time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),@dled12_1[id]
0.00586884266,2.87549081,5.64442373,9.0,5.87673214,8.51127561,0.708257641,0.00780301796
0.00587384266,2.89078271,5.64518175,9.0,6.00632114,8.52919597,0.708316779,0.0078208792
0.00587884266,2.90603682,5.64593809,9.0,5.89216225,8.51128724,0.70825768,0.00780302956
0.00588384266,2.92125245,5.64669278,9.0,6.02139893,8.5292294,0.708316957,0.00782093295
0.00588884266,2.93643048,5.6474458,9.0,5.90751547,8.51134369,0.708257933,0.0078031061
0.00589384266,2.95157022,5.64819718,9.0,6.03640152,8.52921757,0.708316917,0.00782092096
0.00589884266,2.96667255,5.6489469,9.0,5.92279258,8.51135515,0.708257971,0.00780311747
0.00590384266,2.98173678,5.64969498,9.0,6.05132901,8.52920592,0.708316878,0.00782090929
0.00590884266,2.99676379,5.65044142,9.0,5.93799376,8.5113666,0.708258009,0.00780312883
0.00591384266,3.01175289,5.65118622,9.0,6.06618179,8.52919428,0.70831684,0.00782089764
0.00591884266,3.02670495,5.65192939,9.0,5.95311939,8.51137803,0.708258046,0.00780314017
0.00592384266,3.04161929,5.65267093,9.0,6.08096022,8.52918267,0.708316801,0.00782088601
0.00592884266,3.05649678,5.65341084,9.0,5.96816985,8.51138944,0.708258084,0.00780315149
0.00593384266,3.07133673,5.65414913,9.0,6.09566468,8.52917107,0.708316763,0.0078208744
0.00593884266,3.08614002,5.65488581,9.0,5.98314551,8.51140083,0.708258121,0.00780316279
0.00594384266,3.10090596,5.65562086,9.0,6.11029554,8.52915949,0.708316725,0.00782086281
0.00594884266,3.11563542,5.65635431,9.0,5.99804675,8.51141221,0.708258159,0.00780317408
0.00595384266,3.13032772,5.65708615,9.0,6.12485315,8.52914793,0.708316686,0.00782085123
0.00595884266,3.14498371,5.65781639,9.0,6.01287394,8.51142357,0.708258196,0.00780318535
0.00596384266,3.15960273,5.65854503,9.0,6.13933789,8.52913638,0.708316648,0.00782083967
0.00596884266,3.17418563,5.65927207,9.0,6.02762745,8.51143491,0.708258233,0.0078031966
0.00597384266,3.18873173,5.65999752,9.0,6.15375012,8.52912486,0.70831661,0.00782082813
0.00597884266,3.2032419,5.66072138,9.0,6.04230764,8.51144623,0.708258271,0.00780320784
0.00598384266,3.21771546,5.66144365,9.0,6.16809021,8.52911335,0.708316572,0.00782081661
0.00598884266,3.23215325,5.66216435,9.0,6.05691488,8.51145754,0.708258308,0.00780321906
0.00599384266,3.24655462,5.66288346,9.0,6.1823585,8.52910186,0.708316534,0.00782080511
0.00599884266,3.26092041,5.663601,9.0,6.07144954,8.51146882,0.708258345,0.00780323026
0.00600384266,3.27524995,5.66431698,9.0,6.19655536,8.52909039,0.708316496,0.00782079363
0.00600884266,3.28954409,5.66503138,9.0,6.08591197,8.5114801,0.708258382,0.00780324144
0.00601384266,3.30380216,5.66574422,9.0,6.21068114,8.52907893,0.708316458,0.00782078216
0.00601884266,3.31802501,5.6664555,9.0,6.10030253,8.51149135,0.708258419,0.00780325261
0.00602384266,3.33221196,5.66716523,9.0,6.2247362,8.5290675,0.70831642,0.00782077071
0.00602884266,3.34636387,5.6678734,9.0,6.11462159,8.51150259,0.708258456,0.00780326375
0.00603384266,3.36048007,5.66858003,9.0,6.2387209,8.52905608,0.708316382,0.00782075928
0.00603884266,3.37456139,5.66928511,9.0,6.1288695,8.51151381,0.708258493,0.00780327489
0.00604384266,3.38860718,5.66998865,9.0,6.25263557,8.52904468,0.708316344,0.00782074787
0.00604884266,3.40261828,5.67069065,9.0,6.14304662,8.51152501,0.70825853,0.007803286
0.00605384266,3.41659401,5.67139111,9.0,6.26648057,8.5290333,0.708316307,0.00782073647
0.00605884266,3.43053523,5.67209005,9.0,6.1571533,8.51153619,0.708258566,0.0078032971
0.00606384266,3.44444126,5.67278745,9.0,6.28025626,8.52902193,0.708316269,0.0078207251
0.00606884266,3.45831294,5.67348334,9.0,6.17118989,8.51154736,0.708258603,0.00780330818
0.00607384266,3.47214961,5.6741777,9.0,6.29396296,8.52901059,0.708316232,0.00782071374
0.00607884266,3.4859521,5.67487054,9.0,6.18515674,8.51155851,0.70825864,0.00780331924
0.00608384266,3.49971977,5.67556187,9.0,6.30760103,8.52899926,0.708316194,0.0078207024
0.00608884266,3.51345342,5.67625169,9.0,6.19905419,8.51156965,0.708258676,0.00780333029
0.00609384266,3.52715241,5.67694001,9.0,6.32117082,8.52898795,0.708316157,0.00782069107
0.00609884266,3.54081757,5.67762682,9.0,6.2128826,8.51158076,0.708258713,0.00780334132
0.00610384266,3.55444824,5.67831213,9.0,6.33467265,8.52897665,0.708316119,0.00782067977
0.00610884266,3.56804524,5.67899595,9.0,6.22664231,8.51159186,0.70825875,0.00780335233
0.00611384266,3.58160793,5.67967827,9.0,6.34810688,8.52896538,0.708316082,0.00782066848
0.00611884266,3.59513711,5.6803591,9.0,6.24033367,8.51160294,0.708258786,0.00780336333
0.00612384266,3.60863216,5.68103845,9.0,6.36147383,8.52895412,0.708316045,0.00782065721
0.00612884266,3.62209387,5.68171632,9.0,6.253957,8.51161401,0.708258822,0.00780337431
0.00613384266,3.6355216,5.6823927,9.0,6.37477385,8.52894288,0.708316007,0.00782064595
0.00613884266,3.64891617,5.68306761,9.0,6.26751266,8.51162506,0.708258859,0.00780338527
0.00614384266,3.66227694,5.68374105,9.0,6.38800726,8.52893165,0.70831597,0.00782063472
0.00614884266,3.6756047,5.68441302,9.0,6.28100098,8.51163609,0.708258895,0.00780339622
0.00615384266,3.68889883,5.68508352,9.0,6.40117441,8.52892045,0.708315933,0.0078206235
0.00615884266,3.70216012,5.68575256,9.0,6.2944223,8.5116471,0.708258931,0.00780340715
0.00616384266,3.71538795,5.68642014,9.0,6.41427561,8.52890926,0.708315896,0.0078206123
0.00616884266,3.7285831,5.68708627,9.0,6.30777694,8.5116581,0.708258967,0.00780341806
0.00617384266,3.74174495,5.68775094,9.0,6.4273112,8.52889809,0.708315859,0.00782060112
0.00617884266,3.75487429,5.68841416,9.0,6.32106525,8.51166908,0.708259004,0.00780342896
0.00618384266,3.76797049,5.68907594,9.0,6.44028151,8.52888694,0.708315822,0.00782058995
0.00618884266,3.78103435,5.68973628,9.0,6.33428755,8.51168005,0.70825904,0.00780343984
0.00619384266,3.79406524,5.69039518,9.0,6.45318686,8.5288758,0.708315785,0.00782057881
0.00619884266,3.80706394,5.69105264,9.0,6.34744418,8.51169099,0.708259076,0.0078034507
0.00620384266,3.82002984,5.69170867,9.0,6.46602757,8.52886468,0.708315749,0.00782056768
0.00620884266,3.83296371,5.69236327,9.0,6.36053545,8.51170192,0.708259112,0.00780346155
0.00621384266,3.84586494,5.69301644,9.0,6.47880398,8.52885358,0.708315712,0.00782055656
0.00621884266,3.8587343,5.69366819,9.0,6.3735617,8.51171284,0.708259147,0.00780347238
0.00622384266,3.87157119,5.69431853,9.0,6.49151639,8.5288425,0.708315675,0.00782054547
0.00622884266,3.88437637,5.69496744,9.0,6.38652325,8.51172373,0.708259183,0.00780348319
0.00623384266,3.89714922,5.69561494,9.0,6.50416513,8.52883143,0.708315638,0.00782053439
0.00623884266,3.90989054,5.69626104,9.0,6.39942042,8.51173461,0.708259219,0.00780349399
0.00624384266,3.92259969,5.69690572,9.0,6.51675052,8.52882038,0.708315602,0.00782052333
0.00624884266,3.93527746,5.69754901,9.0,6.41225354,8.51174548,0.708259255,0.00780350477
0.00625384266,3.94792322,5.69819089,9.0,6.52927286,8.52880935,0.708315565,0.00782051229
0.00625884266,3.96053776,5.69883138,9.0,6.42502292,8.51175632,0.70825929,0.00780351553
0.00626384266,3.97312046,5.69947047,9.0,6.54173249,8.52879833,0.708315529,0.00782050126
0.00626884266,3.98567208,5.70010817,9.0,6.43772888,8.51176715,0.708259326,0.00780352628
0.00627384266,3.99819202,5.70074449,9.0,6.5541297,8.52878733,0.708315492,0.00782049025
