 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         @dled12_1[id]  
 2.82500000e-02  2.82500000e-02  1.21160818e+00  5.00000000e+00  5.79609582e+00  1.21160690e+00  2.50000003e+00 -8.06095364e-13 
 2.87500000e-02  2.87500000e-02  1.23050289e+00  5.00000000e+00  5.81216765e+00  1.23050144e+00  2.50000004e+00 -8.22167212e-13 
 2.92500000e-02  2.92500000e-02  1.24930337e+00  5.00000000e+00  5.82813866e+00  1.24930210e+00  2.50000003e+00 -8.38138247e-13 
 2.97500000e-02  2.97500000e-02  1.26801008e+00  5.00000000e+00  5.84400866e+00  1.26800864e+00  2.50000004e+00 -8.54008270e-13 
 3.02500000e-02  3.02500000e-02  1.28662349e+00  5.00000000e+00  5.85977901e+00  1.28662223e+00  2.50000003e+00 -8.69778649e-13 
 3.07500000e-02  3.07500000e-02  1.30514406e+00  5.00000000e+00  5.87544959e+00  1.30514262e+00  2.50000004e+00 -8.85449242e-13 
 3.12500000e-02  3.12500000e-02  1.32357227e+00  5.00000000e+00  5.89102142e+00  1.32357101e+00  2.50000003e+00 -9.01021093e-13 
 3.17500000e-02  3.17500000e-02  1.34190856e+00  5.00000000e+00  5.90649430e+00  1.34190712e+00  2.50000004e+00 -9.16493987e-13 
 3.22500000e-02  3.22500000e-02  1.36015340e+00  5.00000000e+00  5.92186965e+00  1.36015214e+00  2.50000003e+00 -9.31869354e-13 
 3.27500000e-02  3.27500000e-02  1.37830724e+00  5.00000000e+00  5.93714721e+00  1.37830581e+00  2.50000004e+00 -9.47146929e-13 
 3.32500000e-02  3.32500000e-02  1.39637054e+00  5.00000000e+00  5.95232808e+00  1.39636929e+00  2.50000003e+00 -9.62327807e-13 
 3.37500000e-02  3.37500000e-02  1.41434374e+00  5.00000000e+00  5.96741194e+00  1.41434232e+00  2.50000004e+00 -9.77411680e-13 
 3.42500000e-02  3.42500000e-02  1.43222731e+00  5.00000000e+00  5.98240014e+00  1.43222607e+00  2.50000003e+00 -9.92399895e-13 
 3.47500000e-02  3.47500000e-02  1.45002168e+00  5.00000000e+00  5.99729256e+00  1.45002026e+00  2.50000004e+00 -1.00729232e-12 
 3.52500000e-02  3.52500000e-02  1.46772730e+00  5.00000000e+00  6.01209039e+00  1.46772607e+00  2.50000003e+00 -1.02209017e-12 
 3.57500000e-02  3.57500000e-02  1.48534461e+00  5.00000000e+00  6.02679336e+00  1.48534320e+00  2.50000004e+00 -1.03679314e-12 
 3.62500000e-02  3.62500000e-02  1.50287406e+00  5.00000000e+00  6.04140260e+00  1.50287283e+00  2.50000003e+00 -1.05140239e-12 
 3.67500000e-02  3.67500000e-02  1.52031608e+00  5.00000000e+00  6.05591802e+00  1.52031467e+00  2.50000004e+00 -1.06591782e-12 
 3.72500000e-02  3.72500000e-02  1.53767111e+00  5.00000000e+00  6.07034089e+00  1.53766988e+00  2.50000003e+00 -1.08034070e-12 
 3.77500000e-02  3.77500000e-02  1.55493957e+00  5.00000000e+00  6.08467080e+00  1.55493817e+00  2.50000004e+00 -1.09467062e-12 
 3.82500000e-02  3.82500000e-02  1.57212191e+00  5.00000000e+00  6.09890894e+00  1.57212069e+00  2.50000003e+00 -1.10890877e-12 
 3.87500000e-02  3.87500000e-02  1.58921855e+00  5.00000000e+00  6.11305512e+00  1.58921716e+00  2.50000004e+00 -1.12305495e-12 
 3.92500000e-02  3.92500000e-02  1.60622993e+00  5.00000000e+00  6.12711052e+00  1.60622871e+00  2.50000003e+00 -1.13711036e-12 
 3.97500000e-02  3.97500000e-02  1.62315645e+00  5.00000000e+00  6.14107505e+00  1.62315506e+00  2.50000004e+00 -1.15107489e-12 
 4.02500000e-02  4.02500000e-02  1.63999856e+00  5.00000000e+00  6.15494977e+00  1.63999735e+00  2.50000003e+00 -1.16494962e-12 
 4.07500000e-02  4.07500000e-02  1.65675667e+00  5.00000000e+00  6.16873448e+00  1.65675528e+00  2.50000004e+00 -1.17873433e-12 
 4.12500000e-02  4.12500000e-02  1.67343119e+00  5.00000000e+00  6.18243038e+00  1.67342998e+00  2.50000003e+00 -1.19243024e-12 
 4.17500000e-02  4.17500000e-02  1.69002255e+00  5.00000000e+00  6.19603722e+00  1.69002117e+00  2.50000004e+00 -1.20603709e-12 
 4.22500000e-02  4.22500000e-02  1.70653116e+00  5.00000000e+00  6.20955613e+00  1.70652996e+00  2.50000003e+00 -1.21955600e-12 
 4.27500000e-02  4.27500000e-02  1.72295743e+00  5.00000000e+00  6.22298681e+00  1.72295605e+00  2.50000004e+00 -1.23298668e-12 
 4.32500000e-02  4.32500000e-02  1.73930178e+00  5.00000000e+00  6.23633056e+00  1.73930058e+00  2.50000003e+00 -1.24633044e-12 
 4.37500000e-02  4.37500000e-02  1.75556460e+00  5.00000000e+00  6.24958703e+00  1.75556323e+00  2.50000004e+00 -1.25958691e-12 
 4.42500000e-02  4.42500000e-02  1.77174632e+00  5.00000000e+00  6.26275726e+00  1.77174513e+00  2.50000003e+00 -1.27275715e-12 
 4.47500000e-02  4.47500000e-02  1.78784733e+00  5.00000000e+00  6.27584109e+00  1.78784596e+00  2.50000004e+00 -1.28584098e-12 
 4.52500000e-02  4.52500000e-02  1.80386803e+00  5.00000000e+00  6.28883976e+00  1.80386685e+00  2.50000003e+00 -1.29883965e-12 
 4.57500000e-02  4.57500000e-02  1.81980884e+00  5.00000000e+00  6.30175301e+00  1.81980747e+00  2.50000004e+00 -1.31175290e-12 
 4.62500000e-02  4.62500000e-02  1.83567013e+00  5.00000000e+00  6.31458193e+00  1.83566895e+00  2.50000003e+00 -1.32458183e-12 
 4.67500000e-02  4.67500000e-02  1.85145232e+00  5.00000000e+00  6.32732638e+00  1.85145096e+00  2.50000004e+00 -1.33732628e-12 
 4.72500000e-02  4.72500000e-02  1.86715579e+00  5.00000000e+00  6.33998757e+00  1.86715461e+00  2.50000003e+00 -1.34998748e-12 
 4.77500000e-02  4.77500000e-02  1.88278094e+00  5.00000000e+00  6.35256504e+00  1.88277959e+00  2.50000004e+00 -1.36256494e-12 
 4.82500000e-02  4.82500000e-02  1.89832817e+00  5.00000000e+00  6.36505993e+00  1.89832699e+00  2.50000003e+00 -1.37505984e-12 
 4.87500000e-02  4.87500000e-02  1.91379784e+00  5.00000000e+00  6.37747201e+00  1.91379649e+00  2.50000004e+00 -1.38747192e-12 
 4.92500000e-02  4.92500000e-02  1.92919037e+00  5.00000000e+00  6.38980245e+00  1.92918920e+00  2.50000003e+00 -1.39980236e-12 
 4.97500000e-02  4.97500000e-02  1.94450612e+00  5.00000000e+00  6.40205092e+00  1.94450477e+00  2.50000004e+00 -1.41205083e-12 
 5.02500000e-02  5.02500000e-02  1.95974548e+00  5.00000000e+00  6.41421851e+00  1.95974432e+00  2.50000003e+00 -1.42421842e-12 
 5.06250000e-02  5.06250000e-02  1.97112510e+00  5.00000000e+00  6.42329091e+00  1.97112375e+00  2.50000004e+00 -1.43329083e-12 
 5.10000000e-02  5.10000000e-02  1.98246212e+00  5.00000000e+00  6.43231843e+00  1.98246095e+00  2.50000003e+00 -1.44231835e-12 
 5.10259274e-02  5.10259274e-02  1.98321065e+00  4.87036311e+00  6.43280747e+00  1.98311152e+00  2.43518433e+00 -1.57244430e-12 
 5.10777821e-02  5.10777821e-02  1.98464013e+00  4.61108932e+00  6.43390845e+00  1.98453877e+00  2.30554750e+00 -1.83281910e-12 
 5.11814917e-02  5.11814917e-02  1.98709374e+00  4.09254175e+00  6.43568804e+00  1.98699115e+00  2.04627374e+00 -2.35314627e-12 
 5.13200314e-02  5.13200314e-02  1.98952894e+00  3.39984289e+00  6.41961398e+00  1.98939593e+00  1.69992516e+00 -3.02977109e-12 
 5.14765106e-02  5.14765106e-02  1.99110841e+00  2.61744698e+00  2.00935055e+00  1.97335151e+00  1.35360173e+00  1.62356101e-04 
 5.15959967e-02  5.15959967e-02  1.99142727e+00  2.02001639e+00  1.37179988e+00  1.88796395e+00  1.22715652e+00  7.65807779e-04 
 5.17070520e-02  5.17070520e-02  1.99078506e+00  1.46474023e+00  8.52764736e-01  1.43513992e+00  8.00631380e-01  1.88625968e-04 
 5.18496570e-02  5.18496570e-02  1.98844400e+00  7.51714946e-01  4.26061033e-01  1.02359482e+00  4.02874071e-01  2.93805195e-09 
 5.19248285e-02  5.19248285e-02  1.98658220e+00  3.75857473e-01  2.43060837e-01  8.45399720e-01  2.19876535e-01  1.82014572e-12 
 5.20000000e-02  5.20000000e-02  1.98430666e+00  0.00000000e+00  6.00530577e-02  6.66260353e-01  3.69052934e-02 -6.90720851e-14 
 5.20150343e-02  5.20150343e-02  1.98381028e+00  0.00000000e+00  6.00690213e-02  6.66003653e-01  3.68985856e-02 -6.90886540e-14 
 5.20451029e-02  5.20451029e-02  1.98281782e+00  0.00000000e+00  6.00464283e-02  6.65953932e-01  3.68721890e-02 -6.90652043e-14 
 5.21052401e-02  5.21052401e-02  1.98083465e+00  0.00000000e+00  5.99897028e-02  6.65864080e-01  3.68191760e-02 -6.90063245e-14 
 5.22104106e-02  5.22104106e-02  1.97737199e+00  0.00000000e+00  5.99005843e-02  6.65700586e-01  3.67267994e-02 -6.89138118e-14 
 5.24207517e-02  5.24207517e-02  1.97046797e+00  0.00000000e+00  5.97121646e-02  6.65381309e-01  3.65424265e-02 -6.87181775e-14 
 5.28414339e-02  5.28414339e-02  1.95674468e+00  0.00000000e+00  5.93483496e-02  6.64738270e-01  3.61761793e-02 -6.83402823e-14 
 5.33414339e-02  5.33414339e-02  1.94057985e+00  0.00000000e+00  5.89121314e-02  6.63982093e-01  3.57447373e-02 -6.78869186e-14 
 5.38414339e-02  5.38414339e-02  1.92457211e+00  0.00000000e+00  5.84874093e-02  6.63224507e-01  3.53177329e-02 -6.74452228e-14 
 5.43414339e-02  5.43414339e-02  1.90871990e+00  0.00000000e+00  5.80596895e-02  6.62475444e-01  3.48948447e-02 -6.70001253e-14 
 5.48414339e-02  5.48414339e-02  1.89302169e+00  0.00000000e+00  5.76435157e-02  6.61725294e-01  3.44762992e-02 -6.65667650e-14 
 5.53414339e-02  5.53414339e-02  1.87747598e+00  0.00000000e+00  5.72241053e-02  6.60983672e-01  3.40617845e-02 -6.61297523e-14 
 5.58414339e-02  5.58414339e-02  1.86208125e+00  0.00000000e+00  5.68163175e-02  6.60240760e-01  3.36515338e-02 -6.57045741e-14 
 5.63414339e-02  5.63414339e-02  1.84683603e+00  0.00000000e+00  5.64050520e-02  6.59506377e-01  3.32452304e-02 -6.52754901e-14 
 5.68414339e-02  5.68414339e-02  1.83173885e+00  0.00000000e+00  5.60054912e-02  6.58770499e-01  3.28431139e-02 -6.48583443e-14 
 5.73414339e-02  5.73414339e-02  1.81678825e+00  0.00000000e+00  5.56022091e-02  6.58043157e-01  3.24448626e-02 -6.44370359e-14 
 5.78414339e-02  5.78414339e-02  1.80198279e+00  0.00000000e+00  5.52107197e-02  6.57314113e-01  3.20507229e-02 -6.40277764e-14 
 5.83414339e-02  5.83414339e-02  1.78732104e+00  0.00000000e+00  5.48152626e-02  6.56593613e-01  3.16603679e-02 -6.36140939e-14 
 5.88414339e-02  5.88414339e-02  1.77280159e+00  0.00000000e+00  5.44316922e-02  6.55871204e-01  3.12740507e-02 -6.32125778e-14 
 5.93414339e-02  5.93414339e-02  1.75842304e+00  0.00000000e+00  5.40439046e-02  6.55157352e-01  3.08914391e-02 -6.28063745e-14 
 5.98414339e-02  5.98414339e-02  1.74418400e+00  0.00000000e+00  5.36681040e-02  6.54441381e-01  3.05127932e-02 -6.24124621e-14 
 6.03414339e-02  6.03414339e-02  1.73008310e+00  0.00000000e+00  5.32878335e-02  6.53733984e-01  3.01377752e-02 -6.20135946e-14 
 6.08414339e-02  6.08414339e-02  1.71611899e+00  0.00000000e+00  5.29196564e-02  6.53024255e-01  2.97666524e-02 -6.16271494e-14 
 6.13414339e-02  6.13414339e-02  1.70229031e+00  0.00000000e+00  5.25467534e-02  6.52323121e-01  2.93990812e-02 -6.12354769e-14 
 6.18414339e-02  6.18414339e-02  1.68859573e+00  0.00000000e+00  5.21860566e-02  6.51619442e-01  2.90353362e-02 -6.08563658e-14 
 6.23414339e-02  6.23414339e-02  1.67503395e+00  0.00000000e+00  5.18203744e-02  6.50924381e-01  2.86750678e-02 -6.04717507e-14 
 6.28414339e-02  6.28414339e-02  1.66160364e+00  0.00000000e+00  5.14670179e-02  6.50226558e-01  2.83185581e-02 -6.00998434e-14 
 6.33414339e-02  6.33414339e-02  1.64830351e+00  0.00000000e+00  5.11084124e-02  6.49537383e-01  2.79654515e-02 -5.97221506e-14 
 6.38414339e-02  6.38414339e-02  1.63513229e+00  0.00000000e+00  5.07622588e-02  6.48845226e-01  2.76160377e-02 -5.93573198e-14 
 6.43414339e-02  6.43414339e-02  1.62208870e+00  0.00000000e+00  5.04105888e-02  6.48161749e-01  2.72699546e-02 -5.89864173e-14 
 6.48414339e-02  6.48414339e-02  1.60917149e+00  0.00000000e+00  5.00715039e-02  6.47475068e-01  2.69274998e-02 -5.86285388e-14 
 6.53414339e-02  6.53414339e-02  1.59637942e+00  0.00000000e+00  4.97266308e-02  6.46797105e-01  2.65883047e-02 -5.82642968e-14 
 6.58414339e-02  6.58414339e-02  1.58371124e+00  0.00000000e+00  4.93944830e-02  6.46115712e-01  2.62526749e-02 -5.79132492e-14 
 6.63414339e-02  6.63414339e-02  1.57116576e+00  0.00000000e+00  4.90562707e-02  6.45443077e-01  2.59202350e-02 -5.75555410e-14 
 6.68414339e-02  6.68414339e-02  1.55874174e+00  0.00000000e+00  4.87309312e-02  6.44766786e-01  2.55912988e-02 -5.72112055e-14 
 6.73414339e-02  6.73414339e-02  1.54643801e+00  0.00000000e+00  4.83992464e-02  6.44099297e-01  2.52654840e-02 -5.68599066e-14 
 6.78414339e-02  6.78414339e-02  1.53425337e+00  0.00000000e+00  4.80805893e-02  6.43427920e-01  2.49431126e-02 -5.65221674e-14 
 6.83414339e-02  6.83414339e-02  1.52218665e+00  0.00000000e+00  4.77553008e-02  6.42765394e-01  2.46237953e-02 -5.61771558e-14 
 6.88414339e-02  6.88414339e-02  1.51023670e+00  0.00000000e+00  4.74432028e-02  6.42098746e-01  2.43078626e-02 -5.58458998e-14 
 6.93414339e-02  6.93414339e-02  1.49840235e+00  0.00000000e+00  4.71241822e-02  6.41441002e-01  2.39949178e-02 -5.55070559e-14 
 6.98414339e-02  6.98414339e-02  1.48668248e+00  0.00000000e+00  4.68185226e-02  6.40778898e-01  2.36853002e-02 -5.51821725e-14 
 7.03414339e-02  7.03414339e-02  1.47507595e+00  0.00000000e+00  4.65056437e-02  6.40125755e-01  2.33786054e-02 -5.48493790e-14 
 7.08414339e-02  7.08414339e-02  1.46358164e+00  0.00000000e+00  4.62063045e-02  6.39468010e-01  2.30751817e-02 -5.45307602e-14 
 7.13414339e-02  7.13414339e-02  1.45219846e+00  0.00000000e+00  4.58994434e-02  6.38819289e-01  2.27746168e-02 -5.42039021e-14 
 7.18414339e-02  7.18414339e-02  1.44092531e+00  0.00000000e+00  4.56063093e-02  6.38165718e-01  2.24772684e-02 -5.38914426e-14 
 7.23414339e-02  7.23414339e-02  1.42976109e+00  0.00000000e+00  4.53053444e-02  6.37521238e-01  2.21827159e-02 -5.35704070e-14 
 7.28414339e-02  7.28414339e-02  1.41870474e+00  0.00000000e+00  4.50183024e-02  6.36871658e-01  2.18913264e-02 -5.32640039e-14 
 7.33414339e-02  7.33414339e-02  1.40775520e+00  0.00000000e+00  4.47231144e-02  6.36231240e-01  2.16026709e-02 -5.29486800e-14 
 7.38414339e-02  7.38414339e-02  1.39691141e+00  0.00000000e+00  4.44420542e-02  6.35585466e-01  2.13171264e-02 -5.26482327e-14 
 7.43414339e-02  7.43414339e-02  1.38617233e+00  0.00000000e+00  4.41525259e-02  6.34948930e-01  2.10342551e-02 -5.23385119e-14 
 7.48414339e-02  7.48414339e-02  1.37553692e+00  0.00000000e+00  4.38773395e-02  6.34306778e-01  2.07544440e-02 -5.20439225e-14 
 7.53414339e-02  7.53414339e-02  1.36500417e+00  0.00000000e+00  4.35933559e-02  6.33673945e-01  2.04772462e-02 -5.17396980e-14 
 7.58414339e-02  7.58414339e-02  1.35457305e+00  0.00000000e+00  4.33239379e-02  6.33035231e-01  2.02030590e-02 -5.14508707e-14 
 7.63414339e-02  7.63414339e-02  1.34424258e+00  0.00000000e+00  4.30453859e-02  6.32405920e-01  1.99314264e-02 -5.11520378e-14 
 7.68414339e-02  7.68414339e-02  1.33401175e+00  0.00000000e+00  4.27816333e-02  6.31770458e-01  1.96627561e-02 -5.08688793e-14 
 7.73414339e-02  7.73414339e-02  1.32387958e+00  0.00000000e+00  4.25084020e-02  6.31144490e-01  1.93965824e-02 -5.05753350e-14 
