 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)        
 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -4.63477436e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.00000000e-08  1.00000000e-08  6.28318530e-07 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -1.84297022e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.08400000e-08  1.08400000e-08  6.81097287e-07 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -1.14130927e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.25200000e-08  1.25200000e-08  7.86654800e-07 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -1.86295424e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.58800000e-08  1.58800000e-08  9.97769826e-07 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -7.73825448e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.26000000e-08  2.26000000e-08  1.41999988e-06 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -5.07371922e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.60400001e-08  3.60400001e-08  2.26445997e-06 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -2.23154828e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 6.29200001e-08  6.29200001e-08  3.95338010e-06 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -4.00790512e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.16680000e-07  1.16680000e-07  7.33121998e-06 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -4.86277685e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.24200001e-07  2.24200001e-07  1.40868968e-05 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -4.28546088e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 4.39240001e-07  4.39240001e-07  2.75982282e-05 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -4.27435864e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 8.69320002e-07  8.69320002e-07  5.46207151e-05 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -4.14113188e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.72948000e-06  1.72948000e-06  1.08664295e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -3.25295346e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.72948000e-06  2.72948000e-06  1.71489880e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -2.08721929e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.72948000e-06  3.72948000e-06  2.34308695e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00 -3.10862447e-15 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 4.72948000e-06  4.72948000e-06  2.97118260e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.89848137e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 5.72948000e-06  5.72948000e-06  3.59916095e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  4.28546088e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 6.72948000e-06  6.72948000e-06  4.22699721e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  7.22755189e-14 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 7.72948000e-06  7.72948000e-06  4.85466660e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.04138920e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 8.72948000e-06  8.72948000e-06  5.48214433e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.41664458e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 9.72948000e-06  9.72948000e-06  6.10940564e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.81854531e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.07294800e-05  1.07294800e-05  6.73642576e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.26596519e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.17294800e-05  1.17294800e-05  7.36317994e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.74891221e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.27294800e-05  1.27294800e-05  7.98964343e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  3.27293748e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.37294800e-05  1.37294800e-05  8.61579150e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  3.83471033e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.47294800e-05  1.47294800e-05  9.24159944e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  4.42534898e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.57294800e-05  1.57294800e-05  9.86704253e-04 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  5.06150677e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.67294800e-05  1.67294800e-05  1.04920961e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  5.75206549e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.77294800e-05  1.77294800e-05  1.11167354e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  6.47815135e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.87294800e-05  1.87294800e-05  1.17409359e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  7.22311100e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 1.97294800e-05  1.97294800e-05  1.23646729e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  8.02136135e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.07294800e-05  2.07294800e-05  1.29879217e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  8.85846951e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.17294800e-05  2.17294800e-05  1.36106578e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  9.73887637e-13 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.27294800e-05  2.27294800e-05  1.42328566e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.06525899e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.37294800e-05  2.37294800e-05  1.48544935e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.16118226e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.47294800e-05  2.47294800e-05  1.54755439e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.25999211e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.57294800e-05  2.57294800e-05  1.60959834e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.36346490e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.67294800e-05  2.67294800e-05  1.67157875e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.47171164e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.77294800e-05  2.77294800e-05  1.73349316e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.58217883e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.87294800e-05  2.87294800e-05  1.79533914e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.69819714e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 2.97294800e-05  2.97294800e-05  1.85711424e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.81754611e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.07294800e-05  3.07294800e-05  1.91881603e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.93978167e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.17294800e-05  3.17294800e-05  1.98044206e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.06779038e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.27294800e-05  3.27294800e-05  2.04198992e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.19857466e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.37294800e-05  3.37294800e-05  2.10345715e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.33479902e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.47294800e-05  3.47294800e-05  2.16484135e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.47235565e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.57294800e-05  3.57294800e-05  2.22614008e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.61557442e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.67294800e-05  3.67294800e-05  2.28735093e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.76190182e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.77294800e-05  3.77294800e-05  2.34847147e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  2.91322522e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.87294800e-05  3.87294800e-05  2.40949931e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  3.06765724e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
 3.97294800e-05  3.97294800e-05  2.47043202e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  3.22597504e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01 
