time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.0,0.0,-9.0,-1.55293991,-8.99999431,-4.63477436e-14,-0.791174098,-0.120767576,-0.808234107
1e-08,6.2831853e-07,-9.0,-1.55293991,-8.99999431,-1.84297022e-14,-0.791174098,-0.120767576,-0.808234107
1.084e-08,6.81097287e-07,-9.0,-1.55293991,-8.99999431,-1.14130927e-13,-0.791174098,-0.120767576,-0.808234107
1.252e-08,7.866548e-07,-9.0,-1.55293991,-8.99999431,-1.86295424e-13,-0.791174098,-0.120767576,-0.808234107
1.588e-08,9.97769826e-07,-9.0,-1.55293991,-8.99999431,-7.73825448e-14,-0.791174098,-0.120767576,-0.808234107
2.26e-08,1.41999988e-06,-9.0,-1.55293991,-8.99999431,-5.07371922e-14,-0.791174098,-0.120767576,-0.808234107
3.60400001e-08,2.26445997e-06,-9.0,-1.55293991,-8.99999431,-2.23154828e-14,-0.791174098,-0.120767576,-0.808234107
6.29200001e-08,3.9533801e-06,-9.0,-1.55293991,-8.99999431,-4.00790512e-14,-0.791174098,-0.120767576,-0.808234107
1.1668e-07,7.33121998e-06,-9.0,-1.55293991,-8.99999431,-4.86277685e-14,-0.791174098,-0.120767576,-0.808234107
2.24200001e-07,1.40868968e-05,-9.0,-1.55293991,-8.99999431,-4.28546088e-14,-0.791174098,-0.120767576,-0.808234107
4.39240001e-07,2.75982282e-05,-9.0,-1.55293991,-8.99999431,-4.27435864e-14,-0.791174098,-0.120767576,-0.808234107
8.69320002e-07,5.46207151e-05,-9.0,-1.55293991,-8.99999431,-4.14113188e-14,-0.791174098,-0.120767576,-0.808234107
1.72948e-06,0.000108664295,-9.0,-1.55293991,-8.99999431,-3.25295346e-14,-0.791174098,-0.120767576,-0.808234107
2.72948e-06,0.00017148988,-9.0,-1.55293991,-8.99999431,-2.08721929e-14,-0.791174098,-0.120767576,-0.808234107
3.72948e-06,0.000234308695,-9.0,-1.55293991,-8.99999431,-3.10862447e-15,-0.791174098,-0.120767576,-0.808234107
4.72948e-06,0.00029711826,-9.0,-1.55293991,-8.99999431,1.89848137e-14,-0.791174098,-0.120767576,-0.808234107
5.72948e-06,0.000359916095,-9.0,-1.55293991,-8.99999431,4.28546088e-14,-0.791174098,-0.120767576,-0.808234107
6.72948e-06,0.000422699721,-9.0,-1.55293991,-8.99999431,7.22755189e-14,-0.791174098,-0.120767576,-0.808234107
7.72948e-06,0.00048546666,-9.0,-1.55293991,-8.99999431,1.0413892e-13,-0.791174098,-0.120767576,-0.808234107
8.72948e-06,0.000548214433,-9.0,-1.55293991,-8.99999431,1.41664458e-13,-0.791174098,-0.120767576,-0.808234107
9.72948e-06,0.000610940564,-9.0,-1.55293991,-8.99999431,1.81854531e-13,-0.791174098,-0.120767576,-0.808234107
1.072948e-05,0.000673642576,-9.0,-1.55293991,-8.99999431,2.26596519e-13,-0.791174098,-0.120767576,-0.808234107
1.172948e-05,0.000736317994,-9.0,-1.55293991,-8.99999431,2.74891221e-13,-0.791174098,-0.120767576,-0.808234107
1.272948e-05,0.000798964343,-9.0,-1.55293991,-8.99999431,3.27293748e-13,-0.791174098,-0.120767576,-0.808234107
1.372948e-05,0.00086157915,-9.0,-1.55293991,-8.99999431,3.83471033e-13,-0.791174098,-0.120767576,-0.808234107
1.472948e-05,0.000924159944,-9.0,-1.55293991,-8.99999431,4.42534898e-13,-0.791174098,-0.120767576,-0.808234107
1.572948e-05,0.000986704253,-9.0,-1.55293991,-8.99999431,5.06150677e-13,-0.791174098,-0.120767576,-0.808234107
1.672948e-05,0.00104920961,-9.0,-1.55293991,-8.99999431,5.75206549e-13,-0.791174098,-0.120767576,-0.808234107
