 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         @dled12_1[id]  
 1.91624555e-02  1.91624555e-02  3.03996814e+00  3.89778577e+00  9.00000000e+00  5.95578521e+00  8.51104811e+00  7.08256961e-01  7.80281288e-03 
 1.91674555e-02  1.91674555e-02  3.05484934e+00  3.89829971e+00  9.00000000e+00  6.09153590e+00  8.52951874e+00  7.08317914e-01  7.82122251e-03 
 1.91724555e-02  1.91724555e-02  3.06969380e+00  3.89881351e+00  9.00000000e+00  5.97081272e+00  8.51106010e+00  7.08257001e-01  7.80282478e-03 
 1.91774555e-02  1.91774555e-02  3.08450078e+00  3.89932716e+00  9.00000000e+00  6.10619724e+00  8.52950654e+00  7.08317874e-01  7.82121029e-03 
 1.91824555e-02  1.91824555e-02  3.09927120e+00  3.89984067e+00  9.00000000e+00  5.98576557e+00  8.51107208e+00  7.08257040e-01  7.80283666e-03 
 1.91874555e-02  1.91874555e-02  3.11400433e+00  3.90035404e+00  9.00000000e+00  6.12078517e+00  8.52949436e+00  7.08317833e-01  7.82119809e-03 
 1.91924555e-02  1.91924555e-02  3.12870108e+00  3.90086726e+00  9.00000000e+00  6.00064412e+00  8.51108404e+00  7.08257080e-01  7.80284852e-03 
 1.91974555e-02  1.91974555e-02  3.14336073e+00  3.90138033e+00  9.00000000e+00  6.13530005e+00  8.52948219e+00  7.08317793e-01  7.82118591e-03 
 1.92024555e-02  1.92024555e-02  3.15798418e+00  3.90189326e+00  9.00000000e+00  6.01544875e+00  8.51109598e+00  7.08257119e-01  7.80286036e-03 
 1.92074555e-02  1.92074555e-02  3.17257072e+00  3.90240605e+00  9.00000000e+00  6.14974226e+00  8.52947005e+00  7.08317753e-01  7.82117375e-03 
 1.92124555e-02  1.92124555e-02  3.18712123e+00  3.90291869e+00  9.00000000e+00  6.03017983e+00  8.51110790e+00  7.08257158e-01  7.80287219e-03 
 1.92174555e-02  1.92174555e-02  3.20163502e+00  3.90343119e+00  9.00000000e+00  6.16411215e+00  8.52945792e+00  7.08317713e-01  7.82116161e-03 
 1.92224555e-02  1.92224555e-02  3.21611297e+00  3.90394354e+00  9.00000000e+00  6.04483773e+00  8.51111980e+00  7.08257197e-01  7.80288399e-03 
 1.92274555e-02  1.92274555e-02  3.23055436e+00  3.90445575e+00  9.00000000e+00  6.17841008e+00  8.52944582e+00  7.08317673e-01  7.82114949e-03 
 1.92324555e-02  1.92324555e-02  3.24496010e+00  3.90496782e+00  9.00000000e+00  6.05942280e+00  8.51113168e+00  7.08257236e-01  7.80289578e-03 
 1.92374555e-02  1.92374555e-02  3.25932947e+00  3.90547974e+00  9.00000000e+00  6.19263642e+00  8.52943373e+00  7.08317633e-01  7.82113738e-03 
 1.92424555e-02  1.92424555e-02  3.27366336e+00  3.90599152e+00  9.00000000e+00  6.07393542e+00  8.51114355e+00  7.08257275e-01  7.80290755e-03 
 1.92474555e-02  1.92474555e-02  3.28796106e+00  3.90650315e+00  9.00000000e+00  6.20679152e+00  8.52942166e+00  7.08317593e-01  7.82112530e-03 
 1.92524555e-02  1.92524555e-02  3.30222346e+00  3.90701464e+00  9.00000000e+00  6.08837594e+00  8.51115540e+00  7.08257314e-01  7.80291930e-03 
 1.92574555e-02  1.92574555e-02  3.31644985e+00  3.90752599e+00  9.00000000e+00  6.22087573e+00  8.52940961e+00  7.08317553e-01  7.82111324e-03 
 1.92624555e-02  1.92624555e-02  3.33064112e+00  3.90803719e+00  9.00000000e+00  6.10274473e+00  8.51116722e+00  7.08257353e-01  7.80293104e-03 
 1.92674555e-02  1.92674555e-02  3.34479656e+00  3.90854825e+00  9.00000000e+00  6.23488941e+00  8.52939758e+00  7.08317513e-01  7.82110119e-03 
 1.92724555e-02  1.92724555e-02  3.35891705e+00  3.90905916e+00  9.00000000e+00  6.11704214e+00  8.51117903e+00  7.08257392e-01  7.80294275e-03 
 1.92774555e-02  1.92774555e-02  3.37300189e+00  3.90956993e+00  9.00000000e+00  6.24883291e+00  8.52938557e+00  7.08317473e-01  7.82108916e-03 
 1.92824555e-02  1.92824555e-02  3.38705195e+00  3.91008056e+00  9.00000000e+00  6.13126852e+00  8.51119083e+00  7.08257431e-01  7.80295445e-03 
 1.92874555e-02  1.92874555e-02  3.40106654e+00  3.91059104e+00  9.00000000e+00  6.26270658e+00  8.52937358e+00  7.08317433e-01  7.82107716e-03 
 1.92924555e-02  1.92924555e-02  3.41504653e+00  3.91110138e+00  9.00000000e+00  6.14542425e+00  8.51120260e+00  7.08257469e-01  7.80296613e-03 
 1.92974555e-02  1.92974555e-02  3.42899123e+00  3.91161158e+00  9.00000000e+00  6.27651077e+00  8.52936160e+00  7.08317394e-01  7.82106517e-03 
 1.93024555e-02  1.93024555e-02  3.44290149e+00  3.91212163e+00  9.00000000e+00  6.15950966e+00  8.51121436e+00  7.08257508e-01  7.80297779e-03 
 1.93074555e-02  1.93074555e-02  3.45677664e+00  3.91263154e+00  9.00000000e+00  6.29024583e+00  8.52934965e+00  7.08317354e-01  7.82105320e-03 
 1.93124555e-02  1.93124555e-02  3.47061753e+00  3.91314130e+00  9.00000000e+00  6.17352510e+00  8.51122609e+00  7.08257547e-01  7.80298944e-03 
 1.93174555e-02  1.93174555e-02  3.48442347e+00  3.91365093e+00  9.00000000e+00  6.30391210e+00  8.52933771e+00  7.08317315e-01  7.82104125e-03 
 1.93224555e-02  1.93224555e-02  3.49819534e+00  3.91416041e+00  9.00000000e+00  6.18747093e+00  8.51123781e+00  7.08257585e-01  7.80300106e-03 
 1.93274555e-02  1.93274555e-02  3.51193242e+00  3.91466974e+00  9.00000000e+00  6.31750992e+00  8.52932580e+00  7.08317275e-01  7.82102932e-03 
 1.93324555e-02  1.93324555e-02  3.52563560e+00  3.91517894e+00  9.00000000e+00  6.20134750e+00  8.51124951e+00  7.08257624e-01  7.80301267e-03 
 1.93374555e-02  1.93374555e-02  3.53930418e+00  3.91568799e+00  9.00000000e+00  6.33103964e+00  8.52931390e+00  7.08317236e-01  7.82101740e-03 
 1.93424555e-02  1.93424555e-02  3.55293901e+00  3.91619689e+00  9.00000000e+00  6.21515514e+00  8.51126120e+00  7.08257662e-01  7.80302426e-03 
 1.93474555e-02  1.93474555e-02  3.56653941e+00  3.91670566e+00  9.00000000e+00  6.34450159e+00  8.52930202e+00  7.08317197e-01  7.82100551e-03 
 1.93524555e-02  1.93524555e-02  3.58010625e+00  3.91721428e+00  9.00000000e+00  6.22889421e+00  8.51127286e+00  7.08257700e-01  7.80303583e-03 
 1.93574555e-02  1.93574555e-02  3.59363882e+00  3.91772276e+00  9.00000000e+00  6.35789611e+00  8.52929016e+00  7.08317157e-01  7.82099363e-03 
 1.93624555e-02  1.93624555e-02  3.60713799e+00  3.91823109e+00  9.00000000e+00  6.24256504e+00  8.51128451e+00  7.08257739e-01  7.80304739e-03 
 1.93674555e-02  1.93674555e-02  3.62060307e+00  3.91873928e+00  9.00000000e+00  6.37122355e+00  8.52927832e+00  7.08317118e-01  7.82098178e-03 
 1.93724555e-02  1.93724555e-02  3.63403491e+00  3.91924733e+00  9.00000000e+00  6.25616798e+00  8.51129613e+00  7.08257777e-01  7.80305892e-03 
 1.93774555e-02  1.93774555e-02  3.64743283e+00  3.91975524e+00  9.00000000e+00  6.38448422e+00  8.52926649e+00  7.08317079e-01  7.82096994e-03 
 1.93824555e-02  1.93824555e-02  3.66079769e+00  3.92026300e+00  9.00000000e+00  6.26970336e+00  8.51130775e+00  7.08257815e-01  7.80307044e-03 
 1.93874555e-02  1.93874555e-02  3.67412879e+00  3.92077063e+00  9.00000000e+00  6.39767848e+00  8.52925469e+00  7.08317040e-01  7.82095812e-03 
 1.93924555e-02  1.93924555e-02  3.68742698e+00  3.92127811e+00  9.00000000e+00  6.28317152e+00  8.51131934e+00  7.08257853e-01  7.80308194e-03 
 1.93974555e-02  1.93974555e-02  3.70069159e+00  3.92178544e+00  9.00000000e+00  6.41080664e+00  8.52924290e+00  7.08317001e-01  7.82094632e-03 
 1.94024555e-02  1.94024555e-02  3.71392347e+00  3.92229264e+00  9.00000000e+00  6.29657279e+00  8.51133091e+00  7.08257891e-01  7.80309343e-03 
 1.94074555e-02  1.94074555e-02  3.72712192e+00  3.92279969e+00  9.00000000e+00  6.42386903e+00  8.52923114e+00  7.08316962e-01  7.82093454e-03 
 1.94124555e-02  1.94124555e-02  3.74028780e+00  3.92330660e+00  9.00000000e+00  6.30990751e+00  8.51134247e+00  7.08257929e-01  7.80310489e-03 
 1.94174555e-02  1.94174555e-02  3.75342042e+00  3.92381336e+00  9.00000000e+00  6.43686599e+00  8.52921939e+00  7.08316923e-01  7.82092278e-03 
 1.94224555e-02  1.94224555e-02  3.76652064e+00  3.92431999e+00  9.00000000e+00  6.32317601e+00  8.51135401e+00  7.08257967e-01  7.80311634e-03 
 1.94274555e-02  1.94274555e-02  3.77958776e+00  3.92482647e+00  9.00000000e+00  6.44979784e+00  8.52920766e+00  7.08316884e-01  7.82091103e-03 
 1.94324555e-02  1.94324555e-02  3.79262264e+00  3.92533281e+00  9.00000000e+00  6.33637862e+00  8.51136553e+00  7.08258005e-01  7.80312777e-03 
 1.94374555e-02  1.94374555e-02  3.80562459e+00  3.92583901e+00  9.00000000e+00  6.46266490e+00  8.52919594e+00  7.08316845e-01  7.82089931e-03 
 1.94424555e-02  1.94424555e-02  3.81859446e+00  3.92634507e+00  9.00000000e+00  6.34951567e+00  8.51137703e+00  7.08258043e-01  7.80313918e-03 
 1.94474555e-02  1.94474555e-02  3.83153156e+00  3.92685098e+00  9.00000000e+00  6.47546751e+00  8.52918425e+00  7.08316807e-01  7.82088760e-03 
 1.94524555e-02  1.94524555e-02  3.84443674e+00  3.92735675e+00  9.00000000e+00  6.36258749e+00  8.51138852e+00  7.08258081e-01  7.80315058e-03 
 1.94574555e-02  1.94574555e-02  3.85730932e+00  3.92786238e+00  9.00000000e+00  6.48820597e+00  8.52917258e+00  7.08316768e-01  7.82087591e-03 
 1.94624555e-02  1.94624555e-02  3.87015013e+00  3.92836787e+00  9.00000000e+00  6.37559440e+00  8.51139999e+00  7.08258119e-01  7.80316196e-03 
 1.94674555e-02  1.94674555e-02  3.88295851e+00  3.92887322e+00  9.00000000e+00  6.50088061e+00  8.52916092e+00  7.08316729e-01  7.82086424e-03 
 1.94724555e-02  1.94724555e-02  3.89573528e+00  3.92937842e+00  9.00000000e+00  6.38853671e+00  8.51141144e+00  7.08258156e-01  7.80317332e-03 
 1.94774555e-02  1.94774555e-02  3.90847977e+00  3.92988349e+00  9.00000000e+00  6.51349175e+00  8.52914928e+00  7.08316691e-01  7.82085259e-03 
 1.94824555e-02  1.94824555e-02  3.92119282e+00  3.93038841e+00  9.00000000e+00  6.40141477e+00  8.51142287e+00  7.08258194e-01  7.80318466e-03 
 1.94874555e-02  1.94874555e-02  3.93387375e+00  3.93089319e+00  9.00000000e+00  6.52603971e+00  8.52913766e+00  7.08316652e-01  7.82084095e-03 
 1.94924555e-02  1.94924555e-02  3.94652339e+00  3.93139782e+00  9.00000000e+00  6.41422888e+00  8.51143428e+00  7.08258231e-01  7.80319599e-03 
 1.94974555e-02  1.94974555e-02  3.95914107e+00  3.93190232e+00  9.00000000e+00  6.53852480e+00  8.52912606e+00  7.08316614e-01  7.82082934e-03 
 1.95024555e-02  1.95024555e-02  3.97172762e+00  3.93240668e+00  9.00000000e+00  6.42697955e+00  8.51140163e+00  7.08258058e-01  7.80314357e-03 
 1.95074555e-02  1.95074555e-02  3.98428238e+00  3.93291090e+00  9.00000000e+00  6.55094755e+00  8.52907053e+00  7.08316365e-01  7.82075416e-03 
 1.95124555e-02  1.95124555e-02  3.99680616e+00  3.93341497e+00  9.00000000e+00  6.43966656e+00  8.51145691e+00  7.08258305e-01  7.80321829e-03 
 1.95143719e-02  1.95143719e-02  4.00159778e+00  3.93360814e+00  9.00000000e+00  6.55933903e+00  8.52904994e+00  7.08316297e-01  7.82073364e-03 
 1.95154409e-02  1.95154409e-02  4.00426895e+00  3.93371589e+00  9.00000000e+00  6.44393364e+00  8.51145489e+00  7.08258234e-01  7.80319665e-03 
 1.95160086e-02  1.95160086e-02  4.00568647e+00  3.93377310e+00  9.00000000e+00  6.56039933e+00  8.52897338e+00  7.08316045e-01  7.82065734e-03 
 1.95163789e-02  1.95163789e-02  4.00661120e+00  3.93381041e+00  9.00000000e+00  6.44671442e+00  8.51158135e+00  7.08258651e-01  7.80332270e-03 
 1.95166271e-02  1.95166271e-02  4.00723070e+00  3.93383543e+00  9.00000000e+00  6.55878746e+00  8.52878584e+00  7.08315427e-01  7.82047041e-03 
 1.95168798e-02  1.95168798e-02  4.00786164e+00  3.93386089e+00  9.00000000e+00  6.45011056e+00  8.51180228e+00  7.08259381e-01  7.80354290e-03 
 1.95171822e-02  1.95171822e-02  4.00861629e+00  3.93389137e+00  9.00000000e+00  6.55701722e+00  8.52858879e+00  7.08314777e-01  7.82027401e-03 
 1.95175132e-02  1.95175132e-02  4.00944236e+00  3.93392472e+00  9.00000000e+00  6.45299791e+00  8.51201061e+00  7.08260127e-01  7.80376793e-03 
 1.95179103e-02  1.95179103e-02  4.01043298e+00  3.93396474e+00  9.00000000e+00  6.55611926e+00  8.52847977e+00  7.08314475e-01  7.82018254e-03 
 1.95184009e-02  1.95184009e-02  4.01165714e+00  3.93401419e+00  9.00000000e+00  6.45556682e+00  8.51212935e+00  7.08260518e-01  7.80388584e-03 
 1.95190284e-02  1.95190284e-02  4.01322174e+00  3.93407741e+00  9.00000000e+00  6.55636504e+00  8.52838422e+00  7.08314158e-01  7.82008686e-03 
 1.95191819e-02  1.95191819e-02  4.01311677e+00  3.93409288e+00  9.00000000e+00  1.02340449e-01  1.93621611e-02  1.93621610e-02  3.05022858e-14 
 1.95192496e-02  1.95192496e-02  4.01285147e+00  3.93409970e+00  9.00000000e+00  8.14504837e-02 -1.83968634e-02 -1.83968634e-02 -2.34866469e-14 
 1.95192566e-02  1.95192566e-02  4.01282402e+00  3.93410040e+00  9.00000000e+00  9.67020757e-02  1.29314411e-02  1.29314411e-02  1.94180053e-14 
 1.95192617e-02  1.95192617e-02  4.01280401e+00  3.93410092e+00  9.00000000e+00  8.98517340e-02 -8.46969292e-03 -8.46969290e-03 -1.12621625e-14 
 1.95192632e-02  1.95192632e-02  4.01279781e+00  3.93410108e+00  9.00000000e+00  9.01104753e-02  3.27750984e-03  3.27750983e-03  4.62846071e-15 
 1.95192642e-02  1.95192642e-02  4.01279420e+00  3.93410117e+00  9.00000000e+00  9.19815979e-02 -1.88465792e-03 -1.88465792e-03 -2.58739843e-15 
 1.95192650e-02  1.95192650e-02  4.01279087e+00  3.93410126e+00  9.00000000e+00  9.11766251e-02  8.23461116e-04  8.23461114e-04  1.14695320e-15 
 1.95192659e-02  1.95192659e-02  4.01278755e+00  3.93410134e+00  9.00000000e+00  9.16189121e-02 -4.18745131e-04 -4.18745130e-04 -5.79338598e-16 
 1.95192675e-02  1.95192675e-02  4.01278093e+00  3.93410151e+00  9.00000000e+00  9.13941965e-02  2.82365229e-04  2.82365228e-04  3.92132498e-16 
 1.95192709e-02  1.95192709e-02  4.01276767e+00  3.93410185e+00  9.00000000e+00  9.15756151e-02 -2.36342846e-04 -2.36342845e-04 -3.27302474e-16 
 1.95192777e-02  1.95192777e-02  4.01274117e+00  3.93410253e+00  9.00000000e+00  9.14165784e-02  2.16147342e-04  2.16147342e-04  3.00065264e-16 
 1.95192912e-02  1.95192912e-02  4.01268815e+00  3.93410389e+00  9.00000000e+00  9.15650326e-02 -2.06712395e-04 -2.06712394e-04 -2.86313874e-16 
 1.95193077e-02  1.95193077e-02  4.01262366e+00  3.93410555e+00  9.00000000e+00  9.14214565e-02  1.99251071e-04  1.99251071e-04  2.76583819e-16 
 1.95193226e-02  1.95193226e-02  4.01256511e+00  3.93410706e+00  9.00000000e+00  9.15589737e-02 -1.91352670e-04 -1.91352669e-04 -2.65061231e-16 
 1.95193370e-02  1.95193370e-02  4.01250873e+00  3.93410851e+00  9.00000000e+00  9.14259789e-02  1.83467450e-04  1.83467450e-04  2.54652556e-16 
 1.95193510e-02  1.95193510e-02  4.01245382e+00  3.93410992e+00  9.00000000e+00  9.15528986e-02 -1.75716558e-04 -1.75716557e-04 -2.43422567e-16 
 1.95193654e-02  1.95193654e-02  4.01239709e+00  3.93411137e+00  9.00000000e+00  9.14302520e-02  1.68515390e-04  1.68515389e-04  2.33880200e-16 
 1.95193798e-02  1.95193798e-02  4.01234092e+00  3.93411282e+00  9.00000000e+00  9.15472982e-02 -1.61548482e-04 -1.61548481e-04 -2.23812368e-16 
 1.95193943e-02  1.95193943e-02  4.01228408e+00  3.93411428e+00  9.00000000e+00  9.14340617e-02  1.54937587e-04  1.54937586e-04  2.15019964e-16 
 1.95194086e-02  1.95194086e-02  4.01222798e+00  3.93411572e+00  9.00000000e+00  9.15420719e-02 -1.48521699e-04 -1.48521699e-04 -2.05779216e-16 
 1.95194230e-02  1.95194230e-02  4.01217136e+00  3.93411718e+00  9.00000000e+00  9.14375273e-02  1.42418541e-04  1.42418541e-04  1.97632852e-16 
 1.95194373e-02  1.95194373e-02  4.01211517e+00  3.93411862e+00  9.00000000e+00  9.15371837e-02 -1.36527147e-04 -1.36527146e-04 -1.89172764e-16 
 1.95194518e-02  1.95194518e-02  4.01205860e+00  3.93412007e+00  9.00000000e+00  9.14406620e-02  1.30911160e-04  1.30911160e-04  1.81652870e-16 
 1.95194661e-02  1.95194661e-02  4.01200234e+00  3.93412152e+00  9.00000000e+00  9.15326114e-02 -1.25500120e-04 -1.25500120e-04 -1.73903964e-16 
 1.95194805e-02  1.95194805e-02  4.01194582e+00  3.93412297e+00  9.00000000e+00  9.14434935e-02  1.20331449e-04  1.20331448e-04  1.66962873e-16 
 1.95194949e-02  1.95194949e-02  4.01188953e+00  3.93412442e+00  9.00000000e+00  9.15283288e-02 -1.15359227e-04 -1.15359226e-04 -1.59860569e-16 
 1.95195093e-02  1.95195093e-02  4.01183305e+00  3.93412587e+00  9.00000000e+00  9.14460462e-02  1.10603982e-04  1.10603982e-04  1.53457707e-16 
 1.95195237e-02  1.95195237e-02  4.01177673e+00  3.93412732e+00  9.00000000e+00  9.15243134e-02 -1.06034579e-04 -1.06034579e-04 -1.46946184e-16 
 1.95195381e-02  1.95195381e-02  4.01172027e+00  3.93412877e+00  9.00000000e+00  9.14483421e-02  1.01660694e-04  1.01660694e-04  1.41042511e-16 
 1.95195524e-02  1.95195524e-02  4.01166393e+00  3.93413022e+00  9.00000000e+00  9.15205443e-02 -9.74609322e-05 -9.74609319e-05 -1.35070773e-16 
 1.95195685e-02  1.95195685e-02  4.01160083e+00  3.93413184e+00  9.00000000e+00  9.14502088e-02  9.38554650e-05  9.38554647e-05  1.30208165e-16 
 1.95195870e-02  1.95195870e-02  4.01152851e+00  3.93413370e+00  9.00000000e+00  9.15172757e-02 -9.08204737e-05 -9.08204735e-05 -1.25872281e-16 
 1.95196085e-02  1.95196085e-02  4.01144412e+00  3.93413587e+00  9.00000000e+00  9.14510394e-02  8.82959189e-05  8.82959187e-05  1.22491582e-16 
 1.95196336e-02  1.95196336e-02  4.01134560e+00  3.93413840e+00  9.00000000e+00  9.15143657e-02 -8.61908062e-05 -8.61908060e-05 -1.19458787e-16 
 1.95196640e-02  1.95196640e-02  4.01122663e+00  3.93414146e+00  9.00000000e+00  9.14508349e-02  8.44839189e-05  8.44839187e-05  1.17200840e-16 
 1.95197015e-02  1.95197015e-02  4.01107944e+00  3.93414524e+00  9.00000000e+00  9.15114126e-02 -8.31304483e-05 -8.31304481e-05 -1.15219088e-16 
 1.95197505e-02  1.95197505e-02  4.01088764e+00  3.93415017e+00  9.00000000e+00  9.14492718e-02  8.21052310e-05  8.21052308e-05  1.13899528e-16 
 1.95198178e-02  1.95198178e-02  4.01062397e+00  3.93415695e+00  9.00000000e+00  9.15075746e-02 -8.13686233e-05 -8.13686231e-05 -1.12778261e-16 
 1.95199198e-02  1.95199198e-02  4.01022401e+00  3.93416723e+00  9.00000000e+00  9.14450078e-02  8.08855728e-05  8.08855726e-05  1.12206832e-16 
 1.95200984e-02  1.95200984e-02  4.00952433e+00  3.93418522e+00  9.00000000e+00  9.14995344e-02 -8.06117774e-05 -8.06117772e-05 -1.11729715e-16 
 1.95204555e-02  1.95204555e-02  4.00812534e+00  3.93422120e+00  9.00000000e+00  9.14303145e-02  8.04742819e-05  8.04742817e-05  1.11636030e-16 
 1.95211698e-02  1.95211698e-02  4.00532885e+00  3.93429317e+00  9.00000000e+00  9.14698001e-02 -8.04065537e-05 -8.04065535e-05 -1.11445394e-16 
 1.95225983e-02  1.95225983e-02  3.99974183e+00  3.93443708e+00  9.00000000e+00  9.13710787e-02  8.03717855e-05  8.03717853e-05  1.11493782e-16 
 1.95230217e-02  1.95230217e-02  3.99808722e+00  3.93447974e+00  9.00000000e+00  9.14185492e-02 -8.02562668e-05 -8.02562666e-05 -1.11237182e-16 
 1.95232544e-02  1.95232544e-02  3.99717824e+00  3.93450318e+00  9.00000000e+00  9.13530688e-02  8.00477787e-05  8.00477786e-05  1.11044118e-16 
 1.95233591e-02  1.95233591e-02  3.99676924e+00  3.93451373e+00  9.00000000e+00  9.14089951e-02 -7.95846979e-05 -7.95846977e-05 -1.10306770e-16 
 1.95233911e-02  1.95233911e-02  3.99664440e+00  3.93451695e+00  9.00000000e+00  9.13499831e-02  7.80884349e-05  7.80884347e-05  1.08324925e-16 
 1.95234268e-02  1.95234268e-02  3.99650483e+00  3.93452055e+00  9.00000000e+00  9.14061366e-02 -7.67738854e-05 -7.67738853e-05 -1.06412509e-16 
 1.95234416e-02  1.95234416e-02  3.99644701e+00  3.93452204e+00  9.00000000e+00  9.13501374e-02  7.36894315e-05  7.36894313e-05  1.02220164e-16 
 1.95234617e-02  1.95234617e-02  3.99636866e+00  3.93452406e+00  9.00000000e+00  9.14033111e-02 -7.14934096e-05 -7.14934095e-05 -9.90963176e-17 
 1.95235018e-02  1.95235018e-02  3.99621197e+00  3.93452810e+00  9.00000000e+00  9.13496309e-02  7.04193483e-05  7.04193481e-05  9.76822604e-17 
 1.95235821e-02  1.95235821e-02  3.99589860e+00  3.93453619e+00  9.00000000e+00  9.13994202e-02 -6.98890500e-05 -6.98890498e-05 -9.68733668e-17 
 1.95237426e-02  1.95237426e-02  3.99527193e+00  3.93455236e+00  9.00000000e+00  9.13432662e-02  6.96247638e-05  6.96247637e-05  9.65796377e-17 
 1.95240636e-02  1.95240636e-02  3.99401890e+00  3.93458469e+00  9.00000000e+00  9.13859908e-02 -6.94936049e-05 -6.94936047e-05 -9.63254445e-17 
 1.95247057e-02  1.95247057e-02  3.99151404e+00  3.93464937e+00  9.00000000e+00  9.13167678e-02  6.94275186e-05  6.94275184e-05  9.63059274e-17 
 1.95259897e-02  1.95259897e-02  3.98650911e+00  3.93477871e+00  9.00000000e+00  9.13328620e-02 -6.93950927e-05 -6.93950925e-05 -9.61889472e-17 
 1.95285568e-02  1.95285568e-02  3.97652281e+00  3.93503725e+00  9.00000000e+00  9.12107994e-02  6.93783885e-05  6.93783884e-05  9.62377515e-17 
 1.95303425e-02  1.95303425e-02  3.96959089e+00  3.93521707e+00  9.00000000e+00  9.12132378e-02 -6.93543296e-05 -6.93543294e-05 -9.61324664e-17 
 1.95327988e-02  1.95327988e-02  3.96007599e+00  3.93546441e+00  9.00000000e+00  9.10945383e-02  6.93376619e-05  6.93376617e-05  9.61812366e-17 
 1.95355812e-02  1.95355812e-02  3.94932573e+00  3.93574453e+00  9.00000000e+00  9.10699558e-02 -6.93220596e-05 -6.93220595e-05 -9.60877534e-17 
 1.95390781e-02  1.95390781e-02  3.93585734e+00  3.93609653e+00  9.00000000e+00  9.09233288e-02  6.93103963e-05  6.93103961e-05  9.61434012e-17 
 1.95436690e-02  1.95436690e-02  3.91824574e+00  3.93655855e+00  9.00000000e+00  9.08502243e-02 -6.93016219e-05 -6.93016217e-05 -9.60594351e-17 
 1.95486690e-02  1.95486690e-02  3.89915608e+00  3.93706160e+00  9.00000000e+00  9.06638754e-02  6.92928154e-05  6.92928153e-05  9.61190049e-17 
 1.95536690e-02  1.95536690e-02  3.88016096e+00  3.93756450e+00  9.00000000e+00  9.05809810e-02 -6.92847926e-05 -6.92847924e-05 -9.60361166e-17 
 1.95586690e-02  1.95586690e-02  3.86125991e+00  3.93806727e+00  9.00000000e+00  9.03959838e-02  6.92759885e-05  6.92759883e-05  9.60956548e-17 
 1.95636690e-02  1.95636690e-02  3.84245246e+00  3.93856990e+00  9.00000000e+00  9.03144066e-02 -6.92679674e-05 -6.92679672e-05 -9.60128038e-17 
 1.95686690e-02  1.95686690e-02  3.82373816e+00  3.93907239e+00  9.00000000e+00  9.01307476e-02  6.92591657e-05  6.92591655e-05  9.60723104e-17 
 1.95736690e-02  1.95736690e-02  3.80511653e+00  3.93957473e+00  9.00000000e+00  9.00504744e-02 -6.92511462e-05 -6.92511461e-05 -9.59894966e-17 
 1.95786690e-02  1.95786690e-02  3.78658712e+00  3.94007693e+00  9.00000000e+00  8.98681405e-02  6.92423469e-05  6.92423467e-05  9.60489717e-17 
 1.95836690e-02  1.95836690e-02  3.76814948e+00  3.94057900e+00  9.00000000e+00  8.97891582e-02 -6.92343292e-05 -6.92343290e-05 -9.59661950e-17 
 1.95886690e-02  1.95886690e-02  3.74980315e+00  3.94108092e+00  9.00000000e+00  8.96081363e-02  6.92255322e-05  6.92255320e-05  9.60256386e-17 
 1.95936690e-02  1.95936690e-02  3.73154767e+00  3.94158270e+00  9.00000000e+00  8.95304320e-02 -6.92175162e-05 -6.92175160e-05 -9.59428991e-17 
 1.95986690e-02  1.95986690e-02  3.71338260e+00  3.94208435e+00  9.00000000e+00  8.93507091e-02  6.92087215e-05  6.92087214e-05  9.60023111e-17 
 1.96036690e-02  1.96036690e-02  3.69530749e+00  3.94258585e+00  9.00000000e+00  8.92742699e-02 -6.92007073e-05 -6.92007071e-05 -9.59196088e-17 
 1.96086690e-02  1.96086690e-02  3.67732189e+00  3.94308721e+00  9.00000000e+00  8.90958333e-02  6.91919150e-05  6.91919148e-05  9.59789893e-17 
 1.96136690e-02  1.96136690e-02  3.65942536e+00  3.94358843e+00  9.00000000e+00  8.90206465e-02 -6.91839024e-05 -6.91839023e-05 -9.58963242e-17 
 1.96186690e-02  1.96186690e-02  3.64161747e+00  3.94408951e+00  9.00000000e+00  8.88434835e-02  6.91751125e-05  6.91751123e-05  9.59556732e-17 
 1.96236690e-02  1.96236690e-02  3.62389776e+00  3.94459045e+00  9.00000000e+00  8.87695367e-02 -6.91671017e-05 -6.91671015e-05 -9.58730452e-17 
 1.96286690e-02  1.96286690e-02  3.60626582e+00  3.94509125e+00  9.00000000e+00  8.85936347e-02  6.91583140e-05  6.91583139e-05  9.59323627e-17 
 1.96336690e-02  1.96336690e-02  3.58872119e+00  3.94559191e+00  9.00000000e+00  8.85209153e-02 -6.91503049e-05 -6.91503048e-05 -9.58497718e-17 
 1.96386690e-02  1.96386690e-02  3.57126345e+00  3.94609243e+00  9.00000000e+00  8.83462620e-02  6.91415197e-05  6.91415195e-05  9.59090578e-17 
 1.96436690e-02  1.96436690e-02  3.55389216e+00  3.94659281e+00  9.00000000e+00  8.82747578e-02 -6.91335123e-05 -6.91335121e-05 -9.58265040e-17 
 1.96486690e-02  1.96486690e-02  3.53660691e+00  3.94709305e+00  9.00000000e+00  8.81013408e-02  6.91247294e-05  6.91247292e-05  9.58857586e-17 
 1.96536690e-02  1.96536690e-02  3.51940726e+00  3.94759315e+00  9.00000000e+00  8.80310396e-02 -6.91167237e-05 -6.91167236e-05 -9.58032419e-17 
