 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         @dled12_1[id]  
 2.42988936e-01  2.42988936e-01  1.96648866e+00  5.00000000e+00  5.26158099e+00  1.96648507e+00  2.50000001e+00 -2.71567991e-13 
 2.43488936e-01  2.43488936e-01  1.97337518e+00  5.00000000e+00  5.26642286e+00  1.97337077e+00  2.50000002e+00 -2.76410563e-13 
 2.43988936e-01  2.43988936e-01  1.98024606e+00  5.00000000e+00  5.27124919e+00  1.98024248e+00  2.50000001e+00 -2.81237540e-13 
 2.44488936e-01  2.44488936e-01  1.98710135e+00  5.00000000e+00  5.27605692e+00  1.98709695e+00  2.50000002e+00 -2.86045861e-13 
 2.44988936e-01  2.44988936e-01  1.99394107e+00  5.00000000e+00  5.28084932e+00  1.99393749e+00  2.50000001e+00 -2.90838815e-13 
 2.45488936e-01  2.45488936e-01  2.00076527e+00  5.00000000e+00  5.28562308e+00  2.00076087e+00  2.50000002e+00 -2.95613095e-13 
 2.45988936e-01  2.45988936e-01  2.00757397e+00  5.00000000e+00  5.29038160e+00  2.00757039e+00  2.50000001e+00 -3.00372097e-13 
 2.46488936e-01  2.46488936e-01  2.01436722e+00  5.00000000e+00  5.29512162e+00  2.01436283e+00  2.50000002e+00 -3.05112568e-13 
 2.46988936e-01  2.46988936e-01  2.02114505e+00  5.00000000e+00  5.29984636e+00  2.02114147e+00  2.50000001e+00 -3.09837728e-13 
 2.47488936e-01  2.47488936e-01  2.02790748e+00  5.00000000e+00  5.30455273e+00  2.02790310e+00  2.50000002e+00 -3.14544499e-13 
 2.47988936e-01  2.47988936e-01  2.03465457e+00  5.00000000e+00  5.30924411e+00  2.03465100e+00  2.50000001e+00 -3.19236246e-13 
 2.48488936e-01  2.48488936e-01  2.04138634e+00  5.00000000e+00  5.31391718e+00  2.04138196e+00  2.50000002e+00 -3.23909661e-13 
 2.48988936e-01  2.48988936e-01  2.04810283e+00  5.00000000e+00  5.31857522e+00  2.04809926e+00  2.50000001e+00 -3.28568023e-13 
 2.49488936e-01  2.49488936e-01  2.05480407e+00  5.00000000e+00  5.32321512e+00  2.05479970e+00  2.50000002e+00 -3.33208228e-13 
 2.49988936e-01  2.49988936e-01  2.06149010e+00  5.00000000e+00  5.32784001e+00  2.06148653e+00  2.50000001e+00 -3.37833412e-13 
 2.50488936e-01  2.50488936e-01  2.06816095e+00  5.00000000e+00  5.33244680e+00  2.06815658e+00  2.50000002e+00 -3.42440466e-13 
 2.50744468e-01  2.50744468e-01  2.07156433e+00  5.00000000e+00  5.33479605e+00  2.07156075e+00  2.50000001e+00 -3.44789849e-13 
 2.51000000e-01  2.51000000e-01  2.07496376e+00  5.00000000e+00  5.33713947e+00  2.07495939e+00  2.50000002e+00 -3.47133405e-13 
 2.51015228e-01  2.51015228e-01  2.07516093e+00  4.92385931e+00  5.33661937e+00  2.07450281e+00  2.46193237e+00 -4.22756752e-13 
 2.51045684e-01  2.51045684e-01  2.07554472e+00  4.77157794e+00  5.33683012e+00  2.07484148e+00  2.38579187e+00 -5.75250892e-13 
 2.51106597e-01  2.51106597e-01  2.07624890e+00  4.46701520e+00  5.33728727e+00  2.07556088e+00  2.23351043e+00 -8.80271716e-13 
 2.51228422e-01  2.51228422e-01  2.07740375e+00  3.85788972e+00  5.33783600e+00  2.07665984e+00  1.92894792e+00 -1.48994621e-12 
 2.51343770e-01  2.51343770e-01  2.07818554e+00  3.28114910e+00  2.93650505e+00  2.07011908e+00  1.64060925e+00  6.12205892e-09 
 2.51436572e-01  2.51436572e-01  2.07859319e+00  2.81713932e+00  2.22918937e+00  2.02725615e+00  1.42795211e+00  7.45060836e-05 
 2.51526466e-01  2.51526466e-01  2.07879606e+00  2.36766937e+00  1.74511049e+00  1.89598355e+00  1.26155735e+00  2.83991757e-04 
 2.51678280e-01  2.51678280e-01  2.07869558e+00  1.60859823e+00  9.88064877e-01  1.51349222e+00  8.79990623e-01  2.62600423e-04 
 2.51824343e-01  2.51824343e-01  2.07806182e+00  8.78285894e-01  4.67008457e-01  1.01632669e+00  4.43537114e-01  8.04838051e-08 
 2.52000000e-01  2.52000000e-01  2.07660406e+00  6.48370246e-14  2.91333770e-02  5.87468670e-01  6.13173396e-03 -3.58912858e-14 
 2.52025729e-01  2.52025729e-01  2.07633563e+00  0.00000000e+00  2.91748546e-02  5.87445407e-01  6.13072444e-03 -3.59379584e-14 
 2.52077186e-01  2.52077186e-01  2.07579884e+00  0.00000000e+00  2.91732461e-02  5.87433634e-01  6.12856259e-03 -3.59361486e-14 
 2.52180102e-01  2.52180102e-01  2.07472569e+00  0.00000000e+00  2.91683897e-02  5.87411141e-01  6.12423634e-03 -3.59306842e-14 
 2.52385932e-01  2.52385932e-01  2.07258110e+00  0.00000000e+00  2.91601673e-02  5.87365141e-01  6.11559511e-03 -3.59214325e-14 
 2.52797593e-01  2.52797593e-01  2.06829881e+00  0.00000000e+00  2.91422739e-02  5.87274192e-01  6.09833663e-03 -3.59012977e-14 
 2.53297593e-01  2.53297593e-01  2.06310988e+00  0.00000000e+00  2.91216796e-02  5.87162921e-01  6.07742863e-03 -3.58781218e-14 
 2.53797593e-01  2.53797593e-01  2.05793442e+00  0.00000000e+00  2.91001579e-02  5.87052267e-01  6.05657356e-03 -3.58539001e-14 
 2.54297593e-01  2.54297593e-01  2.05277240e+00  0.00000000e+00  2.90796764e-02  5.86940922e-01  6.03577667e-03 -3.58308469e-14 
 2.54797593e-01  2.54797593e-01  2.04762379e+00  0.00000000e+00  2.90582633e-02  5.86830244e-01  6.01503222e-03 -3.58067431e-14 
 2.55297593e-01  2.55297593e-01  2.04248854e+00  0.00000000e+00  2.90378940e-02  5.86718871e-01  5.99434567e-03 -3.57838122e-14 
 2.55797593e-01  2.55797593e-01  2.03736662e+00  0.00000000e+00  2.90165890e-02  5.86608168e-01  5.97371127e-03 -3.57598257e-14 
 2.56297593e-01  2.56297593e-01  2.03225800e+00  0.00000000e+00  2.89963315e-02  5.86496766e-01  5.95313450e-03 -3.57370165e-14 
 2.56797593e-01  2.56797593e-01  2.02716265e+00  0.00000000e+00  2.89751340e-02  5.86386035e-01  5.93260958e-03 -3.57131467e-14 
 2.57297593e-01  2.57297593e-01  2.02208053e+00  0.00000000e+00  2.89549877e-02  5.86274603e-01  5.91214202e-03 -3.56904586e-14 
 2.57797593e-01  2.57797593e-01  2.01701160e+00  0.00000000e+00  2.89338970e-02  5.86163843e-01  5.89172602e-03 -3.56667049e-14 
 2.58297593e-01  2.58297593e-01  2.01195583e+00  0.00000000e+00  2.89138614e-02  5.86052378e-01  5.87136712e-03 -3.56441374e-14 
 2.58797593e-01  2.58797593e-01  2.00691318e+00  0.00000000e+00  2.88928771e-02  5.85941587e-01  5.85105949e-03 -3.56204993e-14 
 2.59297593e-01  2.59297593e-01  2.00188363e+00  0.00000000e+00  2.88729514e-02  5.85830088e-01  5.83080868e-03 -3.55980518e-14 
 2.59797593e-01  2.59797593e-01  1.99686713e+00  0.00000000e+00  2.88520729e-02  5.85719265e-01  5.81060885e-03 -3.55745286e-14 
 2.60297593e-01  2.60297593e-01  1.99186366e+00  0.00000000e+00  2.88322568e-02  5.85607729e-01  5.79046559e-03 -3.55522005e-14 
 2.60797593e-01  2.60797593e-01  1.98687318e+00  0.00000000e+00  2.88114835e-02  5.85496872e-01  5.77037301e-03 -3.55287918e-14 
 2.61297593e-01  2.61297593e-01  1.98189565e+00  0.00000000e+00  2.87917764e-02  5.85385298e-01  5.75033674e-03 -3.55065826e-14 
 2.61797593e-01  2.61797593e-01  1.97693105e+00  0.00000000e+00  2.87711077e-02  5.85274405e-01  5.73035087e-03 -3.54832876e-14 
 2.62297593e-01  2.62297593e-01  1.97197933e+00  0.00000000e+00  2.87515091e-02  5.85162792e-01  5.71042104e-03 -3.54611968e-14 
 2.62797593e-01  2.62797593e-01  1.96704047e+00  0.00000000e+00  2.87309444e-02  5.85051862e-01  5.69054133e-03 -3.54380150e-14 
 2.63297593e-01  2.63297593e-01  1.96211444e+00  0.00000000e+00  2.87114538e-02  5.84940208e-01  5.67071739e-03 -3.54160420e-14 
 2.63797593e-01  2.63797593e-01  1.95720119e+00  0.00000000e+00  2.86909926e-02  5.84829237e-01  5.65094330e-03 -3.53929729e-14 
 2.64297593e-01  2.64297593e-01  1.95230069e+00  0.00000000e+00  2.86716093e-02  5.84717540e-01  5.63122471e-03 -3.53711171e-14 
 2.64797593e-01  2.64797593e-01  1.94741291e+00  0.00000000e+00  2.86512511e-02  5.84606529e-01  5.61155569e-03 -3.53481600e-14 
 2.65297593e-01  2.65297593e-01  1.94253783e+00  0.00000000e+00  2.86319747e-02  5.84494786e-01  5.59194192e-03 -3.53264210e-14 
 2.65797593e-01  2.65797593e-01  1.93767540e+00  0.00000000e+00  2.86117188e-02  5.84383732e-01  5.57237743e-03 -3.53035754e-14 
 2.66297593e-01  2.66297593e-01  1.93282559e+00  0.00000000e+00  2.85925488e-02  5.84271943e-01  5.55286794e-03 -3.52819526e-14 
 2.66797593e-01  2.66797593e-01  1.92798837e+00  0.00000000e+00  2.85723947e-02  5.84160844e-01  5.53340745e-03 -3.52592179e-14 
 2.67297593e-01  2.67297593e-01  1.92316371e+00  0.00000000e+00  2.85533305e-02  5.84049007e-01  5.51400170e-03 -3.52377108e-14 
 2.67797593e-01  2.67797593e-01  1.91835157e+00  0.00000000e+00  2.85332778e-02  5.83937861e-01  5.49464467e-03 -3.52150865e-14 
 2.68297593e-01  2.68297593e-01  1.91355193e+00  0.00000000e+00  2.85143189e-02  5.83825973e-01  5.47534214e-03 -3.51936945e-14 
 2.68797593e-01  2.68797593e-01  1.90876474e+00  0.00000000e+00  2.84943668e-02  5.83714779e-01  5.45608805e-03 -3.51711799e-14 
 2.69297593e-01  2.69297593e-01  1.90398998e+00  0.00000000e+00  2.84755127e-02  5.83602840e-01  5.43688820e-03 -3.51499025e-14 
 2.69797593e-01  2.69797593e-01  1.89922761e+00  0.00000000e+00  2.84556608e-02  5.83491595e-01  5.41773651e-03 -3.51274972e-14 
 2.70297593e-01  2.70297593e-01  1.89447761e+00  0.00000000e+00  2.84369110e-02  5.83379602e-01  5.39863882e-03 -3.51063339e-14 
 2.70797593e-01  2.70797593e-01  1.88973993e+00  0.00000000e+00  2.84171588e-02  5.83268306e-01  5.37958903e-03 -3.50840372e-14 
 2.71297593e-01  2.71297593e-01  1.88501455e+00  0.00000000e+00  2.83985127e-02  5.83156256e-01  5.36059297e-03 -3.50629874e-14 
 2.71797593e-01  2.71797593e-01  1.88030144e+00  0.00000000e+00  2.83788596e-02  5.83044906e-01  5.34164454e-03 -3.50407989e-14 
 2.72297593e-01  2.72297593e-01  1.87560056e+00  0.00000000e+00  2.83603168e-02  5.82932799e-01  5.32274959e-03 -3.50198622e-14 
 2.72797593e-01  2.72797593e-01  1.87091188e+00  0.00000000e+00  2.83407623e-02  5.82821393e-01  5.30390201e-03 -3.49977812e-14 
 2.73297593e-01  2.73297593e-01  1.86623538e+00  0.00000000e+00  2.83223222e-02  5.82709226e-01  5.28510766e-03 -3.49769570e-14 
 2.73797593e-01  2.73797593e-01  1.86157101e+00  0.00000000e+00  2.83028657e-02  5.82597763e-01  5.26636041e-03 -3.49549830e-14 
 2.74297593e-01  2.74297593e-01  1.85691875e+00  0.00000000e+00  2.82845279e-02  5.82485535e-01  5.24766615e-03 -3.49342708e-14 
 2.74797593e-01  2.74797593e-01  1.85227856e+00  0.00000000e+00  2.82651689e-02  5.82374012e-01  5.22901871e-03 -3.49124032e-14 
 2.75297593e-01  2.75297593e-01  1.84765042e+00  0.00000000e+00  2.82469329e-02  5.82261721e-01  5.21042402e-03 -3.48918025e-14 
 2.75797593e-01  2.75797593e-01  1.84303429e+00  0.00000000e+00  2.82276708e-02  5.82150137e-01  5.19187589e-03 -3.48700409e-14 
 2.76297593e-01  2.76297593e-01  1.83843013e+00  0.00000000e+00  2.82095360e-02  5.82037780e-01  5.17338027e-03 -3.48495511e-14 
 2.76797593e-01  2.76797593e-01  1.83383793e+00  0.00000000e+00  2.81903704e-02  5.81926133e-01  5.15493093e-03 -3.48278949e-14 
 2.77297593e-01  2.77297593e-01  1.82925765e+00  0.00000000e+00  2.81723364e-02  5.81813709e-01  5.13653387e-03 -3.48075156e-14 
 2.77797593e-01  2.77797593e-01  1.82468926e+00  0.00000000e+00  2.81532667e-02  5.81701997e-01  5.11818282e-03 -3.47859642e-14 
 2.78297593e-01  2.78297593e-01  1.82013272e+00  0.00000000e+00  2.81353330e-02  5.81589504e-01  5.09988382e-03 -3.47656949e-14 
 2.78797593e-01  2.78797593e-01  1.81558801e+00  0.00000000e+00  2.81163587e-02  5.81477725e-01  5.08163057e-03 -3.47442478e-14 
 2.79297593e-01  2.79297593e-01  1.81105509e+00  0.00000000e+00  2.80985248e-02  5.81365161e-01  5.06342911e-03 -3.47240880e-14 
 2.79797593e-01  2.79797593e-01  1.80653394e+00  0.00000000e+00  2.80796454e-02  5.81253313e-01  5.04527316e-03 -3.47027446e-14 
 2.80297593e-01  2.80297593e-01  1.80202452e+00  0.00000000e+00  2.80619107e-02  5.81140676e-01  5.02716876e-03 -3.46826937e-14 
 2.80797593e-01  2.80797593e-01  1.79752681e+00  0.00000000e+00  2.80431257e-02  5.81028757e-01  5.00910960e-03 -3.46614535e-14 
 2.81297593e-01  2.81297593e-01  1.79304076e+00  0.00000000e+00  2.80254898e-02  5.80916045e-01  4.99110176e-03 -3.46415112e-14 
 2.81797593e-01  2.81797593e-01  1.78856636e+00  0.00000000e+00  2.80067986e-02  5.80804053e-01  4.97313890e-03 -3.46203737e-14 
 2.82297593e-01  2.82297593e-01  1.78410357e+00  0.00000000e+00  2.79892612e-02  5.80691264e-01  4.95522713e-03 -3.46005393e-14 
 2.82797593e-01  2.82797593e-01  1.77965237e+00  0.00000000e+00  2.79706633e-02  5.80579198e-01  4.93736008e-03 -3.45795039e-14 
 2.83297593e-01  2.83297593e-01  1.77521271e+00  0.00000000e+00  2.79532237e-02  5.80466330e-01  4.91954390e-03 -3.45597770e-14 
 2.83797593e-01  2.83797593e-01  1.77078457e+00  0.00000000e+00  2.79347187e-02  5.80354187e-01  4.90177217e-03 -3.45388433e-14 
 2.84297593e-01  2.84297593e-01  1.76636793e+00  0.00000000e+00  2.79173765e-02  5.80241238e-01  4.88405107e-03 -3.45192234e-14 
 2.84797593e-01  2.84797593e-01  1.76196275e+00  0.00000000e+00  2.78989637e-02  5.80129016e-01  4.86637418e-03 -3.44983907e-14 
 2.85297593e-01  2.85297593e-01  1.75756900e+00  0.00000000e+00  2.78817185e-02  5.80015984e-01  4.84874769e-03 -3.44788774e-14 
 2.85797593e-01  2.85797593e-01  1.75318665e+00  0.00000000e+00  2.78633976e-02  5.79903681e-01  4.83116515e-03 -3.44581453e-14 
 2.86297593e-01  2.86297593e-01  1.74881567e+00  0.00000000e+00  2.78462487e-02  5.79790565e-01  4.81363278e-03 -3.44387380e-14 
 2.86797593e-01  2.86797593e-01  1.74445604e+00  0.00000000e+00  2.78280192e-02  5.79678179e-01  4.79614411e-03 -3.44181060e-14 
 2.87297593e-01  2.87297593e-01  1.74010772e+00  0.00000000e+00  2.78109663e-02  5.79564975e-01  4.77870539e-03 -3.43988042e-14 
 2.87797593e-01  2.87797593e-01  1.73577068e+00  0.00000000e+00  2.77928276e-02  5.79452504e-01  4.76131012e-03 -3.43782717e-14 
 2.88297593e-01  2.88297593e-01  1.73144490e+00  0.00000000e+00  2.77758702e-02  5.79339212e-01  4.74396457e-03 -3.43590750e-14 
 2.88797593e-01  2.88797593e-01  1.72713034e+00  0.00000000e+00  2.77578218e-02  5.79226654e-01  4.72666221e-03 -3.43386415e-14 
 2.89297593e-01  2.89297593e-01  1.72282697e+00  0.00000000e+00  2.77409596e-02  5.79113270e-01  4.70940935e-03 -3.43195495e-14 
 2.89797593e-01  2.89797593e-01  1.71853478e+00  0.00000000e+00  2.77230009e-02  5.79000623e-01  4.69219944e-03 -3.42992145e-14 
 2.90297593e-01  2.90297593e-01  1.71425372e+00  0.00000000e+00  2.77062333e-02  5.78887146e-01  4.67503880e-03 -3.42802266e-14 
 2.90797593e-01  2.90797593e-01  1.70998377e+00  0.00000000e+00  2.76883640e-02  5.78774408e-01  4.65792086e-03 -3.42599895e-14 
 2.91297593e-01  2.91297593e-01  1.70572489e+00  0.00000000e+00  2.76716906e-02  5.78660836e-01  4.64085198e-03 -3.42411053e-14 
 2.91797593e-01  2.91797593e-01  1.70147707e+00  0.00000000e+00  2.76539101e-02  5.78548005e-01  4.62382555e-03 -3.42209657e-14 
 2.92297593e-01  2.92297593e-01  1.69724027e+00  0.00000000e+00  2.76373304e-02  5.78434335e-01  4.60684795e-03 -3.42021847e-14 
 2.92797593e-01  2.92797593e-01  1.69301446e+00  0.00000000e+00  2.76196383e-02  5.78321408e-01  4.58991256e-03 -3.41821421e-14 
 2.93297593e-01  2.93297593e-01  1.68879962e+00  0.00000000e+00  2.76031518e-02  5.78207639e-01  4.57302579e-03 -3.41634639e-14 
 2.93797593e-01  2.93797593e-01  1.68459571e+00  0.00000000e+00  2.75855475e-02  5.78094615e-01  4.55618097e-03 -3.41435177e-14 
 2.94297593e-01  2.94297593e-01  1.68040271e+00  0.00000000e+00  2.75691539e-02  5.77980743e-01  4.53938456e-03 -3.41249417e-14 
 2.94797593e-01  2.94797593e-01  1.67622059e+00  0.00000000e+00  2.75516370e-02  5.77867620e-01  4.52262987e-03 -3.41050915e-14 
 2.95297593e-01  2.95297593e-01  1.67204932e+00  0.00000000e+00  2.75353358e-02  5.77753645e-01  4.50592336e-03 -3.40866174e-14 
 2.95797593e-01  2.95797593e-01  1.66788887e+00  0.00000000e+00  2.75179058e-02  5.77640420e-01  4.48925832e-03 -3.40668626e-14 
 2.96297593e-01  2.96297593e-01  1.66373922e+00  0.00000000e+00  2.75016964e-02  5.77526338e-01  4.47264125e-03 -3.40484898e-14 
 2.96797593e-01  2.96797593e-01  1.65960033e+00  0.00000000e+00  2.74843529e-02  5.77413009e-01  4.45606542e-03 -3.40288300e-14 
 2.97297593e-01  2.97297593e-01  1.65547218e+00  0.00000000e+00  2.74682351e-02  5.77298819e-01  4.43953735e-03 -3.40105581e-14 
 2.97797593e-01  2.97797593e-01  1.65135474e+00  0.00000000e+00  2.74509775e-02  5.77185383e-01  4.42305027e-03 -3.39909927e-14 
 2.98297593e-01  2.98297593e-01  1.64724798e+00  0.00000000e+00  2.74349507e-02  5.77071083e-01  4.40661073e-03 -3.39728214e-14 
 2.98797593e-01  2.98797593e-01  1.64315187e+00  0.00000000e+00  2.74177786e-02  5.76957539e-01  4.39021195e-03 -3.39533499e-14 
 2.99297593e-01  2.99297593e-01  1.63906640e+00  0.00000000e+00  2.74018424e-02  5.76843125e-01  4.37386051e-03 -3.39352786e-14 
 2.99648796e-01  2.99648796e-01  1.63620307e+00  0.00000000e+00  2.73896578e-02  5.76763332e-01  4.36239889e-03 -3.39214605e-14 
 3.00000000e-01  3.00000000e-01  1.63334496e+00  0.00000000e+00  2.73786921e-02  5.76682782e-01  4.35096187e-03 -3.39090241e-14 
