time,v(N001),v(N002),v(N003),v(N004),v(N005),@dled12_1[id]
0.1125,1.03929815,5.0,4.95123983,1.03928402,2.50000006,1.04635929e-13
0.113,1.04828953,5.0,4.95812917,1.04829488,2.49999998,8.23425116e-14
0.1135,1.05726049,5.0,4.96495355,1.0572464,2.50000006,6.38132909e-14
0.114,1.06621109,5.0,4.97179146,1.06621641,2.49999998,4.79694221e-14
0.1145,1.07514137,5.0,4.97856596,1.07512732,2.50000006,3.43372459e-14
0.115,1.08405138,5.0,4.98535504,1.08405667,2.49999998,2.22607354e-14
0.1155,1.09294116,5.0,4.99208175,1.09292715,2.50000006,1.14999567e-14
0.116,1.10181075,5.0,4.99882377,1.10181601,2.49999998,1.64149145e-15
0.1165,1.11066022,5.0,5.00550411,1.11064626,2.50000006,-7.420955e-15
0.117,1.11948959,5.0,5.0121998,1.11949482,2.49999998,-1.59602345e-14
0.1175,1.12829892,5.0,5.01883438,1.128285,2.50000006,-2.40065252e-14
0.118,1.13708825,5.0,5.02548456,1.13709345,2.49999998,-3.17512671e-14
0.1185,1.14585763,5.0,5.03207389,1.14584375,2.50000006,-3.91802075e-14
0.119,1.1546071,5.0,5.03867902,1.15461227,2.49999998,-4.64374899e-14
0.1195,1.16333671,5.0,5.0452239,1.16332288,2.50000006,-5.34834881e-14
0.12,1.1720465,5.0,5.05178443,1.17205164,2.49999998,-6.04339271e-14
0.1205,1.18073652,5.0,5.05828483,1.18072273,2.50000006,-6.72344489e-14
0.121,1.18940681,5.0,5.06480107,1.18941192,2.49999998,-7.39846171e-14
0.1215,1.19805741,5.0,5.07125755,1.19804367,2.50000006,-8.06214499e-14
0.122,1.20668838,5.0,5.07772979,1.20669347,2.49999998,-8.72345091e-14
0.1225,1.21529976,5.0,5.08414243,1.21528605,2.50000005,-9.3751974e-14
0.123,1.22389159,5.0,5.09057077,1.22389664,2.49999998,-1.00257694e-13
0.1235,1.23246391,5.0,5.09693998,1.23245024,2.50000005,-1.06684647e-13
0.124,1.24101677,5.0,5.1033249,1.2410218,2.49999998,-1.13114042e-13
0.1245,1.24955021,5.0,5.1096508,1.24953659,2.50000005,-1.19474367e-13
0.125,1.25806429,5.0,5.11599239,1.25806929,2.49999998,-1.25843344e-13
0.1255,1.26655903,5.0,5.12227521,1.26654545,2.50000005,-1.32147978e-13
0.126,1.27503449,5.0,5.12857358,1.27503946,2.49999998,-1.38464147e-13
0.1265,1.28349071,5.0,5.13481351,1.28347717,2.50000005,-1.44718579e-13
0.127,1.29192774,5.0,5.14106915,1.29193268,2.49999998,-1.50986296e-13
0.1275,1.30034561,5.0,5.14726657,1.30033211,2.50000005,-1.57193743e-13
0.128,1.30874437,5.0,5.15347964,1.30874928,2.49999998,-1.63415303e-13
0.1285,1.31712406,5.0,5.1596348,1.3171106,2.50000005,-1.6957762e-13
0.129,1.32548473,5.0,5.16580557,1.32548961,2.49999998,-1.75754543e-13
