 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         @dled12_1[id]   @dled12_2[id]  
 5.45640644e-01  5.45640644e-01  0.00000000e+00  9.00000000e+00  7.27851420e+00  7.86713116e+00  7.39653989e-01  1.56754853e-01 -4.82549408e-01  7.86560798e+00  1.51526797e-02  3.24082250e-06 
 5.46640644e-01  5.46640644e-01  0.00000000e+00  9.00000000e+00  7.27827895e+00  7.89025335e+00  7.63059285e-01  1.48275405e-01 -4.70865664e-01  7.88927897e+00  1.51702206e-02  2.07315851e-06 
 5.47640644e-01  5.47640644e-01  0.00000000e+00  9.00000000e+00  7.27851428e+00  7.86764100e+00  7.39648938e-01  1.56757703e-01 -4.42263047e-01  7.86613274e+00  1.51526738e-02  3.20905868e-06 
 5.48640644e-01  5.48640644e-01  0.00000000e+00  9.00000000e+00  7.27827901e+00  7.89076701e+00  7.63055363e-01  1.48277566e-01 -4.30665614e-01  7.88980225e+00  1.51702162e-02  2.05268299e-06 
 5.49640644e-01  5.49640644e-01  0.00000000e+00  9.00000000e+00  7.27851436e+00  7.86814599e+00  7.39643959e-01  1.56760397e-01 -4.02147906e-01  7.86665238e+00  1.51526682e-02  3.17790292e-06 
 5.50640644e-01  5.50640644e-01  0.00000000e+00  9.00000000e+00  7.27827907e+00  7.89127575e+00  7.63051490e-01  1.48279667e-01 -3.90636328e-01  7.89032043e+00  1.51702118e-02  2.03260243e-06 
 5.51640644e-01  5.51640644e-01  0.00000000e+00  9.00000000e+00  7.27851443e+00  7.86864624e+00  7.39639049e-01  1.56762942e-01 -3.62203255e-01  7.86716699e+00  1.51526630e-02  3.14733807e-06 
 5.52640644e-01  5.52640644e-01  0.00000000e+00  9.00000000e+00  7.27827912e+00  7.89177968e+00  7.63047664e-01  1.48281708e-01 -3.50777078e-01  7.89083362e+00  1.51702076e-02  2.01290561e-06 
 5.53640644e-01  5.53640644e-01  0.00000000e+00  9.00000000e+00  7.27851449e+00  7.86914183e+00  7.39634206e-01  1.56765341e-01 -3.22428364e-01  7.86767668e+00  1.51526580e-02  3.11734765e-06 
 5.54640644e-01  5.54640644e-01  0.00000000e+00  9.00000000e+00  7.27827918e+00  7.89227888e+00  7.63043884e-01  1.48283691e-01 -3.11087140e-01  7.89134190e+00  1.51702035e-02  1.99358175e-06 
 5.55640644e-01  5.55640644e-01  0.00000000e+00  9.00000000e+00  7.27851456e+00  7.86963284e+00  7.39629430e-01  1.56767598e-01 -2.82822509e-01  7.86818152e+00  1.51526533e-02  3.08791575e-06 
 5.56640644e-01  5.56640644e-01  0.00000000e+00  9.00000000e+00  7.27827923e+00  7.89277343e+00  7.63040149e-01  1.48285619e-01 -2.71565793e-01  7.89184537e+00  1.51701995e-02  1.97462043e-06 
 5.57640644e-01  5.57640644e-01  0.00000000e+00  9.00000000e+00  7.27851462e+00  7.87011936e+00  7.39624717e-01  1.56769719e-01 -2.43384968e-01  7.86868162e+00  1.51526489e-02  3.05902706e-06 
 5.58640644e-01  5.58640644e-01  0.00000000e+00  9.00000000e+00  7.27827928e+00  7.89326343e+00  7.63036459e-01  1.48287493e-01 -2.32212319e-01  7.89234411e+00  1.51701956e-02  1.95601165e-06 
 5.59640644e-01  5.59640644e-01  0.00000000e+00  9.00000000e+00  7.27851467e+00  7.87060147e+00  7.39620068e-01  1.56771707e-01 -2.04115023e-01  7.86917706e+00  1.51526448e-02  3.03066681e-06 
 5.60640644e-01  5.60640644e-01  0.00000000e+00  9.00000000e+00  7.27827933e+00  7.89374896e+00  7.63032811e-01  1.48289315e-01 -1.93026003e-01  7.89283822e+00  1.51701919e-02  1.93774576e-06 
 5.61640644e-01  5.61640644e-01  0.00000000e+00  9.00000000e+00  7.27851472e+00  7.87107924e+00  7.39615479e-01  1.56773566e-01 -1.65011957e-01  7.86966792e+00  1.51526410e-02  3.00282076e-06 
 5.62640644e-01  5.62640644e-01  0.00000000e+00  9.00000000e+00  7.27827938e+00  7.89423008e+00  7.63029206e-01  1.48291087e-01 -1.54006134e-01  7.89332777e+00  1.51701882e-02  1.91981345e-06 
 5.63640644e-01  5.63640644e-01  0.00000000e+00  9.00000000e+00  7.27851477e+00  7.87155276e+00  7.39610951e-01  1.56775299e-01 -1.26075060e-01  7.87015429e+00  1.51526374e-02  2.97547518e-06 
 5.64640644e-01  5.64640644e-01  0.00000000e+00  9.00000000e+00  7.27827943e+00  7.89470689e+00  7.63025641e-01  1.48292811e-01 -1.15152003e-01  7.89381286e+00  1.51701846e-02  1.90220574e-06 
 5.65640644e-01  5.65640644e-01  0.00000000e+00  9.00000000e+00  7.27851482e+00  7.87202209e+00  7.39606480e-01  1.56776912e-01 -8.73036215e-02  7.87063624e+00  1.51526341e-02  2.94861680e-06 
 5.66640644e-01  5.66640644e-01  0.00000000e+00  9.00000000e+00  7.27827948e+00  7.89517946e+00  7.63022116e-01  1.48294488e-01 -7.64629052e-02  7.89429355e+00  1.51701812e-02  1.88491397e-06 
 5.67640644e-01  5.67640644e-01  0.00000000e+00  9.00000000e+00  7.27851486e+00  7.87248731e+00  7.39602067e-01  1.56778406e-01 -4.86969360e-02  7.87111387e+00  1.51526310e-02  2.92223284e-06 
 5.68640644e-01  5.68640644e-01  0.00000000e+00  9.00000000e+00  7.27828087e+00  7.89564761e+00  7.63018375e-01  1.48344503e-01 -3.78898052e-02  7.89476968e+00  1.51700774e-02  1.86793872e-06 
 5.69640644e-01  5.69640644e-01  0.00000000e+00  9.00000000e+00  7.27851581e+00  7.87294833e+00  7.39597535e-01  1.56812604e-01 -1.02216192e-02  7.87158706e+00  1.51525600e-02  2.89632008e-06 
 5.70640644e-01  5.70640644e-01  0.00000000e+00  9.00000000e+00  7.27828091e+00  7.89611192e+00  7.63014927e-01  1.48346114e-01  4.71183106e-04  7.89524183e+00  1.51700740e-02  1.85125389e-06 
 5.71640644e-01  5.71640644e-01  0.00000000e+00  9.00000000e+00  7.27851584e+00  7.87340554e+00  7.39593231e-01  1.56813892e-01  2.80575134e-02  7.87205624e+00  1.51525573e-02  2.87084807e-06 
 5.72640644e-01  5.72640644e-01  0.00000000e+00  9.00000000e+00  7.27828095e+00  7.89657219e+00  7.63011518e-01  1.48347681e-01  3.86692369e-02  7.89570981e+00  1.51700708e-02  1.83486080e-06 
 5.73640644e-01  5.73640644e-01  0.00000000e+00  9.00000000e+00  7.27851498e+00  7.87385901e+00  7.39589151e-01  1.56782937e-01  6.61418932e-02  7.87252148e+00  1.51526216e-02  2.84580579e-06 
 5.74640644e-01  5.74640644e-01  0.00000000e+00  9.00000000e+00  7.27827965e+00  7.89702876e+00  7.63008401e-01  1.48300718e-01  7.66566804e-02  7.89617396e+00  1.51701683e-02  1.81874325e-06 
 5.75640644e-01  5.75640644e-01  0.00000000e+00  9.00000000e+00  7.27851499e+00  7.87430847e+00  7.39584956e-01  1.56783295e-01  1.04095868e-01  7.87298251e+00  1.51526209e-02  2.82119991e-06 
 5.76640644e-01  5.76640644e-01  0.00000000e+00  9.00000000e+00  7.27827969e+00  7.89748119e+00  7.63005064e-01  1.48302200e-01  1.14531110e-01  7.89663382e+00  1.51701652e-02  1.80291153e-06 
 5.77640644e-01  5.77640644e-01  0.00000000e+00  9.00000000e+00  7.27851502e+00  7.87475416e+00  7.39580808e-01  1.56784248e-01  1.41889272e-01  7.87343957e+00  1.51526189e-02  2.79701094e-06 
 5.78640644e-01  5.78640644e-01  0.00000000e+00  9.00000000e+00  7.27827973e+00  7.89792979e+00  7.63001761e-01  1.48303627e-01  1.52244660e-01  7.89708973e+00  1.51701623e-02  1.78734976e-06 
 5.79640644e-01  5.79640644e-01  0.00000000e+00  9.00000000e+00  7.27851504e+00  7.87519613e+00  7.39576709e-01  1.56785104e-01  1.79522094e-01  7.87389272e+00  1.51526171e-02  2.77322836e-06 
 5.80640644e-01  5.80640644e-01  0.00000000e+00  9.00000000e+00  7.27827977e+00  7.89837462e+00  7.62998492e-01  1.48305019e-01  1.89798034e-01  7.89754176e+00  1.51701594e-02  1.77205123e-06 
 5.81640644e-01  5.81640644e-01  0.00000000e+00  9.00000000e+00  7.27851506e+00  7.87563444e+00  7.39572655e-01  1.56785871e-01  2.16995027e-01  7.87434202e+00  1.51526155e-02  2.74984235e-06 
 5.82640644e-01  5.82640644e-01  0.00000000e+00  9.00000000e+00  7.27827981e+00  7.89881574e+00  7.62995250e-01  1.48306386e-01  2.27191920e-01  7.89798994e+00  1.51701566e-02  1.75700972e-06 
 5.83640644e-01  5.83640644e-01  0.00000000e+00  9.00000000e+00  7.27851508e+00  7.87606913e+00  7.39568636e-01  1.56786580e-01  2.54308778e-01  7.87478751e+00  1.51526141e-02  2.72684434e-06 
 5.84640644e-01  5.84640644e-01  0.00000000e+00  9.00000000e+00  7.27827984e+00  7.89925316e+00  7.62992019e-01  1.48307761e-01  2.64427031e-01  7.89843432e+00  1.51701537e-02  1.74222031e-06 
 5.85640644e-01  5.85640644e-01  0.00000000e+00  9.00000000e+00  7.27851511e+00  7.87650015e+00  7.39564609e-01  1.56787342e-01  2.91464135e-01  7.87522917e+00  1.51526125e-02  2.70422968e-06 
 5.86640644e-01  5.86640644e-01  0.00000000e+00  9.00000000e+00  7.27827989e+00  7.89968676e+00  7.62988726e-01  1.48309288e-01  3.01504181e-01  7.89887475e+00  1.51701506e-02  1.72768270e-06 
 5.87640644e-01  5.87640644e-01  0.00000000e+00  9.00000000e+00  7.27851514e+00  7.87692720e+00  7.39560403e-01  1.56788620e-01  3.28462232e-01  7.87566666e+00  1.51526099e-02  2.68200902e-06 
 5.88640644e-01  5.88640644e-01  0.00000000e+00  9.00000000e+00  7.27827995e+00  7.90011588e+00  7.62985070e-01  1.48311544e-01  3.38424617e-01  7.89931057e+00  1.51701459e-02  1.71341509e-06 
 5.89640644e-01  5.89640644e-01  0.00000000e+00  9.00000000e+00  7.27851524e+00  7.87734872e+00  7.39555314e-01  1.56792311e-01  3.65305628e-01  7.87609840e+00  1.51526022e-02  2.66025465e-06 
 5.90640644e-01  5.90640644e-01  0.00000000e+00  9.00000000e+00  7.27828010e+00  7.90053752e+00  7.62979823e-01  1.48316914e-01  3.75191377e-01  7.89973876e+00  1.51701348e-02  1.69951050e-06 
 5.91640644e-01  5.91640644e-01  0.00000000e+00  9.00000000e+00  7.27851563e+00  7.87775822e+00  7.39546452e-01  1.56806209e-01  4.02002750e-01  7.87651776e+00  1.51525735e-02  2.63928924e-06 
 5.92640644e-01  5.92640644e-01  0.00000000e+00  9.00000000e+00  7.27828060e+00  7.90093931e+00  7.62967949e-01  1.48335169e-01  4.11814833e-01  7.90014672e+00  1.51700970e-02  1.68636566e-06 
 5.93640644e-01  5.93640644e-01  0.00000000e+00  9.00000000e+00  7.27851718e+00  7.87812893e+00  7.39521987e-01  1.56862272e-01  4.38586088e-01  7.87689732e+00  1.51524575e-02  2.62045262e-06 
 5.94640644e-01  5.94640644e-01  0.00000000e+00  9.00000000e+00  7.27828258e+00  7.90127038e+00  7.62928877e-01  1.48406336e-01  4.48335418e-01  7.90048284e+00  1.51699498e-02  1.67561101e-06 
 5.95640644e-01  5.95640644e-01  0.00000000e+00  9.00000000e+00  7.27852359e+00  7.87835054e+00  7.39433156e-01  1.57093211e-01  4.75188465e-01  7.87712419e+00  1.51519798e-02  2.60925645e-06 
 5.96640644e-01  5.96640644e-01  0.00000000e+00  9.00000000e+00  7.27829066e+00  7.90132096e+00  7.62777671e-01  1.48697500e-01  4.84919799e-01  7.90053419e+00  1.51693475e-02  1.67397393e-06 
 5.97640644e-01  5.97640644e-01  0.00000000e+00  9.00000000e+00  7.27855129e+00  7.87795374e+00  7.39068728e-01  1.58091195e-01  5.12400370e-01  7.87671795e+00  1.51499155e-02  2.62933786e-06 
 5.98640644e-01  5.98640644e-01  0.00000000e+00  9.00000000e+00  7.27832624e+00  7.90018131e+00  7.62139540e-01  1.49980248e-01  5.22335534e-01  7.89937703e+00  1.51666940e-02  1.71124971e-06 
 5.99640644e-01  5.99640644e-01  0.00000000e+00  9.00000000e+00  7.27873361e+00  7.87427966e+00  7.37073662e-01  1.64660857e-01  5.55013809e-01  7.87295297e+00  1.51363251e-02  2.82277068e-06 
 6.00640644e-01  6.00640644e-01  0.00000000e+00  9.00000000e+00  7.27863397e+00  7.89126975e+00  7.57841509e-01  1.61070687e-01  5.69364655e-01  7.89031434e+00  1.51437519e-02  2.03283830e-06 
 6.00640674e-01  6.00640674e-01  0.00000000e+00  9.00000000e+00  7.27868756e+00  7.87996231e+00  7.46300868e-01  1.63001553e-01  5.71296067e-01  7.87877356e+00  1.51397575e-02  2.52925128e-06 
 6.00640735e-01  6.00640735e-01  0.00000000e+00  9.00000000e+00  7.27881188e+00  7.87896843e+00  7.45284253e-01  1.67480512e-01  5.75776110e-01  7.87775664e+00  1.51304923e-02  2.57829064e-06 
 6.00640751e-01  6.00640751e-01  0.00000000e+00  9.00000000e+00  7.27884319e+00  7.87873386e+00  7.45044250e-01  1.68608499e-01  5.76904367e-01  7.87751655e+00  1.51281589e-02  2.59000306e-06 
 6.00640781e-01  6.00640781e-01  0.00000000e+00  9.00000000e+00  7.27891219e+00  7.87811980e+00  7.44415848e-01  1.71094208e-01  5.79390617e-01  7.87688797e+00  1.51230170e-02  2.62091518e-06 
 6.00640789e-01  6.00640789e-01  0.00000000e+00  9.00000000e+00  7.27893192e+00  7.87793784e+00  7.44229600e-01  1.71804702e-01  5.80101247e-01  7.87670167e+00  1.51215473e-02  2.63014571e-06 
 6.00640804e-01  6.00640804e-01  0.00000000e+00  9.00000000e+00  7.27897373e+00  7.87754496e+00  7.43827444e-01  1.73310810e-01  5.81607624e-01  7.87629941e+00  1.51184321e-02  2.65018677e-06 
 6.00640835e-01  6.00640835e-01  0.00000000e+00  9.00000000e+00  7.27909365e+00  7.87627808e+00  7.42529895e-01  1.77629642e-01  5.85926993e-01  7.87500163e+00  1.51094979e-02  2.71585793e-06 
 6.00640835e-01  6.00640835e-01  0.00000000e+00  9.00000000e+00  7.27909375e+00  7.87627678e+00  7.42528553e-01  1.77633433e-01  5.85930784e-01  7.87500029e+00  1.51094900e-02  2.71592598e-06 
 6.00640835e-01  6.00640835e-01  0.00000000e+00  9.00000000e+00  7.27909396e+00  7.87627420e+00  7.42525914e-01  1.77641016e-01  5.85938368e-01  7.87499765e+00  1.51094744e-02  2.71606118e-06 
 6.00640835e-01  6.00640835e-01  0.00000000e+00  9.00000000e+00  7.27909439e+00  7.87626927e+00  7.42520860e-01  1.77656197e-01  5.85953550e-01  7.87499260e+00  1.51094430e-02  2.71632005e-06 
 6.00640835e-01  6.00640835e-01  0.00000000e+00  9.00000000e+00  7.27909523e+00  7.87625987e+00  7.42511228e-01  1.77686621e-01  5.85983977e-01  7.87498297e+00  1.51093800e-02  2.71681350e-06 
 6.00640835e-01  6.00640835e-01  0.00000000e+00  9.00000000e+00  7.27909693e+00  7.87624153e+00  7.42492439e-01  1.77747694e-01  5.86045055e-01  7.87496417e+00  1.51092537e-02  2.71777632e-06 
 6.00640836e-01  6.00640836e-01  0.00000000e+00  9.00000000e+00  7.27910036e+00  7.87620436e+00  7.42454355e-01  1.77871158e-01  5.86168531e-01  7.87492608e+00  1.51089983e-02  2.71972891e-06 
 6.00640836e-01  6.00640836e-01  0.00000000e+00  9.00000000e+00  7.27910122e+00  7.87619486e+00  7.42444625e-01  1.77902387e-01  5.86199763e-01  7.87491635e+00  1.51089337e-02  2.72022799e-06 
 6.00640836e-01  6.00640836e-01  0.00000000e+00  9.00000000e+00  7.27910144e+00  7.87619249e+00  7.42442199e-01  1.77910205e-01  5.86207582e-01  7.87491393e+00  1.51089175e-02  2.72035244e-06 
 6.00640836e-01  6.00640836e-01  0.00000000e+00  9.00000000e+00  7.27910187e+00  7.87618774e+00  7.42437331e-01  1.77925859e-01  5.86223237e-01  7.87490906e+00  1.51088851e-02  2.72060216e-06 
 6.00640836e-01  6.00640836e-01  0.00000000e+00  9.00000000e+00  7.27910275e+00  7.87617816e+00  7.42427513e-01  1.77957256e-01  5.86254637e-01  7.87489924e+00  1.51088202e-02  2.72110595e-06 
 6.00640837e-01  6.00640837e-01  0.00000000e+00  9.00000000e+00  7.27910450e+00  7.87615881e+00  7.42407690e-01  1.78020418e-01  5.86317804e-01  7.87487941e+00  1.51086895e-02  2.72212333e-06 
 6.00640837e-01  6.00640837e-01  0.00000000e+00  9.00000000e+00  7.27910805e+00  7.87611945e+00  7.42367356e-01  1.78148249e-01  5.86445646e-01  7.87483907e+00  1.51084251e-02  2.72419452e-06 
 6.00640837e-01  6.00640837e-01  0.00000000e+00  9.00000000e+00  7.27910895e+00  7.87610942e+00  7.42357087e-01  1.78180573e-01  5.86477974e-01  7.87482880e+00  1.51083582e-02  2.72472208e-06 
 6.00640838e-01  6.00640838e-01  0.00000000e+00  9.00000000e+00  7.27911075e+00  7.87608926e+00  7.42336425e-01  1.78245522e-01  5.86542928e-01  7.87480814e+00  1.51082239e-02  2.72578392e-06 
 6.00640838e-01  6.00640838e-01  0.00000000e+00  9.00000000e+00  7.27911440e+00  7.87604822e+00  7.42294378e-01  1.78377025e-01  5.86674443e-01  7.87476609e+00  1.51079519e-02  2.72794594e-06 
 6.00640840e-01  6.00640840e-01  0.00000000e+00  9.00000000e+00  7.27912189e+00  7.87596333e+00  7.42207390e-01  1.78646733e-01  5.86944174e-01  7.87467909e+00  1.51073940e-02  2.73242409e-06 
 6.00640840e-01  6.00640840e-01  0.00000000e+00  9.00000000e+00  7.27912381e+00  7.87594140e+00  7.42184924e-01  1.78715819e-01  5.87013265e-01  7.87465662e+00  1.51072510e-02  2.73358182e-06 
 6.00640841e-01  6.00640841e-01  0.00000000e+00  9.00000000e+00  7.27912769e+00  7.87589704e+00  7.42139465e-01  1.78855374e-01  5.87152832e-01  7.87461115e+00  1.51069624e-02  2.73592585e-06 
 6.00640842e-01  6.00640842e-01  0.00000000e+00  9.00000000e+00  7.27913565e+00  7.87580527e+00  7.42045427e-01  1.79142039e-01  5.87439520e-01  7.87451711e+00  1.51063694e-02  2.74078103e-06 
 6.00640845e-01  6.00640845e-01  0.00000000e+00  9.00000000e+00  7.27915249e+00  7.87560857e+00  7.41843839e-01  1.79748432e-01  5.88045958e-01  7.87431549e+00  1.51051150e-02  2.75121727e-06 
 6.00640850e-01  6.00640850e-01  0.00000000e+00  9.00000000e+00  7.27919062e+00  7.87515087e+00  7.41374704e-01  1.81121509e-01  5.89419125e-01  7.87384631e+00  1.51022747e-02  2.77565446e-06 
 6.00640860e-01  6.00640860e-01  0.00000000e+00  9.00000000e+00  7.27929556e+00  7.87380353e+00  7.39993062e-01  1.84900072e-01  5.93197866e-01  7.87246457e+00  1.50944585e-02  2.84885765e-06 
 6.00640860e-01  6.00640860e-01  0.00000000e+00  9.00000000e+00  7.27929562e+00  7.87380272e+00  7.39992232e-01  1.84902301e-01  5.93200095e-01  7.87246374e+00  1.50944539e-02  2.84890220e-06 
 6.00640860e-01  6.00640860e-01  0.00000000e+00  9.00000000e+00  7.27929574e+00  7.87380110e+00  7.39990572e-01  1.84906762e-01  5.93204556e-01  7.87246208e+00  1.50944446e-02  2.84899126e-06 
 6.00640860e-01  6.00640860e-01  0.00000000e+00  9.00000000e+00  7.27929599e+00  7.87379786e+00  7.39987242e-01  1.84915689e-01  5.93213484e-01  7.87245875e+00  1.50944262e-02  2.84916997e-06 
 6.00640860e-01  6.00640860e-01  0.00000000e+00  9.00000000e+00  7.27929649e+00  7.87379134e+00  7.39980559e-01  1.84933568e-01  5.93231363e-01  7.87245206e+00  1.50943892e-02  2.84952861e-06 
 6.00640860e-01  6.00640860e-01  0.00000000e+00  9.00000000e+00  7.27929748e+00  7.87377825e+00  7.39967130e-01  1.84969424e-01  5.93267220e-01  7.87243863e+00  1.50943150e-02  2.85024942e-06 
 6.00640861e-01  6.00640861e-01  0.00000000e+00  9.00000000e+00  7.27929949e+00  7.87375180e+00  7.39939991e-01  1.85041536e-01  5.93339335e-01  7.87241149e+00  1.50941659e-02  2.85170665e-06 
 6.00640861e-01  6.00640861e-01  0.00000000e+00  9.00000000e+00  7.27930354e+00  7.87369793e+00  7.39884736e-01  1.85187440e-01  5.93485245e-01  7.87235624e+00  1.50938640e-02  2.85467587e-06 
 6.00640861e-01  6.00640861e-01  0.00000000e+00  9.00000000e+00  7.27930456e+00  7.87368425e+00  7.39870696e-01  1.85224327e-01  5.93522133e-01  7.87234219e+00  1.50937877e-02  2.85543079e-06 
 6.00640861e-01  6.00640861e-01  0.00000000e+00  9.00000000e+00  7.27930662e+00  7.87365672e+00  7.39842454e-01  1.85298447e-01  5.93596255e-01  7.87231395e+00  1.50936344e-02  2.85695000e-06 
 6.00640861e-01  6.00640861e-01  0.00000000e+00  9.00000000e+00  7.27931079e+00  7.87360075e+00  7.39785040e-01  1.85448523e-01  5.93746338e-01  7.87225653e+00  1.50933240e-02  2.86004078e-06 
 6.00640862e-01  6.00640862e-01  0.00000000e+00  9.00000000e+00  7.27931934e+00  7.87348515e+00  7.39666436e-01  1.85756367e-01  5.94054192e-01  7.87213792e+00  1.50926872e-02  2.86643595e-06 
 6.00640863e-01  6.00640863e-01  0.00000000e+00  9.00000000e+00  7.27933737e+00  7.87323816e+00  7.39413015e-01  1.86405476e-01  5.94703322e-01  7.87188449e+00  1.50913445e-02  2.88014723e-06 
 6.00640864e-01  6.00640864e-01  0.00000000e+00  9.00000000e+00  7.27934212e+00  7.87317232e+00  7.39345460e-01  1.86576272e-01  5.94874123e-01  7.87181693e+00  1.50909912e-02  2.88381301e-06 
 6.00640864e-01  6.00640864e-01  0.00000000e+00  9.00000000e+00  7.27934331e+00  7.87315576e+00  7.39328467e-01  1.86619266e-01  5.94917119e-01  7.87179993e+00  1.50909022e-02  2.88473584e-06 
 6.00640864e-01  6.00640864e-01  0.00000000e+00  9.00000000e+00  7.27934571e+00  7.87312243e+00  7.39294266e-01  1.86705721e-01  5.95003576e-01  7.87176573e+00  1.50907234e-02  2.88659400e-06 
 6.00640864e-01  6.00640864e-01  0.00000000e+00  9.00000000e+00  7.27935058e+00  7.87305459e+00  7.39224647e-01  1.86881087e-01  5.95178948e-01  7.87169611e+00  1.50903606e-02  2.89038014e-06 
 6.00640865e-01  6.00640865e-01  0.00000000e+00  9.00000000e+00  7.27936061e+00  7.87291402e+00  7.39080397e-01  1.87242089e-01  5.95539961e-01  7.87155185e+00  1.50896139e-02  2.89824031e-06 
 6.00640866e-01  6.00640866e-01  0.00000000e+00  9.00000000e+00  7.27938191e+00  7.87261157e+00  7.38769969e-01  1.88008953e-01  5.96306846e-01  7.87124141e+00  1.50880276e-02  2.91522606e-06 
 6.00640869e-01  6.00640869e-01  0.00000000e+00  9.00000000e+00  7.27943053e+00  7.87190205e+00  7.38041572e-01  1.89759324e-01  5.98057258e-01  7.87051298e+00  1.50844068e-02  2.95546324e-06 
 6.00640874e-01  6.00640874e-01  0.00000000e+00  9.00000000e+00  7.27956608e+00  7.86978637e+00  7.35868003e-01  1.94638455e-01  6.02936471e-01  7.86833934e+00  1.50743141e-02  3.07877024e-06 
 6.00640874e-01  6.00640874e-01  0.00000000e+00  9.00000000e+00  7.27957145e+00  7.86970062e+00  7.35779861e-01  1.94831456e-01  6.03129474e-01  7.86825120e+00  1.50739149e-02  3.08387469e-06 
 6.00640874e-01  6.00640874e-01  0.00000000e+00  9.00000000e+00  7.27958239e+00  7.86952484e+00  7.35599159e-01  1.95225157e-01  6.03523180e-01  7.86807049e+00  1.50731005e-02  3.09436515e-06 
 6.00640874e-01  6.00640874e-01  0.00000000e+00  9.00000000e+00  7.27958518e+00  7.86947939e+00  7.35552429e-01  1.95325905e-01  6.03623930e-01  7.86802376e+00  1.50728921e-02  3.09708361e-06 
 6.00640874e-01  6.00640874e-01  0.00000000e+00  9.00000000e+00  7.27959084e+00  7.86938744e+00  7.35457895e-01  1.95529498e-01  6.03827524e-01  7.86792923e+00  1.50724709e-02  3.10259019e-06 
 6.00640875e-01  6.00640875e-01  0.00000000e+00  9.00000000e+00  7.27960246e+00  7.86919736e+00  7.35262450e-01  1.95947613e-01  6.04245644e-01  7.86773378e+00  1.50716061e-02  3.11400496e-06 
 6.00640875e-01  6.00640875e-01  0.00000000e+00  9.00000000e+00  7.27962702e+00  7.86879053e+00  7.34844081e-01  1.96831491e-01  6.05129532e-01  7.86731540e+00  1.50697777e-02  3.13857672e-06 
 6.00640876e-01  6.00640876e-01  0.00000000e+00  9.00000000e+00  7.27963349e+00  7.86868188e+00  7.34732333e-01  1.97064503e-01  6.05362546e-01  7.86720365e+00  1.50692957e-02  3.14517175e-06 
 6.00640876e-01  6.00640876e-01  0.00000000e+00  9.00000000e+00  7.27963512e+00  7.86865453e+00  7.34704209e-01  1.97123212e-01  6.05421256e-01  7.86717552e+00  1.50691743e-02  3.14683369e-06 
 6.00640876e-01  6.00640876e-01  0.00000000e+00  9.00000000e+00  7.27963841e+00  7.86859951e+00  7.34647614e-01  1.97241325e-01  6.05539370e-01  7.86711893e+00  1.50689300e-02  3.15018057e-06 
 6.00640876e-01  6.00640876e-01  0.00000000e+00  9.00000000e+00  7.27964507e+00  7.86848746e+00  7.34532361e-01  1.97481083e-01  6.05779130e-01  7.86700367e+00  1.50684340e-02  3.15700714e-06 
 6.00640876e-01  6.00640876e-01  0.00000000e+00  9.00000000e+00  7.27965880e+00  7.86825507e+00  7.34293298e-01  1.97975358e-01  6.06273410e-01  7.86676460e+00  1.50674116e-02  3.17121285e-06 
 6.00640877e-01  6.00640877e-01  0.00000000e+00  9.00000000e+00  7.27968759e+00  7.86775929e+00  7.33783253e-01  1.99011301e-01  6.07309363e-01  7.86625455e+00  1.50652688e-02  3.20173310e-06 
 6.00640877e-01  6.00640877e-01  0.00000000e+00  9.00000000e+00  7.27969537e+00  7.86762184e+00  7.33641733e-01  1.99291152e-01  6.07589216e-01  7.86611302e+00  1.50646898e-02  3.21024649e-06 
 6.00640877e-01  6.00640877e-01  0.00000000e+00  9.00000000e+00  7.27971134e+00  7.86734265e+00  7.33354388e-01  1.99866049e-01  6.08164118e-01  7.86582567e+00  1.50635006e-02  3.22760845e-06 
 6.00640877e-01  6.00640877e-01  0.00000000e+00  9.00000000e+00  7.27971185e+00  7.86733378e+00  7.33345258e-01  1.99884436e-01  6.08182504e-01  7.86581654e+00  1.50634626e-02  3.22816159e-06 
 6.00640877e-01  6.00640877e-01  0.00000000e+00  9.00000000e+00  7.27971288e+00  7.86731601e+00  7.33326972e-01  1.99921273e-01  6.08219342e-01  7.86579826e+00  1.50633864e-02  3.22926974e-06 
 6.00640877e-01  6.00640877e-01  0.00000000e+00  9.00000000e+00  7.27971493e+00  7.86728031e+00  7.33290219e-01  1.99995264e-01  6.08293333e-01  7.86576150e+00  1.50632333e-02  3.23149810e-06 
 6.00640877e-01  6.00640877e-01  0.00000000e+00  9.00000000e+00  7.27971545e+00  7.86727133e+00  7.33280980e-01  2.00013835e-01  6.08311905e-01  7.86575226e+00  1.50631949e-02  3.23205850e-06 
 6.00640877e-01  6.00640877e-01  0.00000000e+00  9.00000000e+00  7.27971648e+00  7.86725334e+00  7.33262465e-01  2.00051044e-01  6.08349114e-01  7.86573375e+00  1.50631180e-02  3.23318182e-06 
 6.00640877e-01  6.00640877e-01  0.00000000e+00  9.00000000e+00  7.27971856e+00  7.86721718e+00  7.33225236e-01  2.00125783e-01  6.08423853e-01  7.86569652e+00  1.50629634e-02  3.23544174e-06 
 6.00640878e-01  6.00640878e-01  0.00000000e+00  9.00000000e+00  7.27972275e+00  7.86714410e+00  7.33150009e-01  2.00276568e-01  6.08574640e-01  7.86562129e+00  1.50626514e-02  3.24001286e-06 
