time,v(N001),v(N002),v(N003),v(N004),v(N005)
0.170131853,2.06675257,0.0,0.0412408657,0.628074874,0.0181309293
0.170631853,2.05322971,0.0,0.0410747772,0.627665639,0.0179656648
0.171131853,2.03980362,0.0,0.0409102136,0.627257013,0.0178016122
0.171631853,2.0264736,0.0,0.0407465356,0.626849407,0.0176387577
0.172131853,2.01323898,0.0,0.0405843702,0.626442378,0.017477098
0.172631853,2.00009905,0.0,0.0404230683,0.626036346,0.0173166191
0.173131853,1.98705314,0.0,0.0402632671,0.625630862,0.0171573182
0.173631853,1.97410057,0.0,0.0401043076,0.625226351,0.0169991813
0.174131853,1.96124066,0.0,0.0399468371,0.624822358,0.0168422057
0.174631853,1.94847276,0.0,0.0397901865,0.624419314,0.0166863776
0.175131853,1.93579619,0.0,0.0396350136,0.624016758,0.0165316944
0.175631853,1.92321029,0.0,0.0394806391,0.623615128,0.0163781422
0.176131853,1.91071442,0.0,0.0393277313,0.623213955,0.0162257188
0.176631853,1.89830792,0.0,0.0391756004,0.622813686,0.0160744104
0.177131853,1.88599016,0.0,0.0390249257,0.622413843,0.0159242149
0.177631853,1.87376048,0.0,0.0388750064,0.62201488,0.0157751184
0.178131853,1.86161827,0.0,0.0387265332,0.621616313,0.0156271191
0.178631853,1.84956287,0.0,0.0385787942,0.621218603,0.0154802032
0.179131853,1.83759368,0.0,0.0384324913,0.620821259,0.015334369
0.179631853,1.82571007,0.0,0.0382869014,0.620424748,0.0151896028
0.180131853,1.81391142,0.0,0.0381427381,0.620028573,0.0150459032
0.180631853,1.80219711,0.0,0.0379992669,0.619633207,0.0149032563
0.181131853,1.79056655,0.0,0.0378572131,0.619238145,0.014761661
0.181631853,1.77901912,0.0,0.0377158302,0.618843871,0.0146211034
0.182131853,1.76755424,0.0,0.0375758561,0.618449869,0.0144815826
0.182631853,1.75617129,0.0,0.0374365321,0.618056632,0.0143430849
0.183131853,1.7448697,0.0,0.0372986083,0.617663636,0.0142056094
0.183631853,1.73364887,0.0,0.0371613138,0.617271381,0.0140691423
0.184131853,1.72250823,0.0,0.0370254114,0.616879336,0.0139336831
0.184631853,1.71144719,0.0,0.0368901176,0.616488008,0.0137992181
0.185131853,1.70046518,0.0,0.0367562081,0.616096859,0.0136657469
0.185631853,1.68956163,0.0,0.0366228867,0.615706403,0.0135332556
0.186131853,1.67873597,0.0,0.036490942,0.615316095,0.0134017442
0.186631853,1.66798765,0.0,0.0363595649,0.614926457,0.013271199
0.187131853,1.6573161,0.0,0.0362295575,0.614536933,0.0131416198
0.187631853,1.64672078,0.0,0.0361000971,0.614148056,0.0130129931
0.188131853,1.63620112,0.0,0.0359719997,0.613759261,0.012885319
0.188631853,1.62575659,0.0,0.0358444289,0.61337109,0.0127585838
0.189131853,1.61538665,0.0,0.0357182147,0.612982968,0.0126327879
0.189631853,1.60509075,0.0,0.0355925066,0.612595445,0.0125079176
0.190131853,1.59486836,0.0,0.0354681492,0.612207938,0.0123839736
0.190631853,1.58471896,0.0,0.0353442775,0.611821008,0.012260942
0.191131853,1.574642,0.0,0.0352217508,0.611434059,0.0121388238
0.191631853,1.56463698,0.0,0.0350996895,0.611047663,0.0120176051
0.192131853,1.55470337,0.0,0.034978968,0.610661214,0.0118972871
0.192631853,1.54484066,0.0,0.0348586914,0.610275294,0.0117778558
0.193131853,1.53504833,0.0,0.0347397497,0.609889288,0.0116593127
0.193631853,1.52532588,0.0,0.0346212327,0.609503785,0.0115416439
0.194131853,1.51567281,0.0,0.034504046,0.609118162,0.0114248508
0.194631853,1.5060886,0.0,0.0343872636,0.608733018,0.0113089197
0.195131853,1.49657277,0.0,0.0342718074,0.608347718,0.0111938523
0.195631853,1.48712482,0.0,0.0341567351,0.607962872,0.0110796346
0.196131853,1.47774427,0.0,0.0340429853,0.607577834,0.0109662686
0.196631853,1.46843062,0.0,0.0339295991,0.607193226,0.0108537403
0.197131853,1.45918338,0.0,0.0338175318,0.60680839,0.010742052
0.197631853,1.4500021,0.0,0.0337058079,0.606423958,0.0106311897
0.198131853,1.44088627,0.0,0.0335953998,0.606039262,0.0105211557
0.198631853,1.43183544,0.0,0.0334853147,0.605654944,0.010411936
0.199131853,1.42284914,0.0,0.0333765428,0.605270325,0.0103035333
0.199565926,1.41509967,0.0,0.0332822995,0.60493641,0.0102100788
0.2,1.40739817,0.0,0.0331891674,0.604602489,0.010117229
0.20005,1.40666624,0.25,0.156656377,0.724141677,0.133601513
0.20015,1.40550624,0.75,0.403647801,0.959742606,0.380619565
0.20035,1.40499459,1.75,1.23352744,1.40384387,0.87631902
0.2005546,1.40674498,2.77299972,2.42409902,1.40741024,1.38649337
0.200738744,1.41010592,3.6937196,3.31970599,1.41047031,1.84686041
0.200869372,1.41351361,4.3468598,3.99915417,1.41411956,2.17342395
0.201,1.41776945,5.0,4.63066565,1.4180415,2.5000009
0.201026126,1.41870509,5.0,4.6674411,1.41876964,2.50000003
0.201078377,1.42057588,5.0,4.7118051,1.42058448,2.50000004
0.201182879,1.42431452,5.0,4.73188316,1.42431551,2.50000003
0.201391884,1.43178007,5.0,4.75040133,1.43177871,2.50000004
0.201783709,1.44573389,5.0,4.77292404,1.44573191,2.50000003
0.202283709,1.4634609,5.0,4.79286191,1.46345787,2.50000004
0.202783709,1.48109949,5.0,4.8113737,1.48109726,2.50000003
0.203283709,1.49865011,5.0,4.82862884,1.49864688,2.50000004
0.203783709,1.5161132,5.0,4.84511719,1.51611085,2.50000003
0.204283709,1.53348919,5.0,4.86111863,1.53348589,2.50000004
0.204783709,1.55077851,5.0,4.87680938,1.55077613,2.50000003
0.205283709,1.5679816,5.0,4.89228374,1.56797829,2.50000004
0.205783709,1.5850989,5.0,4.90760031,1.58509652,2.50000003
0.206283709,1.60213082,5.0,4.92278581,1.60212751,2.50000004
0.206783709,1.61907779,5.0,4.9378611,1.61907541,2.50000003
0.207283709,1.63594024,5.0,4.95283208,1.63593694,2.50000004
0.207783709,1.65271858,5.0,4.96770808,1.65271622,2.50000003
0.208283709,1.66941325,5.0,4.98248878,1.66940996,2.50000004
0.208783709,1.68602465,5.0,4.99717994,1.68602229,2.50000003
0.209283709,1.70255319,5.0,5.01177923,1.70254992,2.50000004
0.209783709,1.71899931,5.0,5.02629121,1.71899696,2.50000003
0.210283709,1.73536339,5.0,5.04071291,1.73536013,2.50000004
0.210783709,1.75164586,5.0,5.0550488,1.75164353,2.50000003
0.211283709,1.76784713,5.0,5.06929557,1.76784387,2.50000004
0.211783709,1.78396758,5.0,5.08345736,1.78396525,2.50000003
0.212283709,1.80000764,5.0,5.09753122,1.80000439,2.50000004
0.212783709,1.81596769,5.0,5.11152127,1.81596537,2.50000003
0.213283709,1.83184815,5.0,5.12542407,1.83184491,2.50000004
0.213783709,1.8476494,5.0,5.13924386,1.84764709,2.50000003
0.214283709,1.86337184,5.0,5.15297749,1.86336861,2.50000004
0.214783709,1.87901586,5.0,5.16662891,1.87901356,2.50000003
0.215283709,1.89458186,5.0,5.1801948,1.89457865,2.50000004
0.215783709,1.91007023,5.0,5.19367939,1.91006793,2.50000003
0.216283709,1.92548134,5.0,5.20707955,1.92547814,2.50000004
0.216783709,1.94081559,5.0,5.22039934,1.94081331,2.50000003
0.217283709,1.95607336,5.0,5.2336354,1.95607017,2.50000004
0.217783709,1.97125504,5.0,5.24679184,1.97125276,2.50000003
0.218283709,1.98636099,5.0,5.2598656,1.9863578,2.50000004
0.218783709,2.0013916,5.0,5.27286068,2.00138933,2.50000003
0.219283709,2.01634725,5.0,5.28577369,2.01634407,2.50000004
0.219783709,2.0312283,5.0,5.29860876,2.03122604,2.50000003
0.220283709,2.04603514,5.0,5.31136271,2.04603197,2.50000004
0.220783709,2.06076813,5.0,5.32403946,2.06076587,2.50000003
0.221283709,2.07542763,5.0,5.33663577,2.07542447,2.50000004
0.221783709,2.09001402,5.0,5.34915586,2.09001177,2.50000003
0.222283709,2.10452766,5.0,5.36159644,2.10452451,2.50000004
0.222783709,2.11896891,5.0,5.37396155,2.11896667,2.50000003
0.223283709,2.13333814,5.0,5.38624797,2.13333499,2.50000004
0.223783709,2.1476357,5.0,5.3984597,2.14763346,2.50000003
0.224283709,2.16186195,5.0,5.41059347,2.16185881,2.50000004
0.224783709,2.17601724,5.0,5.42265327,2.17601501,2.50000003
0.225283709,2.19010194,5.0,5.43463597,2.19009881,2.50000004
0.225783709,2.20411639,5.0,5.4465455,2.20411416,2.50000003
0.226283709,2.21806094,5.0,5.45837866,2.21805781,2.50000004
0.226783709,2.23193594,5.0,5.47013948,2.23193372,2.50000003
0.227283709,2.24574174,5.0,5.4818247,2.24573862,2.50000004
0.227783709,2.25947868,5.0,5.49343842,2.25947647,2.50000003
0.228283709,2.27314711,5.0,5.50497745,2.273144,2.50000004
0.228783709,2.28674737,5.0,5.51644559,2.28674516,2.50000003
0.229283709,2.3002798,5.0,5.52783963,2.30027669,2.50000004
0.229783709,2.31374473,5.0,5.53916357,2.31374253,2.50000003
0.230283709,2.32714251,5.0,5.55041422,2.32713941,2.50000004
0.230783709,2.34047346,5.0,5.56159564,2.34047126,2.50000003
0.231283709,2.35373792,5.0,5.57270449,2.35373483,2.50000004
0.231783709,2.36693623,5.0,5.58374475,2.36693404,2.50000003
0.232283709,2.38006872,5.0,5.59471322,2.38006563,2.50000004
0.232783709,2.3931357,5.0,5.60561371,2.39313351,2.50000003
0.233283709,2.40613751,5.0,5.61644302,2.40613442,2.50000004
0.233783709,2.41907447,5.0,5.62720527,2.41907228,2.50000003
0.234283709,2.43194691,5.0,5.63789719,2.43194383,2.50000004
0.234783709,2.44475515,5.0,5.64852254,2.44475297,2.50000003
0.235283709,2.45749951,5.0,5.65907817,2.45749643,2.50000004
0.235783709,2.4701803,5.0,5.66956791,2.47017812,2.50000003
0.236283709,2.48279785,5.0,5.67998842,2.48279478,2.50000004
0.236783709,2.49535247,5.0,5.69034351,2.49535029,2.50000003
0.237283709,2.50784447,5.0,5.70062971,2.5078414,2.50000004
0.237783709,2.52027417,5.0,5.71085053,2.52027199,2.50000003
0.238283709,2.53264188,5.0,5.72100228,2.53263881,2.50000004
0.238783709,2.54494789,5.0,5.73108781,2.54494571,2.50000003
0.239283709,2.55719254,5.0,5.74110228,2.55718947,2.50000004
0.239783709,2.56937611,5.0,5.75104723,2.56937393,2.50000003
0.240283709,2.58149892,5.0,5.76091564,2.58149585,2.50000004
0.240783709,2.59356126,5.0,5.77070511,2.59355907,2.50000003
0.241283709,2.60556344,5.0,5.78040268,2.60556037,2.50000004
0.241783709,2.61750576,5.0,5.78999712,2.61750356,2.50000003
0.242283709,2.62938852,5.0,5.79946126,2.62938543,2.50000004
0.242783709,2.64121201,5.0,5.80876127,2.64120979,2.50000003
0.243283709,2.65297654,5.0,5.81783493,2.65297341,2.50000004
0.243783709,2.66468238,5.0,5.82659437,2.66468009,2.50000003
0.244283709,2.67632985,5.0,5.83489362,2.67632662,2.50000004
0.244783709,2.68791922,5.0,5.84251436,2.68791678,2.50000003
0.245283709,2.69945079,5.0,5.84910944,2.69944734,2.50000004
0.245783709,2.71092484,5.0,5.85415107,2.71092206,2.50000003
0.246283709,2.72234167,5.0,5.85681653,2.7223377,2.50000005
0.246783709,2.73370155,5.0,5.8558498,2.73369797,2.50000004
0.247283709,2.74500477,5.0,5.8493172,2.74499959,2.50000006
0.247783709,2.75625162,5.0,5.83427419,2.7562462,2.50000007
0.248283709,2.76744237,5.0,5.80623506,2.76743438,2.5000001
0.248783709,2.7785773,5.0,5.75842528,2.77856761,2.50000012
0.249283709,2.78965669,5.0,5.6806683,2.78964223,2.50000018
0.249783709,2.80068081,5.0,5.55785761,2.80066133,2.50000024
0.250283709,2.81164992,5.0,5.3612672,2.81161888,2.50000039
0.250641854,2.81947334,5.0,5.16057097,2.81943495,2.50000048
0.251,2.82726877,5.0,4.89595869,2.8272172,2.50000065
0.251019133,2.82766605,4.90433332,4.79174947,2.82706366,2.45217425
0.2510574,2.82842376,4.71299997,4.25471925,2.82651881,2.35665118
0.25109236,2.82905148,4.53819863,3.99647778,2.82500921,2.27258862
0.251132133,2.82968897,4.33933437,3.74361712,2.804627,2.19749078
0.251203113,2.83061752,3.98443631,3.35135715,2.75104454,2.1064452
0.251345072,2.83166174,3.27464018,2.61575837,2.63209517,1.96084907
0.25148324,2.83161182,2.58379902,1.91588768,2.43701341,1.75602671
0.251723336,2.82857848,1.38331967,0.784221652,1.37086296,0.742112518
0.251915407,2.82340423,0.422967424,0.259419666,0.854759144,0.236293553
0.252,2.82040773,6.48370246e-14,0.0505310667,0.648469593,0.0273718293
0.252020736,2.81962039,0.0,0.0505062997,0.64834465,0.0273634928
0.252062209,2.81804619,0.0,0.0504877374,0.648305314,0.0273441497
0.252145154,2.8149006,0.0,0.0504480307,0.648229071,0.0273054683
0.252311045,2.80862068,0.0,0.0503714693,0.648074884,0.0272282687
0.252642827,2.7961057,0.0,0.0502162076,0.647769005,0.0270744036
0.253142827,2.7773579,0.0,0.0499858782,0.647307778,0.0268439472
0.253642827,2.75874451,0.0,0.0497554349,0.646848731,0.0266151571
0.254142827,2.74026456,0.0,0.0495284661,0.64638988,0.0263880463
0.254642827,2.72191709,0.0,0.0493013301,0.645933708,0.0261625712
0.255142827,2.70370114,0.0,0.0490776707,0.64547769,0.0259387518
0.255642827,2.68561577,0.0,0.0488537942,0.645024338,0.0257165443
0.256142827,2.66766003,0.0,0.0486333975,0.644571092,0.0254959693
0.256642827,2.649833,0.0,0.0484127335,0.644120502,0.0252769828
0.257142827,2.63213374,0.0,0.0481955531,0.64366997,0.0250596058
0.257642827,2.61456134,0.0,0.0479780554,0.643222083,0.0248437942
0.258142827,2.59711489,0.0,0.047764046,0.642774205,0.0246295697
0.258642827,2.57979347,0.0,0.0475496688,0.642328962,0.0244168878
0.259142827,2.56259619,0.0,0.0473387854,0.641883681,0.0242057708
0.259642827,2.54552215,0.0,0.0471274838,0.641441025,0.0239961738
0.260142827,2.52857046,0.0,0.0469196824,0.640998282,0.0237881199
0.260642827,2.51174025,0.0,0.0467114119,0.640558155,0.0235815639
0.261142827,2.49503063,0.0,0.0465066488,0.640117893,0.0233765295
0.261642827,2.47844075,0.0,0.0463013658,0.639680239,0.0231729711
0.262142827,2.46196973,0.0,0.0460995982,0.639242401,0.0229709131
0.262642827,2.44561673,0.0,0.0458972596,0.638807162,0.0227703095
0.263142827,2.42938089,0.0,0.0456984452,0.638371691,0.0225711854
0.263642827,2.41326136,0.0,0.0454990084,0.637938812,0.0223734945
0.264142827,2.39725732,0.0,0.0453031056,0.637505652,0.0221772625
0.264642827,2.38136793,0.0,0.0451065287,0.637075076,0.0219824429
0.265142827,2.36559236,0.0,0.0449134964,0.63664417,0.0217890618
0.265642827,2.34992979,0.0,0.0447197382,0.636215843,0.0215970723
0.266142827,2.33437941,0.0,0.044529536,0.635787135,0.0214065016
0.266642827,2.31894041,0.0,0.0443385557,0.635361,0.021217302
0.267142827,2.303612,0.0,0.0441511438,0.634934436,0.0210295015
0.267642827,2.28839336,0.0,0.0439629012,0.634510438,0.0208430522
0.268142827,2.27328372,0.0,0.0437782403,0.634085962,0.0206579824
0.268642827,2.25828229,0.0,0.043592696,0.633664047,0.0204742441
0.269142827,2.24338828,0.0,0.0434107475,0.633241603,0.0202918663
0.269642827,2.22860092,0.0,0.0432278624,0.632821716,0.0201108003
0.270142827,2.21391946,0.0,0.0430485881,0.63240125,0.0199310761
0.270642827,2.19934311,0.0,0.0428683238,0.631983338,0.0197526445
0.271142827,2.18487113,0.0,0.0426916863,0.631564795,0.0195755361
0.271642827,2.17050276,0.0,0.0425140047,0.631148802,0.0193997014
0.272142827,2.15623726,0.0,0.042339967,0.630732127,0.0192251717
0.272642827,2.14207389,0.0,0.0421648309,0.630318,0.0190518968
0.273142827,2.12801191,0.0,0.0419933565,0.62990314,0.018879909
0.273642827,2.11405058,0.0,0.041820729,0.629490824,0.0187091577
0.274142827,2.1001892,0.0,0.0416517821,0.629077724,0.0185396757
0.274642827,2.08642702,0.0,0.0414816269,0.628667167,0.0183714121
0.275142827,2.07276335,0.0,0.0413151722,0.628255774,0.0182044003
0.275642827,2.05919747,0.0,0.0411474534,0.627846921,0.0180385888
0.276142827,2.04572867,0.0,0.040983456,0.627437179,0.0178740122
0.276642827,2.03235626,0.0,0.0408181384,0.627029979,0.0177106181
0.277142827,2.01907954,0.0,0.0406565639,0.626621835,0.017548442
0.277642827,2.00589782,0.0,0.0404936127,0.626216232,0.017387431
0.278142827,1.99281042,0.0,0.0403344275,0.625809633,0.0172276213
0.278642827,1.97981666,0.0,0.0401738082,0.625405574,0.0170689596
0.279142827,1.96691586,0.0,0.040016979,0.625000465,0.0169114827
0.279642827,1.95410735,0.0,0.0398586579,0.624597899,0.0167551369
0.280142827,1.94139047,0.0,0.0397041519,0.624194226,0.0165999598
0.280642827,1.92876456,0.0,0.0395480956,0.623793098,0.0164458971
0.281142827,1.91622896,0.0,0.0393958805,0.623390808,0.0162929871
0.281642827,1.90378303,0.0,0.0392420561,0.622991064,0.016141175
0.282142827,1.8914261,0.0,0.0390921002,0.622590104,0.0159905
0.282642827,1.87915756,0.0,0.0389404752,0.622191691,0.0158409067
0.283142827,1.86697674,0.0,0.0387927472,0.621792006,0.0156924351
0.283642827,1.85488303,0.0,0.0386432897,0.621394871,0.0155450291
0.284142827,1.8428758,0.0,0.0384977586,0.620996407,0.0153987296
0.284642827,1.83095442,0.0,0.0383504371,0.620600497,0.0152534799
0.285142827,1.81911828,0.0,0.0382070727,0.620203199,0.0151093219
0.285642827,1.80736675,0.0,0.038061856,0.61980846,0.014966198
0.286142827,1.79569923,0.0,0.0379206284,0.619412275,0.0148241511
0.286642827,1.78411512,0.0,0.0377774859,0.619018653,0.014683123
0.287142827,1.77261381,0.0,0.0376383656,0.618623526,0.0145431573
0.287642827,1.7611947,0.0,0.0374972671,0.618230967,0.0144041953
0.288142827,1.74985721,0.0,0.0373602251,0.617836843,0.0142662816
0.288642827,1.73860074,0.0,0.0372211408,0.617445293,0.0141293564
0.289142827,1.72742471,0.0,0.0370861486,0.617052117,0.0139934656
0.289642827,1.71632854,0.0,0.036949049,0.616661522,0.0138585486
0.290142827,1.70531165,0.0,0.0368160786,0.616269239,0.0137246521
0.290642827,1.69437348,0.0,0.0366809348,0.615879543,0.0135917149
0.291142827,1.68351345,0.0,0.0365499585,0.615488098,0.0134597847
0.291642827,1.672731,0.0,0.0364167418,0.615099247,0.0133287994
0.292142827,1.66202557,0.0,0.0362877323,0.614708583,0.0131988076
0.292642827,1.65139661,0.0,0.0361564146,0.614320523,0.0130697467
0.293142827,1.64084356,0.0,0.0360293453,0.613930584,0.0129416662
0.293642827,1.63036588,0.0,0.0358998987,0.613543257,0.0128145025
0.294142827,1.61996302,0.0,0.0357747431,0.613153987,0.0126883063
0.294642827,1.60963444,0.0,0.0356471403,0.612767338,0.0125630132
0.295142827,1.59937961,0.0,0.0355238724,0.61237868,0.0124386749
0.295642827,1.589198,0.0,0.0353980863,0.611992652,0.012315226
0.296142827,1.57908907,0.0,0.0352766807,0.611604547,0.0121927194
0.296642827,1.56905231,0.0,0.0351526846,0.611219084,0.0120710889
0.297142827,1.55908718,0.0,0.0350331161,0.610831475,0.0119503883
0.297642827,1.54919319,0.0,0.0349108837,0.610446519,0.0118305507
0.298142827,1.5393698,0.0,0.0347931276,0.610059347,0.0117116308
0.298642827,1.52961651,0.0,0.034672633,0.609674839,0.0115935608
0.299142827,1.51993282,0.0,0.034556665,0.609288045,0.0114763967
0.299571413,1.51168724,0.0,0.0344545334,0.608958617,0.0113766335
0.3,1.50349212,0.0,0.0343567506,0.608627125,0.011277532
