 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)         v(N012)         v(N013)         v(N014)         v(N015)         v(N016)         v(N017)         @ddiode7_1[id]  @ddiode7_2[id]  @ddiode7_3[id]  @ddiode7_4[id]  @ddiode7_5[id]  @ddiode7_6[id]  @ddiode7_7[id]  @dled12_1[id]   @dled12_2[id]   @dled12_3[id]  
 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.40000000e+01  1.27597868e+01  1.21211038e+01  2.83313981e+00  1.27790487e+01  1.33895243e+01  1.18727436e+01  1.29586914e+01  1.24157175e+01  1.34734519e+01  2.01693405e+00  8.58669264e-02  1.34734518e+01  8.44285175e-01  8.58655962e-02  1.31558377e+01  2.55682673e-03 -1.46121044e-03  1.46121044e-03  1.46121044e-03 -3.75289942e-04  3.75329145e-04  3.75329145e-04  2.68646461e-11  9.51342448e-03  1.07431188e-02 
 1.00000000e-05  1.00000000e-05  0.00000000e+00  1.40000000e+01  1.27599640e+01  1.21212907e+01  2.83313982e+00  1.27790487e+01  1.33895243e+01  1.18727442e+01  1.29586829e+01  1.24157135e+01  1.34734519e+01  2.01693538e+00  8.58673491e-02  1.34734518e+01  8.44285547e-01  8.58660189e-02  1.31558370e+01  2.55631406e-03 -1.46121033e-03  1.46121033e-03  1.46121033e-03 -3.75294300e-04  3.75294301e-04  3.75294301e-04  2.68646421e-11  9.47917243e-03  1.07430286e-02 
 2.00000000e-05  2.00000000e-05  0.00000000e+00  1.40000000e+01  1.27599643e+01  1.21212910e+01  2.83313982e+00  1.27790487e+01  1.33895243e+01  1.18727442e+01  1.29586829e+01  1.24157135e+01  1.34734519e+01  2.01693538e+00  8.58673499e-02  1.34734518e+01  8.44285548e-01  8.58660197e-02  1.31558370e+01  2.55631382e-03 -1.46121033e-03  1.46121033e-03  1.46121033e-03 -3.75294302e-04  3.75294302e-04  3.75294302e-04  2.68646406e-11  9.47911114e-03  1.07430289e-02 
 4.00000000e-05  4.00000000e-05  0.00000000e+00  1.40000000e+01  1.27599643e+01  1.21212910e+01  2.83313982e+00  1.27790487e+01  1.33895243e+01  1.18727442e+01  1.29586829e+01  1.24157135e+01  1.34734519e+01  2.01693538e+00  8.58673499e-02  1.34734518e+01  8.44285548e-01  8.58660197e-02  1.31558370e+01  2.55631382e-03 -1.46121033e-03  1.46121033e-03  1.46121033e-03 -3.75294302e-04  3.75294302e-04  3.75294302e-04  2.68646433e-11  9.47911114e-03  1.07430289e-02 
 8.00000000e-05  8.00000000e-05  0.00000000e+00  1.40000000e+01  1.27599643e+01  1.21212910e+01  2.83313982e+00  1.27790487e+01  1.33895243e+01  1.18727442e+01  1.29586829e+01  1.24157135e+01  1.34734519e+01  2.01693538e+00  8.58673499e-02  1.34734518e+01  8.44285548e-01  8.58660197e-02  1.31558370e+01  2.55631382e-03 -1.46121033e-03  1.46121033e-03  1.46121033e-03 -3.75294302e-04  3.75294302e-04  3.75294302e-04  2.68646434e-11  9.47911114e-03  1.07430289e-02 
 1.60000000e-04  1.60000000e-04  0.00000000e+00  1.40000000e+01  1.27599643e+01  1.21212910e+01  2.83313982e+00  1.27790487e+01  1.33895243e+01  1.18727442e+01  1.29586829e+01  1.24157135e+01  1.34734519e+01  2.01693538e+00  8.58673499e-02  1.34734518e+01  8.44285548e-01  8.58660197e-02  1.31558370e+01  2.55631382e-03 -1.46121033e-03  1.46121033e-03  1.46121033e-03 -3.75294302e-04  3.75294302e-04  3.75294302e-04  2.68646436e-11  9.47911114e-03  1.07430289e-02 
 3.20000000e-04  3.20000000e-04  0.00000000e+00  1.40000000e+01  1.27599643e+01  1.21212910e+01  2.83313982e+00  1.27790487e+01  1.33895243e+01  1.18727442e+01  1.29586829e+01  1.24157135e+01  1.34734519e+01  2.01693538e+00  8.58673499e-02  1.34734518e+01  8.44285548e-01  8.58660197e-02  1.31558370e+01  2.55631382e-03 -1.46121033e-03  1.46121033e-03  1.46121033e-03 -3.75294302e-04  3.75294302e-04  3.75294302e-04  2.68646442e-11  9.47911114e-03  1.07430289e-02 
 6.40000000e-04  6.40000000e-04  0.00000000e+00  1.40000000e+01  1.27599643e+01  1.21212910e+01  2.83313982e+00  1.27790487e+01  1.33895243e+01  1.18727442e+01  1.29586829e+01  1.24157135e+01  1.34734519e+01  2.01693538e+00  8.58673499e-02  1.34734518e+01  8.44285548e-01  8.58660197e-02  1.31558370e+01  2.55631382e-03 -1.46121033e-03  1.46121033e-03  1.46121033e-03 -3.75294302e-04  3.75294302e-04  3.75294302e-04  2.68646428e-11  9.47911114e-03  1.07430289e-02 
 1.28000000e-03  1.28000000e-03  0.00000000e+00  1.40000000e+01  1.27599643e+01  1.21212910e+01  2.83313982e+00  1.27790487e+01  1.33895243e+01  1.18727442e+01  1.29586829e+01  1.24157135e+01  1.34734519e+01  2.01693538e+00  8.58673499e-02  1.34734518e+01  8.44285548e-01  8.58660197e-02  1.31558370e+01  2.55631382e-03 -1.46121033e-03  1.46121033e-03  1.46121033e-03 -3.75294302e-04  3.75294302e-04  3.75294302e-04  2.68646386e-11  9.47911114e-03  1.07430289e-02 
 2.28000000e-03  2.28000000e-03  0.00000000e+00  1.40000000e+01  1.27599643e+01  1.21212910e+01  2.83313982e+00  1.27790487e+01  1.33895243e+01  1.18727442e+01  1.29586829e+01  1.24157135e+01  1.34734519e+01  2.01693538e+00  8.58673499e-02  1.34734518e+01  8.44285548e-01  8.58660197e-02  1.31558370e+01  2.55631382e-03 -1.46121033e-03  1.46121033e-03  1.46121033e-03 -3.75294302e-04  3.75294302e-04  3.75294302e-04  2.68646428e-11  9.47911114e-03  1.07430289e-02 
