 1.46560000e-04  1.46560000e-04  1.46560000e-04  1.59224907e-02  1.46560000e-04  2.02654738e-02  1.46560000e-04  2.68563346e-01 
 1.48560000e-04  1.48560000e-04  1.48560000e-04  1.60733159e-02  1.48560000e-04  2.04148498e-02  1.48560000e-04  2.71409862e-01 
 1.50560000e-04  1.50560000e-04  1.50560000e-04  1.62216031e-02  1.50560000e-04  2.05616742e-02  1.50560000e-04  2.74208022e-01 
 1.52560000e-04  1.52560000e-04  1.52560000e-04  1.63673286e-02  1.52560000e-04  2.07059238e-02  1.52560000e-04  2.76957382e-01 
 1.54560000e-04  1.54560000e-04  1.54560000e-04  1.65104696e-02  1.54560000e-04  2.08475759e-02  1.54560000e-04  2.79657510e-01 
 1.56560000e-04  1.56560000e-04  1.56560000e-04  1.66510033e-02  1.56560000e-04  2.09866079e-02  1.56560000e-04  2.82307976e-01 
 1.58560000e-04  1.58560000e-04  1.58560000e-04  1.67889077e-02  1.58560000e-04  2.11229981e-02  1.58560000e-04  2.84908366e-01 
 1.60560000e-04  1.60560000e-04  1.60560000e-04  1.69241609e-02  1.60560000e-04  2.12567248e-02  1.60560000e-04  2.87458266e-01 
 1.62560000e-04  1.62560000e-04  1.62560000e-04  1.70567416e-02  1.62560000e-04  2.13877670e-02  1.62560000e-04  2.89957275e-01 
 1.64560000e-04  1.64560000e-04  1.64560000e-04  1.71866289e-02  1.64560000e-04  2.15161039e-02  1.64560000e-04  2.92404997e-01 
 1.66560000e-04  1.66560000e-04  1.66560000e-04  1.73138021e-02  1.66560000e-04  2.16417154e-02  1.66560000e-04  2.94801048e-01 
 1.68560000e-04  1.68560000e-04  1.68560000e-04  1.74382413e-02  1.68560000e-04  2.17645814e-02  1.68560000e-04  2.97145048e-01 
 1.70560000e-04  1.70560000e-04  1.70560000e-04  1.75599269e-02  1.70560000e-04  2.18846828e-02  1.70560000e-04  2.99436627e-01 
 1.72560000e-04  1.72560000e-04  1.72560000e-04  1.76788395e-02  1.72560000e-04  2.20020004e-02  1.72560000e-04  3.01675422e-01 
 1.74560000e-04  1.74560000e-04  1.74560000e-04  1.77949604e-02  1.74560000e-04  2.21165158e-02  1.74560000e-04  3.03861083e-01 
 1.76560000e-04  1.76560000e-04  1.76560000e-04  1.79082712e-02  1.76560000e-04  2.22282109e-02  1.76560000e-04  3.05993261e-01 
 1.78560000e-04  1.78560000e-04  1.78560000e-04  1.80187542e-02  1.78560000e-04  2.23370680e-02  1.78560000e-04  3.08071622e-01 
 1.80560000e-04  1.80560000e-04  1.80560000e-04  1.81263918e-02  1.80560000e-04  2.24430701e-02  1.80560000e-04  3.10095836e-01 
 1.82560000e-04  1.82560000e-04  1.82560000e-04  1.82311670e-02  1.82560000e-04  2.25462002e-02  1.82560000e-04  3.12065586e-01 
 1.84560000e-04  1.84560000e-04  1.84560000e-04  1.83330633e-02  1.84560000e-04  2.26464422e-02  1.84560000e-04  3.13980557e-01 
 1.86560000e-04  1.86560000e-04  1.86560000e-04  1.84320646e-02  1.86560000e-04  2.27437802e-02  1.86560000e-04  3.15840451e-01 
 1.88560000e-04  1.88560000e-04  1.88560000e-04  1.85281552e-02  1.88560000e-04  2.28381989e-02  1.88560000e-04  3.17644971e-01 
 1.90560000e-04  1.90560000e-04  1.90560000e-04  1.86213201e-02  1.90560000e-04  2.29296833e-02  1.90560000e-04  3.19393834e-01 
 1.92560000e-04  1.92560000e-04  1.92560000e-04  1.87115444e-02  1.92560000e-04  2.30182190e-02  1.92560000e-04  3.21086763e-01 
 1.94560000e-04  1.94560000e-04  1.94560000e-04  1.87988140e-02  1.94560000e-04  2.31037920e-02  1.94560000e-04  3.22723491e-01 
 1.96560000e-04  1.96560000e-04  1.96560000e-04  1.88831150e-02  1.96560000e-04  2.31863888e-02  1.96560000e-04  3.24303759e-01 
 1.98560000e-04  1.98560000e-04  1.98560000e-04  1.89644341e-02  1.98560000e-04  2.32659964e-02  1.98560000e-04  3.25827319e-01 
 2.00560000e-04  2.00560000e-04  2.00560000e-04  1.90427586e-02  2.00560000e-04  2.33426022e-02  2.00560000e-04  3.27293929e-01 
 2.02560000e-04  2.02560000e-04  2.02560000e-04  1.91180759e-02  2.02560000e-04  2.34161941e-02  2.02560000e-04  3.28703358e-01 
