 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         @ddiode7_1[id] 
 1.25928000e-03  1.25928000e-03  3.13801052e-26 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421130e-17  3.15420988e-17  3.15420957e-17  1.26413991e-28 
 1.26028000e-03  1.26028000e-03  7.32140194e-26 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421130e-17  3.15420988e-17  3.15420957e-17  1.26413991e-28 
 1.26128000e-03  1.26128000e-03 -9.79383967e-26 -9.00000000e+00  3.15419562e-17  3.15419562e-17 -9.08869966e-17  3.15419701e-17  3.15419560e-17  3.15419528e-17  1.26414133e-28 
 1.26228000e-03  1.26228000e-03  1.58209068e-26 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421129e-17  3.15420988e-17  3.15420957e-17  1.26413991e-28 
 1.26328000e-03  1.26328000e-03  8.35558261e-26 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421130e-17  3.15420988e-17  3.15420957e-17  1.26413991e-28 
 1.26428000e-03  1.26428000e-03 -9.17807687e-26 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421129e-17  3.15420987e-17  3.15420956e-17  1.26413990e-28 
 1.26528000e-03  1.26528000e-03 -1.18763629e-28 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421129e-17  3.15420988e-17  3.15420956e-17  1.26413991e-28 
 1.26628000e-03  1.26628000e-03  9.18887356e-26 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421129e-17  3.15420988e-17  3.15420956e-17  1.26413991e-28 
 1.26728000e-03  1.26728000e-03 -8.34164505e-26 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421129e-17  3.15420987e-17  3.15420956e-17  1.26413990e-28 
 1.26828000e-03  1.26828000e-03 -1.60555987e-26 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421129e-17  3.15420987e-17  3.15420956e-17  1.26413991e-28 
 1.26928000e-03  1.26928000e-03  9.80123772e-26 -9.00000000e+00  3.15419562e-17  3.15419562e-17 -9.08869965e-17  3.15419701e-17  3.15419560e-17  3.15419528e-17  1.26414133e-28 
 1.27028000e-03  1.27028000e-03 -7.30464703e-26 -9.00000000e+00  3.15422418e-17  3.15422418e-17 -9.08867109e-17  3.15422557e-17  3.15422415e-17  3.15422384e-17  1.26413848e-28 
 1.27128000e-03  1.27128000e-03 -3.16064432e-26 -9.00000000e+00  3.15420989e-17  3.15420989e-17 -9.08868537e-17  3.15421129e-17  3.15420987e-17  3.15420956e-17  1.26413990e-28 
 1.27228000e-03  1.27228000e-03  1.01779436e-25 -9.00000000e+00  3.15419562e-17  3.15419562e-17 -9.08869965e-17  3.15419701e-17  3.15419559e-17  3.15419528e-17  1.26414133e-28 
 1.27328000e-03  1.27328000e-03 -6.09203489e-26 -9.00000000e+00  3.15419561e-17  3.15419561e-17 -9.08869965e-17  3.15419701e-17  3.15419559e-17  3.15419527e-17  1.26414133e-28 
 1.27428000e-03  1.27428000e-03 -4.63972088e-26 -9.00000000e+00  3.15420989e-17  3.15420989e-17 -9.08868537e-17  3.15421129e-17  3.15420987e-17  3.15420956e-17  1.26413990e-28 
 1.27528000e-03  1.27528000e-03  1.03099681e-25 -9.00000000e+00  3.15420990e-17  3.15420990e-17 -9.08868537e-17  3.15421129e-17  3.15420987e-17  3.15420956e-17  1.26413991e-28 
 1.27628000e-03  1.27628000e-03 -4.73298664e-26 -9.00000000e+00  3.15419561e-17  3.15419561e-17 -9.08869965e-17  3.15419700e-17  3.15419559e-17  3.15419527e-17  1.26414133e-28 
 1.27728000e-03  1.27728000e-03 -6.00725821e-26 -9.00000000e+00  3.15419561e-17  3.15419561e-17 -9.08869965e-17  3.15419700e-17  3.15419559e-17  3.15419527e-17  1.26414133e-28 
 1.27828000e-03  1.27828000e-03  1.01941397e-25 -9.00000000e+00  3.15420989e-17  3.15420989e-17 -9.08868537e-17  3.15421129e-17  3.15420987e-17  3.15420956e-17  1.26413991e-28 
 1.27928000e-03  1.27928000e-03 -3.26013630e-26 -9.00000000e+00  3.15420989e-17  3.15420989e-17 -9.08868537e-17  3.15421128e-17  3.15420987e-17  3.15420955e-17  1.26413990e-28 
 1.28028000e-03  1.28028000e-03 -7.23038860e-26 -9.00000000e+00  3.15419561e-17  3.15419561e-17 -9.08869966e-17  3.15419700e-17  3.15419559e-17  3.15419527e-17  1.26414133e-28 
 1.28128000e-03  1.28128000e-03  9.83321164e-26 -9.00000000e+00  3.15419561e-17  3.15419561e-17 -9.08869965e-17  3.15419700e-17  3.15419559e-17  3.15419527e-17  1.26414133e-28 
 1.28228000e-03  1.28228000e-03 -1.70888550e-26 -9.00000000e+00  3.15420989e-17  3.15420989e-17 -9.08868537e-17  3.15421128e-17  3.15420987e-17  3.15420955e-17  1.26413990e-28 
 1.28328000e-03  1.28328000e-03 -8.27967416e-26 -9.00000000e+00  3.15420989e-17  3.15420989e-17 -9.08868537e-17  3.15421128e-17  3.15420986e-17  3.15420955e-17  1.26413990e-28 
 1.28428000e-03  1.28428000e-03  9.23585280e-26 -9.00000000e+00  3.15419561e-17  3.15419561e-17 -9.08869965e-17  3.15419700e-17  3.15419559e-17  3.15419527e-17  1.26414133e-28 
 1.28528000e-03  1.28528000e-03 -1.16560851e-27 -9.00000000e+00  3.15419561e-17  3.15419561e-17 -9.08869965e-17  3.15419700e-17  3.15419558e-17  3.15419527e-17  1.26414133e-28 
 1.28628000e-03  1.28628000e-03 -9.12987917e-26 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868537e-17  3.15421128e-17  3.15420986e-17  3.15420954e-17  1.26413990e-28 
 1.28728000e-03  1.28728000e-03  8.41645620e-26 -9.00000000e+00  3.15420989e-17  3.15420989e-17 -9.08868537e-17  3.15421128e-17  3.15420987e-17  3.15420955e-17  1.26413991e-28 
 1.28828000e-03  1.28828000e-03  1.47854615e-26 -9.00000000e+00  3.15419561e-17  3.15419561e-17 -9.08869965e-17  3.15419700e-17  3.15419558e-17  3.15419526e-17  1.26414133e-28 
 1.28928000e-03  1.28928000e-03 -9.76057984e-26 -9.00000000e+00  3.15422416e-17  3.15422416e-17 -9.08867109e-17  3.15422556e-17  3.15422414e-17  3.15422382e-17  1.26413848e-28 
 1.29028000e-03  1.29028000e-03  7.39472064e-26 -9.00000000e+00  3.15422417e-17  3.15422417e-17 -9.08867109e-17  3.15422556e-17  3.15422415e-17  3.15422383e-17  1.26413848e-28 
 1.29128000e-03  1.29128000e-03  3.03808811e-26 -9.00000000e+00  3.15419560e-17  3.15419560e-17 -9.08869965e-17  3.15419700e-17  3.15419558e-17  3.15419526e-17  1.26414133e-28 
 1.29228000e-03  1.29228000e-03 -1.01566293e-25 -9.00000000e+00  3.15419560e-17  3.15419560e-17 -9.08869966e-17  3.15419699e-17  3.15419558e-17  3.15419526e-17  1.26414133e-28 
 1.29328000e-03  1.29328000e-03  6.19522247e-26 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868537e-17  3.15421128e-17  3.15420986e-17  3.15420954e-17  1.26413991e-28 
 1.29428000e-03  1.29428000e-03  4.52461406e-26 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868537e-17  3.15421128e-17  3.15420986e-17  3.15420954e-17  1.26413991e-28 
 1.29528000e-03  1.29528000e-03 -1.03085100e-25 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868538e-17  3.15421127e-17  3.15420986e-17  3.15420954e-17  1.26413990e-28 
 1.29628000e-03  1.29628000e-03  4.84675145e-26 -9.00000000e+00  3.15419560e-17  3.15419560e-17 -9.08869965e-17  3.15419700e-17  3.15419558e-17  3.15419526e-17  1.26414133e-28 
 1.29728000e-03  1.29728000e-03  5.90237430e-26 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868537e-17  3.15421128e-17  3.15420986e-17  3.15420954e-17  1.26413991e-28 
 1.29828000e-03  1.29828000e-03 -1.02125391e-25 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868538e-17  3.15421127e-17  3.15420986e-17  3.15420953e-17  1.26413990e-28 
 1.29928000e-03  1.29928000e-03  3.38174290e-26 -9.00000000e+00  3.15419560e-17  3.15419560e-17 -9.08869965e-17  3.15419699e-17  3.15419558e-17  3.15419526e-17  1.26414133e-28 
 1.30028000e-03  1.30028000e-03  7.13822933e-26 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868537e-17  3.15421127e-17  3.15420986e-17  3.15420954e-17  1.26413991e-28 
 1.30128000e-03  1.30128000e-03 -9.87103509e-26 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868537e-17  3.15421127e-17  3.15420985e-17  3.15420953e-17  1.26413990e-28 
 1.30228000e-03  1.30228000e-03  1.83543692e-26 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868537e-17  3.15421127e-17  3.15420986e-17  3.15420953e-17  1.26413991e-28 
 1.30328000e-03  1.30328000e-03  8.20244886e-26 -9.00000000e+00  3.15419560e-17  3.15419560e-17 -9.08869965e-17  3.15419699e-17  3.15419558e-17  3.15419525e-17  1.26414133e-28 
 1.30428000e-03  1.30428000e-03 -9.29221380e-26 -9.00000000e+00  3.15419559e-17  3.15419559e-17 -9.08869966e-17  3.15419699e-17  3.15419557e-17  3.15419525e-17  1.26414133e-28 
 1.30528000e-03  1.30528000e-03  2.45034645e-27 -9.00000000e+00  3.15422416e-17  3.15422416e-17 -9.08867109e-17  3.15422555e-17  3.15422413e-17  3.15422381e-17  1.26413848e-28 
 1.30628000e-03  1.30628000e-03  9.06945821e-26 -9.00000000e+00  3.15420988e-17  3.15420988e-17 -9.08868537e-17  3.15421127e-17  3.15420986e-17  3.15420953e-17  1.26413991e-28 
 1.30728000e-03  1.30728000e-03 -8.49001306e-26 -9.00000000e+00  3.15419559e-17  3.15419559e-17 -9.08869966e-17  3.15419699e-17  3.15419557e-17  3.15419525e-17  1.26414133e-28 
 1.30828000e-03  1.30828000e-03 -1.35126770e-26 -9.00000000e+00  3.15419559e-17  3.15419559e-17 -9.08869965e-17  3.15419699e-17  3.15419557e-17  3.15419525e-17  1.26414133e-28 
 1.30928000e-03  1.30928000e-03  9.71845464e-26 -9.00000000e+00  3.15422416e-17  3.15422416e-17 -9.08867109e-17  3.15422555e-17  3.15422413e-17  3.15422381e-17  1.26413848e-28 
 1.31028000e-03  1.31028000e-03 -7.48368787e-26 -9.00000000e+00  3.15420987e-17  3.15420987e-17 -9.08868537e-17  3.15421126e-17  3.15420985e-17  3.15420953e-17  1.26413990e-28 
 1.31128000e-03  1.31128000e-03 -2.91511844e-26 -9.00000000e+00  3.15419559e-17  3.15419559e-17 -9.08869965e-17  3.15419698e-17  3.15419557e-17  3.15419525e-17  1.26414133e-28 
 1.31228000e-03  1.31228000e-03  1.01338068e-25 -9.00000000e+00  3.15422416e-17  3.15422416e-17 -9.08867109e-17  3.15422555e-17  3.15422413e-17  3.15422381e-17  1.26413848e-28 
 1.31328000e-03  1.31328000e-03 -6.29742076e-26 -9.00000000e+00  3.15422415e-17  3.15422415e-17 -9.08867109e-17  3.15422554e-17  3.15422413e-17  3.15422380e-17  1.26413848e-28 
 1.31428000e-03  1.31428000e-03 -4.40889720e-26 -9.00000000e+00  3.15419559e-17  3.15419559e-17 -9.08869965e-17  3.15419698e-17  3.15419557e-17  3.15419524e-17  1.26414133e-28 
 1.31528000e-03  1.31528000e-03  1.03054987e-25 -9.00000000e+00  3.15419559e-17  3.15419559e-17 -9.08869965e-17  3.15419699e-17  3.15419557e-17  3.15419525e-17  1.26414133e-28 
 1.31628000e-03  1.31628000e-03 -4.95972679e-26 -9.00000000e+00  3.15420987e-17  3.15420987e-17 -9.08868537e-17  3.15421126e-17  3.15420985e-17  3.15420952e-17  1.26413990e-28 
 1.31728000e-03  1.31728000e-03 -5.79664379e-26 -9.00000000e+00  3.15422415e-17  3.15422415e-17 -9.08867109e-17  3.15422554e-17  3.15422413e-17  3.15422380e-17  1.26413848e-28 
 1.31828000e-03  1.31828000e-03  1.02293917e-25 -9.00000000e+00  3.15419559e-17  3.15419559e-17 -9.08869965e-17  3.15419698e-17  3.15419557e-17  3.15419524e-17  1.26414133e-28 
 1.31928000e-03  1.31928000e-03 -3.50281564e-26 -9.00000000e+00  3.15419559e-17  3.15419559e-17 -9.08869965e-17  3.15419698e-17  3.15419556e-17  3.15419524e-17  1.26414133e-28 
 1.32028000e-03  1.32028000e-03 -7.04500267e-26 -9.00000000e+00  3.15420987e-17  3.15420987e-17 -9.08868537e-17  3.15421126e-17  3.15420984e-17  3.15420952e-17  1.26413990e-28 
 1.32128000e-03  1.32128000e-03  9.90737590e-26 -9.00000000e+00  3.15422415e-17  3.15422415e-17 -9.08867109e-17  3.15422554e-17  3.15422413e-17  3.15422380e-17  1.26413848e-28 
 1.32228000e-03  1.32228000e-03 -1.96171392e-26 -9.00000000e+00  3.15419559e-17  3.15419559e-17 -9.08869965e-17  3.15419698e-17  3.15419556e-17  3.15419524e-17  1.26414133e-28 
 1.32328000e-03  1.32328000e-03 -8.12401200e-26 -9.00000000e+00  3.15419558e-17  3.15419558e-17 -9.08869966e-17  3.15419698e-17  3.15419556e-17  3.15419523e-17  1.26414133e-28 
 1.32428000e-03  1.32428000e-03  9.34719778e-26 -9.00000000e+00  3.15422415e-17  3.15422415e-17 -9.08867109e-17  3.15422554e-17  3.15422413e-17  3.15422380e-17  1.26413848e-28 
 1.32528000e-03  1.32528000e-03 -3.73437346e-27 -9.00000000e+00  3.15420986e-17  3.15420986e-17 -9.08868537e-17  3.15421126e-17  3.15420984e-17  3.15420952e-17  1.26413991e-28 
 1.32628000e-03  1.32628000e-03 -9.00772569e-26 -9.00000000e+00  3.15419558e-17  3.15419558e-17 -9.08869966e-17  3.15419697e-17  3.15419556e-17  3.15419523e-17  1.26414133e-28 
 1.32728000e-03  1.32728000e-03  8.56227569e-26 -9.00000000e+00  3.15419558e-17  3.15419558e-17 -9.08869965e-17  3.15419698e-17  3.15419556e-17  3.15419524e-17  1.26414133e-28 
 1.32828000e-03  1.32828000e-03  1.22384790e-26 -9.00000000e+00  3.15420986e-17  3.15420986e-17 -9.08868537e-17  3.15421126e-17  3.15420984e-17  3.15420951e-17  1.26413991e-28 
 1.32928000e-03  1.32928000e-03 -9.67485229e-26 -9.00000000e+00  3.15422414e-17  3.15422414e-17 -9.08867109e-17  3.15422553e-17  3.15422412e-17  3.15422379e-17  1.26413848e-28 
 1.33028000e-03  1.33028000e-03  7.57146114e-26 -9.00000000e+00  3.15419558e-17  3.15419558e-17 -9.08869965e-17  3.15419698e-17  3.15419556e-17  3.15419523e-17  1.26414133e-28 
 1.33128000e-03  1.33128000e-03  2.79169340e-26 -9.00000000e+00  3.15419558e-17  3.15419558e-17 -9.08869965e-17  3.15419697e-17  3.15419556e-17  3.15419523e-17  1.26414133e-28 
 1.33228000e-03  1.33228000e-03 -1.01093530e-25 -9.00000000e+00  3.15420986e-17  3.15420986e-17 -9.08868538e-17  3.15421125e-17  3.15420984e-17  3.15420951e-17  1.26413990e-28 
 1.33328000e-03  1.33328000e-03  6.39863271e-26 -9.00000000e+00  3.15420986e-17  3.15420986e-17 -9.08868537e-17  3.15421126e-17  3.15420984e-17  3.15420951e-17  1.26413991e-28 
 1.33428000e-03  1.33428000e-03  4.29240497e-26 -9.00000000e+00  3.15419558e-17  3.15419558e-17 -9.08869965e-17  3.15419697e-17  3.15419556e-17  3.15419523e-17  1.26414133e-28 
 1.33528000e-03  1.33528000e-03 -1.03008170e-25 -9.00000000e+00  3.15420986e-17  3.15420986e-17 -9.08868538e-17  3.15421125e-17  3.15420983e-17  3.15420951e-17  1.26413990e-28 
 1.33628000e-03  1.33628000e-03  5.07198134e-26 -9.00000000e+00  3.15420986e-17  3.15420986e-17 -9.08868537e-17  3.15421125e-17  3.15420984e-17  3.15420951e-17  1.26413991e-28 
 1.33728000e-03  1.33728000e-03  5.68992289e-26 -9.00000000e+00  3.15420986e-17  3.15420986e-17 -9.08868537e-17  3.15421125e-17  3.15420984e-17  3.15420951e-17  1.26413991e-28 
 1.33828000e-03  1.33828000e-03 -1.02446457e-25 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869966e-17  3.15419697e-17  3.15419555e-17  3.15419522e-17  1.26414133e-28 
 1.33928000e-03  1.33928000e-03  3.62340060e-26 -9.00000000e+00  3.15422414e-17  3.15422414e-17 -9.08867109e-17  3.15422553e-17  3.15422412e-17  3.15422379e-17  1.26413848e-28 
 1.34028000e-03  1.34028000e-03  6.95065035e-26 -9.00000000e+00  3.15420986e-17  3.15420986e-17 -9.08868537e-17  3.15421125e-17  3.15420984e-17  3.15420951e-17  1.26413991e-28 
 1.34128000e-03  1.34128000e-03 -9.94219005e-26 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869966e-17  3.15419697e-17  3.15419555e-17  3.15419522e-17  1.26414133e-28 
 1.34228000e-03  1.34228000e-03  2.08770106e-26 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869965e-17  3.15419697e-17  3.15419555e-17  3.15419522e-17  1.26414133e-28 
 1.34328000e-03  1.34328000e-03  8.04428920e-26 -9.00000000e+00  3.15420986e-17  3.15420986e-17 -9.08868537e-17  3.15421125e-17  3.15420983e-17  3.15420950e-17  1.26413991e-28 
 1.34428000e-03  1.34428000e-03 -9.40068604e-26 -9.00000000e+00  3.15420985e-17  3.15420985e-17 -9.08868537e-17  3.15421124e-17  3.15420983e-17  3.15420950e-17  1.26413990e-28 
 1.34528000e-03  1.34528000e-03  5.01779811e-27 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869965e-17  3.15419697e-17  3.15419555e-17  3.15419522e-17  1.26414133e-28 
 1.34628000e-03  1.34628000e-03  8.94451737e-26 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869965e-17  3.15419697e-17  3.15419555e-17  3.15419522e-17  1.26414133e-28 
 1.34728000e-03  1.34728000e-03 -8.63315002e-26 -9.00000000e+00  3.15420985e-17  3.15420985e-17 -9.08868537e-17  3.15421124e-17  3.15420983e-17  3.15420950e-17  1.26413990e-28 
 1.34828000e-03  1.34828000e-03 -1.09619397e-26 -9.00000000e+00  3.15420985e-17  3.15420985e-17 -9.08868537e-17  3.15421124e-17  3.15420983e-17  3.15420950e-17  1.26413991e-28 
 1.34928000e-03  1.34928000e-03  9.62968078e-26 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869965e-17  3.15419697e-17  3.15419555e-17  3.15419522e-17  1.26414133e-28 
 1.35028000e-03  1.35028000e-03 -7.65806647e-26 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869966e-17  3.15419696e-17  3.15419555e-17  3.15419521e-17  1.26414133e-28 
 1.35128000e-03  1.35128000e-03 -2.66779296e-26 -9.00000000e+00  3.15420985e-17  3.15420985e-17 -9.08868537e-17  3.15421124e-17  3.15420983e-17  3.15420950e-17  1.26413990e-28 
 1.35228000e-03  1.35228000e-03  1.00833380e-25 -9.00000000e+00  3.15420985e-17  3.15420985e-17 -9.08868537e-17  3.15421125e-17  3.15420983e-17  3.15420950e-17  1.26413991e-28 
 1.35328000e-03  1.35328000e-03 -6.49888714e-26 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869965e-17  3.15419696e-17  3.15419554e-17  3.15419521e-17  1.26414133e-28 
 1.35428000e-03  1.35428000e-03 -4.17526395e-26 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869965e-17  3.15419696e-17  3.15419554e-17  3.15419521e-17  1.26414133e-28 
 1.35528000e-03  1.35528000e-03  1.02945908e-25 -9.00000000e+00  3.15420985e-17  3.15420985e-17 -9.08868537e-17  3.15421124e-17  3.15420983e-17  3.15420950e-17  1.26413991e-28 
 1.35628000e-03  1.35628000e-03 -5.18344260e-26 -9.00000000e+00  3.15422413e-17  3.15422413e-17 -9.08867109e-17  3.15422552e-17  3.15422410e-17  3.15422377e-17  1.26413848e-28 
 1.35728000e-03  1.35728000e-03 -5.58238151e-26 -9.00000000e+00  3.15419556e-17  3.15419556e-17 -9.08869965e-17  3.15419696e-17  3.15419554e-17  3.15419521e-17  1.26414133e-28 
 1.35828000e-03  1.35828000e-03  1.02583225e-25 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869965e-17  3.15419696e-17  3.15419555e-17  3.15419521e-17  1.26414133e-28 
 1.35928000e-03  1.35928000e-03 -3.74335498e-26 -9.00000000e+00  3.15420984e-17  3.15420984e-17 -9.08868537e-17  3.15421124e-17  3.15420982e-17  3.15420949e-17  1.26413990e-28 
 1.36028000e-03  1.36028000e-03 -6.85526729e-26 -9.00000000e+00  3.15420984e-17  3.15420984e-17 -9.08868537e-17  3.15421124e-17  3.15420982e-17  3.15420949e-17  1.26413990e-28 
 1.36128000e-03  1.36128000e-03  9.97540695e-26 -9.00000000e+00  3.15419557e-17  3.15419557e-17 -9.08869965e-17  3.15419696e-17  3.15419554e-17  3.15419521e-17  1.26414133e-28 
 1.36228000e-03  1.36228000e-03 -2.21328967e-26 -9.00000000e+00  3.15419556e-17  3.15419556e-17 -9.08869965e-17  3.15419696e-17  3.15419554e-17  3.15419521e-17  1.26414133e-28 
 1.36328000e-03  1.36328000e-03 -7.96331621e-26 -9.00000000e+00  3.15420984e-17  3.15420984e-17 -9.08868537e-17  3.15421123e-17  3.15420982e-17  3.15420948e-17  1.26413990e-28 
 1.36428000e-03  1.36428000e-03  9.45267323e-26 -9.00000000e+00  3.15420984e-17  3.15420984e-17 -9.08868537e-17  3.15421124e-17  3.15420982e-17  3.15420949e-17  1.26413991e-28 
 1.36528000e-03  1.36528000e-03 -6.30032298e-27 -9.00000000e+00  3.15419556e-17  3.15419556e-17 -9.08869965e-17  3.15419695e-17  3.15419554e-17  3.15419520e-17  1.26414133e-28 
 1.36628000e-03  1.36628000e-03 -8.87991458e-26 -9.00000000e+00  3.15420984e-17  3.15420984e-17 -9.08868537e-17  3.15421123e-17  3.15420982e-17  3.15420948e-17  1.26413990e-28 
 1.36728000e-03  1.36728000e-03  8.70268911e-26 -9.00000000e+00  3.15420984e-17  3.15420984e-17 -9.08868537e-17  3.15421124e-17  3.15420982e-17  3.15420949e-17  1.26413991e-28 
 1.36828000e-03  1.36828000e-03  9.68377014e-27 -9.00000000e+00  3.15420984e-17  3.15420984e-17 -9.08868537e-17  3.15421123e-17  3.15420982e-17  3.15420948e-17  1.26413991e-28 
 1.36928000e-03  1.36928000e-03 -9.58303905e-26 -9.00000000e+00  3.15419556e-17  3.15419556e-17 -9.08869966e-17  3.15419695e-17  3.15419553e-17  3.15419520e-17  1.26414133e-28 
 1.37028000e-03  1.37028000e-03  7.74347147e-26 -9.00000000e+00  3.15419556e-17  3.15419556e-17 -9.08869965e-17  3.15419695e-17  3.15419554e-17  3.15419520e-17  1.26414133e-28 
 1.37128000e-03  1.37128000e-03  2.54352874e-26 -9.00000000e+00  3.15420984e-17  3.15420984e-17 -9.08868537e-17  3.15421123e-17  3.15420982e-17  3.15420948e-17  1.26413991e-28 
 1.37228000e-03  1.37228000e-03 -1.00557723e-25 -9.00000000e+00  3.15419555e-17  3.15419555e-17 -9.08869966e-17  3.15419695e-17  3.15419553e-17  3.15419520e-17  1.26414133e-28 
 1.37328000e-03  1.37328000e-03  6.59807526e-26 -9.00000000e+00  3.15419556e-17  3.15419556e-17 -9.08869965e-17  3.15419695e-17  3.15419554e-17  3.15419520e-17  1.26414133e-28 
 1.37428000e-03  1.37428000e-03  4.05753849e-26 -9.00000000e+00  3.15422412e-17  3.15422412e-17 -9.08867109e-17  3.15422551e-17  3.15422410e-17  3.15422376e-17  1.26413848e-28 
 1.37528000e-03  1.37528000e-03 -1.02867434e-25 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868538e-17  3.15421123e-17  3.15420981e-17  3.15420947e-17  1.26413990e-28 
 1.37628000e-03  1.37628000e-03  5.29403002e-26 -9.00000000e+00  3.15419556e-17  3.15419556e-17 -9.08869965e-17  3.15419695e-17  3.15419553e-17  3.15419520e-17  1.26414133e-28 
 1.37728000e-03  1.37728000e-03  5.47398566e-26 -9.00000000e+00  3.15419556e-17  3.15419556e-17 -9.08869965e-17  3.15419695e-17  3.15419553e-17  3.15419520e-17  1.26414133e-28 
 1.37828000e-03  1.37828000e-03 -1.02703642e-25 -9.00000000e+00  3.15422411e-17  3.15422411e-17 -9.08867109e-17  3.15422551e-17  3.15422409e-17  3.15422375e-17  1.26413848e-28 
 1.37928000e-03  1.37928000e-03  3.86271226e-26 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868537e-17  3.15421123e-17  3.15420981e-17  3.15420947e-17  1.26413991e-28 
 1.38028000e-03  1.38028000e-03  6.75879839e-26 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868537e-17  3.15421123e-17  3.15420981e-17  3.15420947e-17  1.26413991e-28 
 1.38128000e-03  1.38128000e-03 -1.00070796e-25 -9.00000000e+00  3.15419555e-17  3.15419555e-17 -9.08869966e-17  3.15419694e-17  3.15419553e-17  3.15419519e-17  1.26414133e-28 
 1.38228000e-03  1.38228000e-03  2.33854873e-26 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868537e-17  3.15421123e-17  3.15420981e-17  3.15420947e-17  1.26413991e-28 
 1.38328000e-03  1.38328000e-03  7.88113343e-26 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868537e-17  3.15421123e-17  3.15420981e-17  3.15420947e-17  1.26413991e-28 
 1.38428000e-03  1.38428000e-03 -9.50322468e-26 -9.00000000e+00  3.15419555e-17  3.15419555e-17 -9.08869966e-17  3.15419694e-17  3.15419553e-17  3.15419519e-17  1.26414133e-28 
 1.38528000e-03  1.38528000e-03  7.58163745e-27 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868537e-17  3.15421122e-17  3.15420981e-17  3.15420947e-17  1.26413991e-28 
 1.38628000e-03  1.38628000e-03  8.81399210e-26 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868537e-17  3.15421123e-17  3.15420981e-17  3.15420947e-17  1.26413991e-28 
 1.38728000e-03  1.38728000e-03 -8.77088584e-26 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868537e-17  3.15421122e-17  3.15420980e-17  3.15420947e-17  1.26413990e-28 
 1.38828000e-03  1.38828000e-03 -8.40466718e-27 -9.00000000e+00  3.15419555e-17  3.15419555e-17 -9.08869965e-17  3.15419694e-17  3.15419553e-17  3.15419519e-17  1.26414133e-28 
 1.38928000e-03  1.38928000e-03  9.53494129e-26 -9.00000000e+00  3.15419555e-17  3.15419555e-17 -9.08869965e-17  3.15419694e-17  3.15419553e-17  3.15419519e-17  1.26414133e-28 
 1.39028000e-03  1.39028000e-03 -7.82765252e-26 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868537e-17  3.15421122e-17  3.15420980e-17  3.15420946e-17  1.26413990e-28 
 1.39128000e-03  1.39128000e-03 -2.41888835e-26 -9.00000000e+00  3.15420983e-17  3.15420983e-17 -9.08868537e-17  3.15421122e-17  3.15420980e-17  3.15420946e-17  1.26413990e-28 
 1.39228000e-03  1.39228000e-03  1.00266327e-25 -9.00000000e+00  3.15419555e-17  3.15419555e-17 -9.08869965e-17  3.15419694e-17  3.15419553e-17  3.15419519e-17  1.26414133e-28 
