class_name,component_class_name,diagram_id,display_name,display_terminal_id,edge_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_implicit_reason,net_index,net_is_implicit_supply,relation_type,relative_position,semantic_terminal_name,snap_point,source,target,terminal_id,terminal_name
Transformer,,11,,,edge:11:diagram_to_component:28.1,,28.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:28.1,,
Inductor,,11,,,edge:11:diagram_to_component:10.1,,10.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:10.1,,
GND,,11,,,edge:11:diagram_to_component:9.1,,9.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:9.1,,
Capacitor,,11,,,edge:11:diagram_to_component:4.1,,4.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:4.1,,
Resistor,,11,,,edge:11:diagram_to_component:22.1,,22.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:22.1,,
Diode,,11,,,edge:11:diagram_to_component:7.1,,7.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:7.1,,
GND,,11,,,edge:11:diagram_to_component:9.2,,9.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:9.2,,
GND,,11,,,edge:11:diagram_to_component:9.3,,9.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:9.3,,
Capacitor,,11,,,edge:11:diagram_to_component:4.2,,4.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:4.2,,
Inductor,,11,,,edge:11:diagram_to_component:10.2,,10.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:10.2,,
GND,,11,,,edge:11:diagram_to_component:9.4,,9.4,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:9.4,,
Inductor,,11,,,edge:11:diagram_to_component:10.3,,10.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:10.3,,
Capacitor,,11,,,edge:11:diagram_to_component:4.3,,4.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:4.3,,
GND,,11,,,edge:11:diagram_to_component:9.5,,9.5,,,,,,,,,,,HAS_COMPONENT,,,,diagram:11,component:11:9.5,,
,,11,,,edge:11:diagram_to_net:N1,,,False,,,,,,N1,,1,,HAS_NET,,,,diagram:11,net:11:N1,,
,,11,,,edge:11:diagram_to_net:N2,,,False,,,,,,N2,,2,,HAS_NET,,,,diagram:11,net:11:N2,,
,,11,,,edge:11:diagram_to_net:N3,,,False,,,,,,N3,,3,,HAS_NET,,,,diagram:11,net:11:N3,,
,,11,,,edge:11:diagram_to_net:N4,,,False,,,,,,N4,,4,,HAS_NET,,,,diagram:11,net:11:N4,,
,,11,,,edge:11:diagram_to_net:N5,,,False,,,,,,N5,,5,,HAS_NET,,,,diagram:11,net:11:N5,,
,,11,,,edge:11:diagram_to_net:N6,,,False,,,,,,N6,,6,,HAS_NET,,,,diagram:11,net:11:N6,,
,,11,,,edge:11:diagram_to_net:N7,,,False,,,,,,N7,,7,,HAS_NET,,,,diagram:11,net:11:N7,,
,,11,,,edge:11:diagram_to_net:N8,,,False,,,,,,N8,,8,,HAS_NET,,,,diagram:11,net:11:N8,,
,,11,,,edge:11:diagram_to_net:N9,,,False,,,,,,N9,,9,,HAS_NET,,,,diagram:11,net:11:N9,,
,,11,,,edge:11:diagram_to_net:N10,,,False,,,,,,N10,,10,,HAS_NET,,,,diagram:11,net:11:N10,,
,,11,t1,28.1:t1,edge:11:component:28.1:terminal:28.1:t1,,28.1,,,,,,,,,,,HAS_TERMINAL,left,,,component:11:28.1,terminal:11:28.1:t1,28.1:t1,t1
,,11,t2,28.1:t2,edge:11:component:28.1:terminal:28.1:t2,,28.1,,,,,,,,,,,HAS_TERMINAL,right,,,component:11:28.1,terminal:11:28.1:t2,28.1:t2,t2
,,11,t3,28.1:t3,edge:11:component:28.1:terminal:28.1:t3,,28.1,,,,,,,,,,,HAS_TERMINAL,left,,,component:11:28.1,terminal:11:28.1:t3,28.1:t3,t3
,,11,t4,28.1:t4,edge:11:component:28.1:terminal:28.1:t4,,28.1,,,,,,,,,,,HAS_TERMINAL,bottom,,,component:11:28.1,terminal:11:28.1:t4,28.1:t4,t4
