class_name,component_class_name,diagram_id,display_name,display_terminal_id,edge_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_implicit_reason,net_index,net_is_implicit_supply,relation_type,relative_position,semantic_terminal_name,snap_point,source,target,terminal_id,terminal_name
Terminal,,13,,,edge:13:diagram_to_component:26.1,,26.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:26.1,,
Terminal,,13,,,edge:13:diagram_to_component:26.2,,26.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:26.2,,
Transformer,,13,,,edge:13:diagram_to_component:28.1,,28.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:28.1,,
Resistor,,13,,,edge:13:diagram_to_component:22.1,,22.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:22.1,,
Resistor,,13,,,edge:13:diagram_to_component:22.2,,22.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:22.2,,
Diode,,13,,,edge:13:diagram_to_component:7.1,,7.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:7.1,,
Diode,,13,,,edge:13:diagram_to_component:7.2,,7.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:7.2,,
NPN_Transistor,,13,,,edge:13:diagram_to_component:18.1,,18.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:18.1,,
Diode,,13,,,edge:13:diagram_to_component:7.3,,7.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:7.3,,
Diode,,13,,,edge:13:diagram_to_component:7.4,,7.4,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:7.4,,
LED,,13,,,edge:13:diagram_to_component:12.1,,12.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:12.1,,
Resistor,,13,,,edge:13:diagram_to_component:22.3,,22.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:22.3,,
Resistor,,13,,,edge:13:diagram_to_component:22.4,,22.4,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:22.4,,
Resistor,,13,,,edge:13:diagram_to_component:22.5,,22.5,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:22.5,,
Resistor,,13,,,edge:13:diagram_to_component:22.6,,22.6,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:22.6,,
Fuse,,13,,,edge:13:diagram_to_component:8.1,,8.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:8.1,,
Terminal,,13,,,edge:13:diagram_to_component:26.3,,26.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:26.3,,
Terminal,,13,,,edge:13:diagram_to_component:26.4,,26.4,,,,,,,,,,,HAS_COMPONENT,,,,diagram:13,component:13:26.4,,
,,13,,,edge:13:diagram_to_net:N1,,,False,,,,,,N1,,1,,HAS_NET,,,,diagram:13,net:13:N1,,
,,13,,,edge:13:diagram_to_net:N2,,,False,,,,,,N2,,2,,HAS_NET,,,,diagram:13,net:13:N2,,
,,13,,,edge:13:diagram_to_net:N3,,,False,,,,,,N3,,3,,HAS_NET,,,,diagram:13,net:13:N3,,
