class_name,component_class_name,diagram_id,display_name,display_terminal_id,edge_id,implicit_reason,instance_id,is_implicit_supply,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_implicit_reason,net_index,net_is_implicit_supply,relation_type,relative_position,semantic_terminal_name,snap_point,source,target,terminal_id,terminal_name
Voltage_Source,,10,,,edge:10:diagram_to_component:31.1,,31.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:31.1,,
NPN_Transistor,,10,,,edge:10:diagram_to_component:18.1,,18.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:18.1,,
NPN_Transistor,,10,,,edge:10:diagram_to_component:18.2,,18.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:18.2,,
LED,,10,,,edge:10:diagram_to_component:12.1,,12.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:12.1,,
LED,,10,,,edge:10:diagram_to_component:12.2,,12.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:12.2,,
NPN_Transistor,,10,,,edge:10:diagram_to_component:18.3,,18.3,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:18.3,,
NPN_Transistor,,10,,,edge:10:diagram_to_component:18.4,,18.4,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:18.4,,
Diode,,10,,,edge:10:diagram_to_component:7.1,,7.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:7.1,,
Diode,,10,,,edge:10:diagram_to_component:7.2,,7.2,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:7.2,,
Inductor,,10,,,edge:10:diagram_to_component:10.1,,10.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:10.1,,
Capacitor,,10,,,edge:10:diagram_to_component:4.1,,4.1,,,,,,,,,,,HAS_COMPONENT,,,,diagram:10,component:10:4.1,,
