 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 2.92800000e-03  2.92800000e-03  5.00000000e+00  9.64058316e-03  1.52096606e+00  8.78106678e-01  3.11389210e+00  3.04777017e-02 
 3.02800000e-03  3.02800000e-03  5.00000000e+00  9.45473108e-03  1.52077869e+00  8.77946609e-01  3.11569235e+00  3.21830136e-02 
 3.12800000e-03  3.12800000e-03  5.00000000e+00  9.23156550e-03  1.52058703e+00  8.77779811e-01  3.11733098e+00  3.37217794e-02 
 3.22800000e-03  3.22800000e-03  5.00000000e+00  8.97196715e-03  1.52039199e+00  8.77607148e-01  3.11880459e+00  3.50911363e-02 
 3.32800000e-03  3.32800000e-03  5.00000000e+00  8.67696054e-03  1.52019450e+00  8.77429487e-01  3.12011029e+00  3.62886777e-02 
 3.42800000e-03  3.42800000e-03  5.00000000e+00  8.34770994e-03  1.51999546e+00  8.77247701e-01  3.12124549e+00  3.73123639e-02 
 3.52800000e-03  3.52800000e-03  5.00000000e+00  7.98551473e-03  1.51979579e+00  8.77062664e-01  3.12220815e+00  3.81606696e-02 
 3.62800000e-03  3.62800000e-03  5.00000000e+00  7.59180435e-03  1.51959640e+00  8.76875251e-01  3.12299662e+00  3.88324879e-02 
 3.72800000e-03  3.72800000e-03  5.00000000e+00  7.16813258e-03  1.51939818e+00  8.76686335e-01  3.12360983e+00  3.93272719e-02 
 3.82800000e-03  3.82800000e-03  5.00000000e+00  6.71617147e-03  1.51920200e+00  8.76496785e-01  3.12404715e+00  3.96449324e-02 
 3.92800000e-03  3.92800000e-03  5.00000000e+00  6.23770470e-03  1.51900873e+00  8.76307461e-01  3.12430854e+00  3.97859732e-02 
 4.02800000e-03  4.02800000e-03  5.00000000e+00  5.73462056e-03  1.51881921e+00  8.76119213e-01  3.12439446e+00  3.97513827e-02 
 4.12800000e-03  4.12800000e-03  5.00000000e+00  5.20890449e-03  1.51863428e+00  8.75932882e-01  3.12430598e+00  3.95427629e-02 
 4.22800000e-03  4.22800000e-03  5.00000000e+00  4.66263125e-03  1.51845472e+00  8.75749290e-01  3.12404468e+00  3.91622156e-02 
 4.32800000e-03  4.32800000e-03  5.00000000e+00  4.09795674e-03  1.51828130e+00  8.75569244e-01  3.12361277e+00  3.86124644e-02 
 4.42800000e-03  4.42800000e-03  5.00000000e+00  3.51710946e-03  1.51811478e+00  8.75393529e-01  3.12301297e+00  3.78967356e-02 
 4.52800000e-03  4.52800000e-03  5.00000000e+00  2.92238177e-03  1.51795586e+00  8.75222911e-01  3.12224861e+00  3.70188747e-02 
 4.62800000e-03  4.62800000e-03  5.00000000e+00  2.31612076e-03  1.51780521e+00  8.75058125e-01  3.12132357e+00  3.59832206e-02 
 4.72800000e-03  4.72800000e-03  5.00000000e+00  1.70071909e-03  1.51766348e+00  8.74899884e-01  3.12024231e+00  3.47947170e-02 
 4.82800000e-03  4.82800000e-03  5.00000000e+00  1.07860545e-03  1.51753126e+00  8.74748867e-01  3.11900978e+00  3.34587810e-02 
 4.92800000e-03  4.92800000e-03  5.00000000e+00  4.52235051e-04  1.51740911e+00  8.74605722e-01  3.11763156e+00  3.19814089e-02 
 5.02800000e-03  5.02800000e-03  5.00000000e+00 -1.75920113e-04  1.51729756e+00  8.74471063e-01  3.11611366e+00  3.03690398e-02 
 5.12800000e-03  5.12800000e-03  5.00000000e+00 -8.03381001e-04  1.51719707e+00  8.74345466e-01  3.11446267e+00  2.86286557e-02 
 5.22800000e-03  5.22800000e-03  5.00000000e+00 -1.42767131e-03  1.51710806e+00  8.74229468e-01  3.11268559e+00  2.67676406e-02 
 5.32800000e-03  5.32800000e-03  5.00000000e+00 -2.04632726e-03  1.51703091e+00  8.74123566e-01  3.11078995e+00  2.47938757e-02 
 5.42800000e-03  5.42800000e-03  5.00000000e+00 -2.65690728e-03  1.51696596e+00  8.74028215e-01  3.10878365e+00  2.27155939e-02 
 5.52800000e-03  5.52800000e-03  5.00000000e+00 -3.25700171e-03  1.51691348e+00  8.73943824e-01  3.10667507e+00  2.05414702e-02 
 5.62800000e-03  5.62800000e-03  5.00000000e+00 -3.84424223e-03  1.51687370e+00  8.73870758e-01  3.10447289e+00  1.82804729e-02 
 5.72800000e-03  5.72800000e-03  5.00000000e+00 -4.41631129e-03  1.51684679e+00  8.73809335e-01  3.10218622e+00  1.59419498e-02 
 5.82800000e-03  5.82800000e-03  5.00000000e+00 -4.97095119e-03  1.51683288e+00  8.73759825e-01  3.09982441e+00  1.35354753e-02 
 5.92800000e-03  5.92800000e-03  5.00000000e+00 -5.50597301e-03  1.51683204e+00  8.73722447e-01  3.09739715e+00  1.10709341e-02 
 6.02800000e-03  6.02800000e-03  5.00000000e+00 -6.01926528e-03  1.51684429e+00  8.73697373e-01  3.09491432e+00  8.55836525e-03 
 6.12800000e-03  6.12800000e-03  5.00000000e+00 -6.50880225e-03  1.51686959e+00  8.73684724e-01  3.09238607e+00  6.00804273e-03 
 6.22800000e-03  6.22800000e-03  5.00000000e+00 -6.97265196e-03  1.51690785e+00  8.73684568e-01  3.08982265e+00  3.43031765e-03 
 6.32800000e-03  6.32800000e-03  5.00000000e+00 -7.40898379e-03  1.51695894e+00  8.73696925e-01  3.08723449e+00  8.35696913e-04 
 6.42800000e-03  6.42800000e-03  5.00000000e+00 -7.81607575e-03  1.51702267e+00  8.73721763e-01  3.08463207e+00 -1.76531626e-03 
 6.52800000e-03  6.52800000e-03  5.00000000e+00 -8.19232123e-03  1.51709880e+00  8.73758998e-01  3.08202595e+00 -4.36214478e-03 
 6.62800000e-03  6.62800000e-03  5.00000000e+00 -8.53623536e-03  1.51718703e+00  8.73808497e-01  3.07942667e+00 -6.94429789e-03 
