time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.0,0.0,3.66400021,3.02445816,6.76332305,0.0,0.0,12.0,0.0
1e-06,0.000323584049,3.66432349,3.02445825,6.71134099,-0.0519819503,0.000628318489,12.0,0.0
2e-06,0.000761047676,3.66476046,3.02445846,6.63869987,-0.124622802,0.00125663673,12.0,0.0
4e-06,0.00171566448,3.66571378,3.02445917,6.47569737,-0.287624424,0.00251327148,12.0,0.0
8e-06,0.00373630863,3.66773025,3.02446237,6.11259697,-0.650720834,0.00502652708,12.0,0.0
1.6e-05,0.0076612106,3.67164043,3.02447647,5.33887513,-1.42442501,0.0100529272,12.0,0.0
3.2e-05,0.0151456675,3.67906608,3.02453891,3.59058449,-3.17263741,0.0201048383,12.0,0.0
4.59436712e-05,0.0178376142,3.68164658,3.02461994,3.11987819,-3.6432426,0.0288632509,12.0,0.0
5.88250267e-05,0.0190123014,3.68263471,3.02470094,3.10083965,-3.66218103,0.0369524395,12.0,0.0
7.42423367e-05,0.0205087416,3.68379149,3.02479943,3.08925611,-3.67364425,0.04663092,12.0,0.0
9.10255482e-05,0.022182851,3.68495286,3.02490835,3.08098258,-3.68178645,0.0571618636,12.0,0.0
0.000124591971,0.0258413156,3.68714546,3.02513104,3.07221011,-3.69029567,0.0782035113,12.0,0.0
0.000191724817,0.034371413,3.69103789,3.02559443,3.06181778,-3.7001602,0.120173111,12.0,0.0
0.000277882122,0.0478325839,3.69538009,3.02622179,3.05542336,-3.7058758,0.173712743,12.0,0.0
0.000377882122,0.0668057764,3.69963927,3.02699178,3.05154359,-3.70896676,0.235205836,12.0,0.0
0.000477882122,0.0892449583,3.70333216,3.02780225,3.04937329,-3.71034777,0.295770679,12.0,0.0
0.000577882122,0.114852223,3.70659734,3.02864865,3.04799015,-3.71094141,0.35516825,12.0,0.0
0.000677882122,0.143179497,3.70940958,3.02952659,3.04754481,-3.71059723,0.413164135,12.0,0.0
0.000777882122,0.173931817,3.71188279,3.03043189,3.04745447,-3.70989815,0.469529449,12.0,0.0
