time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.0,0.0,2.87748218,2.24644616,8.11051495,0.0,0.0,12.0,0.0
1e-06,0.000409150598,2.87789111,2.24644625,8.07552022,-0.0349943795,0.000628318489,12.0,0.0
2e-06,0.000909451695,2.87839107,2.24644645,8.03159786,-0.0789159494,0.00125663673,12.0,0.0
4e-06,0.00194785553,2.87942856,2.24644708,7.93769961,-0.172811681,0.00251327148,12.0,0.0
8e-06,0.00405053805,2.88152816,2.24644981,7.73664473,-0.373855628,0.00502652708,12.0,0.0
1.6e-05,0.0081701092,2.8856363,2.24646162,7.29831826,-0.812134655,0.0100529272,12.0,0.0
3.2e-05,0.0161620706,2.89358165,2.24651471,6.25612663,-1.85411299,0.0201048383,12.0,0.0
6.4e-05,0.0309212709,2.90812928,2.24677162,3.5106347,-4.59857249,0.0402015494,12.0,0.0
9.48920059e-05,0.0373919272,2.91411377,2.24717178,2.33780651,-5.76979918,0.0595870874,12.0,0.0
0.000126309413,0.040367912,2.91612985,2.24762963,2.31570056,-5.79008921,0.0792792614,12.0,0.0
0.000157299817,0.0436621521,2.91796874,2.24808747,2.30570201,-5.79829213,0.0986735622,12.0,0.0
0.000192358062,0.0479178769,2.91998667,2.24861197,2.2972281,-5.80473212,0.120568098,12.0,0.0
0.000262474552,0.057814825,2.92360796,2.24967984,2.29073538,-5.80715392,0.164171074,12.0,0.0
0.000338848454,0.0708577196,2.92722638,2.25086929,2.28610992,-5.80734417,0.211299964,12.0,0.0
0.000438848454,0.091216764,2.93151136,2.25246397,2.28289517,-5.80475286,0.272255801,12.0,0.0
0.000538848454,0.115051933,2.93544031,2.25409645,2.28097652,-5.8008687,0.332137168,12.0,0.0
0.000638848454,0.141849023,2.9389402,2.25576195,2.28071837,-5.79532876,0.390707742,12.0,0.0
0.000738848454,0.171328183,2.94215602,2.25745598,2.28088868,-5.78936609,0.447736371,12.0,0.0
0.000838848454,0.203118145,2.94513158,2.25917429,2.28146986,-5.78299873,0.502997989,12.0,0.0
0.000938848454,0.236833264,2.94788064,2.2609128,2.2823618,-5.77632713,0.556274503,12.0,0.0
0.00103884845,0.272123886,2.95043762,2.2626676,2.28347641,-5.76943963,0.607355657,12.0,0.0
0.00113884845,0.308624175,2.95280553,2.26443496,2.28478596,-5.76236418,0.656039855,12.0,0.0
0.00123884845,0.346004724,2.95500878,2.26621131,2.28624078,-5.75515061,0.702134963,12.0,0.0
0.00133884845,0.383923996,2.95704479,2.26799322,2.28783325,-5.74780666,0.745459066,12.0,0.0
0.00143884845,0.422076115,2.9589319,2.26977743,2.28953268,-5.74036315,0.785841182,12.0,0.0
0.00153884845,0.460145377,2.96066408,2.27156082,2.29134169,-5.73281754,0.823121942,12.0,0.0
0.00163884845,0.497851089,2.96225581,2.27334043,2.29324039,-5.72518984,0.857154215,12.0,0.0
0.00173884845,0.534904094,2.96369868,2.27511343,2.29523852,-5.71747038,0.887803693,12.0,0.0
0.00183884845,0.571049893,2.96500452,2.27687715,2.29732397,-5.70967136,0.914949415,12.0,0.0
0.00193884845,0.606026305,2.96616306,2.27862904,2.29951352,-5.70177609,0.93848425,12.0,0.0
0.00203884845,0.639605794,2.96718418,2.28036672,2.30180278,-5.69378904,0.958315316,12.0,0.0
0.00213884845,0.67155348,2.96805584,2.28208795,2.30421802,-5.68568406,0.974364349,12.0,0.0
0.00223884845,0.701669428,2.96878632,2.28379062,2.3067654,-5.67745512,0.986568012,12.0,0.0
0.00233884845,0.729746293,2.96936166,2.28547277,2.30948695,-5.66906031,0.994878141,12.0,0.0
0.00243884845,0.755612245,2.96978854,2.28713258,2.31240766,-5.66047483,0.999261941,12.0,0.0
0.00253884845,0.779087508,2.97005059,2.28876838,2.31560061,-5.65162584,0.99970211,12.0,0.0
0.00263884845,0.800028624,2.97015256,2.29037862,2.31913214,-5.64244726,0.996196912,12.0,0.0
0.00273884845,0.818283023,2.97007468,2.29196188,2.32314831,-5.63279348,0.98876018,12.0,0.0
0.00283884845,0.833735372,2.96981888,2.29351687,2.32782881,-5.62248534,0.977421263,12.0,0.0
0.00293884845,0.846259043,2.96935996,2.29504238,2.3335403,-5.61115703,0.962224911,12.0,0.0
0.00303884845,0.855765155,2.96869448,2.29653723,2.34088939,-5.59820325,0.943231097,12.0,0.0
0.00313884845,0.862063058,2.9676965,2.29799987,2.35423872,-5.57926519,0.92051478,12.0,0.0
0.00323884845,0.865213217,2.96647646,2.2994277,2.37866059,-5.54927904,0.894165612,12.0,0.0
0.00333884845,0.856237312,2.95565042,2.30052784,4.79833298,-3.12526938,0.864287581,12.0,0.0
0.00343884845,0.829400559,2.92833125,2.30087974,8.32747178,0.405229434,0.830998602,12.0,0.0
0.00353334733,0.798628484,2.89758308,2.30063496,9.71214326,1.78886422,0.796524601,12.0,0.0
0.00363334733,0.76124707,2.86051974,2.30014398,10.194525,2.26921689,0.756989309,12.0,0.0
