 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 7.09280000e-04  7.09280000e-04  9.71459607e-25  9.00000000e+00  7.41608420e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.18406571e-11  8.23785484e-13  1.16240351e-26 
 7.10280000e-04  7.10280000e-04 -2.83270772e-26  9.00000000e+00  7.56923722e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.19980673e-11  8.36442027e-13  1.16240351e-26 
 7.11280000e-04  7.11280000e-04 -9.27016101e-25  9.00000000e+00  7.38078932e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.18138665e-11  8.21342994e-13  1.16240351e-26 
 7.12280000e-04  7.12280000e-04  9.80690449e-25  9.00000000e+00  7.53941944e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.19767354e-11  8.34443625e-13  1.16240351e-26 
 7.13280000e-04  7.13280000e-04 -1.00324646e-25  9.00000000e+00  7.34824959e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.17897950e-11  8.19122548e-13  1.16240351e-26 
 7.14280000e-04  7.14280000e-04 -8.90025525e-25  9.00000000e+00  7.50689108e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.19526567e-11  8.32223179e-13  1.16240351e-26 
 7.15280000e-04  7.15280000e-04  1.02894059e-24  9.00000000e+00  7.31573260e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.17657092e-11  8.16902102e-13  1.16240351e-26 
 7.16280000e-04  7.16280000e-04 -1.58741875e-25  9.00000000e+00  7.47165308e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.19258306e-11  8.29780689e-13  1.16240351e-26 
 7.17280000e-04  7.17280000e-04 -8.60012192e-25  9.00000000e+00  7.28050692e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.17388754e-11  8.14459611e-13  1.16240351e-26 
 7.18280000e-04  7.18280000e-04  1.04714798e-24  9.00000000e+00  7.43917210e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.19017223e-11  8.27560243e-13  1.16240351e-26 
 7.19280000e-04  7.19280000e-04 -2.35351370e-25  9.00000000e+00  7.24803729e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.17147600e-11  8.12239165e-13  1.16240351e-26 
 7.20280000e-04  7.20280000e-04 -8.20652122e-25  9.00000000e+00  7.40671382e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.18775998e-11  8.25339797e-13  1.16240351e-26 
 7.21280000e-04  7.21280000e-04  1.09418073e-24  9.00000000e+00  7.21832274e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.16933636e-11  8.10240763e-13  1.16240351e-26 
 7.22280000e-04  7.22280000e-04 -2.93143135e-25  9.00000000e+00  7.37700965e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.18561969e-11  8.23341395e-13  1.16240351e-26 
 7.23280000e-04  7.23280000e-04 -7.90960137e-25  9.00000000e+00  7.18589658e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.16692210e-11  8.08020317e-13  1.16240351e-26 
 7.24280000e-04  7.24280000e-04  1.11255322e-24  9.00000000e+00  7.34459483e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.18320472e-11  8.21120949e-13  1.16240351e-26 
 7.25280000e-04  7.25280000e-04 -3.69837455e-25  9.00000000e+00  7.15349308e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.16450642e-11  8.05799871e-13  1.16240351e-26 
 7.26280000e-04  7.26280000e-04 -7.51556485e-25  9.00000000e+00  7.30947028e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.18051502e-11  8.18678458e-13  1.16240351e-26 
 7.27280000e-04  7.27280000e-04  1.15956358e-24  9.00000000e+00  7.46812533e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.19680035e-11  8.31779090e-13  1.16240351e-26 
 7.28280000e-04  7.28280000e-04 -4.27617716e-25  9.00000000e+00  7.10210815e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.16061256e-11  8.02247158e-13  1.16240351e-26 
 7.29280000e-04  7.29280000e-04 -7.55497906e-25  9.00000000e+00  7.43570794e-12 -8.43769499e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.19438554e-11  8.29558644e-13  1.16995302e-26 
 7.30280000e-04  7.30280000e-04  1.19521608e-24  9.00000000e+00  7.06970209e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.15819704e-11  8.00026712e-13  1.16240351e-26 
 7.31280000e-04  7.31280000e-04 -4.12307597e-25  9.00000000e+00  7.23117334e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.17475044e-11  8.13349388e-13  1.15463195e-26 
 7.32280000e-04  7.32280000e-04 -7.63363868e-25  9.00000000e+00  7.04011125e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.15604967e-11  7.98028310e-13  1.15463195e-26 
 7.33280000e-04  7.33280000e-04  1.16562992e-24  9.00000000e+00  7.54860497e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.20731349e-11  8.39550651e-13  1.15463195e-26 
 7.34280000e-04  7.34280000e-04 -4.30734453e-25  9.00000000e+00  7.18255966e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.17112746e-11  8.10018719e-13  1.16240351e-26 
 7.35280000e-04  7.35280000e-04 -7.20269108e-25  9.00000000e+00  6.99151456e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.15242562e-11  7.94697641e-13  1.16240351e-26 
 7.36280000e-04  7.36280000e-04  1.17711639e-24  9.00000000e+00  7.15028076e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.16870400e-11  8.07798273e-13  1.16240351e-26 
 7.37280000e-04  7.37280000e-04 -5.03890908e-25  9.00000000e+00  6.95651457e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14972814e-11  7.92255150e-13  1.16240351e-26 
 7.38280000e-04  7.38280000e-04 -6.49055630e-25  9.00000000e+00  7.11529301e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.16600575e-11  8.05355782e-13  1.16240351e-26 
 7.39280000e-04  7.39280000e-04  1.17415616e-24  9.00000000e+00  6.92427143e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14730244e-11  7.90034704e-13  1.16240351e-26 
 7.40280000e-04  7.40280000e-04 -5.69625002e-25  9.00000000e+00  7.08306114e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.16357935e-11  8.03135336e-13  1.16240351e-26 
 7.41280000e-04  7.41280000e-04 -5.81655578e-25  9.00000000e+00  6.89205083e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14487534e-11  7.87814258e-13  1.16240351e-26 
 7.42280000e-04  7.42280000e-04  1.17315517e-24  9.00000000e+00  7.05358418e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.16142486e-11  8.01136935e-13  1.16240351e-26 
 7.43280000e-04  7.43280000e-04 -6.36365707e-25  9.00000000e+00  6.86258418e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14272020e-11  7.85815857e-13  1.16240351e-26 
 7.44280000e-04  7.44280000e-04 -5.13738354e-25  9.00000000e+00  7.02139545e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.15899576e-11  7.98916489e-13  1.16240351e-26 
 7.45280000e-04  7.45280000e-04  1.17188847e-24  9.00000000e+00  6.83040670e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14029040e-11  7.83595411e-13  1.16240351e-26 
 7.46280000e-04  7.46280000e-04 -7.02969897e-25  9.00000000e+00  6.98922922e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.15656526e-11  7.96696042e-13  1.16240351e-26 
 7.47280000e-04  7.47280000e-04 -4.45891267e-25  9.00000000e+00  6.79551933e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.13758588e-11  7.81152920e-13  1.16240351e-26 
 7.48280000e-04  7.48280000e-04  1.17065780e-24  9.00000000e+00  6.95435405e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.15385998e-11  7.94253552e-13  1.16240351e-26 
 7.49280000e-04  7.49280000e-04 -7.69592601e-25  9.00000000e+00  7.11313324e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.17013754e-11  8.07354184e-13  1.16240351e-26 
 7.50280000e-04  7.50280000e-04 -3.78034669e-25  9.00000000e+00  6.74724016e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.13394199e-11  7.77822251e-13  1.16240351e-26 
 7.51280000e-04  7.51280000e-04  1.13579475e-24  9.00000000e+00  7.08096402e-12 -8.43769499e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.16770722e-11  8.05133737e-13  1.16995302e-26 
 7.52280000e-04  7.52280000e-04 -8.18935815e-25  9.00000000e+00  6.71781456e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.13178429e-11  7.75823850e-13  1.16240351e-26 
 7.53280000e-04  7.53280000e-04 -2.18173362e-25  9.00000000e+00  6.87667645e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14805668e-11  7.88924481e-13  1.15463195e-26 
 7.54280000e-04  7.54280000e-04  1.05366195e-24  9.00000000e+00  6.68573828e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.12934816e-11  7.73603404e-13  1.15463195e-26 
 7.55280000e-04  7.55280000e-04 -9.11247986e-25  9.00000000e+00  7.19435589e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.18060425e-11  8.15125745e-13  1.15463195e-26 
 7.56280000e-04  7.56280000e-04 -1.03490654e-25  9.00000000e+00  6.82843442e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14441047e-11  7.85593812e-13  1.16240351e-26 
 7.57280000e-04  7.57280000e-04  1.02836830e-24  9.00000000e+00  6.63478074e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.12542758e-11  7.70050690e-13  1.16240351e-26 
 7.58280000e-04  7.58280000e-04 -9.65507720e-25  9.00000000e+00  6.79367165e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14169816e-11  7.83151322e-13  1.16240351e-26 
 7.59280000e-04  7.59280000e-04 -4.19858456e-26  9.00000000e+00  6.60276251e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.12298783e-11  7.67830244e-13  1.16240351e-26 
 7.60280000e-04  7.60280000e-04  9.96768643e-25  9.00000000e+00  6.76166461e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.13925771e-11  7.80930876e-13  1.16240351e-26 
 7.61280000e-04  7.61280000e-04 -9.82900091e-25  9.00000000e+00  6.57076666e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.12054668e-11  7.65609798e-13  1.16240351e-26 
 7.62280000e-04  7.62280000e-04  3.42049156e-26  9.00000000e+00  6.73241233e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.13708918e-11  7.78932474e-13  1.16240351e-26 
 7.63280000e-04  7.63280000e-04  9.57623707e-25  9.00000000e+00  6.54152460e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.11837751e-11  7.63611396e-13  1.16240351e-26 
 7.64280000e-04  7.64280000e-04 -1.03004338e-24  9.00000000e+00  6.70044811e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.13464605e-11  7.76712028e-13  1.16240351e-26 
 7.65280000e-04  7.65280000e-04  9.20534692e-26  9.00000000e+00  6.50957156e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.11593368e-11  7.61390950e-13  1.16240351e-26 
 7.66280000e-04  7.66280000e-04  9.27902546e-25  9.00000000e+00  6.66850624e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.13220152e-11  7.74491582e-13  1.16240351e-26 
 7.67280000e-04  7.67280000e-04 -1.04840087e-24  9.00000000e+00  6.47764086e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.11348846e-11  7.59170504e-13  1.16240351e-26 
 7.68280000e-04  7.68280000e-04  1.68740087e-25  9.00000000e+00  6.63385432e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.12948229e-11  7.72049091e-13  1.16240351e-26 
 7.69280000e-04  7.69280000e-04  8.88502852e-25  9.00000000e+00  6.44300105e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.11076846e-11  7.56728014e-13  1.16240351e-26 
 7.70280000e-04  7.70280000e-04 -1.09541327e-24  9.00000000e+00  6.60195901e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.12703485e-11  7.69828645e-13  1.16240351e-26 
 7.71280000e-04  7.71280000e-04  2.26521393e-25  9.00000000e+00  6.76086139e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14330472e-11  7.82929277e-13  1.16240351e-26 
 7.72280000e-04  7.72280000e-04  8.58816241e-25  9.00000000e+00  6.39509146e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.10710147e-11  7.53397345e-13  1.16240351e-26 
 7.73280000e-04  7.73280000e-04 -1.14741601e-24  9.00000000e+00  9.52416213e-12 -8.43769499e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.42046079e-11  1.00786046e-12  1.16995302e-26 
 7.74280000e-04  7.74280000e-04  3.54121604e-25  9.00000000e+00  9.15742618e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.38431792e-11  9.78328529e-13  1.15463195e-26 
 7.75280000e-04  7.75280000e-04  8.60513387e-25  9.00000000e+00  9.31543520e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.40064362e-11  9.91429161e-13  1.14686038e-26 
 7.76280000e-04  7.76280000e-04 -1.21554295e-24  9.00000000e+00  8.77389996e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.34700400e-11  9.47686374e-13  1.14686038e-26 
 7.77280000e-04  7.77280000e-04  3.89123548e-25  9.00000000e+00  6.66143612e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.13619612e-11  7.76267939e-13  1.15463195e-26 
 7.78280000e-04  7.78280000e-04  7.75275261e-25  9.00000000e+00  9.10185417e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.38068575e-11  9.74775816e-13  1.16240351e-26 
 7.79280000e-04  7.79280000e-04 -1.17174970e-24  9.00000000e+00  6.64226355e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.13517396e-11  7.75157716e-13  1.14686038e-26 
 7.80280000e-04  7.80280000e-04  5.01133635e-25  9.00000000e+00  6.10166283e-12 -8.21565038e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.08147593e-11  7.31414929e-13  1.13931087e-26 
 7.81280000e-04  7.81280000e-04  6.84099744e-25  9.00000000e+00  6.43561237e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.11522706e-11  7.58726415e-13  1.14686038e-26 
 7.82280000e-04  7.82280000e-04 -1.25941595e-24  9.00000000e+00  5.89508389e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.06152451e-11  7.14983628e-13  1.14686038e-26 
 7.83280000e-04  7.83280000e-04  5.46174392e-25  9.00000000e+00  6.40397790e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.11276332e-11  7.56505969e-13  1.14686038e-26 
 7.84280000e-04  7.84280000e-04  6.94586408e-25  9.00000000e+00  5.86619286e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05933340e-11  7.12985226e-13  1.14686038e-26 
 7.85280000e-04  7.85280000e-04 -1.23117624e-24  9.00000000e+00  6.37509697e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.11057157e-11  7.54507568e-13  1.14686038e-26 
 7.86280000e-04  7.86280000e-04  5.98920517e-25  9.00000000e+00  5.83458964e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05686771e-11  7.10764780e-13  1.14686038e-26 
 7.87280000e-04  7.87280000e-04  6.00231759e-25  9.00000000e+00  6.34350480e-12 -8.27116153e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.10810519e-11  7.52287121e-13  1.14686038e-26 
 7.88280000e-04  7.88280000e-04 -1.21632665e-24  9.00000000e+00  6.15275303e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.08938502e-11  7.36966044e-13  1.15463195e-26 
 7.89280000e-04  7.89280000e-04  6.24918654e-25  9.00000000e+00  6.65882459e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.14035614e-11  7.78266340e-13  1.15463195e-26 
 7.90280000e-04  7.90280000e-04  5.19619567e-25  9.00000000e+00  6.29309033e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.10415067e-11  7.48734408e-13  1.16240351e-26 
 7.91280000e-04  7.91280000e-04 -1.17491009e-24  9.00000000e+00  6.10235618e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.08542940e-11  7.33413330e-13  1.16240351e-26 
 7.92280000e-04  7.92280000e-04  7.04522332e-25  9.00000000e+00  6.26143323e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.10168835e-11  7.46513962e-13  1.16240351e-26 
 7.93280000e-04  7.93280000e-04  4.45093665e-25  9.00000000e+00  6.07071015e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.08296638e-11  7.31192884e-13  1.16240351e-26 
 7.94280000e-04  7.94280000e-04 -1.17024801e-24  9.00000000e+00  6.23253063e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.09949796e-11  7.44515560e-13  1.16240351e-26 
 7.95280000e-04  7.95280000e-04  7.69382061e-25  9.00000000e+00  6.04181765e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.08077536e-11  7.29194483e-13  1.16240351e-26 
 7.96280000e-04  7.96280000e-04  3.78142839e-25  9.00000000e+00  6.20091586e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.09703299e-11  7.42295114e-13  1.16240351e-26 
 7.97280000e-04  7.97280000e-04 -1.16947782e-24  9.00000000e+00  6.01021394e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.07830970e-11  7.26974037e-13  1.16240351e-26 
 7.98280000e-04  7.98280000e-04  8.36241347e-25  9.00000000e+00  6.16932319e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.09456664e-11  7.40074668e-13  1.16240351e-26 
 7.99280000e-04  7.99280000e-04  3.10164691e-25  9.00000000e+00  5.97589993e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.07556935e-11  7.24531546e-13  1.16240351e-26 
 8.00280000e-04  8.00280000e-04 -1.16817982e-24  9.00000000e+00  6.13502118e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.09182553e-11  7.37632178e-13  1.16240351e-26 
 8.01280000e-04  8.01280000e-04  9.02829455e-25  9.00000000e+00  5.94434229e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.07310081e-11  7.22311100e-13  1.16240351e-26 
 8.02280000e-04  8.02280000e-04  2.42325868e-25  9.00000000e+00  6.10347458e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.08935630e-11  7.35411732e-13  1.16240351e-26 
 8.03280000e-04  8.03280000e-04 -1.16695340e-24  9.00000000e+00  5.91280672e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.07063089e-11  7.20090654e-13  1.16240351e-26 
 8.04280000e-04  8.04280000e-04  9.69454340e-25  9.00000000e+00  6.07468240e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.08715901e-11  7.33413330e-13  1.16240351e-26 
 8.05280000e-04  8.05280000e-04  1.74468149e-25  9.00000000e+00  5.88402461e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.06843297e-11  7.18092252e-13  1.16240351e-26 
 8.06280000e-04  8.06280000e-04 -1.16571727e-24  9.00000000e+00  6.04317798e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.08468714e-11  7.31192884e-13  1.16240351e-26 
 8.07280000e-04  8.07280000e-04  1.03607424e-24  9.00000000e+00  6.20227571e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.10094480e-11  7.44293516e-13  1.16240351e-26 
 8.08280000e-04  8.08280000e-04  1.40240488e-25  9.00000000e+00  5.66182880e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04723716e-11  7.00550729e-13  1.15463195e-26 
 8.09280000e-04  8.09280000e-04 -1.18175944e-24  9.00000000e+00  5.99593210e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.08097867e-11  7.27862215e-13  1.15463195e-26 
 8.10280000e-04  8.10280000e-04  1.04431631e-24  9.00000000e+00  5.80256946e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.06197759e-11  7.12319093e-13  1.15463195e-26 
 8.11280000e-04  8.11280000e-04  1.02378421e-25  9.00000000e+00  6.31149581e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.11321438e-11  7.53841434e-13  1.15463195e-26 
 8.12280000e-04  8.12280000e-04 -1.16230684e-24  9.00000000e+00  5.94588298e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.07700132e-11  7.24309501e-13  1.16240351e-26 
 8.13280000e-04  8.13280000e-04  1.10157703e-24  9.00000000e+00  5.75527021e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05827246e-11  7.08988424e-13  1.16240351e-26 
 8.14280000e-04  8.14280000e-04  3.93317766e-26  9.00000000e+00  5.91446859e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.07452382e-11  7.22089055e-13  1.16240351e-26 
 8.15280000e-04  8.15280000e-04 -1.12991503e-24  9.00000000e+00  5.72659918e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05606760e-11  7.06990022e-13  1.16240351e-26 
 8.16280000e-04  8.16280000e-04  1.11856241e-24  9.00000000e+00  5.88580759e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.07231833e-11  7.20090654e-13  1.16240351e-26 
 8.17280000e-04  8.17280000e-04 -3.66498828e-26  9.00000000e+00  5.69521582e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05358816e-11  7.04769576e-13  1.16240351e-26 
 8.18280000e-04  8.18280000e-04 -1.09087752e-24  9.00000000e+00  5.85443520e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.06983822e-11  7.17870208e-13  1.16240351e-26 
 8.19280000e-04  8.19280000e-04  1.16576089e-24  9.00000000e+00  5.66385440e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05110736e-11  7.02549130e-13  1.16240351e-26 
 8.20280000e-04  8.20280000e-04 -9.45267945e-26  9.00000000e+00  5.82035236e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.06708341e-11  7.15427717e-13  1.16240351e-26 
 8.21280000e-04  8.21280000e-04 -1.06114179e-24  9.00000000e+00  5.62978347e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04835181e-11  7.00106639e-13  1.16240351e-26 
 8.22280000e-04  8.22280000e-04  1.18411090e-24  9.00000000e+00  5.78902572e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.06460043e-11  7.13207271e-13  1.16240351e-26 
 8.23280000e-04  8.23280000e-04 -1.71209567e-25  9.00000000e+00  5.59846779e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04586815e-11  6.97886193e-13  1.16240351e-26 
 8.24280000e-04  8.24280000e-04 -1.02174407e-24  9.00000000e+00  5.75772099e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.06211609e-11  7.10986825e-13  1.16240351e-26 
 8.25280000e-04  8.25280000e-04  1.23112432e-24  9.00000000e+00  5.91965089e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.07864082e-11  7.24309501e-13  1.16240351e-26 
 8.26280000e-04  8.26280000e-04 -1.95363899e-25  9.00000000e+00  5.37930278e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.02492700e-11  6.80566714e-13  1.15463195e-26 
 8.27280000e-04  8.27280000e-04 -1.04296167e-24  9.00000000e+00  5.71350485e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05866235e-11  7.07878201e-13  1.15463195e-26 
 8.28280000e-04  8.28280000e-04  1.24202539e-24  9.00000000e+00  5.52297332e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03992841e-11  6.92557123e-13  1.15463195e-26 
 8.29280000e-04  8.29280000e-04 -2.34592099e-25  9.00000000e+00  6.03199742e-12 -8.32667268e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.09115909e-11  7.34079464e-13  1.15463195e-26 
 8.30280000e-04  8.30280000e-04 -1.02280719e-24  9.00000000e+00  5.66374992e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05466660e-11  7.04325487e-13  1.16240351e-26 
 8.31280000e-04  8.31280000e-04  1.29892551e-24  9.00000000e+00  5.47323578e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03593158e-11  6.89004409e-13  1.16240351e-26 
 8.32280000e-04  8.32280000e-04 -2.97453470e-25  9.00000000e+00  5.63253276e-12 -8.38218384e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05217678e-11  7.02105041e-13  1.16240351e-26 
