time,v(N001),v(N002),v(N003),v(N004),v(N005)
0.211626421,1.90862629,5.0,4.34689372,1.42375242,0.759492401
0.212126421,1.92368649,5.0,4.34648538,1.43203423,0.767353634
0.212626421,1.93866661,5.0,4.34608585,1.44025922,0.775166938
0.213126421,1.95356709,5.0,4.34569334,1.44845753,0.782960635
0.213626421,1.96838834,5.0,4.34530909,1.45659937,0.790706214
0.214126421,1.98313079,5.0,4.34493139,1.46471485,0.798432026
0.214626421,1.99779486,5.0,4.34456146,1.47277421,0.806109581
0.215126421,2.01238097,5.0,4.34419765,1.48080751,0.813767253
0.215626421,2.02688953,5.0,4.34384116,1.48878507,0.821376573
0.216126421,2.04132095,5.0,4.3434904,1.49673687,0.828965935
0.216626421,2.05567566,5.0,4.34314655,1.50463328,0.836506888
0.217126421,2.06995405,5.0,4.34280808,1.51250427,0.844027841
0.217626421,2.08415654,5.0,4.34247614,1.52032021,0.851500366
0.218126421,2.09828352,5.0,4.34214924,1.52811104,0.85895288
0.218626421,2.11233541,5.0,4.34182854,1.5358472,0.866356977
0.219126421,2.12631259,5.0,4.34151258,1.54355855,0.873741078
0.219626421,2.14021548,5.0,4.34120249,1.55121559,0.881076803
0.220126421,2.15404447,5.0,4.34089688,1.55884814,0.888392573
0.220626421,2.16779994,5.0,4.34059684,1.56642674,0.895660032
0.221126421,2.1814823,5.0,4.34030102,1.57398116,0.902907597
0.221626421,2.19509192,5.0,4.3400105,1.581482,0.910106939
0.222126421,2.20862921,5.0,4.33972397,1.58895898,0.91728647
0.222626421,2.22209454,5.0,4.33944249,1.59638273,0.924417887
0.223126421,2.23548829,5.0,4.33916478,1.60378294,0.93152959
0.223626421,2.24881086,5.0,4.33889188,1.61113029,0.938593306
0.224126421,2.26206261,5.0,4.33862256,1.61845441,0.945637425
0.224626421,2.27524393,5.0,4.33835783,1.62572603,0.952633699
0.225126421,2.28835519,5.0,4.33809649,1.63297474,0.959610503
0.225626421,2.30139677,5.0,4.33783954,1.6401713,0.966539622
0.226126421,2.31436903,5.0,4.3375858,1.64734528,0.973449412
0.226626421,2.32727234,5.0,4.33733626,1.65446747,0.980311688
0.227126421,2.34010707,5.0,4.33708978,1.66156739,0.987154788
0.227626421,2.35287359,5.0,4.33684732,1.66861588,0.993950557
0.228126421,2.36557226,5.0,4.33660776,1.67564242,1.00072731
