time,v(N001),v(N002),v(N003),v(N004),v(N005),@dled12_1[id]
0.00775,0.349652427,5.0,5.043208,0.34964652,2.50000005,-5.13265162e-14
0.00825,0.372846173,5.0,5.06391627,0.372842207,2.50000003,-7.30714044e-14
0.00875,0.39592424,5.0,5.08449549,0.395918358,2.50000005,-9.41099129e-14
0.00925,0.418887204,5.0,5.104954,0.41888326,2.50000003,-1.14752809e-13
0.00975,0.441735639,5.0,5.12528492,0.441729783,2.50000005,-1.35166643e-13
0.01025,0.464470117,5.0,5.14549647,0.464466195,2.50000003,-1.5542095e-13
0.01075,0.487091207,5.0,5.16558136,0.487085376,2.50000005,-1.75530125e-13
0.01125,0.509599473,5.0,5.18554811,0.509595572,2.50000003,-1.95511696e-13
0.01175,0.531995478,5.0,5.20538981,0.531989672,2.50000005,-2.15362966e-13
0.01225,0.554279782,5.0,5.22511476,0.554275904,2.50000003,-2.35094369e-13
0.01275,0.576452943,5.0,5.24471583,0.576447162,2.50000005,-2.54699956e-13
0.01325,0.598515515,5.0,5.26420115,0.598511657,2.50000003,-2.74188538e-13
0.01375,0.620468049,5.0,5.28356385,0.620462292,2.50000005,-2.93553645e-13
0.01425,0.642311094,5.0,5.30281213,0.642307257,2.50000003,-3.12803754e-13
0.01475,0.664045196,5.0,5.32193886,0.664039463,2.50000005,-3.3193189e-13
0.01525,0.685670898,5.0,5.34095247,0.685667082,2.50000003,-3.50946605e-13
0.01575,0.707188742,5.0,5.35984594,0.707183033,2.50000005,-3.69840945e-13
0.01625,0.728599265,5.0,5.37862738,0.728595469,2.50000003,-3.88623092e-13
0.01675,0.749903002,5.0,5.39728983,0.749897316,2.50000005,-4.07286125e-13
0.01725,0.771100486,5.0,5.4158414,0.771096711,2.50000003,-4.25838165e-13
0.01775,0.792192247,5.0,5.43427509,0.792186585,2.50000005,-4.44272255e-13
0.01825,0.813178812,5.0,5.45259928,0.813175057,2.50000003,-4.62596771e-13
0.01875,0.834060706,5.0,5.47080689,0.834055068,2.50000005,-4.8080466e-13
0.01925,0.854838451,5.0,5.48890596,0.854834716,2.50000003,-4.98903966e-13
0.01975,0.875512567,5.0,5.50688955,0.875506951,2.50000005,-5.16887761e-13
0.02025,0.896083569,5.0,5.52476586,0.896079854,2.50000003,-5.34764247e-13
0.02075,0.916551973,5.0,5.54252789,0.91654638,2.50000005,-5.52526436e-13
0.02125,0.936918291,5.0,5.56018373,0.936914594,2.50000003,-5.70182406e-13
0.02175,0.95718303,5.0,5.57772648,0.95717746,2.50000005,-5.87725278e-13
0.02225,0.977346699,5.0,5.59516432,0.977343022,2.50000003,-6.05163217e-13
0.02275,0.997409801,5.0,5.61249009,0.997404253,2.50000005,-6.22489079e-13
0.02325,1.01737284,5.0,5.62971187,1.01736918,2.50000003,-6.39710941e-13
0.02375,1.03723631,5.0,5.64682289,1.03723078,2.50000005,-6.56822027e-13
0.02425,1.05700071,5.0,5.66383114,1.05699707,2.50000003,-6.73830347e-13
0.02475,1.07666653,5.0,5.68072956,1.07666103,2.50000004,-6.90728822e-13
0.02525,1.09623427,5.0,5.69752625,1.09623065,2.50000003,-7.07525567e-13
0.02575,1.11570442,5.0,5.71421434,1.11569894,2.50000004,-7.24213697e-13
0.02625,1.13507746,5.0,5.73080183,1.13507385,2.50000003,-7.40801233e-13
0.02675,1.15435387,5.0,5.74728174,1.15434841,2.50000004,-7.57281187e-13
0.02725,1.17353415,5.0,5.76366219,1.17353056,2.50000003,-7.73661672e-13
0.02775,1.19261876,5.0,5.77993631,1.19261332,2.50000004,-7.89935819e-13
0.02825,1.21160818,5.0,5.7961119,1.21160461,2.50000003,-8.06111436e-13
0.02875,1.2305029,5.0,5.81218203,1.23049748,2.50000004,-8.22181597e-13
0.02925,1.24930338,5.0,5.82815471,1.24929983,2.50000003,-8.38154305e-13
0.02975,1.26801009,5.0,5.84402303,1.26800469,2.50000004,-8.54022645e-13
0.03025,1.2866235,5.0,5.85979506,1.28661996,2.50000003,-8.69794693e-13
0.03075,1.30514407,5.0,5.87546395,1.30513869,2.50000004,-8.85463606e-13
0.03125,1.32357227,5.0,5.89103745,1.32356875,2.50000003,-9.01037123e-13
0.03175,1.34190856,5.0,5.90650865,1.3419032,2.50000004,-9.1650834e-13
0.03225,1.3601534,5.0,5.92188567,1.3601499,2.50000003,-9.31885369e-13
0.03275,1.37830724,5.0,5.93716155,1.3783019,2.50000004,-9.4716127e-13
0.03325,1.39637054,5.0,5.95234408,1.39636706,2.50000003,-9.62343807e-13
0.03375,1.41434375,5.0,5.96742627,1.41433843,2.50000004,-9.7742601e-13
0.03425,1.43222732,5.0,5.98241613,1.43222385,2.50000003,-9.9241588e-13
0.03475,1.45002169,5.0,5.99730687,1.45001639,2.50000004,-1.00730664e-12
0.03525,1.46772731,5.0,6.01210636,1.46772385,2.50000003,-1.02210614e-12
0.03575,1.48534462,5.0,6.02680766,1.48533934,2.50000004,-1.03680745e-12
0.03625,1.50287407,5.0,6.04141855,1.50287063,2.50000003,-1.05141835e-12
0.03675,1.52031609,5.0,6.05593231,1.52031082,2.50000004,-1.06593211e-12
0.03725,1.53767111,5.0,6.07035683,1.53766769,2.50000003,-1.08035664e-12
0.03775,1.55493958,5.0,6.08468508,1.55493433,2.50000004,-1.0946849e-12
0.03825,1.57212192,5.0,6.09892486,1.57211851,2.50000003,-1.10892469e-12
0.03875,1.58921856,5.0,6.11306938,1.58921333,2.50000004,-1.12306921e-12
0.03925,1.60622993,5.0,6.12712642,1.60622654,2.50000003,-1.13712626e-12
0.03975,1.62315646,5.0,6.1410893,1.62315125,2.50000004,-1.15108914e-12
0.04025,1.63999857,5.0,6.15496566,1.63999519,2.50000003,-1.16496551e-12
0.04075,1.65675667,5.0,6.16874872,1.65675148,2.50000004,-1.17874857e-12
0.04125,1.67343119,5.0,6.18244625,1.67342783,2.50000003,-1.19244611e-12
0.04175,1.69002255,5.0,6.19605145,1.69001738,2.50000004,-1.20605131e-12
0.04225,1.70653116,5.0,6.20957198,1.70652781,2.50000003,-1.21957185e-12
0.04275,1.72295743,5.0,6.22300102,1.72295228,2.50000004,-1.23300089e-12
0.04325,1.73930178,5.0,6.23634639,1.73929844,2.50000003,-1.24634627e-12
0.04375,1.75556461,5.0,6.24960123,1.75555947,2.50000004,-1.25960111e-12
0.04425,1.77174632,5.0,6.26277308,1.771743,2.50000003,-1.27277296e-12
0.04475,1.78784733,5.0,6.27585527,1.78784221,2.50000004,-1.28585516e-12
0.04525,1.80386804,5.0,6.28885556,1.80386473,2.50000003,-1.29885545e-12
0.04575,1.81980884,5.0,6.30176718,1.81980373,2.50000004,-1.31176707e-12
0.04625,1.83567014,5.0,6.31459771,1.83566684,2.50000003,-1.32459761e-12
0.04675,1.85145232,5.0,6.32734053,1.85144723,2.50000004,-1.33734043e-12
0.04725,1.8671558,5.0,6.34000333,1.86715251,2.50000003,-1.35000323e-12
0.04775,1.88278095,5.0,6.35257917,1.88277588,2.50000004,-1.36257908e-12
0.04825,1.89832817,5.0,6.36507567,1.89832489,2.50000003,-1.37507557e-12
0.04875,1.91379785,5.0,6.37748613,1.91379279,2.50000004,-1.38748604e-12
0.04925,1.92919037,5.0,6.38981817,1.92918711,2.50000003,-1.39981808e-12
0.04975,1.94450612,5.0,6.40206502,1.94450108,2.50000004,-1.41206493e-12
0.05025,1.95974549,5.0,6.4142342,1.95974224,2.50000003,-1.42423412e-12
0.050625,1.9711251,5.0,6.42330504,1.97112007,2.50000004,-1.43330496e-12
0.051,1.98246212,5.0,6.43233422,1.98245887,2.50000003,-1.44233415e-12
0.0510259751,1.98321197,4.8701246,6.43259948,1.98288596,2.43506507,-1.57247481e-12
0.0510779252,1.98464383,4.61037381,6.43369489,1.98430827,2.30518975,-1.83332105e-12
0.0511818256,1.98710071,4.09087222,6.43547579,1.98676324,2.04543897,-2.35460355e-12
0.0513206216,1.9895372,3.3968922,6.41848255,1.98909626,1.69844984,-3.03159034e-12
0.0514775155,1.99111806,2.61242233,2.01412475,1.94712926,1.3371964,0.000111157179
0.0515904374,1.99146606,2.04781307,1.40784789,1.83317369,1.18105515,0.000556637791
0.0516964905,1.99113245,1.51754744,0.9031216,1.45013295,0.820888423,0.000207369498
0.051841667,1.98958116,0.791665098,0.42730291,0.994079307,0.404282903,1.3121098e-08
0.052,1.98649112,0.0,0.034811286,0.609949942,0.0116797433,-4.22082019e-14
0.0520160595,1.98610519,0.0,0.0347572615,0.609943944,0.0116765197,-4.21487346e-14
0.0520481785,1.9853335,0.0,0.034750177,0.609923637,0.0116701442,-4.21409355e-14
0.0521124164,1.98379106,0.0,0.0347380879,0.60988159,0.0116574137,-4.21276266e-14
0.0522408924,1.98071004,0.0,0.0347118102,0.609798954,0.0116319728,-4.20986955e-14
0.0524978443,1.97456334,0.0,0.0346615014,0.609632412,0.0115812321,-4.2043299e-14
0.0529978443,1.96266098,0.0,0.0345620262,0.609310241,0.0114829759,-4.1933735e-14
0.0534978443,1.95083542,0.0,0.0344646124,0.608986718,0.0113853829,-4.18264037e-14
0.0539978443,1.93908617,0.0,0.0343664312,0.608664376,0.0112884273,-4.17181891e-14
0.0544978443,1.92741273,0.0,0.0342703153,0.608341322,0.011192121,-4.16122138e-14
0.0549978443,1.91581461,0.0,0.0341734032,0.608019451,0.0110964438,-4.15053235e-14
0.0554978443,1.90429132,0.0,0.0340785688,0.607696837,0.0110014077,-4.14006885e-14
0.0559978443,1.89284238,0.0,0.0339829094,0.607375402,0.0109069925,-4.12951069e-14
0.0564978443,1.8814673,0.0,0.0338893404,0.607053195,0.0108132106,-4.11917969e-14
0.0569978443,1.87016561,0.0,0.0337949173,0.606732162,0.0107200413,-4.1087508e-14
0.0574978443,1.85893682,0.0,0.0337025979,0.606410327,0.0106274975,-4.09855078e-14
0.0579978443,1.84778047,0.0,0.0336093949,0.606089663,0.0105355584,-4.08824963e-14
0.0584978443,1.83669608,0.0,0.0335183095,0.605768164,0.0104442369,-4.0781791e-14
0.0589978443,1.82568319,0.0,0.0334263108,0.605447834,0.0103535121,-4.06800414e-14
0.0594978443,1.81474134,0.0,0.033336444,0.605126638,0.0102633974,-4.05806162e-14
0.0599978443,1.80387005,0.0,0.0332456337,0.604806607,0.0101738716,-4.04801134e-14
0.0604978443,1.79306888,0.0,0.0331569704,0.604485677,0.0100849484,-4.03819537e-14
0.0609978443,1.78233737,0.0,0.033067333,0.604165911,0.0099966063,-4.02826826e-14
0.0614978443,1.77167506,0.0,0.0329798581,0.603845213,0.00990885933,-4.01857741e-14
0.0619978443,1.76108152,0.0,0.0328913784,0.603525675,0.00982168592,-4.008772e-14
0.0624978443,1.75055628,0.0,0.0328050772,0.603205173,0.00973510029,-3.99920484e-14
0.0629978443,1.74009891,0.0,0.03271774,0.602885828,0.0096490807,-3.98951964e-14
0.0634978443,1.72970897,0.0,0.0326325979,0.602565486,0.00956364168,-3.98007477e-14
0.0639978443,1.71938602,0.0,0.0325463882,0.602246299,0.00947876125,-3.97050835e-14
0.0644978443,1.70912962,0.0,0.0324623908,0.601926079,0.00939445428,-3.96118439e-14
0.0649978443,1.69893935,0.0,0.0323772939,0.601607013,0.00931069857,-3.95173531e-14
0.0654978443,1.68881476,0.0,0.032294427,0.60128688,0.0092275093,-3.94253088e-14
0.0659978443,1.67875545,0.0,0.0322104283,0.600967898,0.00914486405,-3.93319772e-14
0.0664978443,1.66876097,0.0,0.0321286781,0.600647814,0.00906277831,-3.92411148e-14
0.0669978443,1.65883092,0.0,0.0320457632,0.600328878,0.00898122945,-3.91489284e-14
0.0674978443,1.64896487,0.0,0.0319651159,0.600008806,0.00890023329,-3.90592346e-14
0.0679978443,1.63916241,0.0,0.0318832706,0.59968988,0.00881976693,-3.89681795e-14
0.0684978443,1.62942313,0.0,0.0318037125,0.599369781,0.00873984655,-3.88796411e-14
0.0689978443,1.6197466,0.0,0.0317229228,0.599050826,0.00866044901,-3.87897037e-14
0.0694978443,1.61013244,0.0,0.0316444406,0.598730662,0.00858159082,-3.87023077e-14
0.0699978443,1.60058023,0.0,0.0315646926,0.59841164,0.00850324858,-3.86134743e-14
0.0704978443,1.59108956,0.0,0.0314872731,0.598091371,0.00842543916,-3.8527208e-14
0.0709978443,1.58166005,0.0,0.0314085531,0.597772243,0.00834813891,-3.84394653e-14
0.0714978443,1.57229128,0.0,0.0313321833,0.59745183,0.00827136503,-3.83543159e-14
0.0719978443,1.56298288,0.0,0.0312544779,0.597132556,0.00819509362,-3.82676507e-14
0.0724978443,1.55373444,0.0,0.031179145,0.596811959,0.00811934223,-3.81836059e-14
0.0729978443,1.54454558,0.0,0.0311024407,0.5964925,0.00804408669,-3.80980049e-14
0.0734978443,1.5354159,0.0,0.0310281321,0.596171677,0.00796934491,-3.80150523e-14
0.0739978443,1.52634503,0.0,0.0309524158,0.595851991,0.00789509245,-3.79305027e-14
0.0744978443,1.51733258,0.0,0.0308791191,0.595530902,0.00782134758,-3.78486302e-14
0.0749978443,1.50837818,0.0,0.0308043778,0.595210948,0.00774808558,-3.77651191e-14
0.0754978443,1.49948144,0.0,0.0307320806,0.59488955,0.0076753251,-3.76843148e-14
0.0759978443,1.49064199,0.0,0.0306583014,0.594569286,0.00760304112,-3.76018294e-14
0.0764978443,1.48185946,0.0,0.0305869918,0.594247537,0.00753125267,-3.75220815e-14
0.0769978443,1.47313348,0.0,0.030514162,0.59392692,0.00745993443,-3.74406094e-14
0.0774978443,1.46446368,0.0,0.030443828,0.593604776,0.00738910583,-3.73619062e-14
0.0779978443,1.4558497,0.0,0.0303719351,0.593283762,0.00731874124,-3.7281435e-14
0.0784978443,1.44729117,0.0,0.030302565,0.592961179,0.00724886047,-3.7203765e-14
0.0789978443,1.43878773,0.0,0.0302315966,0.592639725,0.00717943757,-3.71242824e-14
0.0794978443,1.43033902,0.0,0.0301631789,0.592316658,0.00711049278,-3.70476344e-14
0.0799978443,1.4219447,0.0,0.0300931227,0.591994719,0.00704199981,-3.69691282e-14
0.0804978443,1.4136044,0.0,0.030025646,0.591671121,0.00697397931,-3.68934909e-14
0.0809978443,1.40531777,0.0,0.02995649,0.59134865,0.00690640467,-3.68159492e-14
0.0814978443,1.39708447,0.0,0.0298899431,0.591024476,0.00683929693,-3.67413117e-14
0.0819978443,1.38890415,0.0,0.0298216754,0.590701427,0.00677262916,-3.66647225e-14
0.0824978443,1.38077646,0.0,0.0297560472,0.590376627,0.00670642283,-3.65910739e-14
0.0829978443,1.37270107,0.0,0.029688656,0.590052952,0.00664065065,-3.65154255e-14
0.0834978443,1.36467762,0.0,0.0296239358,0.589727479,0.00657533452,-3.64427552e-14
0.0839978443,1.35670579,0.0,0.0295574093,0.58940313,0.00651044679,-3.6368036e-14
0.0844978443,1.34878523,0.0,0.0294935864,0.589076933,0.00644600981,-3.62963334e-14
0.0849978443,1.34091563,0.0,0.0294279132,0.588751859,0.00638199557,-3.62225318e-14
0.0854978443,1.33309663,0.0,0.029364977,0.588424889,0.00631842686,-3.61517866e-14
0.0859978443,1.32532791,0.0,0.0293001458,0.58809904,0.00625527529,-3.60788913e-14
0.0864978443,1.31760916,0.0,0.0292380861,0.587771243,0.00619256411,-3.60090933e-14
0.0869978443,1.30994003,0.0,0.0291740855,0.587444566,0.00613026454,-3.5937093e-14
0.0874978443,1.30232022,0.0,0.029112892,0.58711589,0.00606840032,-3.58682321e-14
0.0879978443,1.29474939,0.0,0.0290497111,0.586788333,0.00600694224,-3.57971156e-14
0.0884978443,1.28722722,0.0,0.0289893739,0.586458724,0.00594591454,-3.5729182e-14
0.0889978443,1.27975342,0.0,0.0289270015,0.586130232,0.0058852876,-3.56589383e-14
0.0894978443,1.27232764,0.0,0.0288675108,0.585799632,0.00582508614,-3.55919221e-14
0.0899978443,1.2649496,0.0,0.0288059362,0.58547015,0.00576528014,-3.55225403e-14
0.0904978443,1.25761896,0.0,0.0287472822,0.585138504,0.00570589479,-3.54564321e-14
0.0909978443,1.25033544,0.0,0.0286864946,0.584807974,0.00564689965,-3.53879013e-14
0.0914978443,1.24309871,0.0,0.028628668,0.584475222,0.00558832044,-3.53226917e-14
0.0919978443,1.23590847,0.0,0.0285686569,0.584143585,0.00553012626,-3.52550012e-14
0.0924978443,1.22876442,0.0,0.0285116481,0.583809669,0.00547234335,-3.51906809e-14
0.0929978443,1.22166627,0.0,0.028452403,0.583476865,0.00541494037,-3.51238201e-14
0.0934978443,1.2146137,0.0,0.0283962031,0.583141721,0.00535794407,-3.50603799e-14
0.0939978443,1.20760643,0.0,0.0283377136,0.582807689,0.00530132265,-3.49943385e-14
0.0944978443,1.20064416,0.0,0.0282823135,0.582471255,0.00524510342,-3.49317695e-14
0.0949978443,1.19372659,0.0,0.0282245694,0.582135931,0.0051892541,-3.48665368e-14
0.0954978443,1.18685344,0.0,0.0281699602,0.581798141,0.00513380255,-3.48048303e-14
0.0959978443,1.18002442,0.0,0.0281129514,0.581461459,0.00507871598,-3.47403962e-14
0.0964978443,1.17323923,0.0,0.0280591246,0.581122247,0.00502402285,-3.46795436e-14
0.0969978443,1.16649759,0.0,0.028002841,0.580784141,0.00496968985,-3.46158978e-14
0.0974978443,1.15979922,0.0,0.027949788,0.580443436,0.00491574602,-3.45558905e-14
0.0979978443,1.15314383,0.0,0.0278942198,0.580103836,0.00486215754,-3.4493023e-14
0.0984978443,1.14653115,0.0,0.0278419323,0.579761569,0.00480895404,-3.44338528e-14
0.0989978443,1.1399609,0.0,0.0277870696,0.579420405,0.00475610117,-3.43717535e-14
0.0994978443,1.1334328,0.0,0.0277355394,0.579076502,0.00470362917,-3.43134123e-14
0.0997489221,1.13017049,0.0,0.0277075487,0.578903812,0.00467741424,-3.42817162e-14
0.1,1.12691871,0.0,0.0276826744,0.578730081,0.00465129745,-3.42535457e-14
0.100037671,1.12651291,0.188352552,0.12107821,0.66753414,0.0980706411,1.92044823e-13
0.100113012,1.12586344,0.565057655,0.307914964,0.8419522,0.28493783,2.08049142e-10
0.100263694,1.12552159,1.31846786,0.861674997,1.1260637,0.659359637,4.67681756e-07
0.100419928,1.12643296,2.09963939,1.73105354,1.12758366,1.04981422,1.54485418e-08
0.100575022,1.12854245,2.87510929,2.51097942,1.12904125,1.43755405,1.30037759e-08
0.100724376,1.13170666,3.62187853,3.2572023,1.13274753,1.81093415,1.32813748e-08
0.101,1.14045792,5.0,4.63964917,1.14081455,2.4999999,1.12361587e-08
0.101029871,1.14161046,5.0,4.67647461,1.1416918,2.50000003,2.70597263e-09
0.101089612,1.14391484,5.0,4.72035895,1.14392301,2.50000004,4.96195531e-10
0.101209095,1.14851946,5.0,4.73955741,1.14851999,2.50000003,2.36329773e-10
0.101448062,1.15771221,5.0,4.75856456,1.15770903,2.50000004,1.13448331e-10
0.101914288,1.17558431,5.0,4.78247282,1.17558091,2.50000003,4.51307465e-11
0.102414288,1.19465869,5.0,4.80193098,1.19465384,2.50000004,2.13595541e-11
0.102914288,1.21363794,5.0,4.82093994,1.21363447,2.50000003,1.03215907e-11
0.103414288,1.23252254,5.0,4.83889394,1.23251744,2.50000004,5.22230977e-12
0.103914288,1.25131294,5.0,4.85628174,1.25130936,2.50000003,2.72285353e-12
0.104414288,1.27000963,5.0,4.87330254,1.27000448,2.50000004,1.4574873e-12
0.104914288,1.28861306,5.0,4.89008496,1.28860946,2.50000003,8.00674831e-13
0.105414288,1.30712372,5.0,4.90668934,1.30711856,2.50000004,4.52090599e-13
0.105914288,1.32554205,5.0,4.92315762,1.32553845,2.50000003,2.61939307e-13
0.106414288,1.34386851,5.0,4.9395028,1.34386337,2.50000004,1.54202442e-13
0.106914288,1.36210358,5.0,4.95574137,1.36209999,2.50000003,8.96116085e-14
0.107414288,1.38024769,5.0,4.97187286,1.38024257,2.50000004,4.7794514e-14
0.107914288,1.39830131,5.0,4.98790703,1.39829774,2.50000003,1.80536549e-14
0.108414288,1.41626489,5.0,5.0038396,1.41625979,2.50000004,-5.21915056e-15
0.108914288,1.43413887,5.0,5.01967788,1.43413532,2.50000003,-2.50049244e-14
0.109414288,1.45192371,5.0,5.03541677,1.45191863,2.50000004,-4.28739186e-14
0.109914288,1.46961985,5.0,5.05106323,1.46961631,2.50000003,-5.9674549e-14
0.110414288,1.48722772,5.0,5.06661175,1.48722265,2.50000004,-7.58504932e-14
0.110914288,1.50474777,5.0,5.08206889,1.50474425,2.50000003,-9.16480832e-14
0.111414288,1.52218045,5.0,5.09742899,1.5221754,2.50000004,-1.0717748e-13
0.111914288,1.53952617,5.0,5.1126988,1.53952267,2.50000003,-1.22536295e-13
0.112414288,1.55678539,5.0,5.12787259,1.55678036,2.50000004,-1.37761346e-13
0.112914288,1.57395852,5.0,5.14295694,1.57395503,2.50000003,-1.52877327e-13
0.113414288,1.59104601,5.0,5.15794627,1.59104099,2.50000004,-1.67887237e-13
0.113914288,1.60804826,5.0,5.17284718,1.60804478,2.50000003,-1.82802137e-13
0.114414288,1.62496572,5.0,5.18765408,1.62496073,2.50000004,-1.97618884e-13
0.114914288,1.6417988,5.0,5.2023735,1.64179534,2.50000003,-2.12345435e-13
0.115414288,1.65854793,5.0,5.21699993,1.65854295,2.50000004,-2.26977166e-13
0.115914288,1.67521352,5.0,5.23153981,1.67521007,2.50000003,-2.41521067e-13
0.116414288,1.69179599,5.0,5.24598735,1.69179103,2.50000004,-2.55971719e-13
0.116914288,1.70829575,5.0,5.26034925,1.70829232,2.50000003,-2.7033607e-13
0.117414288,1.72471323,5.0,5.27462005,1.72470828,2.50000004,-2.8460882e-13
0.117914288,1.74104881,5.0,5.28880611,1.74104539,2.50000003,-2.98796455e-13
0.118414288,1.75730293,5.0,5.3029018,1.757298,2.50000004,-3.12893431e-13
0.118914288,1.77347598,5.0,5.31691362,1.77347257,2.50000003,-3.26906314e-13
0.119414288,1.78956836,5.0,5.33083598,1.78956345,2.50000004,-3.40829552e-13
0.119914288,1.80558048,5.0,5.34467545,1.80557708,2.50000003,-3.54669769e-13
0.120414288,1.82151274,5.0,5.35842636,1.82150785,2.50000004,-3.68421311e-13
0.120914288,1.83736554,5.0,5.37209519,1.83736215,2.50000003,-3.82090679e-13
0.121414288,1.85313927,5.0,5.38567639,1.85313439,2.50000004,-3.95672337e-13
0.121914288,1.86883433,5.0,5.39917638,1.86883096,2.50000003,-4.09172727e-13
0.122414288,1.88445111,5.0,5.4125897,1.88444625,2.50000004,-4.22586392e-13
0.122914288,1.89999,5.0,5.42592268,1.89998664,2.50000003,-4.3591967e-13
0.123414288,1.91545139,5.0,5.43916977,1.91544654,2.50000004,-4.49167029e-13
0.123914288,1.93083567,5.0,5.45233743,1.93083232,2.50000003,-4.62334913e-13
0.124414288,1.94614321,5.0,5.46542007,1.94613838,2.50000004,-4.75417762e-13
0.124914288,1.96137441,5.0,5.47842406,1.96137108,2.50000003,-4.88421933e-13
0.125414288,1.97652965,5.0,5.4913438,1.97652483,2.50000004,-5.01341841e-13
0.125914288,1.99160929,5.0,5.5041858,1.99160597,2.50000003,-5.14183981e-13
0.126414288,2.00661373,5.0,5.51694456,2.00660892,2.50000004,-5.2694288e-13
0.126914288,2.02154333,5.0,5.52962644,2.02154002,2.50000003,-5.39624874e-13
0.127414288,2.03639847,5.0,5.54222583,2.03639368,2.50000004,-5.52224372e-13
0.127914288,2.05117952,5.0,5.55474903,2.05117621,2.50000003,-5.64747671e-13
0.128414288,2.06588685,5.0,5.5671905,2.06588207,2.50000004,-5.77189226e-13
0.128914288,2.08052082,5.0,5.57955669,2.08051753,2.50000003,-5.89555496e-13
0.129414288,2.09508181,5.0,5.59184216,2.09507704,2.50000004,-6.01841037e-13
0.129914288,2.10957017,5.0,5.60405318,2.10956689,2.50000003,-6.14052125e-13
0.130414288,2.12398628,5.0,5.61618419,2.12398152,2.50000004,-6.26183191e-13
0.130914288,2.13833048,5.0,5.62824142,2.1383272,2.50000003,-6.38240482e-13
0.131414288,2.15260314,5.0,5.64021937,2.1525984,2.50000004,-6.50218481e-13
0.131914288,2.16680461,5.0,5.65212444,2.16680134,2.50000003,-6.62123602e-13
0.132414288,2.18093526,5.0,5.66395107,2.18093053,2.50000004,-6.73950278e-13
0.132914288,2.19499542,5.0,5.67570555,2.19499216,2.50000003,-6.85704795e-13
0.133414288,2.20898547,5.0,5.68738242,2.20898075,2.50000004,-6.97381704e-13
0.133914288,2.22290573,5.0,5.69898792,2.22290248,2.50000003,-7.08987235e-13
0.134414288,2.23675657,5.0,5.71051668,2.23675186,2.50000004,-7.20516028e-13
0.134914288,2.25053833,5.0,5.72197483,2.25053508,2.50000003,-7.31974212e-13
0.135414288,2.26425135,5.0,5.73335679,2.26424665,2.50000004,-7.43356204e-13
0.135914288,2.27789597,5.0,5.74466888,2.27789273,2.50000003,-7.54668314e-13
