time,v(N001),v(N002),v(N004),@dled12_1[id]
0.017528,-3.50429734,5.0,0.702803114,0.00631940719
0.017628,-3.39054181,5.0,0.702803114,0.00631940719
0.017728,-3.27344022,5.0,0.702803114,0.00631940719
0.017828,-3.15310814,5.0,0.702803114,0.00631940719
0.017928,-3.02966432,5.0,0.702803114,0.00631940719
0.018028,-2.90323059,5.0,0.702803114,0.00631940719
0.018128,-2.77393172,5.0,0.702803114,0.00631940719
0.018228,-2.64189532,5.0,0.702803114,0.00631940719
0.018328,-2.50725168,5.0,0.702803114,0.00631940719
0.018428,-2.37013369,5.0,0.702803114,0.00631940719
0.018528,-2.23067667,5.0,0.702803114,0.00631940719
0.018628,-2.08901823,5.0,0.702803114,0.00631940719
0.018728,-1.94529819,5.0,0.702803114,0.00631940719
0.018828,-1.79965837,5.0,0.702803114,0.00631940719
0.018928,-1.65224251,5.0,0.702803114,0.00631940719
0.019028,-1.50319608,5.0,0.702803114,0.00631940719
0.019128,-1.35266618,5.0,0.702803114,0.00631940719
0.019228,-1.20080137,5.0,0.702803114,0.00631940719
0.019328,-1.0477515,5.0,0.702803114,0.00631940719
0.019428,-0.893667633,5.0,0.702803114,0.00631940719
0.019528,-0.738701822,5.0,0.702803114,0.00631940719
0.019628,-0.583007002,5.0,0.702803114,0.00631940719
0.019728,-0.426736825,5.0,0.702803114,0.00631940719
0.019828,-0.270045509,5.0,0.702803114,0.00631940719
0.019928,-0.113087692,5.0,0.702803114,0.00631940719
0.020028,0.0439817299,5.0,0.702803114,0.00631940719
0.020128,0.201007747,5.0,0.702803114,0.00631940719
0.020228,0.357835393,5.0,0.702803114,0.00631940719
0.020328,0.514309899,5.0,0.702803114,0.00631940719
0.020428,0.670276844,5.0,0.702803114,0.00631940719
0.020528,0.825582306,5.0,0.702803114,0.00631940719
0.020628,0.980073018,5.0,0.702803114,0.00631940719
0.020728,1.13359652,5.0,0.702803114,0.00631940719
0.020828,1.28600129,5.0,0.702803114,0.00631940719
0.020928,1.43713694,5.0,0.702803114,0.00631940719
0.021028,1.58685431,5.0,0.702803114,0.00631940719
0.021128,1.73500564,5.0,0.702803114,0.00631940719
0.021228,1.88144473,5.0,0.702803114,0.00631940719
0.021328,2.02602706,5.0,0.702803114,0.00631940719
0.021428,2.16860995,5.0,0.702803114,0.00631940719
0.021528,2.30905269,5.0,0.702803114,0.00631940719
0.021628,2.44721666,5.0,0.702803114,0.00631940719
0.021728,2.58296553,5.0,0.702803114,0.00631940719
0.021828,2.71616533,5.0,0.702803114,0.00631940719
0.021928,2.84668459,5.0,0.702803114,0.00631940719
0.022028,2.97439453,5.0,0.702803114,0.00631940719
0.022128,3.09916909,5.0,0.702803114,0.00631940719
0.022228,3.22088515,5.0,0.702803114,0.00631940719
0.022328,3.33942258,5.0,0.702803114,0.00631940719
0.022428,3.45466441,5.0,0.702803114,0.00631940719
0.022528,3.5664969,5.0,0.702803114,0.00631940719
0.022628,3.67480969,5.0,0.702803114,0.00631940719
0.022728,3.77949588,5.0,0.702803114,0.00631940719
0.022828,3.88045217,5.0,0.702803114,0.00631940719
0.022928,3.97757892,5.0,0.702803114,0.00631940719
0.023028,4.07078029,5.0,0.702803114,0.00631940719
0.023128,4.15996428,5.0,0.702803114,0.00631940719
0.023228,4.24504289,5.0,0.702803114,0.00631940719
0.023328,4.32593215,5.0,0.702803114,0.00631940719
0.023428,4.40255224,5.0,0.702803114,0.00631940719
0.023528,4.47482755,5.0,0.702803114,0.00631940719
0.023628,4.54268674,5.0,0.702803114,0.00631940719
0.023728,4.60606285,5.0,0.702803114,0.00631940719
0.023828,4.66489333,5.0,0.702803114,0.00631940719
0.023928,4.71912012,5.0,0.702803114,0.00631940719
0.024028,4.76868971,5.0,0.702803114,0.00631940719
0.024128,4.81355318,5.0,0.702803114,0.00631940719
0.024228,4.85366625,5.0,0.702803114,0.00631940719
0.024328,4.88898934,5.0,0.702803114,0.00631940719
0.024428,4.91948759,5.0,0.702803114,0.00631940719
0.024528,4.9451309,5.0,0.702803114,0.00631940719
0.024628,4.96589396,5.0,0.702803114,0.00631940719
0.024728,4.98175628,5.0,0.702803114,0.00631940719
0.024828,4.99270222,5.0,0.702803114,0.00631940719
0.024928,4.99872095,5.0,0.702803114,0.00631940719
0.025028,4.99980656,5.0,0.702803114,0.00631940719
0.025128,4.99595795,5.0,0.702803114,0.00631940719
0.025228,4.98717895,5.0,0.702803114,0.00631940719
0.025328,4.97347819,5.0,0.702803114,0.00631940719
0.025428,4.95486922,5.0,0.702803114,0.00631940719
0.025528,4.93137038,5.0,0.702803114,0.00631940719
0.025628,4.90300488,5.0,0.702803114,0.00631940719
0.025728,4.86980071,5.0,0.702803114,0.00631940719
0.025828,4.83179063,5.0,0.702803114,0.00631940719
0.025928,4.78901215,5.0,0.702803114,0.00631940719
0.026028,4.7415075,5.0,0.702803114,0.00631940719
0.026128,4.68932356,5.0,0.702803114,0.00631940719
0.026228,4.63251182,5.0,0.702803114,0.00631940719
0.026328,4.57112834,5.0,0.702803114,0.00631940719
0.026428,4.50523372,5.0,0.702803114,0.00631940719
0.026528,4.43489297,5.0,0.702803114,0.00631940719
0.026628,4.36017552,5.0,0.702803114,0.00631940719
0.026728,4.28115511,5.0,0.702803114,0.00631940719
0.026828,4.19790971,5.0,0.702803114,0.00631940719
0.026928,4.11052148,5.0,0.702803114,0.00631940719
0.027028,4.01907666,5.0,0.702803114,0.00631940719
0.027128,3.9236655,5.0,0.702803114,0.00631940719
0.027228,3.82438215,5.0,0.702803114,0.00631940719
0.027328,3.7213246,5.0,0.702803114,0.00631940719
0.027428,3.61459456,5.0,0.702803114,0.00631940719
0.027528,3.50429734,5.0,0.702803114,0.00631940719
0.027628,3.39054181,5.0,0.702803114,0.00631940719
0.027728,3.27344022,5.0,0.702803114,0.00631940719
0.027828,3.15310814,5.0,0.702803114,0.00631940719
0.027928,3.02966432,5.0,0.702803114,0.00631940719
0.028028,2.90323059,5.0,0.702803114,0.00631940719
0.028128,2.77393172,5.0,0.702803114,0.00631940719
0.028228,2.64189532,5.0,0.702803114,0.00631940719
0.028328,2.50725168,5.0,0.702803114,0.00631940719
0.028428,2.37013369,5.0,0.702803114,0.00631940719
0.028528,2.23067667,5.0,0.702803114,0.00631940719
0.028628,2.08901823,5.0,0.702803114,0.00631940719
0.028728,1.94529819,5.0,0.702803114,0.00631940719
0.028828,1.79965837,5.0,0.702803114,0.00631940719
0.028928,1.65224251,5.0,0.702803114,0.00631940719
0.029028,1.50319608,5.0,0.702803114,0.00631940719
0.029128,1.35266618,5.0,0.702803114,0.00631940719
0.029228,1.20080137,5.0,0.702803114,0.00631940719
0.029328,1.0477515,5.0,0.702803114,0.00631940719
0.029428,0.893667633,5.0,0.702803114,0.00631940719
0.029528,0.738701822,5.0,0.702803114,0.00631940719
0.029628,0.583007002,5.0,0.702803114,0.00631940719
0.029728,0.426736825,5.0,0.702803114,0.00631940719
0.029828,0.270045509,5.0,0.702803114,0.00631940719
0.029928,0.113087692,5.0,0.702803114,0.00631940719
0.030028,-0.0439817299,5.0,0.702803114,0.00631940719
0.030128,-0.201007747,5.0,0.702803114,0.00631940719
0.030228,-0.357835393,5.0,0.702803114,0.00631940719
0.030328,-0.514309899,5.0,0.702803114,0.00631940719
0.030428,-0.670276844,5.0,0.702803114,0.00631940719
0.030528,-0.825582306,5.0,0.702803114,0.00631940719
0.030628,-0.980073018,5.0,0.702803114,0.00631940719
0.030728,-1.13359652,5.0,0.702803114,0.00631940719
0.030828,-1.28600129,5.0,0.702803114,0.00631940719
0.030928,-1.43713694,5.0,0.702803114,0.00631940719
0.031028,-1.58685431,5.0,0.702803114,0.00631940719
0.031128,-1.73500564,5.0,0.702803114,0.00631940719
0.031228,-1.88144473,5.0,0.702803114,0.00631940719
0.031328,-2.02602706,5.0,0.702803114,0.00631940719
0.031428,-2.16860995,5.0,0.702803114,0.00631940719
0.031528,-2.30905269,5.0,0.702803114,0.00631940719
0.031628,-2.44721666,5.0,0.702803114,0.00631940719
0.031728,-2.58296553,5.0,0.702803114,0.00631940719
0.031828,-2.71616533,5.0,0.702803114,0.00631940719
0.031928,-2.84668459,5.0,0.702803114,0.00631940719
0.032028,-2.97439453,5.0,0.702803114,0.00631940719
0.032128,-3.09916909,5.0,0.702803114,0.00631940719
0.032228,-3.22088515,5.0,0.702803114,0.00631940719
0.032328,-3.33942258,5.0,0.702803114,0.00631940719
0.032428,-3.45466441,5.0,0.702803114,0.00631940719
0.032528,-3.5664969,5.0,0.702803114,0.00631940719
0.032628,-3.67480969,5.0,0.702803114,0.00631940719
0.032728,-3.77949588,5.0,0.702803114,0.00631940719
0.032828,-3.88045217,5.0,0.702803114,0.00631940719
0.032928,-3.97757892,5.0,0.702803114,0.00631940719
0.033028,-4.07078029,5.0,0.702803114,0.00631940719
0.033128,-4.15996428,5.0,0.702803114,0.00631940719
0.033228,-4.24504289,5.0,0.702803114,0.00631940719
0.033328,-4.32593215,5.0,0.702803114,0.00631940719
0.033428,-4.40255224,5.0,0.702803114,0.00631940719
0.033528,-4.47482755,5.0,0.702803114,0.00631940719
0.033628,-4.54268674,5.0,0.702803114,0.00631940719
0.033728,-4.60606285,5.0,0.702803114,0.00631940719
0.033828,-4.66489333,5.0,0.702803114,0.00631940719
0.033928,-4.71912012,5.0,0.702803114,0.00631940719
0.034028,-4.76868971,5.0,0.702803114,0.00631940719
0.034128,-4.81355318,5.0,0.702803114,0.00631940719
0.034228,-4.85366625,5.0,0.702803114,0.00631940719
0.034328,-4.88898934,5.0,0.702803114,0.00631940719
0.034428,-4.91948759,5.0,0.702803114,0.00631940719
0.034528,-4.9451309,5.0,0.702803114,0.00631940719
0.034628,-4.96589396,5.0,0.702803114,0.00631940719
0.034728,-4.98175628,5.0,0.702803114,0.00631940719
0.034828,-4.99270222,5.0,0.702803114,0.00631940719
0.034928,-4.99872095,5.0,0.702803114,0.00631940719
0.035028,-4.99980656,5.0,0.702803114,0.00631940719
0.035128,-4.99595795,5.0,0.702803114,0.00631940719
0.035228,-4.98717895,5.0,0.702803114,0.00631940719
0.035328,-4.97347819,5.0,0.702803114,0.00631940719
0.035428,-4.95486922,5.0,0.702803114,0.00631940719
0.035528,-4.93137038,5.0,0.702803114,0.00631940719
0.035628,-4.90300488,5.0,0.702803114,0.00631940719
0.035728,-4.86980071,5.0,0.702803114,0.00631940719
0.035828,-4.83179063,5.0,0.702803114,0.00631940719
0.035928,-4.78901215,5.0,0.702803114,0.00631940719
0.036028,-4.7415075,5.0,0.702803114,0.00631940719
0.036128,-4.68932356,5.0,0.702803114,0.00631940719
0.036228,-4.63251182,5.0,0.702803114,0.00631940719
0.036328,-4.57112834,5.0,0.702803114,0.00631940719
0.036428,-4.50523372,5.0,0.702803114,0.00631940719
0.036528,-4.43489297,5.0,0.702803114,0.00631940719
0.036628,-4.36017552,5.0,0.702803114,0.00631940719
0.036728,-4.28115511,5.0,0.702803114,0.00631940719
0.036828,-4.19790971,5.0,0.702803114,0.00631940719
0.036928,-4.11052148,5.0,0.702803114,0.00631940719
0.037028,-4.01907666,5.0,0.702803114,0.00631940719
0.037128,-3.9236655,5.0,0.702803114,0.00631940719
0.037228,-3.82438215,5.0,0.702803114,0.00631940719
0.037328,-3.7213246,5.0,0.702803114,0.00631940719
0.037428,-3.61459456,5.0,0.702803114,0.00631940719
0.037528,-3.50429734,5.0,0.702803114,0.00631940719
0.037628,-3.39054181,5.0,0.702803114,0.00631940719
0.037728,-3.27344022,5.0,0.702803114,0.00631940719
0.037828,-3.15310814,5.0,0.702803114,0.00631940719
0.037928,-3.02966432,5.0,0.702803114,0.00631940719
0.038028,-2.90323059,5.0,0.702803114,0.00631940719
0.038128,-2.77393172,5.0,0.702803114,0.00631940719
0.038228,-2.64189532,5.0,0.702803114,0.00631940719
0.038328,-2.50725168,5.0,0.702803114,0.00631940719
