time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011)
0.00122116727,-24.99993,-25.0,24.99993,25.0,0.0230968969,0.0228493316,0.189584598,0.0188040181,0.00417601534,0.18953346,0.0196727021
0.00123116727,-24.99993,-25.0,24.99993,25.0,0.0232678588,0.0230224758,0.191479935,0.0189835176,0.00417686804,0.191446883,0.0198601445
0.00124116727,-24.99993,-25.0,24.99993,25.0,0.023363863,0.0231207136,0.192551187,0.0190881201,0.00417772687,0.192536304,0.019969208
0.00125116727,-24.99993,-25.0,24.99993,25.0,0.0233845314,0.023143641,0.192794043,0.0191174131,0.00417858842,0.192797436,0.0199994621
0.00126116727,-24.99993,-25.0,24.99993,25.0,0.0233297822,0.0230911842,0.192207632,0.0190712807,0.00417944925,0.19222924,0.0199507875
0.00127116727,-24.99993,-25.0,24.99993,25.0,0.023199832,0.022963534,0.190794187,0.0189499053,0.00418030596,0.190833971,0.0198233763
0.00128116727,-24.99993,-25.0,24.99993,25.0,0.0229951935,0.0227612108,0.188559372,0.0187537655,0.00418115512,0.188617129,0.0196177312
0.00129116727,-24.99993,-25.0,24.99993,25.0,0.0227166749,0.022484997,0.185511927,0.0184836357,0.00418199337,0.185587475,0.0193346639
0.00130116727,-24.99993,-25.0,24.99993,25.0,0.0223653754,0.0221359989,0.181663964,0.0181405817,0.00418281738,0.181756959,0.0189752916
0.00131116727,-24.99993,-25.0,24.99993,25.0,0.0219426818,0.0217155784,0.177030589,0.0177259577,0.00418362386,0.177140709,0.0185410324
0.00132116727,-24.99993,-25.0,24.99993,25.0,0.0214502622,0.0212254104,0.171630172,0.0172413996,0.00418440961,0.171756938,0.0180336003
0.00133116727,-24.99993,-25.0,24.99993,25.0,0.0208900605,0.0206674141,0.165483949,0.0166888202,0.0041851715,0.165626904,0.0174549977
0.00134116727,-24.99993,-25.0,24.99993,25.0,0.0202642874,0.0200438074,0.158616257,0.0160703997,0.0041859065,0.158774794,0.0168075083
0.00135116727,-24.99993,-25.0,24.99993,25.0,0.0195754132,0.0193570361,0.151054125,0.0153885793,0.00418661169,0.151227661,0.0160936873
0.00136116727,-24.99993,-25.0,24.99993,25.0,0.0188261564,0.0186098262,0.142827477,0.0146460494,0.00418728426,0.143015285,0.0153163519
0.00137116727,-24.99993,-25.0,24.99993,25.0,0.0180194745,0.0178051115,0.133968705,0.0138457407,0.00418792153,0.134170086,0.0144785698
0.00138116727,-24.99993,-25.0,24.99993,25.0,0.017158551,0.0169460832,0.12451285,0.0129908113,0.00418852095,0.124726967,0.0135836475
0.00139116727,-24.99993,-25.0,24.99993,25.0,0.0162467841,0.0160361168,0.114497157,0.0120846356,0.00418908015,0.114723206,0.0126351167
0.00140116727,-24.99993,-25.0,24.99993,25.0,0.015287772,0.0150788184,0.103961231,0.0111307896,0.00418959688,0.104198279,0.0116367208
0.00141116727,-24.99993,-25.0,24.99993,25.0,0.0142853001,0.0140779518,0.0929465799,0.0101330378,0.00419006909,0.0931937321,0.0105924001
0.00142116727,-24.99993,-25.0,24.99993,25.0,0.0132433245,0.0130374814,0.0814967505,0.00909531768,0.00419049488,0.081752991,0.00950627611
0.00143116727,-24.99993,-25.0,24.99993,25.0,0.012165958,0.0119614995,0.0696568596,0.00802172495,0.00419087255,0.0699212172,0.00838263515
0.00144116727,-24.99993,-25.0,24.99993,25.0,0.0110574524,0.010854267,0.0574737086,0.00691649622,0.00419120059,0.0577451001,0.00722591175
0.00145116727,-24.99993,-25.0,24.99993,25.0,0.00992218286,0.00972013959,0.0449953098,0.00578399367,0.00419147768,0.0452727037,0.00604067099
0.00146116727,-24.99993,-25.0,24.99993,25.0,0.00876462976,0.00856360744,0.0322709833,0.00462868642,0.00419170269,0.0325532456,0.00483159045
0.00147116727,-24.99993,-25.0,24.99993,25.0,0.00758936196,0.00738922117,0.0193508784,0.00345513426,0.00419187472,0.0196369339,0.00360344184
0.00148116727,-24.99993,-25.0,24.99993,25.0,0.00640101758,0.00620162953,0.00628605733,0.00226796832,0.00419199306,0.00657473849,0.00236107209
0.00149116727,-24.99993,-25.0,24.99993,25.0,0.00520428702,0.00500550596,-0.00687198573,0.00107187412,0.00419205722,-0.00658178007,0.00110938426
0.00150116727,-24.99993,-25.0,24.99993,25.0,0.0040038931,0.00380558478,-0.0200712508,-0.000128428226,0.00419206692,-0.0197807038,-0.0001466818
0.00151116727,-24.99993,-25.0,24.99993,25.0,0.00280457379,0.00260658828,-0.0332597118,-0.00132820136,0.00419202211,-0.0329699327,-0.00140216897
0.00152116727,-24.99993,-25.0,24.99993,25.0,0.00161106211,0.00141326193,-0.04638525,-0.00252271068,0.00419192292,-0.0460974196,-0.00265212242
0.00153116727,-24.99993,-25.0,24.99993,25.0,0.000428068878,0.000230302199,-0.059396129,-0.00370724166,0.00419176974,-0.0591113466,-0.00389160916
0.00154116727,-24.99993,-25.0,24.99993,25.0,-0.000739737311,-0.000937608961,-0.0722409321,-0.00487711985,0.00419156313,-0.071960358,-0.0051157375
0.00155116727,-24.99993,-25.0,24.99993,25.0,-0.00188774711,-0.00208587515,-0.0848690297,-0.00602772796,0.0041913039,-0.0845937352,-0.00631967635
0.00156116727,-24.99993,-25.0,24.99993,25.0,-0.00301142997,-0.00320995155,-0.0972305169,-0.00715452539,0.00419099303,-0.0969616244,-0.00749867433
0.00157116727,-24.99993,-25.0,24.99993,25.0,-0.00410635068,-0.00430541456,-0.109276671,-0.00825306488,0.00419063174,-0.109015206,-0.00864807847
0.00158116727,-24.99993,-25.0,24.99993,25.0,-0.00516818821,-0.00536792795,-0.120959883,-0.00931901132,0.00419022141,-0.120706913,-0.00976335259
0.00159116727,-24.99993,-25.0,24.99993,25.0,-0.00619275143,-0.00639331088,-0.132234108,-0.0103481576,0.00418976366,-0.131990596,-0.0108400952
0.00160116727,-24.99993,-25.0,24.99993,25.0,-0.00717599698,-0.00737750389,-0.143054784,-0.0113364425,0.00418926025,-0.142821726,-0.0118740569
0.00161116727,-24.99993,-25.0,24.99993,25.0,-0.00811404389,-0.00831663504,-0.153379268,-0.0122799653,0.00418871316,-0.15315755,-0.0128611572
0.00162116727,-24.99993,-25.0,24.99993,25.0,-0.00900319024,-0.00920698547,-0.16316675,-0.0131750029,0.00418812451,-0.16295728,-0.0137975003
0.00163116727,-24.99993,-25.0,24.99993,25.0,-0.00983992643,-0.0100450534,-0.17237866,-0.0140180224,0.00418749661,-0.172182232,-0.014679391
