time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N009),v(N010),@ddiode7_1[id]
3.72948401e-06,3.97198169e-18,9.0,0.00144096145,2.51730279e-08,0.66010643,1.28190635,8.99999914,0.00144248856,0.000117154473,-3.49055222e-20
4.72948401e-06,4.98547822e-18,9.0,0.00182691054,3.92175007e-08,0.660106458,1.28193758,8.99999914,0.00182936602,0.000148559256,-5.43799198e-20
5.72948401e-06,5.28484835e-18,9.0,0.00221265254,5.63121236e-08,0.660106493,1.28196875,8.99999914,0.00221625563,0.000179958173,-7.80837234e-20
6.72948401e-06,6.77219188e-18,9.0,0.00259817227,7.64383071e-08,0.660106533,1.28199987,8.99999914,0.00260314206,0.000211349986,-1.05991154e-19
7.72948401e-06,7.73569223e-18,9.0,0.00298345454,9.95772532e-08,0.660106579,1.28203093,8.99999914,0.00299001003,0.000242733456,-1.38076144e-19
8.72948401e-06,8.03203246e-18,9.0,0.00336848421,1.2570995e-07,0.660106631,1.28206192,8.99999914,0.00337684422,0.000274107342,-1.74312327e-19
9.72948401e-06,9.52010178e-18,9.0,0.00375324611,1.54817183e-07,0.66010669,1.28209286,8.99999914,0.00376362934,0.000305470408,-2.14673056e-19
1.0729484e-05,1.04329235e-17,9.0,0.0041377251,1.86879527e-07,0.660106754,1.28212372,8.99999914,0.00415035008,0.000336821414,-2.59131393e-19
1.1729484e-05,1.0727078e-17,9.0,0.00452190606,2.21877359e-07,0.660106824,1.28215452,8.99999914,0.00453699116,0.000368159122,-3.07660123e-19
1.2729484e-05,1.22139716e-17,9.0,0.00490577385,2.59790853e-07,0.660106899,1.28218524,8.99999914,0.00492353728,0.000399482297,-3.60231751e-19
1.3729484e-05,1.3075528e-17,9.0,0.00528931339,3.00599987e-07,0.660106981,1.28221589,8.99999914,0.00530997314,0.000430789701,-4.16818508e-19
1.4729484e-05,1.33683248e-17,9.0,0.00567250956,3.44284542e-07,0.660107068,1.28224646,8.99999914,0.00569628347,0.000462080097,-4.77392354e-19
1.5729484e-05,1.48521223e-17,9.0,0.00605534729,3.90824107e-07,0.660107162,1.28227694,8.99999914,0.00608245298,0.000493352252,-5.4192498e-19
1.6729484e-05,1.56619224e-17,9.0,0.00643781152,4.40198079e-07,0.66010726,1.28230735,8.99999914,0.0064684664,0.00052460493,-6.10387813e-19
1.7729484e-05,1.59541701e-17,9.0,0.00681988718,4.92385671e-07,0.660107365,1.28233766,8.99999914,0.00685430846,0.000555836897,-6.8275202e-19
1.8729484e-05,1.74329356e-17,9.0,0.00720155925,5.47365903e-07,0.660107475,1.28236789,8.99999914,0.00723996389,0.000587046921,-7.58988508e-19
1.9729484e-05,1.81905845e-17,9.0,0.00758281271,6.0511762e-07,0.66010759,1.28239802,8.99999914,0.00762541745,0.00061823377,-8.39067932e-19
2.0729484e-05,1.84830691e-17,9.0,0.00796363254,6.65619478e-07,0.660107711,1.28242806,8.99999914,0.00801065389,0.000649396211,-9.22960691e-19
2.1729484e-05,1.99548537e-17,9.0,0.00834400376,7.28849961e-07,0.660107838,1.282458,8.99999914,0.00839565796,0.000680533016,-1.01063694e-18
2.2729484e-05,2.06600518e-17,9.0,0.00872391141,7.94787373e-07,0.660107969,1.28248784,8.99999914,0.00878041445,0.000711642954,-1.1020666e-18
2.3729484e-05,2.09535345e-17,9.0,0.00910334052,8.63409848e-07,0.660108107,1.28251758,8.99999914,0.00916490812,0.000742724798,-1.19721932e-18
2.4729484e-05,2.24163812e-17,9.0,0.00948227618,9.34695343e-07,0.660108249,1.28254721,8.99999914,0.00954912378,0.00077377732,-1.29606455e-18
2.5729484e-05,2.30689241e-17,9.0,0.00986070346,1.00862165e-06,0.660108397,1.28257674,8.99999914,0.00993304623,0.000804799295,-1.39857148e-18
2.6729484e-05,2.3364138e-17,9.0,0.0102386075,1.0851664e-06,0.66010855,1.28260615,8.99999914,0.0103166603,0.000835789497,-1.50470907e-18
2.7729484e-05,2.48160837e-17,9.0,0.0106159734,1.16430705e-06,0.660108709,1.28263545,8.99999914,0.0106999507,0.000866746705,-1.61444608e-18
2.8729484e-05,2.54158619e-17,9.0,0.0109927862,1.24602091e-06,0.660108872,1.28266463,8.99999914,0.0110829025,0.000897669694,-1.727751e-18
2.9729484e-05,2.57135094e-17,9.0,0.0113690313,1.3302851e-06,0.66010904,1.2826937,8.99999914,0.0114655003,0.000928557245,-1.84459215e-18
3.0729484e-05,2.71525891e-17,9.0,0.0117446937,1.41707663e-06,0.660109214,1.28272264,8.99999914,0.0118477292,0.000959408138,-1.96493758e-18
3.1729484e-05,2.76995867e-17,9.0,0.0121197588,1.50637231e-06,0.660109393,1.28275146,8.99999914,0.0122295739,0.000990221156,-2.08875518e-18
3.2729484e-05,2.80003372e-17,9.0,0.0124942116,1.59814884e-06,0.660109576,1.28278015,8.99999914,0.0126110193,0.00102099508,-2.21601259e-18
3.3729484e-05,2.94245876e-17,9.0,0.0128680376,1.69238273e-06,0.660109765,1.28280871,8.99999914,0.0129920505,0.0010517287,-2.34667726e-18
3.4729484e-05,2.99188817e-17,9.0,0.0132412219,1.78905037e-06,0.660109958,1.28283714,8.99999914,0.0133726522,0.0010824208,-2.48071643e-18
3.5729484e-05,3.02233684e-17,9.0,0.01361375,1.88812801e-06,0.660110156,1.28286544,8.99999914,0.0137528095,0.00111307016,-2.61809714e-18
3.6729484e-05,3.16308313e-17,9.0,0.013985607,1.98959174e-06,0.660110359,1.28289361,8.99999914,0.0141325073,0.00114367559,-2.75878625e-18
3.7729484e-05,3.20725911e-17,9.0,0.0143567785,2.09341752e-06,0.660110567,1.28292163,8.99999914,0.0145117306,0.00117423586,-2.90275041e-18
3.8729484e-05,3.23814092e-17,9.0,0.0147272498,2.19958116e-06,0.660110779,1.28294951,8.99999914,0.0148904644,0.00120474977,-3.04995607e-18
3.9729484e-05,3.37701352e-17,9.0,0.0150970063,2.30805836e-06,0.660110996,1.28297725,8.99999914,0.0152686937,0.00123521613,-3.20036951e-18
4.0729484e-05,3.415962e-17,9.0,0.0154660334,2.41882468e-06,0.660111218,1.28300484,8.99999914,0.0156464035,0.00126563372,-3.35395684e-18
4.1729484e-05,3.44733244e-17,9.0,0.0158343167,2.53185553e-06,0.660111444,1.28303229,8.99999914,0.016023579,0.00129600135,-3.51068396e-18
4.2729484e-05,3.58413765e-17,9.0,0.0162018417,2.64712621e-06,0.660111674,1.28305958,8.99999914,0.0164002051,0.00132631781,-3.67051661e-18
4.3729484e-05,3.6178935e-17,9.0,0.0165685938,2.76461191e-06,0.660111909,1.28308672,8.99999914,0.016776267,0.00135658191,-3.83342035e-18
4.4729484e-05,3.6498038e-17,9.0,0.0169345587,2.88428767e-06,0.660112148,1.28311371,8.99999914,0.0171517499,0.00138679245,-3.99936059e-18
4.5729484e-05,3.78434948e-17,9.0,0.017299722,3.00612842e-06,0.660112392,1.28314054,8.99999914,0.0175266388,0.00141694825,-4.16830255e-18
4.6729484e-05,3.81295634e-17,9.0,0.0176640692,3.13010899e-06,0.66011264,1.28316721,8.99999914,0.0179009189,0.00144704811,-4.3402113e-18
4.7729484e-05,3.8454533e-17,9.0,0.0180275861,3.25620406e-06,0.660112892,1.28319372,8.99999914,0.0182745755,0.00147709084,-4.51505175e-18
4.8729484e-05,3.97754929e-17,9.0,0.0183902584,3.38438823e-06,0.660113149,1.28322006,8.99999914,0.0186475937,0.00150707526,-4.69278864e-18
4.9729484e-05,4.00105934e-17,9.0,0.0187520717,3.51463597e-06,0.660113409,1.28324624,8.99999914,0.0190199588,0.00153700018,-4.87338659e-18
5.0729484e-05,4.03418508e-17,9.0,0.0191130118,3.64692167e-06,0.660113674,1.28327225,8.99999914,0.0193916561,0.00156686442,-5.05681004e-18
5.1729484e-05,4.16364355e-17,9.0,0.0194730646,3.78121957e-06,0.660113942,1.28329809,8.99999914,0.0197626708,0.00159666681,-5.24302329e-18
5.2729484e-05,4.18211735e-17,9.0,0.0198322159,3.91750385e-06,0.660114215,1.28332375,8.99999914,0.0201329883,0.00162640616,-5.43199051e-18
5.3729484e-05,4.21590923e-17,9.0,0.0201904514,4.05574856e-06,0.660114491,1.28334924,8.99999914,0.020502594,0.00165608131,-5.62367573e-18
5.4729484e-05,4.34254499e-17,9.0,0.0205477573,4.19592768e-06,0.660114772,1.28337456,8.99999914,0.0208714732,0.00168569107,-5.81804283e-18
5.5729484e-05,4.35605128e-17,9.0,0.0209041193,4.33801508e-06,0.660115056,1.28339969,8.99999914,0.0212396113,0.00171523429,-6.01505557e-18
5.6729484e-05,4.39054168e-17,9.0,0.0212595234,4.48198452e-06,0.660115344,1.28342465,8.99999914,0.0216069937,0.00174470979,-6.21467758e-18
5.7729484e-05,4.51417258e-17,9.0,0.0216139557,4.6278097e-06,0.660115636,1.28344942,8.99999914,0.021973606,0.00177411642,-6.41687236e-18
5.8729484e-05,4.52278802e-17,9.0,0.0219674023,4.77546422e-06,0.660115931,1.283474,8.99999914,0.0223394337,0.001803453,-6.62160329e-18
5.9729484e-05,4.55800422e-17,9.0,0.0223198492,4.92492159e-06,0.66011623,1.2834984,8.99999914,0.0227044621,0.00183271839,-6.82883365e-18
6.0729484e-05,4.6784515e-17,9.0,0.0226712825,5.07615524e-06,0.660116532,1.28352261,8.99999914,0.023068677,0.00186191143,-7.03852656e-18
6.1729484e-05,4.68226047e-17,9.0,0.0230216884,5.22913851e-06,0.660116838,1.28354663,8.99999914,0.0234320639,0.00189103096,-7.25064508e-18
6.2729484e-05,4.71822448e-17,9.0,0.0233710532,5.38384469e-06,0.660117148,1.28357046,8.99999914,0.0237946085,0.00192007584,-7.46515213e-18
6.3729484e-05,4.83531312e-17,9.0,0.0237193631,5.54024697e-06,0.66011746,1.28359409,8.99999914,0.0241562963,0.00194904491,-7.68201052e-18
6.4729484e-05,4.83440741e-17,9.0,0.0240666043,5.69831847e-06,0.660117777,1.28361752,8.99999914,0.0245171131,0.00197793704,-7.90118299e-18
6.5729484e-05,4.87113595e-17,9.0,0.0244127633,5.85803223e-06,0.660118096,1.28364076,8.99999914,0.0248770446,0.00200675109,-8.12263215e-18
6.6729484e-05,4.984695e-17,9.0,0.0247578264,6.01936125e-06,0.660118419,1.2836638,8.99999914,0.0252360766,0.00203548591,-8.34632053e-18
6.7729484e-05,4.97917358e-17,9.0,0.02510178,6.18227843e-06,0.660118744,1.28368663,8.99999914,0.0255941949,0.00206414037,-8.57221057e-18
6.8729484e-05,5.01667791e-17,9.0,0.0254446106,6.34675664e-06,0.660119073,1.28370926,8.99999914,0.0259513853,0.00209271335,-8.80026462e-18
6.9729484e-05,5.12654082e-17,9.0,0.0257863047,6.51276866e-06,0.660119405,1.28373168,8.99999914,0.0263076336,0.0021212037,-9.03044493e-18
7.0729484e-05,5.11650955e-17,9.0,0.0261268489,6.68028722e-06,0.66011974,1.2837539,8.99999914,0.0266629259,0.00214961032,-9.26271368e-18
7.1729484e-05,5.15479542e-17,9.0,0.0264662297,6.84928499e-06,0.660120078,1.28377591,8.99999914,0.0270172479,0.00217793208,-9.49703298e-18
7.2729484e-05,5.26080039e-17,9.0,0.0268044339,7.01973461e-06,0.660120419,1.2837977,8.99999914,0.0273705858,0.00220616785,-9.73336486e-18
7.3729484e-05,5.24637174e-17,9.0,0.0271414481,7.19160863e-06,0.660120763,1.28381929,8.99999914,0.0277229255,0.00223431653,-9.97167126e-18
7.4729484e-05,5.28543929e-17,9.0,0.027477259,7.36487957e-06,0.66012111,1.28384065,8.99999914,0.0280742531,0.002262377,-1.02119141e-17
7.5729484e-05,5.3874296e-17,9.0,0.0278118534,7.53951992e-06,0.660121459,1.28386181,8.99999914,0.0284245546,0.00229034815,-1.04540551e-17
7.6729484e-05,5.36872231e-17,9.0,0.0281452182,7.71550208e-06,0.660121811,1.28388274,8.99999914,0.0287738163,0.00231822889,-1.06980562e-17
7.7729484e-05,5.40856607e-17,9.0,0.0284773403,7.89279845e-06,0.660122165,1.28390346,8.99999914,0.0291220244,0.0023460181,-1.09438789e-17
7.8729484e-05,5.50639036e-17,9.0,0.0288082066,8.07138137e-06,0.660122523,1.28392395,8.99999914,0.029469165,0.0023737147,-1.1191485e-17
7.9729484e-05,5.48352919e-17,9.0,0.029137804,8.25122315e-06,0.660122882,1.28394423,8.99999914,0.0298152243,0.00240131759,-1.1440836e-17
8.0729484e-05,5.52413802e-17,9.0,0.0294661197,8.43229605e-06,0.660123244,1.28396428,8.99999914,0.0301601889,0.00242882568,-1.16918935e-17
8.1729484e-05,5.61765061e-17,9.0,0.0297931407,8.61457232e-06,0.660123609,1.2839841,8.99999914,0.0305040448,0.00245623789,-1.19446189e-17
8.2729484e-05,5.59076593e-17,9.0,0.030118854,8.79802415e-06,0.660123976,1.2840037,8.99999914,0.0308467787,0.00248355312,-1.21989738e-17
8.3729484e-05,5.63212304e-17,9.0,0.0304432471,8.98262373e-06,0.660124345,1.28402306,8.99999914,0.0311883768,0.00251077031,-1.24549195e-17
8.4729484e-05,5.72118424e-17,9.0,0.0307663069,9.1683432e-06,0.660124717,1.2840422,8.99999914,0.0315288258,0.00253788838,-1.27124174e-17
8.5729484e-05,5.69041171e-17,9.0,0.031088021,9.3551547e-06,0.66012509,1.28406111,8.99999914,0.0318681121,0.00256490626,-1.29714288e-17
8.6729484e-05,5.73249466e-17,9.0,0.0314083765,9.54303032e-06,0.660125466,1.28407978,8.99999914,0.0322062222,0.00259182288,-1.32319152e-17
8.7729484e-05,5.81697108e-17,9.0,0.0317273609,9.73194216e-06,0.660125844,1.28409822,8.99999914,0.0325431429,0.00261863717,-1.34938377e-17
8.8729484e-05,5.78245132e-17,9.0,0.0320449617,9.92186228e-06,0.660126224,1.28411643,8.99999914,0.0328788608,0.00264534809,-1.37571576e-17
8.9729484e-05,5.82523197e-17,9.0,0.0323611663,1.01127627e-05,0.660126605,1.28413439,8.99999914,0.0332133627,0.00267195458,-1.40218362e-17
9.0729484e-05,5.90499672e-17,9.0,0.0326759623,1.03046156e-05,0.660126989,1.28415212,8.99999914,0.0335466351,0.00269845558,-1.42878347e-17
9.1729484e-05,5.86687499e-17,9.0,0.0329893374,1.04973928e-05,0.660127375,1.28416961,8.99999914,0.0338786651,0.00272485005,-1.45551143e-17
9.2729484e-05,5.91031964e-17,9.0,0.0333012792,1.06910665e-05,0.660127762,1.28418686,8.99999914,0.0342094395,0.00275113695,-1.48236361e-17
9.3729484e-05,5.98525266e-17,9.0,0.0336117754,1.08856086e-05,0.660128151,1.28420387,8.99999914,0.0345389451,0.00277731524,-1.50933615e-17
9.4729484e-05,5.94367846e-17,9.0,0.0339208138,1.10809911e-05,0.660128542,1.28422063,8.99999914,0.0348671689,0.00280338388,-1.53642516e-17
9.5729484e-05,5.98774778e-17,9.0,0.0342283824,1.12771861e-05,0.660128934,1.28423715,8.99999914,0.035194098,0.00282934185,-1.56362676e-17
9.6729484e-05,6.05773608e-17,9.0,0.0345344689,1.14741656e-05,0.660129328,1.28425342,8.99999914,0.0355197195,0.00285518813,-1.59093706e-17
9.7729484e-05,6.01286278e-17,9.0,0.0348390613,1.16719016e-05,0.660129724,1.28426945,8.99999914,0.0358440203,0.00288092168,-1.61835219e-17
9.8729484e-05,6.05751201e-17,9.0,0.0351421477,1.18703661e-05,0.660130121,1.28428523,8.99999914,0.0361669877,0.0029065415,-1.64586826e-17
9.9729484e-05,6.12244987e-17,9.0,0.0354437162,1.20695311e-05,0.660130519,1.28430076,8.99999914,0.036488609,0.00293204658,-1.6734814e-17
0.000100729484,6.07443438e-17,9.0,0.0357437548,1.22693687e-05,0.660130919,1.28431604,8.99999914,0.0368088713,0.0029574359,-1.70118773e-17
0.000101729484,6.11961331e-17,9.0,0.0360422518,1.24698509e-05,0.66013132,1.28433106,8.99999914,0.0371277621,0.00298270847,-1.72898337e-17
0.000102729484,6.17940253e-17,9.0,0.0363391955,1.26709498e-05,0.660131722,1.28434584,8.99999914,0.0374452687,0.00300786329,-1.75686445e-17
0.000103729484,6.12840485e-17,9.0,0.0366345741,1.28726374e-05,0.660132125,1.28436036,8.99999914,0.0377613785,0.00303289937,-1.78482709e-17
0.000104729484,6.17405796e-17,9.0,0.0369283761,1.30748859e-05,0.66013253,1.28437463,8.99999914,0.038076079,0.0030578157,-1.81286743e-17
0.000105729484,6.22860812e-17,9.0,0.0372205899,1.32776674e-05,0.660132935,1.28438864,8.99999914,0.0383893578,0.00308261133,-1.84098161e-17
0.000106729484,6.17479104e-17,9.0,0.037511204,1.34809539e-05,0.660133342,1.2844024,8.99999914,0.0387012025,0.00310728525,-1.86916575e-17
0.000107729484,6.22085762e-17,9.0,0.0378002069,1.36847178e-05,0.660133749,1.2844159,8.99999914,0.0390116008,0.00313183651,-1.89741599e-17
0.000108729484,6.27008617e-17,9.0,0.0380875874,1.38889311e-05,0.660134158,1.28442914,8.99999914,0.0393205403,0.00315626412,-1.92572849e-17
0.000109729484,6.21361483e-17,9.0,0.0383733341,1.4093566e-05,0.660134567,1.28444212,8.99999914,0.0396280089,0.00318056713,-1.95409939e-17
0.000110729484,6.26002912e-17,9.0,0.0386574358,1.42985949e-05,0.660134977,1.28445484,8.99999914,0.0399339943,0.00320474458,-1.98252484e-17
0.000111729484,6.30386167e-17,9.0,0.0389398813,1.450399e-05,0.660135388,1.2844673,8.99999914,0.0402384845,0.00322879551,-2.01100099e-17
0.000112729484,6.24490316e-17,9.0,0.0392206595,1.47097235e-05,0.660135799,1.28447949,8.99999914,0.0405414673,0.00325271898,-2.03952402e-17
0.000113729484,6.29159447e-17,9.0,0.0394997593,1.4915768e-05,0.660136211,1.28449143,8.99999914,0.040842931,0.00327651403,-2.06809008e-17
0.000114729484,6.32996486e-17,9.0,0.0397771699,1.51220957e-05,0.660136624,1.2845031,8.99999914,0.0411428634,0.00330017973,-2.09669534e-17
0.000115729484,6.2686879e-17,9.0,0.0400528802,1.53286791e-05,0.660137037,1.28451451,8.99999914,0.0414412527,0.00332371514,-2.125336e-17
0.000116729484,6.31558079e-17,9.0,0.0403268795,1.55354907e-05,0.660137451,1.28452565,8.99999914,0.0417380871,0.00334711934,-2.15400822e-17
0.000117729484,6.34843131e-17,9.0,0.040599157,1.5742503e-05,0.660137865,1.28453653,8.99999914,0.042033355,0.0033703914,-2.1827082e-17
0.000118729484,6.28500581e-17,9.0,0.0408697019,1.59496885e-05,0.660138279,1.28454714,8.99999914,0.0423270445,0.00339353041,-2.21143214e-17
0.000119729484,6.33202023e-17,9.0,0.0411385037,1.61570199e-05,0.660138694,1.28455748,8.99999914,0.042619144,0.00341653544,-2.24017624e-17
0.000120729484,6.35930177e-17,9.0,0.0414055517,1.63644699e-05,0.660139109,1.28456756,8.99999914,0.0429096421,0.0034394056,-2.26893671e-17
0.000121729484,6.29389843e-17,9.0,0.0416708355,1.65720111e-05,0.660139524,1.28457737,8.99999914,0.0431985272,0.00346213997,-2.29770977e-17
0.000122729484,6.34094993e-17,9.0,0.0419343447,1.67796163e-05,0.660139939,1.2845869,8.99999914,0.0434857878,0.00348473766,-2.32649164e-17
0.000123729484,6.362622e-17,9.0,0.0421960689,1.69872585e-05,0.660140354,1.28459617,8.99999914,0.0437714126,0.00350719778,-2.35527856e-17
0.000124729484,6.295412e-17,9.0,0.0424559977,1.71949104e-05,0.66014077,1.28460517,8.99999914,0.0440553904,0.00352951945,-2.38406677e-17
0.000125729484,6.34241195e-17,9.0,0.0427141211,1.7402545e-05,0.660141185,1.2846139,8.99999914,0.0443377098,0.00355170177,-2.41285252e-17
0.000126729484,6.35844287e-17,9.0,0.0429704287,1.76101354e-05,0.6601416,1.28462236,8.99999914,0.0446183597,0.00357374388,-2.44163207e-17
0.000127729484,6.28959741e-17,9.0,0.0432249107,1.78176545e-05,0.660142015,1.28463054,8.99999914,0.0448973289,0.00359564491,-2.47040168e-17
0.000128729484,6.33645316e-17,9.0,0.0434775569,1.80250757e-05,0.66014243,1.28463845,8.99999914,0.0451746065,0.00361740398,-2.49915764e-17
0.000129729484,6.34682011e-17,9.0,0.0437283575,1.8232372e-05,0.660142845,1.28464609,8.99999914,0.0454501815,0.00363902024,-2.52789624e-17
0.000130729484,6.27651005e-17,9.0,0.0439773025,1.84395168e-05,0.660143259,1.28465346,8.99999914,0.0457240429,0.00366049285,-2.55661376e-17
0.000131729484,6.32312522e-17,9.0,0.0442243822,1.86464834e-05,0.660143673,1.28466055,8.99999914,0.0459961799,0.00368182094,-2.58530651e-17
0.000132729484,6.32781431e-17,9.0,0.0444695869,1.88532453e-05,0.660144086,1.28466737,8.99999914,0.0462665818,0.00370300368,-2.61397082e-17
0.000133729484,6.25620979e-17,9.0,0.044712907,1.9059776e-05,0.660144499,1.28467392,8.99999914,0.0465352378,0.00372404023,-2.64260301e-17
0.000134729484,6.30248448e-17,9.0,0.0449543329,1.9266049e-05,0.660144912,1.28468019,8.99999914,0.0468021373,0.00374492977,-2.67119942e-17
0.000135729484,6.30149078e-17,9.0,0.0451938551,1.9472038e-05,0.660145324,1.28468618,8.99999914,0.0470672698,0.00376567146,-2.69975639e-17
0.000136729484,6.22876087e-17,9.0,0.0454314641,1.96777168e-05,0.660145735,1.2846919,8.99999914,0.0473306246,0.00378626449,-2.72827029e-17
0.000137729484,6.27459189e-17,9.0,0.0456671507,1.98830592e-05,0.660146146,1.28469735,8.99999914,0.0475921916,0.00380670804,-2.75673749e-17
0.000138729484,6.2679195e-17,9.0,0.0459009057,2.00880391e-05,0.660146556,1.28470252,8.99999914,0.0478519601,0.00382700131,-2.78515438e-17
0.000139729484,6.1942318e-17,9.0,0.0461327197,2.02926306e-05,0.660146965,1.28470741,8.99999914,0.0481099201,0.0038471435,-2.81351735e-17
0.000140729484,6.23951292e-17,9.0,0.0463625838,2.04968076e-05,0.660147374,1.28471202,8.99999914,0.0483660612,0.00386713381,-2.84182281e-17
0.000141729484,6.22717495e-17,9.0,0.0465904888,2.07005445e-05,0.660147781,1.28471636,8.99999914,0.0486203734,0.00388697145,-2.87006718e-17
0.000142729484,6.15269525e-17,9.0,0.0468164259,2.09038154e-05,0.660148188,1.28472043,8.99999914,0.0488728465,0.00390665564,-2.8982469e-17
0.000143729484,6.19731754e-17,9.0,0.0470403861,2.11065947e-05,0.660148593,1.28472421,8.99999914,0.0491234706,0.0039261856,-2.92635841e-17
0.000144729484,6.17933614e-17,9.0,0.0472623607,2.1308857e-05,0.660148998,1.28472772,8.99999914,0.0493722358,0.00394556056,-2.95439817e-17
0.000145729484,6.10422801e-17,9.0,0.0474823409,2.15105767e-05,0.660149401,1.28473095,8.99999914,0.0496191321,0.00396477976,-2.98236265e-17
0.000146729484,6.14808007e-17,9.0,0.0477003182,2.17117285e-05,0.660149803,1.2847339,8.99999914,0.0498641499,0.00398384244,-3.01024835e-17
0.000147729484,6.12448634e-17,9.0,0.0479162838,2.19122872e-05,0.660150204,1.28473658,8.99999914,0.0501072793,0.00400274784,-3.03805177e-17
0.000148729484,6.04891089e-17,9.0,0.0481302294,2.21122276e-05,0.660150604,1.28473898,8.99999914,0.0503485109,0.00402149521,-3.06576942e-17
0.000149729484,6.0918791e-17,9.0,0.0483421466,2.23115248e-05,0.660151003,1.2847411,8.99999914,0.050587835,0.00404008383,-3.09339782e-17
0.000150729484,6.06271312e-17,9.0,0.048552027,2.25101537e-05,0.6601514,1.28474294,8.99999914,0.0508252422,0.00405851295,-3.12093354e-17
0.000151729484,5.98682858e-17,9.0,0.0487598625,2.27080895e-05,0.660151796,1.28474451,8.99999914,0.051060723,0.00407678185,-3.14837312e-17
0.000152729484,6.02879747e-17,9.0,0.0489656447,2.29053077e-05,0.660152191,1.2847458,8.99999914,0.0512942682,0.00409488981,-3.17571313e-17
0.000153729484,5.99410822e-17,9.0,0.0491693657,2.31017834e-05,0.660152583,1.28474681,8.99999914,0.0515258685,0.0041128361,-3.20295018e-17
0.000154729484,5.91806961e-17,9.0,0.0493710175,2.32974923e-05,0.660152975,1.28474754,8.99999914,0.0517555146,0.00413062003,-3.23008087e-17
0.000155729484,5.9589221e-17,9.0,0.0495705921,2.349241e-05,0.660153365,1.284748,8.99999914,0.0519831977,0.00414824089,-3.25710181e-17
0.000156729484,5.91876737e-17,9.0,0.0497680817,2.36865122e-05,0.660153753,1.28474818,8.99999914,0.0522089085,0.00416569798,-3.28400964e-17
0.000157729484,5.84272621e-17,9.0,0.0499634786,2.38797747e-05,0.660154139,1.28474808,8.99999914,0.0524326382,0.00418299062,-3.31080103e-17
0.000158729484,5.88234392e-17,9.0,0.050156775,2.40721736e-05,0.660154524,1.2847477,8.99999914,0.0526543779,0.00420011812,-3.33747263e-17
0.000159729484,5.83679023e-17,9.0,0.0503479635,2.42636849e-05,0.660154907,1.28474705,8.99999914,0.0528741189,0.0042170798,-3.36402113e-17
0.000160729484,5.76089428e-17,9.0,0.0505370365,2.44542849e-05,0.660155288,1.28474612,8.99999914,0.0530918523,0.00423387501,-3.39044325e-17
0.000161729484,5.79915787e-17,9.0,0.0507239865,2.46439499e-05,0.660155668,1.28474492,8.99999914,0.0533075697,0.00425050306,-3.41673569e-17
0.000162729484,5.74828035e-17,9.0,0.0509088063,2.48326563e-05,0.660156045,1.28474344,8.99999914,0.0535212624,0.00426696332,-3.4428952e-17
0.000163729484,5.67267318e-17,9.0,0.0510914885,2.50203807e-05,0.660156421,1.28474168,8.99999914,0.0537329221,0.00428325512,-3.46891853e-17
