 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 1.47294840e-05  1.47294840e-05  1.33683248e-17  9.00000000e+00  5.67250956e-03  3.44284542e-07  6.60107068e-01  1.28224646e+00  8.99999914e+00  5.69628347e-03  4.62080097e-04 -4.77392354e-19 
 1.57294840e-05  1.57294840e-05  1.48521223e-17  9.00000000e+00  6.05534729e-03  3.90824107e-07  6.60107162e-01  1.28227694e+00  8.99999914e+00  6.08245298e-03  4.93352252e-04 -5.41924980e-19 
 1.67294840e-05  1.67294840e-05  1.56619224e-17  9.00000000e+00  6.43781152e-03  4.40198079e-07  6.60107260e-01  1.28230735e+00  8.99999914e+00  6.46846640e-03  5.24604930e-04 -6.10387813e-19 
 1.77294840e-05  1.77294840e-05  1.59541701e-17  9.00000000e+00  6.81988718e-03  4.92385671e-07  6.60107365e-01  1.28233766e+00  8.99999914e+00  6.85430846e-03  5.55836897e-04 -6.82752020e-19 
 1.87294840e-05  1.87294840e-05  1.74329356e-17  9.00000000e+00  7.20155925e-03  5.47365903e-07  6.60107475e-01  1.28236789e+00  8.99999914e+00  7.23996389e-03  5.87046921e-04 -7.58988508e-19 
 1.97294840e-05  1.97294840e-05  1.81905845e-17  9.00000000e+00  7.58281271e-03  6.05117620e-07  6.60107590e-01  1.28239802e+00  8.99999914e+00  7.62541745e-03  6.18233770e-04 -8.39067932e-19 
 2.07294840e-05  2.07294840e-05  1.84830691e-17  9.00000000e+00  7.96363254e-03  6.65619478e-07  6.60107711e-01  1.28242806e+00  8.99999914e+00  8.01065389e-03  6.49396211e-04 -9.22960691e-19 
 2.17294840e-05  2.17294840e-05  1.99548537e-17  9.00000000e+00  8.34400376e-03  7.28849961e-07  6.60107838e-01  1.28245800e+00  8.99999914e+00  8.39565796e-03  6.80533016e-04 -1.01063694e-18 
 2.27294840e-05  2.27294840e-05  2.06600518e-17  9.00000000e+00  8.72391141e-03  7.94787373e-07  6.60107969e-01  1.28248784e+00  8.99999914e+00  8.78041445e-03  7.11642954e-04 -1.10206660e-18 
 2.37294840e-05  2.37294840e-05  2.09535345e-17  9.00000000e+00  9.10334052e-03  8.63409848e-07  6.60108107e-01  1.28251758e+00  8.99999914e+00  9.16490812e-03  7.42724798e-04 -1.19721932e-18 
 2.47294840e-05  2.47294840e-05  2.24163812e-17  9.00000000e+00  9.48227618e-03  9.34695343e-07  6.60108249e-01  1.28254721e+00  8.99999914e+00  9.54912378e-03  7.73777320e-04 -1.29606455e-18 
 2.57294840e-05  2.57294840e-05  2.30689241e-17  9.00000000e+00  9.86070346e-03  1.00862165e-06  6.60108397e-01  1.28257674e+00  8.99999914e+00  9.93304623e-03  8.04799295e-04 -1.39857148e-18 
 2.67294840e-05  2.67294840e-05  2.33641380e-17  9.00000000e+00  1.02386075e-02  1.08516640e-06  6.60108550e-01  1.28260615e+00  8.99999914e+00  1.03166603e-02  8.35789497e-04 -1.50470907e-18 
 2.77294840e-05  2.77294840e-05  2.48160837e-17  9.00000000e+00  1.06159734e-02  1.16430705e-06  6.60108709e-01  1.28263545e+00  8.99999914e+00  1.06999507e-02  8.66746705e-04 -1.61444608e-18 
 2.87294840e-05  2.87294840e-05  2.54158619e-17  9.00000000e+00  1.09927862e-02  1.24602091e-06  6.60108872e-01  1.28266463e+00  8.99999914e+00  1.10829025e-02  8.97669694e-04 -1.72775100e-18 
 2.97294840e-05  2.97294840e-05  2.57135094e-17  9.00000000e+00  1.13690313e-02  1.33028510e-06  6.60109040e-01  1.28269370e+00  8.99999914e+00  1.14655003e-02  9.28557245e-04 -1.84459215e-18 
 3.07294840e-05  3.07294840e-05  2.71525891e-17  9.00000000e+00  1.17446937e-02  1.41707663e-06  6.60109214e-01  1.28272264e+00  8.99999914e+00  1.18477292e-02  9.59408138e-04 -1.96493758e-18 
 3.17294840e-05  3.17294840e-05  2.76995867e-17  9.00000000e+00  1.21197588e-02  1.50637231e-06  6.60109393e-01  1.28275146e+00  8.99999914e+00  1.22295739e-02  9.90221156e-04 -2.08875518e-18 
 3.27294840e-05  3.27294840e-05  2.80003372e-17  9.00000000e+00  1.24942116e-02  1.59814884e-06  6.60109576e-01  1.28278015e+00  8.99999914e+00  1.26110193e-02  1.02099508e-03 -2.21601259e-18 
 3.37294840e-05  3.37294840e-05  2.94245876e-17  9.00000000e+00  1.28680376e-02  1.69238273e-06  6.60109765e-01  1.28280871e+00  8.99999914e+00  1.29920505e-02  1.05172870e-03 -2.34667726e-18 
 3.47294840e-05  3.47294840e-05  2.99188817e-17  9.00000000e+00  1.32412219e-02  1.78905037e-06  6.60109958e-01  1.28283714e+00  8.99999914e+00  1.33726522e-02  1.08242080e-03 -2.48071643e-18 
