time,v(N001),v(N002),v(N003),v(N004),v(N005)
5.328e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
5.428e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
5.528e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
5.628e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
5.728e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
5.828e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
5.928e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.028e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.128e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.228e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.328e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.428e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.528e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.628e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.728e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.828e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
6.928e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.028e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.128e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.228e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.328e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.428e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.528e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.628e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.728e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.828e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
7.928e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.028e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.128e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.228e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.328e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.428e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.528e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.628e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.728e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.828e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
8.928e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.028e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.128e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.228e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.328e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.428e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.528e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.628e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.728e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.828e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
9.914e-05,1.0,0.99899999,0.0,0.99999999,0.99999999
0.0001,1.0,0.99899999,0.0,0.99999999,0.99999999
