 time            time            v(H1_GATE)      v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)         @ddiode7_1[id]  @ddiode7_3[id]  @ddiode7_4[id]  @ddiode7_5[id] 
 9.74726696e-05  9.74726696e-05  9.98969266e+00  6.34364373e-01  2.36712364e-01  6.49487870e-01  9.98968881e+00  6.49487039e-01  1.02982677e+00  5.75552205e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476137e+00  4.57906807e-05  3.85770048e-08  3.77741486e-08  4.24293154e-07 
 1.21885099e-04  1.21885099e-04  9.98969257e+00  7.96826338e-01  3.98661031e-01  8.12083226e-01  9.98968884e+00  8.12082386e-01  1.02982701e+00  5.75702224e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476160e+00  4.62151805e-05  3.72152751e-08  3.81802124e-08  4.21843255e-07 
 1.46285689e-04  1.46285689e-04  9.98969282e+00  9.59237781e-01  5.60911785e-01  9.74551996e-01  9.98968889e+00  9.74551149e-01  1.02982700e+00  5.75702262e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476159e+00  4.63674277e-05  3.94258474e-08  3.85772572e-08  4.21842438e-07 
 1.73527434e-04  1.73527434e-04  9.98969269e+00  1.14050112e+00  7.41996152e-01  1.15587020e+00  9.98968893e+00  1.15586935e+00  1.02982700e+00  5.75702273e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476160e+00  4.65357237e-05  3.80825689e-08  3.90446059e-08  4.21842328e-07 
 2.28010924e-04  2.28010924e-04  9.98969300e+00  1.50275876e+00  1.10390023e+00  1.51823936e+00  9.98968902e+00  1.51823851e+00  1.02982701e+00  5.75702286e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476161e+00  4.68723998e-05  4.08232383e-08  3.99796714e-08  4.21842276e-07 
 3.28010924e-04  3.28010924e-04  9.98969307e+00  2.16642089e+00  1.76691799e+00  2.18210416e+00  9.98968918e+00  2.18210329e+00  1.02982703e+00  5.75702314e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476164e+00  4.74903962e-05  4.08478828e-08  4.18185412e-08  4.21842081e-07 
 4.28010924e-04  4.28010924e-04  9.98969360e+00  2.82792870e+00  2.42779591e+00  2.84381549e+00  9.98968935e+00  2.84381457e+00  1.02982705e+00  5.75702343e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476166e+00  4.81033627e-05  4.46562274e-08  4.38263727e-08  4.21841891e-07 
 5.28010924e-04  5.28010924e-04  9.98969377e+00  3.48663202e+00  3.08587904e+00  3.50272031e+00  9.98968951e+00  3.50271935e+00  1.02982706e+00  5.75702372e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476169e+00  4.87137976e-05  4.50386933e-08  4.60250863e-08  4.21841699e-07 
 6.28010924e-04  6.28010924e-04  9.98969433e+00  4.14187836e+00  3.74051686e+00  4.15816837e+00  9.98968968e+00  4.15816737e+00  1.02982708e+00  5.75702401e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476171e+00  4.93210122e-05  4.92875346e-08  4.84773809e-08  4.21841511e-07 
 7.28010924e-04  7.28010924e-04  9.98969455e+00  4.79302347e+00  4.39106392e+00  4.80951283e+00  9.98968984e+00  4.80951177e+00  1.02982710e+00  5.75702429e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476174e+00  4.99244467e-05  5.02233017e-08  5.12333673e-08  4.21841322e-07 
 8.28010924e-04  8.28010924e-04  9.98969516e+00  5.43942232e+00  5.03687679e+00  5.45611087e+00  9.98969000e+00  5.45610975e+00  1.02982711e+00  5.75702457e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476176e+00  5.05234694e-05  5.51766785e-08  5.43970599e-08  4.21841138e-07 
 9.28010924e-04  9.28010924e-04  9.98969545e+00  6.08043935e+00  5.67731898e+00  6.09732439e+00  9.98969016e+00  6.09732320e+00  1.02982713e+00  5.75702485e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476179e+00  5.11175216e-05  5.70325398e-08  5.80813589e-08  4.21840953e-07 
 1.02801092e-03  1.02801092e-03  9.98969615e+00  6.71543954e+00  6.31175676e+00  6.73252059e+00  9.98969033e+00  6.73251932e+00  1.02982715e+00  5.75702513e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476181e+00  5.17059879e-05  6.32169830e-08  6.24898783e-08  4.21840774e-07 
 1.12801092e-03  1.12801092e-03  9.98969656e+00  7.34379853e+00  6.93956501e+00  7.36107260e+00  9.98969049e+00  7.36107124e+00  1.02982716e+00  5.75702540e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476184e+00  5.22883137e-05  6.67813616e-08  6.79022543e-08  4.21840595e-07 
 1.22801092e-03  1.22801092e-03  9.98969744e+00  7.96489372e+00  7.56012223e+00  7.98236012e+00  9.98969065e+00  7.98235864e+00  1.02982718e+00  5.75702568e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476186e+00  5.28639006e-05  7.54415853e-08  7.48209558e-08  4.21840422e-07 
 1.32801092e-03  1.32801092e-03  9.98969810e+00  8.57811439e+00  8.17281707e+00  8.59577002e+00  9.98969081e+00  8.59576839e+00  1.02982720e+00  5.75702595e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476189e+00  5.34322018e-05  8.28249080e-08  8.41123082e-08  4.21840252e-07 
 1.42801092e-03  1.42801092e-03  9.98969937e+00  9.18285267e+00  8.77704258e+00  9.20069692e+00  9.98969098e+00  9.20069509e+00  1.02982721e+00  5.75702622e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476191e+00  5.39926369e-05  9.79155683e-08  9.75881102e-08  4.21840091e-07 
 1.52801092e-03  1.52801092e-03  9.98970072e+00  9.77851351e+00  9.37220318e+00  9.79654386e+00  9.98969115e+00  9.79654172e+00  1.02982723e+00  5.75702649e-01  9.99998970e+00  1.00000000e+01  0.00000000e+00  1.54476194e+00  5.45446701e-05  1.17984609e-07  1.19957379e-07  4.21839937e-07 
 1.62801092e-03  1.62801092e-03  9.99218855e+00  1.03565240e+01  9.94972919e+00  1.03827228e+01  9.98975800e+00  1.03817859e+01  1.02983412e+00  5.75706110e-01  9.99998977e+00  1.00000000e+01  0.00000000e+00  1.54477227e+00  5.50848503e-05  2.43057483e-05  4.25877153e-05  4.21895807e-07 
 1.72801092e-03  1.72801092e-03  1.00948862e+01  1.06380069e+01  1.02296884e+01  1.09586552e+01  1.00034069e+01  1.06770531e+01  1.03124018e+00  5.76409142e-01  1.00000034e+01  1.00000000e+01  0.00000000e+00  1.54688195e+00  5.68681346e-05  9.14795357e-04  1.28001595e-02  4.33520544e-07 
 1.82801092e-03  1.82801092e-03  1.02343368e+01  1.08192952e+01  1.04085355e+01  1.15237728e+01  1.00268347e+01  1.07530863e+01  1.03365356e+00  5.77615826e-01  1.00000268e+01  1.00000000e+01  0.00000000e+00  1.55050306e+00  5.97601582e-05  2.07503031e-03  3.50346298e-02  4.54225186e-07 
 1.92801092e-03  1.92801092e-03  1.03768170e+01  1.09840581e+01  1.05707369e+01  1.20775178e+01  1.00517625e+01  1.08051017e+01  1.03622136e+00  5.78899715e-01  1.00000517e+01  1.00000000e+01  0.00000000e+00  1.55435591e+00  6.29686996e-05  3.27062608e-03  5.84332713e-02  4.77341405e-07 
 2.02801092e-03  2.02801092e-03  1.05314858e+01  1.11534641e+01  1.07359210e+01  1.26193437e+01  1.00941495e+01  1.08649797e+01  1.04058739e+00  5.81082712e-01  1.00000941e+01  1.00000000e+01  0.00000000e+00  1.56090705e+00  6.86969684e-05  4.37336242e-03  8.01111177e-02  5.19378652e-07 
 2.12801092e-03  2.12801092e-03  1.07794152e+01  1.14096581e+01  1.09758743e+01  1.31487159e+01  1.02620591e+01  1.10429820e+01  1.05787916e+00  5.89728531e-01  1.00002618e+01  1.00000000e+01  0.00000000e+00  1.58685502e+00  9.63112077e-05  5.17356104e-03  9.57151792e-02  7.25532829e-07 
 2.22801092e-03  2.22801092e-03  1.11358126e+01  1.17698581e+01  1.13049906e+01  1.36651118e+01  1.05796895e+01  1.13657462e+01  1.09056724e+00  6.06072490e-01  1.00005791e+01  1.00000000e+01  0.00000000e+00  1.63591910e+00  1.81990078e-04  5.56128379e-03  1.04517425e-01  1.36486288e-06 
 2.32801092e-03  2.32801092e-03  1.15094626e+01  1.21451362e+01  1.16455465e+01  1.41680220e+01  1.09333413e+01  1.17229057e+01  1.12690149e+00  6.24239562e-01  1.00009324e+01  1.00000000e+01  0.00000000e+00  1.69048998e+00  3.68745929e-04  5.76121405e-03  1.11141668e-01  2.75506320e-06 
 2.42801092e-03  2.42801092e-03  1.18482643e+01  1.24850525e+01  1.19534025e+01  1.46569500e+01  1.12607243e+01  1.20539723e+01  1.16042720e+00  6.41002394e-01  1.00012595e+01  1.00000000e+01  0.00000000e+00  1.74090405e+00  7.06646994e-04  5.87549338e-03  1.18317967e-01  5.26738277e-06 
 2.52801092e-03  2.52801092e-03  1.21323831e+01  1.27695827e+01  1.22108998e+01  1.51314134e+01  1.15386268e+01  1.23360335e+01  1.18873349e+00  6.55155526e-01  1.00015371e+01  1.00000000e+01  0.00000000e+00  1.78355494e+00  1.22123151e-03  5.93759423e-03  1.27064802e-01  9.10413411e-06 
 2.62801092e-03  2.62801092e-03  1.23603685e+01  1.29979413e+01  1.24176223e+01  1.55909439e+01  1.17634626e+01  1.25656152e+01  1.21146224e+00  6.66519898e-01  1.00017617e+01  1.00000000e+01  0.00000000e+00  1.81789904e+00  1.89073376e-03  5.96907153e-03  1.37516059e-01  1.41272140e-05 
 2.72801092e-03  2.72801092e-03  1.25422553e+01  1.31798398e+01  1.25823813e+01  1.60350881e+01  1.19440508e+01  1.27511475e+01  1.22954908e+00  6.75563316e-01  1.00019421e+01  1.00000000e+01  0.00000000e+00  1.84532504e+00  2.67208051e-03  5.98204934e-03  1.49270293e-01  2.00402660e-05 
 2.82801092e-03  2.82801092e-03  1.26890633e+01  1.33267574e+01  1.27155971e+01  1.64634075e+01  1.20906464e+01  1.29027500e+01  1.24407883e+00  6.82828190e-01  1.00020886e+01  1.00000000e+01  0.00000000e+00  1.86744479e+00  3.52211795e-03  5.98417088e-03  1.61848074e-01  2.65391559e-05 
 2.92801092e-03  2.92801092e-03  1.28098960e+01  1.34474735e+01  1.28251662e+01  1.68754796e+01  1.22118851e+01  1.30288110e+01  1.25596267e+00  6.88770106e-01  1.00022097e+01  1.00000000e+01  0.00000000e+00  1.88561338e+00  4.40861465e-03  5.98010993e-03  1.74848611e-01  3.33931264e-05 
 3.02801092e-03  3.02801092e-03  1.29111197e+01  1.35487124e+01  1.29171820e+01  1.72708975e+01  1.23138619e+01  1.31354172e+01  1.26584508e+00  6.93711312e-01  1.00023116e+01  1.00000000e+01  0.00000000e+00  1.90078858e+00  5.30728817e-03  5.97257869e-03  1.87976498e-01  4.04226021e-05 
 3.12801092e-03  3.12801092e-03  1.29973596e+01  1.36348033e+01  1.29955188e+01  1.76492712e+01  1.24010364e+01  1.32269221e+01  1.27419679e+00  6.97887167e-01  1.00023986e+01  1.00000000e+01  0.00000000e+00  1.91367033e+00  6.20214737e-03  5.96323157e-03  2.01016015e-01  4.75051311e-05 
 3.22801092e-03  3.22801092e-03  1.30717490e+01  1.37091739e+01  1.30632880e+01  1.80102272e+01  1.24764456e+01  1.33064046e+01  1.28133995e+00  7.01458747e-01  1.00024740e+01  1.00000000e+01  0.00000000e+00  1.92473683e+00  7.08066587e-03  5.95303355e-03  2.13810279e-01  5.45394156e-05 
 3.32801092e-03  3.32801092e-03  1.31366363e+01  1.37739131e+01  1.31223459e+01  1.83534093e+01  1.25423763e+01  1.33761015e+01  1.28751652e+00  7.04547029e-01  1.00025398e+01  1.00000000e+01  0.00000000e+00  1.93434754e+00  7.93479177e-03  5.94259974e-03  2.26241400e-01  6.14561619e-05 
 3.42801092e-03  3.42801092e-03  1.31956754e+01  1.38329239e+01  1.31762190e+01  1.86784788e+01  1.26024294e+01  1.34397023e+01  1.29311133e+00  7.07344432e-01  1.00025998e+01  1.00000000e+01  0.00000000e+00  1.94307213e+00  8.79645325e-03  5.93246091e-03  2.38460209e-01  6.84756674e-05 
 3.52801092e-03  3.52801092e-03  1.32454666e+01  1.38825788e+01  1.32216202e+01  1.89851148e+01  1.26532277e+01  1.34937191e+01  1.29776261e+00  7.09670073e-01  1.00026506e+01  1.00000000e+01  0.00000000e+00  1.95037554e+00  9.57400080e-03  5.92241260e-03  2.49884501e-01  7.49179387e-05 
 3.62801092e-03  3.62801092e-03  1.32898694e+01  1.39269500e+01  1.32622709e+01  1.92730149e+01  1.26985790e+01  1.35420390e+01  1.30187786e+00  7.11727701e-01  1.00026959e+01  1.00000000e+01  0.00000000e+00  1.95686069e+00  1.03155754e-02  5.91290550e-03  2.60738766e-01  8.11213516e-05 
 3.72801092e-03  3.72801092e-03  1.33293825e+01  1.39663440e+01  1.32983612e+01  1.95418948e+01  1.27389803e+01  1.35851523e+01  1.30551021e+00  7.13543874e-01  1.00027362e+01  1.00000000e+01  0.00000000e+00  1.96260619e+00  1.10154957e-02  5.90404012e-03  2.70964228e-01  8.70222517e-05 
 3.82801092e-03  3.82801092e-03  1.33645297e+01  1.40014629e+01  1.33305985e+01  1.97914892e+01  1.27749511e+01  1.36236025e+01  1.30871642e+00  7.15146977e-01  1.00027722e+01  1.00000000e+01  0.00000000e+00  1.96769542e+00  1.16690769e-02  5.89578765e-03  2.80531288e-01  9.25865326e-05 
 3.92801092e-03  3.92801092e-03  1.33957648e+01  1.40325962e+01  1.33591746e+01  2.00215518e+01  1.28069419e+01  1.36578364e+01  1.31154506e+00  7.16561298e-01  1.00028041e+01  1.00000000e+01  0.00000000e+00  1.97220005e+00  1.22761841e-02  5.88824197e-03  2.89402745e-01  9.77902362e-05 
 4.02801092e-03  4.02801092e-03  1.34234030e+01  1.40602114e+01  1.33845661e+01  2.02318556e+01  1.28352674e+01  1.36881873e+01  1.31403106e+00  7.17804299e-01  1.00028324e+01  1.00000000e+01  0.00000000e+00  1.97617108e+00  1.28333210e-02  5.88135659e-03  2.97557633e-01  1.02604539e-04 
 4.12801092e-03  4.12801092e-03  1.34477384e+01  1.40844621e+01  1.34068594e+01  2.04221929e+01  1.28602208e+01  1.37149457e+01  1.31620631e+00  7.18891923e-01  1.00028574e+01  1.00000000e+01  0.00000000e+00  1.97965542e+00  1.33403436e-02  5.87518542e-03  3.04969427e-01  1.07011075e-04 
 4.22801092e-03  4.22801092e-03  1.34689708e+01  1.41056780e+01  1.34263937e+01  2.05923761e+01  1.28820022e+01  1.37383263e+01  1.31809343e+00  7.19835485e-01  1.00028791e+01  1.00000000e+01  0.00000000e+00  1.98268589e+00  1.37948307e-02  5.86968542e-03  3.11622746e-01  1.10986961e-04 
 4.32801092e-03  4.32801092e-03  1.34872941e+01  1.41239328e+01  1.34431951e+01  2.07422370e+01  1.29008059e+01  1.37585206e+01  1.31971370e+00  7.20645617e-01  1.00028979e+01  1.00000000e+01  0.00000000e+00  1.98529371e+00  1.41966383e-02  5.86488756e-03  3.17498676e-01  1.14518272e-04 
 4.42801092e-03  4.42801092e-03  1.35028345e+01  1.41394639e+01  1.34575107e+01  2.08716278e+01  1.29167588e+01  1.37756670e+01  1.32108175e+00  7.21329646e-01  1.00029138e+01  1.00000000e+01  0.00000000e+00  1.98749997e+00  1.45440834e-02  5.86075755e-03  3.22586049e-01  1.17587247e-04 
 4.52801092e-03  4.52801092e-03  1.35157197e+01  1.41522960e+01  1.34693306e+01  2.09804209e+01  1.29299887e+01  1.37898907e+01  1.32221168e+00  7.21894608e-01  1.00029271e+01  1.00000000e+01  0.00000000e+00  1.98932530e+00  1.48370581e-02  5.85731291e-03  3.26871737e-01  1.20183935e-04 
 4.62801092e-03  4.62801092e-03  1.35260256e+01  1.41626002e+01  1.34788359e+01  2.10685088e+01  1.29405727e+01  1.38012773e+01  1.32311255e+00  7.22345046e-01  1.00029376e+01  1.00000000e+01  0.00000000e+00  1.99078268e+00  1.50744195e-02  5.85452913e-03  3.30348070e-01  1.22295272e-04 
 4.72801092e-03  4.72801092e-03  1.35338325e+01  1.41703688e+01  1.34859937e+01  2.11358047e+01  1.29485911e+01  1.38099043e+01  1.32379322e+00  7.22685378e-01  1.00029456e+01  1.00000000e+01  0.00000000e+00  1.99188505e+00  1.52561256e-02  5.85241582e-03  3.33006615e-01  1.23915077e-04 
 4.82801092e-03  4.82801092e-03  1.35391795e+01  1.41757220e+01  1.34909343e+01  2.11822421e+01  1.29540837e+01  1.38158180e+01  1.32425854e+00  7.22918041e-01  1.00029511e+01  1.00000000e+01  0.00000000e+00  1.99263930e+00  1.53814547e-02  5.85095772e-03  3.34842838e-01  1.25034757e-04 
 4.92801092e-03  4.92801092e-03  1.35421099e+01  1.41786283e+01  1.34936084e+01  2.12077751e+01  1.29570939e+01  1.38190587e+01  1.32451321e+00  7.23045375e-01  1.00029541e+01  1.00000000e+01  0.00000000e+00  1.99305234e+00  1.54504561e-02  5.85015996e-03  3.35852357e-01  1.25651828e-04 
 5.02801092e-03  5.02801092e-03  1.35426326e+01  1.41791655e+01  1.34941048e+01  2.12123787e+01  1.29576310e+01  1.38196402e+01  1.32455857e+00  7.23068052e-01  1.00029547e+01  1.00000000e+01  0.00000000e+00  1.99312595e+00  1.54627572e-02  5.85001544e-03  3.36033628e-01  1.25762042e-04 
 5.12801092e-03  5.12801092e-03  1.35407590e+01  1.41772815e+01  1.34923589e+01  2.11960481e+01  1.29557063e+01  1.38175705e+01  1.32439566e+00  7.22986598e-01  1.00029528e+01  1.00000000e+01  0.00000000e+00  1.99286179e+00  1.54185232e-02  5.85052703e-03  3.35385976e-01  1.25366611e-04 
 5.22801092e-03  5.22801092e-03  1.35364700e+01  1.41730159e+01  1.34884225e+01  2.11587997e+01  1.29513006e+01  1.38128331e+01  1.32402252e+00  7.22800027e-01  1.00029484e+01  1.00000000e+01  0.00000000e+00  1.99225689e+00  1.53176895e-02  5.85169459e-03  3.33910855e-01  1.24465563e-04 
 5.32801092e-03  5.32801092e-03  1.35297460e+01  1.41662947e+01  1.34822147e+01  2.11006700e+01  1.29443940e+01  1.38054043e+01  1.32343663e+00  7.22507086e-01  1.00029415e+01  1.00000000e+01  0.00000000e+00  1.99130775e+00  1.51605631e-02  5.85352003e-03  3.31611175e-01  1.23063841e-04 
 5.42801092e-03  5.42801092e-03  1.35205378e+01  1.41571190e+01  1.34737503e+01  2.10217166e+01  1.29349370e+01  1.37952358e+01  1.32263255e+00  7.22105041e-01  1.00029320e+01  1.00000000e+01  0.00000000e+00  1.99000636e+00  1.49473693e-02  5.85600885e-03  3.28491549e-01  1.21165725e-04 
 5.52801092e-03  5.52801092e-03  1.35087911e+01  1.41453883e+01  1.34629270e+01  2.09220172e+01  1.29228749e+01  1.37822684e+01  1.32160382e+00  7.21590678e-01  1.00029200e+01  1.00000000e+01  0.00000000e+00  1.98834354e+00  1.46785880e-02  5.85916264e-03  3.24558561e-01  1.18779961e-04 
 5.62801092e-03  5.62801092e-03  1.34944208e+01  1.41310601e+01  1.34497188e+01  2.08016704e+01  1.29081219e+01  1.37664159e+01  1.32034086e+00  7.20959197e-01  1.00029052e+01  1.00000000e+01  0.00000000e+00  1.98630528e+00  1.43547378e-02  5.86299097e-03  3.19820308e-01  1.15915111e-04 
 5.72801092e-03  5.72801092e-03  1.34773294e+01  1.41139976e+01  1.34339927e+01  2.06607948e+01  1.28905800e+01  1.37475748e+01  1.31883242e+00  7.20204980e-01  1.00028877e+01  1.00000000e+01  0.00000000e+00  1.98387539e+00  1.39765141e-02  5.86749478e-03  3.14287383e-01  1.12583851e-04 
 5.82801092e-03  5.82801092e-03  1.34573831e+01  1.40941034e+01  1.34156722e+01  2.04995295e+01  1.28701149e+01  1.37256089e+01  1.31706353e+00  7.19320534e-01  1.00028672e+01  1.00000000e+01  0.00000000e+00  1.98103200e+00  1.35447571e-02  5.87268542e-03  3.07971946e-01  1.08799143e-04 
 5.92801092e-03  5.92801092e-03  1.34344254e+01  1.40711876e+01  1.33945779e+01  2.03180336e+01  1.28465695e+01  1.37003545e+01  1.31501649e+00  7.18297012e-01  1.00028437e+01  1.00000000e+01  0.00000000e+00  1.97774942e+00  1.30604408e-02  5.87856141e-03  3.00889276e-01  1.04577838e-04 
 6.02801092e-03  6.02801092e-03  1.34082523e+01  1.40450769e+01  1.33705642e+01  2.01164863e+01  1.28197397e+01  1.36716037e+01  1.31266869e+00  7.17123112e-01  1.00028169e+01  1.00000000e+01  0.00000000e+00  1.97399460e+00  1.25247917e-02  5.88513178e-03  2.93056576e-01  9.99375839e-05 
 6.12801092e-03  6.12801092e-03  1.33786195e+01  1.40154985e+01  1.33433786e+01  1.98950864e+01  1.27893811e+01  1.36391040e+01  1.30999304e+00  7.15785291e-01  1.00027866e+01  1.00000000e+01  0.00000000e+00  1.96972799e+00  1.19391660e-02  5.89238791e-03  2.84495042e-01  9.48998814e-05 
 6.22801092e-03  6.22801092e-03  1.33452142e+01  1.39821660e+01  1.33127723e+01  1.96540525e+01  1.27551820e+01  1.36025380e+01  1.30695540e+00  7.14266467e-01  1.00027524e+01  1.00000000e+01  0.00000000e+00  1.96489946e+00  1.13053021e-02  5.90032846e-03  2.75228617e-01  8.94876874e-05 
 6.32801092e-03  6.32801092e-03  1.33076528e+01  1.39446711e+01  1.32783724e+01  1.93936225e+01  1.27167607e+01  1.35615141e+01  1.30351400e+00  7.12545767e-01  1.00027140e+01  1.00000000e+01  0.00000000e+00  1.95944771e+00  1.06251198e-02  5.90892659e-03  2.65286634e-01  8.37280990e-05 
 6.42801092e-03  6.42801092e-03  1.32654435e+01  1.39025442e+01  1.32397645e+01  1.91140532e+01  1.26736290e+01  1.35155366e+01  1.29961594e+00  7.10596740e-01  1.00026710e+01  1.00000000e+01  0.00000000e+00  1.95329485e+00  9.90110885e-03  5.91815301e-03  2.54702817e-01  7.76506963e-05 
 6.52801092e-03  6.52801092e-03  1.32179667e+01  1.38551446e+01  1.31963665e+01  1.88156207e+01  1.26251737e+01  1.34639808e+01  1.29519496e+00  7.08386252e-01  1.00026226e+01  1.00000000e+01  0.00000000e+00  1.94634317e+00  9.13609207e-03  5.92793687e-03  2.43518763e-01  7.12901175e-05 
 6.62801092e-03  6.62801092e-03  1.31644161e+01  1.38016840e+01  1.31474767e+01  1.84986195e+01  1.25705991e+01  1.34060419e+01  1.29016564e+00  7.05871589e-01  1.00025680e+01  1.00000000e+01  0.00000000e+00  1.93846641e+00  8.33378420e-03  5.93818027e-03  2.31783730e-01  6.46853522e-05 
 6.72801092e-03  6.72801092e-03  1.31037437e+01  1.37410954e+01  1.30921291e+01  1.81633623e+01  1.25088740e+01  1.33406772e+01  1.28441762e+00  7.02997582e-01  1.00025064e+01  1.00000000e+01  0.00000000e+00  1.92950132e+00  7.49858806e-03  5.94870568e-03  2.19559657e-01  5.78827106e-05 
 6.82801092e-03  6.82801092e-03  1.30313734e+01  1.36688131e+01  1.30262257e+01  1.78101801e+01  1.24354926e+01  1.32633286e+01  1.27747051e+00  6.99524026e-01  1.00024331e+01  1.00000000e+01  0.00000000e+00  1.91873615e+00  6.59093909e-03  5.95880794e-03  2.06675209e-01  5.06086579e-05 
 6.92801092e-03  6.92801092e-03  1.29506749e+01  1.35881929e+01  1.29527967e+01  1.74394214e+01  1.23538127e+01  1.31774339e+01  1.26968423e+00  6.95630884e-01  1.00023515e+01  1.00000000e+01  0.00000000e+00  1.90670311e+00  5.70196594e-03  5.96862221e-03  1.93726854e-01  4.35367051e-05 
 7.02801092e-03  7.02801092e-03  1.28564939e+01  1.34940859e+01  1.28671374e+01  1.70514521e+01  1.22587837e+01  1.30779220e+01  1.26052136e+00  6.91049449e-01  1.00022565e+01  1.00000000e+01  0.00000000e+00  1.89260540e+00  4.80309113e-03  5.97710118e-03  1.80615141e-01  3.64694533e-05 
