 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         @dled12_1[id]   @dled12_2[id]  
 1.56883262e-01  1.56883262e-01  5.00000000e+00  4.27399632e+00  4.33208048e+00  7.53250161e-01  8.99370975e-02 -1.30896727e+00  3.88917856e+00  1.54965164e-02  1.64040256e-03 
 1.57883262e-01  1.57883262e-01  5.00000000e+00  4.27399897e+00  4.33888372e+00  8.31775558e-01  9.03691005e-02 -1.24781580e+00  3.99856376e+00  1.54949265e-02  1.26100867e-03 
 1.58883262e-01  1.58883262e-01  5.00000000e+00  4.27400117e+00  4.33542759e+00  7.50765732e-01  9.07266443e-02 -1.18732703e+00  3.94629517e+00  1.54936103e-02  1.44128393e-03 
 1.59883262e-01  1.59883262e-01  5.00000000e+00  4.27400679e+00  4.34291734e+00  8.29461940e-01  9.16410202e-02 -1.12686625e+00  4.05179419e+00  1.54902449e-02  1.07892216e-03 
 1.60883262e-01  1.60883262e-01  5.00000000e+00  4.27400556e+00  4.33870629e+00  7.48609011e-01  9.14417980e-02 -1.06809566e+00  3.99591808e+00  1.54909782e-02  1.26968860e-03 
 1.61883262e-01  1.61883262e-01  5.00000000e+00  4.27401402e+00  4.34696481e+00  8.27459165e-01  9.28176645e-02 -1.00832318e+00  4.09808077e+00  1.54859140e-02  9.22634391e-04 
 1.62883262e-01  1.62883262e-01  5.00000000e+00  4.27401001e+00  4.34191487e+00  7.46734301e-01  9.21651717e-02 -9.51144606e-01  4.03909371e+00  1.54883142e-02  1.12155988e-03 
 1.63883262e-01  1.63883262e-01  5.00000000e+00  4.27402119e+00  4.35105664e+00  8.25725758e-01  9.39829795e-02 -8.92057921e-01  4.13839572e+00  1.54816230e-02  7.87633566e-04 
 1.64883262e-01  1.64883262e-01  5.00000000e+00  4.27401364e+00  4.34504363e+00  7.45103432e-01  9.27559595e-02 -8.36570123e-01  4.07672454e+00  1.54861396e-02  9.93774443e-04 
 1.65883262e-01  1.65883262e-01  5.00000000e+00  4.27402727e+00  4.35514443e+00  8.24224738e-01  9.49722404e-02 -7.78189620e-01  4.17357207e+00  1.54779816e-02  6.72491156e-04 
 1.66883262e-01  1.66883262e-01  5.00000000e+00  4.27401687e+00  4.34808978e+00  7.43682244e-01  9.32812227e-02 -7.24259529e-01  4.10958123e+00  1.54842061e-02  8.83365155e-04 
 1.67883262e-01  1.67883262e-01  5.00000000e+00  4.27403275e+00  4.35924967e+00  8.22925003e-01  9.58618862e-02 -6.66597346e-01  4.20432566e+00  1.54747069e-02  5.73794122e-04 
 1.68883262e-01  1.68883262e-01  5.00000000e+00  4.27401972e+00  4.35104928e+00  7.42441563e-01  9.37449391e-02 -6.14165170e-01  4.13832786e+00  1.54824992e-02  7.87857521e-04 
 1.69883262e-01  1.69883262e-01  5.00000000e+00  4.27403762e+00  4.36337187e+00  8.21799402e-01  9.66540230e-02 -5.57235766e-01  4.23127204e+00  1.54717911e-02  4.89261104e-04 
 1.70883262e-01  1.70883262e-01  5.00000000e+00  4.27402223e+00  4.35391876e+00  7.41356203e-01  9.41515848e-02 -5.06239792e-01  4.16353505e+00  1.54810024e-02  7.05125940e-04 
 1.71883262e-01  1.71883262e-01  5.00000000e+00  4.27404192e+00  4.36750975e+00  8.20824445e-01  9.73521956e-02 -4.50059006e-01  4.25493999e+00  1.54692212e-02  4.16928949e-04 
 1.72883262e-01  1.72883262e-01  5.00000000e+00  4.27402440e+00  4.35669562e+00  7.40404447e-01  9.45059014e-02 -4.00436771e-01  4.18569306e+00  1.54796982e-02  6.33345556e-04 
 1.73883262e-01  1.73883262e-01  5.00000000e+00  4.27404566e+00  4.37166100e+00  8.19979799e-01  9.79610937e-02 -3.45020945e-01  4.27578377e+00  1.54669799e-02  3.55106877e-04 
 1.74883262e-01  1.74883262e-01  5.00000000e+00  4.27402629e+00  4.35937815e+00  7.39567586e-01  9.48127100e-02 -2.96710299e-01  4.20522311e+00  1.54785688e-02  5.70950969e-04 
 1.75883262e-01  1.75883262e-01  5.00000000e+00  4.27404890e+00  4.37582205e+00  8.19247849e-01  9.84862641e-02 -2.42075491e-01  4.29419350e+00  1.54650468e-02  3.02337012e-04 
 1.76883262e-01  1.76883262e-01  5.00000000e+00  4.27402792e+00  4.36196549e+00  7.38829519e-01  9.50767626e-02 -1.95015520e-01  4.22248704e+00  1.54775969e-02  5.16600817e-04 
 1.77883262e-01  1.77883262e-01  5.00000000e+00  4.27405165e+00  4.37998797e+00  8.18613319e-01  9.89338444e-02 -1.41176843e-01  4.31050418e+00  1.54633993e-02  2.57360500e-04 
 1.78883262e-01  1.78883262e-01  5.00000000e+00  4.27402931e+00  4.36445767e+00  7.38176407e-01  9.53026287e-02 -9.53086323e-02  4.23779564e+00  1.54767655e-02  4.69147319e-04 
 1.79883262e-01  1.79883262e-01  5.00000000e+00  4.27405397e+00  4.38415228e+00  8.18062941e-01  9.93103254e-02 -4.22797084e-02  4.32500332e+00  1.54620135e-02  2.19088516e-04 
 1.80883262e-01  1.80883262e-01  5.00000000e+00  4.27403049e+00  4.36685549e+00  7.37596365e-01  9.54946159e-02  2.45304709e-03  4.25141574e+00  1.54760588e-02  4.27609935e-04 
 1.81883262e-01  1.81883262e-01  5.00000000e+00  4.27405589e+00  4.38830692e+00  8.17585178e-01  9.96223453e-02  5.46605054e-02  4.33793761e+00  1.54608650e-02  1.86577634e-04 
 1.82883262e-01  1.82883262e-01  5.00000000e+00  4.27403148e+00  4.36916042e+00  7.37079205e-01  9.56567168e-02  9.83110485e-02  4.26357638e+00  1.54754621e-02  3.91152321e-04 
 1.83883262e-01  1.83883262e-01  5.00000000e+00  4.27405746e+00  4.39244236e+00  8.17169982e-01  9.98765175e-02  1.49687537e-01  4.34951853e+00  1.54599294e-02  1.59009062e-04 
 1.84883262e-01  1.84883262e-01  5.00000000e+00  4.27403232e+00  4.37137452e+00  7.36616197e-01  9.57925810e-02  1.92305740e-01  4.27447398e+00  1.54749620e-02  3.59061856e-04 
 1.85883262e-01  1.85883262e-01  5.00000000e+00  4.27405871e+00  4.39654779e+00  8.16808598e-01  1.00079290e-01  2.42844149e-01  4.35992726e+00  1.54591830e-02  1.35671332e-04 
 1.86883262e-01  1.86883262e-01  5.00000000e+00  4.27403301e+00  4.37350032e+00  7.36199863e-01  9.59055134e-02  2.84476344e-01  4.28427690e+00  1.54745463e-02  3.30731286e-04 
 1.87883262e-01  1.87883262e-01  5.00000000e+00  4.27405968e+00  4.40061144e+00  8.16493383e-01  1.00236838e-01  3.34172043e-01  4.36931885e+00  1.54586031e-02  1.15946047e-04 
 1.88883262e-01  1.88883262e-01  5.00000000e+00  4.27403359e+00  4.37554058e+00  7.35823242e-01  9.59988209e-02  3.74861286e-01  4.29312822e+00  1.54742029e-02  3.05645118e-04 
 1.89883262e-01  1.89883262e-01  5.00000000e+00  4.27406041e+00  4.40462033e+00  8.16217478e-01  1.00355211e-01  4.23711977e-01  4.37782454e+00  1.54581674e-02  9.92986043e-05 
 1.90883262e-01  1.90883262e-01  5.00000000e+00  4.27403413e+00  4.37749013e+00  7.35462908e-01  9.60864290e-02  4.63508445e-01  4.30111650e+00  1.54738804e-02  2.83454137e-04 
 1.91883262e-01  1.91883262e-01  5.00000000e+00  4.27406097e+00  4.40853886e+00  8.15968826e-01  1.00447174e-01  5.11509759e-01  4.38551381e+00  1.54578289e-02  8.53390048e-05 
 1.92883262e-01  1.92883262e-01  5.00000000e+00  4.27403670e+00  4.37908798e+00  7.34595817e-01  9.65049749e-02  5.50780279e-01  4.30734045e+00  1.54723398e-02  2.66473247e-04 
 1.93883262e-01  1.93883262e-01  5.00000000e+00  4.27406269e+00  4.41164510e+00  8.15567695e-01  1.00726964e-01  5.97795328e-01  4.39122727e+00  1.54567990e-02  7.56817414e-05 
 1.94883262e-01  1.94883262e-01  5.00000000e+00  4.27683738e+00  4.27391371e+00 -3.45466524e+00  5.28022936e-01  8.99873127e-01  7.64705674e-02  1.38844979e-02  1.55460870e-02 
 1.95883262e-01  1.95883262e-01  5.00000000e+00  4.27930048e+00  4.27385435e+00 -3.38294182e+00  8.71020667e-01  9.60873464e-01  6.67742031e-02  1.26232886e-02  1.55818057e-02 
 1.96883262e-01  1.96883262e-01  5.00000000e+00  4.28068453e+00  4.27391857e+00 -3.29182074e+00  1.04998243e+00  8.78252012e-01  7.72629834e-02  1.19655636e-02  1.55431690e-02 
 1.97880368e-01  1.97880368e-01  5.00000000e+00  4.28322240e+00  4.27385949e+00 -3.22185460e+00  1.35446137e+00  9.40743575e-01  6.76068107e-02  1.08472631e-02  1.55787136e-02 
 1.98880368e-01  1.98880368e-01  5.00000000e+00  4.28448275e+00  4.27392388e+00 -3.13223729e+00  1.49843535e+00  8.59547793e-01  7.81424487e-02  1.03313656e-02  1.55399794e-02 
 1.99880368e-01  1.99880368e-01  5.00000000e+00  4.28701923e+00  4.27386520e+00 -3.06351202e+00  1.77110327e+00  9.23312521e-01  6.85517056e-02  9.36630070e-03  1.55752752e-02 
 2.00880368e-01  2.00880368e-01  5.00000000e+00  4.28830327e+00  4.27393033e+00 -2.97531043e+00  1.88494700e+00  8.43331496e-01  7.91961362e-02  8.91267264e-03  1.55361019e-02 
 2.01880368e-01  2.01880368e-01  5.00000000e+00  4.29093808e+00  4.27387183e+00 -2.90806449e+00  2.12965447e+00  9.08187128e-01  6.96365818e-02  8.04946709e-03  1.55712814e-02 
 2.02880368e-01  2.02880368e-01  5.00000000e+00  4.29211499e+00  4.27393746e+00 -2.82128108e+00  2.21765148e+00  8.29291032e-01  8.03593379e-02  7.69140625e-03  1.55318209e-02 
 2.03880368e-01  2.03880368e-01  5.00000000e+00  4.29485703e+00  4.27387907e+00 -2.75549731e+00  2.43833415e+00  8.95088506e-01  7.08201781e-02  6.91774456e-03  1.55669244e-02 
 2.04880368e-01  2.04880368e-01  5.00000000e+00  4.29590960e+00  4.27394512e+00 -2.67011714e+00  2.50412796e+00  8.17135087e-01  8.16084229e-02  6.64187951e-03  1.55272236e-02 
 2.05880368e-01  2.05880368e-01  5.00000000e+00  4.29877543e+00  4.27388679e+00 -2.60577571e+00  2.70416628e+00  8.83745883e-01  7.20818918e-02  5.94526478e-03  1.55622799e-02 
 2.06880368e-01  2.06880368e-01  5.00000000e+00  4.29968456e+00  4.27395317e+00 -2.52178432e+00  2.75088547e+00  8.06611313e-01  8.29226170e-02  5.73992291e-03  1.55223866e-02 
 2.07880368e-01  2.07880368e-01  5.00000000e+00  4.30269316e+00  4.27389486e+00 -2.45886555e+00  2.93318349e+00  8.73924765e-01  7.34010957e-02  5.10962641e-03  1.55574238e-02 
 2.08880368e-01  2.08880368e-01  5.00000000e+00  4.30343702e+00  4.27396151e+00 -2.37624892e+00  2.96351444e+00  7.97501085e-01  8.42812166e-02  4.96476922e-03  1.55173860e-02 
 2.09880368e-01  2.09880368e-01  5.00000000e+00  4.30661001e+00  4.27390316e+00 -2.31473325e+00  3.13056710e+00  8.65421943e-01  7.47573033e-02  4.39159055e-03  1.55524316e-02 
 2.10880368e-01  2.10880368e-01  5.00000000e+00  4.30716368e+00  4.27396999e+00 -2.23347741e+00  3.14681641e+00  7.89614887e-01  8.56639803e-02  4.29858155e-03  1.55122964e-02 
 2.11880368e-01  2.11880368e-01  5.00000000e+00  4.31052564e+00  4.27391157e+00 -2.17334532e+00  3.30076730e+00  8.58061232e-01  7.61305732e-02  3.77463486e-03  1.55473766e-02 
 2.12880368e-01  2.12880368e-01  5.00000000e+00  4.31086079e+00  4.27397851e+00 -2.09343606e+00  3.30491540e+00  7.82788376e-01  8.70515484e-02  3.72603921e-03  1.55071889e-02 
 2.13880368e-01  2.13880368e-01  5.00000000e+00  4.31443954e+00  4.27391997e+00 -2.03466796e+00  3.44760638e+00  8.51689818e-01  7.75019244e-02  3.24456986e-03  1.55423288e-02 
 2.14880368e-01  2.14880368e-01  5.00000000e+00  4.31452408e+00  4.27398695e+00 -1.95609048e+00  3.44135362e+00  7.76878997e-01  8.84258530e-02  3.23398198e-03  1.55021302e-02 
 2.15880368e-01  2.15880368e-01  5.00000000e+00  4.31835096e+00  4.27392825e+00 -1.89866666e+00  3.57436741e+00  8.46175136e-01  7.88537356e-02  2.78920913e-03  1.55373530e-02 
 2.16880368e-01  2.16880368e-01  5.00000000e+00  4.31814871e+00  4.27399521e+00 -1.82140528e+00  3.55917360e+00  7.71763087e-01  8.97704944e-02  2.81110443e-03  1.54971806e-02 
 2.17880368e-01  2.17880368e-01  5.00000000e+00  4.32225881e+00  4.27393632e+00 -1.76530589e+00  3.68387035e+00  8.41402184e-01  8.01701055e-02  2.39808609e-03  1.55325076e-02 
 2.18880368e-01  2.18880368e-01  5.00000000e+00  4.32172922e+00  4.27400320e+00 -1.68934379e+00  3.66098867e+00  7.67333374e-01  9.10710590e-02  2.44769338e-03  1.54923932e-02 
 2.19880368e-01  2.19880368e-01  5.00000000e+00  4.32616163e+00  4.27394408e+00 -1.63454881e+00  3.77853739e+00  8.37271200e-01  8.14371517e-02  2.06221049e-03  1.55278439e-02 
 2.20880368e-01  2.20880368e-01  5.00000000e+00  4.32525956e+00  4.27401085e+00 -1.55986783e+00  3.74904356e+00  7.63496816e-01  9.23153616e-02  2.13540223e-03  1.54878128e-02 
 2.21880368e-01  2.21880368e-01  5.00000000e+00  4.33005743e+00  4.27395148e+00 -1.50635704e+00  3.86044904e+00  8.33695665e-01  8.26432311e-02  1.77385914e-03  1.55234047e-02 
 2.22880368e-01  2.22880368e-01  5.00000000e+00  4.32873300e+00  4.27401809e+00 -1.43293758e+00  3.82526635e+00  7.60172737e-01  9.34935949e-02  1.86705707e-03  1.54834755e-02 
 2.23880368e-01  2.23880368e-01  5.00000000e+00  4.33394359e+00  4.27395845e+00 -1.38069064e+00  3.93139227e+00  8.30600555e-01  8.37790686e-02  1.52639594e-03  1.55192241e-02 
 2.24880368e-01  2.24880368e-01  5.00000000e+00  4.33214224e+00  4.27402489e+00 -1.30851157e+00  3.89131304e+00  7.57291198e-01  9.45983809e-02  1.63648996e-03  1.54794086e-02 
 2.25880368e-01  2.25880368e-01  5.00000000e+00  4.33781672e+00  4.27396494e+00 -1.25750804e+00  3.99290186e+00  8.27920839e-01  8.48377900e-02  1.31411693e-03  1.55153274e-02 
 2.26880368e-01  2.26880368e-01  5.00000000e+00  4.33547947e+00  4.27403120e+00 -1.18654678e+00  3.94860590e+00  7.54791600e-01  9.56247230e-02  1.43839566e-03  1.54756304e-02 
 2.27880368e-01  2.27880368e-01  5.00000000e+00  4.34167254e+00  4.27397094e+00 -1.13676614e+00  4.04629586e+00  8.25600158e-01  8.58148607e-02  1.13211708e-03  1.55117312e-02 
 2.28880368e-01  2.28880368e-01  5.00000000e+00  4.33873647e+00  4.27403702e+00 -1.06699875e+00  3.99836630e+00  7.52621453e-01  9.65698670e-02  1.26820841e-03  1.54721511e-02 
 2.29880368e-01  2.29880368e-01  5.00000000e+00  4.34550578e+00  4.27397642e+00 -1.01842054e+00  4.09270607e+00  8.23589682e-01  8.67079403e-02  9.76175447e-04  1.55084443e-02 
 2.30880368e-01  2.30880368e-01  5.00000000e+00  4.34190481e+00  4.27404233e+00 -9.49821902e-01  4.04164295e+00  7.50735323e-01  9.74330853e-02  1.12199625e-03  1.54689734e-02 
 2.31880368e-01  2.31880368e-01  5.00000000e+00  4.34931007e+00  4.27398138e+00 -9.02425700e-01  4.13310414e+00  8.21847115e-01  8.75166679e-02  8.42656489e-04  1.55054678e-02 
 2.32880368e-01  2.32880368e-01  5.00000000e+00  4.34497616e+00  4.27404715e+00 -8.34969755e-01  4.07933620e+00  7.49093912e-01  9.82154036e-02  9.96370316e-04  1.54660936e-02 
 2.33880368e-01  2.33880368e-01  5.00000000e+00  4.35307793e+00  4.27398584e+00 -7.88735280e-01  4.16832412e+00  8.20335825e-01  8.82423971e-02  7.28425302e-04  1.55027970e-02 
 2.34880368e-01  2.34880368e-01  5.00000000e+00  4.34794256e+00  4.27405148e+00 -7.22395298e-01  4.11221884e+00  7.47663258e-01  9.89192933e-02  8.88407490e-04  1.54635024e-02 
 2.35880368e-01  2.35880368e-01  5.00000000e+00  4.35680081e+00  4.27398980e+00 -6.77302417e-01  4.19908175e+00  8.19024095e-01  8.88879011e-02  6.30775089e-04  1.55004214e-02 
 2.36880368e-01  2.36880368e-01  5.00000000e+00  4.35079685e+00  4.27405535e+00 -6.12051305e-01  4.14095405e+00  7.46414046e-01  9.95483497e-02  7.95584573e-04  1.54611868e-02 
 2.37880368e-01  2.37880368e-01  5.00000000e+00  4.36046930e+00  4.27399330e+00 -5.68080045e-01  4.22599110e+00  8.17884466e-01  8.94570686e-02  5.47365476e-04  1.54983269e-02 
 2.38880368e-01  2.38880368e-01  5.00000000e+00  4.35353295e+00  4.27405879e+00 -5.03890647e-01  4.16611087e+00  7.45321008e-01  1.00106979e-01  7.15722739e-04  1.54591304e-02 
 2.39880368e-01  2.39880368e-01  5.00000000e+00  4.36645795e+00  4.27399590e+00 -4.61106361e-01  4.24974503e+00  8.16971918e-01  8.98690242e-02  4.34232970e-04  1.54967662e-02 
 2.40880368e-01  2.40880368e-01  5.00000000e+00  4.35544537e+00  4.27406198e+00 -3.97840920e-01  4.18828360e+00  7.44325507e-01  1.00625072e-01  6.64712196e-04  1.54572243e-02 
 2.41880368e-01  2.41880368e-01  5.00000000e+00  4.37041948e+00  4.27399847e+00 -3.56177176e-01  4.27059997e+00  8.16122521e-01  9.02867828e-02  3.72567691e-04  1.54952285e-02 
 2.42880368e-01  2.42880368e-01  5.00000000e+00  4.35773033e+00  4.27406471e+00 -2.93895986e-01  4.20778666e+00  7.43468261e-01  1.01068609e-01  6.08509206e-04  1.54555919e-02 
 2.43880368e-01  2.43880368e-01  5.00000000e+00  4.37436795e+00  4.27400065e+00 -2.53321264e-01  4.28897710e+00  8.15386264e-01  9.06413021e-02  3.19821036e-04  1.54939235e-02 
 2.44880368e-01  2.44880368e-01  5.00000000e+00  4.36228260e+00  4.27406665e+00 -1.92084089e-01  4.22515559e+00  7.42797300e-01  1.01368804e-01  5.10305803e-04  1.54544365e-02 
 2.45880368e-01  2.45880368e-01  5.00000000e+00  4.37844422e+00  4.27400248e+00 -1.52491560e-01  4.30538638e+00  8.14746577e-01  9.09391954e-02  2.73188792e-04  1.54928270e-02 
 2.46880368e-01  2.46880368e-01  5.00000000e+00  4.36476963e+00  4.27406868e+00 -9.21937777e-02  4.24054992e+00  7.42137159e-01  1.01697904e-01  4.63522804e-04  1.54532251e-02 
 2.47880368e-01  2.47880368e-01  5.00000000e+00  4.38241309e+00  4.27400401e+00 -5.36424317e-02  4.31995515e+00  8.14187084e-01  9.11881355e-02  2.34326836e-04  1.54919106e-02 
 2.48880368e-01  2.48880368e-01  5.00000000e+00  4.36737991e+00  4.27407039e+00  5.73228849e-03  4.25424724e+00  7.41560699e-01  1.01975306e-01  4.19027186e-04  1.54522040e-02 
 2.49880368e-01  2.49880368e-01  5.00000000e+00  4.38665879e+00  4.27400520e+00  4.32578906e-02  4.33297182e+00  8.13712411e-01  9.13818940e-02  1.98853399e-04  1.54911974e-02 
 2.50880368e-01  2.50880368e-01  5.00000000e+00  4.36938861e+00  4.27407195e+00  1.01760606e-01  4.26645584e+00  7.41025434e-01  1.02229985e-01  3.87716573e-04  1.54512666e-02 
 2.51880368e-01  2.51880368e-01  5.00000000e+00  4.39024885e+00  4.27400625e+00  1.38279498e-01  4.34456035e+00  8.13274101e-01  9.15537003e-02  1.73082355e-04  1.54905650e-02 
 2.52880368e-01  2.52880368e-01  5.00000000e+00  4.37155743e+00  4.27407325e+00  1.95905429e-01  4.27735615e+00  7.40558085e-01  1.02439739e-01  3.56531594e-04  1.54504945e-02 
 2.53880368e-01  2.53880368e-01  5.00000000e+00  4.39408656e+00  4.27400703e+00  2.31434646e-01  4.35495462e+00  8.12903085e-01  9.16794853e-02  1.49215650e-04  1.54901020e-02 
 2.54880368e-01  2.54880368e-01  5.00000000e+00  4.37358839e+00  4.27407436e+00  2.88217967e-01  4.28713616e+00  7.40136492e-01  1.02619762e-01  3.29606993e-04  1.54498318e-02 
 2.55880368e-01  2.55880368e-01  5.00000000e+00  4.39785721e+00  4.27400761e+00  3.22773539e-01  4.36430589e+00  8.12577993e-01  9.17739292e-02  1.28973920e-04  1.54897544e-02 
 2.56880368e-01  2.56880368e-01  5.00000000e+00  4.37551042e+00  4.27407530e+00  3.78736932e-01  4.29593853e+00  7.39754450e-01  1.02773702e-01  3.06001763e-04  1.54492652e-02 
 2.57880368e-01  2.57880368e-01  5.00000000e+00  4.40155160e+00  4.27400802e+00  4.12335023e-01  4.37274548e+00  8.12292305e-01  9.18412220e-02  1.11807230e-04  1.54895067e-02 
 2.58880368e-01  2.58880368e-01  5.00000000e+00  4.37731822e+00  4.27407627e+00  4.67525491e-01  4.30382878e+00  7.39376056e-01  1.02931055e-01  2.85344448e-04  1.54486860e-02 
 2.59880368e-01  2.59880368e-01  5.00000000e+00  4.40513617e+00  4.27400830e+00  5.00157451e-01  4.38033040e+00  8.12038678e-01  9.18870957e-02  9.73378652e-05  1.54893378e-02 
 2.60880368e-01  2.60880368e-01  5.00000000e+00  4.37865036e+00  4.27408213e+00  5.55393622e-01  4.30918436e+00  7.38095527e-01  1.03881523e-01  2.71020152e-04  1.54451876e-02 
 2.61880368e-01  2.61880368e-01  5.00000000e+00  4.40784853e+00  4.27400851e+00  5.86256669e-01  4.38547819e+00  8.11768494e-01  9.19203628e-02  8.76473642e-05  1.54892159e-02 
 2.62005368e-01  2.62005368e-01  5.00000000e+00  4.39203362e+00  4.27404746e+00  5.97908289e-01  4.34841734e+00  7.74473949e-01  9.82524738e-02  1.61541825e-04  1.54659076e-02 
 2.62255368e-01  2.62255368e-01  5.00000000e+00  4.39198560e+00  4.27405013e+00  6.08966473e-01  4.34828833e+00  7.73980830e-01  9.86859195e-02  1.61841996e-04  1.54643119e-02 
 2.62533918e-01  2.62533918e-01  5.00000000e+00  4.39172003e+00  4.27405456e+00  6.21489707e-01  4.34757346e+00  7.73166399e-01  9.94055490e-02  1.63512329e-04  1.54616631e-02 
 2.62835459e-01  2.62835459e-01  5.00000000e+00  4.39091819e+00  4.27406451e+00  6.35839980e-01  4.34538112e+00  7.71497930e-01  1.01022389e-01  1.68660761e-04  1.54557117e-02 
 2.62840538e-01  2.62840538e-01  5.00000000e+00  4.38452592e+00  4.27435161e+00  6.82402203e-01  4.32622043e+00  7.52513316e-01  1.47373935e-01  2.15946306e-04  1.52851025e-02 
 2.62850697e-01  2.62850697e-01  5.00000000e+00  4.38488270e+00  4.27433747e+00  6.80553259e-01  4.32738145e+00  7.54013157e-01  1.45103422e-01  2.12988027e-04  1.52934617e-02 
 2.62856026e-01  2.62856026e-01  5.00000000e+00  4.38438742e+00  4.27434731e+00  6.82353408e-01  4.32576886e+00  7.52578036e-01  1.46682441e-01  2.17105781e-04  1.52876477e-02 
 2.62861187e-01  2.62861187e-01  5.00000000e+00  4.38480919e+00  4.27433399e+00  6.80429605e-01  4.32714649e+00  7.54127071e-01  1.44544453e-01  2.13594237e-04  1.52955188e-02 
 2.62871510e-01  2.62871510e-01  5.00000000e+00  4.38423980e+00  4.27434356e+00  6.82394208e-01  4.32529981e+00  7.52622876e-01  1.46080693e-01  2.18348387e-04  1.52898635e-02 
 2.62887649e-01  2.62887649e-01  5.00000000e+00  4.38461572e+00  4.27432511e+00  6.80099037e-01  4.32651231e+00  7.54367722e-01  1.43115731e-01  2.15197852e-04  1.53007755e-02 
 2.62910862e-01  2.62910862e-01  5.00000000e+00  4.38392060e+00  4.27433201e+00  6.82171294e-01  4.32425563e+00  7.52872184e-01  1.44224555e-01  2.21059784e-04  1.52966948e-02 
 2.62954360e-01  2.62954360e-01  5.00000000e+00  4.38412121e+00  4.27430418e+00  6.79502675e-01  4.32489625e+00  7.54919897e-01  1.39750396e-01  2.19351845e-04  1.53131622e-02 
 2.63039702e-01  2.63039702e-01  5.00000000e+00  4.38299786e+00  4.27429201e+00  6.81088484e-01  4.32120066e+00  7.53914191e-01  1.37792899e-01  2.29088446e-04  1.53203688e-02 
 2.63210387e-01  2.63210387e-01  5.00000000e+00  4.38298103e+00  4.27420794e+00  6.74631822e-01  4.32108696e+00  7.58661551e-01  1.24242402e-01  2.29237596e-04  1.53702428e-02 
 2.63253058e-01  2.63253058e-01  5.00000000e+00  4.38506845e+00  4.27410507e+00  6.59776589e-01  4.32797319e+00  7.66071772e-01  1.07601618e-01  2.11463936e-04  1.54314943e-02 
 2.63254149e-01  2.63254149e-01  5.00000000e+00  4.38198453e+00  4.27422380e+00  6.79022675e-01  4.31765966e+00  7.55790468e-01  1.26802388e-01  2.38241768e-04  1.53608201e-02 
 2.63254183e-01  2.63254183e-01  5.00000000e+00  4.38172252e+00  4.27423165e+00  6.80290217e-01  4.31674772e+00  7.54879590e-01  1.28068515e-01  2.40667426e-04  1.53561605e-02 
 2.63254251e-01  2.63254251e-01  5.00000000e+00  4.38048458e+00  4.27426487e+00  6.85646974e-01  4.31231875e+00  7.50453001e-01  1.33422448e-01  2.52466334e-04  1.53364534e-02 
 2.63254253e-01  2.63254253e-01  5.00000000e+00  4.38042268e+00  4.27426644e+00  6.85900681e-01  4.31209408e+00  7.50228408e-01  1.33676075e-01  2.53071230e-04  1.53355199e-02 
 2.63254257e-01  2.63254257e-01  5.00000000e+00  4.38029049e+00  4.27426974e+00  6.86432705e-01  4.31161203e+00  7.49746517e-01  1.34207939e-01  2.54367956e-04  1.53335624e-02 
 2.63254265e-01  2.63254265e-01  5.00000000e+00  4.37998437e+00  4.27427724e+00  6.87641481e-01  4.31049220e+00  7.48626997e-01  1.35416395e-01  2.57396320e-04  1.53291149e-02 
 2.63254280e-01  2.63254280e-01  5.00000000e+00  4.37901417e+00  4.27429937e+00  6.91202442e-01  4.30686171e+00  7.44997213e-01  1.38976719e-01  2.67234708e-04  1.53160099e-02 
 2.63254284e-01  2.63254284e-01  5.00000000e+00  4.37862556e+00  4.27430777e+00  6.92553651e-01  4.30538070e+00  7.43516398e-01  1.40327770e-01  2.71280140e-04  1.53110371e-02 
 2.63254292e-01  2.63254292e-01  5.00000000e+00  4.37757257e+00  4.27432942e+00  6.96034387e-01  4.30128433e+00  7.39420453e-01  1.43808189e-01  2.82552100e-04  1.52982268e-02 
 2.63254299e-01  2.63254299e-01  5.00000000e+00  4.28959965e+00  4.27503626e+00  8.08092572e-01  2.00770712e+00 -1.55415503e+00  2.55866395e-01  8.47696778e-03  1.48858143e-02 
 2.63254305e-01  2.63254305e-01  5.00000000e+00  4.27435218e+00  4.27655849e+00  1.03932866e+00  1.47464559e-01 -3.41439695e+00  4.87104006e-01  1.52847694e-02  1.40350166e-02 
 2.63254310e-01  2.63254310e-01  5.00000000e+00  4.27438255e+00  4.27523235e+00  8.38641465e-01  1.52337830e-01 -3.40952331e+00  2.86418364e-01  1.52668323e-02  1.47733859e-02 
 2.63254314e-01  2.63254314e-01  5.00000000e+00  4.27419531e+00  4.27650956e+00  1.03210095e+00  1.22202339e-01 -3.43965843e+00  4.79879074e-01  1.53777518e-02  1.40615944e-02 
 2.63254318e-01  2.63254318e-01  5.00000000e+00  4.27427300e+00  4.27528489e+00  8.46787733e-01  1.34732281e-01 -3.42712815e+00  2.94567284e-01  1.53316328e-02  1.47434082e-02 
 2.63254325e-01  2.63254325e-01  5.00000000e+00  4.27411602e+00  4.27647190e+00  1.02652928e+00  1.09376115e-01 -3.45248375e+00  4.74310802e-01  1.54249632e-02  1.40820856e-02 
 2.63254331e-01  2.63254331e-01  5.00000000e+00  4.27418946e+00  4.27531928e+00  8.52107173e-01  1.21257915e-01 -3.44060146e+00  2.99890678e-01  1.53812281e-02  1.47238171e-02 
