time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
0.0648832619,5.0,4.2829433,4.27392077,-2.99003121,1.32694256,0.866297008,0.0776351329,0.0109649457,0.0155418481
0.0658832619,5.0,4.28545685,4.27386114,-2.92283013,1.61262664,0.93019895,0.067888129,0.00994951025,0.0155777191
0.0668832619,5.0,4.28677498,4.27392698,-2.8358669,1.73730961,0.849117717,0.0786487757,0.00945516762,0.0155381178
0.0678832619,5.0,4.28937686,4.27386745,-2.77013023,1.99329016,0.914178173,0.06892123,0.00855030034,0.0155739161
0.0688832619,5.0,4.29059245,4.27393389,-2.6845413,2.09050932,0.83424328,0.0797777123,0.00815775272,0.0155339631
0.0698832619,5.0,4.29329643,4.27387442,-2.62025097,2.32096754,0.900303872,0.0700603377,0.00734798664,0.0155697229
0.0708832619,5.0,4.2943936,4.27394139,-2.53602009,2.39459469,0.821364912,0.0810017154,0.00704281065,0.0155294584
0.0718832619,5.0,4.29721553,4.27388191,-2.47315833,2.6031223,0.888289222,0.0712852349,0.00631485252,0.015565214
0.0728832619,5.0,4.29817604,4.27394935,-2.39026999,2.65648215,0.810215367,0.0823001436,0.00608464857,0.0155246796
0.0738832619,5.0,4.30113409,4.2738898,-2.3288193,2.84616462,0.877885902,0.0725753478,0.00542709312,0.0155604651
0.0748832619,5.0,4.30193705,4.27395765,-2.24725849,2.88211197,0.80056317,0.0836522386,0.00526119977,0.0155197031
0.0758832619,5.0,4.30505194,4.27389797,-2.18720149,3.05560003,0.868878772,0.0739100993,0.00466426502,0.015555552
0.0768832619,5.0,4.30567351,4.27396615,-2.10695342,3.07658614,0.792207702,0.0850375134,0.00455351155,0.0155146045
0.0778832619,5.0,4.3089688,4.27390629,-2.04827274,3.23615712,0.86108133,0.0752693072,0.0040088116,0.0155505489
0.0788832619,5.0,4.30938183,4.27397473,-1.96932256,3.2442867,0.784975007,0.0864361671,0.00394530518,0.0155094565
0.0798832619,5.0,4.31288425,4.27391464,-1.91200073,3.39189733,0.854331829,0.0766336009,0.00344565526,0.0155455272
0.0808832619,5.0,4.31305791,4.27398328,-1.83433321,3.3889774,0.778714201,0.0878295007,0.0034225979,0.015504328
0.0818832619,5.0,4.31679764,4.27392292,-1.77835251,3.52630907,0.848489957,0.0779848311,0.0029618471,0.0155405537
0.0828832619,5.0,4.31669714,4.2739917,-1.70195182,3.51389107,0.773294388,0.0892003106,0.00297337819,0.0154992823
0.0838832619,5.0,4.32070803,4.27393102,-1.64729419,3.64238864,0.843433985,0.0793064484,0.00254626592,0.0155356892
0.0848832619,5.0,4.32029426,4.27399989,-1.57214365,3.62180448,0.768602017,0.0905332344,0.00258732676,0.015494376
0.0858832619,5.0,4.32461412,4.27393885,-1.51879065,3.74270971,0.839058309,0.080583828,0.00218935964,0.0155309877
0.0868832619,5.0,4.32384343,4.27400777,-1.44487251,3.71510273,0.764538588,0.0918150291,0.00225557684,0.0154896578
0.0878832619,5.0,4.32851413,4.27394633,-1.39280527,3.8294829,0.83527133,0.0818045199,0.00188292294,0.0155264949
0.0888832619,5.0,4.32733815,4.27401527,-1.32010064,3.79583446,0.761018676,0.0930347643,0.00197050817,0.0154851681
0.0898832619,5.0,4.33240569,4.27395341,-1.26929981,3.90460696,0.83199361,0.0829584104,0.00161990609,0.015522248
0.0908832619,5.0,4.33077131,4.27402233,-1.19778859,3.86575931,0.757968216,0.0941839198,0.00172556992,0.0154809381
0.0918832619,5.0,4.33628572,4.27396003,-1.14823441,3.96971273,0.829156278,0.0840377886,0.0013942505,0.0155182755
0.0928832619,5.0,4.33413523,4.27402893,-1.07789528,3.92638853,0.755323017,0.095256384,0.00151512843,0.0154769904
0.0938832619,5.0,4.34015027,4.27396616,-1.02956762,4.02620077,0.826699642,0.0850373155,0.00120074719,0.0155145969
