 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         @dled12_1[id]  
 6.21903519e-02  6.21903519e-02  1.77567554e+00  0.00000000e+00  2.79607063e-02  5.80474807e-01  4.92141477e-03 -3.45682412e-14 
 6.26903519e-02  6.26903519e-02  1.76594615e+00  0.00000000e+00  2.79094014e-02  5.80235465e-01  4.88233811e-03 -3.45102004e-14 
 6.31903519e-02  6.31903519e-02  1.75627222e+00  0.00000000e+00  2.78821448e-02  5.79979363e-01  4.84355882e-03 -3.44793598e-14 
 6.36903519e-02  6.36903519e-02  1.74665344e+00  0.00000000e+00  2.78311407e-02  5.79739729e-01  4.80493878e-03 -3.44216390e-14 
 6.41903519e-02  6.41903519e-02  1.73708948e+00  0.00000000e+00  2.78044952e-02  5.79483112e-01  4.76661442e-03 -3.43914793e-14 
 6.46903519e-02  6.46903519e-02  1.72758003e+00  0.00000000e+00  2.77537840e-02  5.79243166e-01  4.72844589e-03 -3.43340699e-14 
 6.51903519e-02  6.51903519e-02  1.71812478e+00  0.00000000e+00  2.77277473e-02  5.78986012e-01  4.69057139e-03 -3.43045891e-14 
 6.56903519e-02  6.56903519e-02  1.70872343e+00  0.00000000e+00  2.76773209e-02  5.78745734e-01  4.65284931e-03 -3.42474824e-14 
 6.61903519e-02  6.61903519e-02  1.69937566e+00  0.00000000e+00  2.76518910e-02  5.78488018e-01  4.61541967e-03 -3.42186787e-14 
 6.66903519e-02  6.66903519e-02  1.69008116e+00  0.00000000e+00  2.76017415e-02  5.78247387e-01  4.57813906e-03 -3.41618660e-14 
 6.71903519e-02  6.71903519e-02  1.68083964e+00  0.00000000e+00  2.75769164e-02  5.77989084e-01  4.54114932e-03 -3.41337377e-14 
 6.76903519e-02  6.76903519e-02  1.67165078e+00  0.00000000e+00  2.75270357e-02  5.77748079e-01  4.50430523e-03 -3.40772104e-14 
 6.81903519e-02  6.81903519e-02  1.66251429e+00  0.00000000e+00  2.75028135e-02  5.77489165e-01  4.46775051e-03 -3.40497561e-14 
 6.86903519e-02  6.86903519e-02  1.65342987e+00  0.00000000e+00  2.74531936e-02  5.77247766e-01  4.43133806e-03 -3.39935053e-14 
 6.91903519e-02  6.91903519e-02  1.64439722e+00  0.00000000e+00  2.74295727e-02  5.76988214e-01  4.39521353e-03 -3.39667235e-14 
 6.96903519e-02  6.96903519e-02  1.63541604e+00  0.00000000e+00  2.73802055e-02  5.76746399e-01  4.35922791e-03 -3.39107405e-14 
 7.01903519e-02  7.01903519e-02  1.62648604e+00  0.00000000e+00  2.73571843e-02  5.76486184e-01  4.32352879e-03 -3.38846300e-14 
 7.06903519e-02  7.06903519e-02  1.61760692e+00  0.00000000e+00  2.73080617e-02  5.76243930e-01  4.28796524e-03 -3.38289060e-14 
 7.11903519e-02  7.11903519e-02  1.60877840e+00  0.00000000e+00  2.72856388e-02  5.75983027e-01  4.25268681e-03 -3.38034657e-14 
 7.16903519e-02  7.16903519e-02  1.60000018e+00  0.00000000e+00  2.72367526e-02  5.75740312e-01  4.21754063e-03 -3.37479917e-14 
 7.21903519e-02  7.21903519e-02  1.59127198e+00  0.00000000e+00  2.72149268e-02  5.75478692e-01  4.18267824e-03 -3.37232208e-14 
 7.26903519e-02  7.26903519e-02  1.58259351e+00  0.00000000e+00  2.71662689e-02  5.75235494e-01  4.14794477e-03 -3.36679879e-14 
 7.31903519e-02  7.31903519e-02  1.57396449e+00  0.00000000e+00  2.71450391e-02  5.74973130e-01  4.11349382e-03 -3.36438856e-14 
 7.36903519e-02  7.36903519e-02  1.56538463e+00  0.00000000e+00  2.70966012e-02  5.74729425e-01  4.07916847e-03 -3.35888848e-14 
 7.41903519e-02  7.41903519e-02  1.55685365e+00  0.00000000e+00  2.70759664e-02  5.74466290e-01  4.04512441e-03 -3.35654505e-14 
 7.46903519e-02  7.46903519e-02  1.54837127e+00  0.00000000e+00  2.70277402e-02  5.74222055e-01  4.01120265e-03 -3.35106727e-14 
 7.51903519e-02  7.51903519e-02  1.53993722e+00  0.00000000e+00  2.70076997e-02  5.73958120e-01  3.97756098e-03 -3.34879061e-14 
 7.56903519e-02  7.56903519e-02  1.53155121e+00  0.00000000e+00  2.69596770e-02  5.73713331e-01  3.94403832e-03 -3.34333422e-14 
 7.61903519e-02  7.61903519e-02  1.52321298e+00  0.00000000e+00  2.69402301e-02  5.73448566e-01  3.91079462e-03 -3.34112429e-14 
 7.66903519e-02  7.66903519e-02  1.51492224e+00  0.00000000e+00  2.68924024e-02  5.73203198e-01  3.87766663e-03 -3.33568837e-14 
 7.71903519e-02  7.71903519e-02  1.50667873e+00  0.00000000e+00  2.68735486e-02  5.72937574e-01  3.84481651e-03 -3.33354518e-14 
 7.76903519e-02  7.76903519e-02  1.49848218e+00  0.00000000e+00  2.68259076e-02  5.72691602e-01  3.81207882e-03 -3.32812879e-14 
 7.81903519e-02  7.81903519e-02  1.49033231e+00  0.00000000e+00  2.68076467e-02  5.72425089e-01  3.77961796e-03 -3.32605236e-14 
 7.86903519e-02  7.86903519e-02  1.48222887e+00  0.00000000e+00  2.67601838e-02  5.72178488e-01  3.74726624e-03 -3.32065456e-14 
 7.91903519e-02  7.91903519e-02  1.47417157e+00  0.00000000e+00  2.67425156e-02  5.71911054e-01  3.71519036e-03 -3.31864491e-14 
 7.96903519e-02  7.96903519e-02  1.46616017e+00  0.00000000e+00  2.66952223e-02  5.71663798e-01  3.68322035e-03 -3.31326477e-14 
 8.01903519e-02  8.01903519e-02  1.45819440e+00  0.00000000e+00  2.66781468e-02  5.71395412e-01  3.65152522e-03 -3.31132195e-14 
 8.06903519e-02  8.06903519e-02  1.45027399e+00  0.00000000e+00  2.66310144e-02  5.71147474e-01  3.61993269e-03 -3.30595850e-14 
 8.11903519e-02  8.11903519e-02  1.44239869e+00  0.00000000e+00  2.66145320e-02  5.70878103e-01  3.58861415e-03 -3.30408259e-14 
 8.16903519e-02  8.16903519e-02  1.43456823e+00  0.00000000e+00  2.65675518e-02  5.70629456e-01  3.55739495e-03 -3.29873487e-14 
 8.21903519e-02  8.21903519e-02  1.42678237e+00  0.00000000e+00  2.65516628e-02  5.70359067e-01  3.52644888e-03 -3.29692596e-14 
 8.26903519e-02  8.26903519e-02  1.41904084e+00  0.00000000e+00  2.65048260e-02  5.70109683e-01  3.49559888e-03 -3.29159298e-14 
 8.31903519e-02  8.31903519e-02  1.41134340e+00  0.00000000e+00  2.64895309e-02  5.69838243e-01  3.46502122e-03 -3.28985119e-14 
 8.36903519e-02  8.36903519e-02  1.40368978e+00  0.00000000e+00  2.64428286e-02  5.69588093e-01  3.43453636e-03 -3.28453197e-14 
 8.41903519e-02  8.41903519e-02  1.39607975e+00  0.00000000e+00  2.64281284e-02  5.69315566e-01  3.40432309e-03 -3.28285742e-14 
 8.46903519e-02  8.46903519e-02  1.38851304e+00  0.00000000e+00  2.63815516e-02  5.69064621e-01  3.37419936e-03 -3.27755096e-14 
 8.51903519e-02  8.51903519e-02  1.38098941e+00  0.00000000e+00  2.63674471e-02  5.68790972e-01  3.34434651e-03 -3.27594382e-14 
 8.56903519e-02  8.56903519e-02  1.37350862e+00  0.00000000e+00  2.63209867e-02  5.68539204e-01  3.31457994e-03 -3.27064910e-14 
 8.61903519e-02  8.61903519e-02  1.36607042e+00  0.00000000e+00  2.63074792e-02  5.68264396e-01  3.28508361e-03 -3.26910955e-14 
 8.66903519e-02  8.66903519e-02  1.35867456e+00  0.00000000e+00  2.62611260e-02  5.68011773e-01  3.25567029e-03 -3.26382554e-14 
 8.71903519e-02  8.71903519e-02  1.35132081e+00  0.00000000e+00  2.62482170e-02  5.67735769e-01  3.22652660e-03 -3.26235377e-14 
 8.76903519e-02  8.76903519e-02  1.34400891e+00  0.00000000e+00  2.62019616e-02  5.67482259e-01  3.19746266e-03 -3.25707944e-14 
 8.81903519e-02  8.81903519e-02  1.33673864e+00  0.00000000e+00  2.61896525e-02  5.67205021e-01  3.16866781e-03 -3.25567569e-14 
 8.86903519e-02  8.86903519e-02  1.32950975e+00  0.00000000e+00  2.61434856e-02  5.66950594e-01  3.13994944e-03 -3.25040996e-14 
 8.91903519e-02  8.91903519e-02  1.32232200e+00  0.00000000e+00  2.61317784e-02  5.66672082e-01  3.11149966e-03 -3.24907448e-14 
 8.96903519e-02  8.96903519e-02  1.31517517e+00  0.00000000e+00  2.60856902e-02  5.66416703e-01  3.08312307e-03 -3.24381630e-14 
 9.01903519e-02  9.01903519e-02  1.30806901e+00  0.00000000e+00  2.60745870e-02  5.66136878e-01  3.05501464e-03 -3.24254936e-14 
 9.06903519e-02  9.06903519e-02  1.30100329e+00  0.00000000e+00  2.60285679e-02  5.65880515e-01  3.02697613e-03 -3.23729763e-14 
 9.11903519e-02  9.11903519e-02  1.29397779e+00  0.00000000e+00  2.60180710e-02  5.65599334e-01  2.99920539e-03 -3.23609955e-14 
 9.16903519e-02  9.16903519e-02  1.28699227e+00  0.00000000e+00  2.59721111e-02  5.65341952e-01  2.97150128e-03 -3.23085314e-14 
 9.21903519e-02  9.21903519e-02  1.28004649e+00  0.00000000e+00  2.59622230e-02  5.65059372e-01  2.94406460e-03 -3.22972425e-14 
 9.26903519e-02  9.26903519e-02  1.27314024e+00  0.00000000e+00  2.59163122e-02  5.64800936e-01  2.91669125e-03 -3.22448206e-14 
 9.31903519e-02  9.31903519e-02  1.26627329e+00  0.00000000e+00  2.59070358e-02  5.64516915e-01  2.88958507e-03 -3.22342271e-14 
 9.36903519e-02  9.36903519e-02  1.25944541e+00  0.00000000e+00  2.58611640e-02  5.64257388e-01  2.86253891e-03 -3.21818358e-14 
 9.41903519e-02  9.41903519e-02  1.25265638e+00  0.00000000e+00  2.58525024e-02  5.63971880e-01  2.83575970e-03 -3.21719418e-14 
 9.46903519e-02  9.46903519e-02  1.24590598e+00  0.00000000e+00  2.58066591e-02  5.63711225e-01  2.80903720e-03 -3.21195693e-14 
 9.51903519e-02  9.51903519e-02  1.23919398e+00  0.00000000e+00  2.57986156e-02  5.63424184e-01  2.78258148e-03 -3.21103789e-14 
 9.56903519e-02  9.56903519e-02  1.23252016e+00  0.00000000e+00  2.57527903e-02  5.63162362e-01  2.75617914e-03 -3.20580134e-14 
 9.61903519e-02  9.61903519e-02  1.22588431e+00  0.00000000e+00  2.57453685e-02  5.62873741e-01  2.73004348e-03 -3.20495313e-14 
 9.66903519e-02  9.66903519e-02  1.21928620e+00  0.00000000e+00  2.56995505e-02  5.62610713e-01  2.70395787e-03 -3.19971604e-14 
 9.71903519e-02  9.71903519e-02  1.21272563e+00  0.00000000e+00  2.56927544e-02  5.62320463e-01  2.67813889e-03 -3.19893914e-14 
 9.76903519e-02  9.76903519e-02  1.20620237e+00  0.00000000e+00  2.56469325e-02  5.62056188e-01  2.65236661e-03 -3.19370029e-14 
 9.81903519e-02  9.81903519e-02  1.19971621e+00  0.00000000e+00  2.56407664e-02  5.61764258e-01  2.62686097e-03 -3.19299523e-14 
 9.86903519e-02  9.86903519e-02  1.19326695e+00  0.00000000e+00  2.55949296e-02  5.61498694e-01  2.60139867e-03 -3.18775334e-14 
 9.91903519e-02  9.91903519e-02  1.18685436e+00  0.00000000e+00  2.55893979e-02  5.61205033e-01  2.57620308e-03 -3.18712067e-14 
 9.95951759e-02  9.95951759e-02  1.18168915e+00  0.00000000e+00  2.55483699e-02  5.60991234e-01  2.55581492e-03 -3.18242760e-14 
 1.00000000e-01  1.00000000e-01  1.17654773e+00  0.00000000e+00  2.55482832e-02  5.60749548e-01  2.53563955e-03 -3.18241769e-14 
 1.00050000e-01  1.00050000e-01  1.17604824e+00  2.50000000e-01  1.50026198e-01  6.80185224e-01  1.27041789e-01  5.67115303e-13 
 1.00150000e-01  1.00150000e-01  1.17531678e+00  7.50000000e-01  3.99046612e-01  9.12494008e-01  3.76084399e-01  7.81325455e-09 
 1.00310965e-01  1.00310965e-01  1.17524912e+00  1.55482695e+00  1.15030664e+00  1.17748524e+00  7.77421090e-01  6.19799170e-08 
 1.00458935e-01  1.00458935e-01  1.17635777e+00  2.29467656e+00  1.94107123e+00  1.17805000e+00  1.14733370e+00  8.65682424e-09 
 1.00616674e-01  1.00616674e-01  1.17874232e+00  3.08336914e+00  2.70785929e+00  1.18030298e+00  1.54168319e+00  2.01904164e-08 
 1.00767968e-01  1.00767968e-01  1.18219388e+00  3.83983994e+00  3.48862099e+00  1.18366968e+00  1.91991593e+00  7.89388453e-09 
 1.01000000e-01  1.01000000e-01  1.18969820e+00  5.00000000e+00  4.63030248e+00  1.19092225e+00  2.49999906e+00  1.61269794e-08 
 1.01030259e-01  1.01030259e-01  1.19085081e+00  5.00000000e+00  4.67288200e+00  1.19105394e+00  2.50000000e+00  3.10914106e-09 
 1.01090776e-01  1.01090776e-01  1.19315533e+00  5.00000000e+00  4.72201268e+00  1.19316158e+00  2.50000006e+00  4.65478086e-10 
 1.01211812e-01  1.01211812e-01  1.19776017e+00  5.00000000e+00  4.73954444e+00  1.19776761e+00  2.50000001e+00  2.36448153e-10 
 1.01453882e-01  1.01453882e-01  1.20695315e+00  5.00000000e+00  4.75943623e+00  1.20694135e+00  2.50000006e+00  1.09695559e-10 
 1.01879944e-01  1.01879944e-01  1.22307951e+00  5.00000000e+00  4.78116750e+00  1.22307793e+00  2.50000001e+00  4.74573602e-11 
 1.02379944e-01  1.02379944e-01  1.24191701e+00  5.00000000e+00  4.80135162e+00  1.24190227e+00  2.50000006e+00  2.18397179e-11 
 1.02879944e-01  1.02879944e-01  1.26066056e+00  5.00000000e+00  4.82009972e+00  1.26065822e+00  2.50000001e+00  1.06576517e-11 
 1.03379944e-01  1.03379944e-01  1.27931062e+00  5.00000000e+00  4.83788385e+00  1.27929546e+00  2.50000006e+00  5.42528095e-12 
 1.03879944e-01  1.03879944e-01  1.29786767e+00  5.00000000e+00  4.85509823e+00  1.29786506e+00  2.50000001e+00  2.84526145e-12 
 1.04379944e-01  1.04379944e-01  1.31633217e+00  5.00000000e+00  4.87191289e+00  1.31631691e+00  2.50000006e+00  1.53288389e-12 
 1.04879944e-01  1.04879944e-01  1.33470457e+00  5.00000000e+00  4.88850532e+00  1.33470188e+00  2.50000001e+00  8.46385758e-13 
 1.05379944e-01  1.05379944e-01  1.35298534e+00  5.00000000e+00  4.90489431e+00  1.35297009e+00  2.50000006e+00  4.80388014e-13 
 1.05879944e-01  1.05879944e-01  1.37117493e+00  5.00000000e+00  4.92116774e+00  1.37117223e+00  2.50000001e+00  2.79531152e-13 
 1.06379944e-01  1.06379944e-01  1.38927380e+00  5.00000000e+00  4.93729575e+00  1.38925861e+00  2.50000006e+00  1.65647171e-13 
 1.06879944e-01  1.06879944e-01  1.40728240e+00  5.00000000e+00  4.95333946e+00  1.40727971e+00  2.50000001e+00  9.74000403e-14 
 1.07379944e-01  1.07379944e-01  1.42520119e+00  5.00000000e+00  4.96925493e+00  1.42518605e+00  2.50000006e+00  5.35724768e-14 
 1.07879944e-01  1.07879944e-01  1.44303060e+00  5.00000000e+00  4.98509555e+00  1.44302792e+00  2.50000001e+00  2.26978396e-14 
 1.08379944e-01  1.08379944e-01  1.46077109e+00  5.00000000e+00  5.00081384e+00  1.46075601e+00  2.50000006e+00 -1.12358480e-15 
 1.08879944e-01  1.08879944e-01  1.47842310e+00  5.00000000e+00  5.01646080e+00  1.47842043e+00  2.50000001e+00 -2.11689367e-14 
 1.09379944e-01  1.09379944e-01  1.49598707e+00  5.00000000e+00  5.03198789e+00  1.49597205e+00  2.50000006e+00 -3.90845654e-14 
 1.09879944e-01  1.09879944e-01  1.51346343e+00  5.00000000e+00  5.04744522e+00  1.51346077e+00  2.50000001e+00 -5.58480462e-14 
 1.10379944e-01  1.10379944e-01  1.53085264e+00  5.00000000e+00  5.06278403e+00  1.53083768e+00  2.50000006e+00 -7.19013581e-14 
 1.10879944e-01  1.10879944e-01  1.54815511e+00  5.00000000e+00  5.07805425e+00  1.54815246e+00  2.50000001e+00 -8.75651210e-14 
 1.11379944e-01  1.11379944e-01  1.56537129e+00  5.00000000e+00  5.09320719e+00  1.56535639e+00  2.50000006e+00 -1.02919941e-13 
 1.11879944e-01  1.11879944e-01  1.58250160e+00  5.00000000e+00  5.10829244e+00  1.58249896e+00  2.50000001e+00 -1.18109287e-13 
 1.12379944e-01  1.12379944e-01  1.59954647e+00  5.00000000e+00  5.12326159e+00  1.59953163e+00  2.50000006e+00 -1.33137383e-13 
 1.12879944e-01  1.12879944e-01  1.61650634e+00  5.00000000e+00  5.13816393e+00  1.61650370e+00  2.50000001e+00 -1.48075733e-13 
 1.13379944e-01  1.13379944e-01  1.63338161e+00  5.00000000e+00  5.15295107e+00  1.63336682e+00  2.50000006e+00 -1.62886059e-13 
 1.13879944e-01  1.13879944e-01  1.65017272e+00  5.00000000e+00  5.16767216e+00  1.65017009e+00  2.50000001e+00 -1.77622820e-13 
 1.14379944e-01  1.14379944e-01  1.66688008e+00  5.00000000e+00  5.18227910e+00  1.66686535e+00  2.50000006e+00 -1.92240695e-13 
 1.14879944e-01  1.14879944e-01  1.68350411e+00  5.00000000e+00  5.19682087e+00  1.68350149e+00  2.50000001e+00 -2.06790360e-13 
 1.15379944e-01  1.15379944e-01  1.70004523e+00  5.00000000e+00  5.21124957e+00  1.70003056e+00  2.50000006e+00 -2.21224900e-13 
 1.15879944e-01  1.15879944e-01  1.71650385e+00  5.00000000e+00  5.22561403e+00  1.71650124e+00  2.50000001e+00 -2.35593777e-13 
 1.16379944e-01  1.16379944e-01  1.73288039e+00  5.00000000e+00  5.23986634e+00  1.73286577e+00  2.50000006e+00 -2.49849489e-13 
 1.16879944e-01  1.16879944e-01  1.74917524e+00  5.00000000e+00  5.25405502e+00  1.74917264e+00  2.50000001e+00 -2.64040835e-13 
 1.17379944e-01  1.17379944e-01  1.76538882e+00  5.00000000e+00  5.26813280e+00  1.76537426e+00  2.50000006e+00 -2.78120736e-13 
 1.17879944e-01  1.17879944e-01  1.78152154e+00  5.00000000e+00  5.28214791e+00  1.78151894e+00  2.50000001e+00 -2.92137557e-13 
 1.18379944e-01  1.18379944e-01  1.79757380e+00  5.00000000e+00  5.29605293e+00  1.79755929e+00  2.50000006e+00 -3.06043969e-13 
 1.18879944e-01  1.18879944e-01  1.81354599e+00  5.00000000e+00  5.30989598e+00  1.81354340e+00  2.50000001e+00 -3.19888163e-13 
 1.19379944e-01  1.19379944e-01  1.82943852e+00  5.00000000e+00  5.32362988e+00  1.82942407e+00  2.50000006e+00 -3.33623015e-13 
 1.19879944e-01  1.19879944e-01  1.84525179e+00  5.00000000e+00  5.33730269e+00  1.84524920e+00  2.50000001e+00 -3.47296625e-13 
 1.20379944e-01  1.20379944e-01  1.86098619e+00  5.00000000e+00  5.35086735e+00  1.86097179e+00  2.50000006e+00 -3.60861968e-13 
 1.20879944e-01  1.20879944e-01  1.87664211e+00  5.00000000e+00  5.36437164e+00  1.87663953e+00  2.50000001e+00 -3.74366828e-13 
 1.21379944e-01  1.21379944e-01  1.89221995e+00  5.00000000e+00  5.37776878e+00  1.89220560e+00  2.50000006e+00 -3.87764468e-13 
 1.21879944e-01  1.21879944e-01  1.90772010e+00  5.00000000e+00  5.39110631e+00  1.90771751e+00  2.50000001e+00 -4.01102425e-13 
 1.22379944e-01  1.22379944e-01  1.92314293e+00  5.00000000e+00  5.40433775e+00  1.92312864e+00  2.50000006e+00 -4.14334229e-13 
 1.22879944e-01  1.22879944e-01  1.93848885e+00  5.00000000e+00  5.41751032e+00  1.93848626e+00  2.50000001e+00 -4.27507129e-13 
 1.23379944e-01  1.23379944e-01  1.95375822e+00  5.00000000e+00  5.43057768e+00  1.95374398e+00  2.50000006e+00 -4.40574767e-13 
 1.23879944e-01  1.23879944e-01  1.96895144e+00  5.00000000e+00  5.44358697e+00  1.96894886e+00  2.50000001e+00 -4.53584310e-13 
 1.24379944e-01  1.24379944e-01  1.98406889e+00  5.00000000e+00  5.45649200e+00  1.98405469e+00  2.50000006e+00 -4.66489558e-13 
 1.24879944e-01  1.24879944e-01  1.99911093e+00  5.00000000e+00  5.46933980e+00  1.99910835e+00  2.50000001e+00 -4.79337546e-13 
 1.25379944e-01  1.25379944e-01  2.01407795e+00  5.00000000e+00  5.48208426e+00  2.01406381e+00  2.50000006e+00 -4.92082182e-13 
 1.25879944e-01  1.25879944e-01  2.02897032e+00  5.00000000e+00  5.49477214e+00  2.02896774e+00  2.50000001e+00 -5.04770216e-13 
 1.26379944e-01  1.26379944e-01  2.04378842e+00  5.00000000e+00  5.50735766e+00  2.04377433e+00  2.50000006e+00 -5.17355879e-13 
 1.26879944e-01  1.26879944e-01  2.05853261e+00  5.00000000e+00  5.51988720e+00  2.05853003e+00  2.50000001e+00 -5.29885541e-13 
 1.27379944e-01  1.27379944e-01  2.07320327e+00  5.00000000e+00  5.53231516e+00  2.07318922e+00  2.50000006e+00 -5.42313613e-13 
 1.27879944e-01  1.27879944e-01  2.08780075e+00  5.00000000e+00  5.54468805e+00  2.08779817e+00  2.50000001e+00 -5.54686611e-13 
 1.28379944e-01  1.28379944e-01  2.10232543e+00  5.00000000e+00  5.55696042e+00  2.10231143e+00  2.50000006e+00 -5.66959071e-13 
 1.28879944e-01  1.28879944e-01  2.11677767e+00  5.00000000e+00  5.56917823e+00  2.11677508e+00  2.50000001e+00 -5.79176972e-13 
 1.29379944e-01  1.29379944e-01  2.13115782e+00  5.00000000e+00  5.58129636e+00  2.13114387e+00  2.50000006e+00 -5.91295171e-13 
 1.29879944e-01  1.29879944e-01  2.14546625e+00  5.00000000e+00  5.59336076e+00  2.14546366e+00  2.50000001e+00 -6.03359649e-13 
 1.30379944e-01  1.30379944e-01  2.15970332e+00  5.00000000e+00  5.60532644e+00  2.15968942e+00  2.50000006e+00 -6.15325387e-13 
 1.30879944e-01  1.30879944e-01  2.17386939e+00  5.00000000e+00  5.61723902e+00  2.17386679e+00  2.50000001e+00 -6.27238032e-13 
 1.31379944e-01  1.31379944e-01  2.18796480e+00  5.00000000e+00  5.62905380e+00  2.18795094e+00  2.50000006e+00 -6.39052866e-13 
 1.31879944e-01  1.31879944e-01  2.20198990e+00  5.00000000e+00  5.64081618e+00  2.20198730e+00  2.50000001e+00 -6.50815293e-13 
 1.32379944e-01  1.32379944e-01  2.21594506e+00  5.00000000e+00  5.65248157e+00  2.21593124e+00  2.50000006e+00 -6.62480732e-13 
 1.32879944e-01  1.32879944e-01  2.22983061e+00  5.00000000e+00  5.66409530e+00  2.22982801e+00  2.50000001e+00 -6.74094508e-13 
 1.33379944e-01  1.33379944e-01  2.24364691e+00  5.00000000e+00  5.67561280e+00  2.24363314e+00  2.50000005e+00 -6.85612041e-13 
 1.33879944e-01  1.33879944e-01  2.25739430e+00  5.00000000e+00  5.68707930e+00  2.25739169e+00  2.50000001e+00 -6.97078579e-13 
 1.34379944e-01  1.34379944e-01  2.27107313e+00  5.00000000e+00  5.69845058e+00  2.27105940e+00  2.50000005e+00 -7.08449897e-13 
 1.34879944e-01  1.34879944e-01  2.28468373e+00  5.00000000e+00  5.70977143e+00  2.28468111e+00  2.50000001e+00 -7.19770780e-13 
 1.35379944e-01  1.35379944e-01  2.29822645e+00  5.00000000e+00  5.72099790e+00  2.29821276e+00  2.50000005e+00 -7.30997281e-13 
 1.35879944e-01  1.35879944e-01  2.31170162e+00  5.00000000e+00  5.73217473e+00  2.31169899e+00  2.50000001e+00 -7.42174134e-13 
 1.36379944e-01  1.36379944e-01  2.32510959e+00  5.00000000e+00  5.74325807e+00  2.32509595e+00  2.50000005e+00 -7.53257501e-13 
 1.36879944e-01  1.36879944e-01  2.33845068e+00  5.00000000e+00  5.75429233e+00  2.33844804e+00  2.50000001e+00 -7.64291787e-13 
 1.37379944e-01  1.37379944e-01  2.35172524e+00  5.00000000e+00  5.76523384e+00  2.35171163e+00  2.50000005e+00 -7.75233325e-13 
 1.37879944e-01  1.37879944e-01  2.36493358e+00  5.00000000e+00  5.77612684e+00  2.36493093e+00  2.50000001e+00 -7.86126346e-13 
 1.38379944e-01  1.38379944e-01  2.37807605e+00  5.00000000e+00  5.78692804e+00  2.37806249e+00  2.50000005e+00 -7.96927566e-13 
 1.38879944e-01  1.38879944e-01  2.39115298e+00  5.00000000e+00  5.79768140e+00  2.39115031e+00  2.50000001e+00 -8.07680946e-13 
 1.39379944e-01  1.39379944e-01  2.40416468e+00  5.00000000e+00  5.80834373e+00  2.40415115e+00  2.50000005e+00 -8.18343293e-13 
 1.39879944e-01  1.39879944e-01  2.41711148e+00  5.00000000e+00  5.81895889e+00  2.41710880e+00  2.50000001e+00 -8.28958467e-13 
 1.40379944e-01  1.40379944e-01  2.42999371e+00  5.00000000e+00  5.82948369e+00  2.42998022e+00  2.50000005e+00 -8.39483283e-13 
 1.40879944e-01  1.40879944e-01  2.44281169e+00  5.00000000e+00  5.83996192e+00  2.44280899e+00  2.50000001e+00 -8.49961528e-13 
 1.41379944e-01  1.41379944e-01  2.45556574e+00  5.00000000e+00  5.85035076e+00  2.45555229e+00  2.50000005e+00 -8.60350379e-13 
 1.41879944e-01  1.41879944e-01  2.46825618e+00  5.00000000e+00  5.86069350e+00  2.46825347e+00  2.50000001e+00 -8.70693132e-13 
 1.42379944e-01  1.42379944e-01  2.48088333e+00  5.00000000e+00  5.87094742e+00  2.48086991e+00  2.50000005e+00 -8.80947069e-13 
 1.42879944e-01  1.42879944e-01  2.49344749e+00  5.00000000e+00  5.88115550e+00  2.49344476e+00  2.50000001e+00 -8.91155159e-13 
 1.43379944e-01  1.43379944e-01  2.50594900e+00  5.00000000e+00  5.89127515e+00  2.50593561e+00  2.50000005e+00 -9.01274820e-13 
 1.43879944e-01  1.43879944e-01  2.51838815e+00  5.00000000e+00  5.90134906e+00  2.51838539e+00  2.50000001e+00 -9.11348742e-13 
 1.44379944e-01  1.44379944e-01  2.53076526e+00  5.00000000e+00  5.91133458e+00  2.53075190e+00  2.50000005e+00 -9.21334269e-13 
 1.44879944e-01  1.44879944e-01  2.54308064e+00  5.00000000e+00  5.92127355e+00  2.54307786e+00  2.50000001e+00 -9.31273249e-13 
 1.45379944e-01  1.45379944e-01  2.55533459e+00  5.00000000e+00  5.93112238e+00  2.55532126e+00  2.50000005e+00 -9.41122087e-13 
 1.45879944e-01  1.45879944e-01  2.56752743e+00  5.00000000e+00  5.94092139e+00  2.56752463e+00  2.50000001e+00 -9.50921106e-13 
 1.46379944e-01  1.46379944e-01  2.57965946e+00  5.00000000e+00  5.95062513e+00  2.57964615e+00  2.50000005e+00 -9.60624859e-13 
 1.46879944e-01  1.46879944e-01  2.59173098e+00  5.00000000e+00  5.96027011e+00  2.59172813e+00  2.50000001e+00 -9.70269846e-13 
 1.47379944e-01  1.47379944e-01  2.60374229e+00  5.00000000e+00  5.96980550e+00  2.60372898e+00  2.50000005e+00 -9.79805240e-13 
 1.47879944e-01  1.47879944e-01  2.61569369e+00  5.00000000e+00  5.97925882e+00  2.61569079e+00  2.50000001e+00 -9.89258577e-13 
 1.48379944e-01  1.48379944e-01  2.62758549e+00  5.00000000e+00  5.98856607e+00  2.62757216e+00  2.50000005e+00 -9.98565831e-13 
 1.48879944e-01  1.48879944e-01  2.63941797e+00  5.00000000e+00  5.99773340e+00  2.63941497e+00  2.50000001e+00 -1.00773316e-12 
 1.49379944e-01  1.49379944e-01  2.65119144e+00  5.00000000e+00  6.00666372e+00  2.65117803e+00  2.50000005e+00 -1.01666349e-12 
 1.49879944e-01  1.49879944e-01  2.66290619e+00  5.00000000e+00  6.01531158e+00  2.66290298e+00  2.50000001e+00 -1.02531136e-12 
 1.50379944e-01  1.50379944e-01  2.67456252e+00  5.00000000e+00  6.02350007e+00  2.67454885e+00  2.50000005e+00 -1.03349985e-12 
