 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 2.92800000e-03  2.92800000e-03  5.00000000e+00  9.64058316e-03  2.24457753e+00  1.58120921e+00  1.63411299e+00  1.84832478e-04 
 3.02800000e-03  3.02800000e-03  5.00000000e+00  9.45473108e-03  2.24457008e+00  1.58120560e+00  1.63412903e+00  2.00291656e-04 
 3.12800000e-03  3.12800000e-03  5.00000000e+00  9.23156550e-03  2.24456234e+00  1.58120159e+00  1.63414421e+00  2.14840012e-04 
 3.22800000e-03  3.22800000e-03  5.00000000e+00  8.97196715e-03  2.24455433e+00  1.58119721e+00  1.63415854e+00  2.28499087e-04 
 3.32800000e-03  3.32800000e-03  5.00000000e+00  8.67696054e-03  2.24454608e+00  1.58119247e+00  1.63417188e+00  2.41136295e-04 
 3.42800000e-03  3.42800000e-03  5.00000000e+00  8.34770994e-03  2.24453763e+00  1.58118740e+00  1.63418428e+00  2.52780108e-04 
 3.52800000e-03  3.52800000e-03  5.00000000e+00  7.98551473e-03  2.24452901e+00  1.58118201e+00  1.63419558e+00  2.63305842e-04 
 3.62800000e-03  3.62800000e-03  5.00000000e+00  7.59180435e-03  2.24452026e+00  1.58117632e+00  1.63420584e+00  2.72749787e-04 
 3.72800000e-03  3.72800000e-03  5.00000000e+00  7.16813258e-03  2.24451141e+00  1.58117037e+00  1.63421493e+00  2.80996029e-04 
 3.82800000e-03  3.82800000e-03  5.00000000e+00  6.71617147e-03  2.24450250e+00  1.58116417e+00  1.63422288e+00  2.88089459e-04 
 3.92800000e-03  3.92800000e-03  5.00000000e+00  6.23770470e-03  2.24449357e+00  1.58115775e+00  1.63422960e+00  2.93923666e-04 
 4.02800000e-03  4.02800000e-03  5.00000000e+00  5.73462056e-03  2.24448465e+00  1.58115114e+00  1.63423512e+00  2.98552792e-04 
 4.12800000e-03  4.12800000e-03  5.00000000e+00  5.20890449e-03  2.24447578e+00  1.58114437e+00  1.63423936e+00  3.01880525e-04 
 4.22800000e-03  4.22800000e-03  5.00000000e+00  4.66263125e-03  2.24446700e+00  1.58113745e+00  1.63424237e+00  3.03970745e-04 
 4.32800000e-03  4.32800000e-03  5.00000000e+00  4.09795674e-03  2.24445833e+00  1.58113043e+00  1.63424406e+00  3.04737674e-04 
 4.42800000e-03  4.42800000e-03  5.00000000e+00  3.51710946e-03  2.24444982e+00  1.58112333e+00  1.63424450e+00  3.04255251e-04 
 4.52800000e-03  4.52800000e-03  5.00000000e+00  2.92238177e-03  2.24444151e+00  1.58111617e+00  1.63424361e+00  3.02448488e-04 
 4.62800000e-03  4.62800000e-03  5.00000000e+00  2.31612076e-03  2.24443342e+00  1.58110900e+00  1.63424148e+00  2.99401519e-04 
 4.72800000e-03  4.72800000e-03  5.00000000e+00  1.70071909e-03  2.24442558e+00  1.58110183e+00  1.63423803e+00  2.95050214e-04 
 4.82800000e-03  4.82800000e-03  5.00000000e+00  1.07860545e-03  2.24441804e+00  1.58109470e+00  1.63423335e+00  2.89488845e-04 
 4.92800000e-03  4.92800000e-03  5.00000000e+00  4.52235051e-04  2.24441081e+00  1.58108763e+00  1.63422739e+00  2.82664012e-04 
 5.02800000e-03  5.02800000e-03  5.00000000e+00 -1.75920113e-04  2.24440394e+00  1.58108066e+00  1.63422025e+00  2.74679875e-04 
 5.12800000e-03  5.12800000e-03  5.00000000e+00 -8.03381001e-04  2.24439744e+00  1.58107381e+00  1.63421189e+00  2.65493442e-04 
 5.22800000e-03  5.22800000e-03  5.00000000e+00 -1.42767131e-03  2.24439135e+00  1.58106712e+00  1.63420240e+00  2.55218306e-04 
 5.32800000e-03  5.32800000e-03  5.00000000e+00 -2.04632726e-03  2.24438569e+00  1.58106060e+00  1.63419176e+00  2.43821373e-04 
 5.42800000e-03  5.42800000e-03  5.00000000e+00 -2.65690728e-03  2.24438048e+00  1.58105429e+00  1.63418008e+00  2.31425030e-04 
 5.52800000e-03  5.52800000e-03  5.00000000e+00 -3.25700171e-03  2.24437575e+00  1.58104821e+00  1.63416734e+00  2.18005378e-04 
 5.62800000e-03  5.62800000e-03  5.00000000e+00 -3.84424223e-03  2.24437151e+00  1.58104238e+00  1.63415367e+00  2.03692785e-04 
 5.72800000e-03  5.72800000e-03  5.00000000e+00 -4.41631129e-03  2.24436778e+00  1.58103684e+00  1.63413904e+00  1.88471680e-04 
 5.82800000e-03  5.82800000e-03  5.00000000e+00 -4.97095119e-03  2.24436458e+00  1.58103160e+00  1.63412360e+00  1.72479434e-04 
 5.92800000e-03  5.92800000e-03  5.00000000e+00 -5.50597301e-03  2.24436192e+00  1.58102668e+00  1.63410732e+00  1.55707786e-04 
 6.02800000e-03  6.02800000e-03  5.00000000e+00 -6.01926528e-03  2.24435981e+00  1.58102211e+00  1.63409036e+00  1.38299994e-04 
 6.12800000e-03  6.12800000e-03  5.00000000e+00 -6.50880225e-03  2.24435826e+00  1.58101791e+00  1.63407271e+00  1.20253959e-04 
 6.22800000e-03  6.22800000e-03  5.00000000e+00 -6.97265196e-03  2.24435728e+00  1.58101408e+00  1.63405451e+00  1.01717600e-04 
 6.32800000e-03  6.32800000e-03  5.00000000e+00 -7.40898379e-03  2.24435688e+00  1.58101065e+00  1.63403576e+00  8.26937299e-05 
 6.42800000e-03  6.42800000e-03  5.00000000e+00 -7.81607575e-03  2.24435704e+00  1.58100763e+00  1.63401662e+00  6.33336160e-05 
 6.52800000e-03  6.52800000e-03  5.00000000e+00 -8.19232123e-03  2.24435778e+00  1.58100503e+00  1.63399710e+00  4.36436559e-05 
 6.62800000e-03  6.62800000e-03  5.00000000e+00 -8.53623536e-03  2.24435910e+00  1.58100287e+00  1.63397733e+00  2.37770976e-05 
 6.72800000e-03  6.72800000e-03  5.00000000e+00 -8.84646086e-03  2.24436098e+00  1.58100116e+00  1.63395734e+00  3.74255680e-06 
 6.82800000e-03  6.82800000e-03  5.00000000e+00 -9.12177343e-03  2.24436342e+00  1.58099989e+00  1.63393727e+00 -1.63061348e-05 
 6.92800000e-03  6.92800000e-03  5.00000000e+00 -9.36108653e-03  2.24436641e+00  1.58099908e+00  1.63391714e+00 -3.63595262e-05 
 7.02800000e-03  7.02800000e-03  5.00000000e+00 -9.56345569e-03  2.24436994e+00  1.58099873e+00  1.63389709e+00 -5.62645937e-05 
 7.12800000e-03  7.12800000e-03  5.00000000e+00 -9.72808227e-03  2.24437400e+00  1.58099885e+00  1.63387714e+00 -7.60124202e-05 
 7.22800000e-03  7.22800000e-03  5.00000000e+00 -9.85431655e-03  2.24437857e+00  1.58099942e+00  1.63385744e+00 -9.54521499e-05 
 7.32800000e-03  7.32800000e-03  5.00000000e+00 -9.94166034e-03  2.24438364e+00  1.58100046e+00  1.63383800e+00 -1.14576727e-04 
 7.42800000e-03  7.42800000e-03  5.00000000e+00 -9.98976894e-03  2.24438918e+00  1.58100196e+00  1.63381896e+00 -1.33238767e-04 
 7.52800000e-03  7.52800000e-03  5.00000000e+00 -9.99845249e-03  2.24439517e+00  1.58100391e+00  1.63380034e+00 -1.51434338e-04 
 7.62800000e-03  7.62800000e-03  5.00000000e+00 -9.96767671e-03  2.24440159e+00  1.58100630e+00  1.63378226e+00 -1.69020745e-04 
 7.72800000e-03  7.72800000e-03  5.00000000e+00 -9.89756307e-03  2.24440842e+00  1.58100913e+00  1.63376475e+00 -1.85998357e-04 
 7.82800000e-03  7.82800000e-03  5.00000000e+00 -9.78838826e-03  2.24441563e+00  1.58101238e+00  1.63374793e+00 -2.02230291e-04 
 7.92800000e-03  7.92800000e-03  5.00000000e+00 -9.64058316e-03  2.24442318e+00  1.58101605e+00  1.63373180e+00 -2.17722284e-04 
 8.02800000e-03  8.02800000e-03  5.00000000e+00 -9.45473108e-03  2.24443106e+00  1.58102012e+00  1.63371650e+00 -2.32344271e-04 
 8.12800000e-03  8.12800000e-03  5.00000000e+00 -9.23156550e-03  2.24443923e+00  1.58102457e+00  1.63370201e+00 -2.46108307e-04 
 8.22800000e-03  8.22800000e-03  5.00000000e+00 -8.97196715e-03  2.24444766e+00  1.58102938e+00  1.63368846e+00 -2.58892017e-04 
 8.32800000e-03  8.32800000e-03  5.00000000e+00 -8.67696054e-03  2.24445632e+00  1.58103455e+00  1.63367583e+00 -2.70714595e-04 
 8.42800000e-03  8.42800000e-03  5.00000000e+00 -8.34770994e-03  2.24446516e+00  1.58104004e+00  1.63366425e+00 -2.81462094e-04 
 8.52800000e-03  8.52800000e-03  5.00000000e+00 -7.98551473e-03  2.24447417e+00  1.58104584e+00  1.63365368e+00 -2.91161529e-04 
 8.62800000e-03  8.62800000e-03  5.00000000e+00 -7.59180435e-03  2.24448330e+00  1.58105193e+00  1.63364424e+00 -2.99707972e-04 
 8.72800000e-03  8.72800000e-03  5.00000000e+00 -7.16813258e-03  2.24449252e+00  1.58105827e+00  1.63363589e+00 -3.07136801e-04 
 8.82800000e-03  8.82800000e-03  5.00000000e+00 -6.71617147e-03  2.24450179e+00  1.58106485e+00  1.63362874e+00 -3.13352556e-04 
 8.92800000e-03  8.92800000e-03  5.00000000e+00 -6.23770470e-03  2.24451108e+00  1.58107165e+00  1.63362273e+00 -3.18399372e-04 
 9.02800000e-03  9.02800000e-03  5.00000000e+00 -5.73462056e-03  2.24452035e+00  1.58107863e+00  1.63361797e+00 -3.22191561e-04 
 9.12800000e-03  9.12800000e-03  5.00000000e+00 -5.20890449e-03  2.24452956e+00  1.58108576e+00  1.63361440e+00 -3.24782272e-04 
 9.22800000e-03  9.22800000e-03  5.00000000e+00 -4.66263125e-03  2.24453868e+00  1.58109303e+00  1.63361210e+00 -3.26095747e-04 
 9.32800000e-03  9.32800000e-03  5.00000000e+00 -4.09795674e-03  2.24454767e+00  1.58110040e+00  1.63361101e+00 -3.26194269e-04 
 9.42800000e-03  9.42800000e-03  5.00000000e+00 -3.51710946e-03  2.24455650e+00  1.58110784e+00  1.63361121e+00 -3.25012031e-04 
 9.52800000e-03  9.52800000e-03  5.00000000e+00 -2.92238177e-03  2.24456513e+00  1.58111532e+00  1.63361262e+00 -3.22620435e-04 
 9.62800000e-03  9.62800000e-03  5.00000000e+00 -2.31612076e-03  2.24457354e+00  1.58112282e+00  1.63361530e+00 -3.18963512e-04 
 9.72800000e-03  9.72800000e-03  5.00000000e+00 -1.70071909e-03  2.24458168e+00  1.58113031e+00  1.63361919e+00 -3.14121642e-04 
 9.82800000e-03  9.82800000e-03  5.00000000e+00 -1.07860545e-03  2.24458953e+00  1.58113776e+00  1.63362432e+00 -3.08048462e-04 
 9.92800000e-03  9.92800000e-03  5.00000000e+00 -4.52235051e-04  2.24459705e+00  1.58114513e+00  1.63363061e+00 -3.00833060e-04 
 1.00280000e-02  1.00280000e-02  5.00000000e+00  1.75920113e-04  2.24460422e+00  1.58115240e+00  1.63363811e+00 -2.92438327e-04 
 1.01280000e-02  1.01280000e-02  5.00000000e+00  8.03381001e-04  2.24461100e+00  1.58115955e+00  1.63364671e+00 -2.82961685e-04 
 1.02280000e-02  1.02280000e-02  5.00000000e+00  1.42767131e-03  2.24461738e+00  1.58116653e+00  1.63365646e+00 -2.72374812e-04 
 1.03280000e-02  1.03280000e-02  5.00000000e+00  2.04632726e-03  2.24462333e+00  1.58117334e+00  1.63366724e+00 -2.60782978e-04 
 1.04280000e-02  1.04280000e-02  5.00000000e+00  2.65690728e-03  2.24462882e+00  1.58117993e+00  1.63367909e+00 -2.48166081e-04 
 1.05280000e-02  1.05280000e-02  5.00000000e+00  3.25700171e-03  2.24463383e+00  1.58118629e+00  1.63369188e+00 -2.34636656e-04 
 1.06280000e-02  1.06280000e-02  5.00000000e+00  3.84424223e-03  2.24463835e+00  1.58119239e+00  1.63370565e+00 -2.20182159e-04 
 1.07280000e-02  1.07280000e-02  5.00000000e+00  4.41631129e-03  2.24464235e+00  1.58119821e+00  1.63372026e+00 -2.04921711e-04 
 1.08280000e-02  1.08280000e-02  5.00000000e+00  4.97095119e-03  2.24464582e+00  1.58120372e+00  1.63373574e+00 -1.88849574e-04 
 1.09280000e-02  1.09280000e-02  5.00000000e+00  5.50597301e-03  2.24464875e+00  1.58120890e+00  1.63375195e+00 -1.72090694e-04 
 1.10280000e-02  1.10280000e-02  5.00000000e+00  6.01926528e-03  2.24465112e+00  1.58121374e+00  1.63376890e+00 -1.54645304e-04 
 1.11280000e-02  1.11280000e-02  5.00000000e+00  6.50880225e-03  2.24465293e+00  1.58121820e+00  1.63378646e+00 -1.36643333e-04 
 1.12280000e-02  1.12280000e-02  5.00000000e+00  6.97265196e-03  2.24465418e+00  1.58122229e+00  1.63380463e+00 -1.18090078e-04 
 1.13280000e-02  1.13280000e-02  5.00000000e+00  7.40898379e-03  2.24465484e+00  1.58122597e+00  1.63382327e+00 -9.91195383e-05 
 1.14280000e-02  1.14280000e-02  5.00000000e+00  7.81607575e-03  2.24465493e+00  1.58122924e+00  1.63384238e+00 -7.97411012e-05 
 1.15280000e-02  1.15280000e-02  5.00000000e+00  8.19232123e-03  2.24465444e+00  1.58123209e+00  1.63386182e+00 -6.00918535e-05 
 1.16280000e-02  1.16280000e-02  5.00000000e+00  8.53623536e-03  2.24465338e+00  1.58123450e+00  1.63388157e+00 -4.01842428e-05 
 1.17280000e-02  1.17280000e-02  5.00000000e+00  8.84646086e-03  2.24465175e+00  1.58123646e+00  1.63390151e+00 -2.01574078e-05 
 1.18280000e-02  1.18280000e-02  5.00000000e+00  9.12177343e-03  2.24464955e+00  1.58123796e+00  1.63392161e+00 -2.57728003e-08 
 1.19280000e-02  1.19280000e-02  5.00000000e+00  9.36108653e-03  2.24464680e+00  1.58123901e+00  1.63394174e+00  2.00705554e-05 
 1.20280000e-02  1.20280000e-02  5.00000000e+00  9.56345569e-03  2.24464350e+00  1.58123959e+00  1.63396187e+00  4.01162983e-05 
 1.21280000e-02  1.21280000e-02  5.00000000e+00  9.72808227e-03  2.24463967e+00  1.58123971e+00  1.63398188e+00  5.99715030e-05 
 1.22280000e-02  1.22280000e-02  5.00000000e+00  9.85431655e-03  2.24463532e+00  1.58123936e+00  1.63400174e+00  7.96211880e-05 
 1.23280000e-02  1.23280000e-02  5.00000000e+00  9.94166034e-03  2.24463048e+00  1.58123855e+00  1.63402132e+00  9.89267025e-05 
 1.24280000e-02  1.24280000e-02  5.00000000e+00  9.98976894e-03  2.24462516e+00  1.58123728e+00  1.63404059e+00  1.17874530e-04 
 1.25280000e-02  1.25280000e-02  5.00000000e+00  9.99845249e-03  2.24461938e+00  1.58123555e+00  1.63405943e+00  1.36328481e-04 
 1.26280000e-02  1.26280000e-02  5.00000000e+00  9.96767671e-03  2.24461316e+00  1.58123337e+00  1.63407782e+00  1.54277675e-04 
 1.27280000e-02  1.27280000e-02  5.00000000e+00  9.89756307e-03  2.24460654e+00  1.58123075e+00  1.63409563e+00  1.71589541e-04 
 1.28280000e-02  1.28280000e-02  5.00000000e+00  9.78838826e-03  2.24459953e+00  1.58122770e+00  1.63411284e+00  1.88256988e-04 
 1.29280000e-02  1.29280000e-02  5.00000000e+00  9.64058316e-03  2.24459216e+00  1.58122424e+00  1.63412933e+00  2.04152203e-04 
 1.30280000e-02  1.30280000e-02  5.00000000e+00  9.45473108e-03  2.24458447e+00  1.58122037e+00  1.63414509e+00  2.19273005e-04 
 1.31280000e-02  1.31280000e-02  5.00000000e+00  9.23156550e-03  2.24457648e+00  1.58121611e+00  1.63416000e+00  2.33497439e-04 
 1.32280000e-02  1.32280000e-02  5.00000000e+00  8.97196715e-03  2.24456823e+00  1.58121148e+00  1.63417406e+00  2.46829303e-04 
 1.33280000e-02  1.33280000e-02  5.00000000e+00  8.67696054e-03  2.24455974e+00  1.58120650e+00  1.63418715e+00  2.59153540e-04 
 1.34280000e-02  1.34280000e-02  5.00000000e+00  8.34770994e-03  2.24455106e+00  1.58120119e+00  1.63419928e+00  2.70480923e-04 
 1.35280000e-02  1.35280000e-02  5.00000000e+00  7.98551473e-03  2.24454221e+00  1.58119556e+00  1.63421034e+00  2.80704253e-04 
 1.36280000e-02  1.36280000e-02  5.00000000e+00  7.59180435e-03  2.24453324e+00  1.58118965e+00  1.63422034e+00  2.89842181e-04 
 1.37280000e-02  1.37280000e-02  5.00000000e+00  7.16813258e-03  2.24452417e+00  1.58118347e+00  1.63422919e+00  2.97796220e-04 
 1.38280000e-02  1.38280000e-02  5.00000000e+00  6.71617147e-03  2.24451504e+00  1.58117705e+00  1.63423690e+00  3.04593688e-04 
 1.39280000e-02  1.39280000e-02  5.00000000e+00  6.23770470e-03  2.24450590e+00  1.58117041e+00  1.63424338e+00  3.10145546e-04 
 1.40280000e-02  1.40280000e-02  5.00000000e+00  5.73462056e-03  2.24449677e+00  1.58116359e+00  1.63424867e+00  3.14488426e-04 
 1.41280000e-02  1.41280000e-02  5.00000000e+00  5.20890449e-03  2.24448770e+00  1.58115660e+00  1.63425268e+00  3.17543327e-04 
 1.42280000e-02  1.42280000e-02  5.00000000e+00  4.66263125e-03  2.24447871e+00  1.58114948e+00  1.63425546e+00  3.19356691e-04 
 1.43280000e-02  1.43280000e-02  5.00000000e+00  4.09795674e-03  2.24446985e+00  1.58114225e+00  1.63425693e+00  3.19859985e-04 
 1.44280000e-02  1.44280000e-02  5.00000000e+00  3.51710946e-03  2.24446114e+00  1.58113495e+00  1.63425715e+00  3.19109783e-04 
 1.45280000e-02  1.45280000e-02  5.00000000e+00  2.92238177e-03  2.24445263e+00  1.58112760e+00  1.63425605e+00  3.17048275e-04 
 1.46280000e-02  1.46280000e-02  5.00000000e+00  2.31612076e-03  2.24444435e+00  1.58112023e+00  1.63425370e+00  3.13742305e-04 
 1.47280000e-02  1.47280000e-02  5.00000000e+00  1.70071909e-03  2.24443633e+00  1.58111287e+00  1.63425005e+00  3.09144850e-04 
 1.48280000e-02  1.48280000e-02  5.00000000e+00  1.07860545e-03  2.24442861e+00  1.58110555e+00  1.63424517e+00  3.03332971e-04 
 1.49280000e-02  1.49280000e-02  5.00000000e+00  4.52235051e-04  2.24442120e+00  1.58109830e+00  1.63423901e+00  2.96270301e-04 
 1.50280000e-02  1.50280000e-02  5.00000000e+00 -1.75920113e-04  2.24441415e+00  1.58109115e+00  1.63423167e+00  2.88043870e-04 
 1.51280000e-02  1.51280000e-02  5.00000000e+00 -8.03381001e-04  2.24440748e+00  1.58108412e+00  1.63422311e+00  2.78627642e-04 
 1.52280000e-02  1.52280000e-02  5.00000000e+00 -1.42767131e-03  2.24440122e+00  1.58107725e+00  1.63421343e+00  2.68118165e-04 
 1.53280000e-02  1.53280000e-02  5.00000000e+00 -2.04632726e-03  2.24439539e+00  1.58107056e+00  1.63420261e+00  2.56499217e-04 
 1.54280000e-02  1.54280000e-02  5.00000000e+00 -2.65690728e-03  2.24439002e+00  1.58106408e+00  1.63419074e+00  2.43876232e-04 
 1.55280000e-02  1.55280000e-02  5.00000000e+00 -3.25700171e-03  2.24438513e+00  1.58105783e+00  1.63417783e+00  2.30242096e-04 
 1.56280000e-02  1.56280000e-02  5.00000000e+00 -3.84424223e-03  2.24438073e+00  1.58105185e+00  1.63416397e+00  2.15710316e-04 
 1.57280000e-02  1.57280000e-02  5.00000000e+00 -4.41631129e-03  2.24437684e+00  1.58104614e+00  1.63414917e+00  2.00282017e-04 
 1.58280000e-02  1.58280000e-02  5.00000000e+00 -4.97095119e-03  2.24437349e+00  1.58104074e+00  1.63413355e+00  1.84077804e-04 
 1.59280000e-02  1.59280000e-02  5.00000000e+00 -5.50597301e-03  2.24437068e+00  1.58103567e+00  1.63411711e+00  1.67106020e-04 
 1.60280000e-02  1.60280000e-02  5.00000000e+00 -6.01926528e-03  2.24436842e+00  1.58103095e+00  1.63409998e+00  1.49493255e-04 
 1.61280000e-02  1.61280000e-02  5.00000000e+00 -6.50880225e-03  2.24436673e+00  1.58102659e+00  1.63408216e+00  1.31253917e-04 
 1.62280000e-02  1.62280000e-02  5.00000000e+00 -6.97265196e-03  2.24436560e+00  1.58102262e+00  1.63406380e+00  1.12519360e-04 
 1.63280000e-02  1.63280000e-02  5.00000000e+00 -7.40898379e-03  2.24436505e+00  1.58101904e+00  1.63404490e+00  9.33088038e-05 
 1.64280000e-02  1.64280000e-02  5.00000000e+00 -7.81607575e-03  2.24436508e+00  1.58101588e+00  1.63402560e+00  7.37570539e-05 
 1.65280000e-02  1.65280000e-02  5.00000000e+00 -8.19232123e-03  2.24436568e+00  1.58101315e+00  1.63400593e+00  5.38868158e-05 
 1.66280000e-02  1.66280000e-02  5.00000000e+00 -8.53623536e-03  2.24436686e+00  1.58101085e+00  1.63398601e+00  3.38349793e-05 
 1.67280000e-02  1.67280000e-02  5.00000000e+00 -8.84646086e-03  2.24436861e+00  1.58100899e+00  1.63396587e+00  1.36263650e-05 
 1.68280000e-02  1.68280000e-02  5.00000000e+00 -9.12177343e-03  2.24437092e+00  1.58100760e+00  1.63394565e+00 -6.60144615e-06 
 1.69280000e-02  1.69280000e-02  5.00000000e+00 -9.36108653e-03  2.24437379e+00  1.58100666e+00  1.63392538e+00 -2.68229032e-05 
 1.70280000e-02  1.70280000e-02  5.00000000e+00 -9.56345569e-03  2.24437719e+00  1.58100618e+00  1.63390519e+00 -4.69011249e-05 
 1.71280000e-02  1.71280000e-02  5.00000000e+00 -9.72808227e-03  2.24438113e+00  1.58100617e+00  1.63388511e+00 -6.68112003e-05 
 1.72280000e-02  1.72280000e-02  5.00000000e+00 -9.85431655e-03  2.24438558e+00  1.58100662e+00  1.63386527e+00 -8.64183068e-05 
 1.73280000e-02  1.73280000e-02  5.00000000e+00 -9.94166034e-03  2.24439053e+00  1.58100754e+00  1.63384570e+00 -1.05699502e-04 
 1.74280000e-02  1.74280000e-02  5.00000000e+00 -9.98976894e-03  2.24439595e+00  1.58100891e+00  1.63382652e+00 -1.24523324e-04 
 1.75280000e-02  1.75280000e-02  5.00000000e+00 -9.99845249e-03  2.24440183e+00  1.58101074e+00  1.63380777e+00 -1.42870062e-04 
 1.76280000e-02  1.76280000e-02  5.00000000e+00 -9.96767671e-03  2.24440814e+00  1.58101302e+00  1.63378957e+00 -1.60612835e-04 
 1.77280000e-02  1.77280000e-02  5.00000000e+00 -9.89756307e-03  2.24441485e+00  1.58101573e+00  1.63377193e+00 -1.77736339e-04 
