time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N009),v(N010),@ddiode7_1[id]
2.31953132e-05,1.83210287e-17,9.0,-1.07756285,0.000363062677,0.660832125,1.19275099,8.99999913,-1.08466789,-0.0879072339,-5.02450878e-16
2.41953132e-05,6.36711279e-15,9.0,-1.12376148,0.000378596846,0.660863194,1.18885832,8.99999913,-1.13149189,-0.0916921408,-5.23905437e-16
2.51953132e-05,7.72113681e-15,9.0,-1.1699193,0.000394116068,0.660894232,1.18496312,8.99999913,-1.17830133,-0.0954750447,-5.45335805e-16
2.61953132e-05,-3.53744531e-17,9.0,-1.21603557,0.000409619731,0.660925239,1.18106544,8.99999913,-1.22509543,-0.0992558832,-5.66741147e-16
2.71953132e-05,6.56386436e-15,9.0,-1.26210723,0.000425107224,0.660956214,1.17716554,8.99999913,-1.27187111,-0.103034406,-5.88120631e-16
2.81953132e-05,7.52182351e-15,9.0,-1.30813337,0.000440577934,0.660987156,1.1732635,8.99999913,-1.31862743,-0.106810539,-6.09473426e-16
2.91953132e-05,-7.98192531e-17,9.0,-1.35411106,0.00045603125,0.661018063,1.16935956,8.99999913,-1.36536144,-0.110584043,-6.30798704e-16
3.01953132e-05,6.75469086e-15,9.0,-1.40003926,0.000471466563,0.661048933,1.16545381,8.99999913,-1.41207206,-0.11435483,-6.52095637e-16
3.11953132e-05,7.31437291e-15,9.0,-1.44591514,0.000486883264,0.661079767,1.16154648,8.99999913,-1.45875646,-0.118122671,-6.73363398e-16
3.21953132e-05,-1.14943679e-16,9.0,-1.49173755,0.000502280743,0.661110561,1.15763768,8.99999913,-1.50541342,-0.121887469,-6.94601162e-16
3.31953132e-05,6.93912025e-15,9.0,-1.53750376,0.000517658393,0.661141317,1.15372762,8.99999913,-1.55204021,-0.125649003,-7.15808108e-16
3.41953132e-05,7.09922713e-15,9.0,-1.58321249,0.000533015607,0.661172031,1.14981643,8.99999913,-1.59863552,-0.129407166,-7.36983412e-16
3.51953132e-05,-1.40702686e-16,9.0,-1.62886113,0.000548351778,0.661202704,1.14590431,8.99999912,-1.64519668,-0.133161744,-7.58126255e-16
3.61953132e-05,7.11669194e-15,9.0,-1.6744483,0.000563666301,0.661233333,1.14199138,8.99999912,-1.69172229,-0.136912624,-7.7923582e-16
3.71953132e-05,6.87684276e-15,9.0,-1.71997145,0.000578958572,0.661263917,1.13807787,8.99999912,-1.73820976,-0.140659596,-8.00311288e-16
3.81953132e-05,-1.57075963e-16,9.0,-1.76542913,0.000594227986,0.661294456,1.13416389,8.99999912,-1.78465761,-0.144402541,-8.21351846e-16
3.91953132e-05,7.28695793e-15,9.0,-1.81081884,0.000609473941,0.661324948,1.13024965,8.99999912,-1.8310633,-0.148141254,-8.42356681e-16
4.01953132e-05,6.64768985e-15,9.0,-1.85613906,0.000624695836,0.661355392,1.12633528,8.99999912,-1.87742527,-0.151875609,-8.6332498e-16
4.11953132e-05,-1.64067964e-16,9.0,-1.90138737,0.000639893068,0.661385786,1.12242099,8.99999912,-1.92374106,-0.155605408,-8.84255934e-16
4.21953132e-05,7.44948379e-15,9.0,-1.94656216,0.000655065038,0.66141613,1.11850692,8.99999912,-1.97000902,-0.159330519,-9.05148736e-16
4.31953132e-05,6.41225079e-15,9.0,-1.99166107,0.000670211148,0.661446422,1.11459327,8.99999912,-2.01622674,-0.163050745,-9.2600258e-16
4.41953132e-05,-1.61707883e-16,9.0,-2.03668244,0.000685330799,0.661476662,1.11068017,8.99999912,-2.06239253,-0.166765953,-9.46816662e-16
4.51953132e-05,7.60384972e-15,9.0,-2.08162394,0.000700423394,0.661506847,1.10676783,8.99999912,-2.108504,-0.170475948,-9.67590179e-16
4.61953132e-05,6.17101925e-15,9.0,-2.12648387,0.000715488337,0.661536977,1.10285639,8.99999912,-2.15455941,-0.174180591,-9.88322331e-16
4.71953132e-05,-1.50049566e-16,9.0,-2.17125993,0.000730525035,0.66156705,1.09894605,8.99999912,-2.20055642,-0.177879694,-1.00901232e-15
4.81953132e-05,7.7496515e-15,9.0,-2.21595038,0.000745532892,0.661597066,1.09503696,8.99999912,-2.24649324,-0.181573111,-1.02965935e-15
4.91953132e-05,5.92449908e-15,9.0,-2.26055296,0.000760511317,0.661627023,1.09112932,8.99999912,-2.29236755,-0.185260658,-1.05026263e-15
5.01953132e-05,-1.29171367e-16,9.0,-2.30506588,0.000775459719,0.661656919,1.08722327,8.99999912,-2.33817753,-0.188942185,-1.07082136e-15
5.11953132e-05,7.88650147e-15,9.0,-2.34948692,0.000790377506,0.661686755,1.08331901,8.99999912,-2.38392088,-0.19261751,-1.09133476e-15
5.21953132e-05,5.67320314e-15,9.0,-2.39381425,0.000805264091,0.661716528,1.07941669,8.99999912,-2.42959574,-0.196286482,-1.11180204e-15
5.31953132e-05,-9.91759514e-17,9.0,-2.43804567,0.000820118886,0.661746238,1.07551651,8.99999912,-2.47519985,-0.199948919,-1.1322224e-15
5.41953132e-05,8.01402943e-15,9.0,-2.48217933,0.000834941303,0.661775883,1.07161863,8.99999912,-2.5207313,-0.203604669,-1.15259508e-15
5.51953132e-05,5.41765216e-15,9.0,-2.52621306,0.000849730759,0.661805462,1.06772323,8.99999912,-2.56618786,-0.207253551,-1.17291927e-15
5.61953132e-05,-6.01900359e-17,9.0,-2.57014497,0.000864486668,0.661834973,1.06383049,8.99999912,-2.6115676,-0.21089541,-1.19319422e-15
5.71953132e-05,8.13188349e-15,9.0,-2.6139729,0.000879208449,0.661864417,1.05994057,8.99999912,-2.65686829,-0.214530068,-1.21341914e-15
5.81953132e-05,5.15837357e-15,9.0,-2.65769496,0.000893895521,0.661893791,1.05605366,8.99999912,-2.70208799,-0.218157367,-1.23359325e-15
5.91953132e-05,-1.23640751e-17,9.0,-2.701309,0.000908547303,0.661923095,1.05216994,8.99999912,-2.74722447,-0.22177713,-1.25371578e-15
6.01953132e-05,8.23973094e-15,9.0,-2.74481312,0.000923163217,0.661952326,1.04828957,8.99999911,-2.79227578,-0.225389199,-1.27378597e-15
6.11953132e-05,4.89590031e-15,9.0,-2.78820516,0.000937742686,0.661981485,1.04441274,8.99999911,-2.83723971,-0.228993397,-1.29380304e-15
6.21953132e-05,4.4128108e-17,9.0,-2.83148323,0.000952285135,0.66201057,1.04053962,8.99999911,-2.88211428,-0.232589565,-1.31376624e-15
6.31953132e-05,8.33725901e-15,9.0,-2.87464518,0.000966789989,0.66203958,1.0366704,8.99999911,-2.92689729,-0.236177526,-1.33367478e-15
6.41953132e-05,4.63076959e-15,9.0,-2.91768908,0.000981256676,0.662068513,1.03280525,8.99999911,-2.97158674,-0.239757121,-1.35352793e-15
6.51953132e-05,1.09089745e-16,9.0,-2.96061282,0.000995684624,0.662097369,1.02894434,8.99999911,-3.01618045,-0.243328174,-1.37332491e-15
6.61953132e-05,8.42417562e-15,9.0,-3.00341446,0.00101007326,0.662126147,1.02508786,8.99999911,-3.06067642,-0.246890523,-1.39306498e-15
6.71953132e-05,4.36352176e-15,9.0,-3.0460919,0.00102442203,0.662154844,1.02123599,8.99999911,-3.10507246,-0.250443995,-1.41274737e-15
6.81953132e-05,1.82301602e-16,9.0,-3.08864317,0.00103873035,0.662183461,1.0173889,8.99999911,-3.14936655,-0.253988427,-1.43237135e-15
6.91953132e-05,8.5002101e-15,9.0,-3.13106619,0.00105299767,0.662211995,1.01354677,8.99999911,-3.19355654,-0.257523645,-1.45193615e-15
7.01953132e-05,4.09469901e-15,9.0,-3.17335899,0.00106722341,0.662240447,1.00970979,8.99999911,-3.23764037,-0.261049487,-1.47144105e-15
7.11953132e-05,2.63522507e-16,9.0,-3.2155195,0.00108140702,0.662268814,1.00587813,8.99999911,-3.2816159,-0.264565779,-1.49088528e-15
7.21953132e-05,8.5651138e-15,9.0,-3.25754574,0.00109554794,0.662297096,1.00205196,8.99999911,-3.32548108,-0.268072359,-1.51026812e-15
7.31953132e-05,3.82484422e-15,9.0,-3.29943565,0.00110964561,0.662325291,0.998231485,8.99999911,-3.36923377,-0.271569053,-1.52958882e-15
7.41953132e-05,3.52489934e-16,9.0,-3.34118725,0.00112369948,0.662353399,0.994416865,8.99999911,-3.41287191,-0.275055697,-1.54884665e-15
7.51953132e-05,8.61866071e-15,9.0,-3.38279848,0.00113770898,0.662381418,0.990608289,8.99999911,-3.45639337,-0.278532121,-1.56804088e-15
7.61953132e-05,3.55449969e-15,9.0,-3.42426736,0.00115167356,0.662409347,0.986805933,8.99999911,-3.49979607,-0.281998159,-1.58717078e-15
7.71953132e-05,4.48920635e-16,9.0,-3.46559185,0.00116559268,0.662437185,0.98300998,8.99999911,-3.54307791,-0.285453641,-1.60623562e-15
7.81953132e-05,8.66064801e-15,9.0,-3.50676996,0.00117946579,0.662464932,0.979220608,8.99999911,-3.5862368,-0.288898401,-1.62523468e-15
7.91953132e-05,3.28420596e-15,9.0,-3.54779964,0.00119329233,0.662492585,0.975438001,8.99999911,-3.62927062,-0.29233227,-1.64416724e-15
8.01953132e-05,5.5251132e-16,9.0,-3.58867893,0.00120707176,0.662520144,0.971662336,8.99999911,-3.67217732,-0.295755083,-1.66303257e-15
8.11953132e-05,8.69089658e-15,9.0,-3.62940579,0.00122080354,0.662547607,0.967893796,8.99999911,-3.71495477,-0.299166669,-1.68182997e-15
8.21953132e-05,3.01450057e-15,9.0,-3.66997823,0.00123448713,0.662574974,0.964132561,8.99999911,-3.7576009,-0.302566864,-1.70055872e-15
8.31953132e-05,6.62939383e-16,9.0,-3.71039423,0.00124812197,0.662602244,0.960378812,8.99999911,-3.8001136,-0.3059555,-1.71921812e-15
8.41953132e-05,8.7092514e-15,9.0,-3.75065182,0.00126170755,0.662629415,0.95663273,8.99999911,-3.8424908,-0.309332409,-1.73780744e-15
8.51953132e-05,2.74591688e-15,9.0,-3.79074898,0.00127524331,0.662656487,0.952894496,8.99999911,-3.8847304,-0.312697426,-1.756326e-15
8.61953132e-05,7.79863677e-16,9.0,-3.83068373,0.00128872873,0.662683457,0.949164289,8.9999991,-3.92683034,-0.316050383,-1.77477309e-15
8.71953132e-05,8.71558198e-15,9.0,-3.87045407,0.00130216328,0.662710327,0.945442293,8.9999991,-3.9687885,-0.319391115,-1.79314801e-15
8.81953132e-05,2.47898285e-15,9.0,-3.91005803,0.00131554641,0.662737093,0.941728686,8.9999991,-4.01060283,-0.322719455,-1.81145007e-15
8.91953132e-05,9.02925331e-16,9.0,-3.94949361,0.00132887761,0.662763755,0.938023652,8.9999991,-4.05227123,-0.326035237,-1.82967858e-15
9.01953132e-05,8.70978266e-15,9.0,-3.98875884,0.00134215635,0.662790313,0.934327368,8.9999991,-4.09379165,-0.329338296,-1.84783284e-15
9.11953132e-05,2.21421989e-15,9.0,-4.02785173,0.00135538211,0.662816764,0.930640018,8.9999991,-4.13516199,-0.332628466,-1.86591217e-15
9.21953132e-05,1.0317486e-15,9.0,-4.06677033,0.00136855435,0.662843109,0.926961781,8.9999991,-4.1763802,-0.335905583,-1.8839159e-15
9.31953132e-05,8.69177293e-15,9.0,-4.10551266,0.00138167257,0.662869345,0.923292838,8.9999991,-4.2174442,-0.339169481,-1.90184333e-15
9.41953132e-05,1.95214167e-15,9.0,-4.14407676,0.00139473624,0.662895472,0.919633369,8.9999991,-4.25835194,-0.342419996,-1.9196938e-15
9.51953132e-05,1.16594179e-15,9.0,-4.18246067,0.00140774485,0.66292149,0.915983556,8.9999991,-4.29910134,-0.345656963,-1.93746662e-15
9.61953132e-05,8.6614976e-15,9.0,-4.22066244,0.00142069788,0.662947396,0.912343578,8.9999991,-4.33969036,-0.348880219,-1.95516114e-15
9.71953132e-05,1.69325298e-15,9.0,-4.25868011,0.00143359483,0.66297319,0.908713615,8.9999991,-4.38011693,-0.3520896,-1.97277669e-15
9.81953132e-05,1.30509814e-15,9.0,-4.29651174,0.00144643518,0.66299887,0.905093848,8.9999991,-4.42037901,-0.355284942,-1.99031259e-15
9.91953132e-05,8.61892699e-15,9.0,-4.33415538,0.00145921842,0.663024437,0.901484456,8.9999991,-4.46047455,-0.358466083,-2.00776819e-15
0.000100195313,1.43804863e-15,9.0,-4.37160912,0.00147194407,0.663049888,0.897885619,8.9999991,-4.50040152,-0.361632861,-2.02514284e-15
0.000101195313,1.44879686e-15,9.0,-4.40887101,0.0014846116,0.663075223,0.894297517,8.9999991,-4.54015786,-0.364785112,-2.04243588e-15
0.000102195313,8.56405704e-15,9.0,-4.44593913,0.00149722052,0.663100441,0.890720329,8.9999991,-4.57974155,-0.367922676,-2.05964665e-15
0.000103195313,1.18701232e-15,9.0,-4.48281156,0.00150977033,0.663125541,0.887154234,8.9999991,-4.61915056,-0.371045389,-2.07677452e-15
0.000104195313,1.59660407e-15,9.0,-4.5194864,0.00152226054,0.663150521,0.883599411,8.9999991,-4.65838287,-0.374153093,-2.09381884e-15
0.000105195313,8.49690932e-15,9.0,-4.55596172,0.00153469065,0.663175381,0.88005604,8.9999991,-4.69743644,-0.377245626,-2.11077897e-15
0.000106195313,9.40615553e-16,9.0,-4.59223564,0.00154706018,0.66320012,0.876524297,8.9999991,-4.73630928,-0.380322828,-2.12765427e-15
0.000107195313,1.74807388e-15,9.0,-4.62830625,0.00155936863,0.663224737,0.873004361,8.9999991,-4.77499936,-0.383384539,-2.14444411e-15
0.000108195313,8.41753108e-15,9.0,-4.66417167,0.00157161552,0.663249231,0.869496411,8.9999991,-4.81350469,-0.386430599,-2.16114786e-15
0.000109195313,6.99316648e-16,9.0,-4.69983002,0.00158380037,0.663273601,0.866000625,8.9999991,-4.85182327,-0.389460852,-2.17776489e-15
0.000110195313,1.90274944e-15,9.0,-4.73527942,0.00159592269,0.663297845,0.862517178,8.9999991,-4.8899531,-0.392475137,-2.19429458e-15
0.000111195313,8.32599511e-15,9.0,-4.770518,0.001607982,0.663321964,0.859046249,8.9999991,-4.92789219,-0.395473297,-2.21073631e-15
0.000112195313,4.63559671e-16,9.0,-4.8055439,0.00161997784,0.663345956,0.855588013,8.9999991,-4.96563856,-0.398455175,-2.22708946e-15
0.000113195313,2.06016403e-15,9.0,-4.84035527,0.00163190972,0.663369819,0.852142648,8.9999991,-5.00319024,-0.401420614,-2.24335343e-15
0.000114195313,8.22239967e-15,9.0,-4.87495026,0.00164377717,0.663393554,0.84871033,8.99999909,-5.04054526,-0.404369459,-2.25952759e-15
0.000115195313,2.33773478e-16,9.0,-4.90932703,0.00165557974,0.663417159,0.845291234,8.99999909,-5.07770166,-0.407301552,-2.27561136e-15
0.000116195313,2.21984216e-15,9.0,-4.94348375,0.00166731694,0.663440634,0.841885535,8.99999909,-5.11465747,-0.41021674,-2.29160412e-15
0.000117195313,8.10686826e-15,9.0,-4.97741859,0.00167898832,0.663463977,0.838493408,8.99999909,-5.15141075,-0.413114868,-2.30750527e-15
0.000118195313,1.03707638e-17,9.0,-5.01112974,0.00169059342,0.663487187,0.835115028,8.99999909,-5.18795955,-0.415995782,-2.32331423e-15
0.000119195313,2.38130072e-15,9.0,-5.04461539,0.00170213177,0.663510264,0.831750569,8.99999909,-5.22430195,-0.418859328,-2.33903041e-15
0.000120195313,7.97954944e-15,9.0,-5.07787374,0.00171360293,0.663533206,0.828400204,8.99999909,-5.260436,-0.421705354,-2.3546532e-15
0.000121195313,-2.06252841e-16,9.0,-5.11090299,0.00172500644,0.663556013,0.825064106,8.99999909,-5.2963598,-0.424533708,-2.37018204e-15
0.000122195313,2.54405013e-15,9.0,-5.14370137,0.00173634185,0.663578684,0.821742449,8.99999909,-5.33207142,-0.427344239,-2.38561634e-15
0.000123195313,7.84061643e-15,9.0,-5.17626711,0.00174760871,0.663601217,0.818435404,8.99999909,-5.36756896,-0.430136795,-2.40095553e-15
0.000124195313,-4.15719638e-16,9.0,-5.20859842,0.00175880657,0.663623613,0.815143143,8.99999909,-5.40285053,-0.432911227,-2.41619902e-15
0.000125195313,2.70759549e-15,9.0,-5.24069357,0.001769935,0.66364587,0.811865838,8.99999909,-5.43791422,-0.435667385,-2.43134627e-15
0.000126195313,7.69026687e-15,9.0,-5.2725508,0.00178099356,0.663667987,0.808603659,8.99999909,-5.47275817,-0.438405121,-2.44639669e-15
