 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         @ddiode7_1[id] 
 8.38344250e-05  8.38344250e-05  2.51362078e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  6.93534119e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.53423707e-15 
 8.48344250e-05  8.48344250e-05  2.54072839e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  7.09832193e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.57290084e-15 
 8.58344250e-05  8.58344250e-05  2.56773569e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  7.26263494e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.61143359e-15 
 8.68344250e-05  8.68344250e-05  2.59464162e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  7.42828021e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.64983368e-15 
 8.78344250e-05  8.78344250e-05  2.62144512e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  7.59692309e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.68809948e-15 
 8.88344250e-05  8.88344250e-05  2.64814513e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  7.76556597e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.72622934e-15 
 8.98344250e-05  8.98344250e-05  2.67474059e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  7.93720645e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.76422165e-15 
 9.08344250e-05  9.08344250e-05  2.70123046e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  8.10973511e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.80207477e-15 
 9.18344250e-05  9.18344250e-05  2.72761369e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  8.28503932e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.83978707e-15 
 9.28344250e-05  9.28344250e-05  2.75388924e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  8.46112069e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.87735694e-15 
 9.38344250e-05  9.38344250e-05  2.78005607e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  8.63953353e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.91478278e-15 
 9.48344250e-05  9.48344250e-05  2.80611315e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  8.81983375e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.95206296e-15 
 9.58344250e-05  9.58344250e-05  2.83205945e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  9.00057806e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  3.98919589e-15 
 9.68344250e-05  9.68344250e-05  2.85789394e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  9.18465304e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.02617996e-15 
 9.78344250e-05  9.78344250e-05  2.88361561e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  9.36994926e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.06301358e-15 
 9.88344250e-05  9.88344250e-05  2.90922344e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  9.55624468e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.09969517e-15 
 9.98344250e-05  9.98344250e-05  2.93471641e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  9.74487158e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.13622314e-15 
 1.00834425e-04  1.00834425e-04  2.96009353e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  9.93471971e-12 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.17259590e-15 
 1.01834425e-04  1.01834425e-04  2.98535379e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.01257891e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.20881189e-15 
 1.02834425e-04  1.02834425e-04  3.01049620e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.03191899e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.24486954e-15 
 1.03834425e-04  1.03834425e-04  3.03551975e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.05141451e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.28076728e-15 
 1.04834425e-04  1.04834425e-04  3.06042347e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.07096554e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.31650356e-15 
 1.05834425e-04  1.05834425e-04  3.08520636e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.09087184e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.35207682e-15 
 1.06834425e-04  1.06834425e-04  3.10986746e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.11072262e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.38748553e-15 
 1.07834425e-04  1.07834425e-04  3.13440579e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.13097309e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.42272813e-15 
 1.08834425e-04  1.08834425e-04  3.15882037e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.15116805e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.45780309e-15 
 1.09834425e-04  1.09834425e-04  3.18311025e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.17165166e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.49270889e-15 
 1.10834425e-04  1.10834425e-04  3.20727447e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.19215748e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.52744400e-15 
 1.11834425e-04  1.11834425e-04  3.23131207e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.21290755e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.56200690e-15 
 1.12834425e-04  1.12834425e-04  3.25522210e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.23385746e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.59639609e-15 
 1.13834425e-04  1.13834425e-04  3.27900362e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.25499611e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.63061006e-15 
 1.14834425e-04  1.14834425e-04  3.30265569e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.27615696e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.66464731e-15 
 1.15834425e-04  1.15834425e-04  3.32617738e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.29747324e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.69850635e-15 
 1.16834425e-04  1.16834425e-04  3.34956776e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.31898936e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.73218570e-15 
 1.17834425e-04  1.17834425e-04  3.37282590e-03 -9.00000000e+00 -1.55293991e+00 -8.99999431e+00  1.34072753e-11 -7.91174098e-01 -1.20767576e-01 -8.08234107e-01  4.76568387e-15 
