class_name,component_class_name,diagram_id,edge_id,instance_id,is_suspicious_match,match_confidence,match_distance_px,match_status,match_warnings,net_id,net_index,relation_type,relative_position,snap_point,source,target,terminal_id,terminal_name
Terminal,,3,edge:3:diagram_to_component:26.1,26.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:26.1,,
Capacitor,,3,edge:3:diagram_to_component:4.1,4.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:4.1,,
Capacitor,,3,edge:3:diagram_to_component:4.2,4.2,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:4.2,,
Capacitor,,3,edge:3:diagram_to_component:4.3,4.3,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:4.3,,
Terminal,,3,edge:3:diagram_to_component:26.2,26.2,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:26.2,,
Current_Source,,3,edge:3:diagram_to_component:6.1,6.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:6.1,,
Current_Source,,3,edge:3:diagram_to_component:6.2,6.2,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:6.2,,
Terminal,,3,edge:3:diagram_to_component:26.3,26.3,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:26.3,,
Capacitor,,3,edge:3:diagram_to_component:4.4,4.4,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:4.4,,
Resistor,,3,edge:3:diagram_to_component:22.1,22.1,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:22.1,,
Capacitor,,3,edge:3:diagram_to_component:4.5,4.5,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:4.5,,
Terminal,,3,edge:3:diagram_to_component:26.4,26.4,,,,,,,,HAS_COMPONENT,,,diagram:3,component:3:26.4,,
,,3,edge:3:diagram_to_net:N1,,,,,,,N1,1,HAS_NET,,,diagram:3,net:3:N1,,
,,3,edge:3:diagram_to_net:N2,,,,,,,N2,2,HAS_NET,,,diagram:3,net:3:N2,,
