 time            time            v(H1_GATE)      v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)         @ddiode7_1[id]  @ddiode7_3[id]  @ddiode7_4[id]  @ddiode7_5[id] 
 7.75125236e-04  7.75125236e-04  1.19876268e+01  4.29510694e+00  3.70120101e+00  5.11478347e+00  1.19876254e+01  5.11478256e+00  1.23388316e+00  6.77730349e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191432e+00  2.48385743e-03  1.59349742e-08  4.35985341e-08  2.17916472e-05 
 8.75125236e-04  8.75125236e-04  1.19876320e+01  4.92944098e+00  4.33447853e+00  5.75892382e+00  1.19876256e+01  5.75892287e+00  1.23388318e+00  6.77730360e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191436e+00  2.51411624e-03  6.56629809e-08  4.56223775e-08  2.17916556e-05 
 9.75125236e-04  9.75125236e-04  1.19876274e+01  5.55819569e+00  4.96308723e+00  6.39738081e+00  1.19876257e+01  6.39737982e+00  1.23388319e+00  6.77730366e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191437e+00  2.54297937e-03  1.93204748e-08  4.78431186e-08  2.17916600e-05 
 1.07512524e-03  1.07512524e-03  1.19876326e+01  6.18071387e+00  5.58465369e+00  7.02952435e+00  1.19876259e+01  7.02952332e+00  1.23388321e+00  6.77730377e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191440e+00  2.57258071e-03  6.93584952e-08  5.03713231e-08  2.17916683e-05 
 1.17512524e-03  1.17512524e-03  1.19876281e+01  6.79642020e+00  6.20016508e+00  7.65473061e+00  1.19876260e+01  7.65472952e+00  1.23388322e+00  6.77730382e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191442e+00  2.60094065e-03  2.34239959e-08  5.32354471e-08  2.17916726e-05 
 1.27512524e-03  1.27512524e-03  1.19876333e+01  7.40466589e+00  6.80755047e+00  8.27238257e+00  1.19876262e+01  8.27238141e+00  1.23388324e+00  6.77730393e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191445e+00  2.62978691e-03  7.39497039e-08  5.66016537e-08  2.17916808e-05 
 1.37512524e-03  1.37512524e-03  1.19876288e+01  8.00489373e+00  7.40754815e+00  8.88187068e+00  1.19876263e+01  8.88186946e+00  1.23388325e+00  6.77730399e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191447e+00  2.65751040e-03  2.86681049e-08  6.05863818e-08  2.17916850e-05 
 1.47512524e-03  1.47512524e-03  1.19876341e+01  8.59646653e+00  7.99834113e+00  9.48259346e+00  1.19876265e+01  9.48259215e+00  1.23388327e+00  6.77730409e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191450e+00  2.68550409e-03  8.00174332e-08  6.55012793e-08  2.17916931e-05 
 1.57512524e-03  1.57512524e-03  1.19876297e+01  9.17884685e+00  8.58046736e+00  1.00739581e+01  1.19876266e+01  1.00739567e+01  1.23388329e+00  6.77730415e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191451e+00  2.71246416e-03  3.58775153e-08  7.17209348e-08  2.17916972e-05 
 1.67512524e-03  1.67512524e-03  1.19876351e+01  9.75141204e+00  9.15232428e+00  1.06553809e+01  1.19876268e+01  1.06553793e+01  1.23388331e+00  6.77730425e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191454e+00  2.73950864e-03  8.87775484e-08  8.00549282e-08  2.17917053e-05 
 1.77512524e-03  1.77512524e-03  1.19876309e+01  1.03136461e+01  9.71428965e+00  1.12262882e+01  1.19876269e+01  1.12262864e+01  1.23388332e+00  6.77730430e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191456e+00  2.76558445e-03  4.69374770e-08  9.19638863e-08  2.17917093e-05 
 1.87512524e-03  1.87512524e-03  1.19876365e+01  1.08649438e+01  1.02649432e+01  1.17861164e+01  1.19876271e+01  1.17861144e+01  1.23388334e+00  6.77730441e-01  1.19999876e+01  1.20000000e+01  0.00000000e+00  1.85191459e+00  2.79158457e-03  1.03347798e-07  1.11343593e-07  2.17917176e-05 
 1.97512524e-03  1.97512524e-03  1.19876508e+01  1.14047788e+01  1.08045018e+01  1.23343132e+01  1.19876440e+01  1.23339419e+01  1.23388501e+00  6.77731280e-01  1.19999877e+01  1.20000000e+01  0.00000000e+00  1.85191714e+00  2.81670333e-03  6.74877410e-08  1.68782115e-05  2.17924243e-05 
 2.07512524e-03  2.07512524e-03  1.19973341e+01  1.19157375e+01  1.13140302e+01  1.28703375e+01  1.19973216e+01  1.26570573e+01  1.23484604e+00  6.78211796e-01  1.19999973e+01  1.20000000e+01  0.00000000e+00  1.85337912e+00  2.89260175e-03  1.25413869e-07  9.69471052e-03  2.22010651e-05 
 2.17512524e-03  2.17512524e-03  1.20200833e+01  1.23862601e+01  1.17824408e+01  1.33936603e+01  1.20175670e+01  1.27355175e+01  1.23685438e+00  6.79215963e-01  1.20000175e+01  1.20000000e+01  0.00000000e+00  1.85643557e+00  3.02756510e-03  2.51631817e-05  2.99283533e-02  2.30799389e-05 
 2.27512524e-03  2.27512524e-03  1.21062954e+01  1.26377037e+01  1.20315693e+01  1.39037653e+01  1.20391186e+01  1.27857144e+01  1.23898898e+00  6.80283265e-01  1.20000391e+01  1.20000000e+01  0.00000000e+00  1.85968608e+00  3.16478461e-03  7.20668898e-04  5.14887536e-02  2.40522430e-05 
 2.37512524e-03  2.37512524e-03  1.22181062e+01  1.27908847e+01  1.21827456e+01  1.44001488e+01  1.20607589e+01  1.28261876e+01  1.24112884e+00  6.81353192e-01  1.20000607e+01  1.20000000e+01  0.00000000e+00  1.86294666e+00  3.30308576e-03  1.62077532e-03  7.28488865e-02  2.50680530e-05 
 2.47512524e-03  2.47512524e-03  1.23309375e+01  1.29247072e+01  1.23143995e+01  1.48823212e+01  1.20821692e+01  1.28615044e+01  1.24324232e+00  6.82409933e-01  1.20000821e+01  1.20000000e+01  0.00000000e+00  1.86616915e+00  3.44448125e-03  2.48768505e-03  9.33794164e-02  2.61134470e-05 
 2.57512524e-03  2.57512524e-03  1.24415663e+01  1.30506618e+01  1.24382797e+01  1.53498065e+01  1.21047185e+01  1.28944644e+01  1.24546421e+00  6.83520876e-01  1.20001046e+01  1.20000000e+01  0.00000000e+00  1.86955928e+00  3.59863851e-03  3.37375738e-03  1.11623855e-01  2.72595021e-05 
 2.67512524e-03  2.67512524e-03  1.25519846e+01  1.31711293e+01  1.25555459e+01  1.58021434e+01  1.21383218e+01  1.29371283e+01  1.24876725e+00  6.85172397e-01  1.20001382e+01  1.20000000e+01  0.00000000e+00  1.87460372e+00  3.83614239e-03  4.13663094e-03  1.30227964e-01  2.90568416e-05 
 2.77512524e-03  2.77512524e-03  1.26638613e+01  1.32887679e+01  1.26675534e+01  1.62388855e+01  1.22008693e+01  1.30069948e+01  1.25488811e+00  6.88232828e-01  1.20002007e+01  1.20000000e+01  0.00000000e+00  1.88396749e+00  4.30985021e-03  4.62995532e-03  1.46904151e-01  3.27066237e-05 
 2.87512524e-03  2.87512524e-03  1.27703310e+01  1.33978599e+01  1.27692665e+01  1.66596018e+01  1.22816735e+01  1.30938319e+01  1.26273775e+00  6.92157645e-01  1.20002814e+01  1.20000000e+01  0.00000000e+00  1.89600992e+00  4.99749579e-03  4.88658075e-03  1.62080454e-01  3.80659640e-05 
 2.97512524e-03  2.97512524e-03  1.28696159e+01  1.34990524e+01  1.28631667e+01  1.70638771e+01  1.23629193e+01  1.31806445e+01  1.27059502e+00  6.96086279e-01  1.20003626e+01  1.20000000e+01  0.00000000e+00  1.90808492e+00  5.79454984e-03  5.07078023e-03  1.77209374e-01  4.43100294e-05 
 3.07512524e-03  3.07512524e-03  1.29500248e+01  1.35798540e+01  1.29372999e+01  1.74513124e+01  1.24387814e+01  1.32611750e+01  1.27778211e+00  6.99679826e-01  1.20004383e+01  1.20000000e+01  0.00000000e+00  1.91921885e+00  6.61937200e-03  5.11244570e-03  1.90461199e-01  5.09144236e-05 
 3.17512524e-03  3.17512524e-03  1.30240665e+01  1.36544308e+01  1.30059539e+01  1.78215253e+01  1.25073493e+01  1.33341906e+01  1.28424341e+00  7.02910475e-01  1.20005068e+01  1.20000000e+01  0.00000000e+00  1.92924950e+00  7.46046448e-03  5.16718311e-03  2.03970154e-01  5.76881036e-05 
 3.27512524e-03  3.27512524e-03  1.30894032e+01  1.37201193e+01  1.30663323e+01  1.81741505e+01  1.25690034e+01  1.33999457e+01  1.28999142e+00  7.05784478e-01  1.20005684e+01  1.20000000e+01  0.00000000e+00  1.93821049e+00  8.29313852e-03  5.20400234e-03  2.17009593e-01  6.44678640e-05 
 3.37512524e-03  3.37512524e-03  1.31472931e+01  1.37782567e+01  1.31198261e+01  1.85088401e+01  1.26243323e+01  1.34590346e+01  1.29509577e+00  7.08336656e-01  1.20006237e+01  1.20000000e+01  0.00000000e+00  1.94620132e+00  9.10554530e-03  5.22960967e-03  2.29536810e-01  7.11535496e-05 
 3.47512524e-03  3.47512524e-03  1.31987736e+01  1.38299078e+01  1.31673232e+01  1.88252637e+01  1.26739967e+01  1.35121641e+01  1.29963104e+00  7.10604291e-01  1.20006733e+01  1.20000000e+01  0.00000000e+00  1.95333022e+00  9.88971356e-03  5.24776909e-03  2.41504671e-01  7.76733711e-05 
 3.57512524e-03  3.57512524e-03  1.32446721e+01  1.38759323e+01  1.32097048e+01  1.91231090e+01  1.27185914e+01  1.35599287e+01  1.30366362e+00  7.12620580e-01  1.20007179e+01  1.20000000e+01  0.00000000e+00  1.95969396e+00  1.06397548e-02  5.26080739e-03  2.52871931e-01  8.39706291e-05 
 3.67512524e-03  3.67512524e-03  1.32856527e+01  1.39170002e+01  1.32475111e+01  1.94020821e+01  1.27586289e+01  1.36028745e+01  1.30725045e+00  7.14413995e-01  1.20007579e+01  1.20000000e+01  0.00000000e+00  1.96537565e+00  1.13512414e-02  5.27023806e-03  2.63600420e-01  8.99995629e-05 
 3.77512524e-03  3.77512524e-03  1.33229767e+01  1.39543986e+01  1.32819784e+01  1.96619076e+01  1.27951820e+01  1.36420999e+01  1.31051015e+00  7.16043843e-01  1.20007944e+01  1.20000000e+01  0.00000000e+00  1.97054876e+00  1.20381567e-02  5.27795279e-03  2.73828517e-01  9.58532788e-05 
 3.87512524e-03  3.87512524e-03  1.33554106e+01  1.39868754e+01  1.33119083e+01  1.99023293e+01  1.28271516e+01  1.36764740e+01  1.31332226e+00  7.17449897e-01  1.20008263e+01  1.20000000e+01  0.00000000e+00  1.97503658e+00  1.26594426e-02  5.28259240e-03  2.83156673e-01  1.01208233e-04 
 3.97512524e-03  3.97512524e-03  1.33842913e+01  1.40157892e+01  1.33386044e+01  2.01231098e+01  1.28556908e+01  1.37071749e+01  1.31581422e+00  7.18695879e-01  1.20008548e+01  1.20000000e+01  0.00000000e+00  1.97902552e+00  1.32340610e-02  5.28600645e-03  2.91766486e-01  1.06203049e-04 
 4.07512524e-03  4.07512524e-03  1.34098457e+01  1.40413658e+01  1.33622019e+01  2.03240312e+01  1.28810018e+01  1.37344331e+01  1.31800880e+00  7.19793167e-01  1.20008801e+01  1.20000000e+01  0.00000000e+00  1.98254862e+00  1.37607602e-02  5.28843957e-03  2.99636833e-01  1.10805519e-04 
 4.17512524e-03  4.17512524e-03  1.34322941e+01  1.40638311e+01  1.33829660e+01  2.05048952e+01  1.29032791e+01  1.37584319e+01  1.31992801e+00  7.20752775e-01  1.20009024e+01  1.20000000e+01  0.00000000e+00  1.98563784e+00  1.42365072e-02  5.29015091e-03  3.06743538e-01  1.14993704e-04 
 4.27512524e-03  4.27512524e-03  1.34518161e+01  1.40833636e+01  1.34010047e+01  2.06655233e+01  1.29226829e+01  1.37793542e+01  1.32159009e+00  7.21583816e-01  1.20009218e+01  1.20000000e+01  0.00000000e+00  1.98831957e+00  1.46611978e-02  5.29133255e-03  3.13075566e-01  1.18748453e-04 
 4.37512524e-03  4.37512524e-03  1.34685557e+01  1.41001113e+01  1.34164980e+01  2.08057571e+01  1.29393429e+01  1.37973205e+01  1.32300991e+00  7.22293726e-01  1.20009384e+01  1.20000000e+01  0.00000000e+00  1.99061526e+00  1.50327818e-02  5.29212831e-03  3.18615623e-01  1.22052859e-04 
 4.47512524e-03  4.47512524e-03  1.34826305e+01  1.41141904e+01  1.34295093e+01  2.09254581e+01  1.29533656e+01  1.38124547e+01  1.32419972e+00  7.22888630e-01  1.20009524e+01  1.20000000e+01  0.00000000e+00  1.99254259e+00  1.53510958e-02  5.29264864e-03  3.23355190e-01  1.24892661e-04 
 4.57512524e-03  4.57512524e-03  1.34941330e+01  1.41256965e+01  1.34401611e+01  2.10245082e+01  1.29648354e+01  1.38248329e+01  1.32516930e+00  7.23373418e-01  1.20009639e+01  1.20000000e+01  0.00000000e+00  1.99411563e+00  1.56148208e-02  5.29297573e-03  3.27282571e-01  1.27255611e-04 
