time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
0.0444623925,5.0,4.27398471,4.3337645,0.792641355,0.0880464903,-0.0593616705,3.91986979,0.0155034752,0.00153700133
0.0454623925,5.0,4.27398559,4.33560892,0.791489894,0.0881907167,-0.0105236133,3.95021133,0.015502944,0.00143121507
0.0464623925,5.0,4.27399121,4.3374275,0.790107865,0.0891054813,0.038611225,3.97816955,0.0154995771,0.00133404122
0.0474623925,5.0,4.27399168,4.33925666,0.789133041,0.0891824686,0.0864394126,4.00453817,0.0154992934,0.00124295683
0.0484623925,5.0,4.27399722,4.3410564,0.787913425,0.0900830525,0.134626904,4.02880969,0.0154959787,0.00115940968
0.0494623925,5.0,4.27399727,4.34286856,0.787091189,0.0900924784,0.181463739,4.05176031,0.0154959437,0.001080959
0.0504623925,5.0,4.27400271,4.34464729,0.786011735,0.0909775927,0.22872126,4.07285958,0.015492686,0.00100911968
0.0514623925,5.0,4.27400236,4.34644058,0.785321263,0.0909203617,0.274586135,4.09286885,0.0154928963,0.000941524912
0.0524623925,5.0,4.2740077,4.34819604,0.784362709,0.0917893531,0.32093134,4.11123771,0.0154896979,0.0008797437
0.0534623925,5.0,4.27400695,4.34996848,0.783785937,0.0916674396,0.36584435,4.12871494,0.0154901464,0.000821476802
0.0544623925,5.0,4.27401219,4.35169821,0.7829314,0.0925203178,0.411295176,4.14473239,0.0154870073,0.000768336779
0.0554623925,5.0,4.27401107,4.35344744,0.782451433,0.0923373348,0.455277627,4.16002625,0.0154876805,0.000718092892
0.0564623925,5.0,4.27401624,4.35514704,0.781679416,0.093178845,0.499856119,4.17400227,0.0154845833,0.000672423461
0.0574623925,5.0,4.27401492,4.35685977,0.781244007,0.092963726,0.542953188,4.18732766,0.0154853748,0.000629338934
0.0584623925,5.0,4.27402222,4.35843496,0.780053552,0.0941504373,0.587024717,4.19855308,0.0154810066,0.000592155493
0.0594623925,5.0,4.27403078,4.35933247,0.777320281,0.0955428808,0.630852632,4.20492003,0.0154758816,0.000571960231
0.0595873925,5.0,4.27435091,4.35550909,0.75308216,0.147261202,0.687742731,4.17647842,0.0152855175,0.000663076586
0.0597720628,5.0,4.27429677,4.35492636,0.754434577,0.138560889,0.686685041,4.17181997,0.0153175451,0.000678185044
0.05988626,5.0,4.27426162,4.35462917,0.755514199,0.132899908,0.685752448,4.16940436,0.0153383804,0.000686022411
0.0599938196,5.0,4.27422345,4.3544646,0.757215769,0.126744729,0.68405362,4.16805643,0.0153610323,0.000690401329
0.0599961704,5.0,4.27407019,4.35627287,0.77161752,0.101943506,0.659350793,4.18245164,0.0154523211,0.000643782453
0.0600008721,5.0,4.27405204,4.35640819,0.772669336,0.0989971255,0.656601271,4.18349406,0.0154631664,0.000640423001
0.0600038629,5.0,4.27406602,4.35629161,0.771777311,0.101266042,0.658995416,4.18259638,0.0154548148,0.000643316173
0.0600072916,5.0,4.27405658,4.35636034,0.772314294,0.0997346115,0.657607526,4.18312593,0.0154604518,0.000641608949
0.0600115007,5.0,4.27406401,4.35629318,0.771806369,0.100941303,0.65899043,4.18260892,0.0154560107,0.000643277194
0.060015734,5.0,4.27405903,4.35632408,0.772054211,0.100132701,0.658359034,4.18284673,0.0154589867,0.000642509155
0.0600217785,5.0,4.27406449,4.35626727,0.771631515,0.101019211,0.659498542,4.18240877,0.0154557236,0.000643921897
0.0600290851,5.0,4.27406167,4.35627417,0.771704958,0.100561042,0.659346149,4.18246164,0.0154574098,0.000643750125
0.0600389546,5.0,4.27406663,4.35621128,0.771250478,0.101366399,0.660564462,4.18197615,0.0154544456,0.000645317193
0.0600528541,5.0,4.27406564,4.35618638,0.771107955,0.101205698,0.660985181,4.18178296,0.0154550368,0.000645938875
0.060071603,5.0,4.27407256,4.35607723,0.770344003,0.102328629,0.662892071,4.18093626,0.0154509035,0.000648670305
0.0600986097,5.0,4.27407452,4.35598591,0.769783683,0.102645631,0.664337668,4.18022651,0.0154497367,0.000650964762
0.0601345992,5.0,4.27409034,4.35570801,0.767880406,0.105213477,0.668408014,4.17804924,0.0154402848,0.000657996627
0.0601414639,5.0,4.2740908,4.35567807,0.767709797,0.10528696,0.668767834,4.17781339,0.0154400143,0.000658758564
0.0601551931,5.0,4.274098,4.35554579,0.766806333,0.106454716,0.670508078,4.17676897,0.0154357159,0.000662136476
0.0601556098,5.0,4.27419907,4.35407759,0.754909547,0.122809112,0.686879712,4.16485914,0.0153755184,0.000700809159
0.0601556228,5.0,4.27420419,4.35398634,0.754149986,0.123636851,0.687707989,4.16409915,0.0153724722,0.000703285944
0.0601556489,5.0,4.2742172,4.35373392,0.752036303,0.12573643,0.689808644,4.16198457,0.0153647436,0.000710183026
0.0601556554,5.0,4.27422129,4.3536544,0.751370718,0.126396253,0.690468735,4.16131874,0.0153623157,0.000712369712
0.0601556684,5.0,4.27423071,4.35346171,0.749741465,0.127916248,0.691989267,4.15968898,0.0153567212,0.000717696596
0.0601556945,5.0,4.27426473,4.35268738,0.743078636,0.133400911,0.697474999,4.15302495,0.0153365331,0.000739507664
0.060155701,5.0,4.27428089,4.35228256,0.739528705,0.136003059,0.700077411,4.14947464,0.0153269557,0.000751172877
0.060155714,5.0,4.27434401,4.35044977,0.722796428,0.146152289,0.710227162,4.13274142,0.015289599,0.000806332233
0.0601557262,5.0,4.2754835,4.27456775,-3.22801041,0.325213249,0.88928714,0.181932478,0.0146306306,0.0151579087
0.0601557345,5.0,4.27611202,4.27422887,-3.28232305,0.420677437,0.984748804,0.127619153,0.0142793874,0.015357814
0.060155742,5.0,4.27550411,4.27426754,-3.27608802,0.328381451,0.892450503,0.133853604,0.0146189749,0.0153348681
0.0601557503,5.0,4.27610204,4.27410629,-3.30214222,0.419180538,0.98324705,0.107798714,0.014284897,0.0154307712
0.0601557637,5.0,4.27551993,4.27415222,-3.29470245,0.330810145,0.894872518,0.115237428,0.0146100367,0.0154033897
0.0601557828,5.0,4.27610094,4.27400219,-3.3190448,0.419014269,0.983070774,0.0908935159,0.0142855066,0.0154929963
0.060155819,5.0,4.27553362,4.27404458,-3.31215112,0.332911098,0.896956472,0.0977843045,0.0146023056,0.0154676306
0.0601558914,5.0,4.27611228,4.27389539,-3.33645192,0.420715553,0.984738705,0.0734776615,0.0142792471,0.0155571027
0.0601560361,5.0,4.2755506,4.27394993,-3.32753724,0.335515102,0.899493788,0.0823807021,0.0145927244,0.0155243312
0.0601562229,5.0,4.27612444,4.2738395,-3.34556826,0.422540893,0.986462228,0.064334598,0.0142725321,0.0155907589
0.0601564819,5.0,4.27555096,4.27392862,-3.33095315,0.336524429,0.900366226,0.078928842,0.0145925215,0.0155371287
0.0601567994,5.0,4.27612052,4.27383343,-3.34648676,0.422900367,0.986644696,0.0633696022,0.0142746979,0.0155944158
0.0601573227,5.0,4.27555319,4.27392772,-3.33102938,0.336846665,0.900430331,0.0787848012,0.014591261,0.0155376699
0.060158344,5.0,4.27612335,4.27383357,-3.34633941,0.4233277,0.986597827,0.0633923831,0.0142731328,0.0155943297
0.0601603868,5.0,4.27555924,4.27392769,-3.3307874,0.33776358,0.90040667,0.0787796784,0.0145878479,0.0155376883
0.0601644722,5.0,4.27613523,4.2738336,-3.34584054,0.425127332,0.986516669,0.063397064,0.0142665826,0.0155943123
0.060172643,5.0,4.27558309,4.27392771,-3.32979654,0.341378081,0.900261031,0.0787822167,0.0145744035,0.015537679
0.0601889847,5.0,4.27618286,4.27383365,-3.34385562,0.43234244,0.986217268,0.0634055347,0.0142403342,0.0155942811
0.0602216681,5.0,4.27567834,4.2739278,-3.3258291,0.355790271,0.899667257,0.0787975442,0.0145208307,0.0155376226
0.0602870349,5.0,4.2763732,4.27383385,-3.33592294,0.461076311,0.985031161,0.0634371171,0.0141359226,0.0155941646
0.0604177684,5.0,4.27605841,4.27392819,-3.30997627,0.412907318,0.897310117,0.078860705,0.0143090182,0.0155373906
0.0606792356,5.0,4.27713106,4.27383463,-3.30426566,0.573918384,0.980371816,0.0635651133,0.0137277391,0.0155936926
0.0612021698,5.0,4.27756422,4.27392979,-3.24685526,0.633147701,0.888209211,0.0791227905,0.0134997534,0.0155364276
0.0622021698,5.0,4.28002565,4.27383787,-3.18243736,0.981961442,0.963481572,0.0640953409,0.0122742879,0.0155917372
0.0632021698,5.0,4.28136896,4.27393459,-3.0879493,1.13942824,0.867205069,0.0799064986,0.0116530882,0.0155335462
0.0642021698,5.0,4.28394942,4.27384306,-3.02499596,1.45151519,0.943895076,0.0649442214,0.0105466096,0.0155886116
0.0652021698,5.0,4.28519751,4.27394049,-2.93190865,1.57502097,0.849015869,0.0808705086,0.0100497745,0.0155299993
0.0662021698,5.0,4.28787718,4.27384907,-2.87043689,1.85555722,0.926932104,0.0659285761,0.00906071165,0.0155849878
0.0672021698,5.0,4.28901134,4.27394716,-2.77873478,1.94989212,0.833267023,0.0819577358,0.00867198944,0.0155259987
0.0682021698,5.0,4.29180559,4.27385578,-2.71872635,2.20331922,0.912241594,0.0670267793,0.00778396582,0.0155809452
0.0692021698,5.0,4.29280809,4.27395446,-2.6283927,2.27259628,0.819631409,0.0831480721,0.00748803796,0.0155216184
0.0702021698,5.0,4.29573473,4.27386307,-2.56982955,2.50272957,0.89951976,0.068218834,0.00668693701,0.0155765571
0.0712021698,5.0,4.29658523,4.27396226,-2.48084849,2.55048065,0.807826,0.0844210131,0.00647062985,0.0155169338
0.0722021698,5.0,4.29966466,4.2738708,-2.42371287,2.76059771,0.888503687,0.0694842675,0.00574434104,0.0155718991
0.0732021698,5.0,4.30033986,4.27397045,-2.3360691,2.78985544,0.797605723,0.085755801,0.00559632707,0.0155120215
0.0742021698,5.0,4.30359538,4.27387886,-2.28034345,2.98277201,0.878965655,0.0708024541,0.004934465,0.015567047
0.0752021698,5.0,4.30406863,4.2739789,-2.19402204,2.9961403,0.78875822,0.0871317962,0.00484499996,0.0155069574
0.0762021698,5.0,4.30752675,4.27388713,-2.13968887,3.17427554,0.870708299,0.0721529995,0.00423866309,0.015562076
0.0772021698,5.0,4.30776771,4.27398748,-2.05467489,3.17399007,0.781099384,0.0885288848,0.00419935979,0.0155018155
0.0782021698,5.0,4.31145849,4.27389547,-2.00171666,3.33942253,0.863560476,0.0735161527,0.00364092341,0.0155570586
0.0792021698,5.0,4.31143269,4.27399607,-1.91799492,3.32740276,0.774469542,0.0899278973,0.00364455712,0.0154966663
0.0802021698,5.0,4.31539008,4.27390377,-1.86639393,3.48191851,0.857373738,0.0748732219,0.00312749582,0.0155520638
0.0812021698,5.0,4.31505859,4.27400457,-1.7839487,3.4598123,0.768730177,0.0913110138,0.00316783679,0.0154915755
0.0822021698,5.0,4.31932069,4.27391194,-1.73368698,3.6049462,0.852019296,0.0762069691,0.00268657203,0.0155471549
0.0832021698,5.0,4.31863973,4.27401287,-1.65250173,3.57416818,0.763761122,0.0926621311,0.00275824133,0.0154866024
0.0842021698,5.0,4.32324905,4.27391987,-1.603561,3.71123933,0.84738542,0.077501959,0.00230801075,0.0155423888
0.0852021698,5.0,4.32216977,4.27402089,-1.52361816,3.67300376,0.75945813,0.0939671695,0.00240635612,0.0154817989
0.0862021698,5.0,4.32717338,4.27392748,-1.47597975,3.80314592,0.843375181,0.0787448428,0.00198310128,0.0155378146
0.0872021698,5.0,4.32564163,4.27402857,-1.3972606,3.75849499,0.75573078,0.0952143006,0.00210409029,0.0154772084
0.0882021698,5.0,4.3310912,4.27393471,-1.35090543,3.88268271,0.839904513,0.0799245571,0.00170436008,0.015533473
0.0892021698,5.0,4.32904755,4.27403582,-1.27339001,3.83251076,0.752500666,0.0963940822,0.00184448818,0.0154728657
0.0902021698,5.0,4.33499917,4.2739415,-1.22829861,3.95158177,0.836900515,0.0810324306,0.00146535574,0.0155293959
0.0912021698,5.0,4.33237918,4.27404263,-1.15196569,3.89665612,0.749699821,0.097499494,0.00162156729,0.0154687968
0.0922021698,5.0,4.33889297,4.27394781,-1.10811823,4.01133057,0.834299987,0.0820621932,0.00126055809,0.0155256063
0.0932021698,5.0,4.33562765,4.27404894,-1.03294537,3.95230943,0.747269356,0.0985258755,0.00143017877,0.0154650188
0.0942021698,5.0,4.34276708,4.27395362,-0.990321751,4.06320637,0.832048148,0.0830098926,0.00108520825,0.015522119
0.0952021698,5.0,4.33878384,4.27405476,-0.916285428,4.00065419,0.745158275,0.0994707736,0.00126588754,0.0154615407
0.0962021698,5.0,4.34661474,4.27395892,-0.874865285,4.10830575,0.830097527,0.0838737294,0.000935206661,0.0155189403
0.0972021698,5.0,4.34183866,4.27406008,-0.801941079,4.04270646,0.743322448,0.100333717,0.00112486948,0.0154583643
0.0982021698,5.0,4.35042782,4.2739637,-0.761703905,4.14756996,0.82840699,0.0846538272,0.000807016889,0.0155160699
0.0992021698,5.0,4.34478339,4.27406489,-0.689866728,4.07933835,0.741723724,0.101115933,0.00100382364,0.0154554851
0.10020217,5.0,4.35419693,4.27396798,-0.650791911,4.18180672,0.826940905,0.0853519567,0.000697583244,0.0155135013
0.10120217,5.0,4.34761019,4.27406923,-0.580016276,4.1112983,0.740329161,0.101820038,0.000899897646,0.0154528935
0.10220217,5.0,4.36025273,4.27397143,-0.542169797,4.21187002,0.8257435,0.0858841673,0.000551967948,0.0155114343
0.10320217,5.0,4.34962132,4.27407324,-0.472322023,4.13933274,0.739074159,0.102470406,0.000832577155,0.0154505008
0.10420217,5.0,4.36435869,4.2739747,-0.435629819,4.23816933,0.824653156,0.0864162089,0.000470946115,0.0155094759
0.10520217,5.0,4.35196658,4.27407675,-0.366769645,4.16388987,0.737991256,0.103040439,0.000760405804,0.0154484032
0.10620217,5.0,4.368472,4.27397752,-0.331203212,4.26124413,0.823710205,0.0868758429,0.000401702994,0.015507784
0.10720217,5.0,4.3541128,4.27407987,-0.263300513,4.18544028,0.737035561,0.103547896,0.000699855908,0.015446536
0.10820217,5.0,4.37256344,4.27397993,-0.228843871,4.28153124,0.822893881,0.0872688112,0.000342930607,0.0155063375
0.10920217,5.0,4.35912244,4.27408228,-0.161960924,4.20461553,0.736303643,0.103906118,0.000576623568,0.0154450969
0.11020217,5.0,4.37688414,4.27398196,-0.128506829,4.29963201,0.822188569,0.0875997111,0.000290173599,0.0155051195
0.11120217,5.0,4.3615553,4.27408465,-0.0625376796,4.22157321,0.735570487,0.104289181,0.000524858879,0.0154436869
0.11220217,5.0,4.38105749,4.27398368,-0.0301435956,4.31566645,0.821571809,0.0878791769,0.000246935679,0.0155040908
0.11320217,5.0,4.3638632,4.27408671,0.0349337894,4.23660516,0.734919927,0.104623858,0.000480054877,0.015442455
0.11420217,5.0,4.3856876,4.273985,0.0662707192,4.32995239,0.821057031,0.0880942521,0.000206462038,0.0155032991
0.11520217,5.0,4.36597921,4.27408853,0.130499442,4.24999728,0.734336061,0.104918609,0.000442345042,0.0154413701
0.11620217,5.0,4.38933726,4.27398623,0.160822115,4.34264218,0.820571311,0.0882940728,0.000179291309,0.0155025636
0.11720217,5.0,4.36806844,4.27409008,0.224192422,4.26191252,0.733819153,0.105170287,0.000408019719,0.0154404437
