 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         @dled12_1[id]   @dled12_2[id]  
 2.18034174e-01  2.18034174e-01  5.00000000e+00  4.27559380e+00  4.27394187e+00 -3.47462265e+00  3.43181150e-01  8.97652997e-01  8.11109730e-02  1.45683693e-02  1.55291740e-02 
 2.18035121e-01  2.18035121e-01  5.00000000e+00  4.27619774e+00  4.27382095e+00 -3.49431432e+00  4.34583490e-01  9.88765417e-01  6.13416106e-02  1.42321416e-02  1.56019453e-02 
 2.18037014e-01  2.18037014e-01  5.00000000e+00  4.27559946e+00  4.27394184e+00 -3.47439475e+00  3.44035472e-01  8.97637582e-01  8.11058671e-02  1.45651851e-02  1.55291923e-02 
 2.18040800e-01  2.18040800e-01  5.00000000e+00  4.27620873e+00  4.27382097e+00 -3.49384372e+00  4.36244438e-01  9.88687202e-01  6.13462115e-02  1.42260994e-02  1.56019282e-02 
 2.18048372e-01  2.18048372e-01  5.00000000e+00  4.27562157e+00  4.27394185e+00 -3.47346054e+00  3.47379555e-01  8.97504574e-01  8.11081157e-02  1.45527380e-02  1.55291839e-02 
 2.18063517e-01  2.18063517e-01  5.00000000e+00  4.27625286e+00  4.27382102e+00 -3.49197201e+00  4.42916003e-01  9.88409529e-01  6.13541783e-02  1.42018436e-02  1.56018988e-02 
 2.18093807e-01  2.18093807e-01  5.00000000e+00  4.27570985e+00  4.27394194e+00 -3.46971950e+00  3.60709517e-01  8.96955819e-01  8.11223611e-02  1.45031530e-02  1.55291316e-02 
 2.18154386e-01  2.18154386e-01  5.00000000e+00  4.27642928e+00  4.27382120e+00 -3.48449171e+00  4.69497167e-01  9.87312085e-01  6.13836155e-02  1.41053072e-02  1.56017901e-02 
 2.18275544e-01  2.18275544e-01  5.00000000e+00  4.27606215e+00  4.27394230e+00 -3.45476997e+00  4.13571626e-01  8.94774406e-01  8.11811280e-02  1.43069481e-02  1.55289158e-02 
 2.18517861e-01  2.18517861e-01  5.00000000e+00  4.27713193e+00  4.27382193e+00 -3.45463483e+00  5.74026384e-01  9.82996218e-01  6.15027241e-02  1.37272761e-02  1.56013507e-02 
 2.19002495e-01  2.19002495e-01  5.00000000e+00  4.27745891e+00  4.27394378e+00 -3.39522593e+00  6.17949788e-01  8.86329642e-01  8.14241450e-02  1.35548298e-02  1.55280234e-02 
 2.19971763e-01  2.19971763e-01  5.00000000e+00  4.27989513e+00  4.27382503e+00 -3.33622102e+00  9.64807171e-01  9.66825585e-01  6.20090202e-02  1.23363866e-02  1.55994825e-02 
 2.20971763e-01  2.20971763e-01  5.00000000e+00  4.28120253e+00  4.27394834e+00 -3.23592578e+00  1.11874213e+00  8.65537989e-01  8.21681722e-02  1.17283139e-02  1.55252887e-02 
 2.21971763e-01  2.21971763e-01  5.00000000e+00  4.28381604e+00  4.27383043e+00 -3.17583986e+00  1.43714398e+00  9.47173406e-01  6.28934954e-02  1.06011364e-02  1.55962243e-02 
 2.22971763e-01  2.22971763e-01  5.00000000e+00  4.28502794e+00  4.27395396e+00 -3.07705653e+00  1.55683416e+00  8.47207716e-01  8.30845158e-02  1.01158785e-02  1.55219163e-02 
 2.23971763e-01  2.23971763e-01  5.00000000e+00  4.28774694e+00  4.27383668e+00 -3.01839354e+00  1.84358153e+00  9.30158444e-01  6.39164741e-02  9.10645106e-03  1.55924569e-02 
 2.24971763e-01  2.24971763e-01  5.00000000e+00  4.28883835e+00  4.27396034e+00 -2.92110769e+00  1.93384703e+00  8.31331865e-01  8.41254594e-02  8.73018450e-03  1.55180849e-02 
 2.25971763e-01  2.25971763e-01  5.00000000e+00  4.29167900e+00  4.27384362e+00 -2.86385039e+00  2.19340629e+00  9.15427627e-01  6.50531538e-02  7.82215568e-03  1.55882711e-02 
 2.26971763e-01  2.26971763e-01  5.00000000e+00  4.29263103e+00  4.27396737e+00 -2.76804304e+00  2.25838626e+00  8.17581846e-01  8.52711056e-02  7.53947422e-03  1.55138680e-02 
 2.27971763e-01  2.27971763e-01  5.00000000e+00  4.29561233e+00  4.27385114e+00 -2.71217494e+00  2.49459315e+00  9.02675114e-01  6.62831931e-02  6.71865558e-03  1.55837419e-02 
 2.28971763e-01  2.28971763e-01  5.00000000e+00  4.29640333e+00  4.27397492e+00 -2.61782727e+00  2.53784276e+00  8.05673349e-01  8.65012807e-02  6.51629729e-03  1.55093398e-02 
 2.29971763e-01  2.29971763e-01  5.00000000e+00  4.29954705e+00  4.27385910e+00 -2.56333284e+00  2.75399144e+00  8.91636222e-01  6.75858209e-02  5.77052032e-03  1.55789457e-02 
 2.30971763e-01  2.30971763e-01  5.00000000e+00  4.30015220e+00  4.27398287e+00 -2.47042609e+00  2.77856427e+00  7.95360196e-01  8.77955064e-02  5.63707799e-03  1.55045757e-02 
 2.31971763e-01  2.31971763e-01  5.00000000e+00  4.30348321e+00  4.27386738e+00 -2.41729053e+00  2.97748385e+00  8.82081718e-01  6.89401521e-02  4.95591179e-03  1.55739593e-02 
 2.32971763e-01  2.32971763e-01  5.00000000e+00  4.30387414e+00  4.27399109e+00 -2.32580578e+00  2.98600264e+00  7.86429064e-01  8.91333617e-02  4.88156881e-03  1.54996509e-02 
 2.33971763e-01  2.33971763e-01  5.00000000e+00  4.30742071e+00  4.27387585e+00 -2.27401480e+00  3.17012290e+00  8.73812957e-01  7.03255749e-02  4.25607714e-03  1.55688588e-02 
 2.34971763e-01  2.34971763e-01  5.00000000e+00  4.30756512e+00  4.27399945e+00 -2.18393282e+00  3.16484035e+00  7.78694988e-01  9.04948857e-02  4.23238019e-03  1.54946388e-02 
 2.35971763e-01  2.35971763e-01  5.00000000e+00  4.31135930e+00  4.27388440e+00 -2.13347241e+00  3.33624814e+00  8.66657726e-01  7.17221634e-02  3.65491295e-03  1.55637174e-02 
 2.36971763e-01  2.36971763e-01  5.00000000e+00  4.31122052e+00  4.27400785e+00 -2.04477343e+00  3.31909908e+00  7.71997519e-01  9.18609966e-02  3.67457656e-03  1.54896098e-02 
 2.37971763e-01  2.37971763e-01  5.00000000e+00  4.31529849e+00  4.27389290e+00 -1.99562968e+00  3.47958688e+00  8.60466691e-01  7.31110916e-02  3.13859083e-03  1.55586043e-02 
 2.38971763e-01  2.38971763e-01  5.00000000e+00  4.31483509e+00  4.27401617e+00 -1.90829323e+00  3.45223306e+00  7.66197433e-01  9.32138999e-02  3.19532905e-03  1.54846293e-02 
 2.39971763e-01  2.39971763e-01  5.00000000e+00  4.31923741e+00  4.27390124e+00 -1.86045208e+00  3.60334055e+00  8.55110337e-01  7.44750243e-02  2.69523561e-03  1.55535835e-02 
 2.40971763e-01  2.40971763e-01  5.00000000e+00  4.31840286e+00  4.27402431e+00 -1.77445684e+00  3.56720913e+00  7.61173908e-01  9.45374627e-02  2.78361721e-03  1.54797567e-02 
 2.41971763e-01  2.41971763e-01  5.00000000e+00  4.32317477e+00  4.27390935e+00 -1.72790394e+00  3.71025897e+00  8.50476350e-01  7.57984621e-02  2.31464873e-03  1.55487120e-02 
 2.42971763e-01  2.42971763e-01  5.00000000e+00  4.32191716e+00  4.27403218e+00 -1.64322760e+00  3.66657547e+00  7.56822092e-01  9.58175291e-02  2.42997236e-03  1.54750442e-02 
 2.43971763e-01  2.43971763e-01  5.00000000e+00  4.32710865e+00  4.27391712e+00 -1.59794818e+00  3.80270401e+00  8.46467334e-01  7.70680204e-02  1.98807027e-03  1.55440389e-02 
 2.44971763e-01  2.44971763e-01  5.00000000e+00  4.32537056e+00  4.27403972e+00 -1.51456733e+00  3.75252073e+00  7.53051001e-01  9.70421578e-02  2.12625705e-03  1.54705357e-02 
 2.45971763e-01  2.45971763e-01  5.00000000e+00  4.33103641e+00  4.27392450e+00 -1.47054616e+00  3.88270426e+00  8.42998852e-01  7.82726250e-02  1.70797421e-03  1.55396051e-02 
 2.46971763e-01  2.46971763e-01  5.00000000e+00  4.32875492e+00  4.27404686e+00 -1.38843628e+00  3.82692458e+00  7.49781705e-01  9.82017667e-02  1.86547519e-03  1.54662665e-02 
 2.47971763e-01  2.47971763e-01  5.00000000e+00  4.33495444e+00  4.27393143e+00 -1.34565755e+00  3.95200200e+00  8.39997718e-01  7.94036155e-02  1.46789205e-03  1.55354424e-02 
 2.48971763e-01  2.48971763e-01  5.00000000e+00  4.33206147e+00  4.27405355e+00 -1.26479306e+00  3.89140129e+00  7.46945751e-01  9.92891780e-02  1.64160871e-03  1.54622632e-02 
 2.49971763e-01  2.49971763e-01  5.00000000e+00  4.33885805e+00  4.27393787e+00 -1.22324045e+00  4.01209342e+00  8.37400506e-01  8.04547523e-02  1.26226076e-03  1.55315738e-02 
 2.50971763e-01  2.50971763e-01  5.00000000e+00  4.33528098e+00  4.27405978e+00 -1.14359473e+00  3.94733704e+00  7.44483806e-01  1.00299563e-01  1.44947694e-03  1.54585434e-02 
 2.51971763e-01  2.51971763e-01  5.00000000e+00  4.34274127e+00  4.27394380e+00 -1.10325141e+00  4.06426324e+00  8.35152263e-01  8.14221316e-02  1.08629177e-03  1.55280137e-02 
 2.52971763e-01  2.52971763e-01  5.00000000e+00  4.33840398e+00  4.27406551e+00 -1.02479701e+00  3.99592197e+00  7.42344465e-01  1.01230299e-01  1.28461585e-03  1.54551169e-02 
 2.53971763e-01  2.53971763e-01  5.00000000e+00  4.34659673e+00  4.27394921e+00 -9.85645689e-01  4.10961441e+00  8.33205386e-01  8.23040190e-02  9.35858072e-04  1.55247683e-02 
 2.54971763e-01  2.54971763e-01  5.00000000e+00  4.34142115e+00  4.27407075e+00 -9.08354494e-01  4.03817776e+00  7.40483233e-01  1.02080740e-01  1.14317440e-03  1.54519860e-02 
 2.55971763e-01  2.55971763e-01  5.00000000e+00  4.35041563e+00  4.27395409e+00 -8.70377474e-01  4.14909359e+00  8.31518637e-01  8.31006176e-02  8.07397180e-04  1.55218369e-02 
 2.56971763e-01  2.56971763e-01  5.00000000e+00  4.34432364e+00  4.27407550e+00 -7.94220964e-01  4.07498129e+00  7.38861630e-01  1.02851948e-01  1.02182624e-03  1.54491469e-02 
 2.57971763e-01  2.57971763e-01  5.00000000e+00  4.35418784e+00  4.27395846e+00 -7.57400194e-01  4.18351312e+00  8.30056305e-01  8.38137900e-02  6.97828287e-04  1.55192128e-02 
 2.58971763e-01  2.58971763e-01  5.00000000e+00  4.34710365e+00  4.27407978e+00 -6.82349708e-01  4.10708502e+00  7.37446424e-01  1.03546372e-01  9.17694987e-04  1.54465905e-02 
 2.59971763e-01  2.59971763e-01  5.00000000e+00  4.36051040e+00  4.27396208e+00 -6.46752352e-01  4.21375907e+00  8.28881322e-01  8.43608104e-02  5.46496353e-04  1.55170417e-02 
 2.60971763e-01  2.60971763e-01  5.00000000e+00  4.34892002e+00  4.27408377e+00 -5.72667905e-01  4.13524524e+00  7.36166292e-01  1.04192779e-01  8.55460463e-04  1.54442121e-02 
 2.61971763e-01  2.61971763e-01  5.00000000e+00  4.36465900e+00  4.27396540e+00 -5.38230872e-01  4.24019657e+00  8.27794650e-01  8.49020357e-02  4.65509639e-04  1.55150495e-02 
 2.62971763e-01  2.62971763e-01  5.00000000e+00  4.35341412e+00  4.27408705e+00 -4.65245758e-01  4.16005691e+00  7.35132533e-01  1.04678886e-01  7.19018464e-04  1.54422525e-02 
 2.63971763e-01  2.63971763e-01  5.00000000e+00  4.36897260e+00  4.27396827e+00 -4.31860823e-01  4.26355169e+00  8.26855143e-01  8.53698564e-02  3.94003006e-04  1.55133275e-02 
 2.64971763e-01  2.64971763e-01  5.00000000e+00  4.35604725e+00  4.27409006e+00 -3.59878700e-01  4.18188943e+00  7.34177154e-01  1.05167590e-01  6.49422829e-04  1.54404536e-02 
 2.65971763e-01  2.65971763e-01  5.00000000e+00  4.37322595e+00  4.27397074e+00 -3.27594260e-01  4.28412443e+00  8.26039455e-01  8.57717676e-02  3.34258299e-04  1.55118481e-02 
 2.66971763e-01  2.66971763e-01  5.00000000e+00  4.35855629e+00  4.27409271e+00 -2.56587363e-01  4.20113299e+00  7.33334652e-01  1.05597941e-01  5.89384262e-04  1.54388695e-02 
 2.67971763e-01  2.67971763e-01  5.00000000e+00  4.37748497e+00  4.27397282e+00 -2.25387514e-01  4.30229706e+00  8.25333593e-01  8.61112312e-02  2.83510713e-04  1.55105985e-02 
 2.68971763e-01  2.68971763e-01  5.00000000e+00  4.36092916e+00  4.27409504e+00 -1.55326323e-01  4.21814066e+00  7.32588674e-01  1.05975586e-01  5.37719645e-04  1.54374795e-02 
 2.69971763e-01  2.69971763e-01  5.00000000e+00  4.38173923e+00  4.27397456e+00 -1.25195511e-01  4.31839630e+00  8.24722512e-01  8.63939832e-02  2.40512017e-04  1.55095577e-02 
 2.70971763e-01  2.70971763e-01  5.00000000e+00  4.36315708e+00  4.27409708e+00 -5.60511718e-02  4.23321470e+00  7.31925244e-01  1.06306028e-01  4.93340980e-04  1.54362632e-02 
 2.71971763e-01  2.71971763e-01  5.00000000e+00  4.38597576e+00  4.27397598e+00 -2.69740539e-02  4.33270150e+00  8.24193123e-01  8.66257431e-02  2.04174648e-04  1.55087046e-02 
 2.72971763e-01  2.72971763e-01  5.00000000e+00  4.36523343e+00  4.27409886e+00  4.12814034e-02  4.24661362e+00  7.31332408e-01  1.06594526e-01  4.55285271e-04  1.54352013e-02 
 2.73971763e-01  2.73971763e-01  5.00000000e+00  4.39017922e+00  4.27397713e+00  6.93200783e-02  4.34545129e+00  8.23734015e-01  8.68120966e-02  1.73548960e-04  1.55080187e-02 
 2.74971763e-01  2.74971763e-01  5.00000000e+00  4.36715542e+00  4.27410041e+00  1.36713485e-01  4.25855851e+00  7.30800046e-01  1.06845939e-01  4.22679898e-04  1.54342758e-02 
 2.75971763e-01  2.75971763e-01  5.00000000e+00  4.39433261e+00  4.27397803e+00  1.63729056e-01  4.35684941e+00  8.23335243e-01  8.69583991e-02  1.47802892e-04  1.55074801e-02 
 2.76971763e-01  2.76971763e-01  5.00000000e+00  4.36892568e+00  4.27410176e+00  2.30285847e-01  4.26923850e+00  7.30319680e-01  1.07064630e-01  3.94718461e-04  1.54334709e-02 
 2.77971763e-01  2.77971763e-01  5.00000000e+00  4.39841838e+00  4.27397871e+00  2.56293939e-01  4.36706989e+00  8.22988149e-01  8.70696941e-02  1.26205795e-04  1.55070705e-02 
 2.78971763e-01  2.78971763e-01  5.00000000e+00  4.37055274e+00  4.27410294e+00  3.22038542e-01  4.27881421e+00  7.29883519e-01  1.07255051e-01  3.70653074e-04  1.54327700e-02 
 2.79971763e-01  2.79971763e-01  5.00000000e+00  4.40241970e+00  4.27397921e+00  3.47054614e-01  4.37626044e+00  8.22685277e-01  8.71506837e-02  1.08116915e-04  1.55067724e-02 
 2.80971763e-01  2.80971763e-01  5.00000000e+00  4.37204327e+00  4.27410410e+00  4.12031700e-01  4.28737494e+00  7.29459502e-01  1.07443063e-01  3.49897077e-04  1.54320779e-02 
 2.81971763e-01  2.81971763e-01  5.00000000e+00  4.40631694e+00  4.27397955e+00  4.36049687e-01  4.38450612e+00  8.22421793e-01  8.72066110e-02  9.29941429e-05  1.55065665e-02 
 2.82971763e-01  2.82971763e-01  5.00000000e+00  4.37560951e+00  4.27410907e+00  5.00909180e-01  4.29369618e+00  7.28339005e-01  1.08249915e-01  3.04831623e-04  1.54291080e-02 
 2.83971763e-01  2.83971763e-01  5.00000000e+00  4.41145183e+00  4.27397918e+00  5.23200631e-01  4.39088101e+00  8.22300836e-01  8.71465539e-02  7.62493815e-05  1.55067876e-02 
 2.84971763e-01  2.84971763e-01  5.00000000e+00  4.27390547e+00  4.27679623e+00  8.35797511e-01  7.53845808e-02 -3.45512335e+00  5.22012830e-01  1.55510411e-02  1.39066052e-02 
 2.85971763e-01  2.85971763e-01  5.00000000e+00  4.27386213e+00  4.28016864e+00  1.02053040e+00  6.80499697e-02 -3.38104513e+00  9.84539718e-01  1.55771208e-02  1.22066181e-02 
 2.86971763e-01  2.86971763e-01  5.00000000e+00  4.27391186e+00  4.28057490e+00  8.14454890e-01  7.61673619e-02 -3.29230229e+00  1.03614957e+00  1.55472021e-02  1.20163903e-02 
 2.87971763e-01  2.87971763e-01  5.00000000e+00  4.27386744e+00  4.28417500e+00  1.00069036e+00  6.89229273e-02 -3.21970142e+00  1.46143791e+00  1.55739216e-02  1.04550279e-02 
 2.88971763e-01  2.88971763e-01  5.00000000e+00  4.27391725e+00  4.28433105e+00  7.95985242e-01  7.70557556e-02 -3.13249609e+00  1.47850442e+00  1.55439603e-02  1.03921404e-02 
 2.89971763e-01  2.89971763e-01  5.00000000e+00  4.27387334e+00  4.28792364e+00  9.83506425e-01  6.98787492e-02 -3.06136620e+00  1.87177709e+00  1.55703727e-02  9.04445262e-03 
 2.90971763e-01  2.90971763e-01  5.00000000e+00  4.27392361e+00  4.28806222e+00  7.79972422e-01  7.80932631e-02 -2.97560349e+00  1.85914399e+00  1.55401418e-02  8.99612302e-03 
 2.91971763e-01  2.91971763e-01  5.00000000e+00  4.27388020e+00  4.29191681e+00  9.68630524e-01  7.10012868e-02 -2.90589902e+00  2.22494510e+00  1.55662401e-02  7.75056643e-03 
 2.92971763e-01  2.92971763e-01  5.00000000e+00  4.27393063e+00  4.29176461e+00  7.66103812e-01  7.92390582e-02 -2.82160948e+00  2.18679739e+00  1.55359243e-02  7.79630932e-03 
 2.93971763e-01  2.93971763e-01  5.00000000e+00  4.27388766e+00  4.29591879e+00  9.55751763e-01  7.22193949e-02 -2.75331518e+00  2.52900184e+00  1.55617558e-02  6.63951908e-03 
 2.94971763e-01  2.94971763e-01  5.00000000e+00  4.27393817e+00  4.29543064e+00  7.54092553e-01  8.04699134e-02 -2.67048153e+00  2.46892736e+00  1.55313936e-02  6.76601693e-03 
 2.95971763e-01  2.95971763e-01  5.00000000e+00  4.27389557e+00  4.29992959e+00  9.44603138e-01  7.35121671e-02 -2.60358016e+00  2.79086306e+00  1.55569966e-02  5.68580363e-03 
 2.96971763e-01  2.96971763e-01  5.00000000e+00  4.27394611e+00  4.29905441e+00  7.43690021e-01  8.17653513e-02 -2.52218500e+00  2.71194279e+00  1.55266251e-02  5.88148309e-03 
 2.97971763e-01  2.97971763e-01  5.00000000e+00  4.27390381e+00  4.30394919e+00  9.34953414e-01  7.48587403e-02 -2.45666004e+00  3.01646828e+00  1.55520396e-02  4.86742463e-03 
 2.98971763e-01  2.98971763e-01  5.00000000e+00  4.27395433e+00  4.30262906e+00  7.34680759e-01  8.31049931e-02 -2.37668583e+00  2.92134781e+00  1.55216939e-02  5.12230565e-03 
 2.99971763e-01  2.99971763e-01  5.00000000e+00  4.27391226e+00  4.30797708e+00  9.26602210e-01  7.62384654e-02 -2.31252136e+00  3.21091857e+00  1.55469605e-02  4.16550379e-03 
 3.00971763e-01  3.00971763e-01  5.00000000e+00  4.27396270e+00  4.30614668e+00  7.26877938e-01  8.44689531e-02 -2.23395012e+00  3.10186948e+00  1.55166730e-02  4.47096691e-03 
 3.01971763e-01  3.01971763e-01  5.00000000e+00  4.27392079e+00  4.31201198e+00  9.19375790e-01  7.76313193e-02 -2.17113068e+00  3.37859483e+00  1.55418332e-02  3.56383785e-03 
 3.02971763e-01  3.02971763e-01  5.00000000e+00  4.27397110e+00  4.30959830e+00  7.20119477e-01  8.58382602e-02 -2.09394371e+00  3.25756737e+00  1.55116325e-02  3.91242267e-03 
 3.03971763e-01  3.03971763e-01  5.00000000e+00  4.27392929e+00  4.31605164e+00  9.13123467e-01  7.90183240e-02 -2.03245417e+00  3.52325942e+00  1.55367276e-02  3.04851725e-03 
 3.04971763e-01  3.04971763e-01  5.00000000e+00  4.27397943e+00  4.31297379e+00  7.14264721e-01  8.71952671e-02 -1.95663176e+00  3.39192780e+00  1.55066372e-02  3.43374759e-03 
 3.05971763e-01  3.05971763e-01  5.00000000e+00  4.27393765e+00  4.32009242e+00  9.07714516e-01  8.03819484e-02 -1.89645721e+00  3.64814335e+00  1.55317080e-02  2.60759662e-03 
 3.06971763e-01  3.06971763e-01  5.00000000e+00  4.27398759e+00  4.31626196e+00  7.09191596e-01  8.85240219e-02 -1.82197843e+00  3.50794457e+00  1.55017459e-02  3.02382854e-03 
 3.07971763e-01  3.07971763e-01  5.00000000e+00  4.27394577e+00  4.32412901e+00  9.03035510e-01  8.17064702e-02 -1.76310408e+00  3.75602115e+00  1.55268325e-02  2.23080953e-03 
 3.08971763e-01  3.08971763e-01  5.00000000e+00  4.27399549e+00  4.31945072e+00  7.04794166e-01  8.98105756e-02 -1.68994656e+00  3.60818841e+00  1.54970099e-02  2.67309903e-03 
 3.09971763e-01  3.09971763e-01  5.00000000e+00  4.27395357e+00  4.32815403e+00  8.98988024e-01  8.29782754e-02 -1.63235765e+00  3.84927513e+00  1.55221511e-02  1.90932083e-03 
 3.10971763e-01  3.10971763e-01  5.00000000e+00  4.27400307e+00  4.32252744e+00  7.00980523e-01  9.10432053e-02 -1.56049750e+00  3.69486653e+00  1.54924723e-02  2.37330916e-03 
 3.11971763e-01  3.11971763e-01  5.00000000e+00  4.27396098e+00  4.33215771e+00  8.95486645e-01  8.41860774e-02 -1.50417920e+00  3.92995058e+00  1.55177053e-02  1.63551167e-03 
 3.12971763e-01  3.12971763e-01  5.00000000e+00  4.27401026e+00  4.32547942e+00  6.97670979e-01  9.22125368e-02 -1.43359101e+00  3.76987381e+00  1.54881678e-02  2.11732682e-03 
 3.13971763e-01  3.13971763e-01  5.00000000e+00  4.27396794e+00  4.33612772e+00  8.92457253e-01  8.53210427e-02 -1.37852834e+00  3.99980310e+00  1.55135278e-02  1.40279321e-03 
 3.14971763e-01  3.14971763e-01  5.00000000e+00  4.27401701e+00  4.32829467e+00  6.94796497e-01  9.33115597e-02 -1.30918526e+00  3.83483671e+00  1.54841222e-02  1.89896756e-03 
 3.15971763e-01  3.15971763e-01  5.00000000e+00  4.27397442e+00  4.34004924e+00  8.89835526e-01  8.63768151e-02 -1.25536299e+00  4.06033939e+00  1.55096418e-02  1.20544664e-03 
 3.16971763e-01  3.16971763e-01  5.00000000e+00  4.27402331e+00  4.33096265e+00  6.92297348e-01  9.43355376e-02 -1.18723698e+00  3.89115116e+00  1.54803528e-02  1.71285163e-03 
 3.17971763e-01  3.17971763e-01  5.00000000e+00  4.27397994e+00  4.34809970e+00  8.87738924e-01  8.72703069e-02 -1.13471828e+00  4.11317796e+00  1.55063320e-02  8.83026422e-04 
 3.18971763e-01  3.18971763e-01  5.00000000e+00  4.27402942e+00  4.33150715e+00  6.90028102e-01  9.53285747e-02 -1.06765436e+00  3.94014349e+00  1.54766981e-02  1.67717019e-03 
 3.19971763e-01  3.19971763e-01  5.00000000e+00  4.27398524e+00  4.35264342e+00  8.85798948e-01  8.81335647e-02 -1.01641575e+00  4.15896560e+00  1.55031544e-02  7.40765469e-04 
 3.20971763e-01  3.20971763e-01  5.00000000e+00  4.27403435e+00  4.33744933e+00  6.88265825e-01  9.61222256e-02 -9.50559730e-01  3.98302820e+00  1.54737486e-02  1.33291585e-03 
 3.21971763e-01  3.21971763e-01  5.00000000e+00  4.27398994e+00  4.35789796e+00  8.84142249e-01  8.88986721e-02 -9.00476517e-01  4.19912502e+00  1.55003380e-02  6.04578204e-04 
 3.22971763e-01  3.22971763e-01  5.00000000e+00  4.27403925e+00  4.33977909e+00  6.86594897e-01  9.69194168e-02 -8.35704440e-01  4.02041674e+00  1.54708142e-02  1.21810322e-03 
 3.23971763e-01  3.23971763e-01  5.00000000e+00  4.27399414e+00  4.36291537e+00  8.82703749e-01  8.95829244e-02 -7.86839063e-01  4.23418108e+00  1.54978193e-02  4.97972890e-04 
 3.24971763e-01  3.24971763e-01  5.00000000e+00  4.27404372e+00  4.34185293e+00  6.85125983e-01  9.76457021e-02 -7.23118876e-01  4.05305458e+00  1.54681408e-02  1.12424884e-03 
 3.25971763e-01  3.25971763e-01  5.00000000e+00  4.27399782e+00  4.36800287e+00  8.81466535e-01  9.01814753e-02 -6.75464214e-01  4.26483887e+00  1.54956161e-02  4.09055428e-04 
 3.26971763e-01  3.26971763e-01  5.00000000e+00  4.27404780e+00  4.34355856e+00  6.83825755e-01  9.83077659e-02 -6.12752762e-01  4.08158493e+00  1.54657038e-02  1.05250332e-03 
 3.27971763e-01  3.27971763e-01  5.00000000e+00  4.27400100e+00  4.37310199e+00  8.80401969e-01  9.06993455e-02 -5.66303833e-01  4.29169087e+00  1.54937099e-02  3.35864020e-04 
 3.28971763e-01  3.28971763e-01  5.00000000e+00  4.27405102e+00  4.34766496e+00  6.82786529e-01  9.88317689e-02 -5.04636908e-01  4.10677448e+00  1.54637750e-02  8.97994138e-04 
 3.29971763e-01  3.29971763e-01  5.00000000e+00  4.27400363e+00  4.37894304e+00  8.79509789e-01  9.11261860e-02 -4.59325250e-01  4.31548923e+00  1.54921387e-02  2.67970626e-04 
 3.30971763e-01  3.30971763e-01  5.00000000e+00  4.27405423e+00  4.34965433e+00  6.81787329e-01  9.93531640e-02 -3.98593856e-01  4.12896244e+00  1.54618558e-02  8.31515113e-04 
 3.31971763e-01  3.31971763e-01  5.00000000e+00  4.27400531e+00  4.38775445e+00  8.78868693e-01  9.13996528e-02 -3.54549559e-01  4.33674897e+00  1.54911321e-02  1.90605750e-04 
 3.32971763e-01  3.32971763e-01  5.00000000e+00  4.27405733e+00  4.35050469e+00  6.80848317e-01  9.98558197e-02 -2.94598507e-01  4.14869000e+00  1.54600056e-02  8.04622055e-04 
 3.33971763e-01  3.33971763e-01  5.00000000e+00  4.27400697e+00  4.39447815e+00  8.78244201e-01  9.16699229e-02 -2.51786395e-01  4.35557060e+00  1.54901372e-02  1.46973530e-04 
 3.34971763e-01  3.34971763e-01  5.00000000e+00  4.27405958e+00  4.35405008e+00  6.80126145e-01  1.00221263e-01 -1.92729687e-01  4.16637997e+00  1.54586604e-02  7.01555067e-04 
 3.35971763e-01  3.35971763e-01  5.00000000e+00  4.27400821e+00  4.40171519e+00  8.77728908e-01  9.18717566e-02 -1.51060847e-01  4.37252717e+00  1.54893943e-02  1.11102299e-04 
 3.36971763e-01  3.36971763e-01  5.00000000e+00  4.27406196e+00  4.35548413e+00  6.79394550e-01  1.00607621e-01 -9.27899502e-02  4.18217157e+00  1.54572383e-02  6.63716699e-04 
 3.37971763e-01  3.37971763e-01  5.00000000e+00  4.27400909e+00  4.40916288e+00  8.77303144e-01  9.20153510e-02 -5.23245894e-02  4.38775245e+00  1.54888657e-02  8.33047705e-05 
 3.38971763e-01  3.38971763e-01  5.00000000e+00  4.27406385e+00  4.35807370e+00  6.78786031e-01  1.00913910e-01  5.15791821e-03  4.19644721e+00  1.54561109e-02  6.00484140e-04 
 3.39971763e-01  3.39971763e-01  5.00000000e+00  4.27400950e+00  4.41777306e+00  8.76991815e-01  9.20816322e-02  4.44417134e-02  4.40165626e+00  1.54886217e-02  5.97169249e-05 
 3.40971763e-01  3.40971763e-01  5.00000000e+00  4.27406574e+00  4.35959534e+00  6.78189494e-01  1.01221440e-01  1.01232968e-01  4.20940658e+00  1.54549789e-02  5.66176739e-04 
 3.41971763e-01  3.41971763e-01  5.00000000e+00  4.27400990e+00  4.42506687e+00  8.76681677e-01  9.21474438e-02  1.39351520e-01  4.41424283e+00  1.54883795e-02  4.50430660e-05 
 3.42971763e-01  3.42971763e-01  5.00000000e+00  4.27406748e+00  4.36081546e+00  6.77636631e-01  1.01504524e-01  1.95445528e-01  4.22112812e+00  1.54539369e-02  5.40088595e-04 
 3.43971763e-01  3.43971763e-01  5.00000000e+00  4.27400994e+00  4.43315257e+00  8.76458377e-01  9.21533956e-02  2.32381521e-01  4.42574553e+00  1.54883576e-02  3.29504994e-05 
