time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006)
0.26256,-1.25304345e-09,11.9998951,1.25849669,-1.16424315e-09,-7.45514983e-10,12.0
0.26456,-1.15602239e-09,11.9998951,1.25849669,-1.0599901e-09,-6.43515463e-10,12.0
0.26656,-1.09932219e-09,11.9998951,1.25849669,-9.96204896e-10,-5.83441517e-10,12.0
0.26856,-9.9147579e-10,11.9998951,1.25849669,-8.81447138e-10,-4.73870942e-10,12.0
0.27056,-9.23310761e-10,11.9998951,1.25849669,-8.06571698e-10,-4.0568171e-10,12.0
0.27256,-8.05168821e-10,11.9998951,1.25849669,-6.81947832e-10,-2.89253066e-10,12.0
0.27456,-7.26236848e-10,11.9998951,1.25849669,-5.96790395e-10,-2.13812523e-10,12.0
0.27656,-5.9852856e-10,11.9998951,1.25849669,-4.63140193e-10,-9.1401553e-11,12.0
0.27856,-5.096501e-10,11.9998951,1.25849669,-3.68630015e-10,-9.65694191e-12,12.0
0.28056,-3.73483466e-10,11.9998951,1.25849669,-2.27168284e-10,1.17523768e-10,12.0
0.28256,-2.75631074e-10,11.9998951,1.25849669,-1.24383615e-10,2.04517958e-10,12.0
0.28456,-1.31861411e-10,11.9998951,1.25849669,2.39297471e-11,3.35551142e-10,12.0
0.28656,-2.63991051e-11,11.9998951,1.25849669,1.33523415e-10,4.26392699e-10,12.0
0.28856,1.23441257e-10,11.9998951,1.25849669,2.87058599e-10,5.59736035e-10,12.0
0.29056,2.35132358e-10,11.9998951,1.25849669,4.0198489e-10,6.53060717e-10,12.0
0.29256,3.89816179e-10,11.9998951,1.25849669,5.59421176e-10,7.87527155e-10,12.0
0.29456,5.06440223e-10,11.9998951,1.25849669,6.7829431e-10,8.82100615e-10,12.0
0.29656,6.64277078e-10,11.9998951,1.25849669,8.37858005e-10,1.01608832e-09,12.0
0.29856,7.84059706e-10,11.9998951,1.25849669,9.5882613e-10,1.110255e-09,12.0
0.30056,9.43455758e-10,11.9998951,1.25849669,1.11884924e-09,1.24231536e-09,12.0
0.30256,1.0644714e-09,11.9998951,1.25849669,1.23991772e-09,1.3343231e-09,12.0
0.30456,1.22349042e-09,11.9998951,1.25849669,1.39840051e-09,1.46272239e-09,12.0
0.30656,1.34415545e-09,11.9998951,1.25849669,1.51792823e-09,1.5512156e-09,12.0
0.30856,1.50090407e-09,11.9998951,1.25849669,1.67292824e-09,1.67431513e-09,12.0
0.31056,1.6191124e-09,11.9998951,1.25849669,1.78876713e-09,1.75746995e-09,12.0
0.31256,1.7717392e-09,11.9998951,1.25849669,1.93839611e-09,1.87372584e-09,12.0
0.31456,1.88550087e-09,11.9998951,1.25849669,2.04852646e-09,1.94988559e-09,12.0
0.31656,2.03200301e-09,11.9998951,1.25849669,2.19076068e-09,2.05765449e-09,12.0
