 time            time            v(N001)         v(N002)         v(N004)        
 1.14280000e-02  1.14280000e-02 -2.16860995e+00  5.00000000e+00  7.02803114e-01 
 1.15280000e-02  1.15280000e-02 -2.30905269e+00  5.00000000e+00  7.02803114e-01 
 1.16280000e-02  1.16280000e-02 -2.44721666e+00  5.00000000e+00  7.02803114e-01 
 1.17280000e-02  1.17280000e-02 -2.58296553e+00  5.00000000e+00  7.02803114e-01 
 1.18280000e-02  1.18280000e-02 -2.71616533e+00  5.00000000e+00  7.02803114e-01 
 1.19280000e-02  1.19280000e-02 -2.84668459e+00  5.00000000e+00  7.02803114e-01 
 1.20280000e-02  1.20280000e-02 -2.97439453e+00  5.00000000e+00  7.02803114e-01 
 1.21280000e-02  1.21280000e-02 -3.09916909e+00  5.00000000e+00  7.02803114e-01 
 1.22280000e-02  1.22280000e-02 -3.22088515e+00  5.00000000e+00  7.02803114e-01 
 1.23280000e-02  1.23280000e-02 -3.33942258e+00  5.00000000e+00  7.02803114e-01 
 1.24280000e-02  1.24280000e-02 -3.45466441e+00  5.00000000e+00  7.02803114e-01 
 1.25280000e-02  1.25280000e-02 -3.56649690e+00  5.00000000e+00  7.02803114e-01 
 1.26280000e-02  1.26280000e-02 -3.67480969e+00  5.00000000e+00  7.02803114e-01 
 1.27280000e-02  1.27280000e-02 -3.77949588e+00  5.00000000e+00  7.02803114e-01 
 1.28280000e-02  1.28280000e-02 -3.88045217e+00  5.00000000e+00  7.02803114e-01 
 1.29280000e-02  1.29280000e-02 -3.97757892e+00  5.00000000e+00  7.02803114e-01 
 1.30280000e-02  1.30280000e-02 -4.07078029e+00  5.00000000e+00  7.02803114e-01 
 1.31280000e-02  1.31280000e-02 -4.15996428e+00  5.00000000e+00  7.02803114e-01 
 1.32280000e-02  1.32280000e-02 -4.24504289e+00  5.00000000e+00  7.02803114e-01 
 1.33280000e-02  1.33280000e-02 -4.32593215e+00  5.00000000e+00  7.02803114e-01 
 1.34280000e-02  1.34280000e-02 -4.40255224e+00  5.00000000e+00  7.02803114e-01 
 1.35280000e-02  1.35280000e-02 -4.47482755e+00  5.00000000e+00  7.02803114e-01 
 1.36280000e-02  1.36280000e-02 -4.54268674e+00  5.00000000e+00  7.02803114e-01 
 1.37280000e-02  1.37280000e-02 -4.60606285e+00  5.00000000e+00  7.02803114e-01 
 1.38280000e-02  1.38280000e-02 -4.66489333e+00  5.00000000e+00  7.02803114e-01 
 1.39280000e-02  1.39280000e-02 -4.71912012e+00  5.00000000e+00  7.02803114e-01 
 1.40280000e-02  1.40280000e-02 -4.76868971e+00  5.00000000e+00  7.02803114e-01 
 1.41280000e-02  1.41280000e-02 -4.81355318e+00  5.00000000e+00  7.02803114e-01 
 1.42280000e-02  1.42280000e-02 -4.85366625e+00  5.00000000e+00  7.02803114e-01 
 1.43280000e-02  1.43280000e-02 -4.88898934e+00  5.00000000e+00  7.02803114e-01 
 1.44280000e-02  1.44280000e-02 -4.91948759e+00  5.00000000e+00  7.02803114e-01 
 1.45280000e-02  1.45280000e-02 -4.94513090e+00  5.00000000e+00  7.02803114e-01 
