 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         @ddiode7_1[id] 
 3.72800000e-05  3.72800000e-05  2.14999985e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.32101033e-02  2.32101034e-02 -8.99999616e+00 -8.08234113e-01 -2.91336530e-14 
 3.82800000e-05  3.82800000e-05  3.49177553e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.38208014e-02  2.38208014e-02 -8.99999616e+00 -8.08234113e-01 -2.98394730e-14 
 3.92800000e-05  3.92800000e-05 -2.03328887e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.44305590e-02  2.44305590e-02 -8.99999616e+00 -8.08234113e-01 -3.05419915e-14 
 4.02800000e-05  4.02800000e-05  1.79020031e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.50393522e-02  2.50393522e-02 -8.99999616e+00 -8.08234113e-01 -3.12412428e-14 
 4.12800000e-05  4.12800000e-05  3.64936737e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.56471568e-02  2.56471568e-02 -8.99999616e+00 -8.08234113e-01 -3.19372594e-14 
 4.22800000e-05  4.22800000e-05 -5.77183245e-15 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.62539490e-02  2.62539490e-02 -8.99999616e+00 -8.08234113e-01 -3.26300729e-14 
 4.32800000e-05  4.32800000e-05  1.43001210e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.68597046e-02  2.68597047e-02 -8.99999616e+00 -8.08234113e-01 -3.33197136e-14 
 4.42800000e-05  4.42800000e-05  3.76165035e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.74643999e-02  2.74644000e-02 -8.99999616e+00 -8.08234113e-01 -3.40062103e-14 
 4.52800000e-05  4.52800000e-05  1.31489888e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.80680110e-02  2.80680110e-02 -8.99999616e+00 -8.08234113e-01 -3.46895909e-14 
 4.62800000e-05  4.62800000e-05  1.07743630e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.86705140e-02  2.86705140e-02 -8.99999616e+00 -8.08234113e-01 -3.53698820e-14 
 4.72800000e-05  4.72800000e-05  3.82527350e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.92718851e-02  2.92718851e-02 -8.99999616e+00 -8.08234113e-01 -3.60471091e-14 
 4.82800000e-05  4.82800000e-05  3.59102265e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  2.98721006e-02  2.98721006e-02 -8.99999616e+00 -8.08234113e-01 -3.67212964e-14 
 4.92800000e-05  4.92800000e-05  7.40311710e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.04711368e-02  3.04711369e-02 -8.99999616e+00 -8.08234113e-01 -3.73924673e-14 
 5.02800000e-05  5.02800000e-05  3.83807578e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.10689701e-02  3.10689701e-02 -8.99999616e+00 -8.08234113e-01 -3.80606438e-14 
 5.12800000e-05  5.12800000e-05  6.19021338e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.16655768e-02  3.16655768e-02 -8.99999616e+00 -8.08234113e-01 -3.87258472e-14 
 5.22800000e-05  5.22800000e-05  4.26124295e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.22609334e-02  3.22609335e-02 -8.99999616e+00 -8.08234113e-01 -3.93880974e-14 
 5.32800000e-05  5.32800000e-05  3.79913596e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.28550164e-02  3.28550165e-02 -8.99999616e+00 -8.08234113e-01 -4.00474137e-14 
 5.42800000e-05  5.42800000e-05  9.04390226e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.34478024e-02  3.34478024e-02 -8.99999616e+00 -8.08234113e-01 -4.07038140e-14 
 5.52800000e-05  5.52800000e-05  1.41825227e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.40392679e-02  3.40392679e-02 -8.99999616e+00 -8.08234113e-01 -4.13573156e-14 
 5.62800000e-05  5.62800000e-05  3.70879282e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.46293895e-02  3.46293896e-02 -8.99999616e+00 -8.08234113e-01 -4.20079346e-14 
 5.72800000e-05  5.72800000e-05  1.20775559e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.52181441e-02  3.52181441e-02 -8.99999616e+00 -8.08234113e-01 -4.26556865e-14 
 5.82800000e-05  5.82800000e-05 -1.06338106e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.58055083e-02  3.58055084e-02 -8.99999616e+00 -8.08234113e-01 -4.33005856e-14 
 5.92800000e-05  5.92800000e-05  3.56863517e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.63914590e-02  3.63914590e-02 -8.99999616e+00 -8.08234113e-01 -4.39426455e-14 
 6.02800000e-05  6.02800000e-05  1.52124502e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.69759730e-02  3.69759730e-02 -8.99999616e+00 -8.08234113e-01 -4.45818789e-14 
 6.12800000e-05  6.12800000e-05 -3.12974054e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.75590272e-02  3.75590273e-02 -8.99999616e+00 -8.08234113e-01 -4.52182978e-14 
 6.22800000e-05  6.22800000e-05  3.38146198e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.81405987e-02  3.81405988e-02 -8.99999616e+00 -8.08234113e-01 -4.58519131e-14 
 6.32800000e-05  6.32800000e-05  1.83675466e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.87206645e-02  3.87206645e-02 -8.99999616e+00 -8.08234113e-01 -4.64827354e-14 
 6.42800000e-05  6.42800000e-05 -4.73677972e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.92992016e-02  3.92992017e-02 -8.99999616e+00 -8.08234113e-01 -4.71107740e-14 
 6.52800000e-05  6.52800000e-05  3.15121341e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  3.98761873e-02  3.98761873e-02 -8.99999616e+00 -8.08234113e-01 -4.77360379e-14 
 6.62800000e-05  6.62800000e-05  2.14614241e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.04515987e-02  4.04515988e-02 -8.99999616e+00 -8.08234113e-01 -4.83585351e-14 
 6.72800000e-05  6.72800000e-05 -5.85139655e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.10254132e-02  4.10254132e-02 -8.99999616e+00 -8.08234113e-01 -4.89782730e-14 
 6.82800000e-05  6.82800000e-05  2.88287462e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.15976080e-02  4.15976081e-02 -8.99999616e+00 -8.08234113e-01 -4.95952583e-14 
 6.92800000e-05  6.92800000e-05  2.44142228e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.21681607e-02  4.21681607e-02 -8.99999616e+00 -8.08234113e-01 -5.02094970e-14 
 7.02800000e-05  7.02800000e-05 -6.45224353e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.27370486e-02  4.27370487e-02 -8.99999616e+00 -8.08234113e-01 -5.08209946e-14 
 7.12800000e-05  7.12800000e-05  2.58235453e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.33042493e-02  4.33042494e-02 -8.99999616e+00 -8.08234113e-01 -5.14297558e-14 
 7.22800000e-05  7.22800000e-05  2.71495499e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.38697405e-02  4.38697406e-02 -8.99999616e+00 -8.08234113e-01 -5.20357847e-14 
 7.32800000e-05  7.32800000e-05 -6.53025431e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.44334997e-02  4.44334998e-02 -8.99999616e+00 -8.08234113e-01 -5.26390849e-14 
 7.42800000e-05  7.42800000e-05  2.25634243e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.49955048e-02  4.49955049e-02 -8.99999616e+00 -8.08234113e-01 -5.32396594e-14 
 7.52800000e-05  7.52800000e-05  2.95963035e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.55557336e-02  4.55557337e-02 -8.99999616e+00 -8.08234113e-01 -5.38375105e-14 
 7.62800000e-05  7.62800000e-05 -6.08887406e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.61141639e-02  4.61141640e-02 -8.99999616e+00 -8.08234113e-01 -5.44326400e-14 
 7.72800000e-05  7.72800000e-05  1.91214593e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.66707737e-02  4.66707738e-02 -8.99999616e+00 -8.08234113e-01 -5.50250494e-14 
 7.82800000e-05  7.82800000e-05  3.16903703e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.72255410e-02  4.72255411e-02 -8.99999616e+00 -8.08234113e-01 -5.56147394e-14 
 7.92800000e-05  7.92800000e-05 -5.14398818e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.77784439e-02  4.77784440e-02 -8.99999616e+00 -8.08234113e-01 -5.62017103e-14 
 8.02800000e-05  8.02800000e-05  1.55751420e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.83294606e-02  4.83294607e-02 -8.99999616e+00 -8.08234113e-01 -5.67859619e-14 
 8.12800000e-05  8.12800000e-05  3.33761565e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.88785693e-02  4.88785694e-02 -8.99999616e+00 -8.08234113e-01 -5.73674935e-14 
 8.22800000e-05  8.22800000e-05 -3.72355102e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.94257484e-02  4.94257485e-02 -8.99999616e+00 -8.08234113e-01 -5.79463041e-14 
 8.32800000e-05  8.32800000e-05  1.20045057e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  4.99709763e-02  4.99709764e-02 -8.99999616e+00 -8.08234113e-01 -5.85223919e-14 
 8.42800000e-05  8.42800000e-05  3.46079135e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.05142314e-02  5.05142315e-02 -8.99999616e+00 -8.08234113e-01 -5.90957551e-14 
 8.52800000e-05  8.52800000e-05 -1.86692367e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.10554922e-02  5.10554924e-02 -8.99999616e+00 -8.08234113e-01 -5.96663912e-14 
 8.62800000e-05  8.62800000e-05  8.49019183e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.15947375e-02  5.15947377e-02 -8.99999616e+00 -8.08234113e-01 -6.02342974e-14 
 8.72800000e-05  8.72800000e-05  3.53508292e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.21319459e-02  5.21319461e-02 -8.99999616e+00 -8.08234113e-01 -6.07994705e-14 
 8.82800000e-05  8.82800000e-05  3.76063325e-15 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.26670963e-02  5.26670964e-02 -8.99999616e+00 -8.08234113e-01 -6.13619067e-14 
 8.92800000e-05  8.92800000e-05  5.11150239e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.32001674e-02  5.32001675e-02 -8.99999616e+00 -8.08234113e-01 -6.19216023e-14 
 9.02800000e-05  9.02800000e-05  3.55818558e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.37311383e-02  5.37311384e-02 -8.99999616e+00 -8.08234113e-01 -6.24785527e-14 
 9.12800000e-05  9.12800000e-05  2.94629960e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.42599880e-02  5.42599881e-02 -8.99999616e+00 -8.08234113e-01 -6.30327535e-14 
 9.22800000e-05  9.22800000e-05  1.94448504e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.47866955e-02  5.47866957e-02 -8.99999616e+00 -8.08234113e-01 -6.35841994e-14 
 9.32800000e-05  9.32800000e-05  3.52902565e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.53112402e-02  5.53112404e-02 -8.99999616e+00 -8.08234113e-01 -6.41328853e-14 
 9.42800000e-05  9.42800000e-05  5.77680848e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.58336013e-02  5.58336015e-02 -8.99999616e+00 -8.08234113e-01 -6.46788055e-14 
 9.52800000e-05  9.52800000e-05 -9.39902523e-15 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.63537582e-02  5.63537583e-02 -8.99999616e+00 -8.08234113e-01 -6.52219539e-14 
 9.62800000e-05  9.62800000e-05  3.44778561e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.68716903e-02  5.68716905e-02 -8.99999616e+00 -8.08234113e-01 -6.57623245e-14 
 9.72800000e-05  9.72800000e-05  8.79435022e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.73873772e-02  5.73873774e-02 -8.99999616e+00 -8.08234113e-01 -6.62999106e-14 
 9.82800000e-05  9.82800000e-05 -3.47750539e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.79007986e-02  5.79007988e-02 -8.99999616e+00 -8.08234113e-01 -6.68347054e-14 
 9.92800000e-05  9.92800000e-05  3.31589906e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.84119342e-02  5.84119343e-02 -8.99999616e+00 -8.08234113e-01 -6.73667020e-14 
 1.00280000e-04  1.00280000e-04  1.19211765e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.89207637e-02  5.89207639e-02 -8.99999616e+00 -8.08234113e-01 -6.78958931e-14 
 1.01280000e-04  1.01280000e-04 -5.61252001e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.94272672e-02  5.94272674e-02 -8.99999616e+00 -8.08234113e-01 -6.84222710e-14 
 1.02280000e-04  1.02280000e-04  3.13601567e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  5.99314246e-02  5.99314247e-02 -8.99999616e+00 -8.08234113e-01 -6.89458280e-14 
 1.03280000e-04  1.03280000e-04  1.50768937e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.04332159e-02  6.04332161e-02 -8.99999616e+00 -8.08234113e-01 -6.94665561e-14 
 1.04280000e-04  1.04280000e-04 -7.29884148e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.09326215e-02  6.09326217e-02 -8.99999616e+00 -8.08234113e-01 -6.99844471e-14 
 1.05280000e-04  1.05280000e-04  2.91193692e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.14296216e-02  6.14296218e-02 -8.99999616e+00 -8.08234113e-01 -7.04994927e-14 
 1.06280000e-04  1.06280000e-04  1.81803907e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.19241965e-02  6.19241967e-02 -8.99999616e+00 -8.08234113e-01 -7.10116840e-14 
 1.07280000e-04  1.07280000e-04 -8.50117707e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.24163268e-02  6.24163270e-02 -8.99999616e+00 -8.08234113e-01 -7.15210125e-14 
 1.08280000e-04  1.08280000e-04  2.64852419e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.29059930e-02  6.29059932e-02 -8.99999616e+00 -8.08234113e-01 -7.20274690e-14 
 1.09280000e-04  1.09280000e-04  2.11517841e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.33931757e-02  6.33931759e-02 -8.99999616e+00 -8.08234113e-01 -7.25310445e-14 
 1.10280000e-04  1.10280000e-04 -9.19589929e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.38778558e-02  6.38778560e-02 -8.99999616e+00 -8.08234113e-01 -7.30317296e-14 
 1.11280000e-04  1.11280000e-04  2.35158151e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.43600141e-02  6.43600143e-02 -8.99999616e+00 -8.08234113e-01 -7.35295148e-14 
 1.12280000e-04  1.12280000e-04  2.39143345e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.48396316e-02  6.48396318e-02 -8.99999616e+00 -8.08234113e-01 -7.40243904e-14 
 1.13280000e-04  1.13280000e-04 -9.37161810e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.53166894e-02  6.53166896e-02 -8.99999616e+00 -8.08234113e-01 -7.45163468e-14 
 1.14280000e-04  1.14280000e-04  2.02771553e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.57911685e-02  6.57911687e-02 -8.99999616e+00 -8.08234113e-01 -7.50053740e-14 
 1.15280000e-04  1.15280000e-04  2.63962875e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.62630503e-02  6.62630506e-02 -8.99999616e+00 -8.08234113e-01 -7.54914620e-14 
 1.16280000e-04  1.16280000e-04 -9.02945837e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.67323162e-02  6.67323164e-02 -8.99999616e+00 -8.08234113e-01 -7.59746005e-14 
 1.17280000e-04  1.17280000e-04  1.68417641e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.71989476e-02  6.71989478e-02 -8.99999616e+00 -8.08234113e-01 -7.64547793e-14 
 1.18280000e-04  1.18280000e-04  2.85325960e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.76629261e-02  6.76629263e-02 -8.99999616e+00 -8.08234113e-01 -7.69319881e-14 
 1.19280000e-04  1.19280000e-04 -8.18303611e-14 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.81242334e-02  6.81242336e-02 -8.99999616e+00 -8.08234113e-01 -7.74062163e-14 
 1.20280000e-04  1.20280000e-04  1.32868316e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.85828512e-02  6.85828514e-02 -8.99999616e+00 -8.08234113e-01 -7.78774533e-14 
 1.21280000e-04  1.21280000e-04  3.02664803e-13 -9.00000000e+00 -1.55293994e+00 -8.99999620e+00  6.90387615e-02  6.90387618e-02 -8.99999616e+00 -8.08234113e-01 -7.83456884e-14 
