time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),@ddiode7_1[id]
2.728e-05,-2.83723424e-14,-9.0,-1.55293993,-8.9999962,0.0170567219,0.0170567219,-8.99999616,-0.808234113,-2.18853856e-14
2.828e-05,3.14869909e-13,-9.0,-1.55293994,-8.9999962,0.0176754923,0.0176754923,-8.99999616,-0.808234113,-2.26264026e-14
2.928e-05,2.79667562e-13,-9.0,-1.55293994,-8.9999962,0.0182935649,0.0182935649,-8.99999616,-0.808234113,-2.33636989e-14
3.028e-05,-3.42600512e-14,-9.0,-1.55293994,-8.9999962,0.0189109154,0.0189109154,-8.99999616,-0.808234113,-2.40973235e-14
3.128e-05,2.83678427e-13,-9.0,-1.55293994,-8.9999962,0.0195275192,0.0195275192,-8.99999616,-0.808234113,-2.48273234e-14
3.228e-05,3.05952181e-13,-9.0,-1.55293994,-8.9999962,0.0201433521,0.0201433522,-8.99999616,-0.808234113,-2.55537443e-14
3.328e-05,-3.48214497e-14,-9.0,-1.55293994,-8.9999962,0.0207583899,0.0207583899,-8.99999616,-0.808234113,-2.62766303e-14
3.428e-05,2.501442e-13,-9.0,-1.55293994,-8.9999962,0.0213726081,0.0213726081,-8.99999616,-0.808234113,-2.69960238e-14
3.528e-05,3.29333731e-13,-9.0,-1.55293994,-8.9999962,0.0219859825,0.0219859825,-8.99999616,-0.808234113,-2.77119659e-14
3.628e-05,-3.01175007e-14,-9.0,-1.55293994,-8.9999962,0.022598489,0.022598489,-8.99999616,-0.808234113,-2.84244963e-14
3.728e-05,2.14999985e-13,-9.0,-1.55293994,-8.9999962,0.0232101033,0.0232101034,-8.99999616,-0.808234113,-2.9133653e-14
3.828e-05,3.49177553e-13,-9.0,-1.55293994,-8.9999962,0.0238208014,0.0238208014,-8.99999616,-0.808234113,-2.9839473e-14
3.928e-05,-2.03328887e-14,-9.0,-1.55293994,-8.9999962,0.024430559,0.024430559,-8.99999616,-0.808234113,-3.05419915e-14
4.028e-05,1.79020031e-13,-9.0,-1.55293994,-8.9999962,0.0250393522,0.0250393522,-8.99999616,-0.808234113,-3.12412428e-14
4.128e-05,3.64936737e-13,-9.0,-1.55293994,-8.9999962,0.0256471568,0.0256471568,-8.99999616,-0.808234113,-3.19372594e-14
4.228e-05,-5.77183245e-15,-9.0,-1.55293994,-8.9999962,0.026253949,0.026253949,-8.99999616,-0.808234113,-3.26300729e-14
4.328e-05,1.4300121e-13,-9.0,-1.55293994,-8.9999962,0.0268597046,0.0268597047,-8.99999616,-0.808234113,-3.33197136e-14
4.428e-05,3.76165035e-13,-9.0,-1.55293994,-8.9999962,0.0274643999,0.0274644,-8.99999616,-0.808234113,-3.40062103e-14
4.528e-05,1.31489888e-14,-9.0,-1.55293994,-8.9999962,0.028068011,0.028068011,-8.99999616,-0.808234113,-3.46895909e-14
4.628e-05,1.0774363e-13,-9.0,-1.55293994,-8.9999962,0.028670514,0.028670514,-8.99999616,-0.808234113,-3.5369882e-14
4.728e-05,3.8252735e-13,-9.0,-1.55293994,-8.9999962,0.0292718851,0.0292718851,-8.99999616,-0.808234113,-3.60471091e-14
4.828e-05,3.59102265e-14,-9.0,-1.55293994,-8.9999962,0.0298721006,0.0298721006,-8.99999616,-0.808234113,-3.67212964e-14
4.928e-05,7.4031171e-14,-9.0,-1.55293994,-8.9999962,0.0304711368,0.0304711369,-8.99999616,-0.808234113,-3.73924673e-14
5.028e-05,3.83807578e-13,-9.0,-1.55293994,-8.9999962,0.0310689701,0.0310689701,-8.99999616,-0.808234113,-3.80606438e-14
5.128e-05,6.19021338e-14,-9.0,-1.55293994,-8.9999962,0.0316655768,0.0316655768,-8.99999616,-0.808234113,-3.87258472e-14
5.228e-05,4.26124295e-14,-9.0,-1.55293994,-8.9999962,0.0322609334,0.0322609335,-8.99999616,-0.808234113,-3.93880974e-14
5.328e-05,3.79913596e-13,-9.0,-1.55293994,-8.9999962,0.0328550164,0.0328550165,-8.99999616,-0.808234113,-4.00474137e-14
5.428e-05,9.04390226e-14,-9.0,-1.55293994,-8.9999962,0.0334478024,0.0334478024,-8.99999616,-0.808234113,-4.0703814e-14
5.528e-05,1.41825227e-14,-9.0,-1.55293994,-8.9999962,0.0340392679,0.0340392679,-8.99999616,-0.808234113,-4.13573156e-14
5.628e-05,3.70879282e-13,-9.0,-1.55293994,-8.9999962,0.0346293895,0.0346293896,-8.99999616,-0.808234113,-4.20079346e-14
5.728e-05,1.20775559e-13,-9.0,-1.55293994,-8.9999962,0.0352181441,0.0352181441,-8.99999616,-0.808234113,-4.26556865e-14
5.828e-05,-1.06338106e-14,-9.0,-1.55293994,-8.9999962,0.0358055083,0.0358055084,-8.99999616,-0.808234113,-4.33005856e-14
5.928e-05,3.56863517e-13,-9.0,-1.55293994,-8.9999962,0.036391459,0.036391459,-8.99999616,-0.808234113,-4.39426455e-14
6.028e-05,1.52124502e-13,-9.0,-1.55293994,-8.9999962,0.036975973,0.036975973,-8.99999616,-0.808234113,-4.45818789e-14
6.128e-05,-3.12974054e-14,-9.0,-1.55293994,-8.9999962,0.0375590272,0.0375590273,-8.99999616,-0.808234113,-4.52182978e-14
6.228e-05,3.38146198e-13,-9.0,-1.55293994,-8.9999962,0.0381405987,0.0381405988,-8.99999616,-0.808234113,-4.58519131e-14
6.328e-05,1.83675466e-13,-9.0,-1.55293994,-8.9999962,0.0387206645,0.0387206645,-8.99999616,-0.808234113,-4.64827354e-14
6.428e-05,-4.73677972e-14,-9.0,-1.55293994,-8.9999962,0.0392992016,0.0392992017,-8.99999616,-0.808234113,-4.7110774e-14
6.528e-05,3.15121341e-13,-9.0,-1.55293994,-8.9999962,0.0398761873,0.0398761873,-8.99999616,-0.808234113,-4.77360379e-14
6.628e-05,2.14614241e-13,-9.0,-1.55293994,-8.9999962,0.0404515987,0.0404515988,-8.99999616,-0.808234113,-4.83585351e-14
6.728e-05,-5.85139655e-14,-9.0,-1.55293994,-8.9999962,0.0410254132,0.0410254132,-8.99999616,-0.808234113,-4.8978273e-14
6.828e-05,2.88287462e-13,-9.0,-1.55293994,-8.9999962,0.041597608,0.0415976081,-8.99999616,-0.808234113,-4.95952583e-14
6.928e-05,2.44142228e-13,-9.0,-1.55293994,-8.9999962,0.0421681607,0.0421681607,-8.99999616,-0.808234113,-5.0209497e-14
7.028e-05,-6.45224353e-14,-9.0,-1.55293994,-8.9999962,0.0427370486,0.0427370487,-8.99999616,-0.808234113,-5.08209946e-14
7.128e-05,2.58235453e-13,-9.0,-1.55293994,-8.9999962,0.0433042493,0.0433042494,-8.99999616,-0.808234113,-5.14297558e-14
7.228e-05,2.71495499e-13,-9.0,-1.55293994,-8.9999962,0.0438697405,0.0438697406,-8.99999616,-0.808234113,-5.20357847e-14
7.328e-05,-6.53025431e-14,-9.0,-1.55293994,-8.9999962,0.0444334997,0.0444334998,-8.99999616,-0.808234113,-5.26390849e-14
7.428e-05,2.25634243e-13,-9.0,-1.55293994,-8.9999962,0.0449955048,0.0449955049,-8.99999616,-0.808234113,-5.32396594e-14
7.528e-05,2.95963035e-13,-9.0,-1.55293994,-8.9999962,0.0455557336,0.0455557337,-8.99999616,-0.808234113,-5.38375105e-14
7.628e-05,-6.08887406e-14,-9.0,-1.55293994,-8.9999962,0.0461141639,0.046114164,-8.99999616,-0.808234113,-5.443264e-14
7.728e-05,1.91214593e-13,-9.0,-1.55293994,-8.9999962,0.0466707737,0.0466707738,-8.99999616,-0.808234113,-5.50250494e-14
7.828e-05,3.16903703e-13,-9.0,-1.55293994,-8.9999962,0.047225541,0.0472255411,-8.99999616,-0.808234113,-5.56147394e-14
7.928e-05,-5.14398818e-14,-9.0,-1.55293994,-8.9999962,0.0477784439,0.047778444,-8.99999616,-0.808234113,-5.62017103e-14
8.028e-05,1.5575142e-13,-9.0,-1.55293994,-8.9999962,0.0483294606,0.0483294607,-8.99999616,-0.808234113,-5.67859619e-14
8.128e-05,3.33761565e-13,-9.0,-1.55293994,-8.9999962,0.0488785693,0.0488785694,-8.99999616,-0.808234113,-5.73674935e-14
8.228e-05,-3.72355102e-14,-9.0,-1.55293994,-8.9999962,0.0494257484,0.0494257485,-8.99999616,-0.808234113,-5.79463041e-14
8.328e-05,1.20045057e-13,-9.0,-1.55293994,-8.9999962,0.0499709763,0.0499709764,-8.99999616,-0.808234113,-5.85223919e-14
8.428e-05,3.46079135e-13,-9.0,-1.55293994,-8.9999962,0.0505142314,0.0505142315,-8.99999616,-0.808234113,-5.90957551e-14
8.528e-05,-1.86692367e-14,-9.0,-1.55293994,-8.9999962,0.0510554922,0.0510554924,-8.99999616,-0.808234113,-5.96663912e-14
8.628e-05,8.49019183e-14,-9.0,-1.55293994,-8.9999962,0.0515947375,0.0515947377,-8.99999616,-0.808234113,-6.02342974e-14
8.728e-05,3.53508292e-13,-9.0,-1.55293994,-8.9999962,0.0521319459,0.0521319461,-8.99999616,-0.808234113,-6.07994705e-14
8.828e-05,3.76063325e-15,-9.0,-1.55293994,-8.9999962,0.0526670963,0.0526670964,-8.99999616,-0.808234113,-6.13619067e-14
8.928e-05,5.11150239e-14,-9.0,-1.55293994,-8.9999962,0.0532001674,0.0532001675,-8.99999616,-0.808234113,-6.19216023e-14
9.028e-05,3.55818558e-13,-9.0,-1.55293994,-8.9999962,0.0537311383,0.0537311384,-8.99999616,-0.808234113,-6.24785527e-14
9.128e-05,2.9462996e-14,-9.0,-1.55293994,-8.9999962,0.054259988,0.0542599881,-8.99999616,-0.808234113,-6.30327535e-14
9.228e-05,1.94448504e-14,-9.0,-1.55293994,-8.9999962,0.0547866955,0.0547866957,-8.99999616,-0.808234113,-6.35841994e-14
9.328e-05,3.52902565e-13,-9.0,-1.55293994,-8.9999962,0.0553112402,0.0553112404,-8.99999616,-0.808234113,-6.41328853e-14
9.428e-05,5.77680848e-14,-9.0,-1.55293994,-8.9999962,0.0558336013,0.0558336015,-8.99999616,-0.808234113,-6.46788055e-14
9.528e-05,-9.39902523e-15,-9.0,-1.55293994,-8.9999962,0.0563537582,0.0563537583,-8.99999616,-0.808234113,-6.52219539e-14
9.628e-05,3.44778561e-13,-9.0,-1.55293994,-8.9999962,0.0568716903,0.0568716905,-8.99999616,-0.808234113,-6.57623245e-14
9.728e-05,8.79435022e-14,-9.0,-1.55293994,-8.9999962,0.0573873772,0.0573873774,-8.99999616,-0.808234113,-6.62999106e-14
9.828e-05,-3.47750539e-14,-9.0,-1.55293994,-8.9999962,0.0579007986,0.0579007988,-8.99999616,-0.808234113,-6.68347054e-14
9.928e-05,3.31589906e-13,-9.0,-1.55293994,-8.9999962,0.0584119342,0.0584119343,-8.99999616,-0.808234113,-6.7366702e-14
0.00010028,1.19211765e-13,-9.0,-1.55293994,-8.9999962,0.0589207637,0.0589207639,-8.99999616,-0.808234113,-6.78958931e-14
0.00010128,-5.61252001e-14,-9.0,-1.55293994,-8.9999962,0.0594272672,0.0594272674,-8.99999616,-0.808234113,-6.8422271e-14
0.00010228,3.13601567e-13,-9.0,-1.55293994,-8.9999962,0.0599314246,0.0599314247,-8.99999616,-0.808234113,-6.8945828e-14
0.00010328,1.50768937e-13,-9.0,-1.55293994,-8.9999962,0.0604332159,0.0604332161,-8.99999616,-0.808234113,-6.94665561e-14
0.00010428,-7.29884148e-14,-9.0,-1.55293994,-8.9999962,0.0609326215,0.0609326217,-8.99999616,-0.808234113,-6.99844471e-14
0.00010528,2.91193692e-13,-9.0,-1.55293994,-8.9999962,0.0614296216,0.0614296218,-8.99999616,-0.808234113,-7.04994927e-14
0.00010628,1.81803907e-13,-9.0,-1.55293994,-8.9999962,0.0619241965,0.0619241967,-8.99999616,-0.808234113,-7.1011684e-14
0.00010728,-8.50117707e-14,-9.0,-1.55293994,-8.9999962,0.0624163268,0.062416327,-8.99999616,-0.808234113,-7.15210125e-14
0.00010828,2.64852419e-13,-9.0,-1.55293994,-8.9999962,0.062905993,0.0629059932,-8.99999616,-0.808234113,-7.2027469e-14
0.00010928,2.11517841e-13,-9.0,-1.55293994,-8.9999962,0.0633931757,0.0633931759,-8.99999616,-0.808234113,-7.25310445e-14
0.00011028,-9.19589929e-14,-9.0,-1.55293994,-8.9999962,0.0638778558,0.063877856,-8.99999616,-0.808234113,-7.30317296e-14
0.00011128,2.35158151e-13,-9.0,-1.55293994,-8.9999962,0.0643600141,0.0643600143,-8.99999616,-0.808234113,-7.35295148e-14
0.00011228,2.39143345e-13,-9.0,-1.55293994,-8.9999962,0.0648396316,0.0648396318,-8.99999616,-0.808234113,-7.40243904e-14
0.00011328,-9.3716181e-14,-9.0,-1.55293994,-8.9999962,0.0653166894,0.0653166896,-8.99999616,-0.808234113,-7.45163468e-14
0.00011428,2.02771553e-13,-9.0,-1.55293994,-8.9999962,0.0657911685,0.0657911687,-8.99999616,-0.808234113,-7.5005374e-14
0.00011528,2.63962875e-13,-9.0,-1.55293994,-8.9999962,0.0662630503,0.0662630506,-8.99999616,-0.808234113,-7.5491462e-14
0.00011628,-9.02945837e-14,-9.0,-1.55293994,-8.9999962,0.0667323162,0.0667323164,-8.99999616,-0.808234113,-7.59746005e-14
0.00011728,1.68417641e-13,-9.0,-1.55293994,-8.9999962,0.0671989476,0.0671989478,-8.99999616,-0.808234113,-7.64547793e-14
0.00011828,2.8532596e-13,-9.0,-1.55293994,-8.9999962,0.0676629261,0.0676629263,-8.99999616,-0.808234113,-7.69319881e-14
0.00011928,-8.18303611e-14,-9.0,-1.55293994,-8.9999962,0.0681242334,0.0681242336,-8.99999616,-0.808234113,-7.74062163e-14
0.00012028,1.32868316e-13,-9.0,-1.55293994,-8.9999962,0.0685828512,0.0685828514,-8.99999616,-0.808234113,-7.78774533e-14
0.00012128,3.02664803e-13,-9.0,-1.55293994,-8.9999962,0.0690387615,0.0690387618,-8.99999616,-0.808234113,-7.83456884e-14
0.00012228,-6.85813394e-14,-9.0,-1.55293994,-8.9999962,0.0694919463,0.0694919466,-8.99999616,-0.808234113,-7.88109109e-14
0.00012328,9.69237783e-14,-9.0,-1.55293994,-8.9999962,0.0699423877,0.0699423879,-8.99999616,-0.808234113,-7.92731099e-14
0.00012428,3.15507913e-13,-9.0,-1.55293994,-8.9999962,0.0703900678,0.0703900681,-8.99999616,-0.808234113,-7.97322745e-14
0.00012528,-5.09208376e-14,-9.0,-1.55293994,-8.9999962,0.0708349691,0.0708349693,-8.99999616,-0.808234113,-8.01883937e-14
0.00012628,6.13932682e-14,-9.0,-1.55293994,-8.9999962,0.0712770739,0.0712770742,-8.99999616,-0.808234113,-8.06414564e-14
0.00012728,3.23491414e-13,-9.0,-1.55293994,-8.9999962,0.0717163649,0.0717163651,-8.99999616,-0.808234113,-8.10914515e-14
0.00012828,-2.93287131e-14,-9.0,-1.55293994,-8.9999962,0.0721528246,0.0721528248,-8.99999616,-0.808234113,-8.15383679e-14
0.00012928,2.70755867e-14,-9.0,-1.55293994,-8.9999962,0.0725864358,0.072586436,-8.99999616,-0.808234113,-8.19821943e-14
0.00013028,3.26367774e-13,-9.0,-1.55293994,-8.9999962,0.0730171814,0.0730171817,-8.99999616,-0.808234113,-8.24229195e-14
0.00013128,-4.37984361e-15,-9.0,-1.55293994,-8.9999962,0.0734450445,0.0734450447,-8.99999616,-0.808234113,-8.2860532e-14
0.00013228,-5.26012496e-15,-9.0,-1.55293994,-8.9999962,0.073870008,0.0738700083,-8.99999616,-0.808234113,-8.32950207e-14
0.00013328,3.24011743e-13,-9.0,-1.55293994,-8.9999962,0.0742920553,0.0742920556,-8.99999616,-0.808234113,-8.37263742e-14
0.00013428,2.32696789e-14,-9.0,-1.55293994,-8.9999962,0.0747111697,0.07471117,-8.99999616,-0.808234113,-8.4154581e-14
0.00013528,-3.4892892e-14,-9.0,-1.55293994,-8.9999962,0.0751273346,0.0751273349,-8.99999616,-0.808234113,-8.45796297e-14
0.00013628,3.16423348e-13,-9.0,-1.55293994,-8.9999962,0.0755405336,0.0755405339,-8.99999616,-0.808234113,-8.50015089e-14
0.00013728,5.28983096e-14,-9.0,-1.55293994,-8.9999962,0.0759507504,0.0759507507,-8.99999616,-0.808234113,-8.54202072e-14
0.00013828,-6.1167251e-14,-9.0,-1.55293994,-8.9999962,0.0763579688,0.0763579691,-8.99999616,-0.808234113,-8.58357131e-14
0.00013928,3.0372788e-13,-9.0,-1.55293994,-8.9999962,0.0767621727,0.076762173,-8.99999616,-0.808234113,-8.62480151e-14
0.00014028,8.37363883e-14,-9.0,-1.55293994,-8.9999962,0.0771633462,0.0771633465,-8.99999616,-0.808234113,-8.66571018e-14
0.00014128,-8.3509018e-14,-9.0,-1.55293994,-8.9999962,0.0775614733,0.0775614737,-8.99999616,-0.808234113,-8.70629617e-14
0.00014228,2.8617288e-13,-9.0,-1.55293994,-8.9999962,0.0779565385,0.0779565389,-8.99999616,-0.808234113,-8.74655674e-14
0.00014328,1.14966363e-13,-9.0,-1.55293994,-8.9999962,0.0783485262,0.0783485265,-8.99999616,-0.808234113,-8.78648874e-14
0.00014428,-1.01472289e-13,-9.0,-1.55293994,-8.9999962,0.0787374207,0.078737421,-8.99999616,-0.808234113,-8.82609129e-14
0.00014528,2.64096409e-13,-9.0,-1.55293994,-8.9999962,0.0791232068,0.0791232071,-8.99999616,-0.808234113,-8.86536351e-14
0.00014628,1.45794364e-13,-9.0,-1.55293994,-8.9999962,0.0795058693,0.0795058696,-8.99999616,-0.808234113,-8.90430451e-14
0.00014728,-1.14639065e-13,-9.0,-1.55293994,-8.9999962,0.079885393,0.0798853933,-8.99999616,-0.808234113,-8.9429134e-14
0.00014828,2.38001981e-13,-9.0,-1.55293994,-8.9999962,0.080261763,0.0802617633,-8.99999616,-0.808234113,-8.98118925e-14
0.00014928,1.75427279e-13,-9.0,-1.55293994,-8.9999962,0.0806349644,0.0806349647,-8.99999616,-0.808234113,-9.01913114e-14
0.00015028,-1.22759809e-13,-9.0,-1.55293994,-8.9999962,0.0810049824,0.0810049828,-8.99999616,-0.808234113,-9.05673813e-14
0.00015128,2.0845509e-13,-9.0,-1.55293994,-8.9999962,0.0813718025,0.0813718029,-8.99999616,-0.808234113,-9.09400929e-14
0.00015228,2.03091853e-13,-9.0,-1.55293994,-8.9999962,0.0817354102,0.0817354106,-8.99999616,-0.808234113,-9.13094365e-14
0.00015328,-1.25700195e-13,-9.0,-1.55293994,-8.9999962,0.0820957911,0.0820957915,-8.99999616,-0.808234113,-9.16754026e-14
0.00015428,1.76105091e-13,-9.0,-1.55293994,-8.9999962,0.0824529311,0.0824529314,-8.99999616,-0.808234113,-9.20379815e-14
0.00015528,2.28061855e-13,-9.0,-1.55293994,-8.9999962,0.0828068159,0.0828068163,-8.99999616,-0.808234113,-9.23971636e-14
0.00015628,-1.23450757e-13,-9.0,-1.55293994,-8.9999962,0.0831574316,0.083157432,-8.99999616,-0.808234113,-9.27529392e-14
0.00015728,1.41668408e-13,-9.0,-1.55293994,-8.9999962,0.0835047645,0.0835047648,-8.99999616,-0.808234113,-9.31052985e-14
0.00015828,2.49675497e-13,-9.0,-1.55293994,-8.9999962,0.0838488007,0.0838488011,-8.99999616,-0.808234113,-9.34542316e-14
0.00015928,-1.16127153e-13,-9.0,-1.55293994,-8.9999962,0.0841895267,0.0841895271,-8.99999616,-0.808234113,-9.37997289e-14
0.00016028,1.05911266e-13,-9.0,-1.55293994,-8.9999962,0.084526929,0.0845269294,-8.99999616,-0.808234113,-9.41417804e-14
0.00016128,2.67351315e-13,-9.0,-1.55293994,-8.9999962,0.0848609944,0.0848609948,-8.99999616,-0.808234113,-9.44803765e-14
0.00016228,-1.03967415e-13,-9.0,-1.55293994,-8.9999962,0.0851917096,0.08519171,-8.99999616,-0.808234113,-9.48155072e-14
0.00016328,6.96312542e-14,-9.0,-1.55293994,-8.9999962,0.0855190616,0.085519062,-8.99999616,-0.808234113,-9.51471627e-14
0.00016428,2.80602123e-13,-9.0,-1.55293994,-8.9999962,0.0858430374,0.0858430378,-8.99999616,-0.808234113,-9.54753334e-14
0.00016528,-8.73262466e-14,-9.0,-1.55293994,-8.9999962,0.0861636243,0.0861636247,-8.99999616,-0.808234113,-9.58000093e-14
0.00016628,3.36381216e-14,-9.0,-1.55293994,-8.9999962,0.0864808096,0.08648081,-8.99999616,-0.808234113,-9.61211809e-14
0.00016728,2.89046707e-13,-9.0,-1.55293994,-8.9999962,0.0867945808,0.0867945812,-8.99999616,-0.808234113,-9.64388383e-14
0.00016828,-6.66665139e-14,-9.0,-1.55293994,-8.9999962,0.0871049255,0.0871049259,-8.99999616,-0.808234113,-9.67529718e-14
0.00016928,-1.26570064e-15,-9.0,-1.55293994,-8.9999962,0.0874118314,0.0874118318,-8.99999616,-0.808234113,-9.70635719e-14
0.00017028,2.92418982e-13,-9.0,-1.55293994,-8.9999962,0.0877152864,0.0877152869,-8.99999616,-0.808234113,-9.7370629e-14
0.00017128,-4.2548124e-14,-9.0,-1.55293994,-8.9999962,0.0880152787,0.0880152791,-8.99999616,-0.808234113,-9.76741334e-14
0.00017228,-3.43044014e-14,-9.0,-1.55293994,-8.9999962,0.0883117962,0.0883117966,-8.99999616,-0.808234113,-9.79740757e-14
0.00017328,2.90574376e-13,-9.0,-1.55293994,-8.9999962,0.0886048273,0.0886048277,-8.99999616,-0.808234113,-9.82704464e-14
0.00017428,-1.56145724e-14,-9.0,-1.55293994,-8.9999962,0.0888943605,0.0888943609,-8.99999616,-0.808234113,-9.85632362e-14
0.00017528,-6.47474468e-14,-9.0,-1.55293994,-8.9999962,0.0891803842,0.0891803847,-8.99999616,-0.808234113,-9.88524358e-14
0.00017628,2.83493307e-13,-9.0,-1.55293994,-8.9999962,0.0894628873,0.0894628877,-8.99999616,-0.808234113,-9.91380358e-14
0.00017728,1.34225262e-14,-9.0,-1.55293994,-8.9999962,0.0897418585,0.089741859,-8.99999616,-0.808234113,-9.94200271e-14
0.00017828,-9.19271445e-14,-9.0,-1.55293994,-8.9999962,0.0900172869,0.0900172874,-8.99999616,-0.808234113,-9.96984006e-14
0.00017928,2.71281652e-13,-9.0,-1.55293994,-8.9999962,0.0902891615,0.090289162,-8.99999616,-0.808234113,-9.99731472e-14
0.00018028,4.38005477e-14,-9.0,-1.55293994,-8.9999962,0.0905574717,0.0905574722,-8.99999616,-0.808234113,-1.00244258e-13
0.00018128,-1.15254695e-13,-9.0,-1.55293994,-8.9999962,0.0908222068,0.0908222073,-8.99999616,-0.808234113,-1.00511724e-13
0.00018228,2.54168203e-13,-9.0,-1.55293994,-8.9999962,0.0910833565,0.0910833569,-8.99999616,-0.808234113,-1.00775537e-13
0.00018328,7.47241972e-14,-9.0,-1.55293994,-8.9999962,0.0913409103,0.0913409108,-8.99999616,-0.808234113,-1.01035687e-13
