epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2399.99,1.09335,0.61695,1.13861,0.87325,0.88425,0.92292,0.63419,1.31285,0.56855,1.26855,0.00016516,0.00016516,0.00016516
43,2456.24,1.09833,0.61702,1.1376,0.91948,0.88666,0.92632,0.63954,1.32292,0.56895,1.26582,0.000162408,0.000162408,0.000162408
44,2513.65,1.10357,0.60973,1.13596,0.91849,0.86848,0.91861,0.63018,1.31741,0.56982,1.27594,0.000159655,0.000159655,0.000159655
45,2568.62,1.08507,0.58544,1.1384,0.90174,0.89069,0.93381,0.63059,1.30861,0.55768,1.2645,0.000156903,0.000156903,0.000156903
46,2624,1.07951,0.59627,1.13096,0.90852,0.88223,0.93026,0.62759,1.31316,0.55514,1.26539,0.000154151,0.000154151,0.000154151
47,2680.33,1.0766,0.59158,1.13446,0.91554,0.8838,0.94654,0.6435,1.31042,0.54496,1.26522,0.000151399,0.000151399,0.000151399
48,2738.46,1.06375,0.58884,1.1308,0.92362,0.87677,0.93583,0.63785,1.29586,0.54597,1.25982,0.000148647,0.000148647,0.000148647
49,2793.85,1.05519,0.57734,1.12404,0.9038,0.8923,0.93818,0.64178,1.31301,0.54586,1.27126,0.000145894,0.000145894,0.000145894
50,2849.08,1.05962,0.56002,1.10725,0.87337,0.89614,0.93443,0.64541,1.30791,0.53629,1.26746,0.000143142,0.000143142,0.000143142
51,2907.46,1.05646,0.58556,1.12711,0.83984,0.89136,0.93364,0.6303,1.32571,0.55692,1.27168,0.00014039,0.00014039,0.00014039
52,2964.42,1.04835,0.57298,1.11569,0.89444,0.89437,0.93651,0.63899,1.30469,0.54509,1.26232,0.000137638,0.000137638,0.000137638
53,3021.13,1.03933,0.58033,1.11146,0.88819,0.89076,0.93427,0.63365,1.30628,0.5462,1.271,0.000134886,0.000134886,0.000134886
54,3076.46,1.03881,0.5736,1.11353,0.91126,0.87225,0.93769,0.6374,1.3159,0.55011,1.26856,0.000132133,0.000132133,0.000132133
55,41.9279,1.03621,0.5784,1.10789,0.90949,0.90418,0.94291,0.64774,1.31443,0.55239,1.27719,0.000129381,0.000129381,0.000129381
56,89.3663,1.03743,0.57255,1.10431,0.93643,0.87643,0.94306,0.65543,1.30681,0.54649,1.28427,0.000126629,0.000126629,0.000126629
57,130.13,1.01679,0.55329,1.0989,0.87733,0.92279,0.94071,0.65308,1.31217,0.54029,1.27765,0.000123877,0.000123877,0.000123877
58,170.898,1.00621,0.55565,1.09619,0.93462,0.89837,0.94952,0.65926,1.30517,0.5258,1.27151,0.000121125,0.000121125,0.000121125
59,212.665,1.02531,0.55053,1.10268,0.9379,0.89671,0.95588,0.66867,1.31331,0.5288,1.27737,0.000118372,0.000118372,0.000118372
60,254.959,1.01352,0.55357,1.09124,0.9088,0.92283,0.94835,0.64333,1.33339,0.53875,1.28987,0.00011562,0.00011562,0.00011562
61,296.737,1.01459,0.5409,1.09176,0.93905,0.88831,0.95584,0.66067,1.30894,0.52879,1.27451,0.000112868,0.000112868,0.000112868
62,338.608,0.98767,0.53478,1.08359,0.91408,0.90837,0.9421,0.644,1.31583,0.53335,1.27836,0.000110116,0.000110116,0.000110116
63,379.988,0.97803,0.52839,1.08938,0.91313,0.89177,0.94165,0.64607,1.30884,0.53414,1.27703,0.000107364,0.000107364,0.000107364
64,421.366,0.98671,0.52191,1.08838,0.89614,0.87538,0.94268,0.65031,1.32091,0.53879,1.28195,0.000104611,0.000104611,0.000104611
65,462.689,0.98383,0.52847,1.07531,0.88273,0.88504,0.94434,0.64815,1.3101,0.53629,1.28144,0.000101859,0.000101859,0.000101859
66,504.01,0.96684,0.52312,1.08676,0.9337,0.84373,0.93628,0.64759,1.30685,0.54111,1.28296,9.9107e-05,9.9107e-05,9.9107e-05
67,545.61,0.95697,0.51751,1.06812,0.87127,0.87555,0.92413,0.63852,1.31328,0.54321,1.28503,9.63548e-05,9.63548e-05,9.63548e-05
68,586.84,0.96075,0.51383,1.07125,0.8732,0.90729,0.93838,0.64611,1.31208,0.53435,1.28149,9.36026e-05,9.36026e-05,9.36026e-05
69,628.267,0.95867,0.52223,1.07758,0.87915,0.91203,0.93681,0.65703,1.3042,0.52939,1.27605,9.08504e-05,9.08504e-05,9.08504e-05
70,669.608,0.96677,0.51556,1.07221,0.88802,0.91162,0.93525,0.65092,1.31183,0.53601,1.2861,8.80982e-05,8.80982e-05,8.80982e-05
71,710.911,0.94811,0.50287,1.06686,0.87544,0.90682,0.93184,0.64525,1.3179,0.53547,1.28294,8.5346e-05,8.5346e-05,8.5346e-05
72,752.335,0.93887,0.49701,1.05817,0.88164,0.93122,0.94276,0.65425,1.31975,0.52394,1.28817,8.25938e-05,8.25938e-05,8.25938e-05
73,793.591,0.93253,0.49383,1.05465,0.87513,0.90175,0.94236,0.6469,1.30973,0.52169,1.28678,7.98416e-05,7.98416e-05,7.98416e-05
74,834.827,0.93127,0.49148,1.05457,0.89888,0.89318,0.94118,0.65553,1.31222,0.51593,1.28579,7.70894e-05,7.70894e-05,7.70894e-05
75,876.098,0.93239,0.49818,1.05634,0.93301,0.87111,0.93396,0.64222,1.3103,0.5175,1.2833,7.43372e-05,7.43372e-05,7.43372e-05
76,917.401,0.92675,0.49217,1.05099,0.93969,0.87766,0.94151,0.64033,1.32316,0.52506,1.29143,7.1585e-05,7.1585e-05,7.1585e-05
77,958.973,0.91343,0.47602,1.04469,0.8959,0.8942,0.93909,0.6436,1.31058,0.52209,1.28026,6.88328e-05,6.88328e-05,6.88328e-05
78,1000.29,0.91682,0.48246,1.04039,0.93911,0.8447,0.92896,0.64341,1.30844,0.52395,1.2859,6.60806e-05,6.60806e-05,6.60806e-05
79,1041.58,0.9044,0.48239,1.04349,0.94435,0.84874,0.93552,0.63506,1.32551,0.52182,1.29196,6.33284e-05,6.33284e-05,6.33284e-05
80,1082.86,0.90396,0.4766,1.04098,0.94701,0.85212,0.9461,0.6488,1.3116,0.51741,1.27824,6.05762e-05,6.05762e-05,6.05762e-05
81,1124.12,0.89432,0.47634,1.03305,0.85888,0.92846,0.94564,0.64753,1.3177,0.51806,1.28936,5.7824e-05,5.7824e-05,5.7824e-05
82,1165.54,0.89882,0.47025,1.03655,0.88965,0.91016,0.94417,0.65024,1.32104,0.517,1.29398,5.50718e-05,5.50718e-05,5.50718e-05
