time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.0186847405,-0.688098887,3.64007315,4.2702125,9.16323097,4.16966965,-0.735498344,12.0,0.0
0.0187847405,-0.645473012,3.68737059,4.26911773,9.1665901,4.16885952,-0.691504764,12.0,0.0
0.0188847405,-0.599344573,3.73807249,4.26802323,9.16660705,4.16470969,-0.64478213,12.0,0.0
0.0189847405,-0.551543256,3.79034427,4.26692902,9.16996173,4.16390006,-0.595514836,12.0,0.0
0.0190847405,-0.500612923,3.8456374,4.26583508,9.16997903,4.15975554,-0.543897317,12.0,0.0
0.0191847405,-0.448397524,3.9021038,4.26474143,9.17332924,4.1589464,-0.490133284,12.0,0.0
0.0192847405,-0.393463069,3.96117364,4.26364806,9.1733469,4.15480718,-0.434434918,12.0,0.0
0.0193847405,-0.337664534,4.02098864,4.26255497,9.17669263,4.15399851,-0.377022037,12.0,0.0
0.0194847405,-0.279586896,4.08296087,4.26146215,9.17671065,4.14986459,-0.318121222,12.0,0.0
0.0195847405,-0.221092652,4.14522545,4.26036962,9.18005189,4.14905637,-0.257964927,12.0,0.0
0.0196847405,-0.160782366,4.20917976,4.25927738,9.18007028,4.14492777,-0.196790563,12.0,0.0
0.0197847405,-0.100522329,4.27295606,4.25818541,9.18340701,4.14411997,-0.134839556,12.0,0.0
0.0198847405,-0.0389251679,4.33794065,4.25709372,9.18342578,4.13999669,-0.0723563996,12.0,0.0
0.0199847405,0.0221429241,4.40226683,4.25600231,9.18675798,4.1391893,-0.00958768522,12.0,0.0
0.0200847405,0.08406085,4.46731339,4.25491118,9.1867771,4.13507129,0.0532188674,12.0,0.0
0.0201847405,0.144966519,4.53121871,4.25382034,9.19010405,4.13426357,0.115815389,12.0,0.0
0.0202847405,0.206233852,4.59535755,4.25272977,9.19011478,4.13014209,0.177954841,12.0,0.0
0.0203847405,0.26600827,4.65787673,4.2516395,9.19333024,4.12922788,0.239391986,12.0,0.0
0.0204847405,0.325657384,4.72014531,4.25054968,9.19210766,4.12387873,0.299884361,12.0,0.0
0.0205847405,0.383219158,4.78019703,4.24946613,9.14877337,4.07644428,0.359193228,12.0,0.0
0.0206847405,0.439454936,4.83875263,4.24844179,8.72234683,3.64615645,0.417084525,12.0,0.0
0.0207847405,0.489085589,4.89028959,4.24783234,5.81888021,0.740496496,0.473329779,12.0,0.0
0.0208847405,0.504656591,4.90549587,4.24779179,4.2968605,-0.781502705,0.527707016,12.0,0.0
0.0209724265,0.512925874,4.91009084,4.2479559,4.28327963,-0.794392653,0.573681572,12.0,0.0
0.0210603799,0.523473871,4.91380797,4.24815398,4.27677014,-0.800200894,0.618047294,12.0,0.0
0.0211603799,0.537985835,4.91718106,4.24841398,4.27286541,-0.803303879,0.666189915,12.0,0.0
0.0212603799,0.555063169,4.92001618,4.24870563,4.27015312,-0.805211912,0.71170339,12.0,0.0
0.0213603799,0.574069428,4.92217349,4.24902361,4.26901262,-0.805547027,0.754408096,12.0,0.0
0.0214603799,0.594831875,4.92395382,4.24936295,4.26820642,-0.805547677,0.794135498,12.0,0.0
0.0215603799,0.616888289,4.92535303,4.249719,4.26781837,-0.805130389,0.83072881,12.0,0.0
0.0216603799,0.639897643,4.92646306,4.25008733,4.26767132,-0.804472643,0.864043615,12.0,0.0
0.0217603799,0.66343838,4.927271,4.25046381,4.26776634,-0.803573595,0.893948434,12.0,0.0
0.0218603799,0.68719171,4.92784215,4.25084455,4.26801668,-0.802520213,0.920325248,12.0,0.0
0.0219603799,0.710773554,4.92815249,4.25122591,4.26844659,-0.8012884,0.943069958,12.0,0.0
0.0220603799,0.733898623,4.92825303,4.2516045,4.26900144,-0.799932939,0.962092802,12.0,0.0
0.0221603799,0.756222682,4.92811258,4.25197715,4.26972094,-0.798414266,0.977318705,12.0,0.0
0.0222603799,0.777497676,4.92777328,4.25234094,4.27057026,-0.796767352,0.988687578,12.0,0.0
0.0223603799,0.797418591,4.9271979,4.25269316,4.2716068,-0.794934961,0.996154552,12.0,0.0
0.0224603799,0.815775545,4.92642233,4.2530313,4.27281587,-0.792931953,0.99969016,12.0,0.0
0.0225603799,0.832300625,4.92540269,4.25335309,4.27428546,-0.790670562,0.999280447,12.0,0.0
0.0226603799,0.846821586,4.92416938,4.25365644,4.27603616,-0.788130461,0.994927031,12.0,0.0
0.0227603799,0.859104235,4.92266962,4.25393946,4.27822396,-0.785156021,0.986647092,12.0,0.0
0.0228603799,0.86901205,4.92092723,4.25420043,4.28096174,-0.781634842,0.974473308,12.0,0.0
0.0229603799,0.876339072,4.91887545,4.2544378,4.28460129,-0.777215867,0.958453724,12.0,0.0
0.0230603799,0.880881937,4.9164241,4.25465003,4.29062563,-0.770417716,0.93865156,12.0,0.0
0.0231603799,0.882615888,4.91364312,4.25483556,4.2995176,-0.760760155,0.915144967,12.0,0.0
0.0232603799,0.881363207,4.91043081,4.2549921,4.31793048,-0.741596094,0.888026715,12.0,0.0
0.0233603799,0.872469624,4.90195734,4.25501237,5.21033334,0.151102007,0.857403828,12.0,0.0
0.0234603799,0.843361304,4.87460052,4.25459881,7.72586341,2.66522392,0.823397159,12.0,0.0
0.0235603799,0.80829551,4.84164066,4.25374412,8.76082009,3.69699949,0.786140918,12.0,0.0
0.0236603799,0.769532053,4.80517243,4.2527212,9.08277037,4.01509372,0.745782138,12.0,0.0
0.0237603799,0.726996629,4.76505033,4.2516478,9.17149185,4.09975778,0.702480096,12.0,0.0
0.0238603799,0.68206562,4.72262814,4.25056147,9.19193132,4.11608932,0.656405686,12.0,0.0
0.0239603799,0.634087677,4.67725054,4.24947245,9.19853991,4.11858057,0.607740743,12.0,0.0
0.0240603799,0.58421243,4.6300694,4.24838299,9.20097225,4.11689517,0.556677325,12.0,0.0
0.0241603799,0.531708728,4.58035704,4.24729368,9.20291254,4.11471966,0.503416956,12.0,0.0
0.0242603799,0.477718523,4.52925886,4.24620474,9.20362,4.1113141,0.44816983,12.0,0.0
0.0243603799,0.421531113,4.47606774,4.24511609,9.2061093,4.1096929,0.391153983,12.0,0.0
0.0244603799,0.364288872,4.42192908,4.24402772,9.20692549,4.10640105,0.33259443,12.0,0.0
0.0245603799,0.305297711,4.36615141,4.24293964,9.20942955,4.1047995,0.272722278,12.0,0.0
0.0246603799,0.245708271,4.30988746,4.24185183,9.21024803,4.10151483,0.211773816,12.0,0.0
0.0247603799,0.184838766,4.25245714,4.2407643,9.21274932,4.0999154,0.149989579,12.0,0.0
0.0248603799,0.123844351,4.19501673,4.23967705,9.21356722,4.09663502,0.0876134026,12.0,0.0
0.0249603799,0.0620516453,4.13689358,4.23859008,9.21606534,4.09503731,0.0248914557,12.0,0.0
0.0250603799,0.000616648189,4.07924386,4.23750339,9.21688261,4.09176117,-0.0379287264,12.0,0.0
0.0251603799,-0.0611295275,4.02139844,4.23641698,9.21937757,4.09016518,-0.100599221,12.0,0.0
0.0252603799,-0.122033774,3.96450963,4.23533085,9.22019418,4.08689326,-0.162872697,12.0,0.0
0.0253603799,-0.182764406,3.90790789,4.234245,9.222686,4.08529898,-0.224503388,12.0,0.0
0.0254603799,-0.242174949,3.85273795,4.23315942,9.22350195,4.08203126,-0.285248067,12.0,0.0
0.0255603799,-0.30093702,3.79832603,4.23207412,9.22599063,4.08043871,-0.344867003,12.0,0.0
