 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         @ddiode7_1[id] 
 4.72800000e-05  4.72800000e-05  3.69365027e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.66420967e-06 -7.91165445e-01 -1.20749619e-01  1.46359426e-03 -1.20134409e-17 
 4.82800000e-05  4.82800000e-05 -4.22721400e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.64759383e-06 -7.91165461e-01 -1.20749653e-01  1.49360503e-03 -1.19904031e-17 
 4.92800000e-05  4.92800000e-05  1.32344655e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.63063654e-06 -7.91165478e-01 -1.20749688e-01  1.52355684e-03 -1.19668919e-17 
 5.02800000e-05  5.02800000e-05  4.08962982e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.61333849e-06 -7.91165496e-01 -1.20749724e-01  1.55344851e-03 -1.19429082e-17 
 5.12800000e-05  5.12800000e-05 -3.86780408e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.59570035e-06 -7.91165513e-01 -1.20749761e-01  1.58327884e-03 -1.19184530e-17 
 5.22800000e-05  5.22800000e-05 -5.91401005e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.57772283e-06 -7.91165531e-01 -1.20749798e-01  1.61304667e-03 -1.18935273e-17 
 5.32800000e-05  5.32800000e-05  4.38714277e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.55940663e-06 -7.91165550e-01 -1.20749836e-01  1.64275082e-03 -1.18681319e-17 
 5.42800000e-05  5.42800000e-05 -3.41555034e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.54075246e-06 -7.91165568e-01 -1.20749874e-01  1.67239012e-03 -1.18422680e-17 
 5.52800000e-05  5.52800000e-05 -1.30107715e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.52176111e-06 -7.91165587e-01 -1.20749914e-01  1.70196340e-03 -1.18159365e-17 
 5.62800000e-05  5.62800000e-05  4.57902794e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.50243325e-06 -7.91165607e-01 -1.20749954e-01  1.73146948e-03 -1.17891385e-17 
 5.72800000e-05  5.72800000e-05 -2.88133424e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.48276972e-06 -7.91165626e-01 -1.20749994e-01  1.76090721e-03 -1.17618751e-17 
 5.82800000e-05  5.82800000e-05 -1.97963000e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.46277125e-06 -7.91165646e-01 -1.20750036e-01  1.79027542e-03 -1.17341473e-17 
 5.92800000e-05  5.92800000e-05  4.66066372e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.44243866e-06 -7.91165667e-01 -1.20750078e-01  1.81957295e-03 -1.17059562e-17 
 6.02800000e-05  6.02800000e-05 -2.27800770e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.42177272e-06 -7.91165687e-01 -1.20750121e-01  1.84879865e-03 -1.16773029e-17 
 6.12800000e-05  6.12800000e-05 -2.61075401e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.40077428e-06 -7.91165708e-01 -1.20750164e-01  1.87795136e-03 -1.16481886e-17 
 6.22800000e-05  6.22800000e-05  4.63007916e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.37944414e-06 -7.91165730e-01 -1.20750209e-01  1.90702994e-03 -1.16186144e-17 
 6.32800000e-05  6.32800000e-05 -1.62008417e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.35778318e-06 -7.91165751e-01 -1.20750253e-01  1.93603323e-03 -1.15885815e-17 
 6.42800000e-05  6.42800000e-05 -3.17928386e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.33579222e-06 -7.91165773e-01 -1.20750299e-01  1.96496008e-03 -1.15580910e-17 
 6.52800000e-05  6.52800000e-05  4.48800141e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.31347214e-06 -7.91165796e-01 -1.20750345e-01  1.99380937e-03 -1.15271442e-17 
 6.62800000e-05  6.62800000e-05 -9.23389667e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.29082383e-06 -7.91165818e-01 -1.20750392e-01  2.02257994e-03 -1.14957424e-17 
 6.72800000e-05  6.72800000e-05 -3.67155903e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.26784819e-06 -7.91165841e-01 -1.20750440e-01  2.05127066e-03 -1.14638866e-17 
 6.82800000e-05  6.82800000e-05  4.23783820e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.24454610e-06 -7.91165864e-01 -1.20750488e-01  2.07988040e-03 -1.14315783e-17 
 6.92800000e-05  6.92800000e-05 -2.04682264e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.22091851e-06 -7.91165888e-01 -1.20750537e-01  2.10840804e-03 -1.13988186e-17 
 7.02800000e-05  7.02800000e-05 -4.07575228e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.19696634e-06 -7.91165912e-01 -1.20750587e-01  2.13685243e-03 -1.13656089e-17 
 7.12800000e-05  7.12800000e-05  3.88559592e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.17269054e-06 -7.91165936e-01 -1.20750637e-01  2.16521247e-03 -1.13319504e-17 
 7.22800000e-05  7.22800000e-05  5.18750796e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.14809206e-06 -7.91165961e-01 -1.20750688e-01  2.19348703e-03 -1.12978446e-17 
 7.32800000e-05  7.32800000e-05 -4.38215399e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.12317190e-06 -7.91165986e-01 -1.20750740e-01  2.22167499e-03 -1.12632927e-17 
 7.42800000e-05  7.42800000e-05  3.43973522e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.09793101e-06 -7.91166011e-01 -1.20750792e-01  2.24977525e-03 -1.12282962e-17 
 7.52800000e-05  7.52800000e-05  1.22950872e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.07237040e-06 -7.91166037e-01 -1.20750845e-01  2.27778668e-03 -1.11928563e-17 
 7.62800000e-05  7.62800000e-05 -4.58340555e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.04649109e-06 -7.91166063e-01 -1.20750898e-01  2.30570820e-03 -1.11569745e-17 
 7.72800000e-05  7.72800000e-05  2.91096760e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  8.02029410e-06 -7.91166089e-01 -1.20750953e-01  2.33353869e-03 -1.11206523e-17 
 7.82800000e-05  7.82800000e-05  1.91049554e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.99378045e-06 -7.91166115e-01 -1.20751008e-01  2.36127705e-03 -1.10838910e-17 
 7.92800000e-05  7.92800000e-05 -4.67467632e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.96695121e-06 -7.91166142e-01 -1.20751063e-01  2.38892220e-03 -1.10466921e-17 
 8.02800000e-05  8.02800000e-05  2.31199788e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.93980741e-06 -7.91166169e-01 -1.20751119e-01  2.41647303e-03 -1.10090571e-17 
 8.12800000e-05  8.12800000e-05  2.54533109e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.91235014e-06 -7.91166197e-01 -1.20751176e-01  2.44392847e-03 -1.09709875e-17 
 8.22800000e-05  8.22800000e-05 -4.65377975e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.88458052e-06 -7.91166224e-01 -1.20751234e-01  2.47128743e-03 -1.09324847e-17 
 8.32800000e-05  8.32800000e-05  1.65721881e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.85649958e-06 -7.91166253e-01 -1.20751292e-01  2.49854882e-03 -1.08935503e-17 
 8.42800000e-05  8.42800000e-05  3.11874487e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.82810846e-06 -7.91166281e-01 -1.20751351e-01  2.52571157e-03 -1.08541858e-17 
 8.52800000e-05  8.52800000e-05 -4.52122594e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.79940831e-06 -7.91166310e-01 -1.20751410e-01  2.55277462e-03 -1.08143929e-17 
 8.62800000e-05  8.62800000e-05  9.62364921e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.77040021e-06 -7.91166339e-01 -1.20751470e-01  2.57973688e-03 -1.07741729e-17 
 8.72800000e-05  8.72800000e-05  3.61694320e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.74108536e-06 -7.91166368e-01 -1.20751531e-01  2.60659730e-03 -1.07335276e-17 
 8.82800000e-05  8.82800000e-05 -4.28020941e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.71146487e-06 -7.91166398e-01 -1.20751593e-01  2.63335482e-03 -1.06924586e-17 
 8.92800000e-05  8.92800000e-05  2.44134364e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.68153996e-06 -7.91166427e-01 -1.20751655e-01  2.66000838e-03 -1.06509674e-17 
 9.02800000e-05  9.02800000e-05  4.02794077e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.65131177e-06 -7.91166458e-01 -1.20751717e-01  2.68655692e-03 -1.06090557e-17 
 9.12800000e-05  9.12800000e-05 -3.93653222e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.62078151e-06 -7.91166488e-01 -1.20751780e-01  2.71299940e-03 -1.05667252e-17 
 9.22800000e-05  9.22800000e-05 -4.80212635e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.58995038e-06 -7.91166519e-01 -1.20751844e-01  2.73933478e-03 -1.05239775e-17 
 9.32800000e-05  9.32800000e-05  4.34184885e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.55881962e-06 -7.91166550e-01 -1.20751909e-01  2.76556202e-03 -1.04808144e-17 
 9.42800000e-05  9.42800000e-05 -3.49846453e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.52739044e-06 -7.91166582e-01 -1.20751974e-01  2.79168007e-03 -1.04372375e-17 
 9.52800000e-05  9.52800000e-05 -1.19326869e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.49566409e-06 -7.91166613e-01 -1.20752040e-01  2.81768792e-03 -1.03932485e-17 
 9.62800000e-05  9.62800000e-05  4.55111307e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.46364182e-06 -7.91166645e-01 -1.20752106e-01  2.84358452e-03 -1.03488492e-17 
 9.72800000e-05  9.72800000e-05 -2.97654577e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.43132489e-06 -7.91166678e-01 -1.20752173e-01  2.86936887e-03 -1.03040414e-17 
 9.82800000e-05  9.82800000e-05 -1.87789780e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.39871457e-06 -7.91166710e-01 -1.20752241e-01  2.89503994e-03 -1.02588268e-17 
 9.92800000e-05  9.92800000e-05  4.65069496e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.36581219e-06 -7.91166743e-01 -1.20752309e-01  2.92059672e-03 -1.02132072e-17 
 1.00280000e-04  1.00280000e-04 -2.38333122e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.33261900e-06 -7.91166776e-01 -1.20752378e-01  2.94603819e-03 -1.01671843e-17 
 1.01280000e-04  1.01280000e-04 -2.51764731e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.29913633e-06 -7.91166810e-01 -1.20752447e-01  2.97136337e-03 -1.01207601e-17 
 1.02280000e-04  1.02280000e-04  4.63819316e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.26536553e-06 -7.91166844e-01 -1.20752517e-01  2.99657124e-03 -1.00739364e-17 
 1.03280000e-04  1.03280000e-04 -1.73309018e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.23130789e-06 -7.91166878e-01 -1.20752587e-01  3.02166081e-03 -1.00267149e-17 
 1.04280000e-04  1.04280000e-04 -3.09714344e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.19696478e-06 -7.91166912e-01 -1.20752659e-01  3.04663109e-03 -9.97909766e-18 
 1.05280000e-04  1.05280000e-04  4.51390111e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.16233755e-06 -7.91166947e-01 -1.20752730e-01  3.07148109e-03 -9.93108642e-18 
 1.06280000e-04  1.06280000e-04 -1.04146285e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.12742759e-06 -7.91166982e-01 -1.20752803e-01  3.09620984e-03 -9.88268316e-18 
 1.07280000e-04  1.07280000e-04 -3.60246096e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.09223623e-06 -7.91167017e-01 -1.20752876e-01  3.12081635e-03 -9.83388971e-18 
 1.08280000e-04  1.08280000e-04  4.28080005e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.05676491e-06 -7.91167052e-01 -1.20752949e-01  3.14529966e-03 -9.78470806e-18 
 1.09280000e-04  1.09280000e-04 -3.25084380e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  7.02101501e-06 -7.91167088e-01 -1.20753023e-01  3.16965880e-03 -9.73514016e-18 
 1.10280000e-04  1.10280000e-04 -4.02145793e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.98498795e-06 -7.91167124e-01 -1.20753098e-01  3.19389280e-03 -9.68518794e-18 
 1.11280000e-04  1.11280000e-04  3.94448730e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.94868512e-06 -7.91167160e-01 -1.20753173e-01  3.21800072e-03 -9.63485334e-18 
 1.12280000e-04  1.12280000e-04  3.98815118e-16 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.91210801e-06 -7.91167197e-01 -1.20753249e-01  3.24198159e-03 -9.58413843e-18 
 1.13280000e-04  1.13280000e-04 -4.34406765e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.87525803e-06 -7.91167234e-01 -1.20753325e-01  3.26583448e-03 -9.53304517e-18 
 1.14280000e-04  1.14280000e-04  3.51304169e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.83813664e-06 -7.91167271e-01 -1.20753402e-01  3.28955844e-03 -9.48157555e-18 
 1.15280000e-04  1.15280000e-04  1.11282483e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.80074532e-06 -7.91167308e-01 -1.20753480e-01  3.31315253e-03 -9.42973165e-18 
 1.16280000e-04  1.16280000e-04 -4.56254065e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.76308553e-06 -7.91167346e-01 -1.20753558e-01  3.33661582e-03 -9.37751550e-18 
 1.17280000e-04  1.17280000e-04  2.99682940e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.72515877e-06 -7.91167384e-01 -1.20753636e-01  3.35994739e-03 -9.32492916e-18 
 1.18280000e-04  1.18280000e-04  1.79977181e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.68696652e-06 -7.91167422e-01 -1.20753715e-01  3.38314632e-03 -9.27197469e-18 
 1.19280000e-04  1.19280000e-04 -4.67163101e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.64851032e-06 -7.91167461e-01 -1.20753795e-01  3.40621168e-03 -9.21865424e-18 
 1.20280000e-04  1.20280000e-04  2.40825462e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.60979166e-06 -7.91167499e-01 -1.20753875e-01  3.42914257e-03 -9.16496984e-18 
 1.21280000e-04  1.21280000e-04  2.44313388e-15 -9.00000000e+00 -8.99999801e+00 -8.99999803e+00  6.57081209e-06 -7.91167538e-01 -1.20753956e-01  3.45193809e-03 -9.11092366e-18 
