epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,990.023,1.18101,0.6014,1.11394,0.88818,0.87783,0.90454,0.62378,1.28938,0.59752,1.24151,0.00016516,0.00016516,0.00016516
43,1013.31,1.1892,0.60448,1.12684,0.90327,0.86334,0.91239,0.64051,1.29434,0.58964,1.23995,0.000162408,0.000162408,0.000162408
44,1036.62,1.18169,0.59965,1.12337,0.90686,0.86857,0.91494,0.64068,1.28566,0.58008,1.23056,0.000159655,0.000159655,0.000159655
45,1059.94,1.17785,0.58695,1.11304,0.87573,0.86931,0.91156,0.62351,1.30988,0.58013,1.25376,0.000156903,0.000156903,0.000156903
46,1083.19,1.16519,0.59529,1.11722,0.8924,0.89071,0.91079,0.63476,1.28517,0.58083,1.22717,0.000154151,0.000154151,0.000154151
47,1106.5,1.1311,0.5677,1.10062,0.91168,0.86644,0.90706,0.63879,1.29822,0.59003,1.24024,0.000151399,0.000151399,0.000151399
48,1129.72,1.15881,0.58158,1.10014,0.92198,0.84476,0.89239,0.63541,1.29133,0.58044,1.23364,0.000148647,0.000148647,0.000148647
49,1152.95,1.13156,0.57507,1.10433,0.93609,0.88229,0.91741,0.64625,1.28489,0.57478,1.22799,0.000145894,0.000145894,0.000145894
50,1176.48,1.13765,0.56777,1.1008,0.91653,0.87918,0.9173,0.63633,1.30646,0.56938,1.23533,0.000143142,0.000143142,0.000143142
51,1199.84,1.13745,0.56661,1.10025,0.90984,0.88391,0.91279,0.63373,1.297,0.57927,1.23782,0.00014039,0.00014039,0.00014039
52,1223.36,1.13091,0.56309,1.10149,0.94507,0.85828,0.91497,0.63295,1.29225,0.5737,1.23413,0.000137638,0.000137638,0.000137638
53,1246.69,1.12804,0.56586,1.09691,0.89309,0.85081,0.89636,0.63131,1.27849,0.57927,1.23671,0.000134886,0.000134886,0.000134886
54,1269.95,1.13506,0.56496,1.10538,0.90006,0.86545,0.90632,0.63728,1.30274,0.57715,1.2433,0.000132133,0.000132133,0.000132133
55,1293.21,1.11894,0.54665,1.08143,0.86823,0.89898,0.91687,0.64159,1.29926,0.56941,1.25042,0.000129381,0.000129381,0.000129381
56,1316.5,1.10825,0.5506,1.09022,0.88179,0.85916,0.90747,0.63361,1.30594,0.56814,1.25788,0.000126629,0.000126629,0.000126629
57,1339.89,1.10659,0.54876,1.07911,0.90922,0.86017,0.91962,0.63163,1.31809,0.578,1.26375,0.000123877,0.000123877,0.000123877
58,1363.06,1.10062,0.53663,1.0904,0.91305,0.85001,0.91433,0.62735,1.30006,0.56941,1.25251,0.000121125,0.000121125,0.000121125
59,1386.27,1.1,0.54114,1.08032,0.91512,0.87225,0.91934,0.63832,1.30579,0.56566,1.25158,0.000118372,0.000118372,0.000118372
60,1409.56,1.08504,0.53665,1.08134,0.94343,0.87594,0.92667,0.64547,1.31092,0.56451,1.2648,0.00011562,0.00011562,0.00011562
61,1432.79,1.0812,0.52652,1.07974,0.94732,0.87935,0.92064,0.63895,1.29517,0.56207,1.25292,0.000112868,0.000112868,0.000112868
62,1456.23,1.11597,0.54929,1.09266,0.88304,0.89779,0.92238,0.64109,1.31492,0.5722,1.25889,0.000110116,0.000110116,0.000110116
63,1479.41,1.08699,0.52386,1.0838,0.90041,0.89353,0.92163,0.64504,1.31127,0.57409,1.26422,0.000107364,0.000107364,0.000107364
64,1502.57,1.07164,0.5308,1.07662,0.89609,0.8812,0.91188,0.6302,1.30846,0.56587,1.26661,0.000104611,0.000104611,0.000104611
65,1525.72,1.08759,0.52175,1.07395,0.93087,0.88245,0.92053,0.64508,1.30056,0.55301,1.26044,0.000101859,0.000101859,0.000101859
66,1548.97,1.06329,0.5245,1.06196,0.9251,0.88053,0.91933,0.63989,1.29162,0.56122,1.24896,9.9107e-05,9.9107e-05,9.9107e-05
67,1572.35,1.06659,0.52067,1.06895,0.92744,0.88365,0.91741,0.63541,1.30345,0.55162,1.25893,9.63548e-05,9.63548e-05,9.63548e-05
68,1595.54,1.06755,0.52059,1.07554,0.92593,0.86739,0.916,0.63567,1.30931,0.55738,1.26723,9.36026e-05,9.36026e-05,9.36026e-05
69,1618.69,1.07481,0.52429,1.083,0.90625,0.87883,0.90883,0.63517,1.29829,0.55061,1.25578,9.08504e-05,9.08504e-05,9.08504e-05
70,1641.87,1.06055,0.5148,1.074,0.90617,0.88062,0.91145,0.64718,1.30702,0.55358,1.25927,8.80982e-05,8.80982e-05,8.80982e-05
71,1665.22,1.04965,0.50419,1.05878,0.93297,0.87583,0.91261,0.63638,1.31429,0.55759,1.26347,8.5346e-05,8.5346e-05,8.5346e-05
72,1688.61,1.04901,0.50022,1.05575,0.93214,0.88436,0.92139,0.64623,1.30635,0.54487,1.26158,8.25938e-05,8.25938e-05,8.25938e-05
73,1711.76,1.05089,0.50633,1.06092,0.92756,0.87845,0.91406,0.6427,1.30857,0.55023,1.26855,7.98416e-05,7.98416e-05,7.98416e-05
74,1734.9,1.01673,0.48684,1.05011,0.93174,0.87489,0.9142,0.64555,1.30614,0.55124,1.27097,7.70894e-05,7.70894e-05,7.70894e-05
75,1758.09,1.0139,0.49333,1.04867,0.90195,0.88335,0.9131,0.63913,1.31327,0.55378,1.27333,7.43372e-05,7.43372e-05,7.43372e-05
76,1781.28,1.03156,0.5012,1.05092,0.92185,0.8772,0.91602,0.63618,1.3139,0.54432,1.26908,7.1585e-05,7.1585e-05,7.1585e-05
77,1804.62,1.01332,0.49651,1.05203,0.9221,0.87814,0.91603,0.6412,1.30112,0.54174,1.26322,6.88328e-05,6.88328e-05,6.88328e-05
78,1827.77,1.01068,0.49411,1.04594,0.92432,0.88727,0.91901,0.64239,1.32006,0.54498,1.27007,6.60806e-05,6.60806e-05,6.60806e-05
79,1850.94,1.01887,0.48446,1.04454,0.93118,0.88434,0.92104,0.64022,1.31689,0.55322,1.27759,6.33284e-05,6.33284e-05,6.33284e-05
79,31.1996,1.02941,0.51909,1.05461,0.90846,0.88444,0.91796,0.63408,1.32544,0.56598,1.28831,6.33284e-05,6.33284e-05,6.33284e-05
80,61.6143,1.02284,0.51164,1.05587,0.9284,0.87674,0.91535,0.63318,1.3295,0.56216,1.28567,6.05762e-05,6.05762e-05,6.05762e-05
81,91.1222,1.00873,0.49772,1.0392,0.91427,0.87469,0.91289,0.63229,1.31751,0.55682,1.27812,5.7824e-05,5.7824e-05,5.7824e-05
82,120.999,1.00207,0.49207,1.03909,0.91941,0.87261,0.91564,0.62983,1.31795,0.54537,1.27863,5.50718e-05,5.50718e-05,5.50718e-05
83,150.495,0.99764,0.48078,1.04172,0.93591,0.87736,0.91913,0.64357,1.31297,0.54275,1.27749,5.23196e-05,5.23196e-05,5.23196e-05
84,179.618,0.9739,0.47086,1.02207,0.92724,0.88041,0.92009,0.64101,1.31112,0.54515,1.2768,4.95674e-05,4.95674e-05,4.95674e-05
85,209.158,0.98512,0.47586,1.02765,0.92507,0.87948,0.92072,0.63871,1.31534,0.54881,1.27698,4.68152e-05,4.68152e-05,4.68152e-05
86,238.675,0.9679,0.46777,1.03232,0.90769,0.89059,0.9216,0.64023,1.3115,0.54309,1.2824,4.4063e-05,4.4063e-05,4.4063e-05
87,268.549,0.98224,0.4714,1.03162,0.91734,0.87989,0.92078,0.63837,1.31272,0.54528,1.27804,4.13108e-05,4.13108e-05,4.13108e-05
88,297.979,0.96644,0.4664,1.02543,0.92442,0.8757,0.91976,0.63295,1.32205,0.53991,1.28351,3.85586e-05,3.85586e-05,3.85586e-05
89,327.016,0.96376,0.46938,1.02111,0.92383,0.88136,0.92015,0.63307,1.32061,0.53653,1.28873,3.58064e-05,3.58064e-05,3.58064e-05
90,355.268,0.96788,0.45871,1.02034,0.93451,0.87435,0.91938,0.63114,1.31983,0.53879,1.29043,3.30542e-05,3.30542e-05,3.30542e-05
