epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1251.66,1.19092,0.6077,1.12376,0.94345,0.82674,0.91164,0.62677,1.27587,0.57494,1.22766,0.00016516,0.00016516,0.00016516
43,1280.57,1.19711,0.60593,1.13869,0.90436,0.84854,0.91211,0.6144,1.30473,0.57577,1.23963,0.000162408,0.000162408,0.000162408
44,1308.57,1.18728,0.60429,1.1332,0.90472,0.86442,0.92173,0.62569,1.29687,0.57001,1.23809,0.000159655,0.000159655,0.000159655
45,1336.48,1.1836,0.58466,1.12052,0.93534,0.84328,0.91893,0.6283,1.29377,0.55751,1.24484,0.000156903,0.000156903,0.000156903
46,1366.97,1.1687,0.59049,1.12449,0.93972,0.83895,0.90464,0.62249,1.29416,0.56451,1.24697,0.000154151,0.000154151,0.000154151
47,1395.86,1.14634,0.56917,1.11709,0.8807,0.84533,0.88757,0.61217,1.3076,0.5792,1.25828,0.000151399,0.000151399,0.000151399
48,1424.21,1.1715,0.58712,1.11545,0.91837,0.8374,0.89077,0.61409,1.3026,0.57337,1.25322,0.000148647,0.000148647,0.000148647
49,1452.9,1.1372,0.58138,1.11623,0.91425,0.85042,0.89684,0.61403,1.29771,0.56982,1.25132,0.000145894,0.000145894,0.000145894
50,1481.74,1.14889,0.57533,1.11777,0.9083,0.87693,0.92402,0.63316,1.29938,0.55771,1.24601,0.000143142,0.000143142,0.000143142
51,1511.92,1.14911,0.57695,1.11233,0.89559,0.8624,0.92606,0.6334,1.28949,0.56037,1.244,0.00014039,0.00014039,0.00014039
52,1542.48,1.14442,0.56488,1.11211,0.92229,0.84013,0.91232,0.61921,1.29845,0.5689,1.2406,0.000137638,0.000137638,0.000137638
53,1571.84,1.13963,0.56924,1.10426,0.92344,0.83683,0.91637,0.61707,1.31029,0.5674,1.25342,0.000134886,0.000134886,0.000134886
54,1601.24,1.13714,0.55818,1.10986,0.91499,0.84411,0.9195,0.62064,1.30728,0.57186,1.25442,0.000132133,0.000132133,0.000132133
55,1630.32,1.123,0.5533,1.08789,0.88013,0.85224,0.89804,0.62054,1.30176,0.5616,1.24968,0.000129381,0.000129381,0.000129381
56,1659.43,1.12256,0.55633,1.10461,0.90251,0.82682,0.90081,0.60754,1.31758,0.57302,1.26222,0.000126629,0.000126629,0.000126629
57,1688.88,1.11827,0.55462,1.09048,0.91217,0.86105,0.91699,0.62191,1.31364,0.55978,1.25838,0.000123877,0.000123877,0.000123877
58,1718.25,1.10466,0.53749,1.10096,0.89895,0.85977,0.91517,0.62119,1.30136,0.54562,1.25997,0.000121125,0.000121125,0.000121125
59,1747.65,1.10907,0.54533,1.09355,0.92081,0.8451,0.91776,0.62819,1.30791,0.55553,1.25952,0.000118372,0.000118372,0.000118372
60,1776.93,1.10199,0.54385,1.09859,0.90175,0.87087,0.93021,0.62905,1.32904,0.5626,1.26757,0.00011562,0.00011562,0.00011562
61,1806.25,1.0964,0.52828,1.08711,0.92513,0.83939,0.92194,0.63299,1.2955,0.54682,1.25076,0.000112868,0.000112868,0.000112868
62,1836.6,1.12286,0.55393,1.10035,0.91428,0.86259,0.92083,0.63274,1.31312,0.54249,1.25342,0.000110116,0.000110116,0.000110116
63,1865.35,1.09195,0.5248,1.08756,0.91,0.87142,0.93117,0.63332,1.31052,0.54871,1.26313,0.000107364,0.000107364,0.000107364
64,1894.48,1.08031,0.5336,1.08757,0.91688,0.87157,0.93009,0.63682,1.30974,0.54489,1.27074,0.000104611,0.000104611,0.000104611
65,1924.12,1.09373,0.52449,1.07934,0.92306,0.87314,0.92833,0.6389,1.30771,0.54492,1.26195,0.000101859,0.000101859,0.000101859
66,1954.36,1.07465,0.52864,1.07278,0.92353,0.87969,0.93521,0.64227,1.29705,0.53369,1.25907,9.9107e-05,9.9107e-05,9.9107e-05
67,1984.64,1.06778,0.52124,1.07734,0.91922,0.86846,0.9289,0.63774,1.31754,0.54232,1.26416,9.63548e-05,9.63548e-05,9.63548e-05
68,2012.7,1.07765,0.52211,1.08814,0.91757,0.86478,0.92529,0.63416,1.30856,0.54044,1.26774,9.36026e-05,9.36026e-05,9.36026e-05
69,2041.3,1.08122,0.52211,1.09509,0.91599,0.87171,0.92088,0.62833,1.30818,0.53542,1.26471,9.08504e-05,9.08504e-05,9.08504e-05
70,2070.15,1.06843,0.51953,1.08562,0.91368,0.85584,0.92655,0.6328,1.30184,0.53683,1.26513,8.80982e-05,8.80982e-05,8.80982e-05
71,2098.44,1.05039,0.50024,1.0663,0.9231,0.85854,0.91291,0.62174,1.3132,0.54799,1.27382,8.5346e-05,8.5346e-05,8.5346e-05
72,2127.69,1.05289,0.50112,1.06492,0.92523,0.85772,0.9036,0.62526,1.30565,0.53704,1.26742,8.25938e-05,8.25938e-05,8.25938e-05
