time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),@ddiode7_1[id]
2.928e-05,3.64330224e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852779e-28
3.028e-05,1.7437256e-24,-9.0,-1.55293975,-8.99999431,-2.22044605e-16,-0.791174098,-0.120767574,-0.808234107,3.08642003e-28
3.128e-05,-2.26131812e-24,-9.0,-1.55293975,-8.99999431,-8.8817842e-16,-0.791174098,-0.120767574,-0.808234107,1.23234756e-27
3.228e-05,6.60692977e-25,-9.0,-1.55293975,-8.99999431,3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,-4.61852778e-28
3.328e-05,2.04962993e-24,-9.0,-1.55293975,-8.99999431,-2.22044605e-16,-0.791174098,-0.120767574,-0.808234107,3.08642003e-28
3.428e-05,-3.20815911e-24,-9.0,-1.55293975,-8.99999431,-9.99200722e-16,-0.791174098,-0.120767574,-0.808234107,1.38555833e-27
3.528e-05,6.50460572e-25,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.7049478e-28
3.628e-05,2.86207459e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494782e-28
3.728e-05,-2.98996591e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210774e-28
3.828e-05,-3.62043872e-26,-9.0,-1.55293975,-8.99999431,-2.22044605e-16,-0.791174098,-0.120767574,-0.808234107,3.08642001e-28
3.928e-05,2.66014458e-24,-9.0,-1.55293975,-8.99999431,-8.8817842e-16,-0.791174098,-0.120767574,-0.808234107,1.23234756e-27
4.028e-05,-2.45756486e-24,-9.0,-1.55293975,-8.99999431,-4.4408921e-16,-0.791174098,-0.120767574,-0.808234107,6.15063553e-28
4.128e-05,-1.31333304e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852778e-28
4.228e-05,2.62994921e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
4.328e-05,-2.37040392e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852776e-28
4.428e-05,-7.58438144e-25,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
4.528e-05,3.1353042e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
4.628e-05,-2.0126245e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494777e-28
4.728e-05,-1.28824405e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
4.828e-05,3.37612507e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852782e-28
4.928e-05,-1.75490964e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210776e-28
5.028e-05,-1.55225872e-24,-9.0,-1.55293975,-8.99999431,-4.89181668e-35,-0.791174098,-0.120767574,-0.808234107,-1.55225872e-36
5.128e-05,3.12895285e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
5.228e-05,-1.78943018e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
5.328e-05,-1.53656757e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
5.428e-05,3.26869206e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494782e-28
5.528e-05,-1.41233334e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
5.628e-05,-1.85484678e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852776e-28
5.728e-05,3.19305709e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210781e-28
5.828e-05,-7.90467576e-25,-9.0,-1.55293975,-8.99999431,-2.49109405e-35,-0.791174098,-0.120767574,-0.808234107,-7.90467576e-37
5.928e-05,-2.57812771e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852776e-28
6.028e-05,2.71402758e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691634e-27
6.128e-05,8.81951185e-26,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852778e-28
6.228e-05,-2.7572125e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494776e-28
6.328e-05,2.42825087e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
6.428e-05,7.32144076e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852779e-28
6.528e-05,-2.9764808e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210774e-28
6.628e-05,2.16073938e-24,-9.0,-1.55293975,-8.99999431,6.80939381e-35,-0.791174098,-0.120767574,-0.808234107,2.16073938e-36
6.728e-05,9.27175986e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852779e-28
6.828e-05,-3.43231056e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
6.928e-05,2.22106317e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.6185278e-28
7.028e-05,1.48724231e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494781e-28
7.128e-05,-3.61345038e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
7.228e-05,1.93622056e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.6185278e-28
7.328e-05,1.91045934e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210779e-28
7.428e-05,-3.43864287e-24,-9.0,-1.55293975,-8.99999431,-1.08366023e-34,-0.791174098,-0.120767574,-0.808234107,-3.43864287e-36
7.528e-05,1.19584059e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852779e-28
7.628e-05,1.8798168e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691634e-27
7.728e-05,-2.91066398e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
7.828e-05,8.82414409e-25,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.7049478e-28
7.928e-05,2.09571902e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.6185278e-28
8.028e-05,-2.64162247e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852776e-28
8.128e-05,3.92943916e-25,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210778e-28
8.228e-05,2.46507717e-24,-9.0,-1.55293975,-8.99999431,7.7684895e-35,-0.791174098,-0.120767574,-0.808234107,2.46507717e-36
8.328e-05,-2.73607675e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852776e-28
8.428e-05,-3.71915884e-25,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
8.528e-05,3.10648383e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
8.628e-05,-2.440139e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494777e-28
8.728e-05,-9.47047715e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
8.828e-05,3.51477894e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852782e-28
8.928e-05,-2.11167724e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210775e-28
9.028e-05,-1.39009163e-24,-9.0,-1.55293975,-8.99999431,-4.38076032e-35,-0.791174098,-0.120767574,-0.808234107,-1.39009163e-36
9.128e-05,3.27554787e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852782e-28
9.228e-05,-2.07637162e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
9.328e-05,-1.40613964e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
9.428e-05,3.42971397e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494783e-28
9.528e-05,-1.70583245e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
9.628e-05,-1.72143809e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
9.728e-05,3.35272412e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210781e-28
9.828e-05,-1.08335083e-24,-9.0,-1.55293975,-8.99999431,-3.41409173e-35,-0.791174098,-0.120767574,-0.808234107,-1.08335083e-36
9.928e-05,-2.44499896e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852776e-28
0.00010028,2.87382185e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691634e-27
0.00010128,-1.31310197e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852778e-28
0.00010228,-2.65743736e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494776e-28
0.00010328,2.52977009e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
0.00010428,4.6569164e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852779e-28
0.00010528,-2.92880183e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210774e-28
0.00010628,2.43281024e-24,-9.0,-1.55293975,-8.99999431,7.66680292e-35,-0.791174098,-0.120767574,-0.808234107,2.43281024e-36
0.00010728,6.56635856e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852779e-28
0.00010828,-3.45620933e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
0.00010928,2.52566936e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
0.00011028,1.20191339e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.7049478e-28
0.00011128,-3.63062698e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
0.00011228,2.23777122e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.6185278e-28
0.00011328,1.6265193e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210779e-28
0.00011428,-3.45645077e-24,-9.0,-1.55293975,-8.99999431,-1.08927225e-34,-0.791174098,-0.120767574,-0.808234107,-3.45645077e-36
0.00011528,1.4976782e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.6185278e-28
0.00011628,1.59574632e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691634e-27
0.00011728,-3.00184838e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
0.00011828,1.21760498e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.7049478e-28
0.00011928,1.94335967e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.6185278e-28
0.00012028,-2.79267555e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
0.00012128,6.81911746e-25,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210778e-28
0.00012228,2.33372815e-24,-9.0,-1.55293975,-8.99999431,7.35455381e-35,-0.791174098,-0.120767574,-0.808234107,2.33372815e-36
0.00012328,-2.89667999e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
0.00012428,-7.86070756e-26,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
0.00012528,2.97316164e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
0.00012628,-2.59984535e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494776e-28
0.00012728,-6.54146587e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852778e-28
0.00012828,3.38164207e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852782e-28
0.00012928,-2.34490359e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210775e-28
0.00013028,-1.06377232e-24,-9.0,-1.55293975,-8.99999431,-3.35239164e-35,-0.791174098,-0.120767574,-0.808234107,-1.06377232e-36
0.00013128,3.27409246e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852782e-28
0.00013228,-2.36945319e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
0.00013328,-1.12604919e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
0.00013428,3.52270747e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494783e-28
0.00013528,-2.11528112e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852776e-28
0.00013628,-1.46188928e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
0.00013728,3.5284905e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210781e-28
0.00013828,-1.53042354e-24,-9.0,-1.55293975,-8.99999431,-4.82300487e-35,-0.791174098,-0.120767574,-0.808234107,-1.53042354e-36
0.00013928,-2.16834831e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852776e-28
0.00014028,3.04181467e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691634e-27
0.00014128,-6.48285243e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852778e-28
0.00014228,-2.34901293e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494777e-28
0.00014328,2.83019184e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
0.00014428,-1.11478373e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852778e-28
0.00014528,-2.66645183e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210775e-28
0.00014628,2.75417491e-24,-9.0,-1.55293975,-8.99999431,8.67955745e-35,-0.791174098,-0.120767574,-0.808234107,2.75417491e-36
0.00014728,6.99463335e-26,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852778e-28
0.00014828,-3.26296805e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
0.00014928,2.87844709e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
0.00015028,7.47816766e-25,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.7049478e-28
0.00015128,-3.4976552e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
0.00015228,2.54450839e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
0.00015328,1.26678598e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210779e-28
0.00015428,-3.43980718e-24,-9.0,-1.55293975,-8.99999431,-1.08402716e-34,-0.791174098,-0.120767574,-0.808234107,-3.43980718e-36
0.00015528,1.78385605e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.6185278e-28
0.00015628,1.3922297e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691634e-27
0.00015728,-3.05621238e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
0.00015828,1.46262322e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494781e-28
0.00015928,1.68511618e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.6185278e-28
0.00016028,-2.89559949e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
0.00016128,1.02243847e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210778e-28
0.00016228,2.17894328e-24,-9.0,-1.55293975,-8.99999431,6.86676191e-35,-0.791174098,-0.120767574,-0.808234107,2.17894328e-36
0.00016328,-3.04663057e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852775e-28
0.00016428,2.09859613e-25,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
0.00016528,2.84204042e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
0.00016628,-2.76055213e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494776e-28
0.00016728,-3.60790714e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852778e-28
0.00016828,3.24829849e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
0.00016928,-2.50460021e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210775e-28
0.00017028,-7.70875608e-25,-9.0,-1.55293975,-8.99999431,-2.42935156e-35,-0.791174098,-0.120767574,-0.808234107,-7.70875608e-37
0.00017128,3.1409576e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852781e-28
0.00017228,-2.52924468e-24,-9.0,-1.55293975,-8.99999431,-7.77156117e-16,-0.791174098,-0.120767574,-0.808234107,1.07691633e-27
0.00017328,-8.33109357e-25,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
0.00017428,3.389553e-24,-9.0,-1.55293975,-8.99999431,-5.55111512e-16,-0.791174098,-0.120767574,-0.808234107,7.70494782e-28
0.00017528,-2.27506369e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852776e-28
0.00017628,-1.1689535e-24,-9.0,-1.55293975,-8.99999431,-3.33066907e-16,-0.791174098,-0.120767574,-0.808234107,4.61852777e-28
0.00017728,3.46877365e-24,-9.0,-1.55293975,-8.99999431,-1.11022302e-16,-0.791174098,-0.120767574,-0.808234107,1.53210781e-28
