time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),@dled12_1[id]
0.865552079,7.99999906,0.00178815502,7.22656373,0.0056737218,12.0,2.11327657,6.75204722,1.34278306,6.72275149,4.78824577,-1.39145977e-08
0.865554947,7.99999906,0.00178815219,7.22653325,0.00567371919,12.0,2.1132756,6.60137058,1.361407,6.72225777,4.78560676,-1.3914598e-08
0.865556184,7.99999906,0.00178815097,7.2265201,0.0056737219,12.0,2.11327661,6.76080154,1.36942643,6.72463564,4.78705943,-1.39145979e-08
0.865556879,7.99999906,0.00178815028,7.22651272,0.0056737197,12.0,2.11327579,6.61612022,1.3739291,6.72315411,4.78505856,-1.39145981e-08
0.865557701,7.99999906,0.00178814947,7.22650399,0.00567372102,12.0,2.11327628,6.75617114,1.37925439,6.72532465,4.78661408,-1.3914598e-08
0.865558471,7.99999906,0.0017881487,7.2264958,0.00567372033,12.0,2.11327602,6.62968725,1.38424173,6.72389561,4.78460925,-1.39145982e-08
0.865560011,7.99999906,0.00178814718,7.22647944,0.00567372056,12.0,2.11327611,6.75743,1.39420354,6.72638017,4.78594232,-1.39145982e-08
0.865562037,7.99999906,0.00178814518,7.22645791,0.00567372058,12.0,2.11327611,6.64471234,1.4072992,6.72553907,4.78358649,-1.39145984e-08
0.865565087,7.99999906,0.00178814217,7.22642551,0.00567372039,12.0,2.11327605,6.77137316,1.42697459,6.7287103,4.78447824,-1.39145985e-08
0.865570805,7.99999906,0.00178813652,7.22636475,0.00567372065,12.0,2.11327614,6.67442534,1.46377543,6.72956963,4.78106436,-1.3914599e-08
0.865581684,7.99999906,0.00178812576,7.22624915,0.00567372036,12.0,2.11327603,6.82383492,1.53343492,6.73632895,4.77969748,-1.39145996e-08
0.865594623,7.99999906,0.00178811298,7.22611167,0.0056737207,12.0,2.11327616,6.75086526,1.61568254,6.74050032,4.77421164,-1.39146006e-08
0.865606635,7.99999906,0.00178810111,7.22598403,0.00567372035,12.0,2.11327603,6.9023915,1.69146261,6.74776352,4.7725154,-1.39146012e-08
0.865622178,7.99999906,0.00178808575,7.22581889,0.00567372072,12.0,2.11327617,6.83779225,1.78869746,6.75311593,4.76628495,-1.39146024e-08
0.865639485,7.99999906,0.00178806864,7.225635,0.00567372032,12.0,2.11327602,7.00425954,1.89588769,6.76278271,4.7630668,-1.39146034e-08
0.8656741,7.99999906,0.00178803444,7.22526724,0.00567372074,12.0,2.11327617,6.99714609,2.106915,6.77680604,4.75136063,-1.39146058e-08
0.865702677,7.99999906,0.0017880062,7.22496364,0.00567372028,12.0,2.113276,7.1950432,2.27780639,6.79153693,4.74489017,-1.39146076e-08
0.865702682,7.99999906,0.0017880062,7.22496359,0.00567374206,12.0,2.11328434,7.17864919,2.27783529,6.79079952,4.74414918,-1.39145956e-08
0.865702692,7.99999906,0.00178800617,7.22496348,0.00567375359,12.0,2.11328831,7.15563257,2.27789296,6.79058857,4.74393105,-1.39146571e-08
0.865702694,7.99999906,0.00178800619,7.22496346,0.00567374933,12.0,2.11328673,7.15280336,2.27790644,6.79067934,4.74402014,-1.39144433e-08
0.865702695,7.99999906,0.00178800619,7.22496345,0.00567374798,12.0,2.11328627,7.15165814,2.27791275,6.79067068,4.74401069,-1.39146746e-08
0.865702696,7.99999906,0.00178800618,7.22496344,0.00567374692,12.0,2.11328587,7.15056952,2.27791931,6.79067484,4.74401404,-1.39146307e-08
0.865702697,7.99999906,0.00178800618,7.22496342,0.00567374584,12.0,2.11328549,7.14942042,2.27792692,6.79067362,4.74401187,-1.39145777e-08
0.8657027,7.99999906,0.00178800618,7.22496339,0.00567374414,12.0,2.11328485,7.14744851,2.27794216,6.79067558,4.74401193,-1.39146457e-08
0.865702704,7.99999906,0.00178800618,7.22496335,0.00567374205,12.0,2.11328409,7.14517341,2.27796484,6.79067642,4.74400993,-1.39145705e-08
0.86570271,7.99999906,0.00178800617,7.22496329,0.00567373914,12.0,2.113283,7.14262212,2.27800285,6.7906797,4.74400847,-1.39146448e-08
0.865702722,7.99999906,0.00178800616,7.22496316,0.00567373483,12.0,2.11328141,7.14031497,2.27807164,6.79068425,4.74400442,-1.39145706e-08
0.865702745,7.99999906,0.00178800614,7.22496292,0.00567372893,12.0,2.11327921,7.13910751,2.27820917,6.79069517,4.74399815,-1.39146446e-08
0.865702791,7.99999906,0.00178800609,7.22496242,0.0056737232,12.0,2.11327709,7.13919336,2.27848419,6.79071574,4.74398432,-1.39145707e-08
0.865702884,7.99999906,0.001788006,7.22496144,0.00567372054,12.0,2.1132761,7.13948754,2.2790342,6.79075834,4.74395814,-1.39146445e-08
0.86570307,7.99999906,0.00178800581,7.22495947,0.00567372057,12.0,2.11327611,7.14002507,2.28013412,6.79084209,4.74390433,-1.39145708e-08
0.865703441,7.99999906,0.00178800545,7.22495552,0.00567372053,12.0,2.11327609,7.14113493,2.28233361,6.79101102,4.74379814,-1.39146445e-08
0.865704183,7.99999906,0.00178800471,7.22494764,0.00567372056,12.0,2.11327611,7.14332455,2.28673107,6.79134744,4.74358435,-1.39145709e-08
0.865705668,7.99999906,0.00178800325,7.22493186,0.00567372054,12.0,2.1132761,7.14772776,2.29552004,6.79202165,4.74315819,-1.39146446e-08
0.865708637,7.99999906,0.00178800031,7.22490032,0.00567372056,12.0,2.11327611,7.1564964,2.31307413,6.79336839,4.7423045,-1.39145712e-08
0.865714576,7.99999906,0.00178799445,7.22483723,0.00567372054,12.0,2.1132761,7.17401141,2.34808713,6.79606231,4.74059874,-1.39146452e-08
0.865721395,7.99999906,0.00178798771,7.22476479,0.0056737196,12.0,2.11327575,7.19402647,2.38813343,6.79915226,4.73863888,-1.3914572e-08
0.86572456,7.99999906,0.00178798458,7.22473117,0.00567373567,12.0,2.11328173,7.20329973,2.40666337,6.80058653,4.73773013,-1.39146459e-08
0.86572804,7.99999906,0.00178798114,7.22469419,0.00567374815,12.0,2.11328638,7.21346088,2.42700167,6.80216251,4.73672972,-1.39145724e-08
0.865728999,7.99999906,0.0017879802,7.22468401,0.00567370797,12.0,2.11327141,0.0130442338,2.42838753,0.347872979,-1.71778589,-1.39146462e-08
0.865729349,7.99999906,0.00178797985,7.22468029,0.00567370527,12.0,2.11327042,0.0092166436,2.4273552,0.342809119,-1.7227556,-1.39145725e-08
0.865729582,7.99999906,0.00178797962,7.22467781,0.00567370736,12.0,2.11327119,0.012981876,2.42666902,0.347785822,-1.71771629,-1.39146462e-08
0.865729629,7.99999906,0.00178797957,7.22467732,0.00567370667,12.0,2.11327094,0.00942492957,2.42653122,0.343003943,-1.72248559,-1.39145726e-08
0.865729635,7.99999906,0.00178797957,7.22467725,0.00567370684,12.0,2.113271,0.0118282763,2.42651346,0.346624319,-1.7188636,-1.39146456e-08
0.865729637,7.99999906,0.00178797956,7.22467723,0.00567370685,12.0,2.113271,0.0113681619,2.42650692,0.345028601,-1.72045872,-1.39145771e-08
0.865729637,7.99999906,0.00178797956,7.22467722,0.00567370685,12.0,2.113271,0.0109623179,2.42650599,0.345240041,-1.72024719,-1.39146205e-08
0.865729638,7.99999906,0.00178797956,7.22467722,0.00567370685,12.0,2.113271,0.0110668334,2.42650528,0.34525764,-1.72022953,-1.39146049e-08
0.865729638,7.99999906,0.00178797956,7.22467722,0.00567370685,12.0,2.113271,0.0110720871,2.42650437,0.345264167,-1.72022292,-1.39146098e-08
0.865729638,7.99999906,0.00178797956,7.22467722,0.00567370685,12.0,2.113271,0.0110864593,2.42650351,0.345277633,-1.72020938,-1.39146093e-08
0.865729639,7.99999906,0.00178797956,7.22467721,0.00567370685,12.0,2.113271,0.0110996272,2.42650179,0.345290347,-1.72019651,-1.39146095e-08
0.86572964,7.99999906,0.00178797956,7.2246772,0.00567370685,12.0,2.113271,0.0111089261,2.42649971,0.34529901,-1.72018765,-1.39146093e-08
0.865729641,7.99999906,0.00178797956,7.22467719,0.00567370685,12.0,2.113271,0.0111137249,2.42649626,0.345303735,-1.72018261,-1.39146096e-08
0.865729642,7.99999906,0.00178797956,7.22467718,0.00567370685,12.0,2.113271,0.011115432,2.42649258,0.345305109,-1.7201809,-1.39146091e-08
0.865729644,7.99999906,0.00178797956,7.22467715,0.00567370684,12.0,2.113271,0.0111153425,2.42648622,0.345305136,-1.7201803,-1.39146097e-08
0.865729648,7.99999906,0.00178797955,7.22467711,0.00567370684,12.0,2.113271,0.0111156838,2.42647554,0.345305096,-1.72017936,-1.3914609e-08
0.865729655,7.99999906,0.00178797955,7.22467704,0.00567370682,12.0,2.11327099,0.0111153119,2.42645417,0.345304636,-1.72017787,-1.39146097e-08
0.865729665,7.99999906,0.00178797954,7.22467693,0.00567370681,12.0,2.11327099,0.0111156419,2.4264243,0.345304301,-1.72017548,-1.39146091e-08
0.865729676,7.99999906,0.00178797953,7.22467682,0.0056737068,12.0,2.11327098,0.0111152683,2.42639352,0.345303702,-1.72017327,-1.39146097e-08
0.865729687,7.99999906,0.00178797952,7.2246767,0.0056737068,12.0,2.11327098,0.0111155891,2.42636044,0.34530331,-1.72017064,-1.39146091e-08
0.865729697,7.99999906,0.00178797951,7.22467659,0.0056737068,12.0,2.11327098,0.0111152234,2.42633028,0.345302728,-1.72016847,-1.39146097e-08
0.865729708,7.99999906,0.00178797949,7.22467648,0.0056737068,12.0,2.11327098,0.0111155375,2.42629875,0.345302352,-1.72016597,-1.39146091e-08
0.865729718,7.99999906,0.00178797948,7.22467637,0.0056737068,12.0,2.11327098,0.01111518,2.42626851,0.345301778,-1.72016379,-1.39146097e-08
0.865729729,7.99999906,0.00178797947,7.22467625,0.0056737068,12.0,2.11327098,0.0111154856,2.42623698,0.345301393,-1.72016129,-1.3914609e-08
0.865729739,7.99999906,0.00178797946,7.22467614,0.00567370681,12.0,2.11327099,0.0111151363,2.42620643,0.345300823,-1.72015908,-1.39146097e-08
0.86572975,7.99999906,0.00178797945,7.22467603,0.00567370682,12.0,2.11327099,0.0111154338,2.42617507,0.345300432,-1.72015661,-1.3914609e-08
0.86572976,7.99999906,0.00178797944,7.22467592,0.00567370682,12.0,2.11327099,0.0111150925,2.42614443,0.345299868,-1.72015437,-1.39146097e-08
0.865729771,7.99999906,0.00178797943,7.22467581,0.00567370683,12.0,2.11327099,0.0111153822,2.4261132,0.345299471,-1.72015192,-1.3914609e-08
0.865729781,7.99999906,0.00178797942,7.2246757,0.00567370684,12.0,2.113271,0.0111150486,2.42608246,0.345298914,-1.72014967,-1.39146097e-08
0.865729792,7.99999906,0.00178797941,7.22467558,0.00567370684,12.0,2.113271,0.0111153307,2.4260513,0.34529851,-1.72014723,-1.3914609e-08
0.865729803,7.99999906,0.0017879794,7.22467546,0.00567370685,12.0,2.113271,0.011115002,2.42601749,0.345297913,-1.72014474,-1.39146097e-08
0.865729817,7.99999906,0.00178797939,7.22467532,0.00567370686,12.0,2.11327101,0.0111152711,2.42597789,0.345297372,-1.72014167,-1.3914609e-08
0.865729832,7.99999906,0.00178797937,7.22467516,0.00567370687,12.0,2.11327101,0.0111149391,2.42593261,0.345296604,-1.72013831,-1.39146098e-08
0.86572985,7.99999906,0.00178797935,7.22467496,0.00567370689,12.0,2.11327102,0.0111151927,2.42587889,0.34529584,-1.72013417,-1.3914609e-08
0.865729872,7.99999906,0.00178797933,7.22467473,0.0056737069,12.0,2.11327102,0.0111148503,2.42581523,0.345294791,-1.7201294,-1.39146098e-08
0.865729899,7.99999906,0.00178797931,7.22467445,0.00567370692,12.0,2.11327103,0.0111150808,2.42573558,0.345293622,-1.7201233,-1.3914609e-08
0.865729934,7.99999906,0.00178797927,7.22467408,0.00567370695,12.0,2.11327104,0.0111147114,2.42563361,0.345291984,-1.72011563,-1.39146098e-08
0.865729981,7.99999906,0.00178797922,7.22467357,0.00567370699,12.0,2.11327105,0.0111148927,2.42549265,0.345289866,-1.72010489,-1.3914609e-08
0.865730053,7.99999906,0.00178797915,7.22467281,0.00567370704,12.0,2.11327107,0.0111144421,2.42528341,0.34528657,-1.72008908,-1.39146098e-08
0.865730176,7.99999906,0.00178797903,7.2246715,0.00567370712,12.0,2.1132711,0.0111144505,2.42491957,0.345281003,-1.72006143,-1.39146091e-08
0.865730423,7.99999906,0.00178797879,7.22466888,0.00567370727,12.0,2.11327116,0.011113601,2.42419207,0.345269691,-1.72000631,-1.39146098e-08
0.865730918,7.99999906,0.0017879783,7.22466362,0.00567370758,12.0,2.11327127,0.0111127685,2.42273771,0.345247246,-1.7198959,-1.39146091e-08
0.865731906,7.99999906,0.00178797732,7.22465312,0.0056737082,12.0,2.11327151,0.0111102397,2.41983163,0.345202182,-1.71967527,-1.39146099e-08
0.865733884,7.99999906,0.00178797537,7.22463211,0.00567370949,12.0,2.11327198,0.0111060559,2.41402997,0.345112251,-1.71923392,-1.39146093e-08
0.865737747,7.99999906,0.00178797155,7.22459107,0.00567371613,12.0,2.11327446,0.0110970611,2.40273602,0.344936453,-1.71837219,-1.39146103e-08
0.865740396,7.99999906,0.00178796893,7.22456293,0.00567371631,12.0,2.11327452,0.0110914029,2.39502167,0.344816047,-1.71778139,-1.39146097e-08
0.865744122,7.99999906,0.00178796525,7.22452335,0.00567372448,12.0,2.11327757,0.0110827837,2.38421492,0.344646652,-1.71695102,-1.39146107e-08
0.865747732,7.99999906,0.00178796169,7.224485,0.00567371688,12.0,2.11327474,0.011075036,2.37379006,0.344482704,-1.71614668,-1.39146102e-08
0.86575222,7.99999906,0.00178795725,7.22443732,0.00567372398,12.0,2.11327738,0.0110648068,2.36089468,0.344278879,-1.71514745,-1.39146112e-08
0.865761196,7.99999906,0.00178794838,7.22434198,0.00567371718,12.0,2.11327485,0.0110453761,2.33531434,0.343871769,-1.71315056,-1.39146111e-08
0.86577576,7.99999906,0.00178793399,7.22418727,0.00567372384,12.0,2.11327733,0.0110135457,2.29439707,0.343212058,-1.70991544,-1.39146128e-08
0.865804888,7.99999906,0.00178790522,7.22387786,0.00567371726,12.0,2.11327488,0.0109524006,2.21470299,0.341896618,-1.70346324,-1.3914614e-08
0.865854888,7.99999906,0.00178785582,7.22334677,0.00567372381,12.0,2.11327732,0.010851593,2.08430429,0.339650456,-1.69244414,-1.3914618e-08
0.865904888,7.99999906,0.00178780643,7.22281572,0.00567371726,12.0,2.11327488,0.0107573059,1.96161537,0.337419068,-1.68149607,-1.39146205e-08
0.865954888,7.99999906,0.00178775704,7.22228472,0.00567372378,12.0,2.11327731,0.0106680349,1.84618075,0.335202565,-1.67061838,-1.39146245e-08
0.866004888,7.99999906,0.00178770766,7.22175375,0.00567371729,12.0,2.11327489,0.010584603,1.73757164,0.333000891,-1.65981057,-1.39146271e-08
0.866054888,7.99999906,0.00178765828,7.22122282,0.00567372375,12.0,2.1132773,0.0105055447,1.63538418,0.330813709,-1.64907242,-1.39146311e-08
0.866104888,7.99999906,0.0017876089,7.22069193,0.00567371732,12.0,2.1132749,0.0104317211,1.53923838,0.328641157,-1.63840327,-1.39146337e-08
0.866154888,7.99999906,0.00178755953,7.22016107,0.00567372372,12.0,2.11327728,0.010361703,1.44877711,0.326483078,-1.62780274,-1.39146377e-08
0.866204888,7.99999906,0.00178751016,7.21963026,0.00567371736,12.0,2.11327491,0.0102963848,1.36366445,0.324339254,-1.61727049,-1.39146402e-08
0.866254888,7.99999906,0.00178746079,7.21909949,0.00567372367,12.0,2.11327727,0.0102343691,1.28358417,0.322209529,-1.60680617,-1.39146442e-08
0.866268922,7.99999906,0.00178744694,7.21895052,0.00567371765,12.0,2.11327502,6.57704829,1.31769211,6.71970312,4.78720047,-1.39146445e-08
0.866273559,7.99999906,0.00178744236,7.2189013,0.0056737232,12.0,2.11327709,6.75475713,1.34784959,6.7236535,4.78768217,-1.39146455e-08
0.866276559,7.99999906,0.0017874394,7.21886946,0.00567371808,12.0,2.11327518,6.60408998,1.36731526,6.72321868,4.78500419,-1.3914645e-08
0.866279462,7.99999906,0.00178743653,7.21883864,0.00567372271,12.0,2.11327691,6.77117804,1.38611786,6.7264436,4.78605829,-1.39146459e-08
0.866285268,7.99999906,0.0017874308,7.21877701,0.00567371844,12.0,2.11327531,6.63428917,1.4236306,6.72722492,4.78249907,-1.39146455e-08
0.866296881,7.99999906,0.00178741934,7.21865374,0.00567372253,12.0,2.11327684,6.82623687,1.498252,6.73436555,4.78096326,-1.3914647e-08
0.866312944,7.99999906,0.00178740348,7.21848325,0.00567371854,12.0,2.11327535,6.72335306,1.60060669,6.73992924,4.77453578,-1.39146473e-08
0.866323733,7.99999906,0.00178739283,7.21836873,0.00567372245,12.0,2.11327681,6.91091196,1.66879397,6.7466772,4.7732357,-1.39146488e-08
0.866337377,7.99999906,0.00178737936,7.21822391,0.00567371866,12.0,2.1132754,6.80088144,1.75439025,6.75111879,4.76750708,-1.3914649e-08
0.866352337,7.99999906,0.00178736459,7.21806514,0.00567372236,12.0,2.11327678,6.99968777,1.84741395,6.7597577,4.76500554,-1.39146506e-08
0.866382255,7.99999906,0.00178733506,7.21774761,0.00567371872,12.0,2.11327542,6.93954063,2.03094584,6.77160847,4.75460557,-1.39146519e-08
0.866410915,7.99999906,0.00178730677,7.21744344,0.00567372236,12.0,2.11327678,7.1775471,2.20364129,6.78643425,4.74815427,-1.39146545e-08
0.866410925,7.99999906,0.00178730676,7.21744334,0.00567372339,12.0,2.11327716,7.14341952,2.20370243,6.78567935,4.74739185,-1.39146541e-08
0.866410945,7.99999906,0.00178730674,7.21744312,0.00567372281,12.0,2.11327694,7.10590808,2.20382424,6.78550031,4.74719775,-1.39146544e-08
0.86641095,7.99999906,0.00178730674,7.21744307,0.00567372234,12.0,2.11327677,7.10454893,2.20385397,6.78557786,4.74727161,-1.39146516e-08
0.866410952,7.99999906,0.00178730673,7.21744304,0.00567372227,12.0,2.11327674,7.10409542,2.20386809,6.78555579,4.74724779,-1.39146594e-08
0.866410954,7.99999906,0.00178730673,7.21744303,0.0056737222,12.0,2.11327672,7.10384211,2.20387728,6.78555888,4.74724974,-1.39146508e-08
0.866410956,7.99999906,0.00178730673,7.21744301,0.00567372213,12.0,2.11327669,7.10357306,2.20388851,6.78555859,4.74724806,-1.39146552e-08
0.866410958,7.99999906,0.00178730673,7.21744298,0.00567372204,12.0,2.11327666,7.10326683,2.20390385,6.78556053,4.74724809,-1.39146542e-08
0.866410963,7.99999906,0.00178730672,7.21744293,0.00567372187,12.0,2.11327659,7.10281654,2.20393452,6.78556222,4.74724597,-1.39146537e-08
0.866410974,7.99999906,0.00178730671,7.21744282,0.00567372159,12.0,2.11327649,7.10232642,2.20399585,6.78556737,4.74724351,-1.39146548e-08
0.866410994,7.99999906,0.00178730669,7.2174426,0.00567372117,12.0,2.11327633,7.10205579,2.20411852,6.78557618,4.74723708,-1.39146534e-08
0.866411035,7.99999906,0.00178730665,7.21744216,0.00567372072,12.0,2.11327616,7.10213663,2.20436382,6.78559532,4.74722576,-1.39146549e-08
0.866411117,7.99999906,0.00178730657,7.21744129,0.00567372052,12.0,2.11327609,7.10239476,2.20485442,6.78563216,4.74720167,-1.39146533e-08
0.866411282,7.99999906,0.00178730641,7.21743955,0.00567372057,12.0,2.11327611,7.10287752,2.20583555,6.78570727,4.74715493,-1.3914655e-08
0.86641161,7.99999906,0.00178730608,7.21743606,0.00567372053,12.0,2.1132761,7.10386468,2.2077975,6.78585608,4.74706002,-1.39146534e-08
0.866412267,7.99999906,0.00178730543,7.21742909,0.00567372056,12.0,2.11327611,7.10582056,2.21172022,6.78615508,4.74687162,-1.39146551e-08
0.866413582,7.99999906,0.00178730414,7.21741514,0.00567372054,12.0,2.1132761,7.10974615,2.21956096,6.78675164,4.74649343,-1.39146535e-08
0.86641621,7.99999906,0.00178730154,7.21738724,0.00567372056,12.0,2.11327611,7.11757248,2.23522359,6.78794596,4.74573848,-1.39146553e-08
0.866421467,7.99999906,0.00178729635,7.21733145,0.00567372054,12.0,2.1132761,7.13320263,2.26647367,6.79033243,4.74422733,-1.3914654e-08
0.866431981,7.99999906,0.00178728598,7.21721987,0.00567372062,12.0,2.11327613,7.16429827,2.32867423,6.79510291,4.7412063,-1.39146564e-08
0.866431987,7.99999906,0.00178728597,7.21721982,0.00567372061,12.0,2.11327612,7.16431416,2.32870451,6.79516107,4.74126065,-1.39146555e-08
0.866431997,7.99999906,0.00178728596,7.21721971,0.00567372059,12.0,2.11327612,7.16434537,2.32876506,6.79511452,4.7412065,-1.39146556e-08
0.866432017,7.99999906,0.00178728594,7.21721949,0.00567372057,12.0,2.11327611,7.16440669,2.32888615,6.79511437,4.74119114,-1.39146555e-08
0.866432058,7.99999906,0.0017872859,7.21721905,0.00567372056,12.0,2.11327611,7.16452776,2.32912833,6.79514207,4.74118841,-1.39146555e-08
0.866432141,7.99999906,0.00178728582,7.21721818,0.00567372055,12.0,2.1132761,7.16477,2.32961268,6.79517043,4.74115591,-1.39146555e-08
0.866432305,7.99999906,0.00178728566,7.21721644,0.00567372055,12.0,2.1132761,7.16525424,2.33058131,6.79525373,4.74111752,-1.39146556e-08
0.866432633,7.99999906,0.00178728533,7.21721295,0.00567372055,12.0,2.1132761,7.16622281,2.33251827,6.79539396,4.74101435,-1.39146556e-08
0.866433291,7.99999906,0.00178728468,7.21720598,0.00567372055,12.0,2.1132761,7.16815913,2.33639102,6.79570068,4.74083428,-1.39146556e-08
0.866434605,7.99999906,0.00178728339,7.21719203,0.00567372055,12.0,2.1132761,7.17202966,2.34413188,6.79628784,4.74044793,-1.39146557e-08
0.866437233,7.99999906,0.00178728079,7.21716414,0.00567372055,12.0,2.1132761,7.17976121,2.359595,6.79748816,4.73970146,-1.39146559e-08
0.86644249,7.99999906,0.0017872756,7.21710835,0.00567372055,12.0,2.1132761,7.19518742,2.39044701,6.79986185,4.73818249,-1.39146562e-08
0.86644371,7.99999906,0.0017872744,7.2170954,0.00567371688,12.0,2.11327474,0.0126019195,2.39225086,0.346704503,-1.71526296,-1.39146563e-08
0.866444199,7.99999906,0.00178727392,7.21709022,0.0056737227,12.0,2.11327691,0.00959105501,2.39083357,0.342708512,-1.71912795,-1.39146563e-08
0.866444502,7.99999906,0.00178727362,7.217087,0.00567371974,12.0,2.1132758,0.0125642092,2.3899521,0.34663282,-1.71512213,-1.39146564e-08
0.866444578,7.99999906,0.00178727354,7.21708619,0.00567371994,12.0,2.11327588,0.00969771407,2.38973203,0.342798002,-1.7189366,-1.39146563e-08
0.866444591,7.99999906,0.00178727353,7.21708605,0.00567372048,12.0,2.11327608,0.0120531353,2.38969427,0.346118721,-1.71561238,-1.39146564e-08
0.866444597,7.99999906,0.00178727352,7.217086,0.00567372038,12.0,2.11327604,0.0107669535,2.38967857,0.343879407,-1.71785025,-1.39146568e-08
0.866444598,7.99999906,0.00178727352,7.21708599,0.00567372039,12.0,2.11327605,0.0106653686,2.38967584,0.344560259,-1.71716914,-1.391464e-08
0.866444598,7.99999906,0.00178727352,7.21708598,0.0056737204,12.0,2.11327604,0.0109988678,2.38967484,0.344526443,-1.71720287,-1.39146968e-08
0.866444598,7.99999906,0.00178727352,7.21708598,0.00567372039,12.0,2.11327604,0.0109705597,2.38967405,0.344562351,-1.71716688,-1.391464e-08
0.866444599,7.99999906,0.00178727352,7.21708598,0.00567372039,12.0,2.11327604,0.0110142547,2.38967312,0.344598683,-1.71713047,-1.3914658e-08
0.866444599,7.99999906,0.00178727352,7.21708597,0.00567372039,12.0,2.11327604,0.0110378251,2.38967194,0.344622096,-1.71710694,-1.39146568e-08
0.866444599,7.99999906,0.00178727352,7.21708597,0.00567372039,12.0,2.11327604,0.0110592816,2.38967055,0.344642204,-1.71708671,-1.39146557e-08
0.8664446,7.99999906,0.00178727352,7.21708596,0.00567372039,12.0,2.11327604,0.0110738225,2.38966855,0.344656276,-1.71707245,-1.39146573e-08
0.866444601,7.99999906,0.00178727352,7.21708595,0.00567372039,12.0,2.11327604,0.0110818848,2.38966639,0.344663746,-1.71706478,-1.39146556e-08
0.866444602,7.99999906,0.00178727352,7.21708594,0.00567372039,12.0,2.11327604,0.0110854359,2.38966332,0.344667271,-1.71706097,-1.39146573e-08
0.866444603,7.99999906,0.00178727352,7.21708593,0.0056737204,12.0,2.11327605,0.0110869776,2.38965985,0.344668514,-1.71705941,-1.39146556e-08
0.866444605,7.99999906,0.00178727352,7.21708591,0.0056737204,12.0,2.11327605,0.0110869797,2.38965399,0.344668603,-1.71705878,-1.39146572e-08
0.866444609,7.99999906,0.00178727351,7.21708587,0.00567372041,12.0,2.11327605,0.0110872565,2.38964397,0.344668543,-1.71705791,-1.39146555e-08
0.866444616,7.99999906,0.00178727351,7.2170858,0.00567372042,12.0,2.11327606,0.0110869559,2.38962395,0.344668132,-1.71705647,-1.39146572e-08
0.866444626,7.99999906,0.0017872735,7.21708569,0.00567372045,12.0,2.11327606,0.0110872151,2.38959445,0.344667764,-1.71705411,-1.39146555e-08
0.866444636,7.99999906,0.00178727349,7.21708558,0.00567372046,12.0,2.11327607,0.0110869127,2.38956389,0.344667194,-1.71705185,-1.39146572e-08
0.866444648,7.99999906,0.00178727347,7.21708546,0.00567372048,12.0,2.11327608,0.0110871632,2.38953121,0.34466677,-1.71704925,-1.39146555e-08
0.866444658,7.99999906,0.00178727346,7.21708535,0.00567372049,12.0,2.11327608,0.0110868681,2.38950156,0.344666221,-1.71704706,-1.39146572e-08
0.866444668,7.99999906,0.00178727345,7.21708523,0.0056737205,12.0,2.11327608,0.0110871128,2.38947054,0.344665816,-1.7170446,-1.39146555e-08
0.866444679,7.99999906,0.00178727344,7.21708513,0.0056737205,12.0,2.11327609,0.0110868247,2.38944076,0.344665271,-1.71704239,-1.39146572e-08
0.866444689,7.99999906,0.00178727343,7.21708501,0.00567372051,12.0,2.11327609,0.0110870624,2.3894097,0.34466486,-1.71703992,-1.39146555e-08
0.8664447,7.99999906,0.00178727342,7.2170849,0.00567372052,12.0,2.11327609,0.011086781,2.38937962,0.344664317,-1.71703768,-1.39146572e-08
0.86644471,7.99999906,0.00178727341,7.21708479,0.00567372052,12.0,2.11327609,0.0110870121,2.38934874,0.344663902,-1.71703524,-1.39146555e-08
0.866444721,7.99999906,0.0017872734,7.21708468,0.00567372052,12.0,2.11327609,0.0110867373,2.38931857,0.344663363,-1.71703299,-1.39146572e-08
0.866444731,7.99999906,0.00178727339,7.21708457,0.00567372053,12.0,2.11327609,0.0110869619,2.3892878,0.344662944,-1.71703056,-1.39146555e-08
0.866444742,7.99999906,0.00178727338,7.21708445,0.00567372053,12.0,2.11327609,0.0110866933,2.38925754,0.34466241,-1.7170283,-1.39146572e-08
0.866444752,7.99999906,0.00178727337,7.21708434,0.00567372053,12.0,2.1132761,0.0110869119,2.38922685,0.344661986,-1.71702588,-1.39146555e-08
0.866444763,7.99999906,0.00178727336,7.21708423,0.00567372053,12.0,2.1132761,0.0110866492,2.38919652,0.344661457,-1.71702361,-1.39146572e-08
0.866444775,7.99999906,0.00178727335,7.2170841,0.00567372053,12.0,2.1132761,0.0110868581,2.38916045,0.344660943,-1.71702078,-1.39146555e-08
0.866444789,7.99999906,0.00178727334,7.21708395,0.00567372053,12.0,2.1132761,0.0110865928,2.38912046,0.344660267,-1.71701776,-1.39146572e-08
0.866444806,7.99999906,0.00178727332,7.21708378,0.00567372054,12.0,2.1132761,0.0110867882,2.38907224,0.344659559,-1.71701401,-1.39146555e-08
0.866444825,7.99999906,0.0017872733,7.21708358,0.00567372054,12.0,2.1132761,0.0110865148,2.38901725,0.344658651,-1.71700983,-1.39146572e-08
0.866444848,7.99999906,0.00178727328,7.21708332,0.00567372054,12.0,2.1132761,0.0110866916,2.38894859,0.34465762,-1.71700451,-1.39146555e-08
0.866444877,7.99999906,0.00178727325,7.21708302,0.00567372054,12.0,2.1132761,0.0110863983,2.38886473,0.344656262,-1.7169981,-1.39146572e-08
