time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
0.0,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
1e-05,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
2e-05,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
4e-05,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
8e-05,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00016,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00032,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00064,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00128,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00228,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00328,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00428,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00528,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00628,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00728,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00828,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.00928,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01028,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01128,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01228,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01328,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01428,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01528,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01628,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01728,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01828,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.01928,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02028,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02128,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02228,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02328,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02428,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02528,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02628,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02728,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02828,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.02928,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03028,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03128,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03228,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03328,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03428,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03528,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03628,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03728,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03828,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.03928,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04028,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04128,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04228,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04328,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04428,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04528,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04628,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04728,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04828,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
0.04928,5.0,4.27446563,4.27446563,0.747040201,0.165640161,0.747040201,0.165640161,0.0152178721,0.0152178721
