circuit,model,input_type,n,score_mean,score_median,score_std,top1_accuracy_pct,top3_accuracy_pct,major_errors_mean,hallucinations_mean,missed_points_mean,model_cost_mean_usd,model_cost_mean_usd_cached,model_latency_mean_seconds,quality_per_dollar,quality_per_second,circuit_understanding_mean,datasheet_use_mean,json_image_use_mean,diagnostic_accuracy_mean,cause_priority_mean,practical_checks_mean,hallucination_absence_mean
b03,,,16,14.9375,15.0,3.508360550171547,50.0,68.75,2.4375,2.3125,2.75,0.012940940625,0.012940940625,24.54925,1154.2823997772573,0.6084707272116255,2.25,2.75,2.125,1.75,1.6875,2.625,1.75
b06,,,16,16.0,16.0,2.9154759474226504,62.5,81.25,2.125,2.3125,2.5625,0.011893253125,0.011893253125,24.6930625,1345.3005524928656,0.64795527083771,2.3125,2.625,2.375,2.25,2.125,2.5625,1.75
c01,,,16,13.625,13.0,4.075460096725276,18.75,75.0,2.875,2.625,3.3125,0.012200231249999999,0.012200231249999999,28.96075,1116.7821101751658,0.4704643353504312,2.1875,2.5625,1.75,1.875,1.125,2.625,1.5
c02,,,16,15.75,15.5,3.418698582794336,81.25,100.0,1.75,2.1875,2.25,0.01266940625,0.01266940625,27.1645,1243.152180079473,0.5798008430120194,2.125,2.6875,1.8125,2.25,2.375,2.75,1.75
c05,,,16,15.0,15.0,3.8890872965260113,68.75,100.0,2.375,1.9375,2.625,0.01645881875,0.01645881875,29.1255625,911.3655255484238,0.5150115126531891,2.5625,2.0625,1.875,2.1875,1.9375,2.6875,1.6875
c08,,,16,13.625,12.0,3.059309562630104,31.25,62.5,2.9375,2.375,2.9375,0.016560665625,0.016560665625,29.9069375,822.7326309536547,0.45557991352340904,2.3125,2.125,2.0,1.6875,1.3125,2.5625,1.625
c13,,,16,16.1875,16.5,2.4550649176752946,56.25,93.75,2.1875,2.1875,2.8125,0.014949115625,0.014949115625,30.026,1082.8399756925419,0.5391160993805368,2.5,2.75,2.0,2.25,1.8125,3.0,1.875
c17,,,16,15.875,15.5,2.4206145913796355,56.25,100.0,1.875,1.8125,2.9375,0.012275140625,0.012275140625,29.37475,1293.2642064945794,0.5404301313202666,2.5,2.375,2.3125,2.25,1.5625,2.875,2.0
