circuit,model,input_type,n,score_mean,score_median,score_std,top1_accuracy_pct,top3_accuracy_pct,major_errors_mean,hallucinations_mean,missed_points_mean,model_cost_mean_usd,model_cost_mean_usd_cached,model_latency_mean_seconds,quality_per_dollar,quality_per_second,circuit_understanding_mean,datasheet_use_mean,json_image_use_mean,diagnostic_accuracy_mean,cause_priority_mean,practical_checks_mean,hallucination_absence_mean
,,JSON + datasheet,64,14.9375,15.0,3.4181272284688293,45.3125,84.375,2.34375,2.09375,2.875,0.01288158203125,0.01288158203125,27.81228125,1159.601356709328,0.5370828759327321,2.28125,2.5,2.109375,1.96875,1.65625,2.65625,1.765625
,,JSON + immagine + datasheet,64,15.3125,15.0,3.3859775176453843,60.9375,85.9375,2.296875,2.34375,2.671875,0.0146053109375,0.0146053109375,28.137921875,1048.4199936260345,0.5441944173426987,2.40625,2.484375,1.953125,2.15625,1.828125,2.765625,1.71875
