 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 4.92800000e-03  4.92800000e-03  5.00000000e+00  2.26117525e-03  1.50626167e+00  8.65565636e-01  3.25123671e+00  1.60567618e-01 
 5.02800000e-03  5.02800000e-03  5.00000000e+00 -8.79600567e-04  1.50570648e+00  8.64888132e-01  3.24378035e+00  1.52636711e-01 
 5.12800000e-03  5.12800000e-03  5.00000000e+00 -4.01690501e-03  1.50520656e+00  8.64255372e-01  3.23564259e+00  1.44049425e-01 
 5.22800000e-03  5.22800000e-03  5.00000000e+00 -7.13835656e-03  1.50476399e+00  8.63670131e-01  3.22685700e+00  1.34841272e-01 
 5.32800000e-03  5.32800000e-03  5.00000000e+00 -1.02316363e-02  1.50438062e+00  8.63134987e-01  3.21745913e+00  1.25049626e-01 
 5.42800000e-03  5.42800000e-03  5.00000000e+00 -1.32845364e-02  1.50405804e+00  8.62652312e-01  3.20748775e+00  1.14714969e-01 
 5.52800000e-03  5.52800000e-03  5.00000000e+00 -1.62850085e-02  1.50379762e+00  8.62224260e-01  3.19698340e+00  1.03879413e-01 
 5.62800000e-03  5.62800000e-03  5.00000000e+00 -1.92212112e-02  1.50360045e+00  8.61852762e-01  3.18598957e+00  9.25879084e-02 
 5.72800000e-03  5.72800000e-03  5.00000000e+00 -2.20815565e-02  1.50346739e+00  8.61539510e-01  3.17455123e+00  8.08867316e-02 
 5.82800000e-03  5.82800000e-03  5.00000000e+00 -2.48547560e-02  1.50339903e+00  8.61285959e-01  3.16271600e+00  6.88246597e-02 
 5.92800000e-03  5.92800000e-03  5.00000000e+00 -2.75298651e-02  1.50339572e+00  8.61093311e-01  3.15053257e+00  5.64514222e-02 
 6.02800000e-03  6.02800000e-03  5.00000000e+00 -3.00963264e-02  1.50345752e+00  8.60962517e-01  3.13805192e+00  4.38188493e-02 
 6.12800000e-03  6.12800000e-03  5.00000000e+00 -3.25440113e-02  1.50358421e+00  8.60894354e-01  3.12529007e+00  3.09437190e-02 
 6.22800000e-03  6.22800000e-03  5.00000000e+00 -3.48632598e-02  1.50377538e+00  8.60889217e-01  3.11238498e+00  1.79645207e-02 
 6.32800000e-03  6.32800000e-03  5.00000000e+00 -3.70449189e-02  1.50403041e+00  8.60947164e-01  3.09933588e+00  4.88081213e-03 
 6.42800000e-03  6.42800000e-03  5.00000000e+00 -3.90803787e-02  1.50434833e+00  8.61068116e-01  3.08620024e+00 -8.24972266e-03 
 6.52800000e-03  6.52800000e-03  5.00000000e+00 -4.09616061e-02  1.50472795e+00  8.61251717e-01  3.07303427e+00 -2.13708195e-02 
 6.62800000e-03  6.62800000e-03  5.00000000e+00 -4.26811768e-02  1.50516782e+00  8.61497342e-01  3.05989417e+00 -3.44263741e-02 
 6.72800000e-03  6.72800000e-03  5.00000000e+00 -4.42323043e-02  1.50566634e+00  8.61804017e-01  3.04687071e+00 -4.73259703e-02 
 6.82800000e-03  6.82800000e-03  5.00000000e+00 -4.56088672e-02  1.50622155e+00  8.62170631e-01  3.03393263e+00 -6.01012808e-02 
