 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         @dled12_1[id]  
 4.71674078e-03  4.71674078e-03  1.81781061e+00  2.17658473e+00  9.00000000e+00  5.34426050e+00  8.51092256e+00  7.08256549e-01  7.80268834e-03 
 4.72174078e-03  4.72174078e-03  1.83574337e+00  2.17763503e+00  9.00000000e+00  5.48242450e+00  8.52964660e+00  7.08318338e-01  7.82135054e-03 
 4.72674078e-03  4.72674078e-03  1.85363179e+00  2.17868497e+00  9.00000000e+00  5.36234208e+00  8.51093476e+00  7.08256589e-01  7.80270045e-03 
 4.73174078e-03  4.73174078e-03  1.87147512e+00  2.17973455e+00  9.00000000e+00  5.50011973e+00  8.52963418e+00  7.08318296e-01  7.82133810e-03 
 4.73674078e-03  4.73674078e-03  1.88927432e+00  2.18078378e+00  9.00000000e+00  5.38033372e+00  8.51094695e+00  7.08256629e-01  7.80271253e-03 
 4.74174078e-03  4.74174078e-03  1.90702866e+00  2.18183264e+00  9.00000000e+00  5.51772646e+00  8.52962178e+00  7.08318255e-01  7.82132569e-03 
 4.74674078e-03  4.74674078e-03  1.92473909e+00  2.18288115e+00  9.00000000e+00  5.39823588e+00  8.51095912e+00  7.08256669e-01  7.80272460e-03 
 4.75174078e-03  4.75174078e-03  1.94240488e+00  2.18392930e+00  9.00000000e+00  5.53524513e+00  8.52960939e+00  7.08318214e-01  7.82131329e-03 
 4.75674078e-03  4.75674078e-03  1.96002698e+00  2.18497709e+00  9.00000000e+00  5.41604900e+00  8.51097126e+00  7.08256709e-01  7.80273665e-03 
 4.76174078e-03  4.76174078e-03  1.97760466e+00  2.18602452e+00  9.00000000e+00  5.55267619e+00  8.52959703e+00  7.08318173e-01  7.82130091e-03 
 4.76674078e-03  4.76674078e-03  1.99513887e+00  2.18707160e+00  9.00000000e+00  5.43377352e+00  8.51098339e+00  7.08256749e-01  7.80274868e-03 
 4.77174078e-03  4.77174078e-03  2.01262889e+00  2.18811832e+00  9.00000000e+00  5.57002007e+00  8.52958469e+00  7.08318133e-01  7.82128855e-03 
 4.77674078e-03  4.77674078e-03  2.03007565e+00  2.18916468e+00  9.00000000e+00  5.45140989e+00  8.51099550e+00  7.08256788e-01  7.80276069e-03 
 4.78174078e-03  4.78174078e-03  2.04747844e+00  2.19021069e+00  9.00000000e+00  5.58727720e+00  8.52957237e+00  7.08318092e-01  7.82127621e-03 
 4.78674078e-03  4.78674078e-03  2.06483818e+00  2.19125633e+00  9.00000000e+00  5.46895855e+00  8.51100759e+00  7.08256828e-01  7.80277269e-03 
 4.79174078e-03  4.79174078e-03  2.08215417e+00  2.19230163e+00  9.00000000e+00  5.60444800e+00  8.52956007e+00  7.08318051e-01  7.82126389e-03 
 4.79674078e-03  4.79674078e-03  2.09942733e+00  2.19334656e+00  9.00000000e+00  5.48641993e+00  8.51101967e+00  7.08256868e-01  7.80278466e-03 
 4.80174078e-03  4.80174078e-03  2.11665696e+00  2.19439114e+00  9.00000000e+00  5.62153293e+00  8.52954778e+00  7.08318010e-01  7.82125159e-03 
 4.80674078e-03  4.80674078e-03  2.13384397e+00  2.19543537e+00  9.00000000e+00  5.50379446e+00  8.51103172e+00  7.08256908e-01  7.80279662e-03 
 4.81174078e-03  4.81174078e-03  2.15098766e+00  2.19647924e+00  9.00000000e+00  5.63853239e+00  8.52953552e+00  7.08317970e-01  7.82123931e-03 
 4.81674078e-03  4.81674078e-03  2.16808895e+00  2.19752275e+00  9.00000000e+00  5.52108259e+00  8.51104376e+00  7.08256947e-01  7.80280856e-03 
 4.82174078e-03  4.82174078e-03  2.18514714e+00  2.19856591e+00  9.00000000e+00  5.65544681e+00  8.52952328e+00  7.08317929e-01  7.82122705e-03 
 4.82674078e-03  4.82674078e-03  2.20216314e+00  2.19960871e+00  9.00000000e+00  5.53828475e+00  8.51105577e+00  7.08256987e-01  7.80282048e-03 
 4.83174078e-03  4.83174078e-03  2.21913624e+00  2.20065116e+00  9.00000000e+00  5.67227663e+00  8.52951105e+00  7.08317889e-01  7.82121481e-03 
 4.83674078e-03  4.83674078e-03  2.23606738e+00  2.20169325e+00  9.00000000e+00  5.55540136e+00  8.51106777e+00  7.08257026e-01  7.80283238e-03 
 4.84174078e-03  4.84174078e-03  2.25295583e+00  2.20273498e+00  9.00000000e+00  5.68902225e+00  8.52949885e+00  7.08317848e-01  7.82120259e-03 
 4.84674078e-03  4.84674078e-03  2.26980252e+00  2.20377637e+00  9.00000000e+00  5.57243285e+00  8.51107975e+00  7.08257065e-01  7.80284426e-03 
 4.85174078e-03  4.85174078e-03  2.28660674e+00  2.20481739e+00  9.00000000e+00  5.70568411e+00  8.52948666e+00  7.08317808e-01  7.82119039e-03 
 4.85674078e-03  4.85674078e-03  2.30336940e+00  2.20585807e+00  9.00000000e+00  5.58937964e+00  8.51109171e+00  7.08257105e-01  7.80285613e-03 
 4.86174078e-03  4.86174078e-03  2.32008981e+00  2.20689839e+00  9.00000000e+00  5.72226261e+00  8.52947449e+00  7.08317768e-01  7.82117820e-03 
 4.86526789e-03  4.86526789e-03  2.33186000e+00  2.20763204e+00  9.00000000e+00  5.60382188e+00  8.51105804e+00  7.08256922e-01  7.80280112e-03 
 4.86923713e-03  4.86923713e-03  2.34508036e+00  2.20845745e+00  9.00000000e+00  5.73454074e+00  8.52941027e+00  7.08317485e-01  7.82109278e-03 
 4.87090677e-03  4.87090677e-03  2.35063386e+00  2.20880459e+00  9.00000000e+00  5.61355326e+00  8.51108368e+00  7.08257007e-01  7.80282667e-03 
 4.87196511e-03  4.87196511e-03  2.35415136e+00  2.20902461e+00  9.00000000e+00  5.73845381e+00  8.52936414e+00  7.08317333e-01  7.82104680e-03 
 4.87269286e-03  4.87269286e-03  2.35656939e+00  2.20917590e+00  9.00000000e+00  5.61744993e+00  8.51115311e+00  7.08257237e-01  7.80289587e-03 
 4.87325163e-03  4.87325163e-03  2.35842499e+00  2.20929205e+00  9.00000000e+00  5.73933461e+00  8.52927046e+00  7.08317024e-01  7.82095344e-03 
 4.87358402e-03  4.87358402e-03  2.35952891e+00  2.20936114e+00  9.00000000e+00  5.62080755e+00  8.51129479e+00  7.08257705e-01  7.80303709e-03 
 4.87381174e-03  4.87381174e-03  2.36028474e+00  2.20940848e+00  9.00000000e+00  5.73742576e+00  8.52905582e+00  7.08316317e-01  7.82073950e-03 
 4.87403555e-03  4.87403555e-03  2.36102790e+00  2.20945500e+00  9.00000000e+00  5.62487411e+00  8.51154950e+00  7.08258546e-01  7.80329096e-03 
 4.87431106e-03  4.87431106e-03  2.36194219e+00  2.20951226e+00  9.00000000e+00  5.73530091e+00  8.52882790e+00  7.08315565e-01  7.82051234e-03 
 4.87457966e-03  4.87457966e-03  2.36283381e+00  2.20956809e+00  9.00000000e+00  5.62838479e+00  8.51179486e+00  7.08259418e-01  7.80355386e-03 
 4.87490529e-03  4.87490529e-03  2.36391416e+00  2.20963577e+00  9.00000000e+00  5.73392341e+00  8.52868202e+00  7.08315144e-01  7.82038500e-03 
 4.87528366e-03  4.87528366e-03  2.36516966e+00  2.20971441e+00  9.00000000e+00  5.63149848e+00  8.51194830e+00  7.08259922e-01  7.80370619e-03 
 4.87573574e-03  4.87573574e-03  2.36666905e+00  2.20980837e+00  9.00000000e+00  5.73367784e+00  8.52855069e+00  7.08314709e-01  7.82025350e-03 
 4.87582135e-03  4.87582135e-03  2.36671609e+00  2.20982616e+00  9.00000000e+00  9.84962340e-02  3.61632470e-02  3.61632469e-02  6.66406284e-14 
 4.87585255e-03  4.87585255e-03  2.36664478e+00  2.20983265e+00  9.00000000e+00  6.41351748e-02 -3.25760813e-02 -3.25760812e-02 -3.97380366e-14 
 4.87586328e-03  4.87586328e-03  2.36662021e+00  2.20983488e+00  9.00000000e+00  9.00174184e-02  2.62946408e-02  2.62946407e-02  4.39328511e-14 
 4.87586640e-03  4.87586640e-03  2.36661311e+00  2.20983552e+00  9.00000000e+00  7.98640624e-02 -1.31243114e-02 -1.31243114e-02 -1.71038278e-14 
 4.87586692e-03  4.87586692e-03  2.36661190e+00  2.20983563e+00  9.00000000e+00  7.66940625e-02  4.70899606e-04  4.70899606e-04  6.54628154e-16 
 4.87586720e-03  4.87586720e-03  2.36661126e+00  2.20983569e+00  9.00000000e+00  7.83990397e-02 -1.39373373e-03 -1.39373373e-03 -1.91832404e-15 
 4.87586751e-03  4.87586751e-03  2.36661057e+00  2.20983576e+00  9.00000000e+00  7.87701106e-02 -1.09386939e-03 -1.09386939e-03 -1.50796748e-15 
 4.87586790e-03  4.87586790e-03  2.36660967e+00  2.20983584e+00  9.00000000e+00  7.91632914e-02 -7.08735822e-04 -7.08735821e-04 -9.79030026e-16 
 4.87586837e-03  4.87586837e-03  2.36660859e+00  2.20983594e+00  9.00000000e+00  7.94417977e-02 -4.21071472e-04 -4.21071472e-04 -5.82549875e-16 
 4.87586885e-03  4.87586885e-03  2.36660750e+00  2.20983603e+00  9.00000000e+00  7.96166401e-02 -2.50331934e-04 -2.50331934e-04 -3.46649436e-16 
 4.87586949e-03  4.87586949e-03  2.36660603e+00  2.20983617e+00  9.00000000e+00  7.97409783e-02 -1.20087624e-04 -1.20087624e-04 -1.66408778e-16 
 4.87587023e-03  4.87587023e-03  2.36660433e+00  2.20983632e+00  9.00000000e+00  7.98123135e-02 -5.28790369e-05 -5.28790368e-05 -7.33024620e-17 
 4.87587133e-03  4.87587133e-03  2.36660183e+00  2.20983655e+00  9.00000000e+00  7.98478244e-02 -1.24710503e-05 -1.24710502e-05 -1.72914965e-17 
 4.87587279e-03  4.87587279e-03  2.36659848e+00  2.20983685e+00  9.00000000e+00  7.98620950e-02 -2.61931102e-06 -2.61931101e-06 -3.63194848e-18 
 4.87587536e-03  4.87587536e-03  2.36659261e+00  2.20983739e+00  9.00000000e+00  7.98614397e-02  1.29351716e-06  1.29351716e-06  1.79363456e-18 
 4.87588011e-03  4.87588011e-03  2.36658173e+00  2.20983838e+00  9.00000000e+00  7.98634194e-02 -1.15461522e-06 -1.15461522e-06 -1.60100732e-18 
 4.87588963e-03  4.87588963e-03  2.36655998e+00  2.20984035e+00  9.00000000e+00  7.98610428e-02  1.12050685e-06  1.12050685e-06  1.55373117e-18 
 4.87590349e-03  4.87590349e-03  2.36652828e+00  2.20984323e+00  9.00000000e+00  7.98630896e-02 -1.10389417e-06 -1.10389417e-06 -1.53067714e-18 
 4.87591787e-03  4.87591787e-03  2.36649539e+00  2.20984622e+00  9.00000000e+00  7.98605609e-02  1.09233844e-06  1.09233844e-06  1.51467172e-18 
 4.87593329e-03  4.87593329e-03  2.36646015e+00  2.20984943e+00  9.00000000e+00  7.98626266e-02 -1.08375406e-06 -1.08375406e-06 -1.50275071e-18 
 4.87594728e-03  4.87594728e-03  2.36642815e+00  2.20985234e+00  9.00000000e+00  7.98600730e-02  1.07715169e-06  1.07715169e-06  1.49361315e-18 
 4.87596192e-03  4.87596192e-03  2.36639468e+00  2.20985538e+00  9.00000000e+00  7.98621741e-02 -1.07209408e-06 -1.07209408e-06 -1.48658288e-18 
 4.87597596e-03  4.87597596e-03  2.36636257e+00  2.20985830e+00  9.00000000e+00  7.98596036e-02  1.06874477e-06  1.06874477e-06  1.48195577e-18 
 4.87599061e-03  4.87599061e-03  2.36632907e+00  2.20986134e+00  9.00000000e+00  7.98617151e-02 -1.06606004e-06 -1.06606004e-06 -1.47821604e-18 
 4.87600480e-03  4.87600480e-03  2.36629663e+00  2.20986429e+00  9.00000000e+00  7.98591357e-02  1.06461481e-06  1.06461480e-06  1.47622901e-18 
 4.87601937e-03  4.87601937e-03  2.36626332e+00  2.20986732e+00  9.00000000e+00  7.98612519e-02 -1.06330198e-06 -1.06330198e-06 -1.47439169e-18 
 4.87603360e-03  4.87603360e-03  2.36623078e+00  2.20987027e+00  9.00000000e+00  7.98586708e-02  1.06294583e-06  1.06294583e-06  1.47391474e-18 
 4.87604811e-03  4.87604811e-03  2.36619760e+00  2.20987329e+00  9.00000000e+00  7.98607872e-02 -1.06243601e-06 -1.06243601e-06 -1.47319092e-18 
 4.87606239e-03  4.87606239e-03  2.36616496e+00  2.20987626e+00  9.00000000e+00  7.98582074e-02  1.06270343e-06  1.06270342e-06  1.47357861e-18 
 4.87607687e-03  4.87607687e-03  2.36613186e+00  2.20987927e+00  9.00000000e+00  7.98603213e-02 -1.06265394e-06 -1.06265394e-06 -1.47349311e-18 
 4.87609118e-03  4.87609118e-03  2.36609915e+00  2.20988224e+00  9.00000000e+00  7.98577448e-02  1.06327016e-06  1.06327016e-06  1.47436447e-18 
 4.87610563e-03  4.87610563e-03  2.36606611e+00  2.20988524e+00  9.00000000e+00  7.98598548e-02 -1.06347654e-06 -1.06347654e-06 -1.47463374e-18 
 4.87611996e-03  4.87611996e-03  2.36603335e+00  2.20988822e+00  9.00000000e+00  7.98572826e-02  1.06428050e-06  1.06428050e-06  1.47576544e-18 
 4.87613439e-03  4.87613439e-03  2.36600036e+00  2.20989122e+00  9.00000000e+00  7.98593881e-02 -1.06462145e-06 -1.06462145e-06 -1.47622127e-18 
 4.87614873e-03  4.87614873e-03  2.36596756e+00  2.20989420e+00  9.00000000e+00  7.98568207e-02  1.06551883e-06  1.06551883e-06  1.47748257e-18 
 4.87616315e-03  4.87616315e-03  2.36593460e+00  2.20989720e+00  9.00000000e+00  7.98589213e-02 -1.06592285e-06 -1.06592285e-06 -1.47802580e-18 
 4.87617751e-03  4.87617751e-03  2.36590178e+00  2.20990018e+00  9.00000000e+00  7.98563589e-02  1.06685876e-06  1.06685876e-06  1.47934057e-18 
 4.87619192e-03  4.87619192e-03  2.36586884e+00  2.20990318e+00  9.00000000e+00  7.98584544e-02 -1.06728408e-06 -1.06728408e-06 -1.47991331e-18 
 4.87620628e-03  4.87620628e-03  2.36583600e+00  2.20990616e+00  9.00000000e+00  7.98558970e-02  1.06822688e-06  1.06822688e-06  1.48123766e-18 
 4.87622068e-03  4.87622068e-03  2.36580308e+00  2.20990915e+00  9.00000000e+00  7.98579876e-02 -1.06864948e-06 -1.06864948e-06 -1.48180657e-18 
 4.87623505e-03  4.87623505e-03  2.36577023e+00  2.20991214e+00  9.00000000e+00  7.98554351e-02  1.06958124e-06  1.06958124e-06  1.48311566e-18 
 4.87624945e-03  4.87624945e-03  2.36573732e+00  2.20991513e+00  9.00000000e+00  7.98575209e-02 -1.06998760e-06 -1.06998760e-06 -1.48366202e-18 
 4.87626629e-03  4.87626629e-03  2.36569884e+00  2.20991863e+00  9.00000000e+00  7.98549333e-02  1.07080377e-06  1.07080377e-06  1.48481087e-18 
 4.87628520e-03  4.87628520e-03  2.36565560e+00  2.20992256e+00  9.00000000e+00  7.98569421e-02 -1.07103621e-06 -1.07103620e-06 -1.48511603e-18 
 4.87630773e-03  4.87630773e-03  2.36560410e+00  2.20992725e+00  9.00000000e+00  7.98542661e-02  1.07169898e-06  1.07169898e-06  1.48605220e-18 
 4.87633369e-03  4.87633369e-03  2.36554477e+00  2.20993264e+00  9.00000000e+00  7.98561583e-02 -1.07178898e-06 -1.07178898e-06 -1.48615984e-18 
 4.87636577e-03  4.87636577e-03  2.36547145e+00  2.20993931e+00  9.00000000e+00  7.98533307e-02  1.07232443e-06  1.07232443e-06  1.48691948e-18 
 4.87640525e-03  4.87640525e-03  2.36538121e+00  2.20994751e+00  9.00000000e+00  7.98550026e-02 -1.07229081e-06 -1.07229081e-06 -1.48685567e-18 
 4.87645804e-03  4.87645804e-03  2.36526056e+00  2.20995848e+00  9.00000000e+00  7.98518425e-02  1.07271439e-06  1.07271439e-06  1.48746021e-18 
 4.87653105e-03  4.87653105e-03  2.36509372e+00  2.20997365e+00  9.00000000e+00  7.98529724e-02 -1.07257646e-06 -1.07257646e-06 -1.48725176e-18 
 4.87664633e-03  4.87664633e-03  2.36483029e+00  2.20999761e+00  9.00000000e+00  7.98488051e-02  1.07290927e-06  1.07290927e-06  1.48773044e-18 
 4.87685576e-03  4.87685576e-03  2.36435179e+00  2.21004113e+00  9.00000000e+00  7.98477341e-02 -1.07269324e-06 -1.07269324e-06 -1.48741369e-18 
 4.87727463e-03  4.87727463e-03  2.36339509e+00  2.21012818e+00  9.00000000e+00  7.98386725e-02  1.07297134e-06  1.07297134e-06  1.48781652e-18 
 4.87811236e-03  4.87811236e-03  2.36148287e+00  2.21030226e+00  9.00000000e+00  7.98274792e-02 -1.07272425e-06 -1.07272425e-06 -1.48745668e-18 
 4.87978784e-03  4.87978784e-03  2.35766320e+00  2.21065040e+00  9.00000000e+00  7.97982050e-02  1.07298684e-06  1.07298684e-06  1.48783800e-18 
 4.88046761e-03  4.88046761e-03  2.35611530e+00  2.21079163e+00  9.00000000e+00  7.97895839e-02 -1.07274221e-06 -1.07274221e-06 -1.48748159e-18 
 4.88182716e-03  4.88182716e-03  2.35302263e+00  2.21107408e+00  9.00000000e+00  7.97654424e-02  1.07300592e-06  1.07300592e-06  1.48786446e-18 
 4.88211194e-03  4.88211194e-03  2.35237532e+00  2.21113324e+00  9.00000000e+00  7.97631794e-02 -1.07277891e-06 -1.07277891e-06 -1.48753247e-18 
 4.88218409e-03  4.88218409e-03  2.35221137e+00  2.21114823e+00  9.00000000e+00  7.97597152e-02  1.07315553e-06  1.07315553e-06  1.48807191e-18 
 4.88222870e-03  4.88222870e-03  2.35210999e+00  2.21115750e+00  9.00000000e+00  7.97613057e-02 -1.07309017e-06 -1.07309017e-06 -1.48796407e-18 
 4.88226401e-03  4.88226401e-03  2.35202976e+00  2.21116483e+00  9.00000000e+00  7.97584338e-02  1.07358768e-06  1.07358768e-06  1.48867116e-18 
 4.88230474e-03  4.88230474e-03  2.35193722e+00  2.21117329e+00  9.00000000e+00  7.97600850e-02 -1.07353674e-06 -1.07353674e-06 -1.48858329e-18 
 4.88234922e-03  4.88234922e-03  2.35183614e+00  2.21118253e+00  9.00000000e+00  7.97570676e-02  1.07398151e-06  1.07398151e-06  1.48921726e-18 
 4.88242804e-03  4.88242804e-03  2.35165708e+00  2.21119891e+00  9.00000000e+00  7.97581068e-02 -1.07382918e-06 -1.07382918e-06 -1.48898879e-18 
 4.88258566e-03  4.88258566e-03  2.35129901e+00  2.21123165e+00  9.00000000e+00  7.97532756e-02  1.07413897e-06  1.07413896e-06  1.48943559e-18 
 4.88290091e-03  4.88290091e-03  2.35058302e+00  2.21129714e+00  9.00000000e+00  7.97505237e-02 -1.07390768e-06 -1.07390768e-06 -1.48909763e-18 
 4.88353141e-03  4.88353141e-03  2.34915171e+00  2.21142810e+00  9.00000000e+00  7.97381158e-02  1.07417816e-06  1.07417816e-06  1.48948994e-18 
 4.88479240e-03  4.88479240e-03  2.34629179e+00  2.21169003e+00  9.00000000e+00  7.97202277e-02 -1.07392726e-06 -1.07392726e-06 -1.48912479e-18 
 4.88731439e-03  4.88731439e-03  2.34058268e+00  2.21221380e+00  9.00000000e+00  7.96776186e-02  1.07418795e-06  1.07418795e-06  1.48950351e-18 
 4.89055043e-03  4.89055043e-03  2.33327807e+00  2.21288574e+00  9.00000000e+00  7.96283514e-02 -1.07393306e-06 -1.07393306e-06 -1.48913283e-18 
 4.89455905e-03  4.89455905e-03  2.32426202e+00  2.21371790e+00  9.00000000e+00  7.95623964e-02  1.07419242e-06  1.07419242e-06  1.48950971e-18 
 4.89908222e-03  4.89908222e-03  2.31413163e+00  2.21465660e+00  9.00000000e+00  7.94931807e-02 -1.07393701e-06 -1.07393701e-06 -1.48913831e-18 
 4.90408222e-03  4.90408222e-03  2.30298614e+00  2.21569393e+00  9.00000000e+00  7.94121929e-02  1.07419601e-06  1.07419600e-06  1.48951468e-18 
 4.90908222e-03  4.90908222e-03  2.29189584e+00  2.21673090e+00  9.00000000e+00  7.93362018e-02 -1.07394022e-06 -1.07394022e-06 -1.48914276e-18 
 4.91408222e-03  4.91408222e-03  2.28086047e+00  2.21776752e+00  9.00000000e+00  7.92559933e-02  1.07419929e-06  1.07419929e-06  1.48951924e-18 
 4.91908222e-03  4.91908222e-03  2.26987975e+00  2.21880379e+00  9.00000000e+00  7.91807773e-02 -1.07394351e-06 -1.07394351e-06 -1.48914732e-18 
 4.92408222e-03  4.92408222e-03  2.25895340e+00  2.21983970e+00  9.00000000e+00  7.91013399e-02  1.07420258e-06  1.07420258e-06  1.48952380e-18 
 4.92908222e-03  4.92908222e-03  2.24808117e+00  2.22087527e+00  9.00000000e+00  7.90268912e-02 -1.07394680e-06 -1.07394680e-06 -1.48915188e-18 
 4.93408222e-03  4.93408222e-03  2.23726278e+00  2.22191048e+00  9.00000000e+00  7.89482174e-02  1.07420587e-06  1.07420587e-06  1.48952836e-18 
 4.93908222e-03  4.93908222e-03  2.22649797e+00  2.22294534e+00  9.00000000e+00  7.88745285e-02 -1.07395009e-06 -1.07395009e-06 -1.48915644e-18 
 4.94408222e-03  4.94408222e-03  2.21578647e+00  2.22397984e+00  9.00000000e+00  7.87966106e-02  1.07420916e-06  1.07420916e-06  1.48953292e-18 
 4.94908222e-03  4.94908222e-03  2.20512802e+00  2.22501400e+00  9.00000000e+00  7.87236739e-02 -1.07395337e-06 -1.07395337e-06 -1.48916100e-18 
 4.95408222e-03  4.95408222e-03  2.19452235e+00  2.22604780e+00  9.00000000e+00  7.86465044e-02  1.07421245e-06  1.07421245e-06  1.48953748e-18 
 4.95908222e-03  4.95908222e-03  2.18396921e+00  2.22708126e+00  9.00000000e+00  7.85743125e-02 -1.07395666e-06 -1.07395666e-06 -1.48916556e-18 
 4.96408222e-03  4.96408222e-03  2.17346833e+00  2.22811436e+00  9.00000000e+00  7.84978840e-02  1.07421573e-06  1.07421573e-06  1.48954204e-18 
 4.96908222e-03  4.96908222e-03  2.16301945e+00  2.22914711e+00  9.00000000e+00  7.84264294e-02 -1.07395995e-06 -1.07395995e-06 -1.48917011e-18 
 4.97408222e-03  4.97408222e-03  2.15262232e+00  2.23017951e+00  9.00000000e+00  7.83507346e-02  1.07421902e-06  1.07421902e-06  1.48954659e-18 
 4.97908222e-03  4.97908222e-03  2.14227668e+00  2.23121156e+00  9.00000000e+00  7.82800102e-02 -1.07396323e-06 -1.07396323e-06 -1.48917467e-18 
 4.98408222e-03  4.98408222e-03  2.13198228e+00  2.23224326e+00  9.00000000e+00  7.82050417e-02  1.07422231e-06  1.07422230e-06  1.48955115e-18 
 4.98908222e-03  4.98908222e-03  2.12173886e+00  2.23327461e+00  9.00000000e+00  7.81350401e-02 -1.07396652e-06 -1.07396652e-06 -1.48917923e-18 
 4.99408222e-03  4.99408222e-03  2.11154616e+00  2.23430561e+00  9.00000000e+00  7.80607908e-02  1.07422559e-06  1.07422559e-06  1.48955570e-18 
 4.99908222e-03  4.99908222e-03  2.10140395e+00  2.23533626e+00  9.00000000e+00  7.79915049e-02 -1.07396980e-06 -1.07396980e-06 -1.48918378e-18 
 5.00408222e-03  5.00408222e-03  2.09131196e+00  2.23636656e+00  9.00000000e+00  7.79179676e-02  1.07422888e-06  1.07422887e-06  1.48956026e-18 
 5.00908222e-03  5.00908222e-03  2.08126995e+00  2.23739651e+00  9.00000000e+00  7.78493903e-02 -1.07397309e-06 -1.07397309e-06 -1.48918833e-18 
 5.01408222e-03  5.01408222e-03  2.07127768e+00  2.23842611e+00  9.00000000e+00  7.77765580e-02  1.07423216e-06  1.07423216e-06  1.48956481e-18 
 5.01908222e-03  5.01908222e-03  2.06133489e+00  2.23945536e+00  9.00000000e+00  7.77086822e-02 -1.07397637e-06 -1.07397637e-06 -1.48919289e-18 
 5.02408222e-03  5.02408222e-03  2.05144134e+00  2.24048427e+00  9.00000000e+00  7.76365480e-02  1.07423544e-06  1.07423544e-06  1.48956937e-18 
 5.02908222e-03  5.02908222e-03  2.04159679e+00  2.24151282e+00  9.00000000e+00  7.75693668e-02 -1.07397966e-06 -1.07397966e-06 -1.48919744e-18 
 5.03408222e-03  5.03408222e-03  2.03180099e+00  2.24254102e+00  9.00000000e+00  7.74979236e-02  1.07423873e-06  1.07423873e-06  1.48957392e-18 
 5.03908222e-03  5.03908222e-03  2.02205370e+00  2.24356888e+00  9.00000000e+00  7.74314301e-02 -1.07398294e-06 -1.07398294e-06 -1.48920199e-18 
 5.04408222e-03  5.04408222e-03  2.01235469e+00  2.24459639e+00  9.00000000e+00  7.73606712e-02  1.07424201e-06  1.07424201e-06  1.48957847e-18 
 5.04908222e-03  5.04908222e-03  2.00270371e+00  2.24562354e+00  9.00000000e+00  7.72948586e-02 -1.07398622e-06 -1.07398622e-06 -1.48920655e-18 
 5.05408222e-03  5.05408222e-03  1.99310053e+00  2.24665036e+00  9.00000000e+00  7.72247771e-02  1.07424529e-06  1.07424529e-06  1.48958302e-18 
 5.05908222e-03  5.05908222e-03  1.98354490e+00  2.24767682e+00  9.00000000e+00  7.71596386e-02 -1.07398950e-06 -1.07398950e-06 -1.48921110e-18 
 5.06408222e-03  5.06408222e-03  1.97403660e+00  2.24870293e+00  9.00000000e+00  7.70902279e-02  1.07424857e-06  1.07424857e-06  1.48958757e-18 
 5.06908222e-03  5.06908222e-03  1.96457539e+00  2.24972870e+00  9.00000000e+00  7.70257569e-02 -1.07399279e-06 -1.07399278e-06 -1.48921565e-18 
 5.07408222e-03  5.07408222e-03  1.95516104e+00  2.25075412e+00  9.00000000e+00  7.69570103e-02  1.07425186e-06  1.07425185e-06  1.48959212e-18 
 5.07908222e-03  5.07908222e-03  1.94579331e+00  2.25177919e+00  9.00000000e+00  7.68932001e-02 -1.07399607e-06 -1.07399607e-06 -1.48922020e-18 
 5.08408222e-03  5.08408222e-03  1.93647197e+00  2.25280391e+00  9.00000000e+00  7.68251110e-02  1.07425514e-06  1.07425513e-06  1.48959667e-18 
 5.08908222e-03  5.08908222e-03  1.92719679e+00  2.25382829e+00  9.00000000e+00  7.67619552e-02 -1.07399935e-06 -1.07399935e-06 -1.48922475e-18 
 5.09408222e-03  5.09408222e-03  1.91796755e+00  2.25485232e+00  9.00000000e+00  7.66945170e-02  1.07425842e-06  1.07425842e-06  1.48960122e-18 
 5.09908222e-03  5.09908222e-03  1.90878402e+00  2.25587600e+00  9.00000000e+00  7.66320090e-02 -1.07400263e-06 -1.07400263e-06 -1.48922929e-18 
 5.10408222e-03  5.10408222e-03  1.89964597e+00  2.25689934e+00  9.00000000e+00  7.65652154e-02  1.07426170e-06  1.07426169e-06  1.48960577e-18 
 5.10908222e-03  5.10908222e-03  1.89055317e+00  2.25792233e+00  9.00000000e+00  7.65033488e-02 -1.07400591e-06 -1.07400591e-06 -1.48923384e-18 
 5.11408222e-03  5.11408222e-03  1.88150541e+00  2.25894497e+00  9.00000000e+00  7.64371933e-02  1.07426498e-06  1.07426497e-06  1.48961032e-18 
 5.11908222e-03  5.11908222e-03  1.87250245e+00  2.25996727e+00  9.00000000e+00  7.63759617e-02 -1.07400919e-06 -1.07400919e-06 -1.48923839e-18 
 5.12408222e-03  5.12408222e-03  1.86354408e+00  2.26098922e+00  9.00000000e+00  7.63104381e-02  1.07426825e-06  1.07426825e-06  1.48961486e-18 
 5.12908222e-03  5.12908222e-03  1.85463008e+00  2.26201083e+00  9.00000000e+00  7.62498352e-02 -1.07401247e-06 -1.07401246e-06 -1.48924293e-18 
 5.13408222e-03  5.13408222e-03  1.84576022e+00  2.26303209e+00  9.00000000e+00  7.61849372e-02  1.07427153e-06  1.07427153e-06  1.48961941e-18 
 5.13908222e-03  5.13908222e-03  1.83693429e+00  2.26405300e+00  9.00000000e+00  7.61249568e-02 -1.07401574e-06 -1.07401574e-06 -1.48924748e-18 
 5.14408222e-03  5.14408222e-03  1.82815207e+00  2.26507357e+00  9.00000000e+00  7.60606781e-02  1.07427481e-06  1.07427481e-06  1.48962396e-18 
