time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),@dled12_1[id]
6.06013559e-08,0.000272709887,1.00002233,9.0,4.4997396,8.52024825,0.708287268,0.00781196098
6.20604379e-08,0.000279245012,1.00002276,9.0,4.49997693,8.52024944,0.708287272,0.00781196217
6.4040606e-08,0.000288112452,1.00002335,9.0,4.50009747,8.52024985,0.708287273,0.00781196258
6.69085929e-08,0.000300952011,1.0000242,9.0,4.50014277,8.52024994,0.708287274,0.00781196266
7.15732393e-08,0.000321825786,1.00002558,9.0,4.50015765,8.52024994,0.708287274,0.00781196267
7.46354164e-08,0.000335522833,1.00002649,9.0,4.50016395,8.52024994,0.708287274,0.00781196267
7.73424196e-08,0.000347627994,1.00002729,9.0,4.50016998,8.52024994,0.708287274,0.00781196267
8.09054815e-08,0.000363557675,1.00002835,9.0,4.50017794,8.52024994,0.708287274,0.00781196267
8.4145725e-08,0.000378040891,1.00002931,9.0,4.50018518,8.52024994,0.708287274,0.00781196267
8.80016243e-08,0.000395272678,1.00003045,9.0,4.5001938,8.52024994,0.708287274,0.00781196267
9.25012643e-08,0.000415378179,1.00003178,9.0,4.50020385,8.52024994,0.708287274,0.00781196267
9.74369187e-08,0.00043743003,1.00003324,9.0,4.50021488,8.52024994,0.708287274,0.00781196267
1.0272262e-07,0.000461046249,1.00003481,9.0,4.50022668,8.52024994,0.708287274,0.00781196267
1.11275696e-07,0.00049926812,1.00003734,9.0,4.50024579,8.52024994,0.708287274,0.00781196267
1.20449103e-07,0.000540279077,1.00004005,9.0,4.5002663,8.52024994,0.708287274,0.00781196267
1.28970835e-07,0.000578398147,1.00004256,9.0,4.50028536,8.52024994,0.708287274,0.00781196267
1.37993894e-07,0.000618786269,1.00004522,9.0,4.50030555,8.52024994,0.708287274,0.00781196267
1.5168451e-07,0.000680123093,1.00004926,9.0,4.50033621,8.52024994,0.708287274,0.00781196267
1.67316077e-07,0.00075023729,1.00005385,9.0,4.50037126,8.52024994,0.708287274,0.00781196267
1.83233427e-07,0.000821712297,1.00005853,9.0,4.500407,8.52024994,0.708287274,0.00781196267
1.98232548e-07,0.000889121725,1.00006293,9.0,4.5004407,8.52024994,0.708287274,0.00781196267
2.17418471e-07,0.000975400478,1.00006856,9.0,4.50048384,8.52024994,0.708287274,0.00781196267
2.4172524e-07,0.00108475209,1.00007571,9.0,4.50053851,8.52024994,0.708287274,0.00781196267
2.66025261e-07,0.00119409536,1.00008285,9.0,4.50059318,8.52024994,0.708287274,0.00781196267
2.90148072e-07,0.00130265025,1.00008995,9.0,4.50064746,8.52024994,0.708287274,0.00781196267
3.16786944e-07,0.00142253153,1.00009779,9.0,4.5007074,8.52024994,0.708287274,0.00781196267
3.47637805e-07,0.00156136877,1.00010687,9.0,4.50077682,8.52024994,0.708287274,0.00781196267
3.80020839e-07,0.00170710033,1.00011642,9.0,4.50084968,8.52024994,0.708287274,0.00781196267
4.19771034e-07,0.00188598345,1.00012814,9.0,4.50093913,8.52024994,0.708287274,0.00781196267
4.64228797e-07,0.00208604768,1.00014125,9.0,4.50103916,8.52024994,0.708287274,0.00781196267
5.10449135e-07,0.00229403887,1.00015488,9.0,4.50114315,8.52024994,0.708287274,0.00781196267
5.76485314e-07,0.00259119194,1.00017436,9.0,4.50129173,8.52024994,0.708287274,0.00781196267
6.60963449e-07,0.00297131418,1.0001993,9.0,4.50148179,8.52024994,0.708287274,0.00781196267
7.68395216e-07,0.00345469155,1.00023101,9.0,4.50172348,8.52024994,0.708287274,0.00781196267
9.02939951e-07,0.00406001632,1.00027073,9.0,4.50202614,8.52024994,0.708287274,0.00781196267
1.09498946e-06,0.00492397473,1.00032744,9.0,4.50245812,8.52024994,0.708287274,0.00781196267
1.20350556e-06,0.00541210495,1.00035949,9.0,4.50270219,8.52024994,0.708287274,0.00781196267
1.26005835e-06,0.00566647811,1.0003762,9.0,4.50282938,8.52024994,0.708287274,0.00781196267
1.29450247e-06,0.00582139868,1.00038637,9.0,4.50290684,8.52024994,0.708287274,0.00781196267
1.32877225e-06,0.00597552439,1.00039649,9.0,4.5029839,8.52024994,0.708287274,0.00781196267
1.37564089e-06,0.00618629091,1.00041033,9.0,4.50308928,8.52024994,0.708287274,0.00781196267
1.42562666e-06,0.00641104849,1.00042509,9.0,4.50320166,8.52024994,0.708287274,0.00781196267
1.45264118e-06,0.00653250817,1.00043306,9.0,4.50326239,8.52024994,0.708287274,0.00781196267
1.47779118e-06,0.00664558149,1.00044049,9.0,4.50331893,8.52024994,0.708287274,0.00781196267
1.50298324e-06,0.00675884251,1.00044792,9.0,4.50337556,8.52024994,0.708287274,0.00781196267
1.52551487e-06,0.00686014252,1.00045457,9.0,4.50342621,8.52024994,0.708287274,0.00781196267
1.55177491e-06,0.00697820629,1.00046232,9.0,4.50348524,8.52024994,0.708287274,0.00781196267
1.57898304e-06,0.00710053478,1.00047035,9.0,4.50354641,8.52024994,0.708287274,0.00781196267
1.61791396e-06,0.00727557321,1.00048184,9.0,4.50363392,8.52024994,0.708287274,0.00781196267
1.65018866e-06,0.00742068757,1.00049136,9.0,4.50370648,8.52024994,0.708287274,0.00781196267
1.68090671e-06,0.00755880467,1.00050042,9.0,4.50377554,8.52024994,0.708287274,0.00781196267
1.71661197e-06,0.0077193463,1.00051096,9.0,4.50385581,8.52024994,0.708287274,0.00781196267
1.75629434e-06,0.00789776936,1.00052267,9.0,4.50394502,8.52024994,0.708287274,0.00781196267
1.79670596e-06,0.00807946849,1.0005346,9.0,4.50403587,8.52024994,0.708287274,0.00781196267
1.83346945e-06,0.00824476111,1.00054545,9.0,4.50411852,8.52024994,0.708287274,0.00781196267
1.87439518e-06,0.00842876232,1.00055753,9.0,4.50421052,8.52024994,0.708287274,0.00781196267
1.91964831e-06,0.00863221225,1.00057089,9.0,4.50431224,8.52024994,0.708287274,0.00781196267
1.97926761e-06,0.00890023819,1.00058849,9.0,4.50444626,8.52024994,0.708287274,0.00781196267
2.01882863e-06,0.00907808278,1.00060016,9.0,4.50453518,8.52024994,0.708287274,0.00781196267
2.05903006e-06,0.00925880134,1.00061203,9.0,4.50462554,8.52024994,0.708287274,0.00781196267
2.10346112e-06,0.00945852861,1.00062514,9.0,4.5047254,8.52024994,0.708287274,0.00781196267
2.15583745e-06,0.00969396625,1.0006406,9.0,4.50484312,8.52024994,0.708287274,0.00781196267
2.20832008e-06,0.00992987675,1.00065609,9.0,4.50496108,8.52024994,0.708287274,0.00781196267
2.27457928e-06,0.0102277066,1.00067564,9.0,4.50510999,8.52024994,0.708287274,0.00781196267
2.35554253e-06,0.0105916192,1.00069954,9.0,4.50529195,8.52024994,0.708287274,0.00781196267
2.42185521e-06,0.0108896706,1.00071911,9.0,4.50544097,8.52024994,0.708287274,0.00781196267
2.49334455e-06,0.0112109779,1.00074021,9.0,4.50560163,8.52024994,0.708287274,0.00781196267
2.56977604e-06,0.0115544839,1.00076277,9.0,4.50577338,8.52024994,0.708287274,0.00781196267
2.67289205e-06,0.0120178959,1.0007932,9.0,4.50600509,8.52024994,0.708287274,0.00781196267
2.75561859e-06,0.0123896579,1.00081761,9.0,4.50619097,8.52024994,0.708287274,0.00781196267
2.8540963e-06,0.0128321838,1.00084668,9.0,4.50641223,8.52024994,0.708287274,0.00781196267
2.96569281e-06,0.0133336356,1.00087961,9.0,4.50666296,8.52024994,0.708287274,0.00781196267
3.14653133e-06,0.0141461634,1.00093298,9.0,4.50706922,8.52024994,0.708287274,0.00781196267
3.31575643e-06,0.0149064439,1.00098292,9.0,4.50744936,8.52024994,0.708287274,0.00781196267
3.49416911e-06,0.0157079315,1.00103557,9.0,4.50785011,8.52024994,0.708287274,0.00781196267
3.69990648e-06,0.0166320818,1.00109629,9.0,4.50831218,8.52024994,0.708287274,0.00781196267
3.9402945e-06,0.017711759,1.00116723,9.0,4.50885202,8.52024994,0.708287274,0.00781196267
4.31796979e-06,0.0194077851,1.00127868,9.0,4.50970004,8.52024994,0.708287274,0.00781196267
4.65898489e-06,0.0209389061,1.00137931,9.0,4.5104656,8.52024994,0.708287274,0.00781196267
5e-06,0.0224697662,1.00147993,9.0,4.51123103,8.52024994,0.708287274,0.00781196267
5.06820302e-06,0.0227759017,1.00150006,9.0,4.5113841,8.52024994,0.708287274,0.00781196267
5.20460906e-06,0.0233881517,1.00154031,9.0,4.51169022,8.52024994,0.708287274,0.00781196267
5.47742115e-06,0.0246125266,1.0016208,9.0,4.51230241,8.52024994,0.708287274,0.00781196267
6.02304532e-06,0.0270607754,1.0017818,9.0,4.51352654,8.52024994,0.708287274,0.00781196267
7.11429367e-06,0.0319552697,1.00210376,9.0,4.51597379,8.52024994,0.708287274,0.00781196267
8.55702081e-06,0.0384221277,1.00252938,9.0,4.51920722,8.52024994,0.708287274,0.00781196267
1.14424751e-05,0.051341859,1.00338048,9.0,4.52566709,8.52024994,0.708287274,0.00781196267
1.64424751e-05,0.0736854702,1.00485485,9.0,4.53683891,8.52024994,0.708287274,0.00781196267
2.14424751e-05,0.0959732924,1.00632865,9.0,4.54798283,8.52024994,0.708287274,0.00781196267
2.64424751e-05,0.118205465,1.0078019,9.0,4.55909893,8.52024994,0.708287274,0.00781196267
3.14424751e-05,0.140382126,1.00927458,9.0,4.57018727,8.52024994,0.708287274,0.00781196267
3.64424751e-05,0.162503416,1.0107467,9.0,4.58124793,8.52024994,0.708287274,0.00781196267
4.14424751e-05,0.184569472,1.01221826,9.0,4.59228097,8.52024994,0.708287274,0.00781196267
4.64424751e-05,0.206580431,1.01368926,9.0,4.60328646,8.52024994,0.708287274,0.00781196267
5.14424751e-05,0.228536432,1.0151597,9.0,4.61426447,8.52024994,0.708287274,0.00781196267
5.64424751e-05,0.250437612,1.01662958,9.0,4.62521507,8.52024994,0.708287274,0.00781196267
6.14424751e-05,0.272284108,1.0180989,9.0,4.63613833,8.52024994,0.708287274,0.00781196267
6.64424751e-05,0.294076056,1.01956766,9.0,4.64703432,8.52024994,0.708287274,0.00781196267
7.14424751e-05,0.315813592,1.02103585,9.0,4.6579031,8.52024994,0.708287274,0.00781196267
7.64424751e-05,0.337496852,1.02250349,9.0,4.66874474,8.52024994,0.708287274,0.00781196267
8.14424751e-05,0.359125972,1.02397057,9.0,4.67955931,8.52024994,0.708287274,0.00781196267
8.64424751e-05,0.380701088,1.0254371,9.0,4.69034688,8.52024994,0.708287274,0.00781196267
9.14424751e-05,0.402222333,1.02690306,9.0,4.70110752,8.52024994,0.708287274,0.00781196267
9.64424751e-05,0.423689842,1.02836847,9.0,4.71184128,8.52024994,0.708287274,0.00781196267
0.000101442475,0.445103749,1.02983331,9.0,4.72254825,8.52024994,0.708287274,0.00781196267
0.000106442475,0.466464189,1.0312976,9.0,4.73322848,8.52024994,0.708287274,0.00781196267
0.000111442475,0.487771295,1.03276134,9.0,4.74388204,8.52024994,0.708287274,0.00781196267
0.000116442475,0.509025199,1.03422451,9.0,4.75450901,8.52024994,0.708287274,0.00781196267
0.000121442475,0.530226036,1.03568713,9.0,4.76510944,8.52024994,0.708287274,0.00781196267
0.000126442475,0.551373936,1.0371492,9.0,4.7756834,8.52024994,0.708287274,0.00781196267
0.000131442475,0.572469032,1.0386107,9.0,4.78623096,8.52024994,0.708287274,0.00781196267
0.000136442475,0.593511455,1.04007166,9.0,4.79675218,8.52024994,0.708287274,0.00781196267
0.000141442475,0.614501335,1.04153205,9.0,4.80724713,8.52024994,0.708287274,0.00781196267
0.000143358448,0.622530642,1.04209152,9.0,4.81126179,8.52024994,0.708287274,0.00781196267
0.000144588036,0.627679443,1.04245052,9.0,4.81383619,8.52024994,0.708287274,0.00781196267
0.00014532127,0.630748307,1.04266459,9.0,4.81537063,8.52024994,0.708287274,0.00781196267
0.000145836595,0.63290446,1.04281503,9.0,4.8164487,8.52024994,0.708287274,0.00781196267
0.000146273726,0.634733014,1.04294264,9.0,4.81736298,8.52024994,0.708287274,0.00781196267
0.000146404158,0.635278543,1.04298071,9.0,4.81763575,8.52024994,0.708287274,0.00781196267
0.000146444059,0.635445422,1.04299236,9.0,4.81771919,8.52024994,0.708287274,0.00781196267
0.000146479175,0.635592283,1.04300261,9.0,4.81779262,8.52024994,0.708287274,0.00781196267
0.000146504739,0.635699194,1.04301007,9.0,4.81784607,8.52024994,0.708287274,0.00781196267
0.000146534584,0.635824009,1.04301878,9.0,4.81790848,8.52024994,0.708287274,0.00781196267
0.000146571864,0.635979919,1.04302967,9.0,4.81798643,8.52024994,0.708287274,0.00781196267
0.000146626503,0.636208413,1.04304562,9.0,4.81810068,8.52024994,0.708287274,0.00781196267
0.00014673578,0.636665384,1.04307751,9.0,4.81832917,8.52024994,0.708287274,0.00781196267
0.000146954334,0.63757925,1.04314131,9.0,4.8187861,8.52024994,0.708287274,0.00781196267
0.000147391441,0.639406683,1.0432689,9.0,4.81969982,8.52024994,0.708287274,0.00781196267
0.000148265657,0.643060352,1.04352407,9.0,4.82152666,8.52024994,0.708287274,0.00781196267
0.000150014087,0.650362899,1.04403436,9.0,4.82517793,8.52024994,0.708287274,0.00781196267
0.000153412093,0.664536863,1.04502588,9.0,4.83226492,8.52024994,0.708287274,0.00781196267
0.000158412093,0.68534943,1.0464844,9.0,4.84267122,8.52024994,0.708287274,0.00781196267
0.000163412093,0.706110027,1.04794236,9.0,4.85305153,8.52024994,0.708287274,0.00781196267
0.000168412093,0.726818788,1.04939976,9.0,4.86340592,8.52024994,0.708287274,0.00781196267
0.000173412093,0.747475843,1.05085661,9.0,4.87373445,8.52024994,0.708287274,0.00781196267
0.000178412093,0.768081322,1.05231291,9.0,4.8840372,8.52024994,0.708287274,0.00781196267
0.000183412093,0.788635353,1.05376866,9.0,4.89431423,8.52024994,0.708287274,0.00781196267
0.000188412093,0.809138065,1.05522385,9.0,4.9045656,8.52024994,0.708287274,0.00781196267
0.000193412093,0.829589586,1.05667849,9.0,4.91479137,8.52024994,0.708287274,0.00781196267
0.000198412093,0.849990045,1.05813257,9.0,4.92499161,8.52024994,0.708287274,0.00781196267
0.000203412093,0.870339567,1.05958611,9.0,4.93516638,8.52024994,0.708287274,0.00781196267
0.000208412093,0.890638281,1.06103909,9.0,4.94531575,8.52024994,0.708287274,0.00781196267
0.000213412093,0.910886314,1.06249152,9.0,4.95543977,8.52024994,0.708287274,0.00781196267
0.000218412093,0.931083791,1.0639434,9.0,4.96553852,8.52024994,0.708287274,0.00781196267
0.000223412093,0.95123084,1.06539473,9.0,4.97561206,8.52024994,0.708287274,0.00781196267
0.000228094617,0.970053031,1.06675341,9.0,4.98502316,8.52024994,0.708287274,0.00781196267
0.000233094617,0.990102779,1.06820367,9.0,4.99504805,8.52024994,0.708287274,0.00781196267
0.000238094617,1.01010247,1.06965339,9.0,5.0050479,8.52024994,0.708287274,0.00781196267
0.000243094617,1.03005222,1.07110255,9.0,5.01502279,8.52024994,0.708287274,0.00781196267
0.000248094617,1.04995215,1.07255117,9.0,5.02497276,8.52024994,0.708287274,0.00781196267
0.000253094617,1.0698024,1.07399923,9.0,5.0348979,8.52024994,0.708287274,0.00781196267
0.000258094617,1.08960308,1.07544675,9.0,5.04479825,8.52024994,0.708287274,0.00781196267
0.000263094617,1.10935433,1.07689372,9.0,5.05467388,8.52024994,0.708287274,0.00781196267
0.000268094617,1.12905625,1.07834014,9.0,5.06452485,8.52024994,0.708287274,0.00781196267
0.000273094617,1.14870898,1.07978601,9.0,5.07435123,8.52024994,0.708287274,0.00781196267
0.000278094617,1.16831264,1.08123133,9.0,5.08415307,8.52024994,0.708287274,0.00781196267
0.000283094617,1.18786735,1.08267611,9.0,5.09393043,8.52024994,0.708287274,0.00781196267
0.000288094617,1.20737323,1.08412034,9.0,5.10368338,8.52024994,0.708287274,0.00781196267
0.000293094617,1.2268304,1.08556402,9.0,5.11341198,8.52024994,0.708287274,0.00781196267
0.000298094617,1.246239,1.08700715,9.0,5.12311629,8.52024994,0.708287274,0.00781196267
0.000303094617,1.26559913,1.08844974,9.0,5.13279637,8.52024994,0.708287274,0.00781196267
0.000306636244,1.27928315,1.08947124,9.0,5.13963838,8.52024994,0.708287274,0.00781196267
0.000309265946,1.28942804,1.09022954,9.0,5.14471083,8.52024994,0.708287274,0.00781196267
0.000310033445,1.29044081,1.09045082,9.0,0.0743246444,0.00424189575,0.00424189575,6.02406138e-15
0.000310305011,1.29011005,1.09052912,9.0,0.0702505568,-0.00419030012,-0.00419030011,-5.68594842e-15
0.000310398425,1.28999629,1.09055605,9.0,0.0741851398,0.00408538531,0.0040853853,5.79647149e-15
0.000310409247,1.28998311,1.09055917,9.0,0.0710695538,-0.0032334913,-0.00323349129,-4.40865078e-15
0.000310413555,1.28997787,1.09056041,9.0,0.0724394377,0.00194224419,0.00194224419,2.72207566e-15
0.000310414312,1.28997694,1.09056063,9.0,0.0728308388,-0.000202244259,-0.000202244259,-2.80131853e-16
0.000310414634,1.28997655,1.09056072,9.0,0.0724502867,0.000223728219,0.000223728219,3.1060212e-16
0.000310414998,1.28997611,1.09056083,9.0,0.0724164326,0.000147733944,0.000147733944,2.05014877e-16
0.000310415332,1.2899757,1.09056092,9.0,0.0723631613,0.000100598049,0.000100598049,1.39567412e-16
0.000310415754,1.28997519,1.09056105,9.0,0.0723286863,6.41219399e-05,6.41219399e-05,8.89437818e-17
0.000310416265,1.28997457,1.09056119,9.0,0.0723003254,3.62097508e-05,3.62097508e-05,5.02191167e-17
0.000310416981,1.28997369,1.0905614,9.0,0.0722810186,1.6106319e-05,1.6106319e-05,2.23353491e-17
0.000310417695,1.28997283,1.0905616,9.0,0.0722717442,7.19690579e-06,7.19690578e-06,9.97979008e-18
0.000310418728,1.28997157,1.0905619,9.0,0.0722670197,1.99493645e-06,1.99493645e-06,2.76625668e-18
0.00031041992,1.28997012,1.09056225,9.0,0.0722651371,5.05858534e-07,5.05858533e-07,7.01437541e-19
0.000310422013,1.28996757,1.09056285,9.0,0.0722649211,-8.96756999e-08,-8.96756997e-08,-1.24346425e-19
0.000310425562,1.28996325,1.09056387,9.0,0.072264667,7.37809774e-08,7.37809773e-08,1.02306521e-19
0.000310432658,1.2899546,1.09056592,9.0,0.0722648455,-7.10616526e-08,-7.10616525e-08,-9.85357615e-20
0.000310446851,1.28993732,1.09057001,9.0,0.0722644823,7.06679034e-08,7.06679033e-08,9.79898544e-20
0.000310462906,1.28991777,1.09057464,9.0,0.072264586,-7.00447545e-08,-7.00447544e-08,-9.71257072e-20
0.000310478011,1.28989938,1.09057899,9.0,0.0722642147,7.00778598e-08,7.00778597e-08,9.71716851e-20
0.000310492153,1.28988216,1.09058307,9.0,0.0722643344,-6.97252502e-08,-6.97252501e-08,-9.66826752e-20
0.000310506357,1.28986487,1.09058717,9.0,0.0722639719,6.99998651e-08,6.9999865e-08,9.70635358e-20
0.000310520678,1.28984743,1.09059129,9.0,0.0722640887,-6.98424234e-08,-6.98424233e-08,-9.68451502e-20
0.000310535136,1.28982983,1.09059546,9.0,0.0722637256,7.02587848e-08,7.02587847e-08,9.74225603e-20
0.000310549517,1.28981231,1.09059961,9.0,0.07226384,-7.02057229e-08,-7.02057228e-08,-9.73489097e-20
0.000310563921,1.28979478,1.09060376,9.0,0.0722634795,7.06989537e-08,7.06989536e-08,9.80329095e-20
0.000310578282,1.28977729,1.0906079,9.0,0.0722635919,-7.07009828e-08,-7.07009827e-08,-9.80356484e-20
0.00031059268,1.28975976,1.09061205,9.0,0.0722632336,7.12322771e-08,7.1232277e-08,9.87724292e-20
0.000310607054,1.28974226,1.0906162,9.0,0.0722633437,-7.12593543e-08,-7.12593542e-08,-9.88098992e-20
0.00031062145,1.28972474,1.09062035,9.0,0.0722629876,7.18061815e-08,7.18061814e-08,9.95682195e-20
0.000310635826,1.28970723,1.09062449,9.0,0.0722630955,-7.18413115e-08,-7.18413114e-08,-9.96168545e-20
0.000310650219,1.28968971,1.09062864,9.0,0.0722627417,7.23907095e-08,7.23907094e-08,1.00378741e-19
0.000310664597,1.28967221,1.09063279,9.0,0.0722628473,-7.24240571e-08,-7.2424057e-08,-1.00424903e-19
0.000310681557,1.28965156,1.09063768,9.0,0.0722624736,7.2925354e-08,7.29253539e-08,1.01120092e-19
0.00031070051,1.28962849,1.09064314,9.0,0.0722625381,-7.28839975e-08,-7.28839974e-08,-1.01062667e-19
0.000310723203,1.28960086,1.09064968,9.0,0.0722621167,7.3319612e-08,7.33196119e-08,1.0166678e-19
0.000310749247,1.28956916,1.09065719,9.0,0.072262119,-7.32160852e-08,-7.32160851e-08,-1.01523147e-19
0.00031078159,1.28952979,1.09066651,9.0,0.0722616159,7.35960168e-08,7.35960167e-08,1.0205005e-19
0.000310821311,1.28948144,1.09067797,9.0,0.0722614999,-7.34378041e-08,-7.3437804e-08,-1.01830588e-19
0.000310874681,1.28941648,1.09069335,9.0,0.0722608169,7.37683448e-08,7.37683447e-08,1.02289004e-19
0.000310948452,1.28932669,1.09071462,9.0,0.0722604081,-7.35638059e-08,-7.35638058e-08,-1.02005305e-19
0.000311065747,1.28918394,1.09074843,9.0,0.0722591769,7.38541479e-08,7.38541478e-08,1.02407981e-19
0.000311279702,1.2889236,1.09081012,9.0,0.0722575648,-7.36149538e-08,-7.36149537e-08,-1.02076228e-19
0.000311707613,1.28840309,1.09093347,9.0,0.0722536691,7.38812696e-08,7.38812695e-08,1.02445589e-19
0.000312563436,1.28736273,1.09118018,9.0,0.072246555,-7.36285024e-08,-7.36285023e-08,-1.02095014e-19
0.000314275081,1.28528465,1.09167354,9.0,0.0722316729,7.38880408e-08,7.38880407e-08,1.02454978e-19
0.000317698371,1.28113908,1.09266006,9.0,0.072202656,-7.36318872e-08,-7.36318871e-08,-1.02099708e-19
0.000322698371,1.27510938,1.09410051,9.0,0.0721599011,7.38899413e-08,7.38899412e-08,1.02457613e-19
0.000327698371,1.26910954,1.09554041,9.0,0.0721178055,-7.36334319e-08,-7.36334318e-08,-1.0210185e-19
0.000332698371,1.26313942,1.09697977,9.0,0.0720754713,7.38914859e-08,7.38914858e-08,1.02459755e-19
0.000337698371,1.25719887,1.09841858,9.0,0.0720337942,-7.36349764e-08,-7.36349763e-08,-1.02103991e-19
0.000342698371,1.25128774,1.09985685,9.0,0.0719918765,7.38930303e-08,7.38930302e-08,1.02461897e-19
0.000347698371,1.24540588,1.10129458,9.0,0.0719506139,-7.36365206e-08,-7.36365205e-08,-1.02106133e-19
0.000352698371,1.23955315,1.10273176,9.0,0.0719091086,7.38945744e-08,7.38945743e-08,1.02464038e-19
0.000357698371,1.23372941,1.1041684,9.0,0.0718682563,-7.36380647e-08,-7.36380646e-08,-1.02108274e-19
0.000362698371,1.2279345,1.1056045,9.0,0.0718271592,7.38961184e-08,7.38961183e-08,1.02466179e-19
0.000367698371,1.2221683,1.10704005,9.0,0.0717867131,-7.36396086e-08,-7.36396085e-08,-1.02110415e-19
0.000372698371,1.21643065,1.10847506,9.0,0.0717460203,7.38976622e-08,7.38976621e-08,1.02468319e-19
0.000377698371,1.21072142,1.10990953,9.0,0.0717059764,-7.36411523e-08,-7.36411522e-08,-1.02112555e-19
0.000382698371,1.20504046,1.11134346,9.0,0.0716656838,7.38992058e-08,7.38992057e-08,1.0247046e-19
0.000387698371,1.19938764,1.11277684,9.0,0.0716260382,-7.36426959e-08,-7.36426958e-08,-1.02114695e-19
0.000392698371,1.19376281,1.11420969,9.0,0.0715861419,7.39007493e-08,7.39007492e-08,1.024726e-19
0.000397698371,1.18816583,1.11564199,9.0,0.0715468906,-7.36442392e-08,-7.36442391e-08,-1.02116835e-19
0.000402698371,1.18259658,1.11707375,9.0,0.0715073866,7.39022925e-08,7.39022924e-08,1.0247474e-19
0.000407698371,1.17705491,1.11850497,9.0,0.0714685257,-7.36457823e-08,-7.36457822e-08,-1.02118975e-19
0.000412698371,1.17154068,1.11993565,9.0,0.0714294102,7.39038355e-08,7.39038354e-08,1.02476879e-19
0.000417698371,1.16605376,1.12136579,9.0,0.0713909358,-7.36473252e-08,-7.36473251e-08,-1.02121115e-19
0.000422698371,1.16059401,1.12279539,9.0,0.071352205,7.39053784e-08,7.39053783e-08,1.02479019e-19
0.000427698371,1.1551613,1.12422445,9.0,0.0713141133,-7.3648868e-08,-7.36488679e-08,-1.02123254e-19
0.000432698371,1.1497555,1.12565297,9.0,0.0712757632,7.3906921e-08,7.39069209e-08,1.02481158e-19
0.000437698371,1.14437647,1.12708095,9.0,0.0712380505,-7.36504105e-08,-7.36504104e-08,-1.02125393e-19
0.000442698371,1.13902408,1.1285084,9.0,0.0712000775,7.39084635e-08,7.39084634e-08,1.02483297e-19
0.000447698371,1.13369819,1.1299353,9.0,0.0711627399,-7.36519529e-08,-7.36519528e-08,-1.02127531e-19
0.000452698371,1.12839868,1.13136167,9.0,0.0711251402,7.39100057e-08,7.39100056e-08,1.02485435e-19
0.000457698371,1.12312542,1.1327875,9.0,0.071088174,-7.36534951e-08,-7.3653495e-08,-1.0212967e-19
0.000462698371,1.11787827,1.13421279,9.0,0.0710509439,7.39115478e-08,7.39115477e-08,1.02487573e-19
0.000467698371,1.11265711,1.13563754,9.0,0.0710143456,-7.3655037e-08,-7.36550369e-08,-1.02131808e-19
0.000472698371,1.10746181,1.13706176,9.0,0.0709774814,7.39130897e-08,7.39130896e-08,1.02489711e-19
0.000477698371,1.10229223,1.13848544,9.0,0.0709412472,-7.36565788e-08,-7.36565787e-08,-1.02133946e-19
0.000482698371,1.09714826,1.13990859,9.0,0.0709047454,7.39146313e-08,7.39146312e-08,1.02491849e-19
