time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.0534589152,7.99239647,-18.7766905,0.00745935942,-18.7752251,7.99194765,-18.779557,0.823905675,0.415526532,7.99999196,8.0,0.0,1.23586211,-4.75191208e-08,4.48817082e-06,0.000196905321,7.19521672e-08
0.0535589152,7.99109035,-19.0745979,0.0147341262,-19.0761023,7.99154478,-19.0717692,0.823864982,0.419093317,7.99999155,8.0,0.0,1.2358006,-1.4693508e-08,-4.54429232e-06,-0.000196960986,6.25851807e-08
0.0536589152,7.99239644,-19.3596207,0.00816507778,-19.3581538,7.99194751,-19.3624857,0.823905747,0.415875135,7.99999196,8.0,0.0,1.23586217,-4.43008395e-08,4.48928254e-06,0.000196905523,7.09891135e-08
0.0537589152,7.9910905,-19.6195981,0.015066684,-19.6211011,7.99154465,-19.6167681,0.823865005,0.419256956,7.99999155,8.0,0.0,1.23580062,-1.3209304e-08,-4.54157224e-06,-0.00019695736,6.21905309e-08
0.0538589152,7.99239642,-19.866153,0.00884532594,-19.8646848,7.99194738,-19.8690167,0.823905817,0.416211048,7.99999196,8.0,0.0,1.23586223,-4.12072952e-08,4.49039731e-06,0.000196905736,7.00733184e-08
0.0539589152,7.99109066,-20.0871627,0.0154117775,-20.0886644,7.99154455,-20.0843314,0.82386503,0.41942673,7.99999155,8.0,0.0,1.23580063,-1.16700088e-08,-4.53886335e-06,-0.000196953754,6.17837205e-08
0.0540589152,7.99239643,-20.2942885,0.00950393805,-20.2928189,7.99194728,-20.2971509,0.823905884,0.416536171,7.99999196,8.0,0.0,1.23586229,-3.82196989e-08,4.49151509e-06,0.000196905959,6.91981927e-08
0.0541589152,7.99109084,-20.4754466,0.0157684767,-20.4769469,7.99154446,-20.472614,0.823865059,0.419602177,7.99999155,8.0,0.0,1.23580066,-1.00798033e-08,-4.5361633e-06,-0.000196950163,6.13661175e-08
0.0542589152,7.99239646,-20.6423375,0.0101441608,-20.6408666,7.9919472,-20.6451985,0.823905951,0.416852114,7.99999196,8.0,0.0,1.23586234,-3.53222115e-08,4.49263564e-06,0.000196906191,6.83582501e-08
0.0543589152,7.99109104,-20.7829174,0.0161360036,-20.7844162,7.99154439,-20.7800834,0.82386509,0.419782909,7.99999155,8.0,0.0,1.23580068,-8.44216959e-09,-4.53347007e-06,-0.000196946583,6.09388893e-08
0.0544589152,7.99239651,-20.9089264,0.0107687757,-20.9074542,7.99194713,-20.9117861,0.823906017,0.417160256,7.99999196,8.0,0.0,1.2358624,-3.25013204e-08,4.49375858e-06,0.00019690643,6.75488726e-08
0.0545589152,7.99109126,-21.0083616,0.0165137207,-21.009859,7.99154434,-21.0055262,0.823865124,0.41996861,7.99999155,8.0,0.0,1.23580071,-6.7599463e-09,-4.53078184e-06,-0.000196943013,6.05030201e-08
0.0546589152,7.99239658,-21.0930031,0.0113801967,-21.0915296,7.99194709,-21.0958615,0.823906083,0.417461792,7.99999196,8.0,0.0,1.23586246,-2.97453449e-08,4.49488339e-06,0.000196906675,6.67661279e-08
0.0547589152,7.9910915,-21.1508895,0.0169011232,-21.1523854,7.99154431,-21.1480527,0.823865161,0.420159025,7.99999155,8.0,0.0,1.23580074,-5.03536445e-09,-4.52809694e-06,-0.000196939449,6.00593249e-08
0.0548589152,7.99239667,-21.1938411,0.0119805511,-21.1923664,7.99194707,-21.1966983,0.823906148,0.417757774,7.99999196,8.0,0.0,1.23586252,-2.70440344e-08,4.49600947e-06,0.000196906922,6.60066241e-08
0.0549589152,7.99109176,-21.2099386,0.0172978354,-21.211433,7.99154431,-21.2071004,0.823865201,0.420353967,7.99999155,8.0,0.0,1.23580078,-3.27006421e-09,-4.52541382e-06,-0.000196935888,5.96084574e-08
0.0550589152,7.99239678,-21.2110426,0.0125717471,-21.2095666,7.99194706,-21.2138985,0.823906214,0.418049146,7.99999196,8.0,0.0,1.23586259,-2.43882338e-08,4.49713618e-06,0.000196907171,6.52673926e-08
0.0551589152,7.99109204,-21.1852758,0.0177036119,-21.1867688,7.99154432,-21.1824363,0.823865243,0.420553311,7.99999155,8.0,0.0,1.23580082,-1.46509311e-09,-4.522731e-06,-0.000196932327,5.91509144e-08
0.0552589152,7.99239691,-21.1445395,0.0131555324,-21.1430623,7.99194708,-21.1473942,0.823906281,0.418336772,7.99999196,8.0,0.0,1.23586265,-2.17695975e-08,4.49826284e-06,0.00019690742,6.45457907e-08
0.0553589152,7.99109235,-21.0769986,0.0181183422,-21.0784901,7.99154435,-21.0741577,0.823865288,0.420756997,7.99999155,8.0,0.0,1.23580087,3.79115116e-10,-4.52004698e-06,-0.000196928764,5.86870358e-08
0.0554589152,7.99239706,-20.9945945,0.0137335473,-20.993116,7.99194712,-20.997448,0.823906348,0.41862146,7.99999196,8.0,0.0,1.23586271,-1.91803342e-08,4.4993888e-06,0.000196907666,6.38394185e-08
0.0555589152,7.99109267,-20.8855342,0.0185420604,-20.8870242,7.9915444,-20.8826919,0.823865335,0.420965037,7.99999155,8.0,0.0,1.23580091,2.26278288e-09,-4.51736026e-06,-0.000196925196,5.82169991e-08
