time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.0,0.0,1.84055463,1.22421853,3.88201438,0.0,0.0,6.0,0.0
1e-06,0.00045554744,1.84101,1.22421858,3.86060114,-0.0214130304,0.000628318489,6.0,0.0
2e-06,0.000994376641,1.84154857,1.2242187,3.83436312,-0.0476505761,0.00125663673,6.0,0.0
4e-06,0.00210134909,1.84265487,1.22421908,3.7786598,-0.103352378,0.00251327148,6.0,0.0
8e-06,0.00433271916,1.84488403,1.22422071,3.65919386,-0.222811796,0.00502652708,6.0,0.0
1.6e-05,0.00872935397,1.84927259,1.2242278,3.39382341,-0.488153813,0.0100529272,6.0,0.0
3.2e-05,0.0173235345,1.85783393,1.2242603,2.73911289,-1.14273386,0.0201048383,6.0,0.0
6.4e-05,0.0309298268,1.87124738,1.22440825,1.32420898,-2.55704581,0.0402015494,6.0,0.0
8.61937494e-05,0.0336817489,1.87366949,1.22455253,1.28788809,-2.59279523,0.0541306601,6.0,0.0
0.000106865407,0.0360686394,1.87552434,1.22469034,1.27684436,-2.60330189,0.0670950722,6.0,0.0
0.000143712868,0.0407139303,1.87868676,1.22494231,1.26509794,-2.61408707,0.0901747992,6.0,0.0
0.000204478804,0.0490332883,1.88310032,1.22537377,1.25618763,-2.62140669,0.128124659,6.0,0.0
0.000304478804,0.0653396777,1.88921188,1.22612293,1.2491457,-2.625825,0.190144839,6.0,0.0
0.000404478804,0.0848354954,1.89413849,1.22691645,1.24610986,-2.62623481,0.251414604,6.0,0.0
0.000504478804,0.107572685,1.89834075,1.22774959,1.24442933,-2.62528958,0.31169215,6.0,0.0
0.000604478804,0.133305118,1.90199548,1.22861788,1.24345357,-2.62364088,0.37073959,6.0,0.0
0.000704478804,0.16160791,1.90509075,1.22951702,1.24326798,-2.62120404,0.42832389,6.0,0.0
0.000804478804,0.192221077,1.90776828,1.23044287,1.24339632,-2.61845587,0.484217792,6.0,0.0
0.000904478804,0.224895714,1.91017784,1.23139137,1.24371287,-2.61552233,0.538200707,6.0,0.0
0.0010044788,0.259188603,1.91226193,1.23235862,1.24424454,-2.61237672,0.590059589,6.0,0.0
0.0011044788,0.29485025,1.91414305,1.23334088,1.24487542,-2.60913508,0.639589776,6.0,0.0
0.0012044788,0.331458199,1.91575714,1.23433453,1.24564756,-2.60575549,0.686595795,6.0,0.0
0.0013044788,0.36876736,1.91720318,1.23533611,1.24647997,-2.60231905,0.730892133,6.0,0.0
0.0014044788,0.40638142,1.91841488,1.2363423,1.24741617,-2.59878229,0.772303974,6.0,0.0
0.0015044788,0.444069781,1.9194772,1.23734994,1.24839278,-2.59520869,0.810667885,6.0,0.0
0.0016044788,0.481463341,1.9203224,1.238356,1.24945446,-2.59155363,0.845832459,6.0,0.0
