 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)        
 1.12500000e-02  1.12500000e-02  5.09599469e-01  5.00000000e+00  5.18553863e+00  5.09596637e-01  2.50000003e+00 
 1.17500000e-02  1.17500000e-02  5.31995474e-01  5.00000000e+00  5.20538132e+00  5.31991771e-01  2.50000005e+00 
 1.22500000e-02  1.22500000e-02  5.54279779e-01  5.00000000e+00  5.22510520e+00  5.54276962e-01  2.50000003e+00 
 1.27500000e-02  1.27500000e-02  5.76452940e-01  5.00000000e+00  5.24470716e+00  5.76449252e-01  2.50000004e+00 
 1.32500000e-02  1.32500000e-02  5.98515511e-01  5.00000000e+00  5.26419150e+00  5.98512709e-01  2.50000003e+00 
 1.37500000e-02  1.37500000e-02  6.20468045e-01  5.00000000e+00  5.28355531e+00  6.20464373e-01  2.50000004e+00 
 1.42500000e-02  1.42500000e-02  6.42311090e-01  5.00000000e+00  5.30280261e+00  6.42308303e-01  2.50000003e+00 
 1.47500000e-02  1.47500000e-02  6.64045192e-01  5.00000000e+00  5.32193053e+00  6.64041536e-01  2.50000004e+00 
 1.52500000e-02  1.52500000e-02  6.85670895e-01  5.00000000e+00  5.34094306e+00  6.85668122e-01  2.50000003e+00 
 1.57500000e-02  1.57500000e-02  7.07188738e-01  5.00000000e+00  5.35983747e+00  7.07185098e-01  2.50000004e+00 
 1.62500000e-02  1.62500000e-02  7.28599261e-01  5.00000000e+00  5.37861784e+00  7.28596503e-01  2.50000003e+00 
 1.67500000e-02  1.67500000e-02  7.49902998e-01  5.00000000e+00  5.39728117e+00  7.49899373e-01  2.50000004e+00 
 1.72500000e-02  1.72500000e-02  7.71100482e-01  5.00000000e+00  5.41583162e+00  7.71097739e-01  2.50000003e+00 
 1.77500000e-02  1.77500000e-02  7.92192243e-01  5.00000000e+00  5.43426633e+00  7.92188633e-01  2.50000004e+00 
 1.82500000e-02  1.82500000e-02  8.13178809e-01  5.00000000e+00  5.45258951e+00  8.13176079e-01  2.50000003e+00 
 1.87500000e-02  1.87500000e-02  8.34060703e-01  5.00000000e+00  5.47079816e+00  8.34057108e-01  2.50000004e+00 
 1.92500000e-02  1.92500000e-02  8.54838448e-01  5.00000000e+00  5.48889622e+00  8.54835732e-01  2.50000003e+00 
 1.97500000e-02  1.97500000e-02  8.75512563e-01  5.00000000e+00  5.50688083e+00  8.75508983e-01  2.50000004e+00 
 2.02500000e-02  2.02500000e-02  8.96083566e-01  5.00000000e+00  5.52475612e+00  8.96080864e-01  2.50000003e+00 
 2.07500000e-02  2.07500000e-02  9.16551970e-01  5.00000000e+00  5.54251918e+00  9.16548405e-01  2.50000004e+00 
 2.12500000e-02  2.12500000e-02  9.36918287e-01  5.00000000e+00  5.56017400e+00  9.36915599e-01  2.50000003e+00 
 2.17500000e-02  2.17500000e-02  9.57183027e-01  5.00000000e+00  5.57771778e+00  9.57179476e-01  2.50000004e+00 
 2.22500000e-02  2.22500000e-02  9.77346696e-01  5.00000000e+00  5.59515460e+00  9.77344021e-01  2.50000003e+00 
 2.27500000e-02  2.27500000e-02  9.97409797e-01  5.00000000e+00  5.61248139e+00  9.97406261e-01  2.50000004e+00 
 2.32500000e-02  2.32500000e-02  1.01737283e+00  5.00000000e+00  5.62970216e+00  1.01737017e+00  2.50000003e+00 
 2.37500000e-02  2.37500000e-02  1.03723630e+00  5.00000000e+00  5.64681419e+00  1.03723278e+00  2.50000004e+00 
 2.42500000e-02  2.42500000e-02  1.05700070e+00  5.00000000e+00  5.66382144e+00  1.05699806e+00  2.50000003e+00 
 2.47500000e-02  2.47500000e-02  1.07666653e+00  5.00000000e+00  5.68072087e+00  1.07666302e+00  2.50000004e+00 
 2.52500000e-02  2.52500000e-02  1.09623427e+00  5.00000000e+00  5.69751656e+00  1.09623163e+00  2.50000003e+00 
 2.57500000e-02  2.57500000e-02  1.11570442e+00  5.00000000e+00  5.71420565e+00  1.11570092e+00  2.50000004e+00 
 2.62500000e-02  2.62500000e-02  1.13507746e+00  5.00000000e+00  5.73079215e+00  1.13507483e+00  2.50000003e+00 
 2.67500000e-02  2.67500000e-02  1.15435387e+00  5.00000000e+00  5.74727307e+00  1.15435039e+00  2.50000004e+00 
 2.72500000e-02  2.72500000e-02  1.17353414e+00  5.00000000e+00  5.76365252e+00  1.17353153e+00  2.50000003e+00 
 2.77500000e-02  2.77500000e-02  1.19261875e+00  5.00000000e+00  5.77992764e+00  1.19261529e+00  2.50000004e+00 
 2.82500000e-02  2.82500000e-02  1.21160818e+00  5.00000000e+00  5.79610223e+00  1.21160558e+00  2.50000003e+00 
 2.87500000e-02  2.87500000e-02  1.23050290e+00  5.00000000e+00  5.81217337e+00  1.23049944e+00  2.50000004e+00 
 2.92500000e-02  2.92500000e-02  1.24930337e+00  5.00000000e+00  5.82814506e+00  1.24930079e+00  2.50000003e+00 
 2.97500000e-02  2.97500000e-02  1.26801008e+00  5.00000000e+00  5.84401438e+00  1.26800664e+00  2.50000004e+00 
 3.02500000e-02  3.02500000e-02  1.28662349e+00  5.00000000e+00  5.85978542e+00  1.28662092e+00  2.50000003e+00 
 3.07500000e-02  3.07500000e-02  1.30514407e+00  5.00000000e+00  5.87545531e+00  1.30514064e+00  2.50000004e+00 
 3.12500000e-02  3.12500000e-02  1.32357227e+00  5.00000000e+00  5.89102782e+00  1.32356971e+00  2.50000003e+00 
 3.17500000e-02  3.17500000e-02  1.34190856e+00  5.00000000e+00  5.90650001e+00  1.34190515e+00  2.50000004e+00 
 3.22500000e-02  3.22500000e-02  1.36015340e+00  5.00000000e+00  5.92187604e+00  1.36015085e+00  2.50000003e+00 
 3.27500000e-02  3.27500000e-02  1.37830724e+00  5.00000000e+00  5.93715292e+00  1.37830384e+00  2.50000004e+00 
 3.32500000e-02  3.32500000e-02  1.39637054e+00  5.00000000e+00  5.95233446e+00  1.39636800e+00  2.50000003e+00 
 3.37500000e-02  3.37500000e-02  1.41434375e+00  5.00000000e+00  5.96741765e+00  1.41434036e+00  2.50000004e+00 
 3.42500000e-02  3.42500000e-02  1.43222731e+00  5.00000000e+00  5.98240652e+00  1.43222479e+00  2.50000003e+00 
 3.47500000e-02  3.47500000e-02  1.45002168e+00  5.00000000e+00  5.99729826e+00  1.45001831e+00  2.50000004e+00 
 3.52500000e-02  3.52500000e-02  1.46772730e+00  5.00000000e+00  6.01209677e+00  1.46772479e+00  2.50000003e+00 
 3.57500000e-02  3.57500000e-02  1.48534462e+00  5.00000000e+00  6.02679906e+00  1.48534125e+00  2.50000004e+00 
 3.62500000e-02  3.62500000e-02  1.50287406e+00  5.00000000e+00  6.04140897e+00  1.50287156e+00  2.50000003e+00 
 3.67500000e-02  3.67500000e-02  1.52031608e+00  5.00000000e+00  6.05592371e+00  1.52031273e+00  2.50000004e+00 
 3.72500000e-02  3.72500000e-02  1.53767111e+00  5.00000000e+00  6.07034726e+00  1.53766861e+00  2.50000003e+00 
 3.77500000e-02  3.77500000e-02  1.55493957e+00  5.00000000e+00  6.08467649e+00  1.55493623e+00  2.50000004e+00 
 3.82500000e-02  3.82500000e-02  1.57212191e+00  5.00000000e+00  6.09891530e+00  1.57211943e+00  2.50000003e+00 
 3.87500000e-02  3.87500000e-02  1.58921856e+00  5.00000000e+00  6.11306080e+00  1.58921523e+00  2.50000004e+00 
 3.92500000e-02  3.92500000e-02  1.60622993e+00  5.00000000e+00  6.12711688e+00  1.60622746e+00  2.50000003e+00 
 3.97500000e-02  3.97500000e-02  1.62315646e+00  5.00000000e+00  6.14108073e+00  1.62315314e+00  2.50000004e+00 
 4.02500000e-02  4.02500000e-02  1.63999856e+00  5.00000000e+00  6.15495612e+00  1.63999610e+00  2.50000003e+00 
 4.07500000e-02  4.07500000e-02  1.65675667e+00  5.00000000e+00  6.16874015e+00  1.65675336e+00  2.50000004e+00 
 4.12500000e-02  4.12500000e-02  1.67343119e+00  5.00000000e+00  6.18243673e+00  1.67342874e+00  2.50000003e+00 
 4.17500000e-02  4.17500000e-02  1.69002255e+00  5.00000000e+00  6.19604290e+00  1.69001926e+00  2.50000004e+00 
 4.22500000e-02  4.22500000e-02  1.70653116e+00  5.00000000e+00  6.20956247e+00  1.70652872e+00  2.50000003e+00 
 4.27500000e-02  4.27500000e-02  1.72295743e+00  5.00000000e+00  6.22299248e+00  1.72295415e+00  2.50000004e+00 
 4.32500000e-02  4.32500000e-02  1.73930178e+00  5.00000000e+00  6.23633689e+00  1.73929934e+00  2.50000003e+00 
 4.37500000e-02  4.37500000e-02  1.75556461e+00  5.00000000e+00  6.24959269e+00  1.75556133e+00  2.50000004e+00 
 4.42500000e-02  4.42500000e-02  1.77174632e+00  5.00000000e+00  6.26276359e+00  1.77174390e+00  2.50000003e+00 
 4.47500000e-02  4.47500000e-02  1.78784733e+00  5.00000000e+00  6.27584674e+00  1.78784407e+00  2.50000004e+00 
 4.52500000e-02  4.52500000e-02  1.80386804e+00  5.00000000e+00  6.28884608e+00  1.80386562e+00  2.50000003e+00 
 4.57500000e-02  4.57500000e-02  1.81980884e+00  5.00000000e+00  6.30175866e+00  1.81980558e+00  2.50000004e+00 
 4.62500000e-02  4.62500000e-02  1.83567013e+00  5.00000000e+00  6.31458825e+00  1.83566773e+00  2.50000003e+00 
 4.67500000e-02  4.67500000e-02  1.85145232e+00  5.00000000e+00  6.32733203e+00  1.85144908e+00  2.50000004e+00 
 4.72500000e-02  4.72500000e-02  1.86715579e+00  5.00000000e+00  6.33999388e+00  1.86715340e+00  2.50000003e+00 
 4.77500000e-02  4.77500000e-02  1.88278095e+00  5.00000000e+00  6.35257068e+00  1.88277771e+00  2.50000004e+00 
 4.82500000e-02  4.82500000e-02  1.89832817e+00  5.00000000e+00  6.36506623e+00  1.89832578e+00  2.50000003e+00 
 4.87500000e-02  4.87500000e-02  1.91379785e+00  5.00000000e+00  6.37747765e+00  1.91379462e+00  2.50000004e+00 
 4.92500000e-02  4.92500000e-02  1.92919037e+00  5.00000000e+00  6.38980874e+00  1.92918799e+00  2.50000003e+00 
 4.97500000e-02  4.97500000e-02  1.94450612e+00  5.00000000e+00  6.40205655e+00  1.94450291e+00  2.50000004e+00 
 5.02500000e-02  5.02500000e-02  1.95974549e+00  5.00000000e+00  6.41422479e+00  1.95974311e+00  2.50000003e+00 
 5.06250000e-02  5.06250000e-02  1.97112510e+00  5.00000000e+00  6.42329649e+00  1.97112189e+00  2.50000004e+00 
 5.10000000e-02  5.10000000e-02  1.98246212e+00  5.00000000e+00  6.43232472e+00  1.98245975e+00  2.50000003e+00 
 5.10259527e-02  5.10259527e-02  1.98321135e+00  4.87023651e+00  6.43269478e+00  1.98299151e+00  2.43512103e+00 
 5.10778581e-02  5.10778581e-02  1.98464210e+00  4.61070954e+00  6.43379319e+00  1.98441651e+00  2.30535761e+00 
 5.11816689e-02  5.11816689e-02  1.98709744e+00  4.09165560e+00  6.43557308e+00  1.98686990e+00  2.04583066e+00 
 5.13203449e-02  5.13203449e-02  1.98953333e+00  3.39827573e+00  6.41901822e+00  1.98923709e+00  1.69914160e+00 
 5.14770584e-02  5.14770584e-02  1.99111392e+00  2.61470795e+00  2.01226910e+00  1.95770308e+00  1.34361494e+00 
 5.15912642e-02  5.15912642e-02  1.99145774e+00  2.04367905e+00  1.39977555e+00  1.86110081e+00  1.20493796e+00 
 5.16981797e-02  5.16981797e-02  1.99106700e+00  1.50910143e+00  8.93894786e-01  1.45228465e+00  8.20846659e-01 
 5.18417700e-02  5.18417700e-02  1.98936942e+00  7.91150216e-01  4.31006882e-01  1.00779083e+00  4.07948567e-01 
 5.19208850e-02  5.19208850e-02  1.98788238e+00  3.95575108e-01  2.35649146e-01  8.17328163e-01  2.12518421e-01 
 5.20000000e-02  5.20000000e-02  1.98601631e+00  0.00000000e+00  4.02049675e-02  6.25869331e-01  1.71412371e-02 
 5.20158230e-02  5.20158230e-02  1.98560527e+00  0.00000000e+00  4.02428376e-02  6.25587634e-01  1.71396162e-02 
 5.20474690e-02  5.20474690e-02  1.98478338e+00  0.00000000e+00  4.02374159e-02  6.25557691e-01  1.71296357e-02 
 5.21107610e-02  5.21107610e-02  1.98314071e+00  0.00000000e+00  4.02132043e-02  6.25509244e-01  1.71095445e-02 
 5.22174882e-02  5.22174882e-02  1.98037412e+00  0.00000000e+00  4.01833226e-02  6.25420131e-01  1.70758016e-02 
 5.24309426e-02  5.24309426e-02  1.97485364e+00  0.00000000e+00  4.01116259e-02  6.25250363e-01  1.70083692e-02 
 5.28578513e-02  5.28578513e-02  1.96386328e+00  0.00000000e+00  3.99809051e-02  6.24903286e-01  1.68742373e-02 
 5.33578513e-02  5.33578513e-02  1.95107661e+00  0.00000000e+00  3.98201679e-02  6.24503028e-01  1.67181376e-02 
 5.38578513e-02  5.38578513e-02  1.93838141e+00  0.00000000e+00  3.96686351e-02  6.24097678e-01  1.65632549e-02 
 5.43578513e-02  5.43578513e-02  1.92577702e+00  0.00000000e+00  3.95101251e-02  6.23698578e-01  1.64094378e-02 
 5.48578513e-02  5.48578513e-02  1.91326279e+00  0.00000000e+00  3.93609224e-02  6.23294573e-01  1.62568187e-02 
 5.53578513e-02  5.53578513e-02  1.90083807e+00  0.00000000e+00  3.92045969e-02  6.22896881e-01  1.61052481e-02 
 5.58578513e-02  5.58578513e-02  1.88850221e+00  0.00000000e+00  3.90576935e-02  6.22494170e-01  1.59548607e-02 
 5.63578513e-02  5.63578513e-02  1.87625457e+00  0.00000000e+00  3.89035194e-02  6.22097832e-01  1.58055047e-02 
 5.68578513e-02  5.68578513e-02  1.86409452e+00  0.00000000e+00  3.87588849e-02  6.21696359e-01  1.56573173e-02 
 5.73578513e-02  5.73578513e-02  1.85202142e+00  0.00000000e+00  3.86068293e-02  6.21301324e-01  1.55101445e-02 
 5.78578513e-02  5.78578513e-02  1.84003465e+00  0.00000000e+00  3.84644339e-02  6.20901035e-01  1.53641259e-02 
 5.83578513e-02  5.83578513e-02  1.82813358e+00  0.00000000e+00  3.83144642e-02  6.20507248e-01  1.52191055e-02 
 5.88578513e-02  5.88578513e-02  1.81631760e+00  0.00000000e+00  3.81742787e-02  6.20108088e-01  1.50752251e-02 
 5.93578513e-02  5.93578513e-02  1.80458610e+00  0.00000000e+00  3.80263630e-02  6.19715498e-01  1.49323264e-02 
 5.98578513e-02  5.98578513e-02  1.79293846e+00  0.00000000e+00  3.78883583e-02  6.19317412e-01  1.47905540e-02 
 6.03578513e-02  6.03578513e-02  1.78137408e+00  0.00000000e+00  3.77424651e-02  6.18925965e-01  1.46497472e-02 
 6.08578513e-02  6.08578513e-02  1.76989236e+00  0.00000000e+00  3.76066130e-02  6.18528898e-01  1.45100529e-02 
 6.13578513e-02  6.13578513e-02  1.75849270e+00  0.00000000e+00  3.74627109e-02  6.18138540e-01  1.43713082e-02 
 6.18578513e-02  6.18578513e-02  1.74717452e+00  0.00000000e+00  3.73289835e-02  6.17742436e-01  1.42336628e-02 
 6.23578513e-02  6.23578513e-02  1.73593722e+00  0.00000000e+00  3.71870417e-02  6.17353115e-01  1.40969512e-02 
 6.28578513e-02  6.28578513e-02  1.72478023e+00  0.00000000e+00  3.70554117e-02  6.16957919e-01  1.39613257e-02 
 6.33578513e-02  6.33578513e-02  1.71370295e+00  0.00000000e+00  3.69153998e-02  6.16569580e-01  1.38266184e-02 
 6.38578513e-02  6.38578513e-02  1.70270482e+00  0.00000000e+00  3.67858401e-02  6.16175235e-01  1.36929843e-02 
 6.43578513e-02  6.43578513e-02  1.69178527e+00  0.00000000e+00  3.66477280e-02  6.15787825e-01  1.35602530e-02 
 6.48578513e-02  6.48578513e-02  1.68094373e+00  0.00000000e+00  3.65202123e-02  6.15394276e-01  1.34285823e-02 
 6.53578513e-02  6.53578513e-02  1.67017964e+00  0.00000000e+00  3.63839702e-02  6.15007739e-01  1.32977992e-02 
 6.58578513e-02  6.58578513e-02  1.65949244e+00  0.00000000e+00  3.62584725e-02  6.14614929e-01  1.31680641e-02 
 6.63578513e-02  6.63578513e-02  1.64888157e+00  0.00000000e+00  3.61240712e-02  6.14229212e-01  1.30392017e-02 
 6.68578513e-02  6.68578513e-02  1.63834648e+00  0.00000000e+00  3.60005659e-02  6.13837084e-01  1.29113751e-02 
 6.73578513e-02  6.73578513e-02  1.62788663e+00  0.00000000e+00  3.58679764e-02  6.13452132e-01  1.27844063e-02 
 6.78578513e-02  6.78578513e-02  1.61750148e+00  0.00000000e+00  3.57464385e-02  6.13060627e-01  1.26584613e-02 
 6.83578513e-02  6.83578513e-02  1.60719048e+00  0.00000000e+00  3.56156320e-02  6.12676384e-01  1.25333594e-02 
 6.88578513e-02  6.88578513e-02  1.59695310e+00  0.00000000e+00  3.54960369e-02  6.12285446e-01  1.24092697e-02 
 6.93578513e-02  6.93578513e-02  1.58678881e+00  0.00000000e+00  3.53669852e-02  6.11901857e-01  1.22860085e-02 
 6.98578513e-02  6.98578513e-02  1.57669708e+00  0.00000000e+00  3.52493088e-02  6.11511426e-01  1.21637479e-02 
 7.03578513e-02  7.03578513e-02  1.56667739e+00  0.00000000e+00  3.51219839e-02  6.11128434e-01  1.20423014e-02 
 7.08578513e-02  7.08578513e-02  1.55672922e+00  0.00000000e+00  3.50062024e-02  6.10738452e-01  1.19218444e-02 
 7.13578513e-02  7.13578513e-02  1.54685205e+00  0.00000000e+00  3.48805765e-02  6.10356000e-01  1.18021872e-02 
 7.18578513e-02  7.18578513e-02  1.53704537e+00  0.00000000e+00  3.47666668e-02  6.09966407e-01  1.16835084e-02 
 7.23578513e-02  7.23578513e-02  1.52730867e+00  0.00000000e+00  3.46427127e-02  6.09584439e-01  1.15656155e-02 
 7.28578513e-02  7.28578513e-02  1.51764144e+00  0.00000000e+00  3.45306519e-02  6.09195174e-01  1.14486900e-02 
 7.33578513e-02  7.33578513e-02  1.50804319e+00  0.00000000e+00  3.44083424e-02  6.08813632e-01  1.13325365e-02 
 7.38578513e-02  7.38578513e-02  1.49851342e+00  0.00000000e+00  3.42981082e-02  6.08424635e-01  1.12173399e-02 
 7.43578513e-02  7.43578513e-02  1.48905163e+00  0.00000000e+00  3.41774167e-02  6.08043459e-01  1.11029015e-02 
 7.48578513e-02  7.48578513e-02  1.47965733e+00  0.00000000e+00  3.40689872e-02  6.07654668e-01  1.09894096e-02 
 7.53578513e-02  7.53578513e-02  1.47033003e+00  0.00000000e+00  3.39498870e-02  6.07273800e-01  1.08766623e-02 
 7.58578513e-02  7.58578513e-02  1.46106926e+00  0.00000000e+00  3.38432408e-02  6.06885152e-01  1.07648513e-02 
 7.63578513e-02  7.63578513e-02  1.45187452e+00  0.00000000e+00  3.37257059e-02  6.06504533e-01  1.06537715e-02 
 7.68578513e-02  7.68578513e-02  1.44274535e+00  0.00000000e+00  3.36208219e-02  6.06115964e-01  1.05436180e-02 
 7.73578513e-02  7.73578513e-02  1.43368126e+00  0.00000000e+00  3.35048262e-02  6.05735532e-01  1.04341823e-02 
 7.78578513e-02  7.78578513e-02  1.42468180e+00  0.00000000e+00  3.34016839e-02  6.05346979e-01  1.03256634e-02 
 7.83578513e-02  7.83578513e-02  1.41574648e+00  0.00000000e+00  3.32872019e-02  6.04966673e-01  1.02178489e-02 
 7.88578513e-02  7.88578513e-02  1.40687486e+00  0.00000000e+00  3.31857811e-02  6.04578070e-01  1.01109417e-02 
 7.93578513e-02  7.93578513e-02  1.39806646e+00  0.00000000e+00  3.30727873e-02  6.04197828e-01  1.00047259e-02 
 7.98578513e-02  7.98578513e-02  1.38932084e+00  0.00000000e+00  3.29730684e-02  6.03809109e-01  9.89940808e-03 
 8.03578513e-02  8.03578513e-02  1.38063754e+00  0.00000000e+00  3.28615377e-02  6.03428866e-01  9.79476878e-03 
 8.08578513e-02  8.08578513e-02  1.37201610e+00  0.00000000e+00  3.27635014e-02  6.03039964e-01  9.69101830e-03 
 8.13578513e-02  8.13578513e-02  1.36345608e+00  0.00000000e+00  3.26534088e-02  6.02659658e-01  9.58793356e-03 
 8.18578513e-02  8.18578513e-02  1.35495705e+00  0.00000000e+00  3.25570363e-02  6.02270503e-01  9.48572878e-03 
 8.23578513e-02  8.23578513e-02  1.34651854e+00  0.00000000e+00  3.24483571e-02  6.01890067e-01  9.38417704e-03 
 8.28578513e-02  8.28578513e-02  1.33814014e+00  0.00000000e+00  3.23536301e-02  6.01500592e-01  9.28349661e-03 
 8.33578513e-02  8.33578513e-02  1.32982140e+00  0.00000000e+00  3.22463398e-02  6.01119959e-01  9.18345666e-03 
 8.38578513e-02  8.38578513e-02  1.32156190e+00  0.00000000e+00  3.21532404e-02  6.00730091e-01  9.08427959e-03 
 8.43578513e-02  8.43578513e-02  1.31336119e+00  0.00000000e+00  3.20473148e-02  6.00349195e-01  8.98573052e-03 
 8.48578513e-02  8.48578513e-02  1.30521887e+00  0.00000000e+00  3.19558254e-02  5.99958861e-01  8.88803612e-03 
 8.53578513e-02  8.53578513e-02  1.29713451e+00  0.00000000e+00  3.18512405e-02  5.99577633e-01  8.79095738e-03 
 8.58578513e-02  8.58578513e-02  1.28910768e+00  0.00000000e+00  3.17613441e-02  5.99186760e-01  8.69472530e-03 
 8.63578513e-02  8.63578513e-02  1.28113797e+00  0.00000000e+00  3.16580759e-02  5.98805128e-01  8.59909663e-03 
 8.68578513e-02  8.68578513e-02  1.27322498e+00  0.00000000e+00  3.15697561e-02  5.98413641e-01  8.50430684e-03 
 8.73578513e-02  8.73578513e-02  1.26536828e+00  0.00000000e+00  3.14677809e-02  5.98031534e-01  8.41010833e-03 
 8.78578513e-02  8.78578513e-02  1.25756747e+00  0.00000000e+00  3.13810214e-02  5.97639355e-01  8.31674112e-03 
 8.83578513e-02  8.83578513e-02  1.24982215e+00  0.00000000e+00  3.12803158e-02  5.97256700e-01  8.22395314e-03 
 8.88578513e-02  8.88578513e-02  1.24213191e+00  0.00000000e+00  3.11951010e-02  5.96863751e-01  8.13198910e-03 
 8.93578513e-02  8.93578513e-02  1.23449636e+00  0.00000000e+00  3.10956416e-02  5.96480473e-01  8.04059236e-03 
 8.98578513e-02  8.98578513e-02  1.22691510e+00  0.00000000e+00  3.10119563e-02  5.96086672e-01  7.95001242e-03 
 9.03578513e-02  9.03578513e-02  1.21938773e+00  0.00000000e+00  3.09137198e-02  5.95702695e-01  7.85998792e-03 
 9.08578513e-02  9.08578513e-02  1.21191388e+00  0.00000000e+00  3.08315494e-02  5.95307961e-01  7.77077330e-03 
 9.13578513e-02  9.13578513e-02  1.20449314e+00  0.00000000e+00  3.07345127e-02  5.94923205e-01  7.68210235e-03 
 9.18578513e-02  9.18578513e-02  1.19712513e+00  0.00000000e+00  3.06538428e-02  5.94527453e-01  7.59423458e-03 
