time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),v(N012),v(N013),v(N014),v(N015),v(N016),v(N017),@ddiode7_1[id],@ddiode7_2[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id],@ddiode7_6[id],@ddiode7_7[id],@dled12_1[id],@dled12_2[id],@dled12_3[id]
0.01228,0.0,9.02456,1.16484194,7.49690657,5.8113366e-08,9.02439341,9.0244767,9.02441202,9.02455991,9.02448596,7.41974667,1.16483592,0.828016431,0.141225438,8.26355927e-08,7.43087794,9.02455986,-6.00925571e-09,-1.01802922e-11,1.01809412e-11,1.01791334e-11,-9.03441202e-12,9.03635412e-12,9.03441202e-12,0.0072785215,6.60346421e-05,6.01711599e-09
0.01328,0.0,9.02656,1.16484204,7.49889105,5.83036966e-08,9.02639252,9.02647626,9.02641198,9.02655991,9.02648594,7.42171303,1.16483602,0.828023914,0.141225081,8.28324075e-08,7.43284284,9.02655986,-6.0092652e-09,-1.02360572e-11,1.02348303e-11,1.02348444e-11,-9.03641198e-12,9.03898822e-12,9.03641198e-12,0.00728048821,6.60542163e-05,6.01712751e-09
0.01428,0.0,9.02856,1.16484201,7.50087552,5.85022666e-08,9.02839157,9.02847579,9.02841197,9.02855991,9.02848595,7.42367939,1.16483599,0.828031395,0.141224725,8.30374616e-08,7.43480775,9.02855986,-6.0092593e-09,-1.02943213e-11,1.02920657e-11,1.02930523e-11,-9.03841197e-12,9.03746505e-12,9.03841197e-12,0.00728245493,6.60737905e-05,6.01712353e-09
0.01528,0.0,9.03056,1.1648421,7.50286001,5.87094603e-08,9.03039059,9.0304753,9.03041192,9.03055991,9.03048591,7.42564575,1.16483608,0.828038873,0.141224369,8.32511395e-08,7.43677265,9.03055986,-6.00926802e-09,-1.03552014e-11,1.03521418e-11,1.03538734e-11,-9.04041192e-12,9.04245773e-12,9.04041192e-12,0.00728442165,6.60933648e-05,6.01713428e-09
0.01628,0.0,9.03256,1.16484207,7.50484449,5.89256754e-08,9.03238954,9.03247477,9.0324119,9.03255991,9.03248591,7.42761212,1.16483606,0.82804635,0.141224014,8.34738388e-08,7.43873756,9.03255986,-6.00926285e-09,-1.04188179e-11,1.04172026e-11,1.04174282e-11,-9.0424119e-12,9.04174698e-12,9.0424119e-12,0.00728638837,6.61129392e-05,6.01713134e-09
0.01728,0.0,9.03456,1.16484216,7.50682898,5.91513341e-08,9.03438845,9.03447422,9.03441186,9.03455991,9.03448588,7.42957849,1.16483614,0.828053825,0.14122366,8.37059817e-08,7.44070248,9.03455986,-6.00927089e-09,-1.0485299e-11,1.04843395e-11,1.04838448e-11,-9.04441186e-12,9.04683885e-12,9.04441186e-12,0.0072883551,6.61325136e-05,6.01714155e-09
0.01828,0.0,9.03656,1.16484214,7.50881348,5.93868745e-08,9.03638731,9.03647365,9.03641184,9.03655991,9.03648588,7.43154487,1.16483612,0.828061298,0.141223306,8.39480063e-08,7.4426674,9.03655986,-6.00926638e-09,-1.05547775e-11,1.05537345e-11,1.05532557e-11,-9.04641184e-12,9.04580184e-12,9.04641184e-12,0.00729032183,6.61520881e-05,6.01713857e-09
0.01928,0.0,9.03856,1.16484222,7.51079798,5.96327544e-08,9.03838612,9.03847306,9.03841178,9.03855991,9.03848584,7.43351125,1.1648362,0.82806877,0.141222954,8.42003705e-08,7.44463233,9.03855986,-6.00927376e-09,-1.06273924e-11,1.06271491e-11,1.06257999e-11,-9.04841178e-12,9.0521352e-12,9.04841178e-12,0.00729228856,6.61716626e-05,6.01714838e-09
0.02028,0.0,9.04056,1.1648422,7.51278248,5.98894548e-08,9.04038488,9.04047244,9.04041175,9.04055991,9.04048582,7.43547763,1.16483619,0.828076239,0.141222601,8.44635551e-08,7.44659726,9.04055986,-6.00926988e-09,-1.07032894e-11,1.07030029e-11,1.0701623e-11,-9.05041175e-12,9.05238891e-12,9.05041175e-12,0.00729425529,6.61912372e-05,6.01714631e-09
0.02128,0.0,9.04256,1.16484228,7.51476699,6.01574801e-08,9.04238361,9.04247181,9.04241176,9.04255991,9.04248584,7.43744401,1.16483626,0.828083706,0.14122225,8.47380648e-08,7.44856219,9.04255986,-6.00927668e-09,-1.07826217e-11,1.07800297e-11,1.07808779e-11,-9.05241176e-12,9.05104169e-12,9.05241176e-12,0.00729622203,6.62108119e-05,6.01715518e-09
0.02228,0.0,9.04456,1.16484227,7.5167515,6.04373518e-08,9.04438226,9.04447113,9.04441169,9.04455991,9.04448579,7.43941041,1.16483625,0.828091172,0.141221899,8.50244208e-08,7.45052713,9.04455986,-6.00927334e-09,-1.08655474e-11,1.08623781e-11,1.08637227e-11,-9.05441169e-12,9.05645549e-12,9.05441169e-12,0.00729818877,6.62303866e-05,6.01715374e-09
0.02328,0.0,9.04656,1.16484234,7.51873602,6.07296214e-08,9.04638085,9.04647043,9.04641168,9.04655991,9.0464858,7.4413768,1.16483632,0.828098636,0.141221549,8.53231747e-08,7.45249207,9.04655986,-6.00927963e-09,-1.09522338e-11,1.09482531e-11,1.09503243e-11,-9.05641168e-12,9.05615783e-12,9.05641168e-12,0.00730015552,6.62499614e-05,6.01716202e-09
0.02428,0.0,9.04856,1.16484233,7.52072054,6.10348605e-08,9.04837935,9.04846968,9.04841162,9.04855991,9.04848576,7.4433432,1.16483631,0.828106097,0.1412212,8.56348981e-08,7.45445702,9.04855986,-6.00927677e-09,-1.10428542e-11,1.10413646e-11,1.10408561e-11,-9.05841162e-12,9.06089649e-12,9.05841162e-12,0.00730212226,6.62695363e-05,6.01716125e-09
0.02528,0.0,9.05056,1.1648424,7.52270507,6.13536798e-08,9.05037783,9.05046892,9.05041162,9.05055991,9.05048577,7.4453096,1.16483638,0.828113557,0.141220851,8.59602017e-08,7.45642197,9.05055986,-6.00928262e-09,-1.1137594e-11,1.11333441e-11,1.11355031e-11,-9.06041162e-12,9.05925348e-12,9.06041162e-12,0.00730408901,6.62891112e-05,6.01716891e-09
0.02628,0.0,9.05256,1.16484239,7.5246896,6.16866993e-08,9.0523762,9.0524681,9.05241156,9.05255991,9.05248573,7.447276,1.16483638,0.828121015,0.141220503,8.62997056e-08,7.45838692,9.05255986,-6.00928017e-09,-1.12366411e-11,1.12347289e-11,1.12344532e-11,-9.06241156e-12,9.06521309e-12,9.06241156e-12,0.00730605577,6.63086862e-05,6.01716862e-09
0.02728,0.0,9.05456,1.16484246,7.52667413,6.20345806e-08,9.05437449,9.05446723,9.05441152,9.05455991,9.0544857,7.44924241,1.16483644,0.828128471,0.141220156,8.66540713e-08,7.46035189,9.05455986,-6.00928561e-09,-1.13401963e-11,1.13401013e-11,1.13379069e-11,-9.06441152e-12,9.0669774e-12,9.06441152e-12,0.00730802252,6.63282612e-05,6.01717639e-09
0.02828,0.0,9.05656,1.16484246,7.52865867,6.23980232e-08,9.05637275,9.05646638,9.05641152,9.05655991,9.05648572,7.45120883,1.16483644,0.828135926,0.141219809,8.70239982e-08,7.46231685,9.05655986,-6.00928358e-09,-1.14484718e-11,1.14451917e-11,1.14460762e-11,-9.06641152e-12,9.06511776e-12,9.06641152e-12,0.00730998928,6.63478363e-05,6.01717598e-09
0.02928,0.0,9.05856,1.16484252,7.53064322,6.27777364e-08,9.05837091,9.05846546,9.05841146,9.05855991,9.05848568,7.45317524,1.1648365,0.828143378,0.141219463,8.74101958e-08,7.46428182,9.05855986,-6.00928863e-09,-1.15616826e-11,1.15576054e-11,1.15591759e-11,-9.06841146e-12,9.07074333e-12,9.06841146e-12,0.00731195604,6.63674115e-05,6.01718285e-09
0.03028,0.0,9.06056,1.16484252,7.53262777,6.31744745e-08,9.06036896,9.06046448,9.06041145,9.06055991,9.06048569,7.45514166,1.1648365,0.828150829,0.141219118,8.78134184e-08,7.46624679,9.06055986,-6.00928694e-09,-1.16800577e-11,1.16778707e-11,1.16774347e-11,-9.07041145e-12,9.06945916e-12,9.07041145e-12,0.00731392281,6.63869867e-05,6.01718328e-09
0.03128,0.0,9.06256,1.16484258,7.53461232,6.35890336e-08,9.06236694,9.06246347,9.0624114,9.06255991,9.06248565,7.45710809,1.16483656,0.828158277,0.141218773,8.82344618e-08,7.46821177,9.06255986,-6.00929167e-09,-1.18038384e-11,1.18008162e-11,1.18010938e-11,-9.0724114e-12,9.07455355e-12,9.0724114e-12,0.00731588958,6.6406562e-05,6.01719026e-09
0.03228,0.0,9.06456,1.16484259,7.53659688,6.40222355e-08,9.06436483,9.06446241,9.06441138,9.06455991,9.06448565,7.45907451,1.16483657,0.828165724,0.141218429,8.86741482e-08,7.47017675,9.06455986,-6.0092903e-09,-1.19332741e-11,1.19309458e-11,1.19304022e-11,-9.07441138e-12,9.07346488e-12,9.07441138e-12,0.00731785635,6.64261374e-05,6.01719099e-09
0.03328,0.0,9.06656,1.16484264,7.53858144,6.44749454e-08,9.06636262,9.06646131,9.06641133,9.06655991,9.06648561,7.46104094,1.16483662,0.828173169,0.141218086,8.91333425e-08,7.47214174,9.06655986,-6.00929472e-09,-1.20686272e-11,1.20658118e-11,1.20656222e-11,-9.07641133e-12,9.07971787e-12,9.07641133e-12,0.00731982312,6.64457128e-05,6.01719742e-09
0.03428,0.0,9.06856,1.16484265,7.54056601,6.49480678e-08,9.06836032,9.06846016,9.06841128,9.06855991,9.06848558,7.46300738,1.16483663,0.828180612,0.141217743,8.96129494e-08,7.47410673,9.06855986,-6.00929364e-09,-1.22101721e-11,1.22071977e-11,1.22070278e-11,-9.07841128e-12,9.08140612e-12,9.07841128e-12,0.0073217899,6.64652883e-05,6.01719848e-09
0.03528,0.0,9.07056,1.1648427,7.54255058,6.5442548e-08,9.07035791,9.07045896,9.0704113,9.07055991,9.07048562,7.46497382,1.16483669,0.828188053,0.141217401,9.01139141e-08,7.47607173,9.07055986,-6.0092978e-09,-1.23581955e-11,1.23537095e-11,1.23549054e-11,-9.0804113e-12,9.07854144e-12,9.0804113e-12,0.00732375668,6.64848639e-05,6.01720441e-09
0.03628,0.0,9.07256,1.16484271,7.54453515,6.59593752e-08,9.0723554,9.07245771,9.07241123,9.07255991,9.07248556,7.46694026,1.1648367,0.828195492,0.14121706,9.06372258e-08,7.47803672,9.07255986,-6.00929696e-09,-1.25129974e-11,1.25074951e-11,1.25095549e-11,-9.08241123e-12,9.08525585e-12,9.08241123e-12,0.00732572346,6.65044395e-05,6.01720562e-09
0.03728,0.0,9.07456,1.16484276,7.54651973,6.64995787e-08,9.07435275,9.07445638,9.07441122,9.07455991,9.07448556,7.4689067,1.16483674,0.82820293,0.141216719,9.11839138e-08,7.48000173,9.07455986,-6.00930089e-09,-1.26748901e-11,1.26696788e-11,1.26712881e-11,-9.08441122e-12,9.08427828e-12,9.08441122e-12,0.00732769025,6.65240151e-05,6.01721129e-09
0.03828,0.0,9.07656,1.16484278,7.54850432,6.70642387e-08,9.07634996,9.07645497,9.07641117,9.07655991,9.07648553,7.47087315,1.16483676,0.828210365,0.141216379,9.17550583e-08,7.48196674,9.07655986,-6.00930027e-09,-1.28442011e-11,1.28426435e-11,1.28404324e-11,-9.08641117e-12,9.08893863e-12,9.08641117e-12,0.00732965704,6.65435909e-05,6.01721293e-09
0.03928,0.0,9.07856,1.16484282,7.5504889,6.76545018e-08,9.07834708,9.07845354,9.07841116,9.07855991,9.07848554,7.47283961,1.16483681,0.828217799,0.14121604,9.2351806e-08,7.48393175,9.07855986,-6.009304e-09,-1.30212786e-11,1.30181667e-11,1.30173352e-11,-9.08841116e-12,9.08673814e-12,9.08841116e-12,0.00733162383,6.65631667e-05,6.0172184e-09
0.04028,0.0,9.08056,1.16484283,7.5524735,6.82715453e-08,9.08034407,9.08045203,9.08041109,9.08055991,9.08048549,7.47480606,1.16483682,0.828225231,0.141215702,9.29753341e-08,7.48589677,9.08055986,-6.00930358e-09,-1.32064793e-11,1.32028006e-11,1.32023533e-11,-9.09041109e-12,9.09422241e-12,9.09041109e-12,0.00733359063,6.65827425e-05,6.01721964e-09
0.04128,0.0,9.08256,1.16484288,7.5544581,6.89166088e-08,9.08234093,9.08245047,9.08241105,9.08255991,9.08248547,7.47677252,1.16483687,0.828232661,0.141215364,9.3626882e-08,7.48786179,9.08255986,-6.00930708e-09,-1.34001793e-11,1.33935634e-11,1.33958623e-11,-9.09241105e-12,9.09577242e-12,9.09241105e-12,0.00733555742,6.66023184e-05,6.01722558e-09
0.04228,0.0,9.08456,1.1648429,7.5564427,6.95909796e-08,9.08433762,9.08444882,9.08441106,9.08455991,9.08448549,7.47873899,1.16483688,0.828240089,0.141215027,9.43077374e-08,7.48982681,9.08455986,-6.0093069e-09,-1.3602769e-11,1.35971429e-11,1.35982524e-11,-9.09441106e-12,9.09391678e-12,9.09441106e-12,0.00733752423,6.66218944e-05,6.01722699e-09
0.04328,0.0,9.08656,1.16484294,7.5584273,7.0296013e-08,9.08633415,9.08644707,9.08641099,9.08655991,9.08648544,7.48070546,1.16483693,0.828247515,0.14121469,9.50192554e-08,7.49179184,9.08655986,-6.00931019e-09,-1.38146596e-11,1.38100468e-11,1.38099342e-11,-9.09641099e-12,9.09995316e-12,9.09641099e-12,0.00733949103,6.66414705e-05,6.01723244e-09
0.04428,0.0,9.08856,1.16484296,7.56041191,7.1033138e-08,9.08833054,9.08844527,9.08841099,9.08855991,9.08848545,7.48267193,1.16483694,0.828254939,0.141214354,9.5762865e-08,7.49375688,9.08855986,-6.00931019e-09,-1.40362848e-11,1.40315838e-11,1.40313407e-11,-9.09841099e-12,9.09785326e-12,9.09841099e-12,0.00734145784,6.66610466e-05,6.01723445e-09
0.04528,0.0,9.09056,1.164843,7.56239653,7.18038254e-08,9.09032675,9.09044337,9.09041093,9.09055991,9.09048541,7.4846384,1.16483699,0.828262362,0.141214019,9.6540037e-08,7.49572192,9.09055986,-6.00931332e-09,-1.42680903e-11,1.42638293e-11,1.42629177e-11,-9.10041093e-12,9.10328705e-12,9.10041093e-12,0.00734342465,6.66806227e-05,6.01723942e-09
0.04628,0.0,9.09256,1.16484302,7.56438115,7.26096393e-08,9.09232282,9.09244141,9.09241089,9.09255991,9.09248538,7.48660488,1.16483701,0.828269782,0.141213685,9.73523356e-08,7.49768696,9.09255986,-6.00931346e-09,-1.45105509e-11,1.45044759e-11,1.45051391e-11,-9.10241089e-12,9.10629971e-12,9.10241089e-12,0.00734539146,6.6700199e-05,6.01724187e-09
0.04728,0.0,9.09456,1.16484307,7.56636577,7.34521879e-08,9.09431869,9.09443935,9.09441089,9.09455991,9.0944854,7.48857136,1.16483705,0.828277201,0.141213351,9.82013689e-08,7.49965201,9.09455986,-6.00931646e-09,-1.47641541e-11,1.47570877e-11,1.47584923e-11,-9.10441089e-12,9.10424505e-12,9.10441089e-12,0.00734735828,6.67197753e-05,6.0172467e-09
0.04828,0.0,9.09656,1.16484309,7.5683504,7.43331712e-08,9.09631437,9.09643719,9.09641084,9.09655991,9.09648537,7.49053785,1.16483707,0.828284618,0.141213018,9.90888369e-08,7.50161706,9.09655986,-6.00931673e-09,-1.50294158e-11,1.502148e-11,1.50234924e-11,-9.10641084e-12,9.10838901e-12,9.10641084e-12,0.0073493251,6.67393516e-05,6.01724902e-09
0.04928,0.0,9.09856,1.16484313,7.57033503,7.52543428e-08,9.09830981,9.0984349,9.09841083,9.09855991,9.09848538,7.49250434,1.16483711,0.828292033,0.141212685,1.00016493e-07,7.50358212,9.09855986,-6.00931961e-09,-1.53068674e-11,1.53030394e-11,1.53006708e-11,-9.10841083e-12,9.1068591e-12,9.10841083e-12,0.00735129192,6.6758928e-05,6.01725392e-09
0.05028,0.0,9.10056,1.16484315,7.57231967,7.62175989e-08,9.1003051,9.10043255,9.10041077,9.10055991,9.10048533,7.49447083,1.16483713,0.828299446,0.141212353,1.00986234e-07,7.50554718,9.10055986,-6.00932001e-09,-1.55970851e-11,1.55897867e-11,1.55906021e-11,-9.11041077e-12,9.1133644e-12,9.11041077e-12,0.00735325874,6.67785045e-05,6.01725614e-09
0.05128,0.0,9.10256,1.16484319,7.57430431,7.72248413e-08,9.10230015,9.10243007,9.10241076,9.10255991,9.10248533,7.49643733,1.16483717,0.828306858,0.141212022,1.01999961e-07,7.50751224,9.10255986,-6.00932275e-09,-1.59006447e-11,1.58948989e-11,1.58938627e-11,-9.11241075e-12,9.11200165e-12,9.11241076e-12,0.00735522557,6.67980811e-05,6.01726093e-09
0.05228,0.0,9.10456,1.16484321,7.57628896,7.82781209e-08,9.10429499,9.1044275,9.10441072,9.10455991,9.10448531,7.49840383,1.16483719,0.828314267,0.141211692,1.03059725e-07,7.50947731,9.10455986,-6.00932327e-09,-1.62181689e-11,1.62092386e-11,1.62110739e-11,-9.11441072e-12,9.11631084e-12,9.11441072e-12,0.0073571924,6.68176577e-05,6.01726347e-09
0.05328,0.0,9.10656,1.16484325,7.57827361,7.93795419e-08,9.10628958,9.1064248,9.10641066,9.10655991,9.10648528,7.50037033,1.16483723,0.828321675,0.141211362,1.04167631e-07,7.51144239,9.10655986,-6.00932591e-09,-1.65502956e-11,1.65414161e-11,1.65428736e-11,-9.11641066e-12,9.11912296e-12,9.11641066e-12,0.00735915924,6.68372343e-05,6.01726801e-09
0.05428,0.0,9.10856,1.16484327,7.58025826,8.05313176e-08,9.10828391,9.10842196,9.10841066,9.10855991,9.10848529,7.50233684,1.16483726,0.828329081,0.141211033,1.05325891e-07,7.51340746,9.10855986,-6.00932652e-09,-1.68976963e-11,1.68882604e-11,1.68899323e-11,-9.11841066e-12,9.11822072e-12,9.11841066e-12,0.00736112607,6.68568111e-05,6.01727079e-09
0.05528,0.0,9.11056,1.16484331,7.58224292,8.17357815e-08,9.11027801,9.11041901,9.11041061,9.11055991,9.11048525,7.50430335,1.16483729,0.828336485,0.141210704,1.0653684e-07,7.51537255,9.11055986,-6.00932907e-09,-1.7261079e-11,1.72505926e-11,1.72529572e-11,-9.12041061e-12,9.1226129e-12,9.12041061e-12,0.00736309291,6.68763878e-05,6.01727533e-09
0.05628,0.0,9.11256,1.16484333,7.58422759,8.29953274e-08,9.11227179,9.1124159,9.1124106,9.11255991,9.11248526,7.50626987,1.16483732,0.828343887,0.141210376,1.07802871e-07,7.51733763,9.11255986,-6.00932978e-09,-1.76411692e-11,1.76320002e-11,1.76326738e-11,-9.1224106e-12,9.12217112e-12,9.1224106e-12,0.00736505976,6.68959647e-05,6.01727792e-09
0.05728,0.0,9.11456,1.16484337,7.58621225,8.4312511e-08,9.11426531,9.11441265,9.11441053,9.11455991,9.11448521,7.50823639,1.16483735,0.828351287,0.141210049,1.09126539e-07,7.51930272,9.11455986,-6.00933223e-09,-1.80387428e-11,1.8030482e-11,1.80298563e-11,-9.12441053e-12,9.1281335e-12,9.12441053e-12,0.0073670266,6.69155416e-05,6.01728233e-09
0.05828,0.0,9.11656,1.1648434,7.58819693,8.5689984e-08,9.11625854,9.11640928,9.11641053,9.11655991,9.11648523,7.51020291,1.16483738,0.828358685,0.141209723,1.10510497e-07,7.52126782,9.11655986,-6.00933303e-09,-1.84546039e-11,1.84441108e-11,1.84453085e-11,-9.12641053e-12,9.12542237e-12,9.12641053e-12,0.00736899345,6.69351186e-05,6.01728532e-09
0.05928,0.0,9.11856,1.16484343,7.5901816,8.71304979e-08,9.11825146,9.11840573,9.11841048,9.11855991,9.11848519,7.51216944,1.16483742,0.828366082,0.141209397,1.11957496e-07,7.52323292,9.11855986,-6.00933541e-09,-1.88895868e-11,1.88790747e-11,1.88798642e-11,-9.12841048e-12,9.13036379e-12,9.12841048e-12,0.0073709603,6.69546956e-05,6.01728959e-09
