time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006)
0.24856,2.34174236e-09,11.9998951,1.25849669,2.4110518e-09,2.25309793e-09,12.0
0.25056,2.43382114e-09,11.9998951,1.25849669,2.49738452e-09,2.30226727e-09,12.0
0.25256,2.56483812e-09,11.9998951,1.25849669,2.62211319e-09,2.38983122e-09,12.0
0.25456,2.63532907e-09,11.9998951,1.25849669,2.6857927e-09,2.41655473e-09,12.0
0.25656,2.74189671e-09,11.9998951,1.25849669,2.78504908e-09,2.479289e-09,12.0
0.25856,2.78716961e-09,11.9998951,1.25849669,2.82253865e-09,2.4809097e-09,12.0
0.26056,2.86592705e-09,11.9998951,1.25849669,2.89307134e-09,2.51645882e-09,12.0
0.26256,2.88280244e-09,11.9998951,1.25849669,2.90131386e-09,2.49082754e-09,12.0
0.26456,2.93079094e-09,11.9998951,1.25849669,2.94029889e-09,2.49728282e-09,12.0
0.26656,2.9164291e-09,11.9998951,1.25849669,2.91660451e-09,2.44262677e-09,12.0
0.26856,2.93108626e-09,11.9998951,1.25849669,2.92164448e-09,2.41850517e-09,12.0
0.27056,2.8833349e-09,11.9998951,1.25849669,2.86403723e-09,2.3337563e-09,12.0
0.27256,2.86296431e-09,11.9998951,1.25849669,2.83362134e-09,2.27844188e-09,12.0
0.27456,2.78048806e-09,11.9998951,1.25849669,2.74096412e-09,2.1633344e-09,12.0
0.27656,2.72382006e-09,11.9998951,1.25849669,2.67403344e-09,2.07661199e-09,12.0
0.27856,2.60561728e-09,11.9998951,1.25849669,2.54554311e-09,1.93118099e-09,12.0
0.28056,2.51239718e-09,11.9998951,1.25849669,2.44206944e-09,1.81380622e-09,12.0
0.28256,2.35861286e-09,11.9998951,1.25849669,2.27812591e-09,1.63916969e-09,12.0
0.28456,2.2291724e-09,11.9998951,1.25849669,2.13868234e-09,1.49240531e-09,12.0
0.28656,2.04059902e-09,11.9998951,1.25849669,1.94032412e-09,1.29024058e-09,12.0
0.28856,1.87647853e-09,11.9998951,1.25849669,1.76670034e-09,1.11645604e-09,12.0
0.29056,1.65495617e-09,11.9998951,1.25849669,1.5360202e-09,8.89368801e-10,12.0
0.29256,1.45811851e-09,11.9998951,1.25849669,1.33043354e-09,6.91227742e-10,12.0
0.29456,1.20633414e-09,11.9998951,1.25849669,1.07037201e-09,4.42533787e-10,12.0
0.29656,9.80143744e-10,11.9998951,1.25849669,8.36438252e-10,2.23945529e-10,12.0
0.29856,7.01541047e-10,11.9998951,1.25849669,5.50687718e-10,-4.24529301e-11,12.0
0.30056,4.49797311e-10,11.9998951,1.25849669,2.92450952e-10,-2.77315726e-10,12.0
0.30256,1.48680845e-10,11.9998951,1.25849669,-1.4446222e-11,-5.56832802e-10,12.0
0.30456,-1.23713262e-10,11.9998951,1.25849669,-2.91854541e-10,-8.02887756e-10,12.0
0.30656,-4.41942261e-10,11.9998951,1.25849669,-6.14278184e-10,-1.09005027e-09,12.0
0.30856,-7.29582839e-10,11.9998951,1.25849669,-9.05243658e-10,-1.34192701e-09,12.0
0.31056,-1.05910414e-09,11.9998951,1.25849669,-1.23717525e-09,-1.63105507e-09,12.0
0.31256,-1.35550238e-09,11.9998951,1.25849669,-1.53502788e-09,-1.88252036e-09,12.0
0.31456,-1.68969039e-09,11.9998951,1.25849669,-1.86967641e-09,-2.16736162e-09,12.0
0.31656,-1.98806593e-09,11.9998951,1.25849669,-2.1674853e-09,-2.41212317e-09,12.0
0.31856,-2.32006436e-09,11.9998951,1.25849668,-2.49786192e-09,-2.68642264e-09,12.0
0.32056,-2.61312616e-09,11.9998951,1.25849668,-2.78822454e-09,-2.91790614e-09,12.0
0.32256,-2.9352325e-09,11.9998951,1.25849668,-3.10653725e-09,-3.17479687e-09,12.0
0.32456,-3.2152101e-09,11.9998951,1.25849668,-3.38161565e-09,-3.38618533e-09,12.0
0.32656,-3.51967011e-09,11.9998951,1.25849668,-3.68006514e-09,-3.61898045e-09,12.0
0.32856,-3.77886877e-09,11.9998951,1.25849668,-3.93214217e-09,-3.80375642e-09,12.0
0.33056,-4.05795553e-09,11.9998951,1.25849668,-4.20300328e-09,-4.00601086e-09,12.0
0.33256,-4.28863856e-09,11.9998951,1.25849668,-4.42437109e-09,-4.15781898e-09,12.0
0.33456,-4.53469751e-09,11.9998951,1.25849668,-4.66004657e-09,-4.32335834e-09,12.0
0.33656,-4.7290778e-09,11.9998951,1.25849668,-4.84300222e-09,-4.43598758e-09,12.0
0.33856,-4.9345541e-09,11.9998951,1.25849668,-5.03604736e-09,-4.5589208e-09,12.0
0.34056,-5.08560216e-09,11.9998951,1.25849668,-5.1736988e-09,-4.62708272e-09,12.0
0.34256,-5.24367927e-09,11.9998951,1.25849668,-5.3174618e-09,-4.70240269e-09,12.0
0.34456,-5.34469158e-09,11.9998951,1.25849668,-5.40329759e-09,-4.72126716e-09,12.0
0.34656,-5.44906942e-09,11.9998951,1.25849668,-5.49169799e-09,-4.74460315e-09,12.0
0.34856,-5.49420154e-09,11.9998951,1.25849668,-5.52011969e-09,-4.71029926e-09,12.0
0.35056,-5.53961277e-09,11.9998951,1.25849668,-5.54816104e-09,-4.67839012e-09,12.0
0.35256,-5.52399149e-09,11.9998951,1.25849668,-5.51459212e-09,-4.58807348e-09,12.0
0.35456,-5.50598145e-09,11.9998951,1.25849668,-5.4781415e-09,-4.49850734e-09,12.0
0.35656,-5.42597123e-09,11.9998951,1.25849668,-5.37929057e-09,-4.35058656e-09,12.0
0.35856,-5.34142086e-09,11.9998951,1.25849668,-5.27559574e-09,-4.2022783e-09,12.0
0.36056,-5.19440202e-09,11.9998951,1.25849668,-5.10922993e-09,-3.99614652e-09,12.0
0.36256,-5.04162578e-09,11.9998951,1.25849668,-4.93701013e-09,-3.78938769e-09,12.0
0.36456,-4.82660734e-09,11.9998951,1.25849668,-4.70256123e-09,-3.52598239e-09,12.0
0.36656,-4.60515692e-09,11.9998951,1.25849668,-4.46180626e-09,-3.26219518e-09,12.0
0.36856,-4.32254144e-09,11.9998951,1.25849668,-4.16012735e-09,-2.94371949e-09,12.0
0.37056,-4.03394718e-09,11.9998951,1.25849668,-3.85282828e-09,-2.62614774e-09,12.0
0.37256,-3.68586783e-09,11.9998951,1.25849668,-3.48652174e-09,-2.256348e-09,12.0
0.37456,-3.33296324e-09,11.9998951,1.25849668,-3.11598813e-09,-1.88933047e-09,12.0
0.37656,-2.92316127e-09,11.9998951,1.25849668,-2.68927525e-09,-1.47333412e-09,12.0
0.37856,-2.51045162e-09,11.9998951,1.25849668,-2.26049224e-09,-1.0626291e-09,12.0
0.38056,-2.04441331e-09,11.9998951,1.25849668,-1.77933734e-09,-6.07030426e-10,12.0
0.38256,-1.57839253e-09,11.9998951,1.25849669,-1.29927269e-09,-1.60082392e-10,12.0
0.38456,-1.06330722e-09,11.9998951,1.25849669,-7.71329667e-10,3.27147642e-10,12.0
0.38656,-5.51893864e-10,11.9998951,1.25849669,-2.48355558e-10,8.01814393e-10,12.0
0.38856,3.54050123e-12,11.9998951,1.25849669,3.17235571e-10,1.31155486e-09,12.0
0.39056,5.5092042e-10,11.9998951,1.25849669,8.73267458e-10,1.80428228e-09,12.0
0.39256,1.1363912e-09,11.9998951,1.25849669,1.46578949e-09,2.32618835e-09,12.0
0.39456,1.70881043e-09,11.9998951,1.25849669,2.04356931e-09,2.82622481e-09,12.0
0.39656,2.3128881e-09,11.9998951,1.25849669,2.65123434e-09,3.34925332e-09,12.0
0.39856,2.89805491e-09,11.9998951,1.25849669,3.23814109e-09,3.8449075e-09,12.0
0.40056,3.5080896e-09,11.9998951,1.25849669,3.84800147e-09,4.35722725e-09,12.0
0.40256,4.09284096e-09,11.9998951,1.25849669,4.43060744e-09,4.83637463e-09,12.0
0.40456,4.69494776e-09,11.9998951,1.25849669,5.02855002e-09,5.32536237e-09,12.0
0.40656,5.26515875e-09,11.9998951,1.25849669,5.59254065e-09,5.77536308e-09,12.0
0.40856,5.84526227e-09,11.9998951,1.25849669,6.16434037e-09,6.22864516e-09,12.0
0.41056,6.38663922e-09,11.9998951,1.25849669,6.69531497e-09,6.63711797e-09,12.0
0.41256,6.92977742e-09,11.9998951,1.25849669,7.22594873e-09,7.04185643e-09,12.0
0.41456,7.427438e-09,11.9998951,1.25849669,7.70901099e-09,7.39625228e-09,12.0
0.41656,7.91906518e-09,11.9998951,1.25849669,8.18396684e-09,7.74043163e-09,12.0
0.41856,8.3581928e-09,11.9998951,1.2584967,8.60438298e-09,8.02865396e-09,12.0
0.42056,8.78387874e-09,11.9998951,1.2584967,9.00936303e-09,8.30074476e-09,12.0
0.42256,9.15040665e-09,11.9998951,1.2584967,9.3532504e-09,8.51179194e-09,12.0
0.42456,9.49626777e-09,11.9998951,1.2584967,9.67460845e-09,8.70113115e-09,12.0
0.42656,9.77691772e-09,11.9998951,1.2584967,9.92897742e-09,8.82508977e-09,12.0
0.42856,1.00300745e-08,11.9998951,1.2584967,1.01541733e-08,8.92228957e-09,12.0
0.43056,1.02127098e-08,11.9998951,1.2584967,1.03072779e-08,8.95062291e-09,12.0
0.43256,1.03619164e-08,11.9998951,1.2584967,1.04255078e-08,8.94812824e-09,12.0
0.43456,1.04357576e-08,11.9998951,1.2584967,1.04670608e-08,8.87382345e-09,12.0
0.43656,1.04712405e-08,11.9998951,1.2584967,1.04690909e-08,8.76568329e-09,12.0
0.43856,1.042771e-08,11.9998951,1.2584967,1.03911004e-08,8.58401838e-09,12.0
0.44056,1.03419071e-08,11.9998951,1.2584967,1.027e-08,8.36653902e-09,12.0
0.44256,1.0174525e-08,11.9998951,1.2584967,1.00666608e-08,8.0748932e-09,12.0
0.44456,9.96216265e-09,11.9998951,1.2584967,9.81787074e-09,7.7466269e-09,12.0
0.44656,9.66688951e-09,11.9998951,1.2584967,9.48589474e-09,7.3447326e-09,12.0
0.44856,9.32535116e-09,11.9998951,1.2584967,9.10758224e-09,6.90675739e-09,12.0
0.45056,8.90109675e-09,11.9998951,1.2584967,8.6466927e-09,6.39711595e-09,12.0
0.45256,8.43061776e-09,11.9998951,1.2584967,8.13993406e-09,5.85313154e-09,12.0
0.45456,7.87910159e-09,11.9998951,1.25849669,7.55271445e-09,5.24077715e-09,12.0
0.45656,7.28300376e-09,11.9998951,1.25849669,6.92171387e-09,4.59724769e-09,12.0
0.45856,6.60886834e-09,11.9998951,1.25849669,6.21370178e-09,3.88976873e-09,12.0
0.46056,5.89360405e-09,11.9998951,1.25849669,5.46581402e-09,3.15587312e-09,12.0
0.46256,5.10515186e-09,11.9998951,1.25849669,4.64621897e-09,2.36405429e-09,12.0
0.46456,4.28017799e-09,11.9998951,1.25849669,3.79180798e-09,1.5514654e-09,12.0
0.46656,3.3884715e-09,11.9998951,1.25849669,2.87259172e-09,6.8830186e-10,12.0
0.46856,2.46676812e-09,11.9998951,1.25849669,1.92552463e-09,-1.88372207e-10,12.0
0.47056,1.48614632e-09,11.9998951,1.25849669,9.21896337e-10,-1.10723852e-09,12.0
0.47256,4.83546758e-10,11.9998951,1.25849669,-1.01147091e-10,-2.03120254e-09,12.0
0.47456,-5.68773029e-10,11.9998951,1.25849669,-1.17115118e-09,-2.98794856e-09,12.0
0.47656,-1.63365499e-09,11.9998951,1.25849669,-2.2507729e-09,-3.94035404e-09,12.0
0.47856,-2.73756506e-09,11.9998951,1.25849668,-3.36630257e-09,-4.91502239e-09,12.0
0.48056,-3.84334142e-09,11.9998951,1.25849668,-4.48041648e-09,-5.87502713e-09,12.0
0.48256,-4.97626518e-09,11.9998951,1.25849668,-5.61824742e-09,-6.84599066e-09,12.0
0.48456,-6.09945006e-09,11.9998951,1.25849668,-6.74277589e-09,-7.79146792e-09,12.0
0.48656,-7.23696725e-09,11.9998951,1.25849668,-7.87795651e-09,-8.73607919e-09,12.0
0.48856,-8.35209923e-09,11.9998951,1.25849668,-8.98697405e-09,-9.64375824e-09,12.0
0.49056,-9.46786627e-09,11.9998951,1.25849668,-1.00927686e-08,-1.05382836e-08,12.0
0.49256,-1.05480154e-08,11.9998951,1.25849668,-1.1159027e-08,-1.13842602e-08,12.0
0.49456,-1.16147088e-08,11.9998951,1.25849668,-1.22078734e-08,-1.22048136e-08,12.0
0.49656,-1.26321684e-08,11.9998951,1.25849667,-1.32035114e-08,-1.29652233e-08,12.0
0.49856,-1.36220286e-08,11.9998951,1.25849667,-1.41675813e-08,-1.36882792e-08,12.0
0.50056,-1.45489663e-08,11.9998951,1.25849667,-1.50647879e-08,-1.4339901e-08,12.0
0.50256,-1.54340352e-08,11.9998951,1.25849667,-1.59162372e-08,-1.49424795e-08,12.0
0.50456,-1.62428058e-08,11.9998951,1.25849667,-1.66875758e-08,-1.54629993e-08,12.0
0.50656,-1.69962249e-08,11.9998951,1.25849667,-1.739985e-08,-1.59238989e-08,12.0
0.50856,-1.76605561e-08,11.9998951,1.25849667,-1.80194495e-08,-1.62930021e-08,12.0
0.51056,-1.82565727e-08,11.9998951,1.25849667,-1.85672964e-08,-1.65927083e-08,12.0
0.51256,-1.87516003e-08,11.9998951,1.25849667,-1.901089e-08,-1.67920235e-08,12.0
0.51456,-1.91666913e-08,11.9998951,1.25849667,-1.93714806e-08,-1.691373e-08,12.0
0.51656,-1.94703254e-08,11.9998951,1.25849667,-1.96177703e-08,-1.69280725e-08,12.0
0.51856,-1.96837104e-08,11.9998951,1.25849667,-1.97712118e-08,-1.68580587e-08,12.0
0.52056,-1.977672e-08,11.9998951,1.25849667,-1.98019463e-08,-1.66753797e-08,12.0
0.52256,-1.97710623e-08,11.9998951,1.25849667,-1.97319705e-08,-1.64035747e-08,12.0
0.52456,-1.96382188e-08,11.9998951,1.25849667,-1.9533076e-08,-1.60159532e-08,12.0
0.52656,-1.94002816e-08,11.9998951,1.25849667,-1.92276846e-08,-1.55364284e-08,12.0
0.52856,-1.90305072e-08,11.9998951,1.25849667,-1.87893998e-08,-1.49400534e-08,12.0
0.53056,-1.8551704e-08,11.9998951,1.25849667,-1.82413942e-08,-1.42514052e-08,12.0
0.53256,-1.79387605e-08,11.9998951,1.25849667,-1.75589361e-08,-1.34470972e-08,12.0
0.53456,-1.72154251e-08,11.9998951,1.25849667,-1.67661651e-08,-1.25525479e-08,12.0
0.53656,-1.63585874e-08,11.9998951,1.25849667,-1.58403755e-08,-1.15462497e-08,12.0
0.53856,-1.53929809e-08,11.9998951,1.25849667,-1.48067139e-08,-1.04544631e-08,12.0
0.54056,-1.42970975e-08,11.9998951,1.25849667,-1.36440936e-08,-9.25711841e-09,12.0
0.54256,-1.30968572e-08,11.9998951,1.25849667,-1.23788606e-08,-7.98147659e-09,12.0
0.54456,-1.17727625e-08,11.9998951,1.25849668,-1.09919465e-08,-6.6092678e-09,12.0
