 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)        
 4.45916622e-03  4.45916622e-03  1.80000000e+01  9.01268647e+00  9.01267046e+00  1.05117168e+01  1.26880343e-02  1.01570499e-01  8.96780387e+00  1.26317525e+00 -3.02025899e-03 
 4.46916622e-03  4.46916622e-03  1.80000000e+01  9.00962466e+00  9.00961192e+00  1.02100592e+01  9.62623737e-03  9.85366635e-02  8.96390142e+00  9.58770719e-01 -3.06689880e-03 
 4.47916622e-03  4.47916622e-03  1.80000000e+01  9.00652487e+00  9.00651540e+00  9.90358930e+00  6.52645009e-03  9.54652631e-02  8.96014151e+00  6.50320260e-01 -3.10141996e-03 
 4.48916622e-03  4.48916622e-03  1.80000000e+01  9.00339932e+00  9.00339314e+00  9.59351734e+00  3.40090590e-03  9.23684287e-02  8.95653901e+00  3.39042722e-01 -3.12368549e-03 
 4.49916622e-03  4.49916622e-03  1.80000000e+01  9.00026035e+00  9.00025746e+00  9.28106803e+00  2.61939880e-04  8.92583919e-02  8.95310816e+00  2.61681768e-02 -3.13360698e-03 
 4.50916622e-03  4.50916622e-03  1.80000000e+01  8.99712035e+00  8.99712075e+00  8.96747545e+00 -2.87805989e-03  8.61474370e-02  8.94986251e+00 -2.87066956e-01 -3.13114491e-03 
 4.51916622e-03  4.51916622e-03  1.80000000e+01  8.99399171e+00  8.99399540e+00  8.65397824e+00 -6.00670128e-03  8.30478518e-02  8.94681488e+00 -5.99424807e-01 -3.11630884e-03 
 4.52916622e-03  4.52916622e-03  1.80000000e+01  8.99088679e+00  8.99089376e+00  8.34181469e+00 -9.11163696e-03  7.99718795e-02  8.94397732e+00 -9.09670962e-01 -3.08915730e-03 
 4.53916622e-03  4.53916622e-03  1.80000000e+01  8.98781782e+00  8.98782808e+00  8.03221780e+00 -1.21806132e-02  7.69316696e-02  8.94136103e+00 -1.21657935e+00 -3.04979762e-03 
 4.54916622e-03  4.54916622e-03  1.80000000e+01  8.98479693e+00  8.98481047e+00  7.72641042e+00 -1.52015181e-02  7.39392304e-02  8.93897634e+00 -1.51893709e+00 -2.99838549e-03 
 4.55916622e-03  4.55916622e-03  1.80000000e+01  8.98183603e+00  8.98185283e+00  7.42560041e+00 -1.81624295e-02  7.10063809e-02  8.93683266e+00 -1.81554932e+00 -2.93512434e-03 
 4.56916622e-03  4.56916622e-03  1.80000000e+01  8.97894682e+00  8.97896687e+00  7.13097586e+00 -2.10516621e-02  6.81447043e-02  8.93493846e+00 -2.10524391e+00 -2.86026455e-03 
 4.57916622e-03  4.57916622e-03  1.80000000e+01  8.97614069e+00  8.97616396e+00  6.84370035e+00 -2.38578135e-02  6.53655019e-02  8.93330121e+00 -2.38687610e+00 -2.77410249e-03 
 4.58916622e-03  4.58916622e-03  1.80000000e+01  8.97342872e+00  8.97345519e+00  6.56490836e+00 -2.65698089e-02  6.26797484e-02  8.93192735e+00 -2.65933306e+00 -2.67697934e-03 
 4.59916622e-03  4.59916622e-03  1.80000000e+01  8.97082161e+00  8.97085124e+00  6.29570079e+00 -2.91769455e-02  6.00980483e-02  8.93082230e+00 -2.92153832e+00 -2.56927979e-03 
 4.60916622e-03  4.60916622e-03  1.80000000e+01  8.96832966e+00  8.96836240e+00  6.03714052e+00 -3.16689340e-02  5.76305936e-02  8.92999039e+00 -3.17245599e+00 -2.45143050e-03 
 4.61916622e-03  4.61916622e-03  1.80000000e+01  8.96596268e+00  8.96599849e+00  5.79024829e+00 -3.40359397e-02  5.52871236e-02  8.92943488e+00 -3.41109490e+00 -2.32389849e-03 
 4.62916622e-03  4.62916622e-03  1.80000000e+01  8.96373004e+00  8.96376884e+00  5.55599855e+00 -3.62686210e-02  5.30768861e-02  8.92915793e+00 -3.63651258e+00 -2.18718920e-03 
 4.63916622e-03  4.63916622e-03  1.80000000e+01  8.96164053e+00  8.96168225e+00  5.33531565e+00 -3.83581667e-02  5.10086006e-02  8.92916060e+00 -3.84781892e+00 -2.04184458e-03 
 4.64916622e-03  4.64916622e-03  1.80000000e+01  8.95970240e+00  8.95974693e+00  5.12907013e+00 -4.02963302e-02  4.90904236e-02  8.92944283e+00 -4.04417979e+00 -1.88844085e-03 
 4.65916622e-03  4.65916622e-03  1.80000000e+01  8.95792331e+00  8.95797053e+00  4.93807530e+00 -4.20754626e-02  4.73299167e-02  8.93000346e+00 -4.22482029e+00 -1.72758618e-03 
 4.66916622e-03  4.66916622e-03  1.80000000e+01  8.95631028e+00  8.95636004e+00  4.76308400e+00 -4.36885422e-02  4.57340160e-02  8.93084022e+00 -4.38902784e+00 -1.55991824e-03 
 4.67916622e-03  4.67916622e-03  1.80000000e+01  8.95486966e+00  8.95492180e+00  4.60478562e+00 -4.51292032e-02  4.43090055e-02  8.93194974e+00 -4.53615501e+00 -1.38610148e-03 
 4.68916622e-03  4.68916622e-03  1.80000000e+01  8.95360715e+00  8.95366148e+00  4.46380342e+00 -4.63917598e-02  4.30604924e-02  8.93332761e+00 -4.66562202e+00 -1.20682434e-03 
 4.69916622e-03  4.69916622e-03  1.80000000e+01  8.95252773e+00  8.95258402e+00  4.34069209e+00 -4.74712294e-02  4.19933852e-02  8.93496832e+00 -4.77691903e+00 -1.02279638e-03 
 4.70916622e-03  4.70916622e-03  1.80000000e+01  8.95163565e+00  8.95169366e+00  4.23593562e+00 -4.83633517e-02  4.11118756e-02  8.93686536e+00 -4.86960806e+00 -8.34745154e-04 
 4.71916622e-03  4.71916622e-03  1.80000000e+01  8.95093445e+00  8.95099390e+00  4.14994548e+00 -4.90646059e-02  4.04194227e-02  8.93901122e+00 -4.94332464e+00 -6.43413148e-04 
 4.72916622e-03  4.72916622e-03  1.80000000e+01  8.95042688e+00  8.95048747e+00  4.08305910e+00 -4.95722246e-02  3.99187408e-02  8.94139742e+00 -4.99777917e+00 -4.49554634e-04 
 4.73916622e-03  4.73916622e-03  1.80000000e+01  8.95011495e+00  8.95017636e+00  4.03553867e+00 -4.98842043e-02  3.96117896e-02  8.94401456e+00 -5.03275791e+00 -2.53932623e-04 
 4.74916622e-03  4.74916622e-03  1.80000000e+01  8.94999989e+00  8.95006178e+00  4.00757021e+00 -4.99993139e-02  3.94997681e-02  8.94685233e+00 -5.04812372e+00 -5.73158025e-05 
 4.75916622e-03  4.75916622e-03  1.80000000e+01  8.95008215e+00  8.95014418e+00  3.99926296e+00 -4.99170990e-02  3.95831108e-02  8.94989959e+00 -5.04381645e+00  1.39524264e-04 
 4.76916622e-03  4.76916622e-03  1.80000000e+01  8.95036142e+00  8.95042324e+00  4.01064905e+00 -4.96378841e-02  3.98614864e-02  8.95314440e+00 -5.01985315e+00  3.35815908e-04 
 4.77916622e-03  4.77916622e-03  1.80000000e+01  8.95083658e+00  8.95089784e+00  4.04168342e+00 -4.91627712e-02  4.03337999e-02  8.95657404e+00 -4.97632789e+00  5.30789968e-04 
 4.78916622e-03  4.78916622e-03  1.80000000e+01  8.95150576e+00  8.95156613e+00  4.09224403e+00 -4.84936353e-02  4.09981959e-02  8.96017505e+00 -4.91341138e+00  7.23682313e-04 
 4.79916622e-03  4.79916622e-03  1.80000000e+01  8.95236633e+00  8.95242549e+00  4.16213226e+00 -4.76331171e-02  4.18520657e-02  8.96393331e+00 -4.83135039e+00  9.13736442e-04 
 4.80916622e-03  4.80916622e-03  1.80000000e+01  8.95341488e+00  8.95347254e+00  4.25107365e+00 -4.65846128e-02  4.28920563e-02  8.96783408e+00 -4.73046679e+00  1.10020606e-03 
 4.81916622e-03  4.81916622e-03  1.80000000e+01  8.95464728e+00  8.95470317e+00  4.35871888e+00 -4.53522604e-02  4.41140824e-02  8.97186201e+00 -4.61115645e+00  1.28235784e-03 
 4.82916622e-03  4.82916622e-03  1.80000000e+01  8.95605866e+00  8.95611253e+00  4.48464500e+00 -4.39409232e-02  4.55133412e-02  8.97600125e+00 -4.47388773e+00  1.45947420e-03 
 4.83916622e-03  4.83916622e-03  1.80000000e+01  8.95764346e+00  8.95769509e+00  4.62835700e+00 -4.23561714e-02  4.70843299e-02  8.98023550e+00 -4.31919983e+00  1.63085621e-03 
 4.84916622e-03  4.84916622e-03  1.80000000e+01  8.95939541e+00  8.95944463e+00  4.78928961e+00 -4.06042590e-02  4.88208670e-02  8.98454805e+00 -4.14770072e+00  1.79582657e-03 
 4.85916622e-03  4.85916622e-03  1.80000000e+01  8.96130761e+00  8.96135425e+00  4.96680951e+00 -3.86921002e-02  5.07161154e-02  8.98892186e+00 -3.96006486e+00  1.95373241e-03 
 4.86916622e-03  4.86916622e-03  1.80000000e+01  8.96337251e+00  8.96341642e+00  5.16021767e+00 -3.66272414e-02  5.27626093e-02  8.99333967e+00 -3.75703062e+00  2.10394820e-03 
 4.87916622e-03  4.87916622e-03  1.80000000e+01  8.96558195e+00  8.96562303e+00  5.36875215e+00 -3.44178316e-02  5.49522830e-02  8.99778400e+00 -3.53939735e+00  2.24587841e-03 
 4.88916622e-03  4.88916622e-03  1.80000000e+01  8.96792722e+00  8.96796537e+00  5.59159100e+00 -3.20725903e-02  5.72765031e-02  9.00223729e+00 -3.30802235e+00  2.37896005e-03 
 4.89916622e-03  4.89916622e-03  1.80000000e+01  8.97039907e+00  8.97043421e+00  5.82785557e+00 -2.96007731e-02  5.97261023e-02  9.00668192e+00 -3.06381739e+00  2.50266506e-03 
 4.90916622e-03  4.90916622e-03  1.80000000e+01  8.97298774e+00  8.97301980e+00  6.07661393e+00 -2.70121353e-02  6.22914158e-02  9.01110031e+00 -2.80774517e+00  2.61650253e-03 
 4.91916622e-03  4.91916622e-03  1.80000000e+01  8.97568301e+00  8.97571194e+00  6.33688459e+00 -2.43168928e-02  6.49623199e-02  9.01547499e+00 -2.54081550e+00  2.72002066e-03 
 4.92916622e-03  4.92916622e-03  1.80000000e+01  8.97847424e+00  8.97850000e+00  6.60764039e+00 -2.15256827e-02  6.77282718e-02  9.01978865e+00 -2.26408124e+00  2.81280865e-03 
 4.93916622e-03  4.93916622e-03  1.80000000e+01  8.98135042e+00  8.98137298e+00  6.88781257e+00 -1.86495206e-02  7.05783518e-02  9.02402424e+00 -1.97863420e+00  2.89449834e-03 
 4.94916622e-03  4.94916622e-03  1.80000000e+01  8.98430020e+00  8.98431953e+00  7.17629503e+00 -1.56997573e-02  7.35013066e-02  9.02816501e+00 -1.68560074e+00  2.96476552e-03 
 4.95916622e-03  4.95916622e-03  1.80000000e+01  8.98731194e+00  8.98732801e+00  7.47194872e+00 -1.26880343e-02  7.64855939e-02  9.03219458e+00 -1.38613733e+00  3.02333149e-03 
 4.96916622e-03  4.96916622e-03  1.80000000e+01  8.99037375e+00  8.99038655e+00  7.77360613e+00 -9.62623737e-03  7.95194283e-02  9.03609704e+00 -1.08142593e+00  3.06996383e-03 
 4.97916622e-03  4.97916622e-03  1.80000000e+01  8.99347354e+00  8.99348307e+00  8.08007596e+00 -6.52645009e-03  8.25908279e-02  9.03985695e+00 -7.72669345e-01  3.10447755e-03 
 4.98916622e-03  4.98916622e-03  1.80000000e+01  8.99659909e+00  8.99660534e+00  8.39014784e+00 -3.40090590e-03  8.56876617e-02  9.04345945e+00 -4.61086427e-01  3.12673565e-03 
 4.99916622e-03  4.99916622e-03  1.80000000e+01  8.99973806e+00  8.99974101e+00  8.70259710e+00 -2.61939880e-04  8.87976980e-02  9.04689030e+00 -1.47907243e-01  3.13664973e-03 
 5.00916622e-03  5.00916622e-03  1.80000000e+01  9.00287806e+00  9.00287772e+00  9.01618964e+00  2.87805989e-03  9.19086527e-02  9.05013596e+00  1.65631787e-01  3.13418026e-03 
 5.01916622e-03  5.01916622e-03  1.80000000e+01  9.00600670e+00  9.00600307e+00  9.32968682e+00  6.00670128e-03  9.50082378e-02  9.05318359e+00  4.78292797e-01  3.11933681e-03 
 5.02916622e-03  5.02916622e-03  1.80000000e+01  9.00911162e+00  9.00910471e+00  9.64185038e+00  9.11163696e-03  9.80842104e-02  9.05602115e+00  7.88841374e-01  3.09217791e-03 
 5.03916622e-03  5.03916622e-03  1.80000000e+01  9.01218059e+00  9.01217039e+00  9.95144729e+00  1.21806132e-02  1.01124421e-01  9.05863745e+00  1.09605145e+00  3.05281089e-03 
 5.04916622e-03  5.04916622e-03  1.80000000e+01  9.01520148e+00  9.01518801e+00  1.02572547e+01  1.52015181e-02  1.04116860e-01  9.06102214e+00  1.39871014e+00  3.00139144e-03 
 5.05916622e-03  5.05916622e-03  1.80000000e+01  9.01816238e+00  9.01814564e+00  1.05580648e+01  1.81624295e-02  1.07049711e-01  9.06316582e+00  1.69562259e+00  2.93812297e-03 
 5.06916622e-03  5.06916622e-03  1.80000000e+01  9.02105159e+00  9.02103161e+00  1.08526894e+01  2.10516621e-02  1.09911388e-01  9.06506002e+00  1.98561667e+00  2.86325590e-03 
 5.07916622e-03  5.07916622e-03  1.80000000e+01  9.02385772e+00  9.02383451e+00  1.11399650e+01  2.38578135e-02  1.12690592e-01  9.06669728e+00  2.26754762e+00  2.77708656e-03 
 5.08916622e-03  5.08916622e-03  1.80000000e+01  9.02656969e+00  9.02654329e+00  1.14187571e+01  2.65698089e-02  1.15376346e-01  9.06807115e+00  2.54030263e+00  2.67995616e-03 
 5.09916622e-03  5.09916622e-03  1.80000000e+01  9.02917680e+00  9.02914723e+00  1.16879648e+01  2.91769455e-02  1.17958048e-01  9.06917620e+00  2.80280520e+00  2.57224937e-03 
 5.10916622e-03  5.10916622e-03  1.80000000e+01  9.03166875e+00  9.03163608e+00  1.19465253e+01  3.16689340e-02  1.20425505e-01  9.07000812e+00  3.05401945e+00  2.45439286e-03 
 5.11916622e-03  5.11916622e-03  1.80000000e+01  9.03403573e+00  9.03399999e+00  1.21934177e+01  3.40359397e-02  1.22768977e-01  9.07056363e+00  3.29295424e+00  2.32685364e-03 
 5.12916622e-03  5.12916622e-03  1.80000000e+01  9.03626837e+00  9.03622964e+00  1.24276676e+01  3.62686210e-02  1.24979216e-01  9.07084058e+00  3.51866706e+00  2.19013714e-03 
 5.13916622e-03  5.13916622e-03  1.80000000e+01  9.03835788e+00  9.03831624e+00  1.26483507e+01  3.83581667e-02  1.27047504e-01  9.07083792e+00  3.73026783e+00  2.04478532e-03 
 5.14916622e-03  5.14916622e-03  1.80000000e+01  9.04029601e+00  9.04025156e+00  1.28545965e+01  4.02963302e-02  1.28965683e-01  9.07055569e+00  3.92692241e+00  1.89137438e-03 
 5.15916622e-03  5.15916622e-03  1.80000000e+01  9.04207510e+00  9.04202796e+00  1.30455915e+01  4.20754626e-02  1.30726192e-01  9.06999507e+00  4.10785589e+00  1.73051249e-03 
 5.16916622e-03  5.16916622e-03  1.80000000e+01  9.04368813e+00  9.04363845e+00  1.32205831e+01  4.36885422e-02  1.32322096e-01  9.06915831e+00  4.27235570e+00  1.56283731e-03 
 5.17916622e-03  5.17916622e-03  1.80000000e+01  9.04512875e+00  9.04507669e+00  1.33788817e+01  4.51292032e-02  1.33747109e-01  9.06804879e+00  4.41977441e+00  1.38901327e-03 
 5.18916622e-03  5.18916622e-03  1.80000000e+01  9.04639126e+00  9.04633702e+00  1.35198641e+01  4.63917598e-02  1.34995624e-01  9.06667093e+00  4.54953223e+00  1.20972883e-03 
 5.19916622e-03  5.19916622e-03  1.80000000e+01  9.04747068e+00  9.04741448e+00  1.36429757e+01  4.74712294e-02  1.36062734e-01  9.06503022e+00  4.66111931e+00  1.02569350e-03 
 5.20916622e-03  5.20916622e-03  1.80000000e+01  9.04836276e+00  9.04830484e+00  1.37477324e+01  4.83633517e-02  1.36944245e-01  9.06313317e+00  4.75409767e+00  8.37634851e-04 
 5.21916622e-03  5.21916622e-03  1.80000000e+01  9.04906396e+00  9.04900461e+00  1.38337227e+01  4.90646059e-02  1.37636700e-01  9.06098731e+00  4.82810284e+00  6.46295359e-04 
 5.22916622e-03  5.22916622e-03  1.80000000e+01  9.04957153e+00  9.04951104e+00  1.39006093e+01  4.95722246e-02  1.38137383e-01  9.05860111e+00  4.88284521e+00  4.52429313e-04 
 5.23916622e-03  5.23916622e-03  1.80000000e+01  9.04988346e+00  9.04982215e+00  1.39481299e+01  4.98842043e-02  1.38444335e-01  9.05598397e+00  4.91811103e+00  2.56799703e-04 
 5.24916622e-03  5.24916622e-03  1.80000000e+01  9.04999852e+00  9.04993673e+00  1.39760984e+01  4.99993139e-02  1.38556357e-01  9.05314619e+00  4.93376315e+00  6.01752560e-05 
 5.25916622e-03  5.25916622e-03  1.80000000e+01  9.04991626e+00  9.04985432e+00  1.39844057e+01  4.99170990e-02  1.38473015e-01  9.05009892e+00  4.92974144e+00 -1.36672456e-04 
 5.26916622e-03  5.26916622e-03  1.80000000e+01  9.04963699e+00  9.04957527e+00  1.39730196e+01  4.96378841e-02  1.38194639e-01  9.04685410e+00  4.90606293e+00 -3.32971745e-04 
 5.27916622e-03  5.27916622e-03  1.80000000e+01  9.04916183e+00  9.04910067e+00  1.39419852e+01  4.91627712e-02  1.37722324e-01  9.04342446e+00  4.86282170e+00 -5.27953412e-04 
 5.28916622e-03  5.28916622e-03  1.80000000e+01  9.04849265e+00  9.04843237e+00  1.38914244e+01  4.84936353e-02  1.37057926e-01  9.03982344e+00  4.80018846e+00 -7.20853322e-04 
 5.29916622e-03  5.29916622e-03  1.80000000e+01  9.04763208e+00  9.04757301e+00  1.38215361e+01  4.76331171e-02  1.36204055e-01  9.03606516e+00  4.71840998e+00 -9.10914931e-04 
 5.30916622e-03  5.30916622e-03  1.80000000e+01  9.04658353e+00  9.04652596e+00  1.37325945e+01  4.65846128e-02  1.35164062e-01  9.03216439e+00  4.61780816e+00 -1.09739195e-03 
 5.31916622e-03  5.31916622e-03  1.80000000e+01  9.04535113e+00  9.04529533e+00  1.36249490e+01  4.53522604e-02  1.33942033e-01  9.02813645e+00  4.49877885e+00 -1.27955103e-03 
 5.32916622e-03  5.32916622e-03  1.80000000e+01  9.04393975e+00  9.04388596e+00  1.34990226e+01  4.39409232e-02  1.32542772e-01  9.02399720e+00  4.36179045e+00 -1.45667459e-03 
 5.33916622e-03  5.33916622e-03  1.80000000e+01  9.04235495e+00  9.04230340e+00  1.33553104e+01  4.23561714e-02  1.30971780e-01  9.01976295e+00  4.20738215e+00 -1.62806371e-03 
 5.34916622e-03  5.34916622e-03  1.80000000e+01  9.04060300e+00  9.04055386e+00  1.31943775e+01  4.06042590e-02  1.29235241e-01  9.01545040e+00  4.03616193e+00 -1.79304109e-03 
 5.35916622e-03  5.35916622e-03  1.80000000e+01  9.03869080e+00  9.03864424e+00  1.30168573e+01  3.86921002e-02  1.27339989e-01  9.01107658e+00  3.84880427e+00 -1.95095387e-03 
 5.36916622e-03  5.36916622e-03  1.80000000e+01  9.03662590e+00  9.03658206e+00  1.28234489e+01  3.66272414e-02  1.25293493e-01  9.00665877e+00  3.64604752e+00 -2.10117654e-03 
 5.37916622e-03  5.37916622e-03  1.80000000e+01  9.03441646e+00  9.03437545e+00  1.26149141e+01  3.44178316e-02  1.23103817e-01  9.00221444e+00  3.42869108e+00 -2.24311356e-03 
 5.38916622e-03  5.38916622e-03  1.80000000e+01  9.03207118e+00  9.03203311e+00  1.23920750e+01  3.20725903e-02  1.20779594e-01  8.99776115e+00  3.19759222e+00 -2.37620196e-03 
 5.39916622e-03  5.39916622e-03  1.80000000e+01  9.02959934e+00  9.02956427e+00  1.21558102e+01  2.96007731e-02  1.18329993e-01  8.99331652e+00  2.95366272e+00 -2.49991370e-03 
 5.40916622e-03  5.40916622e-03  1.80000000e+01  9.02701067e+00  9.02697868e+00  1.19070516e+01  2.70121353e-02  1.15764677e-01  8.98889813e+00  2.69786530e+00 -2.61375786e-03 
 5.41916622e-03  5.41916622e-03  1.80000000e+01  9.02431540e+00  9.02428654e+00  1.16467808e+01  2.43168928e-02  1.13093771e-01  8.98452346e+00  2.43120975e+00 -2.71728267e-03 
 5.42916622e-03  5.42916622e-03  1.80000000e+01  9.02152417e+00  9.02149847e+00  1.13760248e+01  2.15256827e-02  1.10327818e-01  8.98020980e+00  2.15474896e+00 -2.81007731e-03 
 5.43916622e-03  5.43916622e-03  1.80000000e+01  9.01864799e+00  9.01862549e+00  1.10958524e+01  1.86495206e-02  1.07477736e-01  8.97597421e+00  1.86957471e+00 -2.89177361e-03 
 5.44916622e-03  5.44916622e-03  1.80000000e+01  9.01569821e+00  9.01567894e+00  1.08073698e+01  1.56997573e-02  1.04554780e-01  8.97183344e+00  1.57681339e+00 -2.96204741e-03 
 5.45916622e-03  5.45916622e-03  1.80000000e+01  9.01268647e+00  9.01267046e+00  1.05117160e+01  1.26880343e-02  1.01570492e-01  8.96780387e+00  1.27762145e+00 -3.02061997e-03 
 5.46916622e-03  5.46916622e-03  1.80000000e+01  9.00962466e+00  9.00961191e+00  1.02100585e+01  9.62623737e-03  9.85366562e-02  8.96390141e+00  9.73180865e-01 -3.06725889e-03 
 5.47916622e-03  5.47916622e-03  1.80000000e+01  9.00652487e+00  9.00651539e+00  9.90358858e+00  6.52645009e-03  9.54652560e-02  8.96014151e+00  6.64694441e-01 -3.10177918e-03 
 5.48916622e-03  5.48916622e-03  1.80000000e+01  9.00339932e+00  9.00339313e+00  9.59351663e+00  3.40090590e-03  9.23684216e-02  8.95653901e+00  3.53381026e-01 -3.12404383e-03 
 5.49916622e-03  5.49916622e-03  1.80000000e+01  9.00026035e+00  9.00025745e+00  9.28106731e+00  2.61939880e-04  8.92583849e-02  8.95310816e+00  4.04706900e-02 -3.13396447e-03 
 5.50916622e-03  5.50916622e-03  1.80000000e+01  8.99712035e+00  8.99712074e+00  8.96747474e+00 -2.87805989e-03  8.61474300e-02  8.94986250e+00 -2.72800146e-01 -3.13150151e-03 
 5.51916622e-03  5.51916622e-03  1.80000000e+01  8.99399171e+00  8.99399540e+00  8.65397754e+00 -6.00670128e-03  8.30478449e-02  8.94681488e+00 -5.85193614e-01 -3.11666459e-03 
 5.52916622e-03  5.52916622e-03  1.80000000e+01  8.99088679e+00  8.99089376e+00  8.34181399e+00 -9.11163696e-03  7.99718725e-02  8.94397731e+00 -8.95475299e-01 -3.08951216e-03 
 5.53916622e-03  5.53916622e-03  1.80000000e+01  8.98781782e+00  8.98782808e+00  8.03221709e+00 -1.21806132e-02  7.69316626e-02  8.94136102e+00 -1.20241913e+00 -3.05015165e-03 
 5.54916622e-03  5.54916622e-03  1.80000000e+01  8.98479693e+00  8.98481046e+00  7.72640971e+00 -1.52015181e-02  7.39392233e-02  8.93897633e+00 -1.50481223e+00 -2.99873863e-03 
 5.55916622e-03  5.55916622e-03  1.80000000e+01  8.98183603e+00  8.98185283e+00  7.42559969e+00 -1.81624295e-02  7.10063737e-02  8.93683266e+00 -1.80145973e+00 -2.93547665e-03 
 5.56916622e-03  5.56916622e-03  1.80000000e+01  8.97894682e+00  8.97896686e+00  7.13097513e+00 -2.10516621e-02  6.81446970e-02  8.93493845e+00 -2.09118950e+00 -2.86061597e-03 
 5.57916622e-03  5.57916622e-03  1.80000000e+01  8.97614069e+00  8.97616396e+00  6.84369961e+00 -2.38578135e-02  6.53654945e-02  8.93330120e+00 -2.37285679e+00 -2.77445308e-03 
 5.58916622e-03  5.58916622e-03  1.80000000e+01  8.97342872e+00  8.97345518e+00  6.56490761e+00 -2.65698089e-02  6.26797409e-02  8.93192734e+00 -2.64534877e+00 -2.67732905e-03 
 5.59916622e-03  5.59916622e-03  1.80000000e+01  8.97082161e+00  8.97085124e+00  6.29570002e+00 -2.91769455e-02  6.00980405e-02  8.93082229e+00 -2.90758896e+00 -2.56962867e-03 
 5.60916622e-03  5.60916622e-03  1.80000000e+01  8.96832966e+00  8.96836240e+00  6.03713974e+00 -3.16689340e-02  5.76305856e-02  8.92999038e+00 -3.15854147e+00 -2.45177852e-03 
 5.61916622e-03  5.61916622e-03  1.80000000e+01  8.96596268e+00  8.96599849e+00  5.79024748e+00 -3.40359397e-02  5.52871154e-02  8.92943487e+00 -3.39721515e+00 -2.32424568e-03 
 5.62916622e-03  5.62916622e-03  1.80000000e+01  8.96373004e+00  8.96376883e+00  5.55599772e+00 -3.62686210e-02  5.30768777e-02  8.92915792e+00 -3.62266750e+00 -2.18753552e-03 
 5.63916622e-03  5.63916622e-03  1.80000000e+01  8.96164053e+00  8.96168224e+00  5.33531479e+00 -3.83581667e-02  5.10085919e-02  8.92916059e+00 -3.83400843e+00 -2.04219008e-03 
 5.64916622e-03  5.64916622e-03  1.80000000e+01  8.95970240e+00  8.95974692e+00  5.12906925e+00 -4.02963302e-02  4.90904147e-02  8.92944282e+00 -4.03040380e+00 -1.88878547e-03 
 5.65916622e-03  5.65916622e-03  1.80000000e+01  8.95792331e+00  8.95797052e+00  4.93807440e+00 -4.20754626e-02  4.73299075e-02  8.93000345e+00 -4.21107872e+00 -1.72792999e-03 
 5.66916622e-03  5.66916622e-03  1.80000000e+01  8.95631028e+00  8.95636003e+00  4.76308307e+00 -4.36885422e-02  4.57340065e-02  8.93084020e+00 -4.37532061e+00 -1.56026116e-03 
 5.67916622e-03  5.67916622e-03  1.80000000e+01  8.95486966e+00  8.95492179e+00  4.60478466e+00 -4.51292032e-02  4.43089958e-02  8.93194973e+00 -4.52248203e+00 -1.38644357e-03 
 5.68916622e-03  5.68916622e-03  1.80000000e+01  8.95360715e+00  8.95366147e+00  4.46380243e+00 -4.63917598e-02  4.30604823e-02  8.93332759e+00 -4.65198321e+00 -1.20716556e-03 
 5.69916622e-03  5.69916622e-03  1.80000000e+01  8.95252773e+00  8.95258401e+00  4.34069107e+00 -4.74712294e-02  4.19933749e-02  8.93496831e+00 -4.76331429e+00 -1.02313676e-03 
 5.70916622e-03  5.70916622e-03  1.80000000e+01  8.95163565e+00  8.95169365e+00  4.23593457e+00 -4.83633517e-02  4.11118650e-02  8.93686535e+00 -4.85603731e+00 -8.35084632e-04 
 5.71916622e-03  5.71916622e-03  1.80000000e+01  8.95093445e+00  8.95099389e+00  4.14994441e+00 -4.90646059e-02  4.04194120e-02  8.93901121e+00 -4.92978780e+00 -6.43751772e-04 
 5.72916622e-03  5.72916622e-03  1.80000000e+01  8.95042688e+00  8.95048746e+00  4.08305802e+00 -4.95722246e-02  3.99187299e-02  8.94139741e+00 -4.98427615e+00 -4.49892351e-04 
 5.73916622e-03  5.73916622e-03  1.80000000e+01  8.95011495e+00  8.95017635e+00  4.03553757e+00 -4.98842043e-02  3.96117786e-02  8.94401454e+00 -5.01928861e+00 -2.54269465e-04 
 5.74916622e-03  5.74916622e-03  1.80000000e+01  8.94999989e+00  8.95006177e+00  4.00756910e+00 -4.99993139e-02  3.94997571e-02  8.94685231e+00 -5.03468806e+00 -5.76517354e-05 
 5.75916622e-03  5.75916622e-03  1.80000000e+01  8.95008215e+00  8.95014417e+00  3.99926184e+00 -4.99170990e-02  3.95830997e-02  8.94989958e+00 -5.03041434e+00  1.39189210e-04 
 5.76916622e-03  5.76916622e-03  1.80000000e+01  8.95036142e+00  8.95042322e+00  4.01064794e+00 -4.96378841e-02  3.98614754e-02  8.95314439e+00 -5.00648450e+00  3.35481773e-04 
 5.77916622e-03  5.77916622e-03  1.80000000e+01  8.95083658e+00  8.95089783e+00  4.04168232e+00 -4.91627712e-02  4.03337890e-02  8.95657403e+00 -4.96299260e+00  5.30456701e-04 
 5.78916622e-03  5.78916622e-03  1.80000000e+01  8.95150576e+00  8.95156612e+00  4.09224294e+00 -4.84936353e-02  4.09981852e-02  8.96017504e+00 -4.90010937e+00  7.23349958e-04 
 5.79916622e-03  5.79916622e-03  1.80000000e+01  8.95236633e+00  8.95242548e+00  4.16213118e+00 -4.76331171e-02  4.18520552e-02  8.96393331e+00 -4.81808157e+00  9.13404943e-04 
