 time            time            v(H1_GATE)      v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)         @ddiode7_1[id]  @ddiode7_3[id]  @ddiode7_4[id]  @ddiode7_5[id] 
 1.22386190e-04  1.22386190e-04  1.19882320e+01  6.40056822e-01  1.23844108e-01  8.15420198e-01  1.19882315e+01  8.15419456e-01  1.17445450e+00  6.39611666e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.34986504e+00  5.33281084e-04  5.82721989e-09  3.36997769e-08  9.56042060e-06 
 1.53135040e-04  1.53135040e-04  1.19882346e+01  7.73531980e-01  2.38989633e-01  1.02014780e+00  1.19882318e+01  1.02014705e+00  1.17468762e+00  6.47995527e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007286e+00  7.47303343e-04  2.80815428e-08  3.40987402e-08  6.97620161e-06 
 1.92872994e-04  1.92872994e-04  1.19882357e+01  1.03553242e+00  4.99690518e-01  1.28458160e+00  1.19882319e+01  1.28458084e+00  1.17469154e+00  6.48135940e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007635e+00  7.55453072e-04  3.87318301e-08  3.45933282e-08  6.93948237e-06 
 2.33033778e-04  2.33033778e-04  1.19882348e+01  1.30100937e+00  7.65504641e-01  1.55162554e+00  1.19882319e+01  1.55162477e+00  1.17469091e+00  6.48134224e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007581e+00  7.59414493e-04  2.93845102e-08  3.51292168e-08  6.93977549e-06 
 2.77123462e-04  2.77123462e-04  1.19882359e+01  1.59243534e+00  1.05615165e+00  1.84450819e+00  1.19882320e+01  1.84450742e+00  1.17469092e+00  6.48134229e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007582e+00  7.63921755e-04  3.98774338e-08  3.57022429e-08  6.93977640e-06 
 3.65302831e-04  3.65302831e-04  1.19882351e+01  2.17417768e+00  1.63775524e+00  2.42915573e+00  1.19882321e+01  2.42915495e+00  1.17469093e+00  6.48134236e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007585e+00  7.72634094e-04  3.10974787e-08  3.69233960e-08  6.93977786e-06 
 4.65302831e-04  4.65302831e-04  1.19882364e+01  2.83163246e+00  2.29418990e+00  3.08989668e+00  1.19882323e+01  3.08989587e+00  1.17469095e+00  6.48134246e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007588e+00  7.82751287e-04  4.24142777e-08  3.83693737e-08  6.93977978e-06 
 5.65302831e-04  5.65302831e-04  1.19882357e+01  3.48605576e+00  2.94834901e+00  3.74758827e+00  1.19882325e+01  3.74758743e+00  1.17469097e+00  6.48134254e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007591e+00  7.92502284e-04  3.39502085e-08  3.99327686e-08  6.93978145e-06 
 6.65302831e-04  6.65302831e-04  1.19882370e+01  4.13679579e+00  3.59815875e+00  4.40158145e+00  1.19882326e+01  4.40158058e+00  1.17469098e+00  6.48134264e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007594e+00  8.02485039e-04  4.54569100e-08  4.15953971e-08  6.93978337e-06 
 7.65302831e-04  7.65302831e-04  1.19882363e+01  4.78321697e+00  4.24427668e+00  5.05123080e+00  1.19882328e+01  5.05122989e+00  1.17469100e+00  6.48134273e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007597e+00  8.12143815e-04  3.72247534e-08  4.34203932e-08  6.93978502e-06 
 8.65302831e-04  8.65302831e-04  1.19882376e+01  5.42467417e+00  4.88488224e+00  5.69589519e+00  1.19882329e+01  5.69589424e+00  1.17469101e+00  6.48134282e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007601e+00  8.21962102e-04  4.90086588e-08  4.54020532e-08  6.93978692e-06 
 9.65302831e-04  9.65302831e-04  1.19882370e+01  6.06054205e+00  5.52041976e+00  6.33493842e+00  1.19882331e+01  6.33493743e+00  1.17469103e+00  6.48134291e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007604e+00  8.31484869e-04  4.11207801e-08  4.76207923e-08  6.93978855e-06 
 1.06530283e-03  1.06530283e-03  1.19882383e+01  6.69018488e+00  6.14928072e+00  6.96772983e+00  1.19882333e+01  6.96772880e+00  1.17469105e+00  6.48134300e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007607e+00  8.41104362e-04  5.33272237e-08  5.00952739e-08  6.93979043e-06 
 1.16530283e-03  1.16530283e-03  1.19882377e+01  7.31298991e+00  6.77173812e+00  7.59364494e+00  1.19882334e+01  7.59364385e+00  1.17469106e+00  6.48134308e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007610e+00  8.50448920e-04  4.59772936e-08  5.29414347e-08  6.93979204e-06 
 1.26530283e-03  1.26530283e-03  1.19882391e+01  7.92833343e+00  7.38636230e+00  8.21206603e+00  1.19882336e+01  8.21206488e+00  1.17469108e+00  6.48134317e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007613e+00  8.59835407e-04  5.88684996e-08  5.62313264e-08  6.93979389e-06 
 1.36530283e-03  1.36530283e-03  1.19882385e+01  8.53561756e+00  7.99328967e+00  8.82238281e+00  1.19882337e+01  8.82238159e+00  1.17469109e+00  6.48134326e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007616e+00  8.68961046e-04  5.24240571e-08  6.01646811e-08  6.93979547e-06 
 1.46530283e-03  1.46530283e-03  1.19882400e+01  9.13423321e+00  8.59124261e+00  9.42399295e+00  1.19882339e+01  9.42399165e+00  1.17469111e+00  6.48134335e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007619e+00  8.78080644e-04  6.65308078e-08  6.49516604e-08  6.93979731e-06 
 1.56530283e-03  1.56530283e-03  1.19882396e+01  9.72359957e+00  9.18024977e+00  1.00163028e+01  1.19882340e+01  1.00163014e+01  1.17469112e+00  6.48134343e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007622e+00  8.86948182e-04  6.17953580e-08  7.10349096e-08  6.93979888e-06 
 1.66530283e-03  1.66530283e-03  1.19882413e+01  1.03031246e+01  9.75916395e+00  1.05987277e+01  1.19882342e+01  1.05987261e+01  1.17469114e+00  6.48134352e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007625e+00  8.95767550e-04  7.84003249e-08  7.90889602e-08  6.93980071e-06 
 1.76530283e-03  1.76530283e-03  1.19882411e+01  1.08722468e+01  1.03279300e+01  1.11706929e+01  1.19882343e+01  1.11706912e+01  1.17469115e+00  6.48134360e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007628e+00  9.04339376e-04  7.75858182e-08  9.05544073e-08  6.93980230e-06 
 1.86530283e-03  1.86530283e-03  1.19882431e+01  1.14303934e+01  1.08855136e+01  1.17316341e+01  1.19882345e+01  1.17316321e+01  1.17469117e+00  6.48134369e-01  1.19999882e+01  1.20000000e+01  0.00000000e+00  2.35007631e+00  9.12825914e-04  1.00934701e-07  1.08766031e-07  6.93980420e-06 
 1.96530283e-03  1.96530283e-03  1.19882529e+01  1.19770091e+01  1.14317816e+01  1.22809975e+01  1.19882403e+01  1.22808709e+01  1.17469173e+00  6.48134653e-01  1.19999883e+01  1.20000000e+01  0.00000000e+00  2.35007745e+00  9.21051705e-04  1.25191802e-07  5.75662715e-06  6.93987983e-06 
 2.06530283e-03  2.06530283e-03  1.20102155e+01  1.24611407e+01  1.19147340e+01  1.28182411e+01  1.19962279e+01  1.26454693e+01  1.17546539e+00  6.48521485e-01  1.19999962e+01  1.20000000e+01  0.00000000e+00  2.35163523e+00  9.42246886e-04  1.40734867e-04  7.85471513e-03  7.04445148e-06 
 2.16530283e-03  2.16530283e-03  1.21217562e+01  1.26731080e+01  1.21247157e+01  1.33428346e+01  1.20170902e+01  1.27311051e+01  1.17748541e+00  6.49531493e-01  1.20000171e+01  1.20000000e+01  0.00000000e+00  2.35570332e+00  9.82814420e-04  1.07274100e-03  2.78058863e-02  7.32497443e-06 
 2.26530283e-03  2.26530283e-03  1.22459949e+01  1.28325866e+01  1.22819891e+01  1.38542603e+01  1.20390208e+01  1.27835300e+01  1.17960780e+00  6.50592689e-01  1.20000390e+01  1.20000000e+01  0.00000000e+00  2.35997878e+00  1.02624019e-03  2.14361382e-03  4.94929540e-02  7.63175686e-06 
 2.36530283e-03  2.36530283e-03  1.23712788e+01  1.29759452e+01  1.24232508e+01  1.43520136e+01  1.20615294e+01  1.28244265e+01  1.18178494e+00  6.51681257e-01  1.20000615e+01  1.20000000e+01  0.00000000e+00  2.36436586e+00  1.07241014e-03  3.09785748e-03  6.94357784e-02  7.95980734e-06 
 2.46530283e-03  2.46530283e-03  1.24989787e+01  1.31173533e+01  1.25617357e+01  1.48356031e+01  1.20920200e+01  1.28694902e+01  1.18473213e+00  6.53154849e-01  1.20000919e+01  1.20000000e+01  0.00000000e+00  2.37030690e+00  1.13723156e-03  4.06958629e-03  9.03049662e-02  8.42646595e-06 
 2.56530283e-03  2.56530283e-03  1.26544113e+01  1.32810375e+01  1.27180516e+01  1.53045517e+01  1.21738259e+01  1.29609095e+01  1.19262701e+00  6.57102287e-01  1.20001737e+01  1.20000000e+01  0.00000000e+00  2.38623558e+00  1.32602880e-03  4.80589564e-03  1.06529357e-01  9.81581739e-06 
 2.66530283e-03  2.66530283e-03  1.28408283e+01  1.34713503e+01  1.28948366e+01  1.57583966e+01  1.23224768e+01  1.31165157e+01  1.20691891e+00  6.64248235e-01  1.20003222e+01  1.20000000e+01  0.00000000e+00  2.41513173e+00  1.74697527e-03  5.18356106e-03  1.20085650e-01  1.29393745e-05 
 2.76530283e-03  2.76530283e-03  1.30251808e+01  1.36579996e+01  1.30668979e+01  1.61966898e+01  1.24819789e+01  1.32821386e+01  1.22221133e+00  6.71894442e-01  1.20004815e+01  1.20000000e+01  0.00000000e+00  2.44609912e+00  2.34853148e-03  5.43789451e-03  1.33182358e-01  1.73900110e-05 
 2.86530283e-03  2.86530283e-03  1.31752298e+01  1.38084513e+01  1.32043628e+01  1.66189989e+01  1.26286660e+01  1.34339125e+01  1.23605504e+00  6.78816297e-01  1.20006280e+01  1.20000000e+01  0.00000000e+00  2.47438233e+00  3.05172970e-03  5.46565522e-03  1.44776681e-01  2.27260459e-05 
 2.96530283e-03  2.96530283e-03  1.33073901e+01  1.39409783e+01  1.33257301e+01  1.70249070e+01  1.27551325e+01  1.35654385e+01  1.24792494e+00  6.84751245e-01  1.20007544e+01  1.20000000e+01  0.00000000e+00  2.49870838e+00  3.82308751e-03  5.52259566e-03  1.57248730e-01  2.85875462e-05 
 3.06530283e-03  3.06530283e-03  1.34195767e+01  1.40536099e+01  1.34288766e+01  1.74140136e+01  1.28639414e+01  1.36790253e+01  1.25803584e+00  6.89806693e-01  1.20008631e+01  1.20000000e+01  0.00000000e+00  2.51954731e+00  4.62705054e-03  5.55635983e-03  1.69772361e-01  3.47586003e-05 
 3.16530283e-03  3.16530283e-03  1.35156324e+01  1.41497213e+01  1.35169301e+01  1.77859346e+01  1.29579509e+01  1.37775036e+01  1.26668207e+00  6.94129807e-01  1.20009570e+01  1.20000000e+01  0.00000000e+00  2.53747217e+00  5.44227506e-03  5.57681648e-03  1.82201580e-01  4.10819605e-05 
 3.26530283e-03  3.26530283e-03  1.35984966e+01  1.42328126e+01  1.35931120e+01  1.81403031e+01  1.30396019e+01  1.38633267e+01  1.27411449e+00  6.97846015e-01  1.20010386e+01  1.20000000e+01  0.00000000e+00  2.55297182e+00  6.25211414e-03  5.58894808e-03  1.94408184e-01  4.74296080e-05 
 3.36530283e-03  3.36530283e-03  1.36706701e+01  1.43049388e+01  1.36592867e+01  1.84767693e+01  1.31110889e+01  1.39386781e+01  1.28055572e+00  7.01066632e-01  1.20011100e+01  1.20000000e+01  0.00000000e+00  2.56648325e+00  7.04621946e-03  5.59581187e-03  2.06277016e-01  5.37188257e-05 
 3.46530283e-03  3.46530283e-03  1.37338747e+01  1.43682743e+01  1.37174516e+01  1.87950011e+01  1.31739544e+01  1.40051202e+01  1.28616414e+00  7.03870838e-01  1.20011728e+01  1.20000000e+01  0.00000000e+00  2.57831525e+00  7.81520116e-03  5.59920300e-03  2.17721979e-01  5.98703208e-05 
 3.56530283e-03  3.56530283e-03  1.37895829e+01  1.44239004e+01  1.37685737e+01  1.90946846e+01  1.32295481e+01  1.40640027e+01  1.29107655e+00  7.06327042e-01  1.20012283e+01  1.20000000e+01  0.00000000e+00  2.58873650e+00  8.55359619e-03  5.60034782e-03  2.28667450e-01  6.58344792e-05 
 3.66530283e-03  3.66530283e-03  1.38387887e+01  1.44731887e+01  1.38139159e+01  1.93755239e+01  1.32787892e+01  1.41162648e+01  1.29538797e+00  7.08482756e-01  1.20012775e+01  1.20000000e+01  0.00000000e+00  2.59793158e+00  9.25560042e-03  5.59999506e-03  2.39057301e-01  7.15566047e-05 
 3.76530283e-03  3.76530283e-03  1.38834439e+01  1.45177574e+01  1.38549265e+01  1.96372419e+01  1.33235299e+01  1.41637889e+01  1.29928774e+00  7.10432639e-01  1.20013222e+01  1.20000000e+01  0.00000000e+00  2.60627058e+00  9.93949383e-03  5.59914854e-03  2.49002791e-01  7.71595986e-05 
 3.86530283e-03  3.86530283e-03  1.39217237e+01  1.45560924e+01  1.38902454e+01  1.98795803e+01  1.33620145e+01  1.42047799e+01  1.30259675e+00  7.12087145e-01  1.20013607e+01  1.20000000e+01  0.00000000e+00  2.61340303e+00  1.05538797e-02  5.59709545e-03  2.58116161e-01  8.22565636e-05 
 3.96530283e-03  3.96530283e-03  1.39556680e+01  1.45899490e+01  1.39214705e+01  2.01023000e+01  1.33961858e+01  1.42412094e+01  1.30551394e+00  7.13545738e-01  1.20013948e+01  1.20000000e+01  0.00000000e+00  2.61971740e+00  1.11247174e-02  5.59483148e-03  2.66553502e-01  8.70285218e-05 
 4.06530283e-03  4.06530283e-03  1.39855455e+01  1.46198677e+01  1.39490716e+01  2.03051811e+01  1.34263026e+01  1.42733595e+01  1.30806712e+00  7.14822328e-01  1.20014249e+01  1.20000000e+01  0.00000000e+00  2.62526663e+00  1.16483762e-02  5.59243088e-03  2.74289238e-01  9.14316747e-05 
 4.16530283e-03  4.16530283e-03  1.40117196e+01  1.46459632e+01  1.39731686e+01  2.04880234e+01  1.34527136e+01  1.43015724e+01  1.31029202e+00  7.15934777e-01  1.20014513e+01  1.20000000e+01  0.00000000e+00  2.63012044e+00  1.21229117e-02  5.59006806e-03  2.81293803e-01  9.54499385e-05 
 4.26530283e-03  4.26530283e-03  1.40344077e+01  1.46686844e+01  1.39941538e+01  2.06506466e+01  1.34756281e+01  1.43260762e+01  1.31221137e+00  7.16894454e-01  1.20014742e+01  1.20000000e+01  0.00000000e+00  2.63432189e+00  1.25470043e-02  5.58779741e-03  2.87552533e-01  9.90579818e-05 
 4.36530283e-03  4.36530283e-03  1.40538487e+01  1.46880577e+01  1.40120611e+01  2.07928901e+01  1.34952769e+01  1.43470963e+01  1.31384889e+00  7.17713215e-01  1.20014938e+01  1.20000000e+01  0.00000000e+00  2.63791715e+00  1.29193963e-02  5.58572390e-03  2.93044549e-01  1.02243846e-04 
 4.46530283e-03  4.46530283e-03  1.40701765e+01  1.47044144e+01  1.40271810e+01  2.09146134e+01  1.35117898e+01  1.43647768e+01  1.31521902e+00  7.18398279e-01  1.20015103e+01  1.20000000e+01  0.00000000e+00  2.64093323e+00  1.32390296e-02  5.58386809e-03  2.97759351e-01  1.04988085e-04 
 4.56530283e-03  4.56530283e-03  1.40835487e+01  1.47177307e+01  1.40394983e+01  2.10156966e+01  1.35253196e+01  1.43792658e+01  1.31633747e+00  7.18957506e-01  1.20015238e+01  1.20000000e+01  0.00000000e+00  2.64340075e+00  1.35051956e-02  5.58229463e-03  3.01682667e-01  1.07282755e-04 
 4.66530283e-03  4.66530283e-03  1.40940421e+01  1.47282514e+01  1.40492282e+01  2.10960399e+01  1.35359413e+01  1.43906490e+01  1.31721284e+00  7.19395191e-01  1.20015344e+01  1.20000000e+01  0.00000000e+00  2.64533551e+00  1.37170699e-02  5.58100899e-03  3.04807495e-01  1.09113636e-04 
 4.76530283e-03  4.76530283e-03  1.41017560e+01  1.47359209e+01  1.40563249e+01  2.11555639e+01  1.35437513e+01  1.43990183e+01  1.31785497e+00  7.19716252e-01  1.20015422e+01  1.20000000e+01  0.00000000e+00  2.64675674e+00  1.38743463e-02  5.58004963e-03  3.07124876e-01  1.10476504e-04 
 4.86530283e-03  4.86530283e-03  1.41067243e+01  1.47409165e+01  1.40609443e+01  2.11942099e+01  1.35487828e+01  1.44044152e+01  1.31826794e+00  7.19922741e-01  1.20015472e+01  1.20000000e+01  0.00000000e+00  2.64767174e+00  1.39764257e-02  5.57941516e-03  3.08630986e-01  1.11362010e-04 
 4.96530283e-03  4.96530283e-03  1.41090002e+01  1.47431593e+01  1.40630183e+01  2.12119397e+01  1.35510877e+01  1.44068867e+01  1.31845691e+00  7.20017222e-01  1.20015495e+01  1.20000000e+01  0.00000000e+00  2.64809069e+00  1.40233227e-02  5.57912571e-03  3.09321412e-01  1.11769545e-04 
 5.06530283e-03  5.06530283e-03  1.41085821e+01  1.47427697e+01  1.40626526e+01  2.12087360e+01  1.35506646e+01  1.44064373e+01  1.31842213e+00  7.19999833e-01  1.20015491e+01  1.20000000e+01  0.00000000e+00  2.64801370e+00  1.40146640e-02  5.57917592e-03  3.09195413e-01  1.11694426e-04 
 5.16530283e-03  5.16530283e-03  1.41054828e+01  1.47396479e+01  1.40597597e+01  2.11846018e+01  1.35475257e+01  1.44030743e+01  1.31816455e+00  7.19871046e-01  1.20015460e+01  1.20000000e+01  0.00000000e+00  2.64744294e+00  1.39507433e-02  5.57957165e-03  3.08252715e-01  1.11139658e-04 
 5.26530283e-03  5.26530283e-03  1.40996664e+01  1.47338619e+01  1.40543987e+01  2.11395609e+01  1.35416362e+01  1.43967667e+01  1.31768078e+00  7.19629158e-01  1.20015401e+01  1.20000000e+01  0.00000000e+00  2.64637158e+00  1.38314236e-02  5.58030328e-03  3.06495739e-01  1.10105126e-04 
 5.36530283e-03  5.36530283e-03  1.40911057e+01  1.47252885e+01  1.40464605e+01  2.10736579e+01  1.35329694e+01  1.43874824e+01  1.31696758e+00  7.19272557e-01  1.20015314e+01  1.20000000e+01  0.00000000e+00  2.64479386e+00  1.36572648e-02  5.58136355e-03  3.03928223e-01  1.08597516e-04 
 5.46530283e-03  5.46530283e-03  1.40797271e+01  1.47139424e+01  1.40359566e+01  2.09869577e+01  1.35214536e+01  1.43751514e+01  1.31601753e+00  7.18797533e-01  1.20015199e+01  1.20000000e+01  0.00000000e+00  2.64269536e+00  1.34283880e-02  5.58273569e-03  3.00555996e-01  1.06621266e-04 
 5.56530283e-03  5.56530283e-03  1.40654576e+01  1.46996688e+01  1.40227495e+01  2.08795459e+01  1.35070179e+01  1.43596969e+01  1.31482274e+00  7.18200139e-01  1.20015055e+01  1.20000000e+01  0.00000000e+00  2.64006135e+00  1.31456322e-02  5.58439733e-03  2.96386957e-01  1.04186887e-04 
 5.66530283e-03  5.66530283e-03  1.40481767e+01  1.46824223e+01  1.40067963e+01  2.07515285e+01  1.34895450e+01  1.43410014e+01  1.31337090e+00  7.17474220e-01  1.20014881e+01  1.20000000e+01  0.00000000e+00  2.63686808e+00  1.28094159e-02  5.58631846e-03  2.91430809e-01  1.01303454e-04 
 5.76530283e-03  5.76530283e-03  1.40277536e+01  1.46620021e+01  1.39879182e+01  2.06030319e+01  1.34689081e+01  1.43189310e+01  1.31164828e+00  7.16612910e-01  1.20014674e+01  1.20000000e+01  0.00000000e+00  2.63308957e+00  1.24209005e-02  5.58845523e-03  2.85700070e-01  9.79855664e-05 
 5.86530283e-03  5.86530283e-03  1.40040028e+01  1.46382864e+01  1.39660030e+01  2.04342025e+01  1.34449276e+01  1.42933043e+01  1.30963604e+00  7.15606787e-01  1.20014435e+01  1.20000000e+01  0.00000000e+00  2.62868947e+00  1.19808694e-02  5.59075282e-03  2.79209113e-01  9.42471915e-05 
 5.96530283e-03  5.96530283e-03  1.39767129e+01  1.46110039e+01  1.39408081e+01  2.02452071e+01  1.34173997e+01  1.42639087e+01  1.30731245e+00  7.14444994e-01  1.20014160e+01  1.20000000e+01  0.00000000e+00  2.62362628e+00  1.14908934e-02  5.59313174e-03  2.71975995e-01  9.01074918e-05 
 6.06530283e-03  6.06530283e-03  1.39456022e+01  1.45799268e+01  1.39121252e+01  2.00362321e+01  1.33860533e+01  1.42304694e+01  1.30464925e+00  7.13113393e-01  1.20013847e+01  1.20000000e+01  0.00000000e+00  2.61784535e+00  1.09522409e-02  5.59548996e-03  2.64021087e-01  8.55858880e-05 
 6.16530283e-03  6.16530283e-03  1.39103378e+01  1.45446703e+01  1.38796091e+01  1.98074837e+01  1.33505696e+01  1.41926571e+01  1.30161296e+00  7.11595249e-01  1.20013492e+01  1.20000000e+01  0.00000000e+00  2.61128216e+00  1.03670525e-02  5.59768254e-03  2.55369639e-01  8.07069979e-05 
 6.26530283e-03  6.26530283e-03  1.38704870e+01  1.45048465e+01  1.38429058e+01  1.95591878e+01  1.33105357e+01  1.41500527e+01  1.29816081e+00  7.09869174e-01  1.20013092e+01  1.20000000e+01  0.00000000e+00  2.60385373e+00  9.73729886e-03  5.59951455e-03  2.46050294e-01  7.54968609e-05 
 6.36530283e-03  6.36530283e-03  1.38255216e+01  1.44598819e+01  1.38014984e+01  1.92915893e+01  1.32654505e+01  1.41021433e+01  1.29424085e+00  7.07909196e-01  1.20012642e+01  1.20000000e+01  0.00000000e+00  2.59545930e+00  9.06599080e-03  5.60071061e-03  2.36098439e-01  6.99872861e-05 
 6.46530283e-03  6.46530283e-03  1.37732606e+01  1.44076258e+01  1.37534347e+01  1.90049523e+01  1.32132422e+01  1.40468150e+01  1.28964049e+00  7.05609012e-01  1.20012120e+01  1.20000000e+01  0.00000000e+00  2.58568414e+00  8.33114373e-03  5.60018468e-03  2.25369950e-01  6.40319981e-05 
 6.56530283e-03  6.56530283e-03  1.37153913e+01  1.43497328e+01  1.37002259e+01  1.86995597e+01  1.31555460e+01  1.39857485e+01  1.28452755e+00  7.03052544e-01  1.20011544e+01  1.20000000e+01  0.00000000e+00  2.57485564e+00  7.58289046e-03  5.59845286e-03  2.14264240e-01  5.80058386e-05 
 6.66530283e-03  6.66530283e-03  1.36495967e+01  1.42839087e+01  1.36397529e+01  1.83757129e+01  1.30901825e+01  1.39167354e+01  1.27867870e+00  7.00128122e-01  1.20010891e+01  1.20000000e+01  0.00000000e+00  2.56253781e+00  6.80533650e-03  5.59414223e-03  2.02680909e-01  5.18045753e-05 
 6.76530283e-03  6.76530283e-03  1.35743754e+01  1.42086075e+01  1.35706552e+01  1.80337315e+01  1.30157853e+01  1.38383868e+01  1.27195444e+00  6.96765990e-01  1.20010148e+01  1.20000000e+01  0.00000000e+00  2.54845779e+00  6.00549187e-03  5.58590112e-03  1.90697628e-01  4.54898989e-05 
 6.86530283e-03  6.86530283e-03  1.34877428e+01  1.41218559e+01  1.34910809e+01  1.76739530e+01  1.29305842e+01  1.37489383e+01  1.26417434e+00  6.92875941e-01  1.20009297e+01  1.20000000e+01  0.00000000e+00  2.53226236e+00  5.19249669e-03  5.57158719e-03  1.78409916e-01  3.91379108e-05 
 6.96530283e-03  6.96530283e-03  1.33871209e+01  1.40210164e+01  1.33986686e+01  1.72967325e+01  1.28323531e+01  1.36461500e+01  1.25511121e+00  6.88344375e-01  1.20008315e+01  1.20000000e+01  0.00000000e+00  2.51350707e+00  4.37895257e-03  5.54767982e-03  1.65935733e-01  3.28479816e-05 
 7.06530283e-03  7.06530283e-03  1.32692161e+01  1.39027656e+01  1.32903016e+01  1.69024421e+01  1.27184122e+01  1.35273601e+01  1.24449047e+00  6.83034009e-01  1.20007177e+01  1.20000000e+01  0.00000000e+00  2.49165587e+00  3.58217000e-03  5.50804587e-03  1.53412974e-01  2.67511825e-05 
