time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.0,11.988226,6.04630991e-06,0.0180897153,0.0,11.9882274,3.08263712e-07,1.17097069,0.59429573,11.9999882,12.0,0.0,2.34675946,-4.31016433e-09,-1.40119869e-08,-1.40119869e-08,4.81808794e-05
1e-06,11.9882307,0.00660046129,0.0181354148,0.00666432322,11.9882275,0.0066636146,1.17097417,0.594319913,11.9999882,12.0,0.0,2.34676258,1.62352334e-07,3.17061948e-08,3.22159144e-08,4.81423429e-05
2e-06,11.9882307,0.0132628571,0.0181368767,0.0133286458,11.9882275,0.0133279367,1.17097428,0.594320685,11.9999882,12.0,0.0,2.34676268,1.67736812e-07,3.22216748e-08,3.22355207e-08,4.81411099e-05
4e-06,11.9882307,0.0265897976,0.0181382844,0.0266572863,11.9882275,0.0266565769,1.17097439,0.59432143,11.9999882,12.0,0.0,2.34676277,1.74904912e-07,3.2272935e-08,3.22711583e-08,4.81399234e-05
8e-06,11.9882307,0.0532408294,0.018143453,0.0533145305,11.9882275,0.0533138197,1.17097478,0.594324165,11.9999882,12.0,0.0,2.34676312,1.91053304e-07,3.22832227e-08,3.23068486e-08,4.81355666e-05
1.6e-05,11.9882308,0.106530322,0.0181640098,0.106628724,11.9882275,0.106628011,1.17097635,0.59433504,11.9999882,12.0,0.0,2.34676452,2.6579348e-07,3.23943995e-08,3.24140766e-08,4.81182412e-05
3.2e-05,11.9882308,0.212899491,0.0183780688,0.213254754,11.9882276,0.213254037,1.17099261,0.594448269,11.9999882,12.0,0.0,2.34677902,1.04419277e-06,3.23884599e-08,3.25937224e-08,4.79381854e-05
5.09402089e-05,11.9882309,0.336084324,0.0208929029,0.339467532,11.9882278,0.33946681,1.17117909,0.595774959,11.9999882,12.0,0.0,2.34694525,1.02214813e-05,3.07906646e-08,3.28339818e-08,4.58708188e-05
6.9193876e-05,11.988231,0.440487525,0.0347503193,0.461094046,11.9882288,0.461093319,1.17207377,0.602969454,11.9999882,12.0,0.0,2.3477428,6.24600241e-05,2.17518146e-08,3.30434719e-08,3.59548251e-05
8.98952468e-05,11.9882316,0.53256374,0.0662211485,0.599011356,11.9882303,0.599010624,1.1734342,0.618392318,11.9999882,12.0,0.0,2.34895551,0.000201962254,1.31224213e-08,3.33091554e-08,2.08754847e-05
