 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         @dled12_1[id]  
 5.42883995e-06  5.42883995e-06  4.02299476e-01  5.91516822e-01  9.00000000e+00  4.70114609e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.54872748e-06  5.54872748e-06  4.02814839e-01  5.95434411e-01  9.00000000e+00  4.70140377e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.57869936e-06  5.57869936e-06  4.02943674e-01  5.96413112e-01  9.00000000e+00  4.70146818e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.63864312e-06  5.63864312e-06  4.03201340e-01  5.98370051e-01  9.00000000e+00  4.70159702e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.68983896e-06  5.68983896e-06  4.03421409e-01  6.00040687e-01  9.00000000e+00  4.70170705e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.74280565e-06  5.74280565e-06  4.03649085e-01  6.01768432e-01  9.00000000e+00  4.70182089e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.79319529e-06  5.79319529e-06  4.03865676e-01  6.03411468e-01  9.00000000e+00  4.70192919e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.89397456e-06  5.89397456e-06  4.04298835e-01  6.06695598e-01  9.00000000e+00  4.70214577e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.06003987e-06  6.06003987e-06  4.05012532e-01  6.12101476e-01  9.00000000e+00  4.70250261e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.18752901e-06  6.18752901e-06  4.05560390e-01  6.16246684e-01  9.00000000e+00  4.70277654e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.33424548e-06  6.33424548e-06  4.06190830e-01  6.21011813e-01  9.00000000e+00  4.70309176e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.49884832e-06  6.49884832e-06  4.06898082e-01  6.26351279e-01  9.00000000e+00  4.70344539e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.69056062e-06  6.69056062e-06  4.07721751e-01  6.32561465e-01  9.00000000e+00  4.70385723e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.87127393e-06  6.87127393e-06  4.08498093e-01  6.38406833e-01  9.00000000e+00  4.70424540e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 7.10486591e-06  7.10486591e-06  4.09501491e-01  6.45950303e-01  9.00000000e+00  4.70474710e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 7.38150997e-06  7.38150997e-06  4.10689663e-01  6.54866088e-01  9.00000000e+00  4.70534118e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 7.72763004e-06  7.72763004e-06  4.12176005e-01  6.65993667e-01  9.00000000e+00  4.70608435e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 8.07335430e-06  8.07335430e-06  4.13660392e-01  6.77078377e-01  9.00000000e+00  4.70682655e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 8.62557494e-06  8.62557494e-06  4.16030846e-01  6.94721572e-01  9.00000000e+00  4.70801178e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 9.12568799e-06  9.12568799e-06  4.18177060e-01  7.10634132e-01  9.00000000e+00  4.70908489e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 9.81271606e-06  9.81271606e-06  4.21124537e-01  7.32392630e-01  9.00000000e+00  4.71055863e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.11867722e-05  1.11867722e-05  4.27016453e-01  7.75560979e-01  9.00000000e+00  4.71350459e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.30532167e-05  1.30532167e-05  4.35013236e-01  8.33463818e-01  9.00000000e+00  4.71750298e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.61509194e-05  1.61509194e-05  4.48268881e-01  9.27737573e-01  9.00000000e+00  4.72413081e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.08654858e-05  2.08654858e-05  4.68404025e-01  1.06698484e+00  9.00000000e+00  4.73419839e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.58654858e-05  2.58654858e-05  4.89706406e-01  1.20931241e+00  9.00000000e+00  4.74484959e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.08654858e-05  3.08654858e-05  5.10955594e-01  1.34640643e+00  9.00000000e+00  4.75547420e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.58654858e-05  3.58654858e-05  5.32151721e-01  1.47852291e+00  9.00000000e+00  4.76607227e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.08654858e-05  4.08654858e-05  5.53294921e-01  1.60589988e+00  9.00000000e+00  4.77664389e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.58654858e-05  4.58654858e-05  5.74385325e-01  1.72876075e+00  9.00000000e+00  4.78718910e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.08654858e-05  5.08654858e-05  5.95423065e-01  1.84731539e+00  9.00000000e+00  4.79770798e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.58654858e-05  5.58654858e-05  6.16408273e-01  1.96176114e+00  9.00000000e+00  4.80820059e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.08654858e-05  6.08654858e-05  6.37341081e-01  2.07228374e+00  9.00000000e+00  4.81866701e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.58654858e-05  6.58654858e-05  6.58221619e-01  2.17905816e+00  9.00000000e+00  4.82910729e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 7.08654858e-05  7.08654858e-05  6.79050018e-01  2.28224933e+00  9.00000000e+00  4.83952150e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 7.58654858e-05  7.58654858e-05  6.99826409e-01  2.38201292e+00  9.00000000e+00  4.84990971e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 8.08654858e-05  8.08654858e-05  7.20550921e-01  2.47849591e+00  9.00000000e+00  4.86027197e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 8.58654858e-05  8.58654858e-05  7.41223685e-01  2.57183721e+00  9.00000000e+00  4.87060837e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 9.08654858e-05  9.08654858e-05  7.61844828e-01  2.66216822e+00  9.00000000e+00  4.88091895e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 9.58654858e-05  9.58654858e-05  7.82414481e-01  2.74961331e+00  9.00000000e+00  4.89120379e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.00865486e-04  1.00865486e-04  8.02932772e-01  2.83429028e+00  9.00000000e+00  4.90146294e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.05865486e-04  1.05865486e-04  8.23399829e-01  2.91631079e+00  9.00000000e+00  4.91169648e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.10865486e-04  1.10865486e-04  8.43815780e-01  2.99578077e+00  9.00000000e+00  4.92190447e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.15865486e-04  1.15865486e-04  8.64180754e-01  3.07280075e+00  9.00000000e+00  4.93208696e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.20865486e-04  1.20865486e-04  8.84494877e-01  3.14746623e+00  9.00000000e+00  4.94224404e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.25865486e-04  1.25865486e-04  9.04758277e-01  3.21986797e+00  9.00000000e+00  4.95237575e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.30865486e-04  1.30865486e-04  9.24971079e-01  3.29009228e+00  9.00000000e+00  4.96248216e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.35865486e-04  1.35865486e-04  9.45133411e-01  3.35822129e+00  9.00000000e+00  4.97256333e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.40865486e-04  1.40865486e-04  9.65245399e-01  3.42433322e+00  9.00000000e+00  4.98261934e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.45865486e-04  1.45865486e-04  9.85307168e-01  3.48850255e+00  9.00000000e+00  4.99265023e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.50865486e-04  1.50865486e-04  1.00531884e+00  3.55080034e+00  9.00000000e+00  5.00265608e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.55865486e-04  1.55865486e-04  1.02528055e+00  3.61129430e+00  9.00000000e+00  5.01263695e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.60865486e-04  1.60865486e-04  1.04519242e+00  3.67004910e+00  9.00000000e+00  5.02259289e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.65865486e-04  1.65865486e-04  1.06505456e+00  3.72712645e+00  9.00000000e+00  5.03252397e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.70865486e-04  1.70865486e-04  1.08486712e+00  3.78258532e+00  9.00000000e+00  5.04243026e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.75865486e-04  1.75865486e-04  1.10463020e+00  3.83648206e+00  9.00000000e+00  5.05231181e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.80865486e-04  1.80865486e-04  1.12434393e+00  3.88887058e+00  9.00000000e+00  5.06216869e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.85865486e-04  1.85865486e-04  1.14400844e+00  3.93980242e+00  9.00000000e+00  5.07200095e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.90865486e-04  1.90865486e-04  1.16362385e+00  3.98932695e+00  9.00000000e+00  5.08180867e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 1.95865486e-04  1.95865486e-04  1.18319028e+00  4.03749140e+00  9.00000000e+00  5.09159189e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.00865486e-04  2.00865486e-04  1.20270786e+00  4.08434106e+00  9.00000000e+00  5.10135069e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.05865486e-04  2.05865486e-04  1.22217670e+00  4.12991933e+00  9.00000000e+00  5.11108512e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.10865486e-04  2.10865486e-04  1.24159693e+00  4.17426781e+00  9.00000000e+00  5.12079524e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.15865486e-04  2.15865486e-04  1.26096867e+00  4.21742640e+00  9.00000000e+00  5.13048112e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.20865486e-04  2.20865486e-04  1.28029204e+00  4.25943344e+00  9.00000000e+00  5.14014282e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.25865486e-04  2.25865486e-04  1.29956716e+00  4.30032567e+00  9.00000000e+00  5.14978039e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.30865486e-04  2.30865486e-04  1.31879415e+00  4.34013843e+00  9.00000000e+00  5.15939389e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.35865486e-04  2.35865486e-04  1.33797313e+00  4.37890564e+00  9.00000000e+00  5.16898339e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.40865486e-04  2.40865486e-04  1.35710423e+00  4.41665993e+00  9.00000000e+00  5.17854895e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.45865486e-04  2.45865486e-04  1.37618755e+00  4.45343266e+00  9.00000000e+00  5.18809062e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.50865486e-04  2.50865486e-04  1.39522323e+00  4.48925400e+00  9.00000000e+00  5.19760847e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.55865486e-04  2.55865486e-04  1.41421138e+00  4.52415297e+00  9.00000000e+00  5.20710256e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.60865486e-04  2.60865486e-04  1.43315211e+00  4.55815752e+00  9.00000000e+00  5.21657293e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.65865486e-04  2.65865486e-04  1.45204556e+00  4.59129455e+00  9.00000000e+00  5.22601966e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.70865486e-04  2.70865486e-04  1.47089182e+00  4.62358998e+00  9.00000000e+00  5.23544281e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.75865486e-04  2.75865486e-04  1.48969103e+00  4.65506876e+00  9.00000000e+00  5.24484242e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.80865486e-04  2.80865486e-04  1.50844330e+00  4.68575499e+00  9.00000000e+00  5.25421856e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.85865486e-04  2.85865486e-04  1.52714875e+00  4.71567185e+00  9.00000000e+00  5.26357130e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.90865486e-04  2.90865486e-04  1.54580749e+00  4.74484173e+00  9.00000000e+00  5.27290068e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 2.95865486e-04  2.95865486e-04  1.56441965e+00  4.77328621e+00  9.00000000e+00  5.28220676e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.00865486e-04  3.00865486e-04  1.58298533e+00  4.80102613e+00  9.00000000e+00  5.29148961e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.05865486e-04  3.05865486e-04  1.60150465e+00  4.82808160e+00  9.00000000e+00  5.30074928e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.10865486e-04  3.10865486e-04  1.61997773e+00  4.85447205e+00  9.00000000e+00  5.30998583e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.15865486e-04  3.15865486e-04  1.63840469e+00  4.88021621e+00  9.00000000e+00  5.31919932e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.20865486e-04  3.20865486e-04  1.65678564e+00  4.90533222e+00  9.00000000e+00  5.32838980e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.25865486e-04  3.25865486e-04  1.67512069e+00  4.92983759e+00  9.00000000e+00  5.33755734e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.30865486e-04  3.30865486e-04  1.69340996e+00  4.95374924e+00  9.00000000e+00  5.34670198e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.35865486e-04  3.35865486e-04  1.71165356e+00  4.97708353e+00  9.00000000e+00  5.35582380e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.40865486e-04  3.40865486e-04  1.72985162e+00  4.99985631e+00  9.00000000e+00  5.36492283e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.45865486e-04  3.45865486e-04  1.74800423e+00  5.02208286e+00  9.00000000e+00  5.37399915e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.50865486e-04  3.50865486e-04  1.76611152e+00  5.04377803e+00  9.00000000e+00  5.38305280e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.55865486e-04  3.55865486e-04  1.78417360e+00  5.06495612e+00  9.00000000e+00  5.39208385e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.60865486e-04  3.60865486e-04  1.80219057e+00  5.08563103e+00  9.00000000e+00  5.40109234e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.65865486e-04  3.65865486e-04  1.82016257e+00  5.10581620e+00  9.00000000e+00  5.41007835e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.70865486e-04  3.70865486e-04  1.83808968e+00  5.12552465e+00  9.00000000e+00  5.41904192e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.75865486e-04  3.75865486e-04  1.85597204e+00  5.14476897e+00  9.00000000e+00  5.42798310e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.80865486e-04  3.80865486e-04  1.87380974e+00  5.16356140e+00  9.00000000e+00  5.43690196e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.85865486e-04  3.85865486e-04  1.89160291e+00  5.18191375e+00  9.00000000e+00  5.44579856e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.90865486e-04  3.90865486e-04  1.90935165e+00  5.19983753e+00  9.00000000e+00  5.45467293e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 3.95865486e-04  3.95865486e-04  1.92705607e+00  5.21734384e+00  9.00000000e+00  5.46352515e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.00865486e-04  4.00865486e-04  1.94471629e+00  5.23444348e+00  9.00000000e+00  5.47235527e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.05865486e-04  4.05865486e-04  1.96233241e+00  5.25114691e+00  9.00000000e+00  5.48116334e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.10865486e-04  4.10865486e-04  1.97990454e+00  5.26746429e+00  9.00000000e+00  5.48994941e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.15865486e-04  4.15865486e-04  1.99743280e+00  5.28340546e+00  9.00000000e+00  5.49871355e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.20865486e-04  4.20865486e-04  2.01491730e+00  5.29897999e+00  9.00000000e+00  5.50745581e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.25865486e-04  4.25865486e-04  2.03235813e+00  5.31419714e+00  9.00000000e+00  5.51617623e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.30865486e-04  4.30865486e-04  2.04975542e+00  5.32906593e+00  9.00000000e+00  5.52487489e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.35865486e-04  4.35865486e-04  2.06710927e+00  5.34359510e+00  9.00000000e+00  5.53355182e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.40865486e-04  4.40865486e-04  2.08441979e+00  5.35779315e+00  9.00000000e+00  5.54220709e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.45865486e-04  4.45865486e-04  2.10168709e+00  5.37166832e+00  9.00000000e+00  5.55084075e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.50865486e-04  4.50865486e-04  2.11891127e+00  5.38522863e+00  9.00000000e+00  5.55945285e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.55865486e-04  4.55865486e-04  2.13609245e+00  5.39848187e+00  9.00000000e+00  5.56804344e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.60865486e-04  4.60865486e-04  2.15323072e+00  5.41143560e+00  9.00000000e+00  5.57661259e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.65865486e-04  4.65865486e-04  2.17032621e+00  5.42409716e+00  9.00000000e+00  5.58516034e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.70865486e-04  4.70865486e-04  2.18737901e+00  5.43647373e+00  9.00000000e+00  5.59368675e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.75865486e-04  4.75865486e-04  2.20438923e+00  5.44857224e+00  9.00000000e+00  5.60219186e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.80865486e-04  4.80865486e-04  2.22135698e+00  5.46039946e+00  9.00000000e+00  5.61067575e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.85865486e-04  4.85865486e-04  2.23828236e+00  5.47196194e+00  9.00000000e+00  5.61913844e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.90865486e-04  4.90865486e-04  2.25516548e+00  5.48326609e+00  9.00000000e+00  5.62758001e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 4.95865486e-04  4.95865486e-04  2.27200644e+00  5.49431813e+00  9.00000000e+00  5.63600050e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.00865486e-04  5.00865486e-04  2.28880536e+00  5.50512410e+00  9.00000000e+00  5.64439997e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.05865486e-04  5.05865486e-04  2.30556233e+00  5.51568989e+00  9.00000000e+00  5.65277846e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.10865486e-04  5.10865486e-04  2.32227746e+00  5.52602123e+00  9.00000000e+00  5.66113604e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.15865486e-04  5.15865486e-04  2.33895086e+00  5.53612369e+00  9.00000000e+00  5.66947274e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.20865486e-04  5.20865486e-04  2.35558262e+00  5.54600271e+00  9.00000000e+00  5.67778863e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.25865486e-04  5.25865486e-04  2.37217285e+00  5.55566356e+00  9.00000000e+00  5.68608376e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.30865486e-04  5.30865486e-04  2.38872167e+00  5.56511139e+00  9.00000000e+00  5.69435817e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.35865486e-04  5.35865486e-04  2.40522916e+00  5.57435121e+00  9.00000000e+00  5.70261192e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.40865486e-04  5.40865486e-04  2.42169543e+00  5.58338790e+00  9.00000000e+00  5.71084507e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.45865486e-04  5.45865486e-04  2.43812059e+00  5.59222620e+00  9.00000000e+00  5.71905766e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.50865486e-04  5.50865486e-04  2.45450474e+00  5.60087076e+00  9.00000000e+00  5.72724974e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.55865486e-04  5.55865486e-04  2.47084798e+00  5.60932606e+00  9.00000000e+00  5.73542137e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.60865486e-04  5.60865486e-04  2.48715042e+00  5.61759652e+00  9.00000000e+00  5.74357259e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.65865486e-04  5.65865486e-04  2.50341214e+00  5.62568641e+00  9.00000000e+00  5.75170346e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.70865486e-04  5.70865486e-04  2.51963327e+00  5.63359990e+00  9.00000000e+00  5.75981403e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.75865486e-04  5.75865486e-04  2.53581389e+00  5.64134105e+00  9.00000000e+00  5.76790435e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.80865486e-04  5.80865486e-04  2.55195411e+00  5.64891384e+00  9.00000000e+00  5.77597447e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.85865486e-04  5.85865486e-04  2.56805403e+00  5.65632211e+00  9.00000000e+00  5.78402444e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.90865486e-04  5.90865486e-04  2.58411375e+00  5.66356965e+00  9.00000000e+00  5.79205430e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 5.95865486e-04  5.95865486e-04  2.60013337e+00  5.67066011e+00  9.00000000e+00  5.80006412e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.00865486e-04  6.00865486e-04  2.61611300e+00  5.67759709e+00  9.00000000e+00  5.80805394e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.05865486e-04  6.05865486e-04  2.63205272e+00  5.68438407e+00  9.00000000e+00  5.81602381e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.10865486e-04  6.10865486e-04  2.64795264e+00  5.69102445e+00  9.00000000e+00  5.82397378e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.15865486e-04  6.15865486e-04  2.66381287e+00  5.69752156e+00  9.00000000e+00  5.83190390e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.20865486e-04  6.20865486e-04  2.67963349e+00  5.70387864e+00  9.00000000e+00  5.83981422e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.25865486e-04  6.25865486e-04  2.69541461e+00  5.71009885e+00  9.00000000e+00  5.84770479e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.30865486e-04  6.30865486e-04  2.71115633e+00  5.71618526e+00  9.00000000e+00  5.85557565e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.35865486e-04  6.35865486e-04  2.72685874e+00  5.72214089e+00  9.00000000e+00  5.86342687e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.40865486e-04  6.40865486e-04  2.74252195e+00  5.72796867e+00  9.00000000e+00  5.87125848e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
 6.45865486e-04  6.45865486e-04  2.75814604e+00  5.73367146e+00  9.00000000e+00  5.87907053e+00  8.52024994e+00  7.08287274e-01  7.81196266e-03 
