time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),@dled12_1[id]
4.58654858e-05,0.574385325,1.72876075,9.0,4.7871891,8.52024994,0.708287274,0.00781196266
5.08654858e-05,0.595423065,1.84731539,9.0,4.79770798,8.52024994,0.708287274,0.00781196266
5.58654858e-05,0.616408273,1.96176114,9.0,4.80820059,8.52024994,0.708287274,0.00781196266
6.08654858e-05,0.637341081,2.07228374,9.0,4.81866701,8.52024994,0.708287274,0.00781196266
6.58654858e-05,0.658221619,2.17905816,9.0,4.82910729,8.52024994,0.708287274,0.00781196266
7.08654858e-05,0.679050018,2.28224933,9.0,4.8395215,8.52024994,0.708287274,0.00781196266
7.58654858e-05,0.699826409,2.38201292,9.0,4.84990971,8.52024994,0.708287274,0.00781196266
8.08654858e-05,0.720550921,2.47849591,9.0,4.86027197,8.52024994,0.708287274,0.00781196266
8.58654858e-05,0.741223685,2.57183721,9.0,4.87060837,8.52024994,0.708287274,0.00781196266
9.08654858e-05,0.761844828,2.66216822,9.0,4.88091895,8.52024994,0.708287274,0.00781196266
9.58654858e-05,0.782414481,2.74961331,9.0,4.89120379,8.52024994,0.708287274,0.00781196266
0.000100865486,0.802932772,2.83429028,9.0,4.90146294,8.52024994,0.708287274,0.00781196266
0.000105865486,0.823399829,2.91631079,9.0,4.91169648,8.52024994,0.708287274,0.00781196266
0.000110865486,0.84381578,2.99578077,9.0,4.92190447,8.52024994,0.708287274,0.00781196266
0.000115865486,0.864180754,3.07280075,9.0,4.93208696,8.52024994,0.708287274,0.00781196266
0.000120865486,0.884494877,3.14746623,9.0,4.94224404,8.52024994,0.708287274,0.00781196266
0.000125865486,0.904758277,3.21986797,9.0,4.95237575,8.52024994,0.708287274,0.00781196266
0.000130865486,0.924971079,3.29009228,9.0,4.96248216,8.52024994,0.708287274,0.00781196266
0.000135865486,0.945133411,3.35822129,9.0,4.97256333,8.52024994,0.708287274,0.00781196266
0.000140865486,0.965245399,3.42433322,9.0,4.98261934,8.52024994,0.708287274,0.00781196266
0.000145865486,0.985307168,3.48850255,9.0,4.99265023,8.52024994,0.708287274,0.00781196266
0.000150865486,1.00531884,3.55080034,9.0,5.00265608,8.52024994,0.708287274,0.00781196266
0.000155865486,1.02528055,3.6112943,9.0,5.01263695,8.52024994,0.708287274,0.00781196266
0.000160865486,1.04519242,3.6700491,9.0,5.02259289,8.52024994,0.708287274,0.00781196266
0.000165865486,1.06505456,3.72712645,9.0,5.03252397,8.52024994,0.708287274,0.00781196266
0.000170865486,1.08486712,3.78258532,9.0,5.04243026,8.52024994,0.708287274,0.00781196266
0.000175865486,1.1046302,3.83648206,9.0,5.05231181,8.52024994,0.708287274,0.00781196266
0.000180865486,1.12434393,3.88887058,9.0,5.06216869,8.52024994,0.708287274,0.00781196266
0.000185865486,1.14400844,3.93980242,9.0,5.07200095,8.52024994,0.708287274,0.00781196266
0.000190865486,1.16362385,3.98932695,9.0,5.08180867,8.52024994,0.708287274,0.00781196266
0.000195865486,1.18319028,4.0374914,9.0,5.09159189,8.52024994,0.708287274,0.00781196266
0.000200865486,1.20270786,4.08434106,9.0,5.10135069,8.52024994,0.708287274,0.00781196266
0.000205865486,1.2221767,4.12991933,9.0,5.11108512,8.52024994,0.708287274,0.00781196266
0.000210865486,1.24159693,4.17426781,9.0,5.12079524,8.52024994,0.708287274,0.00781196266
0.000215865486,1.26096867,4.2174264,9.0,5.13048112,8.52024994,0.708287274,0.00781196266
0.000220865486,1.28029204,4.25943344,9.0,5.14014282,8.52024994,0.708287274,0.00781196266
0.000225865486,1.29956716,4.30032567,9.0,5.14978039,8.52024994,0.708287274,0.00781196266
0.000230865486,1.31879415,4.34013843,9.0,5.15939389,8.52024994,0.708287274,0.00781196266
0.000235865486,1.33797313,4.37890564,9.0,5.16898339,8.52024994,0.708287274,0.00781196266
0.000240865486,1.35710423,4.41665993,9.0,5.17854895,8.52024994,0.708287274,0.00781196266
0.000245865486,1.37618755,4.45343266,9.0,5.18809062,8.52024994,0.708287274,0.00781196266
0.000250865486,1.39522323,4.489254,9.0,5.19760847,8.52024994,0.708287274,0.00781196266
0.000255865486,1.41421138,4.52415297,9.0,5.20710256,8.52024994,0.708287274,0.00781196266
0.000260865486,1.43315211,4.55815752,9.0,5.21657293,8.52024994,0.708287274,0.00781196266
0.000265865486,1.45204556,4.59129455,9.0,5.22601966,8.52024994,0.708287274,0.00781196266
0.000270865486,1.47089182,4.62358998,9.0,5.23544281,8.52024994,0.708287274,0.00781196266
0.000275865486,1.48969103,4.65506876,9.0,5.24484242,8.52024994,0.708287274,0.00781196266
0.000280865486,1.5084433,4.68575499,9.0,5.25421856,8.52024994,0.708287274,0.00781196266
0.000285865486,1.52714875,4.71567185,9.0,5.2635713,8.52024994,0.708287274,0.00781196266
0.000290865486,1.54580749,4.74484173,9.0,5.27290068,8.52024994,0.708287274,0.00781196266
0.000295865486,1.56441965,4.77328621,9.0,5.28220676,8.52024994,0.708287274,0.00781196266
0.000300865486,1.58298533,4.80102613,9.0,5.29148961,8.52024994,0.708287274,0.00781196266
0.000305865486,1.60150465,4.8280816,9.0,5.30074928,8.52024994,0.708287274,0.00781196266
0.000310865486,1.61997773,4.85447205,9.0,5.30998583,8.52024994,0.708287274,0.00781196266
0.000315865486,1.63840469,4.88021621,9.0,5.31919932,8.52024994,0.708287274,0.00781196266
0.000320865486,1.65678564,4.90533222,9.0,5.3283898,8.52024994,0.708287274,0.00781196266
0.000325865486,1.67512069,4.92983759,9.0,5.33755734,8.52024994,0.708287274,0.00781196266
0.000330865486,1.69340996,4.95374924,9.0,5.34670198,8.52024994,0.708287274,0.00781196266
0.000335865486,1.71165356,4.97708353,9.0,5.3558238,8.52024994,0.708287274,0.00781196266
0.000340865486,1.72985162,4.99985631,9.0,5.36492283,8.52024994,0.708287274,0.00781196266
0.000345865486,1.74800423,5.02208286,9.0,5.37399915,8.52024994,0.708287274,0.00781196266
0.000350865486,1.76611152,5.04377803,9.0,5.3830528,8.52024994,0.708287274,0.00781196266
0.000355865486,1.7841736,5.06495612,9.0,5.39208385,8.52024994,0.708287274,0.00781196266
0.000360865486,1.80219057,5.08563103,9.0,5.40109234,8.52024994,0.708287274,0.00781196266
0.000365865486,1.82016257,5.1058162,9.0,5.41007835,8.52024994,0.708287274,0.00781196266
0.000370865486,1.83808968,5.12552465,9.0,5.41904192,8.52024994,0.708287274,0.00781196266
0.000375865486,1.85597204,5.14476897,9.0,5.4279831,8.52024994,0.708287274,0.00781196266
0.000380865486,1.87380974,5.1635614,9.0,5.43690196,8.52024994,0.708287274,0.00781196266
0.000385865486,1.89160291,5.18191375,9.0,5.44579856,8.52024994,0.708287274,0.00781196266
0.000390865486,1.90935165,5.19983753,9.0,5.45467293,8.52024994,0.708287274,0.00781196266
0.000395865486,1.92705607,5.21734384,9.0,5.46352515,8.52024994,0.708287274,0.00781196266
0.000400865486,1.94471629,5.23444348,9.0,5.47235527,8.52024994,0.708287274,0.00781196266
0.000405865486,1.96233241,5.25114691,9.0,5.48116334,8.52024994,0.708287274,0.00781196266
0.000410865486,1.97990454,5.26746429,9.0,5.48994941,8.52024994,0.708287274,0.00781196266
0.000415865486,1.9974328,5.28340546,9.0,5.49871355,8.52024994,0.708287274,0.00781196266
0.000420865486,2.0149173,5.29897999,9.0,5.50745581,8.52024994,0.708287274,0.00781196266
0.000425865486,2.03235813,5.31419714,9.0,5.51617623,8.52024994,0.708287274,0.00781196266
0.000430865486,2.04975542,5.32906593,9.0,5.52487489,8.52024994,0.708287274,0.00781196266
0.000435865486,2.06710927,5.3435951,9.0,5.53355182,8.52024994,0.708287274,0.00781196266
0.000440865486,2.08441979,5.35779315,9.0,5.54220709,8.52024994,0.708287274,0.00781196266
0.000445865486,2.10168709,5.37166832,9.0,5.55084075,8.52024994,0.708287274,0.00781196266
0.000450865486,2.11891127,5.38522863,9.0,5.55945285,8.52024994,0.708287274,0.00781196266
0.000455865486,2.13609245,5.39848187,9.0,5.56804344,8.52024994,0.708287274,0.00781196266
0.000460865486,2.15323072,5.4114356,9.0,5.57661259,8.52024994,0.708287274,0.00781196266
0.000465865486,2.17032621,5.42409716,9.0,5.58516034,8.52024994,0.708287274,0.00781196266
0.000470865486,2.18737901,5.43647373,9.0,5.59368675,8.52024994,0.708287274,0.00781196266
0.000475865486,2.20438923,5.44857224,9.0,5.60219186,8.52024994,0.708287274,0.00781196266
0.000480865486,2.22135698,5.46039946,9.0,5.61067575,8.52024994,0.708287274,0.00781196266
0.000485865486,2.23828236,5.47196194,9.0,5.61913844,8.52024994,0.708287274,0.00781196266
0.000490865486,2.25516548,5.48326609,9.0,5.62758001,8.52024994,0.708287274,0.00781196266
0.000495865486,2.27200644,5.49431813,9.0,5.6360005,8.52024994,0.708287274,0.00781196266
0.000500865486,2.28880536,5.5051241,9.0,5.64439997,8.52024994,0.708287274,0.00781196266
0.000505865486,2.30556233,5.51568989,9.0,5.65277846,8.52024994,0.708287274,0.00781196266
0.000510865486,2.32227746,5.52602123,9.0,5.66113604,8.52024994,0.708287274,0.00781196266
0.000515865486,2.33895086,5.53612369,9.0,5.66947274,8.52024994,0.708287274,0.00781196266
0.000520865486,2.35558262,5.54600271,9.0,5.67778863,8.52024994,0.708287274,0.00781196266
0.000525865486,2.37217285,5.55566356,9.0,5.68608376,8.52024994,0.708287274,0.00781196266
0.000530865486,2.38872167,5.56511139,9.0,5.69435817,8.52024994,0.708287274,0.00781196266
0.000535865486,2.40522916,5.57435121,9.0,5.70261192,8.52024994,0.708287274,0.00781196266
0.000540865486,2.42169543,5.5833879,9.0,5.71084507,8.52024994,0.708287274,0.00781196266
0.000545865486,2.43812059,5.5922262,9.0,5.71905766,8.52024994,0.708287274,0.00781196266
0.000550865486,2.45450474,5.60087076,9.0,5.72724974,8.52024994,0.708287274,0.00781196266
0.000555865486,2.47084798,5.60932606,9.0,5.73542137,8.52024994,0.708287274,0.00781196266
0.000560865486,2.48715042,5.61759652,9.0,5.74357259,8.52024994,0.708287274,0.00781196266
0.000565865486,2.50341214,5.62568641,9.0,5.75170346,8.52024994,0.708287274,0.00781196266
0.000570865486,2.51963327,5.6335999,9.0,5.75981403,8.52024994,0.708287274,0.00781196266
0.000575865486,2.53581389,5.64134105,9.0,5.76790435,8.52024994,0.708287274,0.00781196266
0.000580865486,2.55195411,5.64891384,9.0,5.77597447,8.52024994,0.708287274,0.00781196266
0.000585865486,2.56805403,5.65632211,9.0,5.78402444,8.52024994,0.708287274,0.00781196266
0.000590865486,2.58411375,5.66356965,9.0,5.7920543,8.52024994,0.708287274,0.00781196266
0.000595865486,2.60013337,5.67066011,9.0,5.80006412,8.52024994,0.708287274,0.00781196266
0.000600865486,2.616113,5.67759709,9.0,5.80805394,8.52024994,0.708287274,0.00781196266
0.000605865486,2.63205272,5.68438407,9.0,5.81602381,8.52024994,0.708287274,0.00781196266
0.000610865486,2.64795264,5.69102445,9.0,5.82397378,8.52024994,0.708287274,0.00781196266
0.000615865486,2.66381287,5.69752156,9.0,5.8319039,8.52024994,0.708287274,0.00781196266
0.000620865486,2.67963349,5.70387864,9.0,5.83981422,8.52024994,0.708287274,0.00781196266
0.000625865486,2.69541461,5.71009885,9.0,5.84770479,8.52024994,0.708287274,0.00781196266
0.000630865486,2.71115633,5.71618526,9.0,5.85557565,8.52024994,0.708287274,0.00781196266
0.000635865486,2.72685874,5.72214089,9.0,5.86342687,8.52024994,0.708287274,0.00781196266
0.000640865486,2.74252195,5.72796867,9.0,5.87125848,8.52024994,0.708287274,0.00781196266
0.000645865486,2.75814604,5.73367146,9.0,5.87907053,8.52024994,0.708287274,0.00781196266
0.000650865486,2.77373113,5.73925207,9.0,5.88686308,8.52024994,0.708287274,0.00781196266
0.000655865486,2.7892773,5.74471321,9.0,5.89463617,8.52024994,0.708287274,0.00781196266
0.000660865486,2.80478465,5.75005755,9.0,5.90238986,8.52024994,0.708287274,0.00781196266
0.000665865486,2.82025329,5.75528769,9.0,5.91012418,8.52024994,0.708287274,0.00781196266
0.000670865486,2.8356833,5.76040616,9.0,5.91783919,8.52024994,0.708287274,0.00781196266
0.000675865486,2.85107478,5.76541544,9.0,5.92553494,8.52024994,0.708287274,0.00781196266
0.000680865486,2.86642783,5.77031794,9.0,5.93321147,8.52024994,0.708287274,0.00781196266
0.000685865486,2.88174255,5.77511603,9.0,5.94086884,8.52024994,0.708287274,0.00781196266
0.000688674124,2.89032846,5.77776627,9.0,5.9451618,8.52024994,0.708287274,0.00781196266
0.000690320602,2.89535605,5.77930512,9.0,5.9476756,8.52024994,0.708287274,0.00781196266
0.000691378063,2.89858289,5.78028776,9.0,5.94928902,8.52024994,0.708287274,0.00781196266
0.000692405101,2.90171527,5.78123786,9.0,5.95085521,8.52024994,0.708287274,0.00781196266
0.000693429195,2.90483706,5.78218107,9.0,5.95241611,8.52024994,0.708287274,0.00781196266
0.000693700905,2.90566506,5.78243062,9.0,5.95283011,8.52024994,0.708287274,0.00781196266
0.000693954424,2.90643752,5.78266321,9.0,5.95321634,8.52024994,0.708287274,0.00781196266
0.000694117986,2.90693584,5.78281313,9.0,5.9534655,8.52024994,0.708287274,0.00781196266
0.000694253997,2.90735019,5.78293771,9.0,5.95367267,8.52024994,0.708287274,0.00781196266
0.000694353701,2.90765391,5.783029,9.0,5.95382453,8.52024994,0.708287274,0.00781196266
0.00069442358,2.90786677,5.78309295,9.0,5.95393096,8.52024994,0.708287274,0.00781196266
0.000694464544,2.90799155,5.78313043,9.0,5.95399335,8.52024994,0.708287274,0.00781196266
0.000694491409,2.90807338,5.78315501,9.0,5.95403427,8.52024994,0.708287274,0.00781196266
0.000694513284,2.90814001,5.78317502,9.0,5.95406758,8.52024994,0.708287274,0.00781196266
0.000694536291,2.90821008,5.78319607,9.0,5.95410262,8.52024994,0.708287274,0.00781196266
0.000694558992,2.90827923,5.78321683,9.0,5.95413719,8.52024994,0.708287274,0.00781196266
0.00069459016,2.90837416,5.78324533,9.0,5.95418466,8.52024994,0.708287274,0.00781196266
0.000694635787,2.90851313,5.78328705,9.0,5.95425414,8.52024994,0.708287274,0.00781196266
0.000694709279,2.90873696,5.78335423,9.0,5.95436606,8.52024994,0.708287274,0.00781196266
0.000694856262,2.9091846,5.78348852,9.0,5.95458988,8.52024994,0.708287274,0.00781196266
0.000695150229,2.91007978,5.78375685,9.0,5.95503747,8.52024994,0.708287274,0.00781196266
0.000695738163,2.91186975,5.7842925,9.0,5.95593245,8.52024994,0.708287274,0.00781196266
0.000696914032,2.9154481,5.78535974,9.0,5.95772163,8.52024994,0.708287274,0.00781196266
0.000699265768,2.92259851,5.78747814,9.0,5.96129684,8.52024994,0.708287274,0.00781196266
0.000703969242,2.93687412,5.79165138,9.0,5.96843465,8.52024994,0.708287274,0.00781196266
0.000708969242,2.95201295,5.79599629,9.0,5.97600407,8.52024994,0.708287274,0.00781196266
0.000713969242,2.96711398,5.80024897,9.0,5.9835546,8.52024994,0.708287274,0.00781196266
0.000718969242,2.98217731,5.80441144,9.0,5.99108627,8.52024994,0.708287274,0.00781196266
0.000723969242,2.99720303,5.80848574,9.0,5.99859913,8.52024994,0.708287274,0.00781196266
0.000728969242,3.01219123,5.81247379,9.0,6.00609324,8.52024994,0.708287274,0.00781196266
0.000733969242,3.027142,5.81637749,9.0,6.01356863,8.52024994,0.708287274,0.00781196266
0.000738969242,3.04205544,5.82019869,9.0,6.02102536,8.52024994,0.708287274,0.00781196266
0.000743969242,3.05693165,5.82393917,9.0,6.02846347,8.52024994,0.708287274,0.00781196266
0.000748969242,3.07177072,5.82760069,9.0,6.03588301,8.52024994,0.708287274,0.00781196266
0.000753969242,3.08657273,5.83118496,9.0,6.04328402,8.52024994,0.708287274,0.00781196266
0.000758969242,3.10133778,5.83469367,9.0,6.05066656,8.52024994,0.708287274,0.00781196266
0.000763969242,3.11606597,5.83812843,9.0,6.05803066,8.52024994,0.708287274,0.00781196266
0.000768969242,3.13075738,5.84149086,9.0,6.06537637,8.52024994,0.708287274,0.00781196266
0.000773969242,3.14541212,5.84478252,9.0,6.07270374,8.52024994,0.708287274,0.00781196266
0.000778969242,3.16003026,5.84800494,9.0,6.08001282,8.52024994,0.708287274,0.00781196266
0.000783969242,3.1746119,5.8511596,9.0,6.08730365,8.52024994,0.708287274,0.00781196266
0.000788969242,3.18915713,5.85424797,9.0,6.09457627,8.52024994,0.708287274,0.00781196266
0.000793969242,3.20366604,5.85727147,9.0,6.10183073,8.52024994,0.708287274,0.00781196266
0.000798969242,3.21813873,5.8602315,9.0,6.10906708,8.52024994,0.708287274,0.00781196266
0.000803969242,3.23257528,5.86312943,9.0,6.11628537,8.52024994,0.708287274,0.00781196266
0.000808969242,3.24697579,5.86596658,9.0,6.12348562,8.52024994,0.708287274,0.00781196266
0.000813969242,3.26134034,5.86874425,9.0,6.13066791,8.52024994,0.708287274,0.00781196266
0.000818969242,3.27566902,5.87146373,9.0,6.13783225,8.52024994,0.708287274,0.00781196266
0.000823969242,3.28996193,5.87412626,9.0,6.14497871,8.52024994,0.708287274,0.00781196266
0.000828969242,3.30421915,5.87673305,9.0,6.15210733,8.52024994,0.708287274,0.00781196266
0.000833969242,3.31844077,5.87928529,9.0,6.15921815,8.52024994,0.708287274,0.00781196266
0.000838969242,3.33262688,5.88178416,9.0,6.16631121,8.52024994,0.708287274,0.00781196266
0.000843969242,3.34677757,5.88423078,9.0,6.17338656,8.52024994,0.708287274,0.00781196266
0.000848969242,3.36089293,5.88662627,9.0,6.18044425,8.52024994,0.708287274,0.00781196266
0.000853969242,3.37497304,5.88897172,9.0,6.18748431,8.52024994,0.708287274,0.00781196266
0.000858969242,3.389018,5.8912682,9.0,6.19450679,8.52024994,0.708287274,0.00781196266
0.000863969242,3.40302788,5.89351674,9.0,6.20151174,8.52024994,0.708287274,0.00781196266
0.000868969242,3.41700279,5.89571836,9.0,6.2084992,8.52024994,0.708287274,0.00781196266
0.000873969242,3.4309428,5.89787407,9.0,6.21546921,8.52024994,0.708287274,0.00781196266
0.000878969242,3.44484801,5.89998483,9.0,6.22242182,8.52024994,0.708287274,0.00781196266
0.000883969242,3.45871849,5.90205159,9.0,6.22935707,8.52024994,0.708287274,0.00781196266
0.000888969242,3.47255434,5.9040753,9.0,6.236275,8.52024994,0.708287274,0.00781196266
0.000893969242,3.48635565,5.90605685,9.0,6.24317566,8.52024994,0.708287274,0.00781196266
0.000898969242,3.50012249,5.90799715,9.0,6.25005909,8.52024994,0.708287274,0.00781196266
0.000903969242,3.51385496,5.90989705,9.0,6.25692533,8.52024994,0.708287274,0.00781196266
0.000908969242,3.52755314,5.91175743,9.0,6.26377442,8.52024994,0.708287274,0.00781196266
0.000913969242,3.54121712,5.91357911,9.0,6.27060642,8.52024994,0.708287274,0.00781196266
0.000918969242,3.55484698,5.91536291,9.0,6.27742135,8.52024994,0.708287274,0.00781196266
0.000923969242,3.5684428,5.91710962,9.0,6.28421927,8.52024994,0.708287274,0.00781196266
0.000928969242,3.58200468,5.91882004,9.0,6.29100022,8.52024994,0.708287274,0.00781196266
0.000933969242,3.5955327,5.92049492,9.0,6.29776423,8.52024994,0.708287274,0.00781196266
0.000938969242,3.60902694,5.92213501,9.0,6.30451136,8.52024994,0.708287274,0.00781196266
0.000943969242,3.62248748,5.92374105,9.0,6.31124164,8.52024994,0.708287274,0.00781196266
0.000948969242,3.63591442,5.92531374,9.0,6.31795511,8.52024994,0.708287274,0.00781196266
0.000953969242,3.64930783,5.9268538,9.0,6.32465182,8.52024994,0.708287274,0.00781196266
0.000958969242,3.6626678,5.9283619,9.0,6.33133181,8.52024994,0.708287274,0.00781196266
0.000963969242,3.67599441,5.92983872,9.0,6.33799512,8.52024994,0.708287274,0.00781196266
0.000968969242,3.68928774,5.93128492,9.0,6.3446418,8.52024994,0.708287274,0.00781196266
0.000973969242,3.70254789,5.93270113,9.0,6.35127187,8.52024994,0.708287274,0.00781196266
0.000978969242,3.71577492,5.93408799,9.0,6.3578854,8.52024994,0.708287274,0.00781196266
0.000983969242,3.72896893,5.93544611,9.0,6.36448241,8.52024994,0.708287274,0.00781196266
0.000988969242,3.74212999,5.9367761,9.0,6.37106295,8.52024994,0.708287274,0.00781196266
0.000993969242,3.7552582,5.93807853,9.0,6.37762705,8.52024994,0.708287274,0.00781196266
0.000998969242,3.76835362,5.93935399,9.0,6.38417477,8.52024994,0.708287274,0.00781196266
0.00100396924,3.78141635,5.94060305,9.0,6.39070614,8.52024994,0.708287274,0.00781196266
0.00100896924,3.79444646,5.94182625,9.0,6.3972212,8.52024994,0.708287274,0.00781196266
0.00101396924,3.80744404,5.94302413,9.0,6.40371999,8.52024994,0.708287274,0.00781196266
0.00101896924,3.82040916,5.94419724,9.0,6.41020256,8.52024994,0.708287274,0.00781196266
0.00102396924,3.83334191,5.94534607,9.0,6.41666894,8.52024994,0.708287274,0.00781196266
0.00102896924,3.84624237,5.94647114,9.0,6.42311918,8.52024994,0.708287274,0.00781196266
0.00103396924,3.85911062,5.94757295,9.0,6.42955331,8.52024994,0.708287274,0.00781196266
0.00103896924,3.87194674,5.94865197,9.0,6.43597137,8.52024994,0.708287274,0.00781196266
0.00104396924,3.8847508,5.94970869,9.0,6.44237341,8.52024994,0.708287274,0.00781196266
0.00104896924,3.8975229,5.95074358,9.0,6.44875947,8.52024994,0.708287274,0.00781196266
0.00105396924,3.91026311,5.95175707,9.0,6.45512958,8.52024994,0.708287274,0.00781196266
0.00105896924,3.92297151,5.95274963,9.0,6.46148378,8.52024994,0.708287274,0.00781196266
0.00106396924,3.93564817,5.95372168,9.0,6.46782212,8.52024994,0.708287274,0.00781196266
0.00106896924,3.94829319,5.95467366,9.0,6.47414463,8.52024994,0.708287274,0.00781196266
0.00107396924,3.96090663,5.95560598,9.0,6.48045136,8.52024994,0.708287274,0.00781196266
0.00107896924,3.97348858,5.95651905,9.0,6.48674234,8.52024994,0.708287274,0.00781196266
0.00108396924,3.98603911,5.95741327,9.0,6.49301761,8.52024994,0.708287274,0.00781196266
0.00108896924,3.9985583,5.95828904,9.0,6.49927721,8.52024994,0.708287274,0.00781196266
0.00109396924,4.01104624,5.95914673,9.0,6.50552118,8.52024994,0.708287274,0.00781196266
0.00109896924,4.02350299,5.95998672,9.0,6.51174957,8.52024994,0.708287274,0.00781196266
0.00110396924,4.03592865,5.96080938,9.0,6.5179624,8.52024994,0.708287274,0.00781196266
0.00110896924,4.04832327,5.96161508,9.0,6.52415972,8.52024994,0.708287274,0.00781196266
0.00111396924,4.06068695,5.96240415,9.0,6.53034156,8.52024994,0.708287274,0.00781196266
0.00111896924,4.07301976,5.96317695,9.0,6.53650797,8.52024994,0.708287274,0.00781196266
0.00112396924,4.08532178,5.96393382,9.0,6.54265898,8.52024994,0.708287274,0.00781196266
0.00112896924,4.09759308,5.96467508,9.0,6.54879464,8.52024994,0.708287274,0.00781196266
0.00113396924,4.10983374,5.96540106,9.0,6.55491497,8.52024994,0.708287274,0.00781196266
0.00113896924,4.12204383,5.96611207,9.0,6.56102003,8.52024994,0.708287274,0.00781196266
0.00114396924,4.13422344,5.96680844,9.0,6.56710984,8.52024994,0.708287274,0.00781196266
